Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Nationaliteit;Aantal aanvragen
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;03;EU-document;Derdelanders;Zuid-Afrikaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Amerikaans burger;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Argentijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Australische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Braziliaanse;40
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Brits burger;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Chinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Colombiaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Dominicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Egyptische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Filipijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Ghanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Indonesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Iraakse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Kaapverdische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Libanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Macedonische/Burger van Noord-Macedonië;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Marokkaanse;40
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Moldavische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Nigeriaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Oekraïense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Onbekend;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Russische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Servische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Surinaamse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Turkse;50
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Venezolaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;04;EU-document;Derdelanders;Zuid-Afrikaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Afghaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Amerikaans burger;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Angolese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Argentijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Belarussische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Braziliaanse;40
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Brits burger;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Burger van Bosnië-Herzegovina;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Chinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Colombiaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Dominicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Egyptische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Filipijnse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Ghanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Indonesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Iraakse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Marokkaanse;60
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Mexicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Moldavische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Nigeriaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Oekraïense;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Peruaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Russische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Servische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Sierra Leoonse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Surinaamse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Thaise;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Turkse;60
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Venezolaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;05;EU-document;Derdelanders;Zuid-Afrikaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Afghaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Amerikaans burger;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Argentijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Australische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Braziliaanse;50
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Brits burger;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Canadese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Chileense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Chinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Colombiaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Dominicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Egyptische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Filipijnse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Georgische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Ghanese;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Guinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Indiase;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Indonesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Iraakse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Iraanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Japanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Kaapverdische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Kosovaarse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Macedonische/Burger van Noord-Macedonië;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Marokkaanse;80
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Mexicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Moldavische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Nigeriaanse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Oekraïense;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Onbekend;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Pakistaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Russische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Servische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Sierra Leoonse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Surinaamse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Syrische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Thaise;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Tunesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Turkse;100
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Ugandese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Venezolaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;06;EU-document;Derdelanders;Zuid-Afrikaanse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Amerikaans burger;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Argentijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Australische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Braziliaanse;60
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Brits burger;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Canadese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Chileense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Chinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Colombiaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Dominicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Egyptische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Filipijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Georgische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Ghanese;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Indonesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Iraakse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Macedonische/Burger van Noord-Macedonië;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Marokkaanse;60
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Mexicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Nigeriaanse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Oekraïense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Pakistaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Peruaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Russische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Sierra Leoonse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Surinaamse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Thaise;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Tunesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Turkse;80
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Venezolaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Vietnamese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;07;EU-document;Derdelanders;Zuid-Afrikaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Algerijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Amerikaans burger;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Argentijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Australische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Bengalese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Braziliaanse;50
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Brits burger;40
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Canadese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Chinese;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Colombiaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Dominicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Filipijnse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Ghanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Indonesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Iraakse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Israëlische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Marokkaanse;60
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Mexicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Nigeriaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Oekraïense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Onbekend;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Pakistaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Peruaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Russische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Servische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Surinaamse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Turkse;60
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Venezolaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;08;EU-document;Derdelanders;Zuid-Afrikaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Afghaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Amerikaans burger;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Argentijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Braziliaanse;40
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Brits burger;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Canadese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Chinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Colombiaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Egyptische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Filipijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Ghanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Indonesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Iraakse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Marokkaanse;40
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Moldavische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Nigeriaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Oekraïense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Russische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Servische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Surinaamse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Turkse;70
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Ugandese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;09;EU-document;Derdelanders;Zuid-Afrikaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Afghaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Albanese;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Amerikaans burger;50
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Angolese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Argentijnse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Armeense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Australische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Boliviaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Braziliaanse;80
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Brits burger;50
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Burger van Bosnië-Herzegovina;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Canadese;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Chileense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Chinese;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Colombiaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Dominicaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Egyptische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Filipijnse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Ghanese;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Indonesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Iraakse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Iraanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Japanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Kaapverdische;10
