FID,locatie,shape_leng,jaar,type_ws,hoofdgeb,gebied,gdb_geomattr_data,shape
talud_maas_2017.208,De Paaldere 't Wildt,34.10199788,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153769.11710000038 422101.7895999998, 153767.02100000158 422097.4600000009, 153764.48999999836 422094.13500000164, 153763.60300000012 422091.69099999964, 153762.71599999815 422089.2470000014, 153760.80600000173 422085.1070000008, 153759.37299999967 422081.89400000125, 153757.9299999997 422079.0920000002, 153756.8280000016 422076.94099999964, 153755.6959999986 422074.52699999884, 153754.33100000024 422071.1950000003)"
talud_maas_2017.209,De Paaldere 't Wildt,30.99930679,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153793.06540000066 422155.56109999865, 153791.91899999976 422152.3933000006, 153790.5417000018 422149.6339999996, 153789.16429999843 422146.87480000034, 153787.34959999844 422143.90040000156, 153785.95949999988 422141.1294, 153784.56940000132 422138.3583999984, 153783.20439999923 422135.72360000014, 153781.83940000087 422133.08879999816, 153780.64460000023 422130.42269999906, 153779.44970000163 422127.7564999983)"
talud_maas_2017.210,De Paaldere 't Wildt,8.85377892,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153807.1741000004 422184.78130000085, 153805.7938000001 422182.254900001, 153804.4134999998 422179.72850000113, 153802.55040000007 422177.2558000013)"
talud_maas_2017.211,De Paaldere 't Wildt,6.4591484,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153812.77569999918 422194.94249999896, 153811.26469999924 422192.0881999992, 153809.7536999993 422189.2338999994)"
talud_maas_2017.212,De Paaldere 't Wildt,10.07052074,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153820.74929999933 422208.0458999984, 153819.1286999993 422205.1061999984, 153817.50809999928 422202.16640000045, 153815.88749999925 422199.22670000046)"
talud_maas_2017.213,De Paaldere 't Wildt,13.04791212,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153920.6074000001 422514.6425999999, 153919.11879999936 422511.4182999991, 153918.3227000013 422508.7637999989, 153917.76080000028 422507.14869999886, 153916.86980000138 422506.1490000002, 153915.29129999876 422505.22140000015, 153914.77950000018 422503.44860000163)"
talud_maas_2017.214,Gebrande Kamp - Neerveld,5.22747587,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (191896.57409999892 414513.6570000015, 191899.1777999997 414513.88589999825, 191901.7815000005 414514.11470000073)"
talud_maas_2017.215,Gebrande Kamp - Neerveld,26.85193732,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (191910.06599999964 414514.8260000013, 191912.86499999836 414515.0150000006, 191916.86670000106 414514.8396999985, 191920.86829999834 414514.66429999843, 191924.87000000104 414514.48900000006, 191928.86730000004 414514.1702999994, 191932.86470000073 414513.85170000046, 191936.86199999973 414513.5329999998)"
talud_maas_2017.216,Gebrande Kamp - Neerveld,37.08319832,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (191831.4514000006 414514.4283999987, 191833.78200000152 414514.3830000013, 191838.34050000086 414514.2905000001, 191842.8990000002 414514.1979999989, 191847.313000001 414513.9646999985, 191851.72700000182 414513.7313000001, 191856.1409999989 414513.4979999997, 191860.26269999892 414513.35170000046, 191864.38430000097 414513.20529999956, 191868.50600000098 414513.05900000036)"
talud_maas_2017.217,Beugen,24.26540473,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194567.64669999853 411321.3082999997, 194566.97480000183 411323.0773999989, 194566.14350000024 411325.9708000012, 194565.31219999865 411328.86410000175, 194564.0011 411333.52519999817, 194563.28649999946 411336.3889000006, 194562.57180000097 411339.25250000134, 194561.5427000001 411341.8603999987, 194560.51350000128 411344.46829999983)"
talud_maas_2017.218,Beugen,31.87323492,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194619.82869999856 411118.15839999914, 194619.24329999834 411120.18769999966, 194618.2837000005 411123.5142999999, 194617.32400000095 411126.84099999815, 194616.27199999988 411131.2195000015, 194615.2199999988 411135.59800000116, 194613.5240000002 411139.9855000004, 194611.8280000016 411144.3729999997, 194610.33799999952 411148.5370000005)"
talud_maas_2017.219,Beugen,65.5689173,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194679.05099999905 410874.1330000013, 194678.19299999997 410877.6640000008, 194676.93180000037 410882.32939999923, 194675.67060000077 410886.9948000014, 194674.40940000117 410891.6601999998, 194673.14820000157 410896.32559999824, 194671.88699999824 410900.9910000004, 194670.7712999992 410905.4646999985, 194669.65569999814 410909.93829999864, 194668.5399999991 410914.4120000005, 194667.42430000007 410918.8856999986, 194666.308699999 410923.35929999873, 194665.19299999997 410927.83300000057, 194664.04720000178 410932.3790999986, 194662.90150000155 410936.9252000004, 194662.72300000116 410937.63329999894)"
talud_maas_2017.220,Beugen,94.12104076,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194757.186999999 410413.21599999815, 194758.08900000155 410417.8942999989, 194758.9910000004 410422.5727000013, 194759.89299999923 410427.2509999983, 194760.33080000058 410431.8583999984, 194760.7685999982 410436.4657999985, 194761.20639999956 410441.0731999986, 194761.6442000009 410445.6805999987, 194762.08199999854 410450.2879999988, 194762.1662000008 410454.77959999815, 194762.25039999932 410459.27120000124, 194762.33460000157 410463.7628000006, 194762.4188000001 410468.2544, 194762.50299999863 410472.74599999934, 194762.2109999992 410477.02479999885, 194761.91899999976 410481.30359999835, 194761.62700000033 410485.5824000016, 194761.3350000009 410489.8612000011, 194761.04300000146 410494.1400000006, 194760.60970000178 410498.3783, 194760.1763000004 410502.6165000014, 194759.74300000072 410506.8548000008)"
talud_maas_2017.221,Lus van Linne,8.74272516,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194452.94480000064 352755.0113000013, 194454.9171999991 352756.81749999896, 194455.40249999985 352758.48110000044, 194456.23589999974 352761.10990000144, 194457.4849999994 352762.07349999994)"
talud_maas_2017.222,Lus van Linne,15.56031432,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (193997.57669999823 352517.1710000001, 194000.41200000048 352519.0249999985, 194004.3660000004 352520.4629999995, 194006.90450000018 352521.2749999985, 194009.44299999997 352522.0870000012, 194012.01220000163 352522.67159999907)"
talud_maas_2017.223,Beugen,80.0482625,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194555.5089999996 411364.12779999897, 194554.50409999862 411368.46189999953, 194553.49929999933 411372.7960000001, 194552.7067000009 411375.5854000002, 194551.9140000008 411378.37469999865, 194551.08520000055 411381.77650000155, 194550.2564000003 411385.17819999903, 194549.70789999887 411387.6363000013, 194549.15940000117 411390.0943999998, 194548.81700000167 411392.4351999983, 194547.68210000172 411395.90019999817, 194546.9277999997 411398.9862000011, 194545.88529999927 411401.93560000136, 194545.2168999985 411405.7131000012, 194543.95659999922 411410.185800001, 194542.5599000007 411414.57229999825, 194541.43980000168 411416.0304999985, 194539.1884999983 411420.0471000001, 194538.58410000056 411422.49920000136, 194537.97960000113 411424.9512999989, 194539.0287999995 411427.9422999993, 194538.5511999987 411429.4534999989, 194537.42229999974 411433.38219999894, 194536.35330000147 411436.2822000012, 194535.14449999854 411437.8654999994, 194534.4096999988 411440.24280000106)"
talud_maas_2017.224,Beugen,29.80561255,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194429.01799999923 411879.6020000018, 194428.54949999973 411883.4864999987, 194428.08100000024 411887.37099999934, 194427.47700000182 411892.0075000003, 194426.87299999967 411896.64400000125, 194425.67320000008 411899.63650000095, 194424.4732999988 411902.62900000066, 194423.53700000048 411905.5742000006, 194422.60069999844 411908.5192999989)"
talud_maas_2017.225,Beugen,23.18791769,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194398.9712000005 412002.6570999995, 194398.44310000166 412007.6121000014, 194397.9149999991 412012.56700000167, 194397.15529999882 412016.9083000012, 194396.39570000023 412021.24969999865, 194395.63599999994 412025.59099999815)"
talud_maas_2017.226,Heijen,22.09653039,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (195034.1623999998 409589.6983000003, 195034.3147 409585.3861999996, 195034.46700000018 409581.07400000095, 195034.59930000082 409576.5870000012, 195034.73169999942 409572.1000000015, 195034.86400000006 409567.61300000176)"
talud_maas_2017.227,Beugen,72.12028809,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194855.13899999857 409876.1020000018, 194854.7349999994 409879.69999999925, 194854.22049999982 409883.96599999815, 194853.70600000024 409888.2320000008, 194853.33069999889 409892.06529999897, 194852.95529999956 409895.89869999886, 194852.5799999982 409899.7320000008, 194852.04800000042 409904.3969999999, 194851.5159999989 409909.061999999, 194851.18230000138 409912.5637000017, 194850.84870000184 409916.06529999897, 194850.5150000006 409919.56700000167, 194850.22300000116 409923.61100000143, 194849.93100000173 409927.6550000012, 194849.63899999857 409931.69900000095, 194849.51700000092 409935.2296999991, 194849.39499999955 409938.76029999927, 194849.27299999818 409942.29100000113, 194849.15549999848 409945.1114999987, 194849.03799999878 409947.93200000003)"
talud_maas_2017.228,Beugen,35.74543731,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194868.13100000098 409577.58999999985, 194867.9648000002 409582.1490000002, 194867.7985999994 409586.70800000057, 194867.6323999986 409591.2670000009, 194867.46620000154 409595.8260000013, 194867.30000000075 409600.38500000164, 194867.21400000155 409604.3854999989, 194867.12799999863 409608.38599999994, 194867.24749999866 409613.31700000167)"
talud_maas_2017.229,Heijen,11.84851559,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (195032.80799999833 409380.5639999993, 195032.65900000185 409376.8060000017, 195032.08700000122 409372.48099999875, 195032.09099999815 409368.75609999895)"
talud_maas_2017.230,Heijen,9.44856226,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (195029.5850000009 409250.7809999995, 195029.60220000148 409246.05680000037, 195029.61930000037 409241.33249999955)"
talud_maas_2017.231,Heijen,40.20006566,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (195005.7749999985 409166.3060000017, 195005.84099999815 409164.02600000054, 195005.1550000012 409163.0229999982, 195005.15799999982 409160.9530000016, 195005.49399999902 409159.98600000143, 195005.03799999878 409156.66699999943, 195005.4299999997 409155.6700000018, 195006.81700000167 409154.31500000134, 195006.98900000006 409152.96599999815, 195006.3839999996 409150.8020000011, 195005.80900000036 409148.24500000104, 195006.3299999982 409146.8759999983, 195005.36499999836 409142.6030000001, 195005.66099999845 409141.0549999997, 195006.5240000002 409140.0029999986, 195006.25299999863 409138.2969999984, 195006.6409999989 409136.79199999943, 195007.15700000152 409134.34800000116, 195006.55600000173 409132.47100000083, 195005.15100000054 409128.20699999854)"
talud_maas_2017.232,Maasoever bij Asseltse plassen,53.71669478,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (197808.14400000125 360375.1790000014, 197809.70100000128 360376.4780000001, 197811.5240000002 360377.36400000006, 197813.72199999914 360377.7650000006, 197814.87999999896 360378.5859999992, 197816.13699999824 360380.2950000018, 197818.68200000003 360382.9620000012, 197820.8440000005 360385.08100000024, 197822.7650000006 360386.7969999984, 197824.6860000007 360388.51300000027, 197827.5469999984 360390.8500000015, 197830.00299999863 360392.5450000018, 197832.45899999887 360394.23999999836, 197835.03400000185 360397.62999999896, 197837.28700000048 360400.0414999984, 197839.5399999991 360402.4530000016, 197841.42350000143 360404.7270000018, 197843.30700000003 360407.0009999983, 197845.24049999937 360409.0234999992, 197847.17399999872 360411.0460000001)"
talud_maas_2017.233,Maasoever bij Asseltse plassen,295.36940616,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (198078.811999999 360781.55900000036, 198076.02580000088 360777.69779999927, 198073.23959999904 360773.8365999982, 198070.45340000093 360769.9754000008, 198067.6671999991 360766.1141999997, 198064.88100000098 360762.2529999986, 198062.28460000083 360758.6532000005, 198059.68820000067 360755.0533999987, 198057.09180000052 360751.4536000006, 198054.49540000036 360747.85379999876, 198051.8990000002 360744.25400000066, 198049.3200000003 360740.1180000007, 198046.7410000004 360735.9820000008, 198044.16200000048 360731.84600000083, 198041.58300000057 360727.7100000009, 198039.00400000066 360723.57400000095, 198036.88980000094 360720.0610000007, 198034.77549999952 360716.5480000004, 198032.6612999998 360713.03500000015, 198030.5469999984 360709.5219999999, 198027.9098000005 360705.98999999836, 198025.2725000009 360702.45800000057, 198022.63529999927 360698.92599999905, 198019.99799999967 360695.39400000125, 198017.70600000024 360691.436999999, 198015.4140000008 360687.48000000045, 198013.12200000137 360683.5229999982, 198010.3227000013 360679.6187000014, 198007.52329999954 360675.7142999992, 198004.72399999946 360671.80999999866, 198002.0949999988 360668.4257000014, 197999.46599999815 360665.04129999876, 197996.83700000122 360661.6570000015, 197994.94570000097 360658.5379999988, 197993.05429999903 360655.41899999976, 197991.16299999878 360652.30000000075, 197988.50299999863 360648.90399999917, 197985.84299999848 360645.5080000013, 197983.18299999833 360642.11199999973, 197980.377700001 360638.52980000153, 197977.57250000164 360634.94750000164, 197974.76729999855 360631.3652999997, 197971.96200000122 360627.7829999998, 197969.65100000054 360624.4626000002, 197967.33999999985 360621.1422000006, 197965.02899999917 360617.82180000097, 197962.71799999848 360614.50140000135, 197960.40700000152 360611.1810000017, 197957.51150000095 360607.43879999965, 197954.6160000004 360603.6964999996, 197951.72049999982 360599.95430000126, 197948.82499999925 360596.2120000012, 197945.8638000004 360592.2487999983, 197942.90249999985 360588.28550000116, 197939.941300001 360584.32229999825, 197936.98000000045 360580.3590000011, 197934.78229999915 360577.26729999855, 197932.58449999988 360574.17550000176, 197930.38679999858 360571.0837999992, 197928.1889999993 360567.9919999987, 197925.41629999876 360564.32770000026, 197922.6436999999 360560.66330000013, 197919.87099999934 360556.9990000017, 197917.70549999923 360553.931499999, 197915.5399999991 360550.86400000006, 197913.374499999 360547.7965000011, 197911.20899999887 360544.7289999984, 197908.40239999816 360540.6229000017)"
talud_maas_2017.234,Maasoever bij Asseltse plassen,168.32138199,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (198161.97700000182 360952.13899999857, 198160.2221999988 360948.02059999853, 198158.4673999995 360943.9021999985, 198156.7126000002 360939.78379999846, 198154.9578000009 360935.6653999984, 198153.2030000016 360931.5469999984, 198151.5747999996 360927.4459999986, 198149.9466000013 360923.3449999988, 198148.3183999993 360919.243999999, 198146.690200001 360915.1429999992, 198145.061999999 360911.04199999943, 198143.5175999999 360907.31060000136, 198141.97320000082 360903.57919999957, 198140.42880000174 360899.8478000015, 198138.88439999893 360896.1163999997, 198137.33999999985 360892.38500000164, 198135.3183999993 360888.7307999991, 198133.29679999873 360885.07660000026, 198131.27519999817 360881.42240000144, 198129.25360000134 360877.7681999989, 198127.23200000077 360874.11400000006, 198124.8652999997 360869.85500000045, 198122.49870000035 360865.59600000083, 198120.13199999928 360861.3370000012, 198117.98299999908 360857.10269999877, 198115.83399999887 360852.86829999834, 198113.68499999866 360848.6339999996, 198111.51350000128 360844.43299999833, 198109.34200000018 360840.2320000008, 198107.17049999908 360836.0309999995, 198104.9990000017 360831.8299999982, 198103.21550000086 360829.2129999995, 198101.43200000003 360826.59600000083, 198099.5282999985 360823.73270000145, 198097.62469999865 360820.86930000037, 198095.72100000083 360818.006000001, 198093.26000000164 360814.06500000134, 198090.79899999872 360810.1240000017, 198089.38500000164 360807.51850000024, 198087.97100000083 360804.9129999988, 198086.38069999963 360802.1889999993)"
talud_maas_2017.235,Bergen,6.30668245,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199626.2809999995 400581.19029999897, 199627.0577000007 400579.92229999974, 199628.0267000012 400579.2756999992, 199629.24969999865 400577.1579999998, 199629.90680000186 400576.14279999956)"
talud_maas_2017.236,Bergen,6.65422584,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199600.4534999989 400610.9739000015, 199601.33929999918 400609.88230000064, 199601.89649999887 400609.9109000005, 199602.24130000174 400609.5368999988, 199602.55700000003 400608.4439999983, 199603.82360000163 400606.76040000096, 199604.7589999996 400606.6992999986)"
talud_maas_2017.237,Gebrande Kamp - Neerveld,6.27183579,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (192129.78700000048 414501.4690000005, 192130.8647999987 414504.4138999991, 192131.94249999896 414507.35880000144)"
talud_maas_2017.238,Gebrande Kamp - Neerveld,14.02607664,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (192369.81599999964 414530.8770000003, 192368.85550000146 414526.30139999837, 192367.89499999955 414521.72569999844, 192366.93450000137 414517.1501000002)"
talud_maas_2017.239,Coehoorn,31.83444395,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180090.48059999943 418808.03869999945, 180094.2087999992 418805.8128999993, 180097.936999999 418803.5870000012, 180101.46279999986 418801.3473000005, 180104.98849999905 418799.1075000018, 180108.51429999992 418796.86769999936, 180112.0399999991 418794.6279999986, 180114.7589999996 418792.90100000054, 180117.47800000012 418791.1739999987)"
talud_maas_2017.240,Coehoorn,31.07843563,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180135.33029999956 418779.8101999983, 180139.34120000154 418777.1704999991, 180143.35209999979 418774.53069999814, 180147.36300000176 418771.8909999989, 180150.81500000134 418769.5544999987, 180154.26700000092 418767.2179999985, 180157.7190000005 418764.8814999983, 180161.1710000001 418762.5450000018)"
talud_maas_2017.241,Coehoorn,28.19861798,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180176.9609999992 418753.2600999996, 180180.5324999988 418751.36360000074, 180184.10399999842 418749.46709999815, 180187.67550000176 418747.5705000013, 180191.24700000137 418745.6739999987, 180194.7696999982 418743.7626999989, 180198.2923000008 418741.85130000114, 180201.81500000134 418739.94000000134)"
talud_maas_2017.242,Coehoorn,28.212781,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180453.36389999837 418612.64620000124, 180456.58399999887 418611.131000001, 180460.08049999923 418609.63650000095, 180463.57699999958 418608.1420000009, 180467.07349999994 418606.6475000009, 180470.5700000003 418605.15300000086, 180474.81749999896 418603.08999999985, 180479.06500000134 418601.02699999884)"
talud_maas_2017.243,Coehoorn,25.04040565,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180502.17399999872 418589.86300000176, 180505.59930000082 418588.33999999985, 180509.02470000088 418586.81700000167, 180512.44999999925 418585.29399999976, 180515.55829999968 418584.0126999989, 180518.6667000018 418582.7313000001, 180521.7749999985 418581.44999999925, 180525.45899999887 418581.02699999884)"
talud_maas_2017.244,Batenburgse Oevers,25.9287075,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (171985.67590000108 425843.04940000176, 171983.7531999983 425841.65949999914, 171981.23739999905 425839.62970000133, 171978.77270000055 425838.42489999905, 171974.81599999964 425837.49280000106, 171970.72049999982 425836.5441999994, 171967.86980000138 425835.69139999896, 171965.01900000125 425834.83850000054, 171961.81109999865 425833.83839999884)"
talud_maas_2017.245,Batenburgse Oevers,33.59780281,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (171917.44299999997 425780.75499999896, 171920.75 425781.31799999997, 171924.05700000003 425781.881000001, 171927.36400000006 425782.4439999983, 171931.08399999887 425782.8295000009, 171934.8040000014 425783.21499999985, 171938.81159999967 425783.4331, 171942.81929999962 425783.6512000002, 171946.82690000162 425783.8691999987, 171950.83449999988 425784.08729999885)"
talud_maas_2017.246,Batenburgse Oevers,36.05526525,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (171976.26099999994 425782.0029999986, 171979.8326999992 425781.94099999964, 171983.40430000052 425781.87900000066, 171986.9759999998 425781.81700000167, 171990.96350000054 425782.07449999824, 171994.95100000128 425782.33199999854, 171999.27849999815 425782.04879999906, 172003.60599999875 425781.7655000016, 172007.93349999934 425781.4822999984, 172012.26099999994 425781.19900000095)"
talud_maas_2017.247,Batenburgse Oevers,16.07320569,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172033.9459999986 425780.3280000016, 172037.96350000054 425780.2478, 172041.98099999875 425780.16750000045, 172045.9985000007 425780.08729999885, 172050.0159999989 425780.0069999993)"
talud_maas_2017.248,Batenburgse Oevers,25.58645505,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172076.5240000002 425774.1550000012, 172080.77749999985 425773.85020000115, 172085.0309999995 425773.5452999994, 172089.28449999914 425773.2404999994, 172093.53799999878 425772.93569999933, 172097.79149999842 425772.6308000013, 172102.0450000018 425772.3260000013)"
talud_maas_2017.250,Batenburgse Oevers,28.5311114,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172402.48999999836 425677.506000001, 172405.96829999983 425675.68569999933, 172409.44669999927 425673.8652999997, 172412.92500000075 425672.0450000018, 172416.20050000027 425669.4554999992, 172419.4759999998 425666.8660000004, 172423.45450000092 425665.5159999989, 172427.43299999833 425664.16600000113)"
talud_maas_2017.251,Batenburgse Oevers,71.31667303,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172440.75200000033 425655.2280000001, 172444.2325000018 425653.51579999924, 172447.71299999952 425651.8035000004, 172451.19350000098 425650.0912999995, 172454.67399999872 425648.37900000066, 172458.7490000017 425647.563000001, 172460.45800000057 425647.7320000008, 172464.65049999952 425645.0714999996, 172468.84299999848 425642.41099999845, 172472.35200000182 425639.99170000106, 172475.86100000143 425637.57250000164, 172479.37000000104 425635.1532999985, 172482.87900000066 425632.7340000011, 172486.8299999982 425630.3984000012, 172490.7809999995 425628.06280000135, 172494.73200000077 425625.7272000015, 172498.68299999833 425623.3916000016, 172502.6339999996 425621.0560000017)"
talud_maas_2017.252,Batenburgse Oevers,21.37741876,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172375.3000999987 425689.4726999998, 172379.54100000113 425687.76099999994, 172383.4098000005 425686.1235000007, 172387.27849999815 425684.48600000143, 172391.14730000123 425682.84849999845, 172395.0159999989 425681.2109999992)"
talud_maas_2017.253,Batenburgse Oevers,17.53810238,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172298.4910000004 425717.6409999989, 172302.99700000137 425716.05629999936, 172307.50299999863 425714.4717000015, 172312.0089999996 425712.88699999824, 172315.11899999902 425712.09800000116)"
talud_maas_2017.254,Batenburgse Oevers,11.34049148,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172288.49590000138 425718.07229999825, 172292.67020000145 425716.9506999999, 172294.7285999991 425716.02739999816, 172295.99439999834 425716.03759999946, 172297.40309999883 425715.47370000184, 172298.38529999927 425715.11360000074, 172299.29899999872 425714.9257999994)"
talud_maas_2017.255,Keentse oevers,13.86186267,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176577.52299999818 421197.7782999985, 176577.76819999889 421198.4259000011, 176575.32609999925 421202.1242999993, 176573.8812999986 421204.5511999987, 176572.4364 421206.9780000001, 176571.67240000144 421209.9706999995)"
talud_maas_2017.256,Keentse oevers,10.4028661,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176529.25439999998 421284.55629999936, 176528.00039999932 421286.7336000018, 176526.85330000147 421289.63749999925, 176526.1873999983 421290.5973000005, 176525.67220000178 421290.75279999897, 176525.11080000177 421292.52430000156, 176524.90659999847 421293.71020000055)"
talud_maas_2017.257,Keentse oevers,6.61359446,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176515.81219999865 421315.53920000046, 176515.21489999816 421316.9913999997, 176514.25879999995 421318.13049999997, 176514.1367000006 421319.00189999864, 176513.40680000186 421319.8801999986, 176512.56450000033 421320.43939999864, 176512.07330000028 421320.6196999997)"
talud_maas_2017.258,Keentse oevers,9.64368971,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176512.85379999876 421322.6030000001, 176512.75730000064 421323.04520000145, 176512.17859999835 421324.58399999887, 176512.06480000168 421325.1640000008, 176510.96020000055 421326.39609999955, 176510.2135999985 421327.85720000044, 176509.88610000163 421329.1114999987, 176508.88010000065 421330.29780000076, 176508.42350000143 421330.9651999995)"
talud_maas_2017.259,Keentse oevers,6.50398233,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176490.5 421367.2936999984, 176490.3295999989 421368.5938999988, 176490.03460000083 421369.59750000015, 176489.8125 421370.8429000005, 176489.17529999837 421372.6356999986, 176488.77679999918 421373.52980000153)"
talud_maas_2017.260,Keentse oevers,7.43657628,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176477.4235999994 421402.54630000144, 176476.96829999983 421404.3500000015, 176476.52070000023 421405.8847000003, 176475.5485999994 421408.11100000143, 176474.246199999 421408.94839999825)"
talud_maas_2017.261,Keentse oevers,29.77380743,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176409.28159999847 421375.1585999988, 176410.86740000173 421372.8680999987, 176412.45309999958 421370.57759999856, 176414.67399999872 421366.8222000003, 176416.8947999999 421363.0667000003, 176418.55260000005 421359.55469999835, 176420.21029999852 421356.0427000001, 176421.79399999976 421352.52859999985, 176423.377700001 421349.0144999996)"
talud_maas_2017.262,Keentse oevers,38.83836831,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176425.9140000008 421345.8984000012, 176427.62680000067 421343.05530000106, 176429.33949999884 421340.21229999885, 176431.32119999826 421335.7456, 176433.3029000014 421331.2787999995, 176435.1449000016 421327.8092, 176436.98680000007 421324.33949999884, 176438.92599999905 421321.3546999991, 176442.20749999955 421318.1116000004, 176444.60350000113 421315.9924999997, 176446.999499999 421313.873399999)"
talud_maas_2017.263,Keentse oevers,36.12899684,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176449.10700000077 421306.23479999974, 176450.80950000137 421303.22289999947, 176452.51190000027 421300.2109999992, 176454.3627000004 421296.79399999976, 176456.21339999884 421293.3770000003, 176457.4888000004 421290.89979999885, 176458.76419999823 421288.4224999994, 176459.52219999954 421285.96819999814, 176460.28020000085 421283.5139000006, 176462.31060000136 421279.8579999991, 176464.04300000146 421277.0813000016, 176465.77540000156 421274.3046000004)"
talud_maas_2017.264,Keentse oevers,6.49003618,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (176427.9277999997 421472.9789999984, 176426.688000001 421475.742899999, 176425.74269999936 421479.0720999986)"
talud_maas_2017.265,Ooijen,68.04599305,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (208779.23200000077 391557.5080000013, 208776.64699999988 391560.7580000013, 208774.061999999 391564.0080000013, 208771.47700000182 391567.2580000013, 208768.89200000092 391570.5080000013, 208766.61630000174 391574.09600000083, 208764.34070000052 391577.68400000036, 208762.06500000134 391581.2719999999, 208759.78929999843 391584.8599999994, 208757.51370000094 391588.4479999989, 208755.23800000176 391592.03599999845, 208752.29820000008 391595.20650000125, 208749.35830000043 391598.3770000003, 208746.41849999875 391601.5474999994, 208743.4787000008 391604.7179999985, 208740.53880000114 391607.8885000013, 208737.59899999946 391611.05900000036)"
talud_maas_2017.266,Ooijen,95.25438722,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (208948.65900000185 391367.4210000001, 208945.58999999985 391371.36300000176, 208942.52100000158 391375.3049999997, 208939.45199999958 391379.2470000014, 208936.85979999974 391382.8403999992, 208934.2675999999 391386.4338000007, 208931.67540000007 391390.0271999985, 208929.08320000023 391393.6206, 208926.4910000004 391397.21400000155, 208923.67929999903 391400.38430000097, 208920.86769999936 391403.55469999835, 208918.05600000173 391406.7250000015, 208915.43420000002 391410.1484000012, 208912.8123999983 391413.57180000097, 208910.19060000032 391416.9952000007, 208907.5687999986 391420.41860000044, 208904.94700000063 391423.8420000002, 208902.03559999913 391427.6180000007, 208899.12420000136 391431.39400000125, 208896.21279999986 391435.1700000018, 208893.30139999837 391438.9459999986, 208890.3900000006 391442.72199999914)"
