Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Nationaliteit;Aantal aanvragen
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;05;EU-document;Derdelanders;Amerikaans burger;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;05;EU-document;Derdelanders;Braziliaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;05;EU-document;Derdelanders;Colombiaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;05;EU-document;Derdelanders;Egyptische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;05;EU-document;Derdelanders;Filipijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;05;EU-document;Derdelanders;Ghanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;05;EU-document;Derdelanders;Marokkaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;05;EU-document;Derdelanders;Nigeriaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;05;EU-document;Derdelanders;Surinaamse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;05;EU-document;Derdelanders;Turkse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;05;EU-document;Derdelanders;Vietnamese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;06;EU-document;Derdelanders;Amerikaans burger;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;06;EU-document;Derdelanders;Argentijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;06;EU-document;Derdelanders;Braziliaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;06;EU-document;Derdelanders;Chinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;06;EU-document;Derdelanders;Colombiaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;06;EU-document;Derdelanders;Ghanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;06;EU-document;Derdelanders;Iraakse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;06;EU-document;Derdelanders;Marokkaanse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;06;EU-document;Derdelanders;Nigeriaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;06;EU-document;Derdelanders;Servische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;06;EU-document;Derdelanders;Surinaamse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;06;EU-document;Derdelanders;Turkse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;06;EU-document;Derdelanders;Vietnamese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;06;EU-document;Derdelanders;Zuid-Afrikaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;07;EU-document;Derdelanders;Amerikaans burger;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;07;EU-document;Derdelanders;Braziliaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;07;EU-document;Derdelanders;Chinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;07;EU-document;Derdelanders;Colombiaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;07;EU-document;Derdelanders;Egyptische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;07;EU-document;Derdelanders;Filipijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;07;EU-document;Derdelanders;Ghanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;07;EU-document;Derdelanders;Iraakse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;07;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;07;EU-document;Derdelanders;Marokkaanse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;07;EU-document;Derdelanders;Nigeriaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;07;EU-document;Derdelanders;Oekraïense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;07;EU-document;Derdelanders;Russische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;07;EU-document;Derdelanders;Surinaamse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;07;EU-document;Derdelanders;Thaise;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;07;EU-document;Derdelanders;Turkse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;07;EU-document;Derdelanders;Venezolaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;07;EU-document;Derdelanders;Zuid-Afrikaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Afghaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Amerikaans burger;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Argentijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Braziliaanse;40
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Canadese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Chinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Colombiaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Egyptische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Filipijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Ghanese;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Indonesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Marokkaanse;50
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Nigeriaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Oekraïense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Russische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Surinaamse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Thaise;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Turkse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Venezolaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Vietnamese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;08;EU-document;Derdelanders;Zuid-Afrikaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Amerikaans burger;50
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Argentijnse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Australische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Braziliaanse;50
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Burger van Bosnië-Herzegovina;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Burger van de Republiek Noord-Macedonië;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Canadese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Chileense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Chinese;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Colombiaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Egyptische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Filipijnse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Ghanese;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Indonesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Iraakse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Japanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Maleisische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Marokkaanse;40
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Mexicaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Nigeriaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Oekraïense;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Pakistaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Peruaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Russische;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Servische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Surinaamse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Thaise;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Turkse;60
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Ugandese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Venezolaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;09;EU-document;Derdelanders;Zuid-Afrikaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Afghaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Amerikaans burger;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Argentijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Australische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Braziliaanse;50
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Burger van de Republiek Noord-Macedonië;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Canadese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Chileense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Chinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Colombiaanse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Dominicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Egyptische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Filipijnse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Ghanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Indonesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Iraakse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Iraanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Marokkaanse;70
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Mexicaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Moldavische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Nigeriaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Oekraïense;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Onbekend;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Pakistaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Peruaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Russische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Servische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Surinaamse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Thaise;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Turkse;40
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Ugandese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Venezolaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Zimbabwaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;10;EU-document;Derdelanders;Zuid-Afrikaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Amerikaans burger;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Braziliaanse;60
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Burger van de Republiek Noord-Macedonië;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Canadese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Chinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Colombiaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Dominicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Egyptische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Filipijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Gambiaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Georgische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Ghanese;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Indonesische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Iraakse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Marokkaanse;60
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Mexicaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Moldavische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Nigeriaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Oekraïense;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Pakistaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Russische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Servische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Surinaamse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Thaise;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Turkse;40
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Venezolaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;11;EU-document;Derdelanders;Zuid-Afrikaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Afghaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Amerikaans burger;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Argentijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Australische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Braziliaanse;40
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Canadese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Chinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Colombiaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Dominicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Ecuadoraanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Egyptische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Filipijnse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Georgische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Ghanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Indonesische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Iraakse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Libanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Marokkaanse;70
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Mexicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Moldavische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Nigeriaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Oekraïense;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Russische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Servische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Sierra Leoonse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Surinaamse;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Tunesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Turkse;40
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Venezolaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;12;EU-document;Derdelanders;Zuid-Afrikaanse;20
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Afghaanse;60
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Albanese;70
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Algerijnse;30
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Amerikaans burger;270
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Angolese;30
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Argentijnse;80
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Armeense;20
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Australische;60
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Azerbeidzjaanse;20
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Belarussische;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Bengalese;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Boliviaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Braziliaanse;430
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;British National (overseas);10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Brits burger;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Burger van Bosnië-Herzegovina;30
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Burger van Congo;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Burger van de Republiek Noord-Macedonië;50
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Burger van Democratische Republiek Congo;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Burger van Trinidad en Tobago;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Burundese;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Canadese;60
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Chileense;30
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Chinese;120
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Colombiaanse;150
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Costa Ricaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Cubaanse;20
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Dominicaanse;60
