gemcode;gm_naam;wijk;wk_naam;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm9812;lbm0206;lbm0208;lbm0210;lbm0212;lbm0608;lbm0610;lbm0612;lbm0810;lbm0812;lbm1012;bev;lftsam;publ;veilig;vrz;won
88;Schiermonnikoog;0;Schiermonnikoog;2008;7; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;13,30059;32,9696;16,61347;29,47505;-19,36593;38,03923
88;Schiermonnikoog;0;Schiermonnikoog;2010;7; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;16,20322;36,35888;20,17783;38,07995;-18,51536;38,17431
88;Schiermonnikoog;0;Schiermonnikoog;2012;7; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;20,8426;24,79884;22,67895;31,08389;-20,79899;33,6308
90;Smallingerland;0;Drachten;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-15,73932;-5,99748;-8,56477;3,82098;-17,12424;-17,20218
90;Smallingerland;0;Drachten;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1,39595;8,68594;-9,47765;9,98018;14,7334;-8,76807
90;Smallingerland;0;Drachten;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-8,38857;6,25891;-7,78326;17,72101;9,80603;-4,76879
90;Smallingerland;0;Drachten;2008;6; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;6,73651;8,66278;-6,52234;24,61285;7,53894;-,27404
90;Smallingerland;0;Drachten;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;2,34606;11,62419;6,0555;26,31784;7,43772;1,05226
90;Smallingerland;0;Drachten;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;8,21255;2,91389;7,22337;26,41616;7,96971;1,28107
90;Smallingerland;1;Overig Smallingerland;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-2,35605;10,74047;2,95243;23,79744;-21,08302;37,53497
90;Smallingerland;1;Overig Smallingerland;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,47711;21,22219;10,23594;29,90944;-15,12811;39,72004
90;Smallingerland;1;Overig Smallingerland;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;10,10361;15,99974;10,88523;37,33808;-17,17905;39,8899
90;Smallingerland;1;Overig Smallingerland;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;19,09652;14,59743;-13,72498;37,21044;-26,48982;39,89894
90;Smallingerland;1;Overig Smallingerland;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;17,98919;12,23469;18,50844;38,53917;-27,94833;39,65823
90;Smallingerland;1;Overig Smallingerland;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;19,68704;2,91472;20,97258;40,52902;-28,24616;39,43617
93;Terschelling;0;West-Terschelling;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,55822;-16,76343;20,48467;2,21092;-28,61105;28,21323
93;Terschelling;0;West-Terschelling;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,62776;8,50423;16,60438;-1,90213;-26,33529;27,66675
93;Terschelling;0;West-Terschelling;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;18,47619;7,373;18,92945;4,23106;-28,24113;21,68924
93;Terschelling;0;West-Terschelling;2008;6; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;22,17413;15,11223;-1,38694;8,88495;-29,29849;25,19948
93;Terschelling;0;West-Terschelling;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;24,41235;22,01391;25,15148;9,82333;-27,96176;25,16069
93;Terschelling;0;West-Terschelling;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;22,65992;6,07108;42,21295;-1,63212;-29,21626;22,93754
93;Terschelling;1;Midsland;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-17,0303;-11,12893;-13,56429;8,13196;-37,15765;30,50638
93;Terschelling;1;Midsland;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,83793;7,79205;-13,02165;3,85383;-32,041;22,05405
93;Terschelling;1;Midsland;2006;6; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;10,93952;14,17177;-12,46756;14,50133;-31,45368;26,89033
93;Terschelling;1;Midsland;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;17,79246;-,26943;-41,43195;6,60222;-32,30354;26,17481
93;Terschelling;1;Midsland;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;23,25551;-6,20664;2,62231;16,74842;-30,54189;24,12413
93;Terschelling;1;Midsland;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;25,56419;-3,9681;19,73828;15,85067;-31,25417;22,24906
93;Terschelling;2;Formerum;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,81908;-34,33612;-42,4021;10,88811;-41,73471;48,1887
93;Terschelling;2;Formerum;2002;6;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,42784;13,42148;-42,64448;10,65021;-28,37599;49,18699
93;Terschelling;2;Formerum;2006;7; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;30,50903;32,33083;-43,30318;9,6795;-27,64189;47,86271
93;Terschelling;2;Formerum;2008;7; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;33,283;18,63188;-47,42845;18,16873;-28,65608;48,14683
93;Terschelling;2;Formerum;2010;7; ; ; ;5; ; ; ;4; ; ;4; ;3; ; ;36,09052;27,19753;1,50539;35,2592;-28,13109;48,25803
93;Terschelling;2;Formerum;2012;7; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;27,44477;10,36262;13,13553;26,19158;-28,69884;46,4911
93;Terschelling;3;Lies;1998;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,24152;25,8093;-40,09085;17,93716;-33,12462;49,59681
93;Terschelling;3;Lies;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4,45206;15,34801;-40,73234;18,30979;-29,28415;48,78836
93;Terschelling;3;Lies;2006;7; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;17,91126;42,06887;-40,2069;27,27728;-29,28415;49,04942
93;Terschelling;3;Lies;2008;7; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;25,25044;42,02014;-44,61293;17,78392;-29,28415;49,0331
93;Terschelling;3;Lies;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3; ;22,81782;-16,02997;,95653;16,30366;-29,28415;47,03489
93;Terschelling;4;Hoorn;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10,48367;21,87634;-30,6396;27,62363;-31,16346;45,47523
93;Terschelling;4;Hoorn;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3,2044;29,89123;-31,52336;23,70094;-41,3498;47,20581
93;Terschelling;4;Hoorn;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;11,51073;11,87798;-30,61414;27,65022;-41,3661;44,26327
93;Terschelling;4;Hoorn;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;10,54284;3,16285;-31,53194;25,94058;-41,54473;44,40853
93;Terschelling;4;Hoorn;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;12,77306;15,24604;8,96251;23,02679;-41,53865;43,72602
93;Terschelling;4;Hoorn;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;17,58782;-6,36966;20,36249;16,04038;-41,46169;42,20996
93;Terschelling;5;Oosterend;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,4562;-31,85629;-25,04327;18,68925;40,02145;49,76711
93;Terschelling;5;Oosterend;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,6635;20,18544;-27,85784;30,91533;-41,73471;49,70983
93;Terschelling;5;Oosterend;2006;7; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;25,88511;43,3734;-26,13968;39,88705;-41,73471;49,33055
93;Terschelling;5;Oosterend;2008;7; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;24,22879;44,07622;-35,94867;25,03645;-41,73471;49,39861
93;Terschelling;5;Oosterend;2010;7; ; ; ;5; ; ; ;4; ; ;3; ;4; ; ;34,74825;46,08616;-3,34269;37,7053;-41,73471;49,46911
93;Terschelling;5;Oosterend;2012;7; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;24,66449;23,10757;12,13642;25,80022;-41,73471;45,38268
96;Vlieland;0;Vlieland;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,18503;2,89077;33,79792;23,22521;48,69663;6,94568
96;Vlieland;0;Vlieland;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,08141;13,26922;31,5651;-21,08597;-19,00291;23,73487
96;Vlieland;0;Vlieland;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;12,36882;9,79407;32,42179;17,30398;-16,49232;26,66586
96;Vlieland;0;Vlieland;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,753;16,04213;17,0114;9,53487;-17,3796;26,2428
96;Vlieland;0;Vlieland;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;29,47899;17,32101;7,06369;-3,04348;-14,54982;26,23923
96;Vlieland;0;Vlieland;2012;7; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;30,88203;9,24472;43,4735;-7,75771;-15,73174;26,84376
98;Weststellingwerf;0;Wolvega;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-11,32301;1,38626;-6,1589;27,43711;23,45274;-9,08078
98;Weststellingwerf;0;Wolvega;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2,98624;12,23348;-7,48049;25,27745;-32,53574;-5,8984
98;Weststellingwerf;0;Wolvega;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-6,35914;12,20778;-7,1595;25,8319;-32,813;-3,62021
98;Weststellingwerf;0;Wolvega;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;2,72789;12,61675;-20,1264;25,57849;-33,15381;,99823
98;Weststellingwerf;0;Wolvega;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;,98561;12,60909;-13,71558;22,6211;-33,70036;1,30217
98;Weststellingwerf;0;Wolvega;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;1,39916;9,86573;-14,13041;28,00525;-31,67346;1,58163
98;Weststellingwerf;1;Sonnega;1998;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,10443;37,02346;-40,49863;41,99248;-16,45523;48,91123
98;Weststellingwerf;1;Sonnega;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,42133;37,03235;-41,07419;39,13086;-38,44896;47,98828
98;Weststellingwerf;1;Sonnega;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;18,68914;34,88073;-40,88649;37,23787;-38,28938;48,40185
98;Weststellingwerf;1;Sonnega;2008;7; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;24,55988;40,26218;-47,35051;43,98814;-38,16403;48,58336
98;Weststellingwerf;1;Sonnega;2010;7; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;22,44029;34,41119;-44,61452;42,30551;-38,34457;48,36548
98;Weststellingwerf;1;Sonnega;2012;7; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;25,67173;25,00769;-44,11516;42,00601;-38,09832;48,25107
98;Weststellingwerf;2;Helomavaart;1998;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26,2476;20,75842;-16,46354;43,0956;-11,96828;48,34685
98;Weststellingwerf;2;Helomavaart;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24,87568;20,38261;-16,31705;43,71036;-40,654;48,68383
98;Weststellingwerf;2;Helomavaart;2006;7; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;23,00931;39,59487;-15,2242;42,6854;-40,71722;47,66124
98;Weststellingwerf;2;Helomavaart;2008;7; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;28,59947;35,71776;-46,02956;46,62832;-40,72454;47,26234
98;Weststellingwerf;2;Helomavaart;2010;7; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;24,57648;20,04341;-28,89983;44,56742;-40,80413;47,88217
98;Weststellingwerf;2;Helomavaart;2012;7; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;31,60006;23,44863;-24,20937;44,34859;-40,23216;47,47471
98;Weststellingwerf;3;Munnekeburen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,63463;13,72624;45,22401;41,89774;-24,18972;36,59151
98;Weststellingwerf;3;Munnekeburen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6,06791;10,39526;45,4316;36,18347;-41,73471;38,23075
98;Weststellingwerf;3;Munnekeburen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;,33267;36,22334;44,23467;38,3399;-41,73471;42,64327
98;Weststellingwerf;3;Munnekeburen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;8,25025;35,76353;10,24089;44,29325;-41,51219;42,56262
98;Weststellingwerf;3;Munnekeburen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;9,28834;36,50686;26,46176;43,83976;-41,56759;43,56908
98;Weststellingwerf;3;Munnekeburen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;8,67938;22,93048;46,75968;45,72331;-41,73471;42,69023
98;Weststellingwerf;4;Scherpenzeel;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1,18814;30,20602;15,48858;45,21774;-19,19606;39,20209
98;Weststellingwerf;4;Scherpenzeel;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,89237;41,85126;9,61708;42,6529;-31,4778;42,83654
98;Weststellingwerf;4;Scherpenzeel;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;4,15184;24,3059;16,31374;42,02622;-31,4939;43,9644
98;Weststellingwerf;4;Scherpenzeel;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;10,40316;22,49409;-22,76433;46,38097;-39,77926;44,6039
98;Weststellingwerf;4;Scherpenzeel;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;14,6128;13,27038;4,25348;43,75912;-39,96866;44,65962
98;Weststellingwerf;4;Scherpenzeel;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;8,09254;-11,94839;19,10886;40,2629;-41,73471;44,63166
98;Weststellingwerf;5;Oldeholtpade;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,20876;-,06788;-9,62165;43,34184;-26,27184;42,28153
98;Weststellingwerf;5;Oldeholtpade;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,7124;20,61768;-11,17101;40,00824;-33,54505;42,18806
98;Weststellingwerf;5;Oldeholtpade;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;11,91981;11,42493;-10,27054;39,41065;-41,73471;42,22338
98;Weststellingwerf;5;Oldeholtpade;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,28546;14,20539;-28,82329;44,923;-41,73471;41,27327
98;Weststellingwerf;5;Oldeholtpade;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;18,33614;13,81089;-15,99864;42,47303;-41,73471;41,05272
98;Weststellingwerf;5;Oldeholtpade;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,57822;8,42343;-15,32215;42,4061;-41,73471;41,09691
98;Weststellingwerf;6;Blesdijke;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,49948;-3,96191;-31,95432;40,00184;-17,47899;36,54581
98;Weststellingwerf;6;Blesdijke;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,71314;16,54453;-32,55908;39,7562;-27,06854;34,52228
98;Weststellingwerf;6;Blesdijke;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;18,72411;18,56601;-30,11966;40,49952;-37,46784;36,06257
98;Weststellingwerf;6;Blesdijke;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;19,22929;20,21047;-45,87157;45,07955;-37,4475;37,23327
98;Weststellingwerf;6;Blesdijke;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;15,55556;22,7033;-38,0228;43,73592;-37,42234;37,29643
98;Weststellingwerf;6;Blesdijke;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,71348;10,58443;-35,36253;44,72523;-37,43971;37,50652
98;Weststellingwerf;7;Steggerda;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,20236;-3,04744;-24,06878;43,79978;-15,24441;42,06427
98;Weststellingwerf;7;Steggerda;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,48906;10,99089;-25,18109;37,09425;-36,94483;41,81975
98;Weststellingwerf;7;Steggerda;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;3,23215;24,70164;-23,50306;37,58822;-38,81518;40,07462
98;Weststellingwerf;7;Steggerda;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;7,13094;17,80031;-46,99689;42,85596;-38,67717;38,70776
98;Weststellingwerf;7;Steggerda;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;13,30906;16,53692;-27,70606;41,42663;-38,68938;39,43393
98;Weststellingwerf;7;Steggerda;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,2145;9,78;-26,31887;42,60173;-38,66191;39,13565
98;Weststellingwerf;8;Noordwolde;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,10352;7,8442;2,22578;42,72808;13,87417;23,11592
98;Weststellingwerf;8;Noordwolde;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6,24269;27,52265;1,04229;39,5171;-33,70384;20,96312
98;Weststellingwerf;8;Noordwolde;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-2,01335;19,01038;,5822;37,1995;-35,60472;20,98203
98;Weststellingwerf;8;Noordwolde;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;7,43778;14,97595;-24,71246;42,02269;-35,59788;21,46816
98;Weststellingwerf;8;Noordwolde;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;4,60774;16,88317;-7,66197;39,40356;-35,28967;21,6069
98;Weststellingwerf;8;Noordwolde;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;7,56863;10,31766;-8,26951;40,91463;-34,98201;21,8628
106;Assen;0;Assen centrum;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4,6027;7,17211;-14,28659;-18,18553;-15,27978;17,62932
106;Assen;0;Assen centrum;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,22199;29,87779;-11,4373;-19,47896;39,67235;14,11532
106;Assen;0;Assen centrum;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;2,22532;21,35438;-9,81739;-23,03803;39,31013;14,87792
106;Assen;0;Assen centrum;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;17,22495;24,80691;-6,18246;-28,27735;40,1754;15,74333
106;Assen;0;Assen centrum;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;14,1758;25,74378;6,63755;-6,56705;40,56274;15,55865
106;Assen;0;Assen centrum;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;18,88585;25,79814;10,26861;-5,04227;39,79794;12,4098
106;Assen;1;Lariks;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-35,73653;-14,53477;-15,66398;3,03842;-28,97388;-30,80821
106;Assen;1;Lariks;2002;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-18,45903;7,46815;-13,72332;3,45566;4,26739;-27,39006
106;Assen;1;Lariks;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-31,65949;3,28101;-11,67545;1,34765;4,92942;-29,02003
106;Assen;1;Lariks;2008;5; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-12,6857;3,44748;-21,94577;,50623;4,73121;-27,41069
106;Assen;1;Lariks;2010;5; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;-16,9487;2,43719;,29801;-4,86688;4,8824;-26,24719
106;Assen;1;Lariks;2012;5; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;-5,959;4,65653;9,6872;-5,57802;2,32673;-25,67348
106;Assen;2;Noorderpark;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-24,22641;-12,85359;-9,68083;2,30754;-17,00749;-20,81355
106;Assen;2;Noorderpark;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-13,59687;4,88932;-12,92726;-2,95264;35,04811;-18,42171
106;Assen;2;Noorderpark;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-23,45432;9,61493;-9,22653;-5,03463;35,4381;-17,35711
106;Assen;2;Noorderpark;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-7,19968;11,04336;-12,06601;1,83595;33,90809;-16,78666
106;Assen;2;Noorderpark;2010;5; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;-3,15151;14,70427;4,99445;5,51546;34,92709;-15,17412
106;Assen;2;Noorderpark;2012;5; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;1,31374;15,5247;10,79912;-2,98297;27,43536;-14,96274
106;Assen;3;Assen Oost;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-19,61525;8,17094;-28,62586;13,13145;-26,1428;-8,87748
106;Assen;3;Assen Oost;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-2,3971;20,14351;-29,68382;2,94659;18,29797;-4,59919
106;Assen;3;Assen Oost;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-17,35886;13,17397;-30,00112;9,57219;16,54651;3,12655
106;Assen;3;Assen Oost;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-,58066;10,12572;-40,66398;10,67349;9,78426;4,65478
106;Assen;3;Assen Oost;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;,59016;9,3975;-21,12293;8,80484;13,08946;6,10123
106;Assen;3;Assen Oost;2012;5; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;6,10637;3,02713;-14,06367;6,54313;12,26116;2,24494
106;Assen;4;Pittelo;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-21,38533;4,09312;-5,68977;10,05874;-33,5795;-27,64876
106;Assen;4;Pittelo;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-15,29907;14,52124;-9,11467;6,05127;-2,42228;-23,94854
106;Assen;4;Pittelo;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-31,71944;-4,31519;-7,81563;3,27547;-1,80147;-27,51251
106;Assen;4;Pittelo;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-16,69945;-9,6539;1,8458;-3,49596;-1,36057;-24,53669
106;Assen;4;Pittelo;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-15,38652;-6,74142;16,48128;-8,23908;-1,32227;-23,15858
106;Assen;4;Pittelo;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-5,32797;-12,169;17,59598;-7,31273;-1,3871;-22,4515
106;Assen;5;Assen West;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4,2657;-13,08931;-15,26002;-9,56487;-25,52014;-3,34689
106;Assen;5;Assen West;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,64539;-2,23489;-14,58844;-,95981;-14,51425;2,78539
106;Assen;5;Assen West;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-,04194;8,89736;-13,0196;5,29477;-14,41609;3,40127
106;Assen;5;Assen West;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;9,49082;11,23532;-16,68282;3,4398;-14,40265;3,95287
106;Assen;5;Assen West;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;11,00248;14,6622;-4,22638;-,21291;-14,44255;4,16759
106;Assen;5;Assen West;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;13,84318;9,88084;2,63929;1,4379;-14,5041;3,96969
106;Assen;6;Peelo;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,68489;-3,08784;-11,64048;,97144;-19,88167;-13,37276
106;Assen;6;Peelo;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6,42495;-10,93666;-13,06057;-23,64107;-9,72886;-14,8285
106;Assen;6;Peelo;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-5,5079;-17,04506;-13,32964;-26,88542;-9,70537;-12,3266
106;Assen;6;Peelo;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;10,46322;-16,09891;2,68236;-16,15292;-9,45997;-10,03653
106;Assen;6;Peelo;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;7,03363;-14,84472;17,22041;-19,48502;-9,53671;-10,73808
106;Assen;6;Peelo;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;15,05357;-16,02926;19,47508;-20,07108;-9,45417;-10,55677
106;Assen;7;Marsdijk;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,31354;7,34846;5,53793;19,83327;-17,39253;26,18045
106;Assen;7;Marsdijk;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24,62431;1,43568;6,00413;13,0691;-1,78822;25,76511
106;Assen;7;Marsdijk;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;20,4357;-6,99014;7,98764;11,42127;-16,22196;26,43022
106;Assen;7;Marsdijk;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;29,03904;-16,08291;6,58341;9,32697;-17,26324;27,70047
106;Assen;7;Marsdijk;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;30,10305;-15,58349;21,12985;8,24529;-3,99242;27,76364
106;Assen;7;Marsdijk;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;33,82655;-24,5909;17,70231;7,29256;-3,64682;27,63919
106;Assen;8;Kloosterveen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,5229;42,17593;-31,64953;33,02121;-7,08765;40,64016
106;Assen;8;Kloosterveen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,8161;2,54569;-21,25226;31,32179;-20,85748;33,13528
106;Assen;8;Kloosterveen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;25,53941;,31363;-20,77284;31,90745;-25,24698;33,17293
106;Assen;8;Kloosterveen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;32,65325;11,9988;8,94637;28,87091;-22,24763;35,80022
106;Assen;8;Kloosterveen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;27,16096;9,07304;,23185;21,1458;-23,78287;33,72983
106;Assen;8;Kloosterveen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;28,76483;1,46373;-5,38721;17,15386;-22,1191;33,60326
