FID,dijkrnr1,dijkrnr2,dijkr1,dijkr2,norm,vb_wk_nu,vb_wk_na,kd_naam,naam_compl,kd_code1,kd_code2,id_beheer,vnk_code,kunstwerk,kd_type,kd_type_om,kd_opm,categorie,toetsobjec,x_pr_dr,y_pr_dr,beheerder,provnaam,rws,status,opmerking,se_anno_cad_data,gdb_geomattr_data,shape
kunstwerken.1060,5,nvt,Texel,nvt,1:4000,nvt,nvt,Hevelleiding polder wassenaar,nvt,KD.5.is.001,nvt,104k1,nvt,9,is,inlaatsluis,nvt,a,waterkerend kunstwerk,120564.899788,575809.920041,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (120564.89999999851 575809.9200000018)
kunstwerken.1061,5,nvt,Texel,nvt,1:4000,nvt,nvt,Gemaal Eijerland,nvt,KD.5.gm.002,nvt,106k1,nvt,10,gm,gemaal,nvt,a,waterkerend kunstwerk,120881.944173,574683.125163,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (120881.94399999827 574683.125)
kunstwerken.1062,5,nvt,Texel,nvt,1:4000,nvt,nvt,Vispassage Eijerland,nvt,KD.5.du.003,nvt,106k2,nvt,11,du,duiker,nvt,a,waterkerend kunstwerk,120882.055756,574681.846321,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (120882.05600000173 574681.8460000008)
kunstwerken.1063,5,nvt,Texel,nvt,1:4000,nvt,nvt,Voormalig gemaal Krassekeet,nvt,KD.5.du.004,nvt,108k2,nvt,12,du,duiker,nvt,a,waterkerend kunstwerk,122243.370595,568612.521823,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (122243.37099999934 568612.5219999999)
kunstwerken.1064,5,nvt,Texel,nvt,1:4000,nvt,nvt,Gemaal Krassekeet,nvt,KD.5.gm.005,nvt,108k1,nvt,13,gm,gemaal,nvt,a,waterkerend kunstwerk,122229.669624,568241.014106,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (122229.67000000179 568241.0139999986)
kunstwerken.1065,5,nvt,Texel,nvt,1:4000,nvt,nvt,Gemaal de Zandkes,nvt,KD.5.gm.006,nvt,111k1,nvt,14,gm,gemaal,nvt,a,waterkerend kunstwerk,120505.56322,564604.849924,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (120505.56300000101 564604.8500000015)
kunstwerken.1066,5,nvt,Texel,nvt,1:4000,nvt,nvt,Gemaal Dijkmanshuizen,nvt,KD.5.gm.007,nvt,112k1,nvt,15,gm,gemaal,nvt,a,waterkerend kunstwerk,120494.310704,563299.090944,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (120494.31100000069 563299.0909999982)
kunstwerken.1067,5,nvt,Texel,nvt,1:4000,nvt,nvt,Gemaal de Schans,nvt,KD.5.gm.008,nvt,114k1,nvt,16,gm,gemaal,nvt,a,waterkerend kunstwerk,117628.773446,560493.06952,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (117628.77299999818 560493.0700000003)
kunstwerken.1068,5,nvt,Texel,nvt,1:4000,nvt,nvt,Gemaal Prins Hendrikpolder,nvt,KD.5.gm.009,nvt,115k1,nvt,17,gm,gemaal,nvt,a,waterkerend kunstwerk,115865.84568,559132.533122,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (115865.84600000083 559132.5329999998)
kunstwerken.1069,5,nvt,Texel,nvt,1:4000,nvt,nvt,Lozingsduiker 't Horntje,nvt,KD.5.du.010,nvt,116k1,nvt,18,du,duiker,nvt,a,waterkerend kunstwerk,114885.741181,557840.915308,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (114885.74100000039 557840.9149999991)
kunstwerken.1070,6,nvt,Friesland en Groningen,nvt,1:4000,nvt,nvt,Keersluis Het SAS te Harlingen,nvt,KD.6.ks.002,nvt,KSL-F25,nvt,20,ks,keersluis,nvt,a,waterkerend kunstwerk,156622.304541,576522.428486,Wetterskip Fryslan,Friesland,NEE,0, ,,,POINT (156622.3049999997 576522.4279999994)
kunstwerken.1071,6,nvt,Friesland en Groningen,nvt,1:4000,nvt,nvt,Grote sluis Tjerk-Hiddesluizen,Tsjerk Hiddessluizen,KD.6.ks.004,nvt,KSL-F21,nvt,22,ks,keersluis,nvt,a,waterkerend kunstwerk,157151.573448,576930.764806,Wetterskip Fryslan,Friesland,NEE,0, ,,,POINT (157151.57299999893 576930.7650000006)
kunstwerken.1072,6,nvt,Friesland en Groningen,nvt,1:4000,nvt,nvt,Gemaal Ropta,nvt,KD.6.gm.005,nvt,KGM-W2,nvt,23,gm,gemaal,nvt,a,waterkerend kunstwerk,158434.104,580340.434,Wetterskip Fryslan,Friesland,NEE,0, ,,,POINT (158434.10399999842 580340.4340000004)
kunstwerken.1073,6,nvt,Friesland en Groningen,nvt,1:4000,nvt,nvt,H.G. Miedema gemaal,nvt,KD.6.gm.006,nvt,KGM-W16,nvt,24,gm,gemaal,nvt,a,waterkerend kunstwerk,170897.70091,591476.389156,Wetterskip Fryslan,Friesland,NEE,0, ,,,POINT (170897.70100000128 591476.3889999986)
kunstwerken.1074,6,nvt,Friesland en Groningen,nvt,1:4000,nvt,nvt,R.J. Cleveringsluizen-West,nvt,KD.6.sp.007,nvt,KSL11-1,nvt,25,sp,spuisluis,nvt,a,waterkerend kunstwerk,208407.967616,603063.561701,Waterschap Noorderzijlvest,Groningen,NEE,0, ,,,POINT (208407.96799999848 603063.561999999)
kunstwerken.1075,6,nvt,Friesland en Groningen,nvt,1:4000,nvt,nvt,R.J. Cleveringsluizen-Midden,nvt,KD.6.sp.008,nvt,KSL11-2,nvt,26,sp,spuisluis,nvt,a,waterkerend kunstwerk,208461.69736,603019.391251,Waterschap Noorderzijlvest,Groningen,NEE,0, ,,,POINT (208461.69700000063 603019.3909999989)
kunstwerken.1076,28,nvt,Noord-Beveland,nvt,1:4000,nvt,nvt,Colijnsplaat,nvt,KD.28.sp.001,nvt,nvt,nvt,738,sp,spuisluis,nvt,a,waterkerend kunstwerk,47992.199314,402555.216255,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (47992.199000000954 402555.21599999815)
kunstwerken.1077,28,nvt,Noord-Beveland,nvt,1:4000,nvt,nvt,De Valle,nvt,KD.28.gm.002,nvt,nvt,nvt,739,gm,gemaal,nvt,a,waterkerend kunstwerk,47973.294096,402557.024552,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (47973.29399999976 402557.0249999985)
kunstwerken.1078,28,nvt,Noord-Beveland,nvt,1:4000,nvt,nvt,Onrustpolder,nvt,KD.28.sp.003,nvt,nvt,nvt,740,sp,spuisluis,nvt,c,waterkerend kunstwerk,37415.780588,398083.772295,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (37415.78099999949 398083.7719999999)
kunstwerken.1079,28,nvt,Noord-Beveland,nvt,1:4000,nvt,nvt,Jacobapolder,nvt,KD.28.sp.004,nvt,nvt,nvt,741,sp,spuisluis,nvt,c,waterkerend kunstwerk,37701.734823,398517.287919,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (37701.734999999404 398517.2879999988)
kunstwerken.1080,28,nvt,Noord-Beveland,nvt,1:4000,nvt,nvt,Jacoba,nvt,KD.28.gm.005,nvt,nvt,nvt,742,gm,gemaal,nvt,c,waterkerend kunstwerk,37705.719424,398557.088278,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (37705.71900000051 398557.0879999995)
kunstwerken.1081,28,nvt,Noord-Beveland,nvt,1:4000,nvt,nvt,Kamperland,nvt,KD.28.co.006,nvt,nvt,nvt,743,co,coupure,nvt,c,waterkerend kunstwerk,38030.157276,398898.399771,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (38030.15700000152 398898.3999999985)
kunstwerken.1082,28,nvt,Noord-Beveland,nvt,1:4000,nvt,nvt,Willem,nvt,KD.28.gm.007,nvt,nvt,nvt,744,gm,gemaal,nvt,c,waterkerend kunstwerk,42590.655901,397483.435971,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (42590.65599999949 397483.4360000007)
kunstwerken.1083,28,nvt,Noord-Beveland,nvt,1:4000,nvt,nvt,Kortgene,nvt,KD.28.co.008,nvt,nvt,nvt,745,co,coupure,nvt,c,waterkerend kunstwerk,45193.226924,397423.514599,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (45193.22700000182 397423.5150000006)
kunstwerken.1084,28,nvt,Noord-Beveland,nvt,1:4000,nvt,nvt,Adriaan,nvt,KD.28.gm.009,nvt,nvt,nvt,746,gm,gemaal,nvt,c,waterkerend kunstwerk,46678.221836,397494.132132,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (46678.221999999136 397494.1319999993)
kunstwerken.1085,29,nvt,Walcheren,nvt,1:4000,nvt,nvt,Poort Koopmanshaven Vlissingen,nvt,KD.29.co.001,nvt,nvt,nvt,747,co,coupure,nvt,a,waterkerend kunstwerk,28988.803092,385009.30487,Provincie Zeeland,Zeeland,NEE,1, ,,,POINT (28988.802999999374 385009.3049999997)
kunstwerken.1086,29,nvt,Walcheren,nvt,1:4000,nvt,nvt,"schotbalken koopmanshaven Vlissingen, vlgs Beheerder een keermuur",nvt,KD.29.co.002,nvt,nvt,nvt,748,co,coupure,nvt,a,waterkerend kunstwerk,28977.234661,385069.593045,Waterschap Scheldestromen,Zeeland,NEE,4, ,,,POINT (28977.234999999404 385069.5929999985)
kunstwerken.1087,29,nvt,Walcheren,nvt,1:4000,nvt,nvt,Michiel de Ruyterhaven,nvt,KD.29.ks.003,nvt,nvt,nvt,749,ks,keersluis,nvt,a,waterkerend kunstwerk,29059.44902,385051.34986,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (29059.449000000954 385051.3500000015)
kunstwerken.1088,29,nvt,Walcheren,nvt,1:4000,nvt,nvt,Spuimiddel kanaal,nvt,KD.29.sp.004,nvt,nvt,nvt,750,sp,spuisluis,nvt,a,waterkerend kunstwerk,30485.811613,385176.485728,Provincie Zeeland,Zeeland,NEE,0, ,,,POINT (30485.811999998987 385176.48600000143)
kunstwerken.1089,29,nvt,Walcheren,nvt,1:4000,nvt,nvt,Buitenhaven (Vlissingen),nvt,KD.29.ss.005,nvt,nvt,nvt,751,ss,schutsluis,nvt,a,waterkerend kunstwerk,30513.746677,385232.93903,Provincie Zeeland,Zeeland,NEE,0, ,,,POINT (30513.74700000137 385232.9389999993)
kunstwerken.1090,29,nvt,Walcheren,nvt,1:4000,nvt,nvt,Veerstoep Vlissingen,nvt,KD.29.co.006,nvt,nvt,nvt,752,co,coupure,nvt,a,waterkerend kunstwerk,30555.968564,385413.460778,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (30555.969000000507 385413.4609999992)
kunstwerken.1091,29,nvt,Walcheren,nvt,1:4000,nvt,nvt,Ritthem,nvt,KD.29.sp.007,nvt,nvt,nvt,753,sp,spuisluis,nvt,a,waterkerend kunstwerk,32337.204994,385122.366362,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (32337.204999998212 385122.3660000004)
kunstwerken.1092,29,nvt,Walcheren,nvt,1:4000,nvt,nvt,Quarlespolder,nvt,KD.29.gm.008,nvt,nvt,nvt,754,gm,gemaal,nvt,a,waterkerend kunstwerk,39361.838811,388474.089412,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (39361.83900000155 388474.08900000155)
kunstwerken.1093,29,nvt,Walcheren,nvt,1:4000,nvt,nvt,Kleverskerke,nvt,KD.29.gm.009,nvt,nvt,nvt,755,gm,gemaal,nvt,c,waterkerend kunstwerk,35765.621827,396215.40341,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (35765.62200000137 396215.40300000086)
kunstwerken.1094,29,nvt,Walcheren,nvt,1:4000,nvt,nvt,Kanaal door Walcheren,nvt,KD.29.ss.010,nvt,nvt,nvt,756,ss,schutsluis,nvt,c,waterkerend kunstwerk,35706.012241,396210.058113,Provincie Zeeland,Zeeland,NEE,1, ,,,POINT (35706.01199999824 396210.05799999833)
kunstwerken.1095,29,nvt,Walcheren,nvt,1:4000,nvt,nvt,Oostwatering,nvt,KD.29.gm.011,nvt,nvt,nvt,757,gm,gemaal,nvt,c,waterkerend kunstwerk,35645.09001,396235.466999,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (35645.08999999985 396235.4670000002)
kunstwerken.1096,30,nvt,Zuid-Beveland west,nvt,1:4000,nvt,nvt,suatiesluis De Piet,nvt,KD.30.sp.001,nvt,nvt,nvt,758,sp,stroomsluis,nvt,c,waterkerend kunstwerk,39671.983083,392134.169981,Waterschap Scheldestromen,Zeeland,NEE,4, ,,,POINT (39671.982999999076 392134.1700000018)
kunstwerken.1097,30,nvt,Zuid-Beveland west,nvt,1:4000,nvt,nvt,De Piet,nvt,KD.30.gm.002,nvt,nvt,nvt,759,gm,gemaal,nvt,c,waterkerend kunstwerk,41546.956759,393445.53297,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (41546.95699999854 393445.5329999998)
kunstwerken.1098,30,nvt,Zuid-Beveland west,nvt,1:4000,nvt,nvt,Oosterland,nvt,KD.30.gm.003,nvt,nvt,nvt,760,gm,gemaal,nvt,c,waterkerend kunstwerk,46099.965558,396407.036686,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (46099.96599999815 396407.0370000005)
kunstwerken.1099,30,nvt,Zuid-Beveland west,nvt,1:4000,nvt,nvt,Wilhelmina,nvt,KD.30.gm.004,nvt,nvt,nvt,761,gm,gemaal,nvt,c,waterkerend kunstwerk,49052.188959,395463.540895,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (49052.188999999315 395463.54100000113)
kunstwerken.1100,30,nvt,Zuid-Beveland west,nvt,1:4000,nvt,nvt,Goese kanaal,nvt,KD.30.ss.005,nvt,nvt,nvt,762,ss,schutsluis,nvt,a,waterkerend kunstwerk,53630.933748,395295.36206,Waterschap Scheldestromen,Zeeland,NEE,9, ,,,POINT (53630.93400000036 395295.36199999973)
kunstwerken.1101,76b,nvt,Roermond 5,nvt,1:250,nvt,nvt,duiker; ID: 1281,nvt,KD.76b.du.001,nvt,gm_id = 1281,nvt,1617,du,duiker,kwk_vnm = 0003,a,waterkerend kunstwerk,196813.935306,356790.677266,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (196813.93499999866 356790.6770000011)
kunstwerken.1102,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,stuw; ID:  247,nvt,KD.76c.st.001,nvt,gm_id =  247,nvt,1618,st,stuw,kwkident = 40.9406813174841,a,waterkerend kunstwerk,196509.581433,355452.037323,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (196509.58100000024 355452.0370000005)
kunstwerken.1103,76b,nvt,Roermond 5,nvt,1:250,nvt,nvt,duiker; ID: 1280,nvt,KD.76b.du.002,nvt,gm_id = 1280,nvt,1619,du,duiker,kwk_vnm = 0005,a,waterkerend kunstwerk,196808.114206,356806.720766,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (196808.11400000006 356806.72100000083)
kunstwerken.1104,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,coupure; ID:  334,nvt,KD.76c.co.002,nvt,gm_id =  334,nvt,1620,co,coupure,kwkident = 148.465210004483,a,waterkerend kunstwerk,196246.152,355745.562,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (196246.15199999884 355745.561999999)
kunstwerken.1105,76b,nvt,Roermond 5,nvt,1:250,nvt,nvt,coupure; ID:  328,nvt,KD.76b.co.003,nvt,gm_id =  328,nvt,1621,co,coupure,kwkident = 68.0087359576634,a,waterkerend kunstwerk,196759.083789,356907.866917,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (196759.08399999887 356907.8669999987)
kunstwerken.1106,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,coupure; ID:  322,nvt,KD.76c.co.003,nvt,gm_id =  322,nvt,1622,co,coupure,kwkident = -123.305896353585,a,waterkerend kunstwerk,196248.69591,355848.926559,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (196248.6959999986 355848.9270000011)
kunstwerken.1107,76b,nvt,Roermond 5,nvt,1:250,nvt,nvt,duiker; ID: 1275,nvt,KD.76b.du.004,nvt,gm_id = 1275,nvt,1623,du,duiker,kwk_vnm = 0020,a,waterkerend kunstwerk,196732.478406,356962.404666,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (196732.47800000012 356962.4050000012)
kunstwerken.1108,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,duiker; ID: 1291,nvt,KD.76c.du.004,nvt,gm_id = 1291,nvt,1624,du,duiker,kwk_vnm = 0007,a,waterkerend kunstwerk,196255.663375,355897.648586,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (196255.66299999878 355897.6490000002)
kunstwerken.1109,76b,nvt,Roermond 5,nvt,1:250,nvt,nvt,coupure; ID:  332,nvt,KD.76b.co.005,nvt,gm_id =  332,nvt,1625,co,coupure,kwkident = 115.361765833266,a,waterkerend kunstwerk,196741.912,356986.736,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (196741.91200000048 356986.73600000143)
kunstwerken.1110,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,coupure; ID:  323,nvt,KD.76c.co.005,nvt,gm_id =  323,nvt,1626,co,coupure,kwkident = 121.353441005218,a,waterkerend kunstwerk,196297.9015,355963.376984,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (196297.90100000054 355963.3770000003)
kunstwerken.1111,76b,nvt,Roermond 5,nvt,1:250,nvt,nvt,duiker; ID: 1276,nvt,KD.76b.du.006,nvt,gm_id = 1276,nvt,1627,du,duiker,kwk_vnm = 0030,a,waterkerend kunstwerk,196782.684106,357065.597666,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (196782.68400000036 357065.59800000116)
kunstwerken.1112,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,coupure; ID:  330,nvt,KD.76c.co.006,nvt,gm_id =  330,nvt,1628,co,coupure,kwkident = 118.379973401761,a,waterkerend kunstwerk,196387.352944,356156.039911,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (196387.35300000012 356156.0399999991)
kunstwerken.1113,76b,nvt,Roermond 5,nvt,1:250,nvt,nvt,duiker; ID: 1277,nvt,KD.76b.du.007,nvt,gm_id = 1277,nvt,1629,du,duiker,kwk_vnm = 0035,a,waterkerend kunstwerk,196916.661006,357204.760666,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (196916.66099999845 357204.76099999994)
kunstwerken.1114,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,coupure; ID:  325,nvt,KD.76c.co.007,nvt,gm_id =  325,nvt,1630,co,coupure,kwkident = -59.9056487231353,a,waterkerend kunstwerk,196388.091697,356170.6385,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (196388.09200000018 356170.63800000027)
kunstwerken.1115,31,nvt,Zuid-Beveland oost,nvt,1:4000,nvt,nvt,J.A. van de Graaff,nvt,KD.31.gm.002,nvt,nvt,nvt,773,gm,gemaal,nvt,a,waterkerend kunstwerk,72086.616882,383531.710804,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (72086.61699999869 383531.7109999992)
kunstwerken.1116,31,nvt,Zuid-Beveland oost,nvt,1:4000,nvt,nvt,Inlaatsluis Zoetwatergemaal,nvt,KD.31.is.003,nvt,nvt,nvt,774,is,inlaatsluis,nvt,c,waterkerend kunstwerk,74511.070964,382397.11131,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (74511.0709999986 382397.11100000143)
kunstwerken.1117,31,nvt,Zuid-Beveland oost,nvt,1:4000,nvt,nvt,Paviljoen (monument),nvt,KD.31.sp.004,nvt,nvt,nvt,775,sp,spuisluis,nvt,c,waterkerend kunstwerk,73925.179301,380724.960639,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (73925.1790000014 380724.9609999992)
kunstwerken.1118,31,nvt,Zuid-Beveland oost,nvt,1:4000,nvt,nvt,"Bathpolder, Bathse dijk",nvt,KD.31.du.005,nvt,nvt,nvt,776,du,duiker,nvt,c,waterkerend kunstwerk,73351.859763,379922.586674,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (73351.8599999994 379922.5870000012)
kunstwerken.1119,31,nvt,Zuid-Beveland oost,nvt,1:4000,nvt,nvt,Waarde,nvt,KD.31.gm.006,nvt,nvt,nvt,777,gm,gemaal,nvt,a,waterkerend kunstwerk,63294.909828,381265.861086,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (63294.91000000015 381265.86100000143)
kunstwerken.1120,31,nvt,Zuid-Beveland oost,nvt,1:4000,nvt,nvt,Glerum,nvt,KD.31.gm.007,nvt,nvt,nvt,778,gm,gemaal,nvt,a,waterkerend kunstwerk,60951.871376,383624.5197,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (60951.870999999344 383624.51999999955)
kunstwerken.1121,32,nvt,Zeeuwsch Vlaanderen,nvt,1:4000,nvt,nvt,Sluizencomplex Terneuzen - Westsluis,Sluizencomplex Terneuzen,KD.32.ss.001,nvt,54E-001-07,nvt,779,ss,schutsluis,Tevens spuisluis,a,waterkerend kunstwerk,45498.503463,372349.69241,RWS Zeeland,Zeeland,JA,0, ,,,POINT (45498.50299999863 372349.69200000167)
kunstwerken.1122,32,nvt,Zeeuwsch Vlaanderen,nvt,1:4000,nvt,nvt,Sluizencomplex Terneuzen - Middensluis,Sluizencomplex Terneuzen,KD.32.ss.002,nvt,54E-001-04,nvt,780,ss,schutsluis,Tevens spuisluis,a,waterkerend kunstwerk,45576.69896,373014.801148,RWS Zeeland,Zeeland,JA,0, ,,,POINT (45576.699000000954 373014.80099999905)
kunstwerken.1123,32,nvt,Zeeuwsch Vlaanderen,nvt,1:4000,nvt,nvt,Sluizencomplex Terneuzen - Oostsluis,Sluizencomplex Terneuzen,KD.32.ss.003,nvt,54E-001-01,nvt,781,ss,schutsluis,Tevens spuisluis,a,waterkerend kunstwerk,45777.594866,373048.041552,RWS Zeeland,Zeeland,JA,0, ,,,POINT (45777.59499999881 373048.04199999943)
kunstwerken.1124,32,nvt,Zeeuwsch Vlaanderen,nvt,1:4000,nvt,nvt,Gemaal Othene,nvt,KD.32.gm.004,nvt,WSU-07,nvt,782,gm,gemaal,nvt,a,waterkerend kunstwerk,48391.536474,372898.324345,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (48391.53599999845 372898.32400000095)
kunstwerken.1125,32,nvt,Zeeuwsch Vlaanderen,nvt,1:4000,nvt,nvt,Gemaal Campen (Stoppeldijk),nvt,KD.32.gm.005,nvt,WSU-08,nvt,783,gm,gemaal,nvt,a,waterkerend kunstwerk,55493.575424,376058.141713,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (55493.574999999255 376058.1420000009)
kunstwerken.1126,32,nvt,Zeeuwsch Vlaanderen,nvt,1:4000,nvt,nvt,Uitwateringssluis Knuitershoek,nvt,KD.32.sp.006,nvt,WSU-13,nvt,784,sp,spuisluis,Sluis is dichtgemaakt,a,waterkerend kunstwerk,56180.856711,379778.391775,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (56180.857000000775 379778.3920000009)
kunstwerken.1127,32,nvt,Zeeuwsch Vlaanderen,nvt,1:4000,nvt,nvt,Uitwateringssluis Walsoorden,nvt,KD.32.sp.007,nvt,WSU-09,nvt,785,sp,spuisluis,nvt,a,waterkerend kunstwerk,60725.909547,377908.509785,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (60725.91000000015 377908.51000000164)
kunstwerken.1128,32,nvt,Zeeuwsch Vlaanderen,nvt,1:4000,nvt,nvt,Gemaal Paal,nvt,KD.32.gm.008,nvt,WSU-10,nvt,786,gm,gemaal,nvt,a,waterkerend kunstwerk,65427.118,374914.916,Waterschap Scheldestromen,Zeeland,NEE,0, ,,,POINT (65427.118000000715 374914.91600000113)
kunstwerken.1129,13-a,nvt,IJburg,nvt,1:4000,nvt,nvt,geen naam,nvt,KD.13-a.ss.002,nvt,KSL_SLUIZEN_241,nvt,297,ss,schutsluis,nvt,a,waterkerend kunstwerk,127524.209077,486361.472582,HHRS Amstel Gooi en Vecht / Waternet,Noord-Holland,NEE, , ,,,POINT (127524.20899999887 486361.47300000116)
kunstwerken.1130,13-b,nvt,Marken,nvt,1:1250,nvt,nvt,Gemaal Marken,nvt,KD.13-b.gm.002,nvt,nvt,nvt,298,gm,gemaal,"HHNK is beheerder van het kunstwerk, maar RWS Noord-Holland toetst",a,waterkerend kunstwerk,136255.992563,496317.555182,HHRS Hollands Noorderkwartier,Noord-Holland,JA,1, ,,,POINT (136255.99300000072 496317.5549999997)
kunstwerken.1131,13,12,Noord-Holland,Wieringen,1:10000,nvt,nvt,Haukes Keersluis,nvt,KD.13.is.003,nvt,96k1,nvt,299,is,inlaatsluis,nvt,c,waterkerend kunstwerk,124438.684877,544460.909492,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (124438.68499999866 544460.9090000018)
kunstwerken.1132,13-a,nvt,IJburg,nvt,1:4000,nvt,nvt,geen naam,nvt,KD.13-a.sp.003,nvt,nvt,nvt,300,sp,spuisluis,nvt,a,waterkerend kunstwerk,127637.94144,485990.76343,HHRS Amstel Gooi en Vecht / Waternet,Noord-Holland,NEE, , ,,,POINT (127637.94099999964 485990.76300000027)
kunstwerken.1133,13,12,Noord-Holland,Wieringen,1:10000,nvt,nvt,Coupure De Haukes,nvt,KD.13.co.004,nvt,96k4,nvt,301,co,coupure,nvt,c,waterkerend kunstwerk,124462.391429,544234.896927,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (124462.3909999989 544234.8969999999)
kunstwerken.1134,13,12,Noord-Holland,Wieringen,1:10000,nvt,nvt,Haukesschutsluis,nvt,KD.13.ss.005,nvt,96k2,nvt,302,ss,schutsluis,nvt,c,waterkerend kunstwerk,124346.964085,544149.435801,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (124346.96400000155 544149.4360000007)
kunstwerken.1135,13,12,Noord-Holland,Wieringen,1:10000,nvt,nvt,Ulkesluis,nvt,KD.13.ks.006,nvt,96k3,nvt,303,ks,keersluis,nvt,c,waterkerend kunstwerk,122696.815363,542384.106005,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (122696.81500000134 542384.1059999987)
kunstwerken.1136,13,12,Noord-Holland,Wieringen,1:10000,nvt,nvt,Oostersluis,nvt,KD.13.ks.007,nvt,3k1,nvt,304,ks,keersluis,nvt,c,waterkerend kunstwerk,121012.088964,539521.119614,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (121012.08900000155 539521.120000001)
kunstwerken.1137,13,12,Noord-Holland,Wieringen,1:10000,nvt,nvt,Inlaatduiker,nvt,KD.13.du.008,nvt,7k1,nvt,305,du,duiker,nvt,c,waterkerend kunstwerk,121621.981601,539000.554684,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (121621.98200000077 539000.5549999997)
kunstwerken.1138,13,12,Noord-Holland,Wieringen,1:10000,nvt,nvt,Gemaal Waardpolder,nvt,KD.13.gm.009,nvt,7k3,nvt,306,gm,gemaal,nvt,c,waterkerend kunstwerk,122824.317343,535543.731979,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (122824.31700000167 535543.7320000008)
