FID,omschr,afst_obst,pos_omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
wegbermen_kenmerk.541,CADO,1.5 -> 1.5,Middenberm,R,10.30799961,R,10.31799984,H,001,KLK0008048968,R,I,,"LINESTRING (131083.95080000162 482580.05629999936, 131074.3825000003 482582.9626000002)"
wegbermen_kenmerk.542,Berm met geleideconstructie,1.5 -> 1,Middenberm,R,10.31799984,R,12.16800022,H,001,KLK0008048969,R,I,,"LINESTRING (131083.95080000162 482580.05629999936, 131095.22199999914 482576.63280000165, 131114.30550000072 482570.6721000001, 131153.46119999886 482558.22199999914, 131210.56179999933 482539.8011999987, 131331.86510000005 482501.51850000024, 131388.95699999854 482483.06439999864, 131464.92980000004 482458.000599999, 131502.82669999823 482445.1898000017, 131558.3647999987 482426.13109999895, 131615.01539999992 482406.36470000073, 131652.70289999992 482392.95969999954, 131700.30959999934 482375.82459999993, 131737.8737999983 482362.07669999823, 131775.41039999947 482348.254900001, 131831.56080000103 482327.10869999975, 131887.60289999843 482305.6732000001, 131924.89070000127 482291.185800001, 131978.76720000058 482269.9946999997, 132015.91550000012 482255.15370000154, 132053.00180000067 482240.16310000047, 132108.51729999855 482217.40190000087, 132163.89869999886 482194.3167999983, 132219.1411000006 482170.8960000016, 132269.36510000005 482149.24549999833, 132287.54100000113 482140.9004999995, 132305.2884999998 482131.6246000007, 132360.1449000016 482107.3044000007, 132433.00499999896 482074.26509999856, 132487.4662999995 482049.0861000009, 132541.77160000056 482023.59629999846, 132587.15560000017 482001.87150000036, 132623.12849999964 481984.37999999896, 132730.72340000048 481931.24269999936, 132779.7987000011 481907.79470000044, 132803.63580000028 481896.682599999)"
wegbermen_kenmerk.601,Geleide barriers,2 -> 2,Middenberm,R,174.05000305,R,174.18299866,H,001,KLK0008051338,R,I,,"LINESTRING (263818.77589999884 481072.88610000163, 263815.5040999986 481071.4662999995, 263779.16380000114 481054.750500001, 263745.1612999998 481038.3797999993, 263709.39499999955 481020.46880000085, 263699.05319999903 481015.00930000097)"
wegbermen_kenmerk.543,Geleide barriers,3.5 -> 3.5,Buitenberm,R,12.00800037,R,12.64000034,H,001,KLK0008049005,R,I,,"LINESTRING (132644.75329999998 481932.4455999993, 132660.99590000138 481924.6900999993, 132733.3249000013 481890.5064999983, 132790.85069999844 481863.54940000176, 132827.31969999894 481847.10060000047, 132882.22529999912 481822.90569999814, 132912.4012000002 481810.02120000124, 132949.33080000058 481794.63639999926, 132967.84580000117 481787.0731000006, 133005.01700000092 481772.2969000004, 133042.32759999856 481757.8671000004, 133064.89660000056 481749.34600000083, 133102.42240000144 481735.4941999987, 133138.32349999994 481722.6688000001, 133176.11300000176 481709.55370000005, 133205.27560000122 481699.72839999944, 133231.5236000009 481691.12790000066)"
wegbermen_kenmerk.544,Vecu-Sec,1 -> 1,Middenberm,R,12.36800003,R,12.37699986,T,001,KLK0008049012,L,I,,"LINESTRING (132974.02290000021 481784.6176000014, 132982.3863000013 481781.29300000146)"
wegbermen_kenmerk.545,Vecu-Sec,1 -> 1,Middenberm,R,12.16800022,R,12.18000031,H,001,KLK0008049016,R,I,,"LINESTRING (132814.51209999993 481891.61239999905, 132803.63580000028 481896.682599999)"
wegbermen_kenmerk.546,Geleide barriers,1 -> 1,Middenberm,R,12.18000031,R,12.35499954,H,001,KLK0008049017,R,I,,"LINESTRING (132975.13769999892 481822.1882000007, 132951.26799999923 481832.0020999983, 132914.3920999989 481847.50250000134, 132877.6495999992 481863.3136, 132837.50329999998 481881.1374000013, 132819.28429999948 481889.3878000006, 132814.51209999993 481891.61239999905)"
wegbermen_kenmerk.547,Vecu-Sec,1 -> 1,Middenberm,R,12.35499954,R,12.375,H,001,KLK0008049018,R,I,,"LINESTRING (132993.66910000145 481814.6660999991, 132983.24190000072 481818.8561999984, 132975.13769999892 481822.1882000007)"
wegbermen_kenmerk.548,Obstakelvrije berm,,Buitenberm,R,13.60400009,R,13.65999985,H,001,KLK0008049035,R,I,,"LINESTRING (134171.2586000003 481473.6950000003, 134177.86279999837 481472.05519999936, 134216.58520000055 481462.02629999816, 134225.46279999986 481459.6303000003)"
wegbermen_kenmerk.549,Obstakelvrije berm,,Middenberm,R,15.81900024,R,15.82600021,H,001,KLK0008049101,R,I,,"LINESTRING (136280.39570000023 480727.80249999836, 136274.11190000176 480730.8867999986)"
wegbermen_kenmerk.550,Geleide barriers,1.5 -> 1.5,Middenberm,R,16.11800003,R,16.23800087,T,001,KLK0008049117,L,I,,"LINESTRING (136488.0031999983 480523.6737000011, 136498.23160000145 480517.49269999936, 136515.19049999863 480506.8902999982, 136532.82090000063 480495.4398000017, 136549.4721999988 480484.2292999998, 136566.40340000018 480472.42639999837, 136582.7186000012 480460.6603000015, 136586.88479999825 480457.55139999837)"
wegbermen_kenmerk.551,Obstakelvrije berm,,Middenberm,R,16.31500053,R,16.33600044,T,001,KLK0008049119,L,I,,"LINESTRING (136648.14680000022 480409.2895000018, 136655.2650000006 480403.374499999, 136664.1876000017 480395.7371000014)"
wegbermen_kenmerk.552,Berm met geleideconstructie,.5 -> .75,Middenberm,R,56.07300186,R,59.7120018,T,002,KLK0008052048,L,I,,"LINESTRING (130303.4028000012 459254.6548999995, 130306.98369999975 459251.28229999915, 130335.72060000151 459223.48479999974, 130364.78799999878 459196.0058000013, 130394.20149999857 459168.8920999989, 130421.82449999824 459144.32829999924, 130443.41180000082 459125.7650000006, 130467.25690000132 459105.82880000025, 130482.75279999897 459093.19469999894, 130498.3627000004 459080.6757999994, 130514.10330000147 459068.33089999855, 130545.93530000001 459044.1075000018, 130562.00510000065 459032.2001999989, 130594.53770000115 459008.9083000012, 130634.79729999974 458981.05420000106, 130667.98360000178 458958.72300000116, 130837.21290000156 458846.78119999915, 131768.1726000011 458231.4237000011, 131818.07009999827 458198.10339999944, 131866.50890000165 458164.9219000004, 131882.89330000058 458153.45219999924, 131910.00059999898 458134.14770000055, 131958.46649999917 458098.7697999999, 131974.49689999968 458086.8104999997, 132006.33779999986 458062.59629999846, 132038.7212000005 458037.53269999847, 132069.99960000068 458012.5991999991, 132088.91860000044 457997.2736000009, 132104.44539999962 457984.66479999945, 132135.25070000067 457959.1490999982, 132162.68670000136 457935.8471999988, 132192.94200000167 457909.6763000004, 132222.9472000003 457883.2243999988, 132250.51289999858 457858.39770000055, 132279.89950000122 457831.2589999996, 132309.0331000015 457803.85020000115, 132338.8761 457775.2344000004, 132367.4175999984 457747.19739999995, 132395.63080000132 457718.84230000153, 132423.55790000036 457690.2030000016, 132452.7082999982 457659.7259000018, 132480.0348000005 457630.51509999856, 132507.04569999874 457601.0106000006, 132537.4673999995 457566.9525000006, 132550.63419999927 457551.89770000055, 132576.81670000032 457521.65469999984, 132606.25329999998 457486.97309999913, 132631.7100000009 457456.1191000007, 132647.91699999943 457436.0714999996, 132660.46429999918 457420.49639999866, 132685.20050000027 457389.0614, 132711.5700000003 457354.8876999989, 132735.63769999892 457322.9384999983, 132766.57699999958 457280.7093999982, 132789.8339000009 457248.1645999998, 132812.15830000117 457216.29780000076, 132834.80070000142 457183.318500001, 132857.05779999867 457150.08260000125, 132874.184799999 457123.8933000006, 132895.83069999889 457090.251600001, 132917.0625 457056.3515000008, 132940.57889999822 457017.84120000154, 132961.1048000008 456983.50840000063, 132986.16230000183 456940.8161999993, 132996.05200000107 456923.62860000134)"
wegbermen_kenmerk.553,Berm met geleideconstructie,5 -> 5,Buitenberm,R,51.61000061,R,51.69900131,T,002,KLK0008052056,L,I,,"LINESTRING (128201.57869999856 462985.9015999995, 128167.20419999957 463067.99540000036)"
wegbermen_kenmerk.554,Obstakelvrije berm,,Buitenberm,R,52.29999924,R,52.53900146,T,002,KLK0008052060,L,I,,"LINESTRING (128525.24010000005 462212.92859999835, 128433.31720000133 462432.4602999985)"
wegbermen_kenmerk.555,Berm met geleideconstructie,4 -> 4,Buitenberm,R,52.53900146,R,53.58599854,T,002,KLK0008052061,L,I,,"LINESTRING (128525.24010000005 462212.92859999835, 128760.45470000058 461651.18569999933, 128846.28680000082 461446.1737000011, 128853.18210000172 461427.37970000133, 128907.29300000146 461298.25939999893, 128914.18039999902 461279.4620999992, 128926.4178000018 461250.2368000001)"
wegbermen_kenmerk.556,Berm met geleideconstructie,4 -> 3,Buitenberm,R,53.58599854,R,53.60200119,T,002,KLK0008052062,L,I,,"LINESTRING (128932.59750000015 461235.47839999944, 128926.4178000018 461250.2368000001)"
wegbermen_kenmerk.557,Geleide barriers,3 -> 3,Buitenberm,R,53.60200119,R,53.61600113,T,002,KLK0008052063,L,I,,"LINESTRING (128938.00470000133 461222.5648000017, 128932.59750000015 461235.47839999944)"
wegbermen_kenmerk.558,Berm met geleideconstructie,3 -> 4,Buitenberm,R,53.61600113,R,53.65200043,T,002,KLK0008052064,L,I,,"LINESTRING (128951.90909999982 461189.35830000043, 128938.00470000133 461222.5648000017)"
wegbermen_kenmerk.559,Obstakelvrije berm,,Buitenberm,R,55.34999847,R,55.375,T,002,KLK0008052066,L,I,,"LINESTRING (129835.92410000041 459764.1206, 129818.20050000027 459781.7522)"
wegbermen_kenmerk.560,Berm met geleideconstructie,3.25 -> 3.5,Buitenberm,R,59.40499878,R,59.70500183,T,002,KLK0008052080,L,I,,"LINESTRING (133010.35009999946 456937.6185999997, 132996.27180000022 456962.6645999998, 132972.8473000005 457003.1862999983, 132952.31799999997 457037.51630000025, 132933.98200000077 457067.3002999984, 132912.72470000014 457101.1843999997, 132893.07669999823 457131.811999999, 132871.13280000165 457165.2558000013, 132854.37779999897 457190.2604999989)"
wegbermen_kenmerk.561,Geleide barriers,.75 -> .75,Middenberm,R,59.7120018,R,61.54499817,T,002,KLK0008052086,L,I,,"LINESTRING (132996.05200000107 456923.62860000134, 132996.13690000027 456923.48099999875, 133015.7888999991 456888.64020000026, 133036.0762999989 456851.65670000017, 133063.9877000004 456798.5401000008, 133091.13369999826 456745.15630000085, 133116.01839999855 456694.0925000012, 133150.1779000014 456621.73589999974, 133414.9620999992 456056.1094000004, 133431.684799999 456019.7611999996, 133448.03319999948 455983.25459999964, 133456.0357999988 455964.9239999987, 133467.1699000001 455938.5788999982, 133482.23519999906 455901.501699999, 133494.7179000005 455869.2254000008, 133508.62000000104 455831.70120000094, 133515.34739999846 455812.86659999937, 133529.39440000057 455771.6425999999, 133535.62440000102 455752.6141999997, 133547.58399999887 455714.4411999993, 133553.26410000026 455695.2646000013, 133566.42960000038 455648.93989999965, 133571.5903000012 455629.6145000011, 133581.45169999823 455590.8487999998, 133588.74399999902 455560.36740000173, 133593.15529999882 455540.8594999984, 133601.55460000038 455501.75090000033, 133608.7670999989 455465.35440000147, 133612.38269999996 455445.6832999997, 133619.1512000002 455406.25979999825, 133623.6715000011 455377.78929999843, 133629.29050000012 455338.1510999985, 133631.89290000126 455318.3203999996, 133636.03680000082 455282.8526000008, 133638.1424999982 455262.9408, 133639.8299999982 455244.65680000186)"
wegbermen_kenmerk.562,Geleide barriers,4.5 -> 4.5,Buitenberm,R,59.72399902,R,59.82799911,T,002,KLK0008052090,L,I,,"LINESTRING (133068.38639999926 456830.3104999997, 133064.95270000026 456836.88639999926, 133035.06109999865 456892.6972000003, 133019.58060000092 456921.0117000006)"
wegbermen_kenmerk.563,Berm met geleideconstructie,3.25 -> 3.25,Buitenberm,R,61.5530014,R,61.70700073,T,002,KLK0008052098,L,I,,"LINESTRING (133668.91530000046 455084.6928000003, 133668.79580000043 455089.2254999988, 133667.08359999955 455129.1922999993, 133664.69090000167 455169.13910000026, 133663.4156000018 455187.3942000009, 133660.16160000116 455227.1981000006, 133659.186999999 455237.3590000011)"
wegbermen_kenmerk.564,CADO,3.25 -> 3.25,Buitenberm,R,61.70700073,R,61.7159996,T,002,KLK0008052107,L,I,,"LINESTRING (133669.15260000154 455075.69590000063, 133668.91530000046 455084.6928000003)"
wegbermen_kenmerk.565,Berm met geleideconstructie,3.25 -> 3.25,Buitenberm,R,61.7159996,R,62.86899948,T,002,KLK0008052108,L,I,,"LINESTRING (133472.74309999868 453953.8299999982, 133480.74489999935 453986.93470000103, 133500.07809999958 454064.5645999983, 133509.97210000083 454103.3242000006, 133523.80189999938 454156.4171999991, 133585.99969999865 454390.3696000017, 133596.43290000036 454431.0214000009, 133601.20919999853 454450.44680000097, 133609.32939999923 454484.9219000004, 133617.89279999956 454523.95059999824, 133622.3302000016 454543.4594999999, 133627.18409999833 454562.8852000013, 133631.42009999976 454582.4342, 133636.00279999897 454606.7969000004, 133645.41209999844 454666.0625, 133651.28730000183 454709.95749999955, 133653.73259999976 454729.80900000036, 133655.97129999846 454749.6832999997, 133658.7917000018 454777.49240000173, 133660.64979999885 454797.4028999992, 133662.30680000037 454817.3341999985, 133665.19299999997 454857.2327999994, 133667.52800000086 454901.57719999924, 133669.0626000017 454941.54879999906, 133669.5802000016 454961.54239999875, 133670.0522999987 454989.25510000065, 133670.10069999844 455029.2377999984, 133669.85029999912 455049.2391999997, 133669.15260000154 455075.69590000063)"
wegbermen_kenmerk.566,Obstakelvrije berm,,Buitenberm,R,62.79399872,R,62.81800079,H,002,KLK0008052125,R,I,,"LINESTRING (133474.7718999982 454029.83839999884, 133473.7586000003 454025.8062000014, 133469.25809999928 454007.5091000013)"
wegbermen_kenmerk.567,Obstakelvrije berm,,Buitenberm,R,156.28199768,R,156.55400085,T,001,KLK0008050881,L,I,,"LINESTRING (247755.8429000005 478292.3081, 247765.05649999902 478289.7536999993, 247795.2146999985 478282.1827000007, 247827.72370000184 478274.76480000094, 247847.30829999968 478270.7083999999, 247868.74080000073 478266.57400000095, 247894.6603000015 478262.0703999996, 247914.42350000143 478258.9092999995, 247934.2206000015 478256.02760000154, 247962.23259999976 478252.5544999987, 247982.11919999868 478250.4230999984, 248002.02749999985 478248.53379999846, 248021.61019999906 478247.06430000067)"
wegbermen_kenmerk.568,Obstakelvrije berm,,Buitenberm,R,156.71400452,R,156.9750061,T,001,KLK0008050913,L,I,,"LINESTRING (248436.96090000123 478278.2153999992, 248406.63280000165 478271.91059999913, 248386.99830000103 478268.1004999988, 248364.9796999991 478264.1125999987, 248345.24419999868 478260.8669000007, 248325.46950000152 478257.84160000086, 248307.80629999936 478255.3927000016, 248287.99670000002 478253.00560000166, 248268.1143000014 478250.83630000055, 248239.8984999992 478248.2344000004, 248219.97789999843 478246.74390000105, 248200.01419999823 478245.5405000001, 248179.4937000014 478244.5709999986)"
wegbermen_kenmerk.569,Berm met geleideconstructie,3.5 -> 2.75,Buitenberm,R,157.16799927,R,157.19299316,T,001,KLK0008050917,L,I,,"LINESTRING (248647.4224999994 478330.79470000044, 248632.08430000022 478326.3772, 248623.37159999833 478323.97289999947)"
wegbermen_kenmerk.570,Berm met geleideconstructie,1.5 -> 1.5,Middenberm,R,157.36799622,R,157.7460022,T,001,KLK0008050960,L,I,,"LINESTRING (248813.1710000001 478371.43719999865, 248835.1457999982 478378.7928000018, 248871.84219999984 478391.49340000004, 248909.54949999973 478404.9120000005, 248952.77210000157 478420.79399999976, 248999.56069999933 478438.4884000011, 249047.32679999992 478456.9967, 249086.2148000002 478471.59959999844, 249105.03590000048 478478.3654999994, 249173.3594999984 478502.49819999933)"
wegbermen_kenmerk.571,Vecu-Sec,1.5 -> 1.5,Middenberm,R,157.7460022,R,157.76800537,T,001,KLK0008050961,L,I,,"LINESTRING (249173.3594999984 478502.49819999933, 249194.10350000113 478509.8253000006)"
wegbermen_kenmerk.572,Berm met geleideconstructie,1.5 -> 1.5,Middenberm,R,157.76800537,R,157.99200439,T,001,KLK0008050962,L,I,,"LINESTRING (249194.10350000113 478509.8253000006, 249274.76889999956 478538.3172999993, 249360.4263000004 478567.75670000166, 249407.72360000014 478583.5843999982)"
wegbermen_kenmerk.573,Berm met geleideconstructie,1 -> 1,Middenberm,R,158.0249939,R,158.06799316,H,001,KLK0008050978,R,I,,"LINESTRING (249472.55799999833 478621.27710000053, 249431.76539999992 478607.6768000014)"
wegbermen_kenmerk.574,Obstakelvrije berm,,Buitenberm,R,158.36500549,R,158.41400146,T,001,KLK0008050995,L,I,,"LINESTRING (249805.36250000075 478723.09259999916, 249784.24700000137 478717.28720000014, 249757.2377000004 478709.53069999814)"
wegbermen_kenmerk.575,Verhoogde/verlaagde berm,,Buitenberm,R,158.53399658,R,158.69000244,T,001,KLK0008050997,L,I,,"LINESTRING (250075.37200000137 478780.31489999965, 250066.1581000015 478778.99980000034, 250026.65630000085 478772.76590000093, 249999.8038999997 478768.1339999996, 249960.50780000165 478760.6281000003, 249953.16789999977 478759.127700001, 249921.9664000012 478752.2296999991)"
wegbermen_kenmerk.576,Vecu-Sec,4 -> 5,Buitenberm,R,159.0059967,R,159.02600098,T,001,KLK0008051002,L,I,,"LINESTRING (250413.3947999999 478799.4715999998, 250398 478799.96379999816, 250393.40349999815 478800.0529000014)"
wegbermen_kenmerk.577,Berm met obstakels,,Buitenberm,R,159.02600098,R,159.81500244,T,001,KLK0008051003,L,I,,"LINESTRING (251175.02870000154 478626.6667000018, 251167.31549999863 478630.1479999982, 251144.44049999863 478640.03770000115, 251107.4188000001 478655.28069999814, 251088.82970000058 478662.66000000015, 251070.18789999932 478669.90459999815, 251051.45679999888 478676.92170000076, 251023.56210000068 478686.9070000015, 251004.66279999912 478693.4517999999, 250980.48959999904 478701.52320000157, 250961.39710000157 478707.5665999986, 250938.40850000083 478714.6072999984, 250899.99309999868 478725.76509999856, 250878.2120999992 478731.7456, 250858.8627000004 478736.8594999984, 250829.06969999894 478744.29560000077, 250809.57759999856 478748.83900000155, 250770.49190000072 478757.3528999984, 250742.2100000009 478763.0771000013, 250702.8770999983 478770.42229999974, 250671.12629999965 478775.7498999983, 250651.34750000015 478778.7884000018, 250631.54459999874 478781.59910000116, 250599.1812000014 478785.70479999855, 250559.43670000136 478790.2259000018, 250535.95529999956 478792.52160000056, 250516.03240000084 478794.15249999985, 250496.08210000023 478795.5632000007, 250471.0271999985 478797.0984000005, 250438.01289999858 478798.68459999934, 250413.3947999999 478799.4715999998)"
wegbermen_kenmerk.578,Berm met geleideconstructie,6 -> 4.5,Buitenberm,R,160.90899658,R,160.98199463,H,001,KLK0008051014,R,I,,"LINESTRING (252112.47349999845 478054.7703000009, 252163.14660000056 478026.3147, 252176.17760000005 478019.1229999997)"
wegbermen_kenmerk.579,Berm met geleideconstructie,2.5 -> 1,Middenberm,R,160.95100403,R,160.99899292,H,001,KLK0008051018,R,I,,"LINESTRING (252197.439100001 478025.1583000012, 252155.4750000015 478048.4609000012)"
wegbermen_kenmerk.580,Berm met geleideconstructie,3.5 -> 3.5,Buitenberm,R,161.55599976,R,161.69999695,T,001,KLK0008051037,L,I,,"LINESTRING (252823.53240000084 477705.71930000186, 252742.35080000013 477744.0714999996, 252694.47129999846 477767.29619999975)"
wegbermen_kenmerk.581,Obstakelvrije berm,,Buitenberm,R,162.70799255,R,162.75,H,001,KLK0008051076,R,I,,"LINESTRING (253791.80480000004 477498.6900999993, 253807.15190000087 477500.6735999994, 253826.97260000184 477503.5183000006, 253833.3911000006 477504.5533999987)"
wegbermen_kenmerk.582,Berm met geleideconstructie,3.5 -> 2.75,Buitenberm,R,161.69999695,R,161.72200012,T,001,KLK0008051118,L,I,,"LINESTRING (252843.45100000128 477696.37889999896, 252834.7338999994 477700.42749999836, 252823.53240000084 477705.71930000186)"
wegbermen_kenmerk.583,Geleide barriers,2.75 -> 2.75,Buitenberm,R,161.72200012,R,162.01199341,T,001,KLK0008051119,L,I,,"LINESTRING (253108.48220000044 477583.94849999994, 253080.82979999855 477593.9433000013, 253062.12090000138 477601.02690000087, 253043.48279999942 477608.28550000116, 253010.1345999986 477621.9840000011, 252987.92540000007 477631.5819000006, 252951.3524999991 477647.7278999984, 252896.51249999925 477672.07559999824, 252871.0122999996 477683.5780999996, 252843.45100000128 477696.37889999896)"
wegbermen_kenmerk.584,Geleide barriers,3.5 -> 3.5,Buitenberm,R,163.20799255,R,163.227005,T,001,KLK0008051126,L,I,,"LINESTRING (254286.33430000022 477667.78830000013, 254269.76260000095 477659.18459999934, 254269.4690000005 477659.0384999998)"
wegbermen_kenmerk.585,Berm met geleideconstructie,8 -> 8,Buitenberm,R,164.76899719,R,164.9730072,T,001,KLK0008051144,L,I,,"LINESTRING (255685.59090000018 478683.3319000006, 255652.55649999902 478650.44150000066, 255608.32519999892 478607.71730000153, 255579.2388000004 478580.2736000009, 255549.87260000035 478553.11100000143, 255537.3438999988 478541.77490000054)"
wegbermen_kenmerk.586,Obstakelvrije berm,,Buitenberm,R,166.60600281,R,166.81399536,H,001,KLK0008051178,R,I,,"LINESTRING (257044.63159999996 479520.49909999967, 257072.6237999983 479526.8808000013, 257092.17940000072 479531.1453000009, 257111.7674999982 479535.2270999998, 257151.04030000046 479542.84640000015, 257170.71840000153 479546.42119999975, 257210.16099999845 479553.0843000002, 257221.70969999954 479554.91789999977, 257261.34710000083 479560.7061999999, 257266.80590000004 479561.43769999966)"
wegbermen_kenmerk.587,Ondergronds,4 -> 4,Buitenberm,R,166.93499756,R,166.93600464,H,001,KLK0008051224,R,I,,"LINESTRING (257388.16750000045 479574.70529999956, 257389.16429999843 479574.78510000184)"
wegbermen_kenmerk.588,Berm met geleideconstructie,4 -> 3.25,Buitenberm,R,166.93600464,R,167,H,001,KLK0008051225,R,I,,"LINESTRING (257389.16429999843 479574.78510000184, 257409.90929999948 479576.44629999995, 257429.8898999989 479577.83199999854, 257452.94669999927 479579.29890000075, 257455.00059999898 479579.40349999815)"
wegbermen_kenmerk.589,Verhoogde/verlaagde berm,,Buitenberm,R,169.58000183,R,169.63699341,H,001,KLK0008051232,R,I,,"LINESTRING (259909.93210000172 478907.5175999999, 259929.1424999982 478904.92870000005, 259948.99830000103 478902.5170999989, 259969.50169999897 478900.3830000013)"
wegbermen_kenmerk.590,Berm met geleideconstructie,1 -> 1,Middenberm,R,167.01800537,R,167.05200195,T,001,KLK0008051237,L,I,,"LINESTRING (257472.97729999945 479580.3194000013, 257488.05999999866 479581.08790000156, 257506.94299999997 479581.83410000056)"
wegbermen_kenmerk.591,Berm met geleideconstructie,2.75 -> 1,Middenberm,R,168.04699707,R,168.09599304,T,001,KLK0008051241,L,I,,"LINESTRING (258471.21020000055 479416.6050999984, 258471.80209999904 479416.38870000094, 258515.3911000006 479399.92550000176, 258517.04549999908 479399.2813999988)"
wegbermen_kenmerk.592,Berm met geleideconstructie,2.75 -> 2.5,Middenberm,R,168.14399719,R,170.00799561,T,001,KLK0008051243,L,I,,"LINESTRING (258562.64330000058 479381.3427999988, 258601.82609999925 479365.6468999982, 259311.65549999848 479078.7906999998, 259371.35060000047 479055.0031999983, 259408.65300000086 479040.5625, 259445.81289999932 479026.5117000006, 259483.3242000006 479012.6141999997, 259502.1449000016 479005.83949999884, 259533.4338000007 478995.18019999936, 259571.48640000075 478982.8409000002, 259612.05700000003 478970.4789999984, 259628.71240000054 478965.7003000006, 259667.2760999985 478955.18019999936, 259701.65249999985 478946.51000000164, 259740.5524000004 478937.4734000005, 259760.0951000005 478933.2166999988, 259799.3033999987 478925.29509999976, 259818.97370000184 478921.65309999883, 259849.9582999982 478916.34739999846, 259889.50090000033 478910.27109999955, 259929.1424999982 478904.92870000005, 259948.99830000103 478902.5170999989, 259975.9651999995 478899.71020000055, 260000.0417000018 478897.4967, 260019.9710999988 478895.85599999875, 260039.92309999838 478894.4642999992, 260078.07449999824 478892.3502999991, 260118.01309999824 478890.72100000083, 260138.00649999827 478890.19040000066, 260158.00769999996 478889.8900000006, 260198.53819999844 478889.86560000107, 260223.9246999994 478890.35979999974, 260247.8718000017 478891.08949999884, 260279.73420000076 478892.5971999988, 260299.69940000027 478893.7875000015, 260343.32239999995 478897.14189999923)"
wegbermen_kenmerk.593,Vecu-Sec,2.5 -> 2.5,Middenberm,R,170.00799561,R,170.147995,T,001,KLK0008051244,L,I,,"LINESTRING (260343.32239999995 478897.14189999923, 260347.75609999895 478897.4827999994, 260367.6876000017 478899.28649999946, 260387.58729999885 478901.2927000001, 260427.3231999986 478905.98889999837, 260454.4151000008 478909.7060999982, 260481.29820000008 478913.72289999947)"
wegbermen_kenmerk.594,Berm met geleideconstructie,2.5 -> 2.75,Middenberm,R,170.147995,R,170.44999695,H,001,KLK0008051254,R,I,,"LINESTRING (260480.22360000014 478926.78539999947, 260509.90799999982 478931.5144000016, 260537.72549999878 478936.4160999991, 260557.38289999962 478940.1042999998, 260577.00079999864 478943.9957000017, 260606.90720000118 478950.4397, 260630.82229999825 478955.9087000005, 260650.27320000157 478960.57499999925, 260669.63859999925 478965.4615000002, 260705.371199999 478974.96070000157, 260724.5934999995 478980.34219999984, 260744.4107999988 478986.1796000004, 260773.82889999822 478995.2291000001)"
wegbermen_kenmerk.595,Ondergronds,3.5 -> 3.5,Buitenberm,R,167.57299805,R,167.57400513,T,001,KLK0008051256,L,I,,"LINESTRING (258020.29820000008 479557.51960000023, 258019.315200001 479557.7028999999)"
wegbermen_kenmerk.596,Verhoogde/verlaagde berm,,Buitenberm,R,168.12199402,R,168.70599365,T,001,KLK0008051259,L,I,,"LINESTRING (259089.28220000118 479182.77369999886, 258585.11140000075 479386.4978, 258547.7399000004 479401.37680000067)"
wegbermen_kenmerk.597,Geleide barriers,3.5 -> 3.5,Buitenberm,R,174.09500122,R,174.31500244,H,001,KLK0008051289,R,I,,"LINESTRING (263742.86780000106 481023.1658000015, 263763.814199999 481033.375599999, 263781.8682000004 481041.9884000011, 263818.32239999995 481058.4536000006, 263836.6579999998 481066.4479999989, 263869.5507999994 481080.32349999994, 263888.11510000005 481087.7382000014, 263922.52519999817 481101.02479999885, 263943.2976000011 481108.6152999997)"
wegbermen_kenmerk.598,Berm met geleideconstructie,1.5 -> 2.75,Middenberm,R,174.18299866,R,174.23599243,T,001,KLK0008051310,L,I,,"LINESTRING (263823.5423000008 481060.72949999943, 263836.6579999998 481066.4479999989, 263869.5507999994 481080.32349999994, 263871.40089999884 481081.0625)"
wegbermen_kenmerk.599,Berm met geleideconstructie,1.5 -> 4,Middenberm,R,175.10800171,R,175.13800049,T,001,KLK0008051318,L,I,,"LINESTRING (264721.02369999886 481237.3381999992, 264750.9882000014 481238.79619999975)"
wegbermen_kenmerk.600,Berm met geleideconstructie,2 -> 1,Middenberm,R,171.30299377,R,171.3500061,H,001,KLK0008051326,R,I,,"LINESTRING (261591.3227000013 479373.98910000175, 261579.36820000038 479367.6928000003, 261549.6581000015 479352.2391999997)"
wegbermen_kenmerk.602,Berm met obstakels,,Buitenberm,R,173.46499634,R,173.93899536,T,001,KLK0008051348,L,I,,"LINESTRING (263601.8953000009 480961.3509999998, 263578.2804000005 480947.57919999957, 263561.22190000117 480937.13809999824, 263543.88699999824 480926.20329999924, 263527.1075000018 480915.3295999989, 263486.3280000016 480887.9776000008, 263453.6495000012 480864.9076000005, 263437.435899999 480853.1977000013, 263421.35130000114 480841.3082999997, 263390.76399999857 480818.008200001, 263375.0410999991 480805.64660000056, 263343.9952000007 480780.4219000004, 263315.3178000003 480756.2067999989, 263285.2078999989 480729.8638000004, 263255.59109999985 480702.9780000001, 263227.2650000006 480675.9316999987, 263222.3203999996 480671.1079999991)"
wegbermen_kenmerk.603,Ondergronds,4.5 -> 4.5,Buitenberm,R,176.37199402,R,176.3730011,H,001,KLK0008051378,R,I,,"LINESTRING (265944.0051999986 481530.80849999934, 265944.9593999982 481531.10759999976)"
wegbermen_kenmerk.604,Berm met geleideconstructie,3.5 -> 5,Buitenberm,R,176.45300293,R,176.48899841,H,001,KLK0008051381,R,I,,"LINESTRING (266021.7419000007 481553.53610000014, 266031.6099999994 481556.249400001, 266056.5560999997 481562.6964999996)"
