FID,BUREAU,TITEL,RAPNR,TYPE_RAP,DATUM,STRAAT,VLAK_NUM,INTERN_NUM,GEOMETRIE
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5585,Syncera,Verhardingsonderzoek en infiltratieonderzoek Sterreschansweg,B06B0189,Ondergronds,20060724,Sterreschansweg,19,41.pdf,"POLYGON ((189036.896191292 428380.592463798, 189045.959592411 428368.770636253, 189062.116090056 428358.52505238, 189094.823146265 428341.18637198, 189128.712385228 428321.089265153, 189161.813502355 428295.081244554, 189238.261320481 428226.120583873, 189260.722792817 428201.688806946, 189271.756498526 428187.108552973, 189289.489239844 428150.460887583, 189298.946701881 428111.448856683, 189304.463554735 428080.318044147, 189304.463554735 428075.589313129, 189326.530966153 428066.919972929, 189321.014113298 428076.377434965, 189309.98040759 428133.122207183, 189297.764519126 428170.55799441, 189278.455534135 428203.659111537, 189255.205939963 428228.8790103, 189197.673045909 428283.653477927, 189166.936294291 428310.055559444, 189135.411420837 428334.093275453, 189086.153806065 428362.85972248, 189041.624922311 428384.139012062, 189036.896191292 428380.592463798))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5584,Syncera,Verhardingsonderzoek en infiltratieonderzoek Sophiaweg,B06B0189,Ondergronds,20060817,Sophiaweg,20,43.pdf,"POLYGON ((189045.236058373 425887.580936308, 189116.428704723 425945.304703619, 189251.117495116 425983.78721516, 189636.904673312 426230.075289021, 189943.199321188 426826.026790308, 189954.156220223 426913.654199384, 189955.696368322 426926.360421199, 189958.680688684 426946.385436782, 190022.056755514 427066.386379513, 190096.004175593 427112.353694698, 190133.977175093 427163.317457184, 190118.987833185 427172.311062329, 190082.014123145 427123.345878763, 190017.060308211 427078.37785304, 189946.29425255 426944.080160987, 189926.048517421 426831.641313127, 189918.347776927 426816.239832139, 189630.170233793 426253.164795946, 189612.853103599 426231.03735181, 189226.103862615 425990.52165468, 189035.615430488 425939.532326888, 189045.236058373 425887.580936308))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5583,Fugro,Aanleg infiltratieriool en asphaltonderzoek Koninginnelaan te Nijmegen,6005-0631-000,Ondergronds,20060510,Koninginnelaan,21,38.pdf,"POLYGON ((186658.03633592 427910.301719676, 186786.567924466 428426.737024553, 186768.865969158 428415.192271091, 186654.957734997 427965.716536295, 186644.952281996 427949.553881448, 186630.328927611 427942.62702937, 186658.03633592 427910.301719676))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5582,Royal Haskoning,Infiltratie Stevenskerk-hof,9S3087.A0/N001/RVI/SVLI/Nijm,Ondergronds,20061222,St. Stevenskerkhof,22,66.pdf,"POLYGON ((187697.353460935 428922.485674073, 187704.057863701 428920.48861793, 187706.910801049 428910.503337214, 187729.021065492 428901.373937702, 187760.831316917 428895.810709874, 187770.246010164 428894.95482867, 187796.207740026 428889.53424771, 187812.754776642 428929.475370575, 187816.463595194 428936.322420209, 187812.041542305 428939.745945026, 187812.754776642 428941.743001169, 187790.929805933 428954.7238661, 187767.963660286 428964.709146817, 187728.307831155 428960.001800193, 187726.025481277 428961.142975132, 187716.468141163 428955.151806703, 187701.918160691 428938.604770087, 187697.353460935 428922.485674073))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5581,"GeoConsult, Klostermann",Beoordelig toepassing waterdoorlatende verharding Herstructurering Rivierstraat te Nijmegen,-,Bovengronds,20050801,Rivierstraat,23,23.pdf,"POLYGON ((186216.820539242 429137.778239775, 186201.52396857 429147.512421112, 186162.587243223 429072.420165085, 185981.809589827 428735.200311634, 185999.192056499 428726.161428964, 186106.96334987 428929.188639702, 186158.415451222 429025.835154402, 186216.820539242 429137.778239775))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5580,"GeoConsult, Klostermann",Beoordelig toepassing waterdoorlatende verharding Herstructurering Graadt van Roggestraat te Nijmegen,-,Bovengronds,20050801,Graadt van Roggestraat,24,27.pdf,"POLYGON ((188646.608132959 428532.443524332, 188653.31770268 428550.855831939, 188560.632018626 428568.956066535, 188540.503309462 428553.04034301, 188646.608132959 428532.443524332))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-557f,"GeoConsult, Klostermann",Beoordelig toepassing waterdoorlatende verharding Herstructurering Dommerplein te Nijmegen,-,Bovengronds,20050101,Dommer van Poldersveldtweg / van 't Santstraat,25,18.pdf,"POLYGON ((188995.845423554 427421.445526989, 189061.164046928 427342.991202496, 189065.662574709 427334.71391138, 189071.960513601 427338.312733604, 189007.901478006 427419.106292543, 188995.845423554 427421.445526989))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-557e,"GeoConsult, Klostermann",Beoordelig toepassing waterdoorlatende verharding Herstructurering Jadestraat te Nijmegen,-,Bovengronds,20050801,Jadestraat,26,28.pdf,"POLYGON ((184894.902061107 424768.349988908, 184900.300294444 424760.92741807, 184922.792933347 424778.021823636, 184932.014915297 424765.201019461, 184936.738369466 424769.474620853, 184952.258290309 424749.45617223, 184957.206670868 424753.95470001, 184969.802548654 424736.185515277, 185003.991359786 424762.276976404, 184979.699309771 424793.31681809, 184973.401370878 424787.918584753, 184982.848279217 424775.997486135, 184969.352695876 424765.65087224, 184959.905787536 424778.921529192, 184954.5075542 424774.87285419, 184943.711087526 424789.942922255, 184938.537780579 424786.119173641, 184929.990577796 424796.915640314, 184894.902061107 424768.349988908))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-557d,"GeoConsult, Klostermann",Beoordelig toepassing waterdoorlatende verharding Herstructurering IJsbeerstraatte Nijmegen,-,Bovengronds,20050601,IJsbeerstraat,27,22.pdf,"POLYGON ((186350.479621122 426227.549803106, 186354.574477905 426218.100133606, 186447.496227982 426240.779340405, 186665.153615451 426309.131949784, 186662.633703585 426319.526586233, 186450.016139849 426254.953844654, 186435.211657633 426249.284042954, 186350.479621122 426227.549803106))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-557c,Fugro,Aanleg nfiltratie riool Graadt van Roggestraat en Nimrodstraat te Nijmegen,6005-0654-000,Ondergronds,20051101,Graadt van Roggestraat,28,32.pdf,"POLYGON ((188540.503309462 428553.04034301, 188646.608132959 428532.443524332, 188653.31770268 428550.855831939, 188560.632018626 428568.956066535, 188540.503309462 428553.04034301))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-557b,Fugro,Aanleg nfiltratie riool Graadt van Roggestraat en Nimrodstraat te Nijmegen,6005-0654-000,Ondergronds,20051101,Nimrodstraat,29,32.pdf,"POLYGON ((186584.498039107 426765.613118156, 186578.265236035 426542.122608008, 186603.493248469 426548.949011373, 186610.61645198 426766.206718448, 186584.498039107 426765.613118156))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-557a,Fugro,In-situ doorlatendheidsonderzoek fietskelder aan het Stationsplein te Nijmegen,6006-0366-000,Ondergronds,20060804,Stationsplein,30,52.pdf,"POLYGON ((187069.899936433 428284.847166195, 187115.551650818 428271.320732303, 187139.376619605 428345.869828185, 187092.648938888 428360.472228409, 187069.899936433 428284.847166195))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5579,Fugro,Aanleg nfiltratie riool Nieuwe Dukenburgseweg te Nijmegen,6004-0403-000,Ondergronds,20040722,Nieuwe Dukenburgseweg,31,14.pdf,"POLYGON ((185230.73586301 426337.874689762, 185075.563157264 426192.745524841, 185097.658947079 426175.169328397, 185129.798277719 426197.265118212, 185163.946316524 426220.867439151, 185206.129187989 426239.950166718, 185257.853423237 426260.037248368, 185290.494930919 426272.591674399, 185292.503639084 426278.115621853, 185248.312059454 426352.940000999, 185230.73586301 426337.874689762))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5578,Fugro,Aanleg nfiltratie riool Nieuwe Dukenburgseweg te Nijmegen,6004-0403-000,Ondergronds,20040722,Nieuwe Dukenburgseweg,32,14.pdf,"POLYGON ((185301.040648785 426391.105456134, 185269.403495186 426362.481364783, 185264.381724774 426354.446532123, 185264.883901815 426341.892106092, 185297.525409496 426292.176579008, 185307.568950321 426286.652631554, 185321.629907476 426289.665693802, 185340.712635043 426311.761483617, 185346.236582497 426337.874689762, 185322.132084517 426388.092393887, 185313.092897775 426395.122872464, 185301.040648785 426391.105456134))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5577,Fugro,Aanleg nfiltratie riool Nieuwe Dukenburgseweg te Nijmegen,6004-0403-000,Ondergronds,20040722,Nieuwe Dukenburgseweg,33,14.pdf,"POLYGON ((185372.349788642 426161.610548283, 185370.843257518 426234.928396306, 185366.323664147 426272.089497358, 185355.777946281 426312.263660658, 185309.075481445 426272.089497358, 185308.071127362 426268.574258069, 185323.1364386 426239.447989677, 185344.730051373 426183.706338098, 185349.751821786 426166.632318696, 185357.284477405 426160.606194201, 185363.812778941 426160.606194201, 185372.349788642 426161.610548283))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5576,Fugro,Aanleg nfiltratie riool St. Annastraat 189-311 en 353-405 te Nijmegen,6006-0218-000,Ondergronds,20060530,St. annastraat,34,39.pdf,"POLYGON ((187413.671836082 426501.414980676, 187423.072239862 426579.229434184, 187435.083866913 426643.465526677, 187441.873047421 426692.034279537, 187435.083866913 426692.556524192, 187430.905909678 426654.432664419, 187415.238570046 426566.173317823, 187405.315921612 426501.414980676, 187413.671836082 426501.414980676))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5575,Fugro,Aanleg nfiltratie riool St. Annastraat 189-311 en 353-405 te Nijmegen,6006-0218-000,Ondergronds,20060530,St. annastraat,35,39.pdf,"POLYGON ((187458.584876362 426903.543364575, 187463.807322906 426902.498875266, 187477.907928575 426932.266820568, 187482.608130465 426956.290074671, 187488.875066318 427017.914943892, 187499.528857268 427094.058214505, 187494.515308586 427109.516656276, 187497.857674374 427139.180152647, 187492.426329968 427140.851335541, 187488.875066318 427095.729397399, 187477.907928575 427011.125763384, 187476.863439266 426987.624753936, 187474.252215994 426957.856808634, 187471.118748068 426939.056001075, 187458.584876362 426903.543364575))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5574,Fugro,Aanleg nfiltratie riool St. Annastraat 189-311 en 353-405 te Nijmegen,6006-0218-000,Ondergronds,20060530,St. annastraat,36,39.pdf,"POLYGON ((187254.369681171 425362.804641986, 187250.165888668 425353.871582917, 187226.519555839 425233.538022519, 187191.838267689 424981.835946404, 187204.449645198 424980.259524215, 187253.318733045 425331.801672276, 187254.369681171 425362.804641986))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5573,-,-,6006-0218-000,Bovengronds,20060419,St. annastraat,37,37.pdf,"POLYGON ((187492.426329968 427140.851335541, 187488.875066318 427095.729397399, 187477.907928575 427011.125763384, 187476.863439266 426987.624753936, 187474.252215994 426957.856808634, 187471.118748068 426939.056001075, 187458.584876362 426903.543364575, 187463.807322906 426902.498875266, 187477.907928575 426932.266820568, 187482.608130465 426956.290074671, 187488.875066318 427017.914943892, 187499.528857268 427094.058214505, 187494.515308586 427109.516656276, 187497.857674374 427139.180152647, 187492.426329968 427140.851335541))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5572,-,-,6006-0218-000,Bovengronds,20060419,St. annastraat,38,37.pdf,"POLYGON ((187435.083866913 426692.556524192, 187430.905909678 426654.432664419, 187415.238570046 426566.173317823, 187405.315921612 426501.414980676, 187413.671836082 426501.414980676, 187423.072239862 426579.229434184, 187435.083866913 426643.465526677, 187441.873047421 426692.034279537, 187435.083866913 426692.556524192))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5571,-,-,6006-0218-000,Bovengronds,20060419,St. annastraat,39,37.pdf,"POLYGON ((187254.369681171 425362.804641986, 187250.165888668 425353.871582917, 187227.499718366 425238.525960715, 187226.519555839 425233.538022519, 187191.838267689 424981.835946404, 187204.449645198 424980.259524215, 187253.318733045 425331.801672276, 187253.524118141 425337.860532603, 187254.369681171 425362.804641986))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5570,Lankelma,Infiltratieonderzoek Nieuwbouw Midi Center aan de Roggeweg te Nijmegen,52286A,Ondergronds,20050701,Roggeweg (midi Center),40,26.pdf,"POLYGON ((184168.676882353 426336.325063726, 184169.705544118 426310.608519608, 184236.911446078 426334.267740196, 184231.42525 426343.525696078, 184229.710813725 426349.011892157, 184227.653490196 426355.52675, 184227.310602941 426361.012946079, 184225.939053922 426365.127593137, 184210.852014706 426367.527803922, 184210.852014706 426362.041607843, 184214.62377451 426352.783651961, 184168.676882353 426336.325063726))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-556f,Syncera,Verhardingsonderzoek en infiltratieonderzoek Luciaweg,B06B0189,Ondergronds,20060720,Luciaweg,41,45.pdf,"POLYGON ((189635.950601029 426717.546772738, 189635.950601029 426708.093206328, 189805.37101457 426595.492601591, 189809.799723369 426604.145931549, 189805.169439763 426605.049332462, 189635.950601029 426717.546772738))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-556e,Fugro,Aanleg infiltratie riool en infiltratie velden Malderburchtstraat en Opaalstraat te Nijmegen,6005-0454-000,Ondergronds,20051013,Opaalstraat,42,29.pdf,"POLYGON ((184986.561251693 424727.110468355, 185106.454580178 424820.360834955, 185127.345084384 424793.415112139, 185143.694174631 424806.13107122, 185123.106431356 424833.379554967, 185157.923938366 424860.325277783, 185192.741445375 424815.213899136, 185219.989929122 424837.920968925, 185202.744651149 424859.251437204, 185182.996954267 424885.460358651, 185177.292600116 424892.760462081, 185150.125977717 424871.429632641, 185149.522274997 424870.825929922, 185003.991359786 424762.276976404, 184979.699309771 424793.31681809, 184967.487313071 424808.250397734, 184957.193441433 424799.470330749, 184969.001117723 424783.726762362, 184973.401370878 424787.918584753, 184982.848279217 424775.997486135, 184969.352695876 424765.65087224, 184978.386706569 424751.028581866, 184954.468593058 424728.927033939, 184943.56919956 424744.065080464, 184937.211220019 424739.826427437, 184923.889739076 424758.597605129, 184908.75169255 424747.3954507, 184895.127450677 424736.496057201, 184926.614587451 424693.806765999, 184969.606639584 424723.78009812, 184973.23977075 424717.422118579, 184986.561251693 424727.110468355))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-556d,Fugro,Aanleg infiltratie riool en infiltratie velden Malderburchtstraat en Opaalstraat te Nijmegen,6005-0454-000,Ondergronds,20051013,Malderburchtstraat,43,29.pdf,"POLYGON ((185208.322257869 423618.720289188, 185232.845033949 423589.546641783, 185565.593736957 423877.477857475, 185540.22534791 423904.537472459, 185208.322257869 423618.720289188))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-556c,"GeoConsult, Klostermann",Beoordelig toepassing waterdoorlatende verharding Herstructurering Bredestraat en Oscar Carrestraat te Nijmegen,-,Bovengronds,20050201,Bredestraat/Rivierstraat,44,19.pdf,"POLYGON ((185498.961903556 428371.537236153, 185543.554774929 428404.568992725, 185674.030213391 428467.329330213, 185806.983033595 428511.922201586, 185866.440195425 428532.567049443, 185879.652898054 428527.612285958, 185854.053286711 428476.41306327, 185840.014790167 428435.123367555, 185834.234232767 428369.05985441, 185868.091783254 428255.926088149, 185890.38821894 428203.075277633, 185897.820364169 428205.552659376, 185862.311225854 428300.518959522, 185844.143759739 428372.363030067, 185848.27272931 428431.820191897, 185867.26598934 428478.890445013, 185894.517188512 428520.180140729, 185897.820364169 428537.521812929, 185863.137019768 428544.953958158, 185814.415178824 428531.741255529, 185775.602864851 428530.915461615, 185717.797290849 428506.141644186, 185720.274672592 428497.883705042, 185640.998456818 428468.980918041, 185475.013880041 428377.317793553, 185498.961903556 428371.537236153))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-556b,"GeoConsult, Klostermann",Beoordelig toepassing waterdoorlatende verharding Aanleg Parkeerterrein op het Limosterrein te Nijmegen,-,Bovengronds,20050201,Postweg,45,20.pdf,"POLYGON ((188827.107395285 427089.602562871, 188831.943804123 427066.629620889, 188827.349215726 427037.369347418, 188838.472956054 427031.807477254, 188852.498541685 427069.28964575, 188846.936671521 427078.962463427, 188858.544052733 427104.111789385, 188849.113055498 427115.235529713, 188827.107395285 427089.602562871))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-556a,Grontmij,"Watersysteemanalyse Nijmegen, Modelmatige toetsing van het watersysteem in Lindenholt en Dukenburg",162024,Watersysteemanalyse,20060118,Lindenholt en Dukenburg,0,51.pdf,"POLYGON ((185147.081122843 423422.031920207, 184717.61536132 423929.582365642, 184608.296803842 424320.005785208, 184147.597168754 425975.401084167, 183960.193927363 426935.842696298, 184124.171763581 427810.391156126, 184202.256447494 427982.177460735, 184046.087079667 428083.687549822, 183179.347088231 428247.665386039, 182546.861148535 428263.282322822, 182093.969981839 428075.87908143, 181789.439714577 427857.241966474, 181602.036473186 427271.606837125, 181570.802599621 426779.673328472, 181695.738093882 425975.401084167, 182187.671602534 424640.152989252, 182937.284568101 423664.094440337, 182921.667631318 423554.775882859, 183077.836999144 423281.479489163, 183249.623303753 423359.564173076, 184202.256447494 422469.398776466, 185147.081122843 423422.031920207))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5569,,,,,,,0,0.pdf,
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5568,Envita,Infiltratieonderzoek,205142/10.B01,Infiltratieonderzoek,20150320,Beukstraat en Corduwerstraat,0,161.pdf,"POLYGON ((189707.244667526 427387.432829183, 189569.236887798 427453.865145508, 189562.807953957 427440.578682244, 189699.958542507 427369.43181444, 189707.244667526 427387.432829183))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5567,Envita,Doorlatendheidsonderzoek,206168/10-N01,Doorlatendheidsonderzoek,20160310,Daalseweg ongenummers,0,154.pdf,"POLYGON ((188577.801284317 427937.197385162, 188566.556470159 427925.952571001, 188569.863768443 427919.33797444, 188611.535726786 427866.421201944, 188701.494240038 427788.3689625, 188714.723433159 427757.941818319, 188723.322408695 427756.618899006, 188735.890142165 427759.926197283, 188756.395391513 427748.681383133, 188758.379770473 427756.618899006, 188704.801538326 427808.874211844, 188643.285790291 427857.160766758, 188600.952372286 427896.848346122, 188577.801284317 427937.197385162))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5566,Inpijn Blokpoel Ingenieursbureau,Verkennend bodemonderzoek,MB/8211,Verkennend bodemonderzoek,20110324,Burgemeester Daleslaan 1,0,167.pdf,"POLYGON ((186227.746644475 425477.195030581, 186171.239403363 425418.453039825, 186203.164398342 425386.208794892, 186259.033139553 425445.908535503, 186227.746644475 425477.195030581))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5565,Envita,Infiltratieonderzoek,203225/10-B01,Infiltratieonderzoek,20130710,Frans Halsstraat e.o.,0,164.pdf,"POLYGON ((188957.461921573 427684.481069859, 188925.610581957 427501.804269105, 188944.34666409 427494.30983625, 188962.145942111 427467.142517168, 188966.829962637 427441.848806288, 188993.99728173 427437.16478575, 188954.651509255 427484.004991084, 188941.536251772 427512.109114267, 188976.198003709 427681.670657542, 188957.461921573 427684.481069859))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5564,Envita,Doorlatendheidsonderzoek,206077/10-N01,Doorlatendheidsonderzoek,20160223,Corduwerstraat en Hengstdalseweg,0,157.pdf,"POLYGON ((189536.905391071 427293.850847818, 189505.155327566 427065.250390619, 189571.830460928 427064.192055162, 189601.463853523 427275.859145161, 189536.905391071 427293.850847818))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5563,Econsultancy,watertoets,11090719,Watertoets,10111123,Tollensstraat 3,0,156.pdf,"POLYGON ((187081.481157314 427233.581598904, 187198.956392251 427216.648231719, 187139.689607047 427337.298473008, 187094.181182709 427342.590150267, 187081.481157314 427233.581598904))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5562,Copier Advies Utrecht bv,Advies afkoppelen,5093205,Afkoppeladvies,20100107,Tollenstraat 81 / Stoppendaalstraat 2/71,0,155.pdf,"POLYGON ((187103.706201747 427394.448587313, 187094.181182709 427318.248434909, 187151.331296999 427310.840086762, 187103.706201747 427394.448587313))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5561,ABT,Hemelwaterinfiltratie,10377G,Hemelwaterinfiltratie,20100128,Castellatoren,0,166.pdf,"POLYGON ((187119.581233509 427958.541382164, 187027.506049357 427906.682945117, 187040.206074752 427884.457900655, 187083.597828209 427880.224558864, 187113.231220804 427875.991217054, 187125.931246214 427934.199666817, 187119.581233509 427958.541382164))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5560,Envita,Infiltratieonderzoek,204068/10-N01,Infiltratieonderzoek,20140505,Grootstal,0,169.pdf,"POLYGON ((186767.414741538 425644.152596083, 186743.812065057 425556.925313413, 186690.449492134 425378.365934797, 186641.191732511 425387.601764716, 186627.85108928 425344.501225047, 186670.951628949 425334.239191797, 186714.052168619 425371.182511523, 186762.283724912 425540.506060205, 186759.205114935 425580.527989894, 186771.519554846 425623.628529564, 186784.860198077 425637.995376125, 186767.414741538 425644.152596083))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-555f,Fugro,Doorlatendheidsonderzoek,6013/0253/000,Doorlatendheidsonderzoek,20130830,Hezelpoort,0,163.pdf,"POLYGON ((187184.330655497 428999.50203725, 187094.800613534 428832.858528491, 187077.156006716 428777.310692236, 187115.712740127 428766.854628954, 187209.817309778 428989.045973953, 187184.330655497 428999.50203725))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-555e,Van Hoof,Waterhuishoudkundig plan,,Waterhuishoudkundig plan,20111206,t Hof van Onnes,0,158.pdf,"POLYGON ((186116.655099649 425246.75250176, 185986.545303348 425128.208020672, 186008.953101601 425105.077390224, 186163.639192756 425063.153122526, 186183.878494401 425151.338651136, 186255.438882366 425134.713510491, 186268.449862 425203.382569652, 186116.655099649 425246.75250176))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-555d,Grontmij,watersysteemanalyse,162024-99039376,Watersysteemanalyse,20080423,Lindenholt Dukenburg,0,159.pdf,"POLYGON ((182505.699101955 428274.283352785, 181854.822800204 427909.157622524, 181569.0722287 427163.031130269, 181632.57235571 426035.903876025, 182235.823562212 424607.151018515, 182902.57489571 423622.899050008, 183093.07527671 423241.898288015, 183251.825594209 423353.023510262, 184204.327499226 422479.896764006, 185156.829404227 423464.148732513, 184712.328515224 423924.52465326, 183982.077054717 427020.155844517, 184124.952340469 428067.907940034, 182505.699101955 428274.283352785))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-555c,Envita,Infiltratieonderzoek nieuw station Gofferte,202163/12-B03,Infiltratieonderzoek,20121114,Station Goffert,0,165.pdf,"POLYGON ((184982.594917499 426685.381301373, 184912.486523692 426651.225930031, 185000.571428727 426575.724582858, 185045.512706809 426550.557467129, 185020.345591079 426514.604444664, 185086.858682636 426467.865515459, 185072.477473661 426534.378607016, 185020.345591079 426624.261163175, 184982.594917499 426685.381301373))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-555b,Envita,Infiltratieonderzoek,200429/12,Infiltratieonderzoek,20140506,Microweg,0,168.pdf,"POLYGON ((183796.633833449 427894.076342363, 183779.796678565 427865.212648284, 183952.978843108 427825.525068905, 184004.692961697 427927.750652142, 184058.812388107 427908.50818941, 184078.054850843 427948.195768785, 184019.124808729 427967.43823152, 183957.789458796 427861.604686506, 183796.633833449 427894.076342363))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-555a,Boot,Infiltratieonderzoel,P14/0015,Infiltratieonderzoek,20140828,Brugkwartier/Zuid,0,160.pdf,"POLYGON ((186477.349422161 429397.393742941, 186562.737850513 429503.227287937, 186371.515877161 429654.761681914, 186299.35664193 429677.612106409, 186224.792098861 429682.422722094, 186213.968213573 429726.920917146, 186198.333712615 429724.515609309, 186224.792098861 429483.98482522, 186242.831907667 429482.782171294, 186262.074370403 429515.253827147, 186379.934454598 429459.9317468, 186477.349422161 429397.393742941))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5559,Fugro,Doorlatendheidsmetingen Bachstraat,9016-1389-000,doorlatendheidsonderzoek,20161220,Bachstraat,0,170.pdf,"POLYGON ((188395.316630808 427646.827192854, 188392.724698558 427634.126724826, 188392.724698558 427634.126724826, 188402.314847885 427633.608338376, 188406.461939485 427645.012840278, 188395.316630808 427646.827192854))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5558,Fugro,Gevoeligheidsanalyse doorlatendheid/infiltratie,9017-0451-000,gevoeligheidsanalyse doorlatendheid/infiltratie,20170324,Bachstraat,0,171.pdf,"POLYGON ((188395.251832502 427646.89199116, 188392.69606423 427634.145424249, 188402.314847885 427633.673136682, 188406.397141179 427644.948041972, 188395.251832502 427646.89199116))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5557,,Waterhuishoudkundig plan dijkteruglegging Lent,RVDW-04144,Waterhuishoudkundig plan,20130927,Ruimte voor de Waal,0,172.pdf,"POLYGON ((185755.814497958 430636.889521864, 186406.907879273 430147.532712977, 187066.29544379 429608.410804882, 187364.886039043 429492.292240061, 187808.624840322 429338.849850834, 188264.804916403 429293.231843226, 188393.364756025 429309.820209629, 188579.983878058 429442.527140852, 188770.750091692 429575.234072076, 188841.250648905 429766.00028571, 188944.927938923 430081.179247366, 189019.575587736 430296.828010604, 189090.076144949 430487.594224238, 189152.28251896 430616.15406386, 189222.783076172 430711.537170677, 189164.723793762 430794.479002692, 189114.958694553 430827.655735498, 189048.605228942 430827.655735498, 189019.575587736 430819.361552296, 189023.722679337 430794.479002692, 189032.016862539 430769.596453088, 189027.869770938 430719.831353879, 188990.545946531 430723.978445479, 188961.516305326 430740.566811882, 188944.927938923 430740.566811882, 188924.192480919 430707.390079076, 188870.28029011 430653.477888267, 188832.956465703 430612.00697226, 188787.338458095 430599.565697457, 188766.603000092 430595.418605857, 188733.426267286 430512.476773842, 188671.219893275 430404.652392223, 188633.896068868 430292.680919003, 188538.512962051 430147.532712977, 188480.453679641 430077.032155765, 188389.217664425 430027.267056556, 188297.981649209 429985.796140549, 188239.922366798 429998.237415351, 188235.775275197 430023.119964955, 188144.539259981 429973.354865746, 188011.832328758 430168.268170981, 187962.067229549 430155.826896179, 188090.627069172 429915.295583336, 188024.27360356 429911.148491735, 187783.742290717 429940.178132941, 187733.977191509 430023.119964955, 187671.770817498 429998.237415351, 187713.241733505 429923.589766538, 187563.946435878 429882.11885053, 187510.034245069 429898.707216933, 187385.621497047 429927.736858138, 187327.562214637 429973.354865746, 187302.679665032 430014.825781754, 187290.23839023 430081.179247366, 187261.208749025 430147.532712977, 187244.620382622 430180.709445783, 187182.414008611 430209.739086988, 187153.384367406 430209.739086988, 187099.472176596 430234.621636593, 187028.971619384 430288.533827402, 187024.824527783 430313.416377007, 187012.383252981 430342.446018212, 186975.059428574 430346.593109813, 186925.294329365 430367.328567816, 186800.881581343 430504.182590641, 186680.615924922 430661.772071468, 186547.908993698 431180.15852156, 186444.23170368 430902.303384311, 186402.760787673 430894.00920111, 186406.907879273 430811.067369095, 186021.228360405 431084.775414743, 185755.814497958 430636.889521864))"
