Ministerie;Handelsnaam;7000 - Huisvesting overig;7110 - Gebruik en onderhoud gebouw en terreinen;7210 - Verbruik van energie en water;7310 - Verhuizen;7410 - Verwerven en afstoten;Eindtotaal
BZK;X-ict B.V.;;1;;;;1
BZK;Zegwaard Rioolbeheer B.V.;;1;;;;1
BZK;Ziggo B.V.;;1;;;;1
BZK;Zing Good Food;;1;;;;1
BZK;Zuidkoop B.V.;;1;;;;1
BZK;Zuyd B.V. Elektro- & Installatietechniek;;1;;;;1
BZK;Zwaan printmedia;;1;;;;1
BZK;Zweverink Bosbouw B.V.;;1;;;;1
DEF;ActBMX;1;;;;;1
DEF;Add-Mission B.V.;;;1;;;1
DEF;Albyco Nederland B.V.;1;;;;;1
DEF;Al-Ko Kober B.V.;;;1;;;1
DEF;Allekabels B.V.;1;;;;;1
DEF;Amarant Groep;1;;;;;1
DEF;anoniem 1;;1;;;;1
DEF;anoniem 1048;;1;;;;1
DEF;anoniem 1059;;;;;1;1
DEF;anoniem 106;;1;;;;1
DEF;anoniem 1083;;1;;;;1
DEF;anoniem 1120;;1;;;;1
DEF;anoniem 1121;1;;;;;1
DEF;anoniem 1122;;1;;;;1
DEF;anoniem 1148;;1;;;;1
DEF;anoniem 1149;;1;;;;1
DEF;anoniem 1153;;1;;;;1
DEF;anoniem 1158;;1;;;;1
DEF;anoniem 1181;1;;;;;1
DEF;anoniem 1217;;1;;;;1
DEF;anoniem 1269;;;1;;;1
DEF;anoniem 1280;1;;;;;1
DEF;anoniem 131;;1;;;;1
DEF;anoniem 1392;;1;;;;1
DEF;anoniem 1461;;1;;;;1
DEF;anoniem 1562;;1;;;;1
DEF;anoniem 159;;1;;;;1
DEF;anoniem 1597;;1;;;;1
DEF;anoniem 1605;;1;;;;1
DEF;anoniem 161;;1;;;;1
DEF;anoniem 1613;;1;;;;1
DEF;anoniem 1614;;1;;;;1
DEF;anoniem 1632;;1;;;;1
DEF;anoniem 1638;;1;;;;1
DEF;anoniem 1643;;1;;;;1
DEF;anoniem 1665;;1;;;;1
DEF;anoniem 1666;;1;;;;1
DEF;anoniem 1799;;1;;;;1
DEF;anoniem 1812;;1;;;;1
DEF;anoniem 1833;;1;;;;1
DEF;anoniem 1859;;1;;;;1
DEF;anoniem 1935;1;;;;;1
DEF;anoniem 1955;;;;;1;1
DEF;anoniem 2000;;1;;;;1
DEF;anoniem 2020;;;;;1;1
DEF;anoniem 2045;;1;;;;1
DEF;anoniem 2057;;1;;;;1
DEF;anoniem 2078;;1;;;;1
DEF;anoniem 2092;;1;;;;1
DEF;anoniem 2095;;;1;;;1
DEF;anoniem 2179;;1;;;;1
DEF;anoniem 2188;;;1;;;1
DEF;anoniem 2191;;1;;;;1
DEF;anoniem 2205;;1;;;;1
DEF;anoniem 2214;;1;;;;1
DEF;anoniem 2299;;1;;;;1
DEF;anoniem 2301;;1;;;;1
DEF;anoniem 2316;;1;;;;1
DEF;anoniem 2325;;1;;;;1
DEF;anoniem 2338;;;;;1;1
DEF;anoniem 2388;;1;;;;1
DEF;anoniem 2405;;1;;;;1
DEF;anoniem 2422;;;;;1;1
DEF;anoniem 2423;1;;;;;1
DEF;anoniem 2474;;1;;;;1
DEF;anoniem 2477;;1;;;;1
DEF;anoniem 2481;1;;;;;1
DEF;anoniem 2530;;1;;;;1
DEF;anoniem 2582;;1;;;;1
DEF;anoniem 2617;;;;;1;1
DEF;anoniem 2650;;1;;;;1
DEF;anoniem 2761;;1;;;;1
DEF;anoniem 2768;;;1;;;1
DEF;anoniem 2779;;1;;;;1
DEF;anoniem 306;1;;;;;1
DEF;anoniem 314;;1;;;;1
DEF;anoniem 346;;1;;;;1
DEF;anoniem 422;;1;;;;1
DEF;anoniem 549;;1;;;;1
DEF;anoniem 649;;1;;;;1
DEF;anoniem 663;;1;;;;1
DEF;anoniem 673;;1;;;;1
DEF;anoniem 675;;1;;;1;1
DEF;anoniem 678;;1;;;;1
DEF;anoniem 679;1;;;;;1
DEF;anoniem 681;;1;;;;1
DEF;anoniem 684;;1;;;;1
DEF;anoniem 685;;1;;;;1
DEF;anoniem 687;;1;;;;1
DEF;anoniem 693;;1;;;1;1
DEF;anoniem 699;;;1;;;1
DEF;anoniem 702;1;;;;;1
DEF;anoniem 703;;1;;;;1
DEF;anoniem 707;;1;;;;1
DEF;anoniem 708;;1;;;;1
DEF;anoniem 709;;1;;;;1
DEF;anoniem 712;;1;;;;1
DEF;anoniem 714;;1;;;1;1
DEF;anoniem 715;;1;;;1;1
DEF;anoniem 717;;1;;;;1
DEF;anoniem 719;;1;;;;1
DEF;anoniem 721;1;;;;;1
DEF;anoniem 723;;1;;;;1
DEF;anoniem 725;;1;;;;1
DEF;anoniem 730;;1;;;;1
DEF;anoniem 731;;1;;;1;1
DEF;anoniem 737;;1;;;;1
DEF;anoniem 738;;1;;;;1
DEF;anoniem 739;;1;;;;1
DEF;anoniem 741;;1;;;;1
DEF;anoniem 742;;1;;;;1
DEF;anoniem 743;;1;;;;1
DEF;anoniem 745;;1;;;;1
DEF;anoniem 748;;1;;;1;1
DEF;anoniem 751;;;;;1;1
DEF;anoniem 752;;1;;;;1
DEF;anoniem 753;;1;;;;1
DEF;anoniem 754;;1;;;1;1
DEF;anoniem 755;;1;;;1;1
DEF;anoniem 758;;1;;;;1
DEF;anoniem 759;;1;;;1;1
DEF;anoniem 760;;;1;;;1
DEF;anoniem 761;1;;;;;1
DEF;anoniem 763;;1;;;;1
DEF;anoniem 765;;1;;;;1
DEF;anoniem 768;;1;;;1;1
DEF;anoniem 770;;1;;;;1
DEF;anoniem 772;;1;;;1;1
DEF;anoniem 776;;1;;;1;1
DEF;anoniem 778;;1;;;;1
DEF;anoniem 779;;1;;;;1
DEF;anoniem 782;;;1;;;1
DEF;anoniem 785;;1;;;;1
DEF;anoniem 786;;1;;;;1
DEF;anoniem 787;;1;;;;1
DEF;anoniem 788;;1;;;;1
DEF;anoniem 789;;1;;;;1
DEF;anoniem 793;;1;;;;1
DEF;anoniem 794;1;;;;;1
DEF;anoniem 796;;1;;;;1
DEF;anoniem 797;;1;;;1;1
DEF;anoniem 801;;1;;;;1
DEF;anoniem 804;;1;;;;1
DEF;anoniem 805;;1;;;;1
DEF;anoniem 807;;1;;;1;1
DEF;anoniem 811;;1;;;1;1
DEF;anoniem 812;;1;;;;1
DEF;anoniem 813;1;;;;;1
DEF;anoniem 814;;;1;;;1
DEF;anoniem 815;;1;;;;1
DEF;anoniem 817;;1;;;;1
DEF;anoniem 818;;;;;1;1
DEF;anoniem 820;;1;;;;1
DEF;anoniem 821;;;;;1;1
DEF;anoniem 822;;1;;;1;1
DEF;anoniem 823;;1;;;;1
DEF;anoniem 824;;1;1;;;1
DEF;anoniem 827;;1;;;;1
DEF;anoniem 829;;;;;1;1
DEF;anoniem 830;;1;;;;1
DEF;anoniem 831;;1;;;;1
DEF;Antiquariaat GEMILANG;1;;;;;1
DEF;ANWB-Rijopleiding;1;;;;;1
DEF;Arjo Nederland B.V.;1;;;;;1
DEF;ArjoHuntleigh Nederland B.V.;1;;;;;1
DEF;Arma Verhuur Horeca B.V.;1;;;;;1
DEF;Aspenal B.V.;;;1;;;1
DEF;Asphalia B.V.;1;;;;;1
DEF;ATS Systems B.V.;1;;;;;1
DEF;AXA;1;;;;;1
DEF;B.V. Verfhuis Oost Decokay;1;;;;;1
DEF;Back Quality Europe (B.Q.E.) B.V.;1;;;;;1
DEF;Bakker Remmerden B.V.;1;;;;;1
DEF;Barth Slijkhuis B.V.;1;;;;;1
DEF;Bechtle direct B.V.;;1;;;;1
DEF;Bee-Line B.V.;1;;;;;1
DEF;Berimex B.V.;;;1;;;1
DEF;Besselink Electro Import B.V.;1;;;;;1
DEF;Bob's Bloemen en Zo;1;;;;;1
DEF;Boon Schoen- en Sleutelservice Amersfoort;1;;;;;1
DEF;BO-Rent;1;;;;;1
DEF;Bouwhekken Nederland B.V.;1;;;;;1
DEF;Bouwmaat Nederland B.V.;1;;;;;1
DEF;Bron Snijder wonen en slapen;1;;;;;1
DEF;Buitenkado;1;;;;;1
DEF;Canon Nederland N.V.;1;;;;;1
DEF;Centralpoint Nijmegen B.V.;1;;;;;1
DEF;C-Mark B.V.;1;;;;;1
DEF;Coolblue B.V.;1;;;;;1
DEF;Credit Card Keys Nederland B.V.;1;;;;;1
DEF;Cyklop Nederland B.V.;1;;;;;1
DEF;DDJ Media;1;;;;;1
DEF;DDK stoffering;1;;;;;1
DEF;De Milieu Concurrent;1;;;;;1
DEF;De Nationale Taptoe;1;;;;;1
DEF;de Persgroep Nederland B.V.;1;;;;;1
DEF;De Schaar;1;;;;;1
DEF;Deltex B.V.;1;;;;;1
DEF;Den Hartigh Adviesgroep B.V.;1;;;;;1
DEF;Destil B.V.;1;;;;;1
DEF;Dierenkliniek Velp-Veluwezoom B.V.;1;;;;;1
DEF;Discountoffice.nl B.V.;1;;;;;1
DEF;DNV GL Business Assurance;;;1;;;1
DEF;Dokkumer Vlaggen Centrale B.V.;1;;;;;1
DEF;Doorfix Europe B.V.;1;;;;;1
DEF;Dutraco Gouda B.V.;1;;;;;1
DEF;Eerste Hulp Bij Ongelukken Afdeling Arnhem;1;;;;;1
DEF;Ervarea;1;;;;;1
DEF;Fysiotherapie en Manuele therapie 'Velperweg';1;;;;;1
DEF;Gemaco B.V.;1;;;;;1
DEF;Hagatex B.V.;1;;;;;1
DEF;Handelsonderneming Erpe-Soesterberg V.O.F.;1;;;;;1
DEF;Haver Zonwering;1;;;;;1
DEF;Health2Work B.V.;1;;;;;1
DEF;Hessel's Toiletwagenverhuur B.V.;1;;;;;1
DEF;Het Expeditiehuis B.V.;1;;;;;1
DEF;Hoek-Klijn Verhuur;1;;;;;1
DEF;Hollandse Telecommunicatie Maatschappij;1;;;;;1
DEF;Horecastyle;1;;;;;1
DEF;Horticoop B.V.;1;;;;;1
DEF;Image Sign V.O.F.;1;;;;;1
DEF;Impacto;;1;;;;1
DEF;Inbraakpreventie 'M.I.B.' B.V.;1;;;;;1
DEF;Indische Genealogische Vereniging;1;;;;;1
DEF;Infrabouw B.V.;;1;;;;1
DEF;Intratuin Duiven;1;;;;;1
DEF;Jos ten Berg's Handelmaatschappij B.V.;1;;;;;1
DEF;Joulz Infradiensten B.V.;;;1;;;1
DEF;Keizer Kijk op Kleur;1;;;;;1
DEF;Kentie Nederland B.V.;1;;;;;1
DEF;King Nederland B.V.;1;;;;;1
DEF;Kringapotheek Velperweg;1;;;;;1
DEF;Kwekerij W.A.J. Gerritsen;1;;;;;1
DEF;Kymo B.V.;1;;;;;1
DEF;Landal GreenParks Beheer en Projecten B.V.;;1;;;;1
DEF;Lasaulec B.V.;1;;;;;1
DEF;Lemmet;1;;;;;1
DEF;Lex Lijstenmakerij;1;;;;;1
DEF;Linden Bedrijfskleding B.V.;1;;;;;1
DEF;LMB van Lochem V.O.F.;1;;;;;1
DEF;Lopital Nederland B.V.;1;;;;;1
DEF;Ludovici Investments B.V.;;1;;;;1
DEF;Mag. 45 B.V.;;;1;;;1
DEF;Malsch Nederland B.V.;1;;;;;1
DEF;Mastermate Brinkman B.V.;1;;;;;1
DEF;Meder Media;1;;;;;1
DEF;Medipreventiecentrum B.V.;1;;;;;1
DEF;Medisol B.V.;1;;;;;1
DEF;Mega Meubel Hilversum;1;;;;;1
DEF;Mercateo Nederland B.V.;1;;;;;1
DEF;Metos B.V.;1;;;;;1
DEF;Middelbos B.V.;1;;;;;1
DEF;MORE Apps B.V.;1;;;;;1
DEF;Motor Snelco B.V.;;;1;;;1
DEF;Mulder Motoren B.V.;;;1;;;1
DEF;N.A. van den Hoven & Zonen B.V.;1;;;;;1
DEF;N.V. Waterbedrijf Groningen;;;1;;;1
DEF;NAMA;1;;;;;1
DEF;Netstar;1;;;;;1
DEF;NetwerkShop;1;;;;;1
DEF;Nica B.V.;;1;;;;1
DEF;Novymed International B.V.;1;;;;;1
DEF;Oostwoud International;1;;;;;1
DEF;P. Bestebreurtje B.V.;1;;;;;1
DEF;Papyrus Groep Nederland B.V.;1;;;;;1
DEF;Pels Rijcken & Droogleever Fortuijn N.V.;;;1;;;1
DEF;Pennings PVC B.V.;1;;;;;1
DEF;Pictogrammenwinkel;1;;;;;1
DEF;POL Heteren B.V.;1;;;;;1
DEF;R.T.H.-Relli Technology Holland B.V.;;;1;;;1
DEF;Rederij P. Kooy B.V.;1;;;;;1
DEF;Rederij Wadden Transport;;1;;;;1
DEF;Rexel;;;1;;;1
DEF;RH Brandbeveiliging B.V.;1;;;;;1
DEF;Ritom Beveiligingstechniek B.V.;1;;;;;1
DEF;Roompot Service B.V.;;1;;;;1
DEF;Rotterdam Airport B.V.;;;1;;;1
DEF;Rubbermagazijn B.V.;1;;;;;1
DEF;Schoonhoven Keramiek;1;;;;;1
DEF;Securitas Beveiliging B.V.;1;;;;;1
DEF;Service Center Hotellotop B.V.;1;;;;;1
DEF;Sleut.- & Safespecial. W. van den Hoogen B.V.;1;;;;;1
DEF;Sligro B.V.;1;;;;;1
DEF;Spandex Benelux B.V.;1;;;;;1
DEF;Start People;1;;;;;1
DEF;Stertil B.V.;;;;;1;1
DEF;Stichting 43 Bevocie;1;;;;;1
DEF;Stichting Attent Zorg en Behandeling;1;;;;;1
DEF;Stichting Heliomare;1;;;;;1
DEF;Stichting Militaire Lourdes Bedevaart;1;;;;;1
DEF;Stichting Vilans;1;;;;;1
DEF;Stok Didam;1;;;;;1
DEF;'t Chaamse Wapen;1;;;;;1
DEF;Technisch Bureau Magema B.V.;1;;;;;1
DEF;Technische Unie B.V.;1;;;;;1
DEF;Tentenverhuur De Weerd Voorst;1;;;;;1
DEF;Tijssen Watersport;1;;;;;1
DEF;Transposafe Systems;1;;;;;1
DEF;Troedoor B.V.;1;;;;;1
DEF;Tuin! Leeuwarden;1;;;;;1
DEF;Tweewielergroothandel Kik-Goes;1;;;;;1
DEF;Van Bodegraven Elektromotoren B.V.;;;1;;;1
DEF;Van der Bijl Diervoeders B.V.;1;;;;;1
DEF;Van der Donk, Visual Art & Design;1;;;;;1
DEF;Van der Garde's Warenhuis;1;;;;;1
DEF;Van der Heijden Milieu- en Install.techn.;;1;;;;1
DEF;Van Dijk IJzerhandel B.V.;1;;;;;1
DEF;Van Egmond Systems B.V.;1;;;;;1
DEF;VDL Weweler Parts B.V.;;;1;;;1
DEF;Ver. Bedr. Jansen-Wijsmuller & Beuns B.V.;1;;;;;1
DEF;Verag Vloerenbedr. en Handelsonderneming B.V.;1;;;;;1
DEF;Verbeek Reclame B.V.;1;;;;;1
DEF;Vink Lisse B.V.;1;;;;;1
DEF;Vivante Assen;1;;;;;1
DEF;Vredenberg City Management N.V.;;1;;;;1
DEF;Wax Art Studio;1;;;;;1
DEF;WHD Wapenhandel Donck;1;;;;;1
DEF;Wooncentrum Snoeken Ruinen B.V.;1;;;;;1
DEF;ZCC-IT B.V.;1;;;;;1
DEF;Zeilmakerij Poort C.V.;1;;;;;1
DEF;Ziggo Services B.V.;1;;;;;1
EZK;Alticom B.V.;;1;;;;1
EZK;Banketbakkerij Boheemen;1;;;;;1
EZK;Banketbakkerij Gosselaar;;;;;1;1
EZK;Berkenbosch Groentechniek;;1;;;;1
EZK;Biolab Research & Solutions B.V.;;1;;;;1
EZK;BLOSSOM bloemisterij;;1;;;;1
EZK;BlueCity010 B.V.;;;;;1;1
EZK;Brandbeveiliging Nederland (BBN);;;;;1;1
EZK;Breijer Contractonderhoud B.V.;;1;;;1;1
EZK;C-Mark B.V.;;1;;;;1
EZK;CWS Nederland B.V.;;1;;;;1
EZK;Dokkumer Vlaggen Centrale B.V.;;;;;1;1
EZK;Dols Kantoorefficiency & Projektinrichting;;;;;1;1
EZK;Electrolux Home Products (Nederland) B.V.;;1;;;;1
EZK;Eneco Services B.V.;;;1;;;1
EZK;Espero B.V.;;1;;;;1
EZK;Essenka B.V.;;1;;;;1
EZK;Euro-Index B.V.;;1;;;;1
EZK;Euromate B.V.;;1;;;;1
EZK;FEM Products;1;;;;;1
EZK;Fidato B.V.;;;;1;;1
EZK;First Light B.V.;;1;;;;1
EZK;Gjaltema Verhuur B.V.;;1;;;;1
EZK;Groentotaal A. de Boer Assen;;1;;;;1
EZK;Grottendieck Maatwerk;;1;;;;1
EZK;Havenga Bouw V.O.F.;;1;;;1;1
EZK;Herbig-IT;;1;;;;1
EZK;Hydrozorg;;1;;;;1
EZK;Installatietechniek Louwer B.V.;;1;;;;1
EZK;Intertrans Logistics B.V.;;1;;;;1
EZK;Krämer Bouw B.V.;;1;;;;1
EZK;Kroon B.V.;;1;;;;1
EZK;Lammers & van Damme Bouw- en Onderh.bedr.;;;;1;;1
EZK;Maasmond Leeuwarden B.V.;;1;;;;1
EZK;Meyer Service & Onderhoud B.V.;;1;;;;1
EZK;N.V. PWN Waterleidingbedrijf Noord-Holland;;;1;;;1
EZK;N.V. Waterbedrijf Drenthe;;;1;;;1
EZK;Nuon CCC;;;1;;;1
EZK;Permanent Fire Protection Service B.V.;;1;;;;1
EZK;Pranger-Rosier Installaties B.V.;;1;;1;;1
EZK;Progenta Project Services Benelux B.V.;;1;;;;1
EZK;Protinus IT B.V.;1;;;;;1
EZK;Questionmarkgroup B.V.;;1;;;;1
EZK;Record Automatische Deuren B.V.;;1;;;;1
EZK;Regus Amsterdam B.V.;;;;;1;1
EZK;Rochdale;;;1;;;1
EZK;Rodi Media Zuid-Holland B.V.;;1;;;;1
EZK;Rotsvast Den Haag B.V.;;;;;1;1
EZK;RRS Nederland B.V.;;1;;;;1
EZK;Ruys Handelsvereniging B.V.;;1;;;;1
EZK;Satellietkantoor Utrecht;;;1;;;1
EZK;Schiphol Trade Park Services B.V.;;;;;1;1
EZK;Selecta Netherlands B.V.;;;;;1;1
EZK;Stg. Zonnehuisgroep Nrd/Zonnehuis Thuis/ZEEL;;;;;1;1
EZK;Stichting Domesta;;1;;;;1
EZK;Talis;;1;;;;1
EZK;Technisch Handelsburo Visser Assen B.V.;;;;;1;1
EZK;Technische Unie B.V.;;1;;;;1
EZK;Thole Access Systems B.V.;;1;;;;1
EZK;Top Movers Nederland B.V.;;;;1;;1
EZK;Van der Ent Group;;;;;1;1
EZK;Van Galen Klimaattechniek;;1;;;;1
EZK;VBT Groep B.V.;;1;;;;1
EZK;Vereniging tot Behoud van Natuurmonumenten;;1;;;;1
EZK;Vision2form;;1;;;;1
EZK;Visser Print & Sign;;1;;;;1
EZK;Volker Wessels Telecom Infratechniek B.V.;;1;;;;1
EZK;VVE gebouwen genaamd 't Span N. Mandelastraat;;1;;;;1
EZK;Westerdijk B.V.;;1;;;;1
EZK;Xerox (Nederland) B.V.;1;;;;;1
EZK;Zuidkoop B.V.;;1;;;;1
EZK;'Stichting Woonplus Schiedam';;1;;;;1
EZK;Otis;;1;;;;1
EZK;Laurentius B.V.;;1;1;;;1
FIN;Aannemersbedrijf G.B. van Hoek B.V.;;1;;;;1
FIN;Aannemingsbedrijf C. Hoogvliet en Zonen B.V.;;1;;;;1
FIN;Aannemingsmaatschappij ZVS Eemnes B.V.;;1;;;;1
FIN;Abson C.V.;;1;;;;1
FIN;Achterop;;1;;;;1
FIN;Aermast Holland;;1;;;;1
FIN;Ahrend Hergebruik B.V.;;;;;1;1
FIN;Akkermans Holding B.V.;;1;;;;1
FIN;Altrex B.V.;;1;;;;1
FIN;Ambius B.V.;;1;;;;1
FIN;Aqua D en S B.V.;;1;;;;1
FIN;Arian Tuintechniek;;1;;;;1
FIN;Asito Tilburg B.V.;;1;;;;1
FIN;ASSA ABLOY Nederland Holding B.V.;;1;;;;1
FIN;Audio Electronics Mattijsen B.V.;;1;;;;1
FIN;Auke Rauwerda B.V.;;1;;;;1
FIN;Aukes training en advies B.V.;;1;;;;1
FIN;Avetica B.V.;;;;;1;1
FIN;B.V. Timmer B.V.;;1;;;;1
FIN;Barendregt Vastgoed B.V.;;1;;;;1
FIN;BBWC B.V.;;1;;;;1
FIN;Bessels Tweewielers;;1;;;;1
FIN;Blauwdruk bouw;;1;;;;1
FIN;Bouwbedrijf Davelaar B.V.;;1;;;;1
FIN;Bouwbedrijf De Boer B.V.;;1;;;;1
FIN;Bouwbedrijf Hoorn 80 B.V.;;1;;;;1
FIN;Bouwonderneming Jager B.V.;;1;;;;1
FIN;Bovenregionaal kantoor;;;1;;;1
FIN;Braassemerland V.O.F.;;;1;;;1
FIN;Brabant Water N.V.;;;1;;;1
FIN;Brain of buildings tech-engineering B.V.;;1;;;;1
FIN;Brehm, Sleutels en Sloten;;1;;;;1
FIN;Breijer Koeltechniek B.V.;;1;;;;1
FIN;Breijer Technisch Beheer Rotterdam;;1;;;;1
FIN;Brouwer Sign B.V.;;1;;;;1
FIN;Brunink Schilderwerken Pesse;;1;;;;1
FIN;BSH Huishoudapparaten B.V.;;1;;;;1
FIN;Buko Infrasupport B.V.;;1;;;;1
FIN;Burgman Security B.V.;;1;;;;1
FIN;Cannock Chase Public;;;1;;;1
FIN;CaseWare Nederland;;1;;;;1
FIN;Chalet XV B.V.;;1;;;;1
FIN;Coöperatief City Terminal UA;;;1;;;1
FIN;ContrAll Inspectie B.V.;;1;;;;1
FIN;Cornelissen Aannemingsbedrijf B.V.;;1;;;;1
FIN;Creon B.V.;;1;;;;1
FIN;D & S Belijning B.V.;;1;;;;1
FIN;Dassen Bouw B.V.;;1;;;;1
FIN;De Glaswacht;;1;;;;1
FIN;De Rijwielcentrale Eindhoven B.V.;;1;;;;1
FIN;De Vries Projekt Design B.V.;;1;;;;1
FIN;Denios B.V.;;1;;;;1
FIN;Discountoffice.nl B.V.;;1;;;;1
FIN;Dokkumer Vlaggen Centrale B.V.;;1;;;;1
FIN;DSS-de Swart Services B.V.;;1;;;;1
FIN;Duijvelaar Pompen;;1;;;;1
FIN;Dunea N.V.;;;1;;;1
FIN;Dutch Climate Service B.V.;;;;;1;1
FIN;Dutch Special Solutions B.V.;;1;;;;1
FIN;E. Witte Bouw- en Aannemersbedrijf B.V.;;1;;;;1
FIN;E.H.B.O. Vereniging St.Damiaan;;1;;;;1
FIN;Enduris B.V.;;;1;;;1
FIN;Eneco Services B.V.;;;1;;;1
FIN;Eneco Warmte & Koude Leveringsbedrijf B.V.;;;1;;;1
FIN;Enexis B.V.;;;1;;;1
FIN;ENGIE Services Noord B.V.;;1;;;;1
FIN;Ergo2go B.V.;;1;;;;1
FIN;Euromate B.V.;;1;;;;1
FIN;EVBox B.V.;;1;;;;1
FIN;Evides Drinkwater;;;1;;;1
FIN;Exploitatie Sportaccommodaties Aalsmeer B.V.;;;;;1;1
FIN;Exploitatiemaatschappij Duursma B.V.;;1;;;;1
FIN;Fietsenwinkel Ten Tusscher;;1;;;;1
FIN;Frank B.V.;;1;;;;1
FIN;Fudura B.V.;;;1;;;1
FIN;Giant Security B.V.;;1;;;;1
FIN;Glasatelier De Horizon;;1;;;;1
FIN;Groentotaal A. de Boer Ruinerwold;;1;;;;1
FIN;Gunnebo Nederland B.V.;;1;;;;1
FIN;HÃ¤fele Nederland B.V.;;1;;;;1
FIN;Heerkens Verlichting;;1;;;;1
FIN;Helmondse Schietsport Vereniging 'De Helm';;;;;1;1
FIN;Hollander Techniek B.V.;;1;;;;1
FIN;hvabouwservice;;1;;;;1
FIN;HWR Drukwerk B.V.;;1;;;;1
FIN;IN10;;;;1;;1
FIN;Ingenieursbureau Ebatech B.V.;;;1;;;1
FIN;Innovex Fitness;;1;;;;1
FIN;Janssen de Jong Bouw Noord B.V.;;1;;;;1
FIN;Jo Leloux;;1;;;;1
FIN;Joulz Infradiensten B.V.;;;1;;;1
FIN;Joulz Meetbedrijf B.V.;;;1;;;1
FIN;Jungheinrich Nederland B.V.;;1;;;;1
FIN;Kenter;;;1;;;1
FIN;Klaver Bik(e)motion B.V.;;1;;;;1
FIN;KlimaPlan Klimaattechniek B.v.;;1;;;;1
FIN;Koster Techniek;;1;;;;1
FIN;KPN B.V.;;1;;;;1
FIN;KPN Consulting B.V.;;1;;;;1
FIN;KPN XL;;1;;;;1
FIN;Kruizinga B.V.;;1;;;;1
FIN;LB Elektra;;1;;;;1
FIN;Loading Systems Nederland B.V.;;1;;;;1
FIN;Loodgietersbedrijf Lantsink & Koning B.V.;;1;;;;1
FIN;Lundiform B.V.;;1;;;;1
FIN;Mastermate Jan van Leusen;;1;;;;1
FIN;Meddens & van Ree;;1;;;;1
FIN;Mega Cleaning Products B.V.;;1;;;;1
FIN;Moeleker Custom Cooking B.V.;;1;;;;1
FIN;Mors Smitt B.V.;;1;;;;1
FIN;Moru;;1;;;;1
FIN;Multifunctioneel Centrum De Dreef;;;;;1;1
FIN;N.V. PWN Waterleidingbedrijf Noord-Holland;;;1;;;1
FIN;N.V. Waterbedrijf Drenthe;;;1;;;1
FIN;N.V. Waterbedrijf Groningen;;;1;;;1
FIN;Nijhuis Dienstverlening B.V.;;1;;;;1
FIN;Norisk Keymanagement B.V.;;1;;;;1
FIN;NS Reizigers B.V.;;1;;;;1
FIN;Nsecure B.V.;;1;;;;1
FIN;Oasen N.V.;;;1;;;1
FIN;OBN Ongedierte Bestrijding Nederland B.V.;;1;;;;1
FIN;Oliehandel.nl;;1;;;;1
FIN;Olssen B.V.;;;;;1;1
FIN;Omegam;;1;;;;1
FIN;Optisport Medemblik B.V.;;;;;1;1
FIN;P1 Parking Hooghuis B.V.;;;;;1;1
FIN;PMT Benelux N.V.;;1;;;;1
FIN;Pranger-Rosier Installaties B.V.;;1;;;;1
FIN;Precia Molen Nederland B.V.;;1;;;;1
FIN;Punt Interieurbouw B.V.;;1;;;;1
FIN;Q-Park Beheer B.V.;;;;;1;1
FIN;Quinten Miller;;;;;1;1
FIN;Rack Inspecs;;1;;;;1
FIN;Reclamestudio Guthschmidt B.V.;;;;;1;1
FIN;Reerink IJzerwaren B.V.;;1;;;;1
FIN;Reisswolf Nederland B.V.;;1;;;;1
FIN;Renewi Overheidsdiensten B.V.;;1;;;;1
FIN;Renewi Smink B.V.;;1;;;;1
FIN;Rentokil pest control;;1;;;;1
FIN;Reset Groep B.V.;;;;;1;1
FIN;Revis Verkeerstechniek B.V.;;;;;1;1
FIN;S.B.R. Vloeren en Interieur B.V.;;1;;;;1
FIN;Safety 2 B.V.;;1;;;;1
FIN;Salverda Bouw B.V.;;1;;;;1
FIN;SchÃ¼rgers Sleutelservice V.O.F.;;1;;;;1
FIN;Schakelaar Tweewielers V.O.F.;;1;;;;1
FIN;Schouten Olie;;1;;;;1
FIN;Scooter en Bromfietscenter J.W. Kers V.O.F.;;1;;;;1
FIN;Securiteit;;1;;;;1
FIN;Service Team Nederland B.V.;;1;;;;1
FIN;Showgroup;;1;;;;1
FIN;SITA National Sales;;1;;;;1
FIN;Sitex Electronics B.V.;;1;;;;1
FIN;Smeba Brandbeveiliging B.V.;;1;;;;1
FIN;Smidsbedrijf Th. H. Berndsen B.V.;;1;;;;1
FIN;Snelpas Business Service B.V.;;1;;;;1
FIN;Sportbedrijf Rotterdam B.V.;;;;;1;1
FIN;Sportvereniging 'Blijft Steeds Moedig';;;;;1;1
FIN;Stas B.V.;;1;;;;1
FIN;Stertil B.V.;;1;;;;1
FIN;Stg. Service Centrum Auteurs & Nabur. rechten;;1;;;;1
FIN;Sticht. Multifunction. Accommodatie B'smilde;;;;;1;1
FIN;Stichting Sport en Welzijn Ridderkerk;;;;;1;1
FIN;Stichting Utrechts Centrum voor de Kunsten;;;;;1;1
FIN;Stow Nederland B.V.;;1;;;;1
FIN;Timmer Logistiek V.O.F.;;1;;;;1
FIN;Tjep.;;;;1;;1
FIN;Transposafe Systems;;1;;;;1
FIN;Trenton B.V.;;;1;;;1
FIN;Trichtglas B.V.;;1;;;;1
FIN;Unica Installatietechniek B.V.;;1;;;;1
