FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
rijbanen_kenmerk.289,Gescheiden,B,255.16700745,B,257.54299927,H,002,KLK0008056178,R,I,,"LINESTRING (177901.24909999967 318712.6308999993, 177898.60779999942 318708.7762000002, 177890.27629999816 318696.30220000073, 177884.89460000023 318687.8728, 177878.24460000172 318676.82829999924, 177870.9338000007 318663.72949999943, 177866.59059999883 318655.3269999996, 177858.93400000036 318639.5760000013, 177839.561999999 318591.2870000005, 177834.6259999983 318580.061999999, 177831.88500000164 318569.8740000017, 177828.33999999985 318561.506000001, 177820.01900000125 318539.15399999917, 177810.94299999997 318514.1469999999, 177801.99799999967 318487.83399999887, 177795.40300000086 318463.4789999984, 177791.55099999905 318448.52699999884, 177786.9149999991 318424.95600000024, 177780.84099999815 318392.0069999993, 177775.64499999955 318385.3209999986, 177774.29199999943 318378.7989999987, 177772.51799999923 318362.14400000125, 177771.08700000122 318342.6279999986, 177770.22800000012 318326.43200000003, 177769.94200000167 318314.8139999993, 177769.8280000016 318297.5300000012, 177770.05700000003 318262.2749999985, 177772.34800000116 318200.7879999988, 177775.56500000134 318148.7329999991, 177776.75 318103.7870000005, 177779.12000000104 318051.90100000054, 177780.47399999946 318008.1400000006, 177784.3669999987 317906.56799999997, 177784.92300000042 317887.73000000045, 177785.83199999854 317870.5320000015, 177786.91200000048 317853.84600000083, 177788.2199999988 317836.76099999994, 177791.2899999991 317804.7520000003, 177793.39200000092 317788.23600000143, 177796.24799999967 317767.9279999994, 177801.24300000072 317740.70699999854, 177808.25499999896 317710.4629999995, 177814.42500000075 317689.2879999988, 177822.18499999866 317664.55999999866, 177830.03799999878 317643.5720000006, 177833.40399999917 317635.3440000005, 177843.875 317610.8969999999, 177857.33700000122 317583.64499999955, 177869.77100000158 317561.34699999914, 177875.75499999896 317551.5309999995, 177890.99300000072 317527.64400000125, 177909.97199999914 317501.1400000006, 177930.16600000113 317476.0379999988, 177943.81500000134 317460.56500000134, 177963.9149999991 317438.8289999999, 177986.16600000113 317415.8770000003, 178010.75400000066 317390.9620000012, 178034.686999999 317365.9539999999, 178051.72800000012 317346.6319999993, 178073.29800000042 317320.7049999982, 178087.4299999997 317301.2030000016, 178102.5249999985 317279.45600000024, 178115.80200000107 317257.06500000134, 178120.19700000063 317249.2270000018, 178129.31700000167 317232.3420000002, 178138.25400000066 317214.4690000005, 178144.0780000016 317201.24599999934, 178150.6700000018 317185.5700000003, 178157.9219999984 317167.40399999917, 178165.26300000027 317147.90900000185, 178170.98800000176 317128.2129999995, 178175.10399999842 317124.6739999987, 178188.39299999923 317074.8440000005, 178193.73699999973 317050.5780000016, 178201.17500000075 317014.3969999999, 178205.5799999982 316993.23699999973, 178208.03599999845 316979.94900000095, 178214.75200000033 316942.7569999993, 178218.14600000158 316922.7520000003, 178234.77109999955 316808.39290000126, 178238.48070000112 316786.87359999865, 178241.37420000136 316772.17379999906, 178244.53730000183 316757.51099999994, 178247.96829999983 316743.306499999, 178251.52739999816 316729.52519999817, 178256.3137000017 316712.5425999984, 178259.20960000157 316702.9759999998, 178265.2435999997 316683.9076000005, 178273.63709999993 316658.91640000045, 178286.9813000001 316620.09219999984, 178291.49570000172 316605.7670999989, 178296.10020000115 316588.49010000005, 178299.31949999928 316573.8216000013, 178302.45059999824 316555.2584999986, 178303.68510000035 316545.3348999992, 178304.870099999 316533.28720000014, 178307.78590000048 316492.9023000002, 178306.35689999908 316488.30700000003)"
rijbanen_kenmerk.290,Gescheiden,B,257.62298584,B,257.69299316,H,002,KLK0008056184,R,I,,"LINESTRING (178312.07090000063 316408.5113000013, 178314.00649999827 316381.47989999875, 178316.23530000076 316347.77650000155, 178320.26960000023 316340.8060000017)"
rijbanen_kenmerk.291,Gescheiden,R,110.70400238,R,115.13800049,H,002,KLK0008052976,R,I,,"LINESTRING (149742.57990000024 416005.6312999986, 149775.05169999972 415964.4653000012, 149802.19999999925 415930.54879999906, 149839.9651999995 415883.93470000103, 149871.49309999868 415845.53400000185, 149909.90949999914 415799.444600001, 149948.6438000016 415753.62220000103, 149992.94350000098 415701.9090999998, 150022.06769999862 415674.32820000127, 150048.49390000105 415644.29949999973, 150075.07649999857 415614.4101999998, 150106.00140000135 415580.002700001, 150132.90799999982 415550.39990000054, 150187.1424999982 415491.58729999885, 150214.48779999837 415462.3942000009, 150242.08579999954 415433.4375, 150274.10880000144 415400.52439999953, 150330.1838000007 415343.46649999917, 150386.57600000128 415286.72089999914, 150421.97830000147 415251.63280000165, 150450.5416000001 415223.6290999986, 150508.13309999928 415168.1020999998, 150551.66860000044 415126.8104000017, 150584.1889999993 415096.38219999894, 150613.52519999817 415069.18829999864, 150660.48570000008 415026.2366000004, 150720.0245999992 414972.80249999836, 150765.0089999996 414933.09760000184, 150795.17110000178 414906.82119999826, 150835.34209999815 414872.2626999989, 150865.8216000013 414846.35660000145, 150896.4092000015 414820.5799999982, 150938.6922999993 414785.3577999994, 150969.5832999982 414759.9411999993, 151107.12170000002 414648.4364, 151138.03950000182 414623.0571999997, 151153.39869999886 414610.2468000017, 151181.00670000166 414586.96020000055, 151211.34739999846 414560.9015999995, 151226.36320000142 414547.6884999983, 151256.08309999853 414520.9167000018, 151286.8649000004 414492.4316999987, 151301.3638000004 414478.65520000085, 151330.0390000008 414450.7672000006, 151357.7600999996 414423.00939999893, 151385.56019999832 414394.253800001, 151412.92280000076 414365.07660000026, 151436.49769999832 414339.2679999992, 151449.8007999994 414324.34629999846, 151476.0458999984 414294.1592000015, 151501.4023000002 414264.18670000136, 151526.75989999995 414233.2496000007, 151553.49080000073 414199.50290000066, 151577.8209999986 414167.7479000017, 151589.81940000132 414151.74639999866, 151613.41409999877 414119.43829999864, 151632.7851999998 414092.2115000002, 151655.56590000167 414059.3310999982, 151686.182599999 414014.0918999985, 151719.25659999996 413964.0333000012, 151748.36389999837 413919.4620000012, 152148.8574000001 413302.693500001, 152192.29129999876 413235.49069999903, 152213.76689999923 413201.7402999997, 152224.3625999987 413184.7773000002, 152245.24460000172 413150.66039999947, 152255.48889999837 413133.48050000146, 152275.56560000032 413098.86620000005, 152289.4998999983 413073.8825000003, 152298.97150000185 413056.2993000001, 152308.33080000058 413038.6037000008, 152317.48270000145 413020.8093999997, 152326.44849999994 413002.9266999997, 152343.9125000015 412966.9389999993, 152352.3550999984 412948.807599999, 152368.7109999992 412912.2932000011, 152383.46220000088 412877.6345999986, 152390.95949999988 412859.1039999984, 152405.49659999833 412821.83769999817, 152412.4739000015 412803.09369999915, 152419.28299999982 412784.28550000116, 152430.62519999966 412751.46719999984, 152436.90740000084 412732.4659000002, 152442.9657999985 412713.3995000012, 152448.82809999958 412694.2758000009, 152460.06960000098 412655.8878999986, 152465.3812999986 412636.60390000045, 152474.72879999876 412600.67920000106, 152477.6532999985 412588.8612000011)"
rijbanen_kenmerk.292,Gescheiden,R,119.12200165,R,119.12799835,T,002,KLK0008053134,L,I,,"LINESTRING (150898.09569999948 409440.42980000004, 150905.7650000006 409445.1394999996)"
rijbanen_kenmerk.293,Gescheiden,R,248.84199524,R,250.79299927,H,002,KLK0008055568,R,I,,"LINESTRING (179958.0496999994 322456.34329999983, 179968.42810000107 322479.3205999993, 179977.23699999973 322497.2762000002, 179986.34789999947 322515.07939999923, 179998.61389999837 322538.0384000018, 180012.59919999912 322563.32360000163, 180022.62680000067 322580.61879999936, 180030.47610000148 322593.7135999985, 180041.07140000165 322610.6768999994, 180052.02589999884 322627.40740000084, 180062.440200001 322642.5645000003, 180074.22159999982 322658.72260000184, 180088.01179999858 322676.78379999846, 180094.5384999998 322685.0824000016, 180142.07970000058 322743.8328999989, 180190.39189999923 322802.9675000012, 180391.27309999987 323047.99329999834, 180451.19260000065 323120.7778999992, 180477.17909999937 323151.16429999843, 180496.30139999837 323173.2366000004, 180553.98059999943 323239.0357000008, 180567.25200000033 323254.00090000033, 180580.56430000067 323268.6911999993, 180585.14389999956 323273.57180000097, 180599.24799999967 323287.7520000003, 180613.6281999983 323300.89119999856, 180630.8887999989 323315.36620000005, 180647.0817000009 323327.9039000012, 180653.43210000172 323332.48149999976, 180669.95019999892 323343.5133000016, 180681.88690000027 323350.8132000007, 180753.77320000157 323393.5918000005, 180772.59120000154 323405.1057999991, 180785.2452000007 323413.34809999913, 180802.80409999937 323425.6182000004, 180818.79729999974 323437.81120000035, 180825.25569999963 323443.0042999983, 180840.34690000117 323456.13069999963, 180854.99379999936 323469.9739000015, 180868.06650000066 323483.0458999984, 180876.21819999814 323491.7446000017, 180889.55270000175 323506.8242000006, 180892.34479999915 323510.1409999989, 180904.81769999862 323525.9539999999, 180912.28799999878 323536.1042999998, 180923.5625 323552.5881000012, 180934.18679999933 323569.0421999991, 180947.2489 323590.6761999987, 180952.61710000038 323599.9415999986, 180962.3911000006 323617.3914999999, 180971.8513999991 323635.0135000013, 180980.98600000143 323652.91149999946, 180986.98999999836 323665.1442999989, 180997.96779999882 323688.63800000027, 181005.9626000002 323706.97100000083, 181013.557599999 323725.4472000003, 181020.81810000166 323743.9957999997, 181028.77659999952 323765.68730000034, 181035.1559999995 323784.6429999992, 181078.4439000003 323917.78390000015, 181108.69929999858 324010.14759999886)"
rijbanen_kenmerk.316,Gescheiden,R,111.10199738,R,112.5,H,002,KLK0008058065,R,I,,"LINESTRING (149992.94350000098 415701.9090999998, 150002.8986000009 415683.65089999884, 150036.95899999887 415640.6392999999, 150063.49819999933 415607.7912000008, 150092.11349999905 415573.0610000007, 150114.6865000017 415546.31120000035, 150130.95289999992 415527.32250000164, 150164.80490000173 415488.5342999995, 150188.09640000015 415462.40249999985, 150208.2303000018 415440.16039999947, 150231.95169999823 415414.4252999984, 150241.97430000082 415403.2633000016, 150276.49210000038 415367.08040000126, 150300.84149999917 415341.9246999994, 150326.18320000172 415316.1086000018, 150364.7606999986 415277.44480000064, 150428.83049999923 415214.2430000007, 150464.6838000007 415179.4208999984, 150497.12909999862 415148.23910000175, 150533.42350000143 415113.8471999988, 150576.4182999991 415073.62370000035, 150631.63269999996 415022.8654000014, 150653.84450000152 415002.69849999994, 150697.27870000154 414963.71449999884, 150719.72049999982 414943.8055000007, 150772.3392000012 414897.63910000026, 150826.02809999883 414851.4708000012, 150875.65060000122 414809.48699999973, 150910.19590000063 414780.64869999886, 150923.68789999932 414764.3326999992, 150942.87079999968 414749.43239999935, 150987.2901000008 414713.83949999884, 150990.26889999956 414711.4968000017)"
rijbanen_kenmerk.317,Gescheiden,R,166.19799805,R,166.41299438,T,002,KLK0008059462,L,I,,"LINESTRING (159225.9662999995 379616.6070000008, 159249.2060999982 379621.08040000126, 159284.16649999842 379623.1741999984, 159294.17639999837 379623.98580000177, 159301.53269999847 379624.98490000144, 159311.3361000009 379627.0359000005, 159316.13540000096 379628.32930000126, 159321.21269999817 379630.1020000018, 159325.84319999814 379631.98970000073, 159330.21499999985 379634.2142999992, 159335.49350000173 379637.45699999854, 159339.41530000046 379640.4583999999, 159344.38800000027 379645.26590000093, 159347.57919999957 379649.12959999964, 159349.87829999998 379652.64829999954, 159351.78090000153 379656.1711000018, 159353.75239999965 379660.78170000017, 159355.49920000136 379666.38760000095, 159356.27820000052 379670.3264000006, 159356.69970000163 379674.2019999996, 159356.55959999934 379681.8249000013, 159356.00510000065 379685.2718000002, 159354.4503000006 379690.23380000144, 159347.04800000042 379706.0689999983)"
rijbanen_kenmerk.294,Gescheiden,R,110.70400238,R,115.13800049,T,002,KLK0008052977,L,I,,"LINESTRING (149757.43299999833 416018.0874999985, 149778.47459999844 415991.693500001, 149803.63929999992 415960.6004000008, 149828.9587999992 415929.68290000036, 149879 415869.4642000012, 149904.92229999974 415839.01949999854, 149923.53180000186 415811.23160000145, 149975.5086000003 415750.41640000045, 150020.45529999956 415698.45650000125, 150060.0918999985 415653.4118000008, 150122.75450000167 415583.60500000045, 150163.28180000186 415539.3601000011, 150204.0998999998 415495.3839999996, 150238.87159999833 415458.48900000006, 150280.30460000038 415415.0918999985, 150308.1136999987 415386.3392999992, 150349.5982999988 415343.97480000183, 150377.76520000026 415315.5727000013, 150420.29399999976 415273.2489, 150463.11050000042 415231.2159000002, 150512.36349999905 415183.6693000011, 150555.8735000007 415142.35489999875, 150599.02230000123 415101.8698000014, 150643.17940000072 415061.2465999983, 150687.60269999877 415020.9158000015, 150731.57009999827 414981.5615000017, 150776.56419999897 414941.8685999997, 150821.8878000006 414902.5491999984, 150864.06700000167 414866.4866000004, 150909.92720000073 414827.7938000001, 150956.0850000009 414789.4602999985, 151002.52629999816 414751.47459999844, 151038.00699999928 414722.8597000018, 151116.27679999918 414660.61939999834, 151147.48589999974 414635.59690000117, 151177.85779999942 414610.68560000136, 151193.17650000006 414597.8269999996, 151223.51790000126 414571.75389999896, 151248.96489999816 414549.2362000011, 151278.55649999902 414522.3205999993, 151303.95930000022 414498.5566999987, 151318.440200001 414484.7575000003, 151347.01469999924 414456.7661000006, 151361.15480000153 414442.621199999, 151389.08289999887 414413.991799999, 151399.03920000046 414403.59420000017, 151426.34970000014 414374.36360000074, 151453.28409999982 414344.79100000113, 151466.559799999 414329.8304999992, 151479.69559999928 414314.742899999, 151504.9246999994 414285.2274999991, 151517.74430000037 414269.8726999983, 151542.99980000034 414238.85339999944, 151567.80849999934 414207.47850000113, 151581.48600000143 414189.7809000015, 151605.51419999823 414157.7985999994, 151629.04520000145 414125.4517999999, 151643.63010000065 414104.84230000153, 151666.374499999 414071.93769999966, 151688.62519999966 414038.6944000013, 151703.88109999895 414015.15989999846, 151725.32649999857 413981.39449999854, 151746.97610000148 413947.75939999893, 152177.7958999984 413284.23699999973, 152199.45659999922 413250.6077999994, 152220.95380000025 413216.87530000135, 152242.17669999972 413182.9690999985, 152262.92460000142 413148.78500000015, 152273.92300000042 413130.14180000126, 152283.96599999815 413112.8390999995, 152303.44830000028 413077.90300000086, 152312.95320000127 413060.3055999987, 152329.22089999914 413029.1444000006, 152347.0485999994 412993.33669999987, 152355.7023999989 412975.3044000007, 152364.15520000085 412957.16970000044, 152373.77210000157 412935.88379999995, 152389.79019999877 412899.2296999991, 152405.37629999965 412861.3509999998, 152419.82339999825 412824.0498000011, 152426.77549999952 412805.2965000011, 152433.54349999875 412786.47360000014, 152440.11389999837 412767.5995000005, 152448.0524000004 412743.91050000116, 152454.22340000048 412724.88489999995, 152465.97239999846 412686.6490000002, 152471.54940000176 412667.4549999982, 152479.38610000163 412639.30750000104, 152484.4963000007 412619.96930000186, 152491.35080000013 412592.882100001)"
rijbanen_kenmerk.295,Gescheiden,R,119.12799835,R,119.89800262,T,002,KLK0008053229,L,I,,"LINESTRING (150228.89880000055 409062.6805999987, 150237.1035999991 409065.5788999982, 150255.876600001 409072.5031000003, 150281.88540000096 409082.5397000015, 150300.45389999822 409090.0186999999, 150330.7697999999 409102.85649999976, 150349.0469999984 409110.98369999975, 150367.2188999988 409119.3385999985, 150383.26190000027 409126.97030000016, 150401.21559999883 409135.7815999985, 150419.063000001 409144.8123999983, 150436.79250000045 409154.06799999997, 150454.39330000058 409163.5689999983, 150479.43919999897 409177.685800001, 150496.72940000147 409187.7395000011, 150513.88720000163 409198.01669999957, 150671.38049999997 409294.67280000076, 150704.65480000153 409314.9023000002, 150731.23200000077 409337.9572999999, 150898.09569999948 409440.42980000004)"
rijbanen_kenmerk.296,Gescheiden,R,119.89800262,R,119.9960022,T,002,KLK0008053242,L,I,,"LINESTRING (150134.9600000009 409031.45120000094, 150172.5626000017 409043.4668999985, 150210.49799999967 409056.1805000007, 150228.89880000055 409062.6805999987)"
rijbanen_kenmerk.297,Gescheiden,R,61.34600067,R,61.51800156,H,012,KLK0007960803,R,I,,"LINESTRING (136893.08630000055 451947.42339999974, 136916 451948, 136936 451950, 136943.97929999977 451950, 136981.32499999925 451944.248399999, 137059.9272999987 451928.24969999865)"
rijbanen_kenmerk.298,Gescheiden,R,61.51800156,R,61.52999878,H,012,KLK0007960804,R,I,,"LINESTRING (137059.9272999987 451928.24969999865, 137076.58579999954 451924.8590000011)"
rijbanen_kenmerk.299,Gescheiden,R,61.52999878,R,61.76200104,H,012,KLK0007960809,R,I,,"LINESTRING (137076.58579999954 451924.8590000011, 137085.9679000005 451922.9494000003, 137106.73779999837 451918.8482999988, 137159.25769999996 451909.19099999964, 137177.11710000038 451905.75140000135, 137218.25989999995 451898.87220000103, 137290.54899999872 451893.625, 137330.99300000072 451889.14499999955)"
rijbanen_kenmerk.300,Gescheiden,R,250.79299927,R,250.84899902,H,002,KLK0008055573,R,I,,"LINESTRING (179958.0496999994 322456.34329999983, 179957.00769999996 322454.0364000015, 179949.21970000118 322436.11719999835, 179941.66450000182 322417.6026000008, 179936.22340000048 322403.6955999993)"
rijbanen_kenmerk.301,Gescheiden,R,53.55099869,R,54.59700012,T,002,KLK0008051988,L,I,,"LINESTRING (129336.9178000018 460339.5390000008, 129336.25360000134 460340.59099999815, 129325.75860000029 460357.61620000005, 129305.50719999894 460391.4739000015, 129295.4888000004 460408.8319000006, 129285.68600000069 460426.26509999856, 129268.79610000178 460457.26139999926, 129252.70039999858 460487.9904000014, 129243.65630000085 460505.876699999, 129234.82459999993 460523.82400000095, 129217.6649999991 460559.9565999992, 129200.53779999912 460597.6854999997, 129192.47190000117 460616.02899999917, 129168.87649999931 460671.1959999986, 128914.18039999902 461279.4620999992, 128913.03950000182 461282.5756999999)"
rijbanen_kenmerk.302,Gescheiden,R,54.59700012,R,55.05599976,H,002,KLK0008051989,R,I,,"LINESTRING (129303.31370000169 460321.2982000001, 129315.22179999948 460304.2217000015, 129326.15289999917 460287.5133999996, 129337.30939999968 460270.91259999946, 129348.59950000048 460254.4039000012, 129360.05519999936 460238.00930000097, 129371.64110000059 460221.70430000126, 129385.10350000113 460203.2292000018, 129409.0934999995 460171.2848000005, 129421.34789999947 460155.4785999991, 129433.78649999946 460139.81639999896, 129448.49850000069 460121.6116000004, 129461.19539999962 460106.20710000023, 129474.05249999836 460090.8783, 129487.09149999917 460075.7104000002, 129502.42119999975 460058.29199999943, 129515.78269999847 460043.3990000002, 129529.23950000107 460028.5956000015, 129542.86309999973 460013.95120000094, 129570.57019999996 459985.1009000018, 129584.57609999925 459970.8211000003, 129590.08579999954 459965.2972000018)"
rijbanen_kenmerk.303,Gescheiden,R,54.59700012,R,55.05599976,T,002,KLK0008051990,L,I,,"LINESTRING (129616.09019999951 459986.5075000003, 129594.95149999857 460008.19949999824, 129567.44889999926 460037.3530000001, 129540.61899999902 460067.0221000016, 129514.33889999986 460097.1805999987, 129490.04529999942 460126.2795000002, 129476.9684999995 460142.38800000027, 129464.48820000142 460158.0971000008, 129452.30579999834 460173.61989999935, 129440.17920000106 460189.5197999999, 129428.18620000035 460205.52519999817, 129416.35440000147 460221.65210000053, 129404.68329999968 460237.90019999817, 129389.49069999903 460259.6185999997, 129367.02329999954 460292.71279999986, 129346.93149999902 460323.679299999, 129336.9178000018 460339.5390000008)"
rijbanen_kenmerk.304,Gescheiden,R,55.05599976,R,55.92100143,T,002,KLK0008051992,L,I,,"LINESTRING (130217.9299999997 459383.86740000173, 130093.57970000058 459507.8022999987, 129809.14589999989 459790.75979999825, 129794.8973999992 459804.7949000001, 129766.1838000007 459832.6438000016, 129697.06309999898 459898.78819999844, 129668.38439999893 459926.6739999987, 129639.88949999958 459954.75189999864, 129624.63690000027 459969.31720000133, 129616.09019999951 459986.5075000003)"
rijbanen_kenmerk.305,Gescheiden,R,55.92100143,R,55.97399902,T,002,KLK0008051994,L,I,,"LINESTRING (130255.46930000186 459346.4534999989, 130217.9299999997 459383.86740000173)"
rijbanen_kenmerk.306,Gescheiden,R,55.97399902,R,56.02999878,H,002,KLK0008051995,R,I,,"LINESTRING (130233.9813000001 459323.807599999, 130265.4039000012 459291.4998999983, 130272.48750000075 459284.53869999945)"
rijbanen_kenmerk.307,Gescheiden,R,73.94000244,R,75.5490036,T,002,KLK0008052339,L,I,,"LINESTRING (135085.41530000046 443586.2895000018, 135109.9406999983 443559.76000000164, 135128.39180000126 443538.9419, 135154.2512000017 443508.47619999945, 135177.32679999992 443480.28759999946, 135189.79830000177 443464.65210000053, 135214.46059999987 443433.15890000015, 135271.1411000006 443360.1955000013, 135462.93679999933 443112.74340000004, 135475.0982999988 443096.86569999903, 135499.11840000004 443064.8797999993, 135531.70589999855 443020.52380000055, 135568.67770000175 442968.5656000003, 135591.43989999965 442935.6735999994, 135621.03440000117 442891.77160000056, 135643.52820000052 442857.69359999895, 135665.18560000136 442824.0625, 135683.4375 442795.1387999989, 135852.20389999822 442523.2595000006, 135877.65480000153 442489.4818000011, 135912.5196999982 442433.06120000035, 136008.18329999968 442279.0474999994)"
rijbanen_kenmerk.308,Gescheiden,R,155.58599854,R,155.70199585,T,002,KLK0008053725,L,I,,"LINESTRING (156471.7800000012 388246.7468999997, 156508.61740000173 388261.9957000017, 156565.8552000001 388280.01000000164, 156582.20949999988 388285.0912999995)"
rijbanen_kenmerk.309,Gescheiden,R,156.24000549,R,156.95199585,T,002,KLK0008053772,L,I,,"LINESTRING (156165.28079999983 387837.27270000055, 156163.9924999997 387819.7688000016, 156163.30409999937 387799.7804000005, 156163.37429999933 387779.7692000009, 156164.26099999994 387759.8227000013, 156165.7520999983 387739.5436999984, 156167.68030000106 387719.6374000013, 156179.83190000057 387605.1427000016, 156179.43349999934 387571.2373000011, 156210.46269999817 387256.68140000105, 156214.00360000134 387216.8383000009, 156217.1341000013 387176.9572999999, 156219.16330000013 387148.3322999999, 156220.34010000154 387129.2318000011)"
rijbanen_kenmerk.310,Gescheiden,R,156.95199585,R,157.24899292,T,002,KLK0008053776,L,I,,"LINESTRING (156228.33579999954 386832.39559999853, 156228.2298000008 386837.9978, 156228.09679999948 386898.00499999896, 156227.7039999999 386938.0031999983, 156226.96070000157 386977.9970000014, 156226.09180000052 387008.50360000134, 156223.72430000082 387068.45899999887, 156221.623399999 387108.4041999988, 156220.34010000154 387129.2318000011)"
rijbanen_kenmerk.311,Gescheiden,R,56.78499985,R,56.80799866,T,002,KLK0008056905,L,I,,"LINESTRING (130941.00149999931 458910.85500000045, 130933.45540000126 458917.4167000018)"
rijbanen_kenmerk.312,Gescheiden,R,56.80799866,R,56.81000137,T,002,KLK0008056913,L,I,,"LINESTRING (130942.50290000066 458909.53400000185, 130942.2221999988 458909.79360000044, 130941.00149999931 458910.85500000045)"
rijbanen_kenmerk.313,Gescheiden,R,56.81000137,R,57.10400009,T,002,KLK0008056914,L,I,,"LINESTRING (130942.50290000066 458909.53400000185, 130949.53180000186 458903.0335999988, 130958.64119999856 458894.08960000053, 130972.37370000035 458879.5443000011, 130982.54899999872 458867.82030000165, 130988.84549999982 458860.04839999974, 130994.92440000176 458852.1079999991, 131000.81760000065 458844.02380000055, 131020.5903000012 458815.2131999992, 131029.31199999899 458803.004900001, 131038.66189999878 458791.0461000018, 131045.1576000005 458783.43180000037, 131051.93180000037 458776.0756999999, 131055.45839999989 458772.52710000053, 131066.32719999924 458762.16420000046, 131079.97300000116 458750.4717999995, 131091.5912999995 458740.98420000076, 131108.54580000043 458727.6261, 131127.4941000007 458713.3429999985, 131152.124499999 458695.7575000003, 131156.64809999987 458688.40040000156)"
rijbanen_kenmerk.314,Gescheiden,R,58.63999939,R,58.70000076,H,002,KLK0008056947,R,I,,"LINESTRING (132322.13039999828 457743.6592999995, 132322.3737999983 457743.4662999995, 132339.2597000003 457729.0865999982, 132346.7404000014 457722.55420000106, 132361.4386 457708.9860999994, 132367.28830000013 457703.43360000104)"
rijbanen_kenmerk.315,Gescheiden,R,61.84999847,R,62.00999832,T,002,KLK0008056989,L,I,,"LINESTRING (133688.0773999989 454947.01850000024, 133692.78700000048 454931.2166999988, 133691.7685999982 454903.26110000163, 133690.5861000009 454845.7289999984, 133690.56120000035 454840.72729999945, 133690.9160999991 454825.73149999976, 133691.97140000015 454800.7419999987, 133693.04670000076 454782.65260000154, 133693.0896999985 454782.06709999964)"
rijbanen_kenmerk.318,Gescheiden,R,39.61999893,R,39.80799866,H,012,KLK0007960293,R,I,,"LINESTRING (115948.73099999875 453066.0760000013, 115967.23809999973 453064.11100000143, 115980.92289999872 453064.82090000063, 116004.73420000076 453070.13109999895, 116036.66420000046 453077.23970000073, 116097.89110000059 453090.57250000164, 116125.48429999873 453095.5186999999, 116143.00840000063 453099.3960000016, 116150.16919999942 453101.08520000055)"
rijbanen_kenmerk.405,Gescheiden,R,75.5490036,R,76.35099792,T,002,KLK0008052374,L,I,,"LINESTRING (136427.82919999957 441598.10880000144, 136410.78170000017 441623.7479000017, 136129.24799999967 442077.1961000003, 136104.64059999958 442123.7558999993, 136008.18329999968 442279.0474999994)"
rijbanen_kenmerk.319,Gescheiden,R,169.15699768,R,169.69999695,T,002,KLK0008059144,L,I,,"LINESTRING (162726.15210000053 379581.2710000016, 162611.71290000156 379581.6570000015, 162406.25510000065 379582.64609999955, 162381.25549999997 379582.47250000015, 162351.25679999962 379581.8770999983, 162296.2613000013 379579.8958999999, 162276.26260000095 379579.34420000017, 162251.2633999996 379578.94099999964, 162231.2633999996 379578.92810000107, 162211.26289999858 379579.1261, 162191.26179999858 379579.57349999994, 162189.21559999883 379579.6495999992)"
rijbanen_kenmerk.320,Gescheiden,R,184.76600647,R,185.18200684,H,002,KLK0008059667,R,I,,"LINESTRING (171559.46070000157 367784.88699999824, 171613.87810000032 367729.3055999987, 171633.93360000104 367709.682599999, 171647.8599999994 367695.30469999835, 171669.3951999992 367672.0291999988, 171686.26199999824 367653.0273000002, 171696.001600001 367641.5012000017, 171714.72850000113 367618.3669999987, 171726.83639999852 367603.0898000002, 171768.87739999965 367549.0799999982, 171778.41059999913 367537.4976999983, 171785.80629999936 367529.0014999993, 171795.4263000004 367518.76729999855, 171799.71440000087 367514.5463999994, 171805.58430000022 367509.1107000001, 171817.7093999982 367498.6499999985, 171833.3311999999 367486.07019999996, 171844 367473)"
rijbanen_kenmerk.321,Gescheiden,R,58.25,R,58.63999939,H,002,KLK0008056940,R,I,,"LINESTRING (132043.6710000001 457935.01900000125, 132065.92500000075 457911.8458000012, 132072.80860000104 457907.5692999996, 132079.46220000088 457903.02849999815, 132085.16000000015 457898.91050000116, 132101.2223000005 457886.6655000001, 132121.52279999852 457872.0692999996, 132133.91919999942 457863.62260000035, 132146.47289999947 457855.40199999884, 132165.54610000178 457843.49639999866, 132187.11919999868 457830.9519000016, 132209.08309999853 457819.01089999825, 132229.08320000023 457807.67440000176, 132241.9549999982 457799.9774999991, 132264.14779999852 457785.8781000003, 132276.61820000038 457777.53170000017, 132288.9208999984 457768.9497999996, 132306.6997999996 457755.89090000093, 132322.13039999828 457743.6592999995)"
rijbanen_kenmerk.322,Gescheiden,R,58.70000076,R,58.92699814,H,002,KLK0008056948,R,I,,"LINESTRING (132367.28830000013 457703.43360000104, 132375.94449999928 457695.2170000002, 132395.09070000052 457676.59099999815, 132423.58779999986 457648.52219999954, 132453.24760000035 457618.91910000145, 132477.76139999926 457593.93349999934, 132487.27230000123 457583.9299999997, 132531.999499999 457542.3914999999)"
rijbanen_kenmerk.323,Gescheiden,R,58.26599884,R,58.40499878,T,002,KLK0008056955,L,I,,"LINESTRING (132241.4043999985 457987.4657000005, 132239.52639999986 457989.29190000147, 132227.5859999992 457999.8911000006, 132219.95160000026 458006.4239999987, 132193.97529999912 458027.4583999999, 132174.38060000166 458042.9930000007, 132130.39299999923 458075.59600000083)"
