VERSIE,SUBTYPE,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,OFFSET_VLAKPUNT,OFFSET_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,BEHEERDER,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,STRAAT,HUISNUMMER,HUISLETTER,POSTCODE,WOONPLAATS,GEBWBAGID,NAAM,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,DOCUMENT,NUMAANDUIDINGVISUALISATIE,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,STATUS,OBJECTID
01,niet-bgt: straatkast,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,64.424209,"64,424209",11.624187,"11,624187",Zuid,Z,ProRail,35824.1025,391705.295,51.50173841,3.67069886,,,,,,,,Prorail,L0004,bestaand,,,6.91,283,0,,6013
01,niet-bgt: straatkast,212,,212,212__,Winterswijk - Zevenaar,Ww-Zv,Winterswijk-Zevenaar ,11.859937,"11,859937",5.07643,"5,076430",Noord-Oost,NO,ProRail,237053.956229,437661.522,51.92137306,6.58001613,,,,,,,,Prorail,L0004,bestaand,,,9.396,283,0,,6014
01,niet-bgt: straatkast,309,,309,309__,Landgraaf - Simpelveld,Lg-Spv,Landgraaf - Simpelveld ,2.020185,"2,020185",9.659353,"9,659353",Zuid,Z,ProRail,201323.9705,322477.627,50.89020828,6.04553856,,,,,,,,Prorail,L0004,bestaand,,,4.572,283,1,,6015
01,niet-bgt: straatkast,212,,212,212__,Winterswijk - Zevenaar,Ww-Zv,Winterswijk-Zevenaar ,27.476368,"27,476368",-6.731546,"-6,731546",Noord-Oost,NO,ProRail,222103.6565,437682.505626,51.9235666,6.36272206,,,,,,,,Prorail,L0004,bestaand,,,16.52,283,0,,6016
01,niet-bgt: straatkast,211,,211,211__,Barneveld Noord - Ede=Wageningen,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,27.781128,"27,781128",-7.147964,"-7,147964",Noord-Oost,NO,ProRail,174215.458,450486.144714,52.04236415,5.6672833,,,,,,,,Prorail,L0004,bestaand,,,9.49,283,0,,6017
01,niet-bgt: straatkast,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,137.753533,"137,753533",7.900931,"7,900931",Noord-Oost,NO,ProRail,190608.9215,552610.726,52.95934303,5.91712384,,,,,,,,Prorail,L0004,bestaand,,,1.762,283,0,,6018
01,niet-bgt: straatkast,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,137.618421,"137,618421",6.955683,"6,955683",Noord-Oost,NO,ProRail,190686.090356,552499.7415,52.95834063,5.91826002,,,,,,,,Prorail,L0004,bestaand,,,2.031,283,0,,6019
01,niet-bgt: straatkast,555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,83.72158,"83,721580",71.706793,"71,706793",Randstad Zuid,RZ,ProRail,91649.558453,437788.295,51.92496019,4.46621918,,,,,,,,Prorail,L0004,bestaand,,,5.572,283,0,,6020
01,niet-bgt: straatkast,042,,42,042__,Vork - Kesteren,Est-Gdm,Elst - Geldermalsen ,21.126211,"21,126211",13.485124,"13,485124",Noord-Oost,NO,ProRail,168148.304194,438129.3645,51.93147714,5.57837598,,,,,,,,Prorail,L0004,bestaand,,,30.709,283,0,gerealiseerd,6021
01,niet-bgt: straatkast,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,31.427334,"31,427334",-11.003941,"-11,003941",Zuid,Z,ProRail,66721.41,383420.772494,51.43297892,4.11767116,,,,,,,,Prorail,L0004,bestaand,,,1.989,283,0,,6022
01,niet-bgt: straatkast,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,13.298323,"13,298323",-12.739486,"-12,739486",Randstad Noord,RN,ProRail,125646.306,501929.059431,52.50426515,4.95488392,,,,,,,,Prorail,L0004,bestaand,,,9.816,283,0,,6023
01,niet-bgt: straatkast,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,9.762125,"9,762125",-10.951949,"-10,951949",Noord-Oost,NO,ProRail,176928.031,571765.376723,53.13219459,5.71483023,,,,,,,,Prorail,L0004,bestaand,,,27.622,283,0,,6024
01,niet-bgt: straatkast,600,b,600,600_b,Sauwerd,Gn-Dz,Groningen - Delfzijl ,11.095576,"11,095576",10.004287,"10,004287",Noord-Oost,NO,ProRail,231890.3805,590151.059323,53.29231411,6.54030777,,,,,,,,Prorail,L0004,bestaand,,,3.327,283,0,,6025
01,schakelstation,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,67.127496,"67,127496",-15.432516,"-15,432516",Noord-Oost,NO,ProRail,254030.0485,527603.799,52.72676477,6.85317377,,,,,,0114100000263512,,Emmen,G0114,bestaand,,,10.499,283,0,gerealiseerd,6042
01,schakelstation,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,63.162294,"63,162294",10.754157,"10,754157",Randstad Zuid,RZ,ProRail,130169.641008,432644.1915,51.88177755,5.02657304,,,,,,0689100000001258,,Molenlanden,G1978,bestaand,,,16.689,283,0,gerealiseerd,6082
01,schakelstation,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,50.696294,"50,696294",-22.740059,"-22,740059",Zuid,Z,ProRail,142389.173,434587.125129,51.89965169,5.20397388,,,,,,0236100000003609,Beesd,West Betuwe,G1960,bestaand,,,16.459,283,0,gerealiseerd,6083
01,onderstation,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,35.94601,"35,946010",26.878973,"26,878973",Zuid,Z,ProRail,176420.836978,387027.432,51.47189704,5.69550616,,,,,,0794100000351033,Helmond,Helmond,G0794,bestaand,,,156.39,283,0,gerealiseerd,6100
01,transformatorgebouw,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,13.612062,"13,612062",-24.656191,"-24,656191",Randstad Noord,RN,ProRail,125806.117611,502198.851,52.50669835,4.95721396,De Oeverlanden,23,,,Purmerend,0439100000046749,,Purmerend,G0439,bestaand,,,33.428,283,0,gerealiseerd,6179
01,transformatorgebouw,028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,53.650493,"53,650493",-11.040294,"-11,040294",Noord-Oost,NO,ProRail,257840.713,471577.9545,52.22267558,6.89232448,Stationsplein,40,,,Enschede,0153100000287520,,Enschede,G0153,bestaand,,,17.186,283,0,gerealiseerd,6180
01,transformatorgebouw,028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,54.151116,"54,151116",-6.090289,"-6,090289",Noord-Oost,NO,ProRail,258332.59216,471669.329,52.22340464,6.89954884,Oldenzaalsestraat,104,H,,Enschede,0153100000281624,,Enschede,G0153,bestaand,,,19.907,283,0,gerealiseerd,6181
01,transformatorgebouw,522,b,522,522_b,Uitgeest,Hdr-Zd,Den Helder - Zaandam ,57.676103,"57,676103",34.718277,"34,718277",Randstad Noord,RN,ProRail,108446.359712,504113.5565,52.52270337,4.70127267,Provincialeweg,1,,1911MZ,Uitgeest,0450100000001665,,Uitgeest,G0450,bestaand,,,952.936,283,0,gerealiseerd,6182
01,transformatorgebouw,028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,53.150196,"53,150196",184.868084,"184,868084",Noord-Oost,NO,ProRail,257312.1905,471673.362072,52.22363118,6.88462067,Fortuinstraat,10,,,Enschede,0153100000225142,,Enschede,G0153,bestaand,,,10.912,283,0,gerealiseerd,6183
01,niet-bgt: transformatorgebouw,561,,561,561__,Den Haag Laan van NOI,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,57.99878,"57,998780",-18.641991,"-18,641991",Randstad Zuid,RZ,ProRail,84538.71836,455778.713,52.08578426,4.35915621,,,,,,,,Prorail,L0004,bestaand,,,51.082,283,0,,6184
01,niet-bgt: schakelstation,122,,122,122__,Roosendaal - Breda,Rsd-Bd,Roosendaal - Breda ,8.399481,"8,399481",-23.105222,"-23,105222",Zuid,Z,ProRail,97850.3325,397222.286,51.56103769,4.5630347,,,,,,,Seppe,Prorail,L0004,bestaand,,,43.316,283,0,,6190
01,onderstation,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,17.204209,"17,204209",-13.829609,"-13,829609",Noord-Oost,NO,ProRail,215067.3665,490224.03983,52.39656457,6.26973652,Zwolsestraat,80,,8101AE,Raalte,0177100010093737,Raalte West,Raalte,G0177,bestaand,,,98.767,283,0,,6195
01,onderstation,152,a,152,152_a,Kijfhoek - Meteren Aansl.,Brppd-Brgnd,Betuweroute Papendrecht - Betuweroute Giessendam ,1.13947,"1,139470",-0.424634,"-0,424634",Randstad Zuid,RZ,ProRail,103330.4765,427123.131221,51.83031287,4.63761834,Ambachtsezoom,3,,,Hendrik-Ido-Ambacht,0531100000001690,Sophiatunnel,Hendrik-Ido-Ambacht,G0531,bestaand,,,666.689,283,0,gerealiseerd,6200
01,verdeelstation,152,a,152,152_a,Kijfhoek - Meteren Aansl.,Brppd-Brgnd,Betuweroute Papendrecht - Betuweroute Giessendam ,17.51156,"17,511560",17.5602,"17,560200",Randstad Zuid,RZ,ProRail,118430.6365,427730.443802,51.83696578,4.85660543,,,,,,0689100000004166,,Molenlanden,G1978,bestaand,,,16.917,283,0,gerealiseerd,6202
01,onderstation,013,,13,013__,Herfte Aansl. - Meppel,Zl-Lw,Zwolle - Leeuwarden ,81.535241,"81,535241",-25.758545,"-25,758545",Noord-Oost,NO,ProRail,209276.94,505270.793501,52.53238848,6.18711256,Berkummerbroekweg,19,T,8028PD,Zwolle,0193100000063882,Vechtbrug,Zwolle,G0193,bestaand,,,61.978,283,0,gerealiseerd,6247
01,onderstation,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,112.746701,"112,746701",18.890523,"18,890523",Noord-Oost,NO,ProRail,205994.921849,533569.7525,52.78700894,6.14310856,,,,,,1708100000023106,Havelterberg,Steenwijkerland,G1708,bestaand,,,46.343,283,0,,6248
01,onderstation,502,b,502,502_b,Meppel,Zl-Lw,Zwolle - Leeuwarden ,101.485172,"101,485172",-15.974796,"-15,974796",Noord-Oost,NO,ProRail,209949.8455,523709.022602,52.6980135,6.20008293,Burgemeester Mackaystraat,10,,,Meppel,0119100000001954,Meppel,Meppel,G0119,bestaand,,,157.575,283,0,gerealiseerd,6252
01,niet-bgt: straatkast,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,145.391703,"145,391703",-16.508848,"-16,508848",Noord-Oost,NO,ProRail,186569.6545,559065.308856,53.01759501,5.85764173,,,,,,,,Prorail,L0004,bestaand,,,8.836,283,0,,6253
01,autotransformatorstation,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,49.324696,"49,324696",23.458871,"23,458871",Randstad Zuid,RZ,ProRail,149176.775,430242.579338,51.86071393,5.30266728,Blankertseweg,17,f,,Meteren,0236100000012497,,West Betuwe,G1960,bestaand,,,31.052,283,0,gerealiseerd,6255
01,autotransformatorstation,152,b,152,152_b,Kijfhoek - Meteren Aansl.,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,33.137262,"33,137262",28.566212,"28,566212",Randstad Zuid,RZ,ProRail,133446.9595,428007.620976,51.84023951,5.07446073,,,,,,0733100000008660,,West Betuwe,G1960,bestaand,,,32.156,283,0,,6256
01,schakelstation,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,23.1,"23,100000",-13.94271,"-13,942710",Randstad Noord,RN,ProRail,180092.41,504755.7345,52.52987987,5.75697969,Boudewijnlaan,6,,,Dronten,0303100000645478,Boudewijnlaan,Dronten,G0303,bestaand,,,45.595,283,0,gerealiseerd,6274
01,schakelstation,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,12.269944,"12,269944",-14.714139,"-14,714139",Randstad Noord,RN,ProRail,169591.795666,506823.908,52.54884844,5.60232928,Vuursteenweg,34,,,Swifterbant,0303100000645475,Swifterband,Dronten,G0303,bestaand,,,53.089,283,0,gerealiseerd,6275
01,schakelstation,087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,23.497986,"23,497986",8.669437,"8,669437",Randstad Noord,RN,ProRail,139629.002,475624.487615,52.26842492,5.16202206,Brinklaan,162,,1404GX,Bussum,0381100000114545,Bussum,Bussum,G1942,bestaand,,,44.965,283,0,gerealiseerd,6276
01,schakelstation,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,27.000805,"27,000805",-16.823129,"-16,823129",Randstad Noord,RN,ProRail,153821.505503,492090.695,52.41662985,5.36988205,,,,,,0995100000723755,Lage Vaart,Lelystad,G0995,bestaand,,,28.604,283,0,gerealiseerd,6277
01,schakelstation,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,75.158771,"75,158771",10.789557,"10,789557",Noord-Oost,NO,ProRail,193769.491317,494498.3015,52.43689695,5.95733362,,,,,,0269100000007709,Wezep,Oldebroek,G0269,bestaand,,,41.626,283,0,gerealiseerd,6278
01,schakelstation,517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,68.638936,"68,638936",-28.530001,"-28,530001",Zuid,Z,ProRail,209961.2275,374231.7565,51.35461551,6.17622188,,,,,,0983100000035749,Venlo,Venlo,G0983,bestaand,,,22.797,283,0,gerealiseerd,6279
01,schakelstation,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,158.117523,"158,117523",7.953476,"7,953476",Noord-Oost,NO,ProRail,182867.407,571339.721618,53.12809426,5.80353068,,,,,,0080100000350349,Idaard-Roordahuizum,Leeuwarden,G0080,bestaand,,,38.247,283,0,gerealiseerd,6280
01,schakelstation,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,27.546823,"27,546823",7.09421,"7,094210",Randstad Noord,RN,ProRail,129528.931,514577.152252,52.61812857,5.01109805,,,,,,1598100000000632,,Koggenland,G1598,bestaand,,,25.673,283,0,,6281
01,schakelstation,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,10.069603,"10,069603",12.312849,"12,312849",Randstad Noord,RN,ProRail,123129.725,500064.2545,52.48736517,4.91799884,Wormerpad,3,A,,Purmerland,0415100000006696,Ilpendam,,G0415,bestaand,,,26.118,283,0,gerealiseerd,6282
01,schakelstation,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,129.308262,"129,308262",33.666462,"33,666462",Noord-Oost,NO,ProRail,195321.746224,545584.5985,52.89587499,5.98638644,Stadburen,2,,8488BH,Nijeholtwolde,0098100000080788,Wolvega,Weststellingwerf,G0098,bestaand,,,34.196,283,0,gerealiseerd,6289
01,straatkast,200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,8.234149,"8,234149",15.303678,"15,303678",Noord-Oost,NO,ProRail,230335.29,597907.148563,53.36221461,6.51881966,Stationsweg,6,T,,Baflo,0053100000004303,,Het Hogeland,G1966,bestaand,,,9.485,283,0,gerealiseerd,6299
01,straatkast,007,,7,007__,Sauwerd - Winsum,Swd-Rd,Sauwerd - Roodeschool ,4.700354,"4,700354",-15.830355,"-15,830355",Noord-Oost,NO,ProRail,230466.484,594391.252469,53.33061027,6.51995873,,,,,,0053100000003939,,Het Hogeland,G1966,bestaand,,,9.53,283,0,gerealiseerd,6300
01,onderstation,623,,623,623__,Alphen a/d Rijn,Wd-Ledn,Woerden - Leiden Centraal ,16.940783,"16,940783",-14.267014,"-14,267014",Randstad Zuid,RZ,ProRail,105229.995,459485.666664,52.12134687,4.66047748,Aziëlaan,385,A,,Alphen aan den Rijn,0484100000007864,,Alphen aan den Rijn,G0484,bestaand,,,180.433,283,0,gerealiseerd,6304
01,schakelstation,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,28.778119,"28,778119",13.817774,"13,817774",Randstad Zuid,RZ,ProRail,94463.8965,462065.409476,52.14345773,4.50283167,Zaalbergweg,18,,2314XS,Leiden,0546100000017679,Zoeterwoude-West,Leiden,G0546,bestaand,,,72.777,283,0,gerealiseerd,6306
01,schakelstation,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,22.892803,"22,892803",18.701019,"18,701019",Randstad Noord,RN,ProRail,128926.811,509961.8885,52.57662295,5.00256951,,,,,,0478100000003818,Oosthuizen,Edam-Volendam,G0385,bestaand,,,27.629,283,0,gerealiseerd,6315
01,schakelstation,033,,33,033__,Dieren - Zutphen,Ah-Zl,Arnhem - Zwolle ,23.999402,"23,999402",18.09172,"18,091720",Noord-Oost,NO,ProRail,208075.3625,459673.704329,52.12272736,6.16221828,Windheuvelstraat,20,,6971JV,Brummen,0213100000080179,Voorstonden,Brummen,G0213,bestaand,,,25.492,283,0,gerealiseerd,6316
01,schakelstation,211,,211,211__,Barneveld Noord - Ede=Wageningen,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,17.266925,"17,266925",23.54578,"23,545780",Noord-Oost,NO,ProRail,170384.1475,459331.007578,52.12198126,5.61183868,,,,,,0228100000069192,Barneveld Centrum (dorp),Ede,G0228,bestaand,,,27.368,283,0,gerealiseerd,6317
01,schakelstation,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,23.094281,"23,094281",-30.016353,"-30,016353",Zuid,Z,ProRail,188947.524941,384210.7095,51.44596347,5.87552314,Deurneseweg,20,,5766PJ,Griendtsveen,1507100000010182,Helenaveen,Horst aan de Maas,G1507,bestaand,,,30.037,283,0,gerealiseerd,6318
01,schakelstation,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,18.272916,"18,272916",15.048524,"15,048524",Noord-Oost,NO,ProRail,220152.40862,502222.311,52.50380531,6.34677452,Vilsterse Allee,9,b,7734PB,Vilsteren,0175100000013592,Vilsteren,Ommen,G0175,bestaand,,,8.65,283,0,gerealiseerd,6319
01,schakelstation,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,41.108158,"41,108158",-16.630705,"-16,630705",Noord-Oost,NO,ProRail,238896.6595,508921.407798,52.56144578,6.6244733,Energieweg,6,t,,Hardenberg,0160100001399779,Hardenberg,Hardenberg,G0160,bestaand,,,28.001,283,0,gerealiseerd,6320
01,schakelstation,062,,62,062__,Sittard - Roermond,Mt-Vl,Maastricht - Venlo ,27.933177,"27,933177",-7.56259,"-7,562590",Zuid,Z,ProRail,188224.1015,340827.242643,51.05605433,5.86106521,IJsstraat,1,A,6114RM,Susteren,1711100000015365,,Echt-Susteren,G1711,bestaand,,,38.396,283,0,gerealiseerd,6321
01,schakelstation,119,a,119,119_a,Lage Zwaluwe - Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,25.349904,"25,349904",23.676199,"23,676199",Randstad Zuid,RZ,ProRail,104822.948,421265.001336,51.77779746,4.66011774,Kilweg,1,A,3317LX,Dordrecht,0505100000042229,Dubbeldam,Dordrecht,G0505,bestaand,,,31.888,283,0,gerealiseerd,6322
01,schakelstation,122,,122,122__,Roosendaal - Breda,Rsd-Bd,Roosendaal - Breda ,15.299601,"15,299601",-25.313028,"-25,313028",Zuid,Z,ProRail,104434.711948,399290.43,51.58025703,4.65768292,Liesbosweg,13,,4872NE,Etten-Leur,0777100000129762,Etten-leur,Etten-Leur,G0777,bestaand,,,35.925,283,0,gerealiseerd,6323
01,schakelstation,125,,125,125__,Tilburg - Boxtel,Bd-Ehv,Breda - Eindhoven ,33.38161,"33,381610",11.813626,"11,813626",Zuid,Z,ProRail,144692.43021,399758.441,51.58664447,5.23847217,,,,,,0824100000008383,Haaren,Oisterwijk,G0824,bestaand,,,27.096,283,0,gerealiseerd,6324
01,schakelstation,043,,43,043__,Kesteren - Geldermalsen,Est-Gdm,Elst - Geldermalsen ,37.669936,"37,669936",24.359414,"24,359414",Zuid,Z,ProRail,153427.182613,431105.685,51.86849992,5.36436608,,,,,,0281100000000455,Wadenoijen,Tiel,G0281,bestaand,,,23.794,283,0,gerealiseerd,6325
01,schakelstation,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,75.054103,"75,054103",-13.294673,"-13,294673",Randstad Zuid,RZ,ProRail,85895.4335,441632.741,51.95882552,4.38180479,Kandelaarweg,124,,3047EW,Rotterdam,0599100100005869,Kethel,Rotterdam,G0599,bestaand,,,27.942,283,0,gerealiseerd,6326
01,schakelstation,057,,57,057__,Eindhoven - Weert,Ehv-Wt,Eindhoven - Weert ,20.256533,"20,256533",23.102737,"23,102737",Zuid,Z,ProRail,171993.3105,368337.791072,51.30405368,5.63088308,,,,,,1706100000029209,Maarheeze,Cranendonck,G1706,bestaand,,,31.501,283,0,gerealiseerd,6327
01,schakelstation,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,24.575238,"24,575238",-6.168956,"-6,168956",Randstad Noord,RN,ProRail,100742.267,482779.121832,52.33026576,4.59122264,Leidsevaartweg,1,,2106NA,Heemstede,0397100000003897,Vogelenzang-Bennebroek,,G0397,bestaand,,,30.09,283,0,gerealiseerd,6328
01,schakelstation,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,81.420035,"81,420035",36.411871,"36,411871",Randstad Noord,RN,ProRail,122421.093952,487802.1115,52.37712117,4.9087587,,,,,,0363100012181376,Amsterdam Oostelijk eiland,Amsterdam,G0363,bestaand,,,58.65,283,0,gerealiseerd,6329
01,schakelstation,059,,59,059__,Weert - Roermond,Bdl-Rm,Budel - Roermond ,73.579957,"73,579957",-17.745112,"-17,745112",Zuid,Z,ProRail,186271.131,361125.598,51.23861781,5.83498656,,,,,,1640100000065793,Kelpen,Leudal,G1640,bestaand,,,33.639,283,0,gerealiseerd,6330
01,schakelstation,518,,518,518__,Weert,Bdl-Rm,Budel - Roermond ,62.637939,"62,637939",24.776028,"24,776028",Zuid,Z,ProRail,175391.044936,362380.397,51.25039248,5.67926373,,,,,,0988100000296448,,Weert,G0988,bestaand,,,31.001,283,0,gerealiseerd,6331
01,schakelstation,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,29.826014,"29,826014",-16.097964,"-16,097964",Zuid,Z,ProRail,182330.934769,385424.8995,51.45723689,5.78044265,,,,,,0762100000007322,Deurne,Deurne,G0762,bestaand,,,37.129,283,0,gerealiseerd,6371
01,schakelstation,059,,59,059__,Weert - Roermond,Bdl-Rm,Budel - Roermond ,80.718074,"80,718074",-7.452677,"-7,452677",Zuid,Z,ProRail,193316.390447,360041.2705,51.22843911,5.93575034,Belebosweg,1,a,6081NH,Haelen,1640100000035885,,Leudal,G1640,bestaand,,,39.295,283,0,,6372
01,schakelstation,602,b,602,602_b,Herfte Aansl.,Zl-Lw,Zwolle - Leeuwarden ,77.474063,"77,474063",-24.933418,"-24,933418",Noord-Oost,NO,ProRail,206335.75359,502503.9215,52.50780789,6.1433444,Herfterlaan,16,T,8026RA,Zwolle,0193100000063768,Herfte-aansluiting,Zwolle,G0193,bestaand,,,30.28,283,0,gerealiseerd,6373
01,schakelstation,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,115.398931,"115,398931",-10.207168,"-10,207168",Noord-Oost,NO,ProRail,203462.469519,534308.4045,52.7938788,6.1056816,,,,,,1708100000021938,Steenwijk,Steenwijkerland,G1708,bestaand,,,37.718,283,0,gerealiseerd,6374
01,schakelstation,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,107.796647,"107,796647",23.547058,"23,547058",Noord-Oost,NO,ProRail,208551.9395,529685.902458,52.75186204,6.18037598,,,,,,0119100000012319,Nijeveen,Meppel,G0119,bestaand,,,34.982,283,0,gerealiseerd,6375
01,schakelstation,558,a,558,558_a,Amsterdam Riekerpolder,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,58.144017,"58,144017",37.142061,"37,142061",Randstad Noord,RN,ProRail,117057.3085,483638.720734,52.33935931,4.83046048,,,,,,0363100012216425,Riekerpolder,Amsterdam,G0363,bestaand,,,71.973,283,0,gerealiseerd,6376
01,schakelstation,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,31.900551,"31,900551",-17.081891,"-17,081891",Noord-Oost,NO,ProRail,188595.459298,505295.1845,52.53427111,5.88233553,Buitendijksweg,12,,8265PN,Kampen,0166100000029746,Kampen,Kampen,G0166,bestaand,,,54.828,283,0,gerealiseerd,6377
01,schakelstation,028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,49.000184,"49,000184",-11.722682,"-11,722682",Noord-Oost,NO,ProRail,253953.945928,473320.5425,52.23904488,6.83596711,Elsbeekweg,100,,,Enschede,0153100000246759,Elsbeek,Enschede,G0153,bestaand,,,27.938,283,0,gerealiseerd,6378
01,schakelstation,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,14.180883,"14,180883",18.281111,"18,281111",Noord-Oost,NO,ProRail,221254.961548,476444.38,52.27202004,6.35792278,,,,,,1742100000015087,Dijkerhoek,Rijssen-Holten,G1742,bestaand,,,41.678,283,0,gerealiseerd,6379
01,schakelstation,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,47.699845,"47,699845",18.690839,"18,690839",Zuid,Z,ProRail,52506.1445,390730.9295,51.49626648,3.91117408,Patijnweg,99,,,Kloetinge,0664100000004986,Goes,Goes,G0664,bestaand,,,37.839,283,0,gerealiseerd,6380
01,schakelstation,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,21.97051,"21,970510",-36.229349,"-36,229349",Zuid,Z,ProRail,75821.168175,382863.2685,51.42931902,4.24863348,Oostelijke Schelderijnweg,25,,4411SX,Rilland,0703100000025541,Woensdrecht,Reimerswaal,G0703,bestaand,,,36.354,283,0,gerealiseerd,6381
01,schakelstation,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,58.609744,"58,609744",-23.791699,"-23,791699",Noord-Oost,NO,ProRail,180821.202,425516.222,51.81766401,5.76168896,Nieuweweg,279,,6603BN,Wijchen,0296100000021544,Wijchen,Wijchen,G0296,bestaand,,,50.747,283,0,gerealiseerd,6382
01,schakelstation,046,,46,046__,Meteren Aansl. - s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,40.148338,"40,148338",11.817583,"11,817583",Zuid,Z,ProRail,147083.9315,418641.050283,51.75640943,5.27255086,,,,,,0263100000018884,,Maasdriel,G0263,bestaand,,,23.182,283,0,gerealiseerd,6383
