PEILDATUM;NETBEHEERDER;PROVINCIE;GEMEENTE;CBS BUURTCODE (2022);CBS BUURTNAAM (2022);AANSLUITINGEN MET PV (N);TOTAAL AANSLUITINGEN (N);OPGESTELD VERMOGEN (kW)
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001601         ;Hieslum                                              ;10;?               ;108
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000202         ;Hindeloopen                                          ;63;?               ;223
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19002003         ;Hinnaard                                             ;10;?               ;122
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000602         ;Hommerts                                             ;40;?               ;186
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001800         ;Idsegahuizum                                         ;45;?               ;364
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000802         ;Idzega                                               ;25;?               ;192
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19002011         ;Iens                                                 ;10;?               ;88
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000120         ;IJsbrechtum                                          ;123;?               ;641
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001201         ;Indijk                                               ;43;?               ;188
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19002004         ;Itens                                                ;34;?               ;138
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000603         ;Jutrijp                                              ;13;?               ;68
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19002012         ;KÃ»baard                                              ;19;?               ;76
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001302         ;Kimswerd                                             ;27;?               ;103
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000300         ;Koudum                                               ;473;?               ;1944
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000114         ;Lemmerweg-Oost                                       ;64;?               ;248
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000115         ;Lemmerweg-West                                       ;334;?               ;1180
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000119         ;LoÃ«nga                                               ;158;?               ;628
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001400         ;Lollum                                               ;9;?               ;39
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001405         ;Longerhouw                                           ;8;?               ;54
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19002006         ;Lytsewierrum                                         ;11;?               ;275
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001700         ;Makkum                                               ;508;?               ;1693
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000302         ;Molkwerum                                            ;19;?               ;61
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000501         ;Nijezijl-Roodhem                                     ;112;?               ;379
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000201         ;Nijhuizum                                            ;7;?               ;30
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001001         ;Nijland                                              ;77;?               ;289
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000104         ;Noorderhoek I                                        ;300;?               ;563
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000105         ;Noorderhoek II                                       ;366;?               ;1415
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000106         ;Noordoosthoek                                        ;156;?               ;610
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000118         ;Offingawier                                          ;142;?               ;583
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000109         ;Omgeving Leeuwarderweg en bungalowpark               ;75;?               ;343
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000900         ;Oosthem                                              ;14;?               ;59
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001100         ;Oppenhuizen                                          ;175;?               ;673
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000500         ;Oud IJlst                                            ;39;?               ;204
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000800         ;Oudega                                               ;65;?               ;305
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;Overig             ;Overig                                               ;36;?               ;263
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001600         ;Parrega                                              ;23;?               ;80
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001802         ;Piaam                                                ;6;?               ;119
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001301         ;Pingjum                                              ;44;?               ;190
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001901         ;Poppenwier                                           ;25;?               ;126
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001900         ;Raerd                                                ;85;?               ;583
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19002008         ;ReahÃ»s                                               ;35;?               ;336
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19002005         ;Rien                                                 ;18;?               ;132
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000402         ;Scharl                                               ;31;?               ;169
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000700         ;Scharnegoutum                                        ;227;?               ;921
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001404         ;Schettens                                            ;5;?               ;17
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001406         ;Schraard                                             ;14;?               ;90
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001902         ;Sibrandabuorren                                      ;52;?               ;300
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000101         ;Sneek binnen de grachten                             ;59;?               ;275
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000113         ;Sperkhem en industrieterrein Houkesloot              ;235;?               ;990
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000110         ;Stadsfenne                                           ;438;?               ;1764
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000102         ;Stationsbuurt                                        ;90;?               ;393
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000403         ;Stavoren                                             ;144;?               ;507
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001903         ;Tersoal                                              ;57;?               ;363
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000116         ;Tinga                                                ;326;?               ;1011
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001000         ;Tirns                                                ;12;?               ;66
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001603         ;Tjerkwerd                                            ;26;?               ;79
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001101         ;Uitwellingerga                                       ;65;?               ;322
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001109         ;Verspreide huizen                                    ;23;?               ;150
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000908         ;Verspreide huizen Abbega                             ;25;?               ;243
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001309         ;Verspreide huizen Arum                               ;78;?               ;579
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19002019         ;Verspreide huizen Boazum                             ;10;?               ;167
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000009         ;Verspreide huizen Bolsward                           ;41;?               ;663
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001408         ;Verspreide huizen Burgwerd                           ;22;?               ;198
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19002010         ;Verspreide huizen Easterein                          ;38;?               ;311
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001608         ;Verspreide huizen Exmorra                            ;28;?               ;362
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001808         ;Verspreide huizen Ferwoude                           ;24;?               ;243
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001809         ;Verspreide huizen Gaast                              ;14;?               ;83
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000809         ;Verspreide huizen Gaastmeer                          ;35;?               ;279
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000708         ;Verspreide huizen Gauw                               ;10;?               ;44
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000707         ;Verspreide huizen GoÃ«nga                             ;35;?               ;162
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000607         ;Verspreide huizen Heeg                               ;81;?               ;831
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000408         ;Verspreide huizen Hemelum                            ;50;?               ;267
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000209         ;Verspreide huizen Hindeloopen                        ;12;?               ;116
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000608         ;Verspreide huizen Hommerts                           ;40;?               ;406
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000503         ;Verspreide huizen IJlst                              ;108;?               ;691
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000609         ;Verspreide huizen Jutrijp                            ;17;?               ;74
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19002014         ;Verspreide huizen KÃ»baard                            ;13;?               ;245
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001308         ;Verspreide huizen Kimswerd                           ;57;?               ;326
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000308         ;Verspreide huizen Koudum                             ;71;?               ;592
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001209         ;Verspreide huizen Koufurderrige                      ;21;?               ;262
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001407         ;Verspreide huizen Lollum                             ;37;?               ;239
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001709         ;Verspreide huizen Makkum                             ;61;?               ;497
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000309         ;Verspreide huizen Molkwerum                          ;38;?               ;296
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001008         ;Verspreide huizen Nijland                            ;69;?               ;436
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001108         ;Verspreide huizen Oppenhuizen                        ;6;?               ;72
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000808         ;Verspreide huizen Oudega                             ;29;?               ;368
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001606         ;Verspreide huizen Parrega                            ;60;?               ;520
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001307         ;Verspreide huizen Pingjum                            ;38;?               ;439
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000706         ;Verspreide huizen Scharnegoutum                      ;28;?               ;217
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001409         ;Verspreide huizen Schettens                          ;44;?               ;281
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000409         ;Verspreide huizen Stavoren                           ;79;?               ;382
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001007         ;Verspreide huizen Tirns                              ;10;?               ;47
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001607         ;Verspreide huizen Tjerkwerd                          ;45;?               ;389
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001306         ;Verspreide huizen Witmarsum                          ;49;?               ;498
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000909         ;Verspreide huizen Wolsum                             ;14;?               ;100
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19002009         ;Verspreide huizen Wommels                            ;90;?               ;709
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000208         ;Verspreide huizen Workum                             ;66;?               ;574
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001509         ;Verspreide huizen Zurich                             ;13;?               ;79
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000906         ;Verspreide huizen-Greonterp                          ;11;?               ;146
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000907         ;Verspreide huizen-Oosthem                            ;65;?               ;270
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19002013         ;Waaksens                                             ;15;?               ;137
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000401         ;Warns                                                ;138;?               ;548
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000902         ;Westhem                                              ;16;?               ;156
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001300         ;Witmarsum                                            ;296;?               ;1073
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19002016         ;Wiuwert                                              ;43;?               ;228
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19002001         ;Wommels                                              ;294;?               ;1213
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001501         ;Wons                                                 ;40;?               ;226
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000200         ;Workum                                               ;577;?               ;2502
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001200         ;Woudsend                                             ;206;?               ;845
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19001500         ;Zurich                                               ;15;?               ;61
20220829;Liander;Friesland    ;SÃºdwest-FryslÃ¢n    ;BU19000107         ;Zwetteplan                                           ;406;?               ;1654
20220829;Liander;Friesland    ;Schiermonnikoog    ;Overig             ;Overig                                               ;2;7;41
20220829;Liander;Friesland    ;Schiermonnikoog    ;BU00880000         ;Schiermonnikoog                                      ;116;610;405
20220829;Liander;Friesland    ;Schiermonnikoog    ;BU00880009         ;Verspreide huizen Schiermonnikoog                    ;86;472;402
20220829;Liander;Friesland    ;Smallingerland     ;BU00900125         ;Boornbergum                                          ;264;731;1063
20220829;Liander;Friesland    ;Smallingerland     ;BU00900012         ;Buitengebied Drachten                                ;341;867;1681
20220829;Liander;Friesland    ;Smallingerland     ;BU00900018         ;Burmaniapark                                         ;115;306;515
20220829;Liander;Friesland    ;Smallingerland     ;BU00900001         ;Centrum                                              ;50;1177;220
20220829;Liander;Friesland    ;Smallingerland     ;BU00900009         ;De Bouwen                                            ;399;1835;1420
20220829;Liander;Friesland    ;Smallingerland     ;BU00900004         ;De Drait                                             ;890;2574;3506
20220829;Liander;Friesland    ;Smallingerland     ;BU00900007         ;De Folgeren                                          ;378;1456;1410
20220829;Liander;Friesland    ;Smallingerland     ;BU00900011         ;De Haven                                             ;84;636;707
20220829;Liander;Friesland    ;Smallingerland     ;BU00900003         ;De Singels                                           ;528;1916;2182
20220829;Liander;Friesland    ;Smallingerland     ;BU00900008         ;De Swetten                                           ;662;2362;1934
20220829;Liander;Friesland    ;Smallingerland     ;BU00900132         ;De Tike                                              ;48;140;269
20220829;Liander;Friesland    ;Smallingerland     ;BU00900013         ;De Trisken                                           ;436;1506;1478
20220829;Liander;Friesland    ;Smallingerland     ;BU00900128         ;De Veenhoop                                          ;33;136;233
20220829;Liander;Friesland    ;Smallingerland     ;BU00900006         ;De Venen                                             ;286;1191;1038
20220829;Liander;Friesland    ;Smallingerland     ;BU00900002         ;De Wiken                                             ;665;2192;2074
20220829;Liander;Friesland    ;Smallingerland     ;BU00900005         ;De Wiken-Oost                                        ;113;675;470
20220829;Liander;Friesland    ;Smallingerland     ;BU00900126         ;De Wilgen                                            ;178;326;1014
20220829;Liander;Friesland    ;Smallingerland     ;BU00900123         ;Drachtstercompagnie                                  ;180;732;1183
20220829;Liander;Friesland    ;Smallingerland     ;BU00900014         ;Fennepark                                            ;232;570;996
20220829;Liander;Friesland    ;Smallingerland     ;BU00900129         ;GoÃ«ngahuizen                                         ;13;30;229
20220829;Liander;Friesland    ;Smallingerland     ;BU00900015         ;Himsterhout                                          ;305;659;1328
20220829;Liander;Friesland    ;Smallingerland     ;BU00900122         ;Houtigehage                                          ;88;403;521
20220829;Liander;Friesland    ;Smallingerland     ;BU00900124         ;Kortehemmen                                          ;15;48;82
20220829;Liander;Friesland    ;Smallingerland     ;BU00900131         ;Nijega                                               ;63;190;381
20220829;Liander;Friesland    ;Smallingerland     ;BU00900010         ;Noordoost                                            ;587;2243;1761
20220829;Liander;Friesland    ;Smallingerland     ;BU00900120         ;Opeinde                                              ;264;800;1448
20220829;Liander;Friesland    ;Smallingerland     ;BU00900130         ;Oudega                                               ;263;778;1454
20220829;Liander;Friesland    ;Smallingerland     ;Overig             ;Overig                                               ;29;134;226
20220829;Liander;Friesland    ;Smallingerland     ;BU00900121         ;Rottevalle                                           ;168;637;924
20220829;Liander;Friesland    ;Smallingerland     ;BU00900127         ;Smalle Ee                                            ;8;25;39
20220829;Liander;Friesland    ;Smallingerland     ;BU00900017         ;Vrijburg                                             ;130;228;574
20220829;Liander;Friesland    ;Terschelling       ;BU00930523         ;De Boschplaat                                        ;6;28;80
20220829;Liander;Friesland    ;Terschelling       ;BU00930213         ;Formerum                                             ;10;57;61
20220829;Liander;Friesland    ;Terschelling       ;BU00930419         ;Hoorn                                                ;44;190;162
20220829;Liander;Friesland    ;Terschelling       ;BU00930418         ;Koegelwieck                                          ;8;92;59
20220829;Liander;Friesland    ;Terschelling       ;BU00930316         ;Lies                                                 ;8;46;45
20220829;Liander;Friesland    ;Terschelling       ;BU00930110         ;Midsland                                             ;58;341;307
20220829;Liander;Friesland    ;Terschelling       ;BU00930215         ;Verspreide huizen Formerum-Noord                     ;5;46;42
20220829;Liander;Friesland    ;Terschelling       ;BU00930214         ;Verspreide huizen Formerum-Zuid                      ;34;124;188
20220829;Liander;Friesland    ;Terschelling       ;BU00930420         ;Verspreide huizen Hoorn-Zuid                         ;15;77;154
20220829;Liander;Friesland    ;Terschelling       ;BU00930317         ;Verspreide huizen Lies-Zuid                          ;10;56;103
20220829;Liander;Friesland    ;Terschelling       ;BU00930112         ;Verspreide huizen Midsland-Noord                     ;42;391;129
20220829;Liander;Friesland    ;Terschelling       ;BU00930111         ;Verspreide huizen Midsland-Zuid                      ;120;439;685
20220829;Liander;Friesland    ;Terschelling       ;BU00930522         ;Verspreide huizen Oosterend-Zuid                     ;5;41;45
20220829;Liander;Friesland    ;Terschelling       ;BU00930002         ;Verspreide huizen West-Terschelling                  ;42;257;439
20220829;Liander;Friesland    ;Terschelling       ;BU00930000         ;West-Terschelling                                    ;177;1159;823
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370100         ;Aldtsjerk                                            ;90;241;352
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370000         ;Burgum                                               ;1516;4297;5541
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370500         ;EarnewÃ¢ld                                            ;70;488;293
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370700         ;Eastermar                                            ;230;499;1162
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370501         ;Garyp                                                ;224;563;1020
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370201         ;Gytsjerk                                             ;377;961;1643
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370900         ;Hurdegaryp                                           ;841;2186;3217
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370701         ;Jistrum                                              ;66;204;227
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370200         ;MÃ»nein                                               ;105;260;426
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370800         ;Noordburgum                                          ;257;608;939
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370101         ;Oentsjerk                                            ;354;886;1317
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370300         ;Ryptsjerk                                            ;128;277;519
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370600         ;Sumar                                                ;161;451;600
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370401         ;SuwÃ¢ld                                               ;73;187;344
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370400         ;Tytsjerk                                             ;217;581;863
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370108         ;Verspreide huizen Aldtsjerk                          ;16;58;207
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370009         ;Verspreide huizen Burgum                             ;129;373;757
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370508         ;Verspreide huizen EarnewÃ¢ld                          ;27;96;155
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370708         ;Verspreide huizen Eastermar                          ;86;213;618
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370509         ;Verspreide huizen Garyp                              ;78;266;557
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370209         ;Verspreide huizen Gytsjerk                           ;31;91;123
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370909         ;Verspreide huizen Hurdegaryp                         ;52;156;230
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370709         ;Verspreide huizen Jistrum                            ;54;220;309
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370208         ;Verspreide huizen MÃ»nein                             ;7;28;43
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370809         ;Verspreide huizen Noordburgum                        ;106;315;614
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370109         ;Verspreide huizen Oentsjerk                          ;10;41;111
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370309         ;Verspreide huizen Ryptsjerk                          ;25;69;229
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370609         ;Verspreide huizen Sumar                              ;74;244;392
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370409         ;Verspreide huizen SuwÃ¢ld                             ;23;72;162
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370408         ;Verspreide huizen Tytsjerk                           ;47;132;271
20220829;Liander;Friesland    ;Tytsjerksteradiel  ;BU07370102         ;Verspreide huizen Wyns                               ;32;105;263
20220829;Liander;Friesland    ;Vlieland           ;BU00960000         ;Oost-Vlieland                                        ;165;537;547
20220829;Liander;Friesland    ;Vlieland           ;Overig             ;Overig                                               ;30;30;99
20220829;Liander;Friesland    ;Vlieland           ;BU00960009         ;Verspreide huizen Vlieland                           ;74;421;370
20220829;Liander;Friesland    ;Waadhoeke          ;BU19491501         ;Achlum                                               ;40;108;160
20220829;Liander;Friesland    ;Waadhoeke          ;BU19491700         ;Baaium                                               ;18;50;136
20220829;Liander;Friesland    ;Waadhoeke          ;BU19491804         ;Berltsum Kassen                                      ;6;18;47
20220829;Liander;Friesland    ;Waadhoeke          ;BU19491801         ;Berltsum Noord                                       ;124;393;501
20220829;Liander;Friesland    ;Waadhoeke          ;BU19491802         ;Berltsum Zuid                                        ;227;526;827
20220829;Liander;Friesland    ;Waadhoeke          ;BU19491901         ;Bitgum                                               ;91;221;304
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492001         ;Bitgummole                                           ;76;201;291
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492100         ;Blessum                                              ;9;36;91
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492200         ;Boer                                                 ;6;21;30
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492301         ;Boksum                                               ;23;72;83
20220829;Liander;Friesland    ;Waadhoeke          ;BU19491500         ;Buitengebied Achlum                                  ;48;179;309
20220829;Liander;Friesland    ;Waadhoeke          ;BU19491800         ;Buitengebied Berltsum                                ;96;266;630
20220829;Liander;Friesland    ;Waadhoeke          ;BU19491900         ;Buitengebied Bitgum                                  ;47;133;242
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492000         ;Buitengebied Bitgummole                              ;91;222;450
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492300         ;Buitengebied Boksum                                  ;50;103;229
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492400         ;Buitengebied Deinum                                  ;49;102;490
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492500         ;Buitengebied Dongjum                                 ;40;93;176
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492600         ;Buitengebied Dronryp                                 ;71;182;528
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492800         ;Buitengebied Franeker                                ;161;399;892
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493100         ;Buitengebied Ingelum                                 ;27;74;131
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493400         ;Buitengebied Marsum                                  ;38;176;269
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493500         ;Buitengebied Menaam                                  ;140;375;822
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493600         ;Buitengebied Minnertsga                              ;76;223;336
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493800         ;Buitengebied Oosterbierum                            ;34;117;149
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493900         ;Buitengebied Oudebildtzijl                           ;92;286;562
20220829;Liander;Friesland    ;Waadhoeke          ;BU19494200         ;Buitengebied Ried                                    ;42;113;189
20220829;Liander;Friesland    ;Waadhoeke          ;BU19494400         ;Buitengebied Sexbierum                               ;79;178;517
20220829;Liander;Friesland    ;Waadhoeke          ;BU19494700         ;Buitengebied Spannum                                 ;30;84;139
20220829;Liander;Friesland    ;Waadhoeke          ;BU19491600         ;Buitengebied St.-Annaparochie                        ;185;545;972
20220829;Liander;Friesland    ;Waadhoeke          ;BU19493200         ;Buitengebied St.-Jacobiparochie                      ;85;356;508
20220829;Liander;Friesland    ;Waadhoeke          ;BU19494800         ;Buitengebied Tzum                                    ;78;216;720
20220829;Liander;Friesland    ;Waadhoeke          ;BU19494900         ;Buitengebied Tzummarum                               ;56;281;270
20220829;Liander;Friesland    ;Waadhoeke          ;BU19495000         ;Buitengebied Vrouwenparochie                         ;41;160;353
20220829;Liander;Friesland    ;Waadhoeke          ;BU19495300         ;Buitengebied Winsum                                  ;41;108;272
20220829;Liander;Friesland    ;Waadhoeke          ;BU19495400         ;Buitengebied Wjelsryp                                ;51;132;302
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492401         ;Deinum                                               ;157;348;603
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492501         ;Dongjum                                              ;31;82;95
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492601         ;Dronryp Bedrijventerrein de Alde Mar                 ;20;65;245
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492602         ;Dronryp Midden                                       ;163;577;630
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492603         ;Dronryp Oost                                         ;209;437;794
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492604         ;Dronryp West                                         ;108;237;397
20220829;Liander;Friesland    ;Waadhoeke          ;BU19492700         ;Firdgum                                              ;9;32;39
