FID,omschr,code,rijstrknrs,wvk_id,wvk_begdat,afstand,fk_veld1,fk_veld4,ibn,gdb_geomattr_data,shape
strooksignalering_wegvak.396,Autosnelwegsignalering,AU,12345,600120700,2021-08-01T00:00:00,1086,060012070020210801,KPK0001103738,I,,POINT (109228.91660000011 477235.6279999986)
strooksignalering_wegvak.397,Kruis-pijlsignalering,KP,12345,600120700,2021-08-01T00:00:00,1086,060012070020210801,KPK0001103737,I,,POINT (109228.91660000011 477235.6279999986)
strooksignalering_wegvak.398,Kruis-pijlsignalering,KP,12345,600120700,2021-08-01T00:00:00,495,060012070020210801,KPK0001103736,I,,POINT (109623.0439000018 477675.97940000147)
strooksignalering_wegvak.399,Autosnelwegsignalering,AU,12345,600120700,2021-08-01T00:00:00,495,060012070020210801,KPK0001103735,I,,POINT (109623.0439000018 477675.97940000147)
strooksignalering_wegvak.400,Autosnelwegsignalering,AU,123,283369059,2021-08-01T00:00:00,85,028336905920210801,KPK0000915213,I,,POINT (141813.48950000107 484571.55579999834)
strooksignalering_wegvak.401,Kruis-pijlsignalering,KP,123,283369059,2021-08-01T00:00:00,85,028336905920210801,KPK0000915212,I,,POINT (141813.48950000107 484571.55579999834)
strooksignalering_wegvak.402,Kruis-pijlsignalering,KP,12,600128937,2021-08-01T00:00:00,40,060012893720210801,KPK0001114171,I,,POINT (138584.66220000014 453366.6022000015)
strooksignalering_wegvak.403,Autosnelwegsignalering,AU,12,600128937,2021-08-01T00:00:00,40,060012893720210801,KPK0001114170,I,,POINT (138584.66220000014 453366.6022000015)
strooksignalering_wegvak.404,Autosnelwegsignalering,AU,123,277304013,2021-08-01T00:00:00,82,027730401320210801,KPK0001113169,I,,POINT (139010.41429999843 452154.6739999987)
strooksignalering_wegvak.405,Kruis-pijlsignalering,KP,123,277304013,2021-08-01T00:00:00,82,027730401320210801,KPK0001113168,I,,POINT (139010.41429999843 452154.6739999987)
strooksignalering_wegvak.406,Kruis-pijlsignalering,KP,123,276302031,2021-08-01T00:00:00,213,027630203120210801,KPK0001114056,I,,POINT (138264.90689999983 451294.7943000011)
strooksignalering_wegvak.407,Autosnelwegsignalering,AU,123,276302031,2021-08-01T00:00:00,213,027630203120210801,KPK0001114055,I,,POINT (138264.90689999983 451294.7943000011)
strooksignalering_wegvak.408,Autosnelwegsignalering,AU,12,276303022,2021-08-01T00:00:00,270,027630302220210801,KPK0001113165,I,,POINT (138560.0346999988 451957.04879999906)
strooksignalering_wegvak.409,Kruis-pijlsignalering,KP,12,276303022,2021-08-01T00:00:00,270,027630302220210801,KPK0001113164,I,,POINT (138560.0346999988 451957.04879999906)
strooksignalering_wegvak.410,Autosnelwegsignalering,AU,123,276303073,2021-08-01T00:00:00,180,027630307320210801,KPK0001114058,I,,POINT (138363.47179999948 451798.65089999884)
strooksignalering_wegvak.411,Kruis-pijlsignalering,KP,123,276303073,2021-08-01T00:00:00,180,027630307320210801,KPK0001114057,I,,POINT (138363.47179999948 451798.65089999884)
strooksignalering_wegvak.412,Autosnelwegsignalering,AU,1234,276318043,2021-08-01T00:00:00,178,027631804320210801,KPK0001086592,I,,POINT (138491.28229999915 459121.87049999833)
strooksignalering_wegvak.413,Kruis-pijlsignalering,KP,1234,276318043,2021-08-01T00:00:00,178,027631804320210801,KPK0001086591,I,,POINT (138491.28229999915 459121.87049999833)
strooksignalering_wegvak.414,Kruis-pijlsignalering,KP,12,298376013,2021-08-01T00:00:00,637,029837601320210801,KPK0000916403,I,,POINT (148733.02639999986 487965.95149999857)
strooksignalering_wegvak.415,Autosnelwegsignalering,AU,12,298376013,2021-08-01T00:00:00,637,029837601320210801,KPK0000916402,I,,POINT (148733.02639999986 487965.95149999857)
strooksignalering_wegvak.416,Autosnelwegsignalering,AU,12,298376013,2021-08-01T00:00:00,331,029837601320210801,KPK0000916400,I,,POINT (148942.25989999995 488187.20059999824)
strooksignalering_wegvak.417,Kruis-pijlsignalering,KP,12,298376013,2021-08-01T00:00:00,331,029837601320210801,KPK0000916399,I,,POINT (148942.25989999995 488187.20059999824)
strooksignalering_wegvak.418,Autosnelwegsignalering,AU,12,196263025,2021-08-01T00:00:00,670,019626302520210801,KPK0001096718,I,,POINT (98902.74850000069 431750.063099999)
strooksignalering_wegvak.419,Kruis-pijlsignalering,KP,12,196263025,2021-08-01T00:00:00,670,019626302520210801,KPK0001096717,I,,POINT (98902.74850000069 431750.063099999)
strooksignalering_wegvak.420,Autosnelwegsignalering,AU,12,196263025,2021-08-01T00:00:00,280,019626302520210801,KPK0001096715,I,,POINT (98530.87370000035 431854.5854000002)
strooksignalering_wegvak.421,Kruis-pijlsignalering,KP,12,196263025,2021-08-01T00:00:00,280,019626302520210801,KPK0001096714,I,,POINT (98530.87370000035 431854.5854000002)
strooksignalering_wegvak.422,Kruis-pijlsignalering,KP,1234,600468667,2021-11-01T00:00:00,1191,060046866720211101,KPK0001152136,I,,POINT (206190.26029999927 504855.9129000008)
strooksignalering_wegvak.423,Autosnelwegsignalering,AU,1234,600468667,2021-11-01T00:00:00,1191,060046866720211101,KPK0001152135,I,,POINT (206190.26029999927 504855.9129000008)
strooksignalering_wegvak.424,Kruis-pijlsignalering,KP,1234,600468667,2021-11-01T00:00:00,602,060046866720211101,KPK0001152132,I,,POINT (205615.06010000035 504729.5505999997)
strooksignalering_wegvak.425,Autosnelwegsignalering,AU,1234,600468667,2021-11-01T00:00:00,602,060046866720211101,KPK0001152131,I,,POINT (205615.06010000035 504729.5505999997)
strooksignalering_wegvak.426,Kruis-pijlsignalering,KP,12,600141944,2021-11-01T00:00:00,2214,060014194420211101,KPK0001152673,I,,POINT (179865.78280000016 320624.7457000017)
strooksignalering_wegvak.427,Autosnelwegsignalering,AU,12,600141944,2021-11-01T00:00:00,2214,060014194420211101,KPK0001152672,I,,POINT (179865.78280000016 320624.7457000017)
strooksignalering_wegvak.428,Kruis-pijlsignalering,KP,12,600141944,2021-11-01T00:00:00,1764,060014194420211101,KPK0001152676,I,,POINT (180223.41550000012 320894.97740000114)
strooksignalering_wegvak.429,Autosnelwegsignalering,AU,12,600141944,2021-11-01T00:00:00,1764,060014194420211101,KPK0001152675,I,,POINT (180223.41550000012 320894.97740000114)
strooksignalering_wegvak.430,Kruis-pijlsignalering,KP,123,248405056,2021-09-01T00:00:00,253,024840505620210901,KPK0001118063,I,,POINT (124335.61089999974 502519.21660000086)
strooksignalering_wegvak.431,Autosnelwegsignalering,AU,123,248405056,2021-09-01T00:00:00,253,024840505620210901,KPK0001118062,I,,POINT (124335.61089999974 502519.21660000086)
strooksignalering_wegvak.432,Kruis-pijlsignalering,KP,1,358040022,2021-11-01T00:00:00,364,035804002220211101,KPK0001152660,I,,POINT (178936.0465000011 319895.7131999992)
strooksignalering_wegvak.433,Autosnelwegsignalering,AU,1,358040022,2021-11-01T00:00:00,364,035804002220211101,KPK0001152659,I,,POINT (178936.0465000011 319895.7131999992)
strooksignalering_wegvak.434,Kruis-pijlsignalering,KP,12,393285063,2021-09-01T00:00:00,139,039328506320210901,KPK0001085720,I,,POINT (196622.92460000142 442763.1367000006)
strooksignalering_wegvak.435,Autosnelwegsignalering,AU,12,393285063,2021-09-01T00:00:00,139,039328506320210901,KPK0001085719,I,,POINT (196622.92460000142 442763.1367000006)
strooksignalering_wegvak.436,Kruis-pijlsignalering,KP,123,600138432,2021-11-01T00:00:00,211,060013843220211101,KPK0001152409,I,,POINT (160739.8878000006 391372.874499999)
strooksignalering_wegvak.437,Autosnelwegsignalering,AU,123,600138432,2021-11-01T00:00:00,211,060013843220211101,KPK0001152408,I,,POINT (160739.8878000006 391372.874499999)
strooksignalering_wegvak.438,Kruis-pijlsignalering,KP,1234,600138432,2021-11-01T00:00:00,808,060013843220211101,KPK0001152400,I,,POINT (160902.37570000067 390798.7094999999)
strooksignalering_wegvak.439,Autosnelwegsignalering,AU,1234,600138432,2021-11-01T00:00:00,808,060013843220211101,KPK0001152399,I,,POINT (160902.37570000067 390798.7094999999)
strooksignalering_wegvak.440,Kruis-pijlsignalering,KP,1234,600138432,2021-11-01T00:00:00,1107,060013843220211101,KPK0001141363,I,,POINT (161009.39699999988 390519.5445000008)
strooksignalering_wegvak.441,Autosnelwegsignalering,AU,1234,600138432,2021-11-01T00:00:00,1107,060013843220211101,KPK0001141364,I,,POINT (161009.39699999988 390519.5445000008)
strooksignalering_wegvak.442,Kruis-pijlsignalering,KP,12,169275055,2021-09-01T00:00:00,532,016927505520210901,KPK0001464115,I,,POINT (84732.64240000024 438138.751699999)
strooksignalering_wegvak.443,Autosnelwegsignalering,AU,12,169275055,2021-09-01T00:00:00,532,016927505520210901,KPK0001464114,I,,POINT (84732.64240000024 438138.751699999)
strooksignalering_wegvak.444,Kruis-pijlsignalering,KP,123,272290012,2021-11-01T00:00:00,248,027229001220211101,KPK0001138880,I,,POINT (136160.32409999892 445436.0632000007)
strooksignalering_wegvak.445,Autosnelwegsignalering,AU,123,272290012,2021-11-01T00:00:00,248,027229001220211101,KPK0001138879,I,,POINT (136160.32409999892 445436.0632000007)
strooksignalering_wegvak.446,Kruis-pijlsignalering,KP,1234,600140576,2021-11-01T00:00:00,166,060014057620211101,KPK0001151452,I,,POINT (167595.3946999982 450219.8247000016)
strooksignalering_wegvak.447,Autosnelwegsignalering,AU,1234,600140576,2021-11-01T00:00:00,166,060014057620211101,KPK0001151451,I,,POINT (167595.3946999982 450219.8247000016)
strooksignalering_wegvak.448,Kruis-pijlsignalering,KP,1234,600140876,2021-11-01T00:00:00,179,060014087620211101,KPK0001151445,I,,POINT (167214.32229999825 450372.08359999955)
strooksignalering_wegvak.449,Autosnelwegsignalering,AU,1234,600140876,2021-11-01T00:00:00,179,060014087620211101,KPK0001151444,I,,POINT (167214.32229999825 450372.08359999955)
strooksignalering_wegvak.450,Autosnelwegsignalering,AU,123,334300013,2021-11-01T00:00:00,172,033430001320211101,KPK0001132970,I,,POINT (167207.1136999987 450358.6873999983)
strooksignalering_wegvak.451,Kruis-pijlsignalering,KP,123,334300013,2021-11-01T00:00:00,172,033430001320211101,KPK0001132969,I,,POINT (167207.1136999987 450358.6873999983)
strooksignalering_wegvak.452,Kruis-pijlsignalering,KP,1,600448394,2021-09-01T00:00:00,772,060044839420210901,KPK0001084616,I,,POINT (124326.88929999992 479107.9193000011)
strooksignalering_wegvak.453,Autosnelwegsignalering,AU,1,600448394,2021-09-01T00:00:00,772,060044839420210901,KPK0001084615,I,,POINT (124326.88929999992 479107.9193000011)
strooksignalering_wegvak.454,Kruis-pijlsignalering,KP,1234,600448307,2021-09-01T00:00:00,43,060044830720210901,KPK0001084623,I,,POINT (124812.86609999835 478165.95430000126)
strooksignalering_wegvak.455,Autosnelwegsignalering,AU,1234,600448307,2021-09-01T00:00:00,43,060044830720210901,KPK0001084622,I,,POINT (124812.86609999835 478165.95430000126)
strooksignalering_wegvak.456,Autosnelwegsignalering,AU,1234,600448307,2021-09-01T00:00:00,250,060044830720210901,KPK0001084621,I,,POINT (124715.98330000043 478348.87950000167)
strooksignalering_wegvak.457,Kruis-pijlsignalering,KP,1234,600448307,2021-09-01T00:00:00,250,060044830720210901,KPK0001084620,I,,POINT (124715.98330000043 478348.87950000167)
strooksignalering_wegvak.458,Kruis-pijlsignalering,KP,123,600113465,2021-09-01T00:00:00,10,060011346520210901,KPK0001119035,I,,POINT (98663.14999999851 432491.01000000164)
strooksignalering_wegvak.459,Autosnelwegsignalering,AU,123,600113465,2021-09-01T00:00:00,10,060011346520210901,KPK0001119034,I,,POINT (98663.14999999851 432491.01000000164)
strooksignalering_wegvak.460,Kruis-pijlsignalering,KP,123,322180018,2021-11-01T00:00:00,827,032218001820211101,KPK0001152407,I,,POINT (160816.7360999994 391124.1466999985)
strooksignalering_wegvak.461,Autosnelwegsignalering,AU,123,322180018,2021-11-01T00:00:00,827,032218001820211101,KPK0001152406,I,,POINT (160816.7360999994 391124.1466999985)
strooksignalering_wegvak.462,Autosnelwegsignalering,AU,123,322180018,2021-11-01T00:00:00,492,032218001820211101,KPK0001152398,I,,POINT (160917.79740000144 390804.8176999986)
strooksignalering_wegvak.463,Kruis-pijlsignalering,KP,123,322180018,2021-11-01T00:00:00,492,032218001820211101,KPK0001152397,I,,POINT (160917.79740000144 390804.8176999986)
strooksignalering_wegvak.464,Kruis-pijlsignalering,KP,1,600151072,2021-11-01T00:00:00,208,060015107220211101,KPK0001152277,I,,POINT (243972.21009999886 481210.2980999984)
strooksignalering_wegvak.465,Autosnelwegsignalering,AU,1,600151072,2021-11-01T00:00:00,208,060015107220211101,KPK0001152276,I,,POINT (243972.21009999886 481210.2980999984)
strooksignalering_wegvak.466,Kruis-pijlsignalering,KP,123,487362011,2021-11-01T00:00:00,570,048736201120211101,KPK0001152296,I,,POINT (244394.3247999996 481101.81529999897)
strooksignalering_wegvak.467,Autosnelwegsignalering,AU,123,487362011,2021-11-01T00:00:00,570,048736201120211101,KPK0001152295,I,,POINT (244394.3247999996 481101.81529999897)
strooksignalering_wegvak.468,Kruis-pijlsignalering,KP,123,487362011,2021-11-01T00:00:00,1106,048736201120211101,KPK0001218536,I,,POINT (244827.97690000013 480786.79100000113)
strooksignalering_wegvak.469,Autosnelwegsignalering,AU,123,487362011,2021-11-01T00:00:00,1106,048736201120211101,KPK0001218535,I,,POINT (244827.97690000013 480786.79100000113)
strooksignalering_wegvak.470,Kruis-pijlsignalering,KP,12,600150445,2021-11-01T00:00:00,22,060015044520211101,KPK0001140986,I,,POINT (244982.6875 480695.0447999984)
strooksignalering_wegvak.471,Autosnelwegsignalering,AU,12,600150445,2021-11-01T00:00:00,22,060015044520211101,KPK0001140985,I,,POINT (244982.6875 480695.0447999984)
strooksignalering_wegvak.472,Kruis-pijlsignalering,KP,123,600150445,2021-11-01T00:00:00,229,060015044520211101,KPK0001140952,I,,POINT (244815.63190000132 480817.1603000015)
strooksignalering_wegvak.473,Autosnelwegsignalering,AU,123,600150445,2021-11-01T00:00:00,229,060015044520211101,KPK0001140951,I,,POINT (244815.63190000132 480817.1603000015)
strooksignalering_wegvak.474,Kruis-pijlsignalering,KP,12,248355010,2022-01-01T00:00:00,379,024835501020220101,KPK0001130011,I,,POINT (124831.85049999878 477636.1710000001)
strooksignalering_wegvak.475,Autosnelwegsignalering,AU,12,248355010,2022-01-01T00:00:00,379,024835501020220101,KPK0001130012,I,,POINT (124831.85049999878 477636.1710000001)
strooksignalering_wegvak.476,Autosnelwegsignalering,AU,12,600127444,2022-01-01T00:00:00,3,060012744420220101,KPK0001208099,I,,POINT (133302.81980000064 453084.31529999897)
strooksignalering_wegvak.477,Kruis-pijlsignalering,KP,12,600127444,2022-01-01T00:00:00,3,060012744420220101,KPK0001208098,I,,POINT (133302.81980000064 453084.31529999897)
strooksignalering_wegvak.478,Autosnelwegsignalering,AU,12,600127885,2022-01-01T00:00:00,107,060012788520220101,KPK0001208123,I,,POINT (138173.87999999896 451925.91899999976)
strooksignalering_wegvak.479,Kruis-pijlsignalering,KP,12,600127885,2022-01-01T00:00:00,107,060012788520220101,KPK0001208122,I,,POINT (138173.87999999896 451925.91899999976)
strooksignalering_wegvak.480,Autosnelwegsignalering,AU,1234,600104824,2022-01-01T00:00:00,123,060010482420220101,KPK0001179831,I,,POINT (86982.22540000081 452356.49450000003)
strooksignalering_wegvak.481,Kruis-pijlsignalering,KP,1234,600104824,2022-01-01T00:00:00,123,060010482420220101,KPK0001179830,I,,POINT (86982.22540000081 452356.49450000003)
strooksignalering_wegvak.482,Autosnelwegsignalering,AU,1234,600104824,2022-01-01T00:00:00,639,060010482420220101,KPK0001179826,I,,POINT (86520.14299999923 452584.49329999834)
strooksignalering_wegvak.483,Kruis-pijlsignalering,KP,1234,600104824,2022-01-01T00:00:00,639,060010482420220101,KPK0001179825,I,,POINT (86520.14299999923 452584.49329999834)
strooksignalering_wegvak.484,Autosnelwegsignalering,AU,123,600106510,2022-01-01T00:00:00,393,060010651020220101,KPK0001180141,I,,POINT (86039.67760000005 452936.37209999934)
strooksignalering_wegvak.485,Kruis-pijlsignalering,KP,123,600106510,2022-01-01T00:00:00,393,060010651020220101,KPK0001180140,I,,POINT (86039.67760000005 452936.37209999934)
strooksignalering_wegvak.486,Autosnelwegsignalering,AU,12,600106571,2022-01-01T00:00:00,87,060010657120220101,KPK0001180124,I,,POINT (84743.28420000151 451980.5885999985)
strooksignalering_wegvak.487,Kruis-pijlsignalering,KP,12,600106571,2022-01-01T00:00:00,87,060010657120220101,KPK0001180123,I,,POINT (84743.28420000151 451980.5885999985)
strooksignalering_wegvak.488,Autosnelwegsignalering,AU,12,600104814,2022-01-01T00:00:00,635,060010481420220101,KPK0001180134,I,,POINT (85428.21559999883 452971.0604999997)
strooksignalering_wegvak.489,Kruis-pijlsignalering,KP,12,600104814,2022-01-01T00:00:00,635,060010481420220101,KPK0001180133,I,,POINT (85428.21559999883 452971.0604999997)
strooksignalering_wegvak.490,Kruis-pijlsignalering,KP,1234,600104809,2022-01-01T00:00:00,147,060010480920220101,KPK0001180132,I,,POINT (85292.8123999983 452772.34490000084)
strooksignalering_wegvak.491,Autosnelwegsignalering,AU,1234,600104809,2022-01-01T00:00:00,147,060010480920220101,KPK0001180131,I,,POINT (85292.8123999983 452772.34490000084)
strooksignalering_wegvak.492,Kruis-pijlsignalering,KP,1234,600104809,2022-01-01T00:00:00,444,060010480920220101,KPK0001180130,I,,POINT (85086.54300000146 452559.5073999986)
strooksignalering_wegvak.493,Autosnelwegsignalering,AU,1234,600104809,2022-01-01T00:00:00,444,060010480920220101,KPK0001180129,I,,POINT (85086.54300000146 452559.5073999986)
strooksignalering_wegvak.494,Autosnelwegsignalering,AU,1234,600128404,2021-12-01T00:00:00,895,060012840420211201,KPK0001471936,I,,POINT (142989.59820000082 431800.0210000016)
strooksignalering_wegvak.495,Kruis-pijlsignalering,KP,1234,600128404,2021-12-01T00:00:00,895,060012840420211201,KPK0001471935,I,,POINT (142989.59820000082 431800.0210000016)
strooksignalering_wegvak.496,Kruis-pijlsignalering,KP,12345,600128404,2021-12-01T00:00:00,230,060012840420211201,KPK0001156833,I,,POINT (143343.8999999985 431238.0203000009)
strooksignalering_wegvak.497,Autosnelwegsignalering,AU,12345,600128404,2021-12-01T00:00:00,230,060012840420211201,KPK0001156832,I,,POINT (143343.8999999985 431238.0203000009)
strooksignalering_wegvak.498,Autosnelwegsignalering,AU,1234,600128295,2021-12-01T00:00:00,195,060012829520211201,KPK0001471927,I,,POINT (142827.4354000017 432048.27380000055)
strooksignalering_wegvak.499,Kruis-pijlsignalering,KP,1234,600128295,2021-12-01T00:00:00,195,060012829520211201,KPK0001471926,I,,POINT (142827.4354000017 432048.27380000055)
strooksignalering_wegvak.500,Kruis-pijlsignalering,KP,12,600115097,2022-01-01T00:00:00,191,060011509720220101,KPK0001140383,I,,POINT (94143.9422999993 431192.91039999947)
strooksignalering_wegvak.501,Autosnelwegsignalering,AU,12,600115097,2022-01-01T00:00:00,191,060011509720220101,KPK0001140382,I,,POINT (94143.9422999993 431192.91039999947)
strooksignalering_wegvak.502,Autosnelwegsignalering,AU,12,600143242,2022-01-01T00:00:00,335,060014324220220101,KPK0001144235,I,,POINT (177092.5203000009 429910.5859000012)
strooksignalering_wegvak.503,Kruis-pijlsignalering,KP,12,600143242,2022-01-01T00:00:00,335,060014324220220101,KPK0001144234,I,,POINT (177092.5203000009 429910.5859000012)
strooksignalering_wegvak.504,Autosnelwegsignalering,AU,1234,318178093,2022-01-01T00:00:00,158,031817809320220101,KPK0001162822,I,,POINT (159301.50239999965 389508.85009999946)
strooksignalering_wegvak.505,Kruis-pijlsignalering,KP,1234,318178093,2022-01-01T00:00:00,158,031817809320220101,KPK0001162821,I,,POINT (159301.50239999965 389508.85009999946)
strooksignalering_wegvak.506,Autosnelwegsignalering,AU,1234,318178093,2022-01-01T00:00:00,640,031817809320220101,KPK0001141344,I,,POINT (159772.87640000135 389609.10869999975)
strooksignalering_wegvak.507,Kruis-pijlsignalering,KP,1234,318178093,2022-01-01T00:00:00,640,031817809320220101,KPK0001141343,I,,POINT (159772.87640000135 389609.10869999975)
strooksignalering_wegvak.508,Autosnelwegsignalering,AU,12,319179014,2022-01-01T00:00:00,417,031917901420220101,KPK0001141346,I,,POINT (160283.69079999998 389673.6680999994)
strooksignalering_wegvak.509,Kruis-pijlsignalering,KP,12,319179014,2022-01-01T00:00:00,417,031917901420220101,KPK0001141345,I,,POINT (160283.69079999998 389673.6680999994)
strooksignalering_wegvak.510,Kruis-pijlsignalering,KP,12,600104816,2022-01-01T00:00:00,416,060010481620220101,KPK0001179823,I,,POINT (86078.63159999996 452853.694600001)
strooksignalering_wegvak.511,Autosnelwegsignalering,AU,12,600104816,2022-01-01T00:00:00,416,060010481620220101,KPK0001179822,I,,POINT (86078.63159999996 452853.694600001)
strooksignalering_wegvak.512,Kruis-pijlsignalering,KP,12,600104816,2022-01-01T00:00:00,916,060010481620220101,KPK0001179821,I,,POINT (85657.1528000012 453122.54679999873)
strooksignalering_wegvak.513,Autosnelwegsignalering,AU,12,600104816,2022-01-01T00:00:00,916,060010481620220101,KPK0001179820,I,,POINT (85657.1528000012 453122.54679999873)
strooksignalering_wegvak.514,Autosnelwegsignalering,AU,12,600104816,2022-01-01T00:00:00,1418,060010481620220101,KPK0001420693,I,,POINT (85192.12330000103 453309.3599999994)
strooksignalering_wegvak.515,Kruis-pijlsignalering,KP,12,600104816,2022-01-01T00:00:00,1418,060010481620220101,KPK0001420692,I,,POINT (85192.12330000103 453309.3599999994)
strooksignalering_wegvak.516,Autosnelwegsignalering,AU,123,192300006,2022-01-01T00:00:00,1490,019230000620220101,KPK0001179851,I,,POINT (97679.98710000142 449776.32649999857)
strooksignalering_wegvak.517,Kruis-pijlsignalering,KP,123,192300006,2022-01-01T00:00:00,1490,019230000620220101,KPK0001179850,I,,POINT (97679.98710000142 449776.32649999857)
strooksignalering_wegvak.518,Kruis-pijlsignalering,KP,123,192300006,2022-01-01T00:00:00,898,019230000620220101,KPK0001132141,I,,POINT (97144.79930000007 450029.20419999957)
strooksignalering_wegvak.519,Autosnelwegsignalering,AU,123,192300006,2022-01-01T00:00:00,898,019230000620220101,KPK0001132140,I,,POINT (97144.79930000007 450029.20419999957)
strooksignalering_wegvak.520,Kruis-pijlsignalering,KP,123,192300006,2022-01-01T00:00:00,408,019230000620220101,KPK0001132136,I,,POINT (96688.81419999897 450207.7490000017)
strooksignalering_wegvak.521,Autosnelwegsignalering,AU,123,192300006,2022-01-01T00:00:00,408,019230000620220101,KPK0001132135,I,,POINT (96688.81419999897 450207.7490000017)
strooksignalering_wegvak.522,Autosnelwegsignalering,AU,1234,600128741,2022-01-01T00:00:00,368,060012874120220101,KPK0001132772,I,,POINT (145051.58830000088 452255.8134999983)
strooksignalering_wegvak.523,Kruis-pijlsignalering,KP,1234,600128741,2022-01-01T00:00:00,368,060012874120220101,KPK0001132771,I,,POINT (145051.58830000088 452255.8134999983)
strooksignalering_wegvak.524,Kruis-pijlsignalering,KP,1234,600128741,2022-01-01T00:00:00,908,060012874120220101,KPK0001132769,I,,POINT (144513.1746999994 452297.17610000074)
strooksignalering_wegvak.525,Autosnelwegsignalering,AU,1234,600128741,2022-01-01T00:00:00,1344,060012874120220101,KPK0001132750,I,,POINT (144078.44860000163 452330.4780000001)
strooksignalering_wegvak.526,Kruis-pijlsignalering,KP,1234,600128741,2022-01-01T00:00:00,1344,060012874120220101,KPK0001132749,I,,POINT (144078.44860000163 452330.4780000001)
strooksignalering_wegvak.527,Autosnelwegsignalering,AU,1234,600128741,2022-01-01T00:00:00,1942,060012874120220101,KPK0001132741,I,,POINT (143482.79850000143 452382.8471000008)
strooksignalering_wegvak.528,Kruis-pijlsignalering,KP,1234,600128741,2022-01-01T00:00:00,1942,060012874120220101,KPK0001132740,I,,POINT (143482.79850000143 452382.8471000008)
strooksignalering_wegvak.529,Autosnelwegsignalering,AU,1234,600128741,2022-01-01T00:00:00,908,060012874120220101,KPK0001132770,I,,POINT (144513.1746999994 452297.17610000074)
strooksignalering_wegvak.530,Kruis-pijlsignalering,KP,1234,600128297,2022-01-01T00:00:00,128,060012829720220101,KPK0001132739,I,,POINT (143132.1638999991 452409.438000001)
strooksignalering_wegvak.531,Autosnelwegsignalering,AU,1234,600128297,2022-01-01T00:00:00,128,060012829720220101,KPK0001132738,I,,POINT (143132.1638999991 452409.438000001)
strooksignalering_wegvak.532,Kruis-pijlsignalering,KP,12345,384294003,2022-01-01T00:00:00,4091,038429400320220101,KPK0001180069,I,,POINT (194896.87260000035 444234.1889999993)
strooksignalering_wegvak.533,Kruis-pijlsignalering,KP,123,384294003,2022-01-01T00:00:00,3665,038429400320220101,KPK0001180064,I,,POINT (194533.559799999 444455.20230000094)
strooksignalering_wegvak.534,Autosnelwegsignalering,AU,12345,384294003,2022-01-01T00:00:00,4091,038429400320220101,KPK0001180068,I,,POINT (194896.87260000035 444234.1889999993)
strooksignalering_wegvak.535,Autosnelwegsignalering,AU,123,384294003,2022-01-01T00:00:00,3665,038429400320220101,KPK0001180065,I,,POINT (194533.559799999 444455.20230000094)
strooksignalering_wegvak.536,Kruis-pijlsignalering,KP,123,384294003,2022-01-01T00:00:00,3255,038429400320220101,KPK0001180062,I,,POINT (194233.7263999991 444733.81010000035)
strooksignalering_wegvak.537,Autosnelwegsignalering,AU,123,384294003,2022-01-01T00:00:00,3255,038429400320220101,KPK0001180061,I,,POINT (194233.7263999991 444733.81010000035)
strooksignalering_wegvak.538,Kruis-pijlsignalering,KP,123,384294003,2022-01-01T00:00:00,2838,038429400320220101,KPK0001180060,I,,POINT (193992.98809999973 445073.3746000007)
strooksignalering_wegvak.539,Autosnelwegsignalering,AU,123,384294003,2022-01-01T00:00:00,2838,038429400320220101,KPK0001180059,I,,POINT (193992.98809999973 445073.3746000007)
strooksignalering_wegvak.540,Autosnelwegsignalering,AU,123,384294003,2022-01-01T00:00:00,2269,038429400320220101,KPK0001180056,I,,POINT (193783.52470000088 445600.8099000007)
strooksignalering_wegvak.541,Kruis-pijlsignalering,KP,123,384294003,2022-01-01T00:00:00,2269,038429400320220101,KPK0001180055,I,,POINT (193783.52470000088 445600.8099000007)
strooksignalering_wegvak.542,Autosnelwegsignalering,AU,123,384294003,2022-01-01T00:00:00,1657,038429400320220101,KPK0001180053,I,,POINT (193608.80950000137 446187.33989999816)
strooksignalering_wegvak.543,Kruis-pijlsignalering,KP,123,384294003,2022-01-01T00:00:00,1657,038429400320220101,KPK0001180052,I,,POINT (193608.80950000137 446187.33989999816)
strooksignalering_wegvak.544,Autosnelwegsignalering,AU,123,384294003,2022-01-01T00:00:00,1345,038429400320220101,KPK0001180051,I,,POINT (193495.6240000017 446477.749499999)
strooksignalering_wegvak.545,Kruis-pijlsignalering,KP,123,384294003,2022-01-01T00:00:00,1345,038429400320220101,KPK0001180050,I,,POINT (193495.6240000017 446477.749499999)
strooksignalering_wegvak.546,Kruis-pijlsignalering,KP,123,384294003,2022-01-01T00:00:00,861,038429400320220101,KPK0001180049,I,,POINT (193234.5240000002 446883.86560000107)
strooksignalering_wegvak.547,Autosnelwegsignalering,AU,123,384294003,2022-01-01T00:00:00,861,038429400320220101,KPK0001180048,I,,POINT (193234.5240000002 446883.86560000107)
strooksignalering_wegvak.548,Autosnelwegsignalering,AU,123,384294003,2022-01-01T00:00:00,269,038429400320220101,KPK0001180044,I,,POINT (192794.66459999979 447276.7721000016)
strooksignalering_wegvak.549,Kruis-pijlsignalering,KP,123,384294003,2022-01-01T00:00:00,269,038429400320220101,KPK0001180043,I,,POINT (192794.66459999979 447276.7721000016)
