FID,pointid,nap_05_10,nap_10_15,nap_15_20,nap_20_30,nap_30_40,se_anno_cad_data,gdb_geomattr_data,shape
dominant_bodemtype_op_15m_20m_nap.1046,37223,leem,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((137250 546750, 137000 546750, 137000 547000, 137250 547000, 137250 546750))"
dominant_bodemtype_op_15m_20m_nap.1047,37226,leem,zand,middelgrof zand,fijn zand,fijn zand,,,"POLYGON ((138000 546750, 137750 546750, 137750 547000, 138000 547000, 138000 546750))"
dominant_bodemtype_op_15m_20m_nap.1048,37230,leem,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((139000 546750, 138750 546750, 138750 547000, 139000 547000, 139000 546750))"
dominant_bodemtype_op_15m_20m_nap.1049,37233,leem,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((139750 546750, 139500 546750, 139500 547000, 139750 547000, 139750 546750))"
dominant_bodemtype_op_15m_20m_nap.1050,37234,leem,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((140000 546750, 139750 546750, 139750 547000, 140000 547000, 140000 546750))"
dominant_bodemtype_op_15m_20m_nap.1051,37235,zand,zavel,fijn zand,fijn zand,grof zand,,,"POLYGON ((140250 546750, 140000 546750, 140000 547000, 140250 547000, 140250 546750))"
dominant_bodemtype_op_15m_20m_nap.1052,37252,klei,klei,fijn zand,fijn zand,fijn zand,,,"POLYGON ((144500 546750, 144250 546750, 144250 547000, 144500 547000, 144500 546750))"
dominant_bodemtype_op_15m_20m_nap.1053,37253,klei,klei,fijn zand,fijn zand,fijn zand,,,"POLYGON ((144750 546750, 144500 546750, 144500 547000, 144750 547000, 144750 546750))"
dominant_bodemtype_op_15m_20m_nap.1054,37262,klei,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((147000 546750, 146750 546750, 146750 547000, 147000 547000, 147000 546750))"
dominant_bodemtype_op_15m_20m_nap.1055,51917,zand,zand,zand,leem,zand,,,"POLYGON ((151500 536500, 151250 536500, 151250 536750, 151500 536750, 151500 536500))"
dominant_bodemtype_op_15m_20m_nap.1056,51922,zand,zand,zand,zand,zand,,,"POLYGON ((152750 536500, 152500 536500, 152500 536750, 152750 536750, 152750 536500))"
dominant_bodemtype_op_15m_20m_nap.1057,51924,zand,zand,zand,zand,zand,,,"POLYGON ((153250 536500, 153000 536500, 153000 536750, 153250 536750, 153250 536500))"
dominant_bodemtype_op_15m_20m_nap.1058,51927,zand,zand,zand,zand,zand,,,"POLYGON ((154000 536500, 153750 536500, 153750 536750, 154000 536750, 154000 536500))"
dominant_bodemtype_op_15m_20m_nap.1059,51933,zand,zand,zand,zand,zand,,,"POLYGON ((155500 536500, 155250 536500, 155250 536750, 155500 536750, 155500 536500))"
dominant_bodemtype_op_15m_20m_nap.1060,51935,zand,zand,zand,zand,zand,,,"POLYGON ((156000 536500, 155750 536500, 155750 536750, 156000 536750, 156000 536500))"
dominant_bodemtype_op_15m_20m_nap.1061,51966,zand,zand,zand,zand,zand,,,"POLYGON ((163750 536500, 163500 536500, 163500 536750, 163750 536750, 163750 536500))"
dominant_bodemtype_op_15m_20m_nap.1062,51967,zand,zand,zand,zand,zand,,,"POLYGON ((164000 536500, 163750 536500, 163750 536750, 164000 536750, 164000 536500))"
dominant_bodemtype_op_15m_20m_nap.1063,51968,zand,zand,zand,zand,zand,,,"POLYGON ((164250 536500, 164000 536500, 164000 536750, 164250 536750, 164250 536500))"
dominant_bodemtype_op_15m_20m_nap.1064,51984,zand,zand,zand,zand,zand,,,"POLYGON ((168250 536500, 168000 536500, 168000 536750, 168250 536750, 168250 536500))"
dominant_bodemtype_op_15m_20m_nap.1065,51999,zand,zand,fijn zand,zand,zand,,,"POLYGON ((172000 536500, 171750 536500, 171750 536750, 172000 536750, 172000 536500))"
dominant_bodemtype_op_15m_20m_nap.1066,52216,klei,klei,zand,zand,zand,,,"POLYGON ((137000 536250, 136750 536250, 136750 536500, 137000 536500, 137000 536250))"
dominant_bodemtype_op_15m_20m_nap.1067,52217,klei,klei,zand,zand,zand,,,"POLYGON ((137250 536250, 137000 536250, 137000 536500, 137250 536500, 137250 536250))"
dominant_bodemtype_op_15m_20m_nap.1068,52219,klei,klei,zand,zand,zand,,,"POLYGON ((137750 536250, 137500 536250, 137500 536500, 137750 536500, 137750 536250))"
dominant_bodemtype_op_15m_20m_nap.1069,52227,klei,zand,veen,zand,zand,,,"POLYGON ((139750 536250, 139500 536250, 139500 536500, 139750 536500, 139750 536250))"
dominant_bodemtype_op_15m_20m_nap.1070,52230,klei,zand,veen,zand,zand,,,"POLYGON ((140500 536250, 140250 536250, 140250 536500, 140500 536500, 140500 536250))"
dominant_bodemtype_op_15m_20m_nap.1071,52244,klei,zand,zand,zand,zand,,,"POLYGON ((144000 536250, 143750 536250, 143750 536500, 144000 536500, 144000 536250))"
dominant_bodemtype_op_15m_20m_nap.1072,52250,zand,zand,zand,zand,zand,,,"POLYGON ((145500 536250, 145250 536250, 145250 536500, 145500 536500, 145500 536250))"
dominant_bodemtype_op_15m_20m_nap.1073,52255,zand,zand,zand,zand,zand,,,"POLYGON ((146750 536250, 146500 536250, 146500 536500, 146750 536500, 146750 536250))"
dominant_bodemtype_op_15m_20m_nap.1074,52262,klei,zand,zand,leem,zand,,,"POLYGON ((148500 536250, 148250 536250, 148250 536500, 148500 536500, 148500 536250))"
dominant_bodemtype_op_15m_20m_nap.1075,52268,klei,zand,zand,leem,zand,,,"POLYGON ((150000 536250, 149750 536250, 149750 536500, 150000 536500, 150000 536250))"
dominant_bodemtype_op_15m_20m_nap.1076,52269,klei,zand,zand,leem,zand,,,"POLYGON ((150250 536250, 150000 536250, 150000 536500, 150250 536500, 150250 536250))"
dominant_bodemtype_op_15m_20m_nap.1077,52273,zand,zand,zand,leem,zand,,,"POLYGON ((151250 536250, 151000 536250, 151000 536500, 151250 536500, 151250 536250))"
dominant_bodemtype_op_15m_20m_nap.1078,52274,zand,zand,zand,leem,zand,,,"POLYGON ((151500 536250, 151250 536250, 151250 536500, 151500 536500, 151500 536250))"
dominant_bodemtype_op_15m_20m_nap.1079,52276,zand,zand,zand,zand,zand,,,"POLYGON ((152000 536250, 151750 536250, 151750 536500, 152000 536500, 152000 536250))"
dominant_bodemtype_op_15m_20m_nap.1080,52277,zand,zand,zand,zand,zand,,,"POLYGON ((152250 536250, 152000 536250, 152000 536500, 152250 536500, 152250 536250))"
dominant_bodemtype_op_15m_20m_nap.1081,52298,zand,zand,zand,zand,zand,,,"POLYGON ((157500 536250, 157250 536250, 157250 536500, 157500 536500, 157500 536250))"
dominant_bodemtype_op_15m_20m_nap.1082,52300,zand,zand,zand,zand,zand,,,"POLYGON ((158000 536250, 157750 536250, 157750 536500, 158000 536500, 158000 536250))"
dominant_bodemtype_op_15m_20m_nap.1083,52305,zand,zand,zand,zand,zand,,,"POLYGON ((159250 536250, 159000 536250, 159000 536500, 159250 536500, 159250 536250))"
dominant_bodemtype_op_15m_20m_nap.1084,52306,zand,zand,zand,zand,zand,,,"POLYGON ((159500 536250, 159250 536250, 159250 536500, 159500 536500, 159500 536250))"
dominant_bodemtype_op_15m_20m_nap.1085,52331,zand,zand,zand,zand,zand,,,"POLYGON ((165750 536250, 165500 536250, 165500 536500, 165750 536500, 165750 536250))"
dominant_bodemtype_op_15m_20m_nap.1086,52337,zand,zand,zand,zand,zand,,,"POLYGON ((167250 536250, 167000 536250, 167000 536500, 167250 536500, 167250 536250))"
dominant_bodemtype_op_15m_20m_nap.1087,52340,zand,zand,zand,zand,zand,,,"POLYGON ((168000 536250, 167750 536250, 167750 536500, 168000 536500, 168000 536250))"
dominant_bodemtype_op_15m_20m_nap.1088,52347,zand,zand,fijn zand,zand,zand,,,"POLYGON ((169750 536250, 169500 536250, 169500 536500, 169750 536500, 169750 536250))"
dominant_bodemtype_op_15m_20m_nap.1089,52591,zand,zand,zand,zand,zand,,,"POLYGON ((141500 536000, 141250 536000, 141250 536250, 141500 536250, 141500 536000))"
dominant_bodemtype_op_15m_20m_nap.1090,52610,zand,zand,zand,zand,zand,,,"POLYGON ((146250 536000, 146000 536000, 146000 536250, 146250 536250, 146250 536000))"
dominant_bodemtype_op_15m_20m_nap.1091,52625,klei,zand,zand,leem,zand,,,"POLYGON ((150000 536000, 149750 536000, 149750 536250, 150000 536250, 150000 536000))"
dominant_bodemtype_op_15m_20m_nap.1092,52632,zand,zand,zand,leem,zand,,,"POLYGON ((151750 536000, 151500 536000, 151500 536250, 151750 536250, 151750 536000))"
dominant_bodemtype_op_15m_20m_nap.1093,52635,zand,zand,zand,zand,zand,,,"POLYGON ((152500 536000, 152250 536000, 152250 536250, 152500 536250, 152500 536000))"
dominant_bodemtype_op_15m_20m_nap.1094,52641,zand,zand,zand,zand,zand,,,"POLYGON ((154000 536000, 153750 536000, 153750 536250, 154000 536250, 154000 536000))"
dominant_bodemtype_op_15m_20m_nap.1095,65881,zand,zand,fijn zand,klei,fijn zand,,,"POLYGON ((161750 526750, 161500 526750, 161500 527000, 161750 527000, 161750 526750))"
dominant_bodemtype_op_15m_20m_nap.1096,65889,zand,zand,fijn zand,klei,middelgrof zand,,,"POLYGON ((163750 526750, 163500 526750, 163500 527000, 163750 527000, 163750 526750))"
dominant_bodemtype_op_15m_20m_nap.1097,65896,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((165500 526750, 165250 526750, 165250 527000, 165500 527000, 165500 526750))"
dominant_bodemtype_op_15m_20m_nap.1098,69110,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((165750 524500, 165500 524500, 165500 524750, 165750 524750, 165750 524500))"
dominant_bodemtype_op_15m_20m_nap.1099,69123,zand,zand,middelgrof zand,klei,grof zand,,,"POLYGON ((169000 524500, 168750 524500, 168750 524750, 169000 524750, 169000 524500))"
dominant_bodemtype_op_15m_20m_nap.1100,69411,klei,zand,zand,klei,zand,,,"POLYGON ((151750 524250, 151500 524250, 151500 524500, 151750 524500, 151750 524250))"
dominant_bodemtype_op_15m_20m_nap.1101,69414,klei,zand,zand,klei,zand,,,"POLYGON ((152500 524250, 152250 524250, 152250 524500, 152500 524500, 152500 524250))"
dominant_bodemtype_op_15m_20m_nap.1102,69415,klei,zand,klei,klei,zand,,,"POLYGON ((152750 524250, 152500 524250, 152500 524500, 152750 524500, 152750 524250))"
dominant_bodemtype_op_15m_20m_nap.1103,71246,zand,zand,fijn zand,klei,fijn zand,,,"POLYGON ((164250 523000, 164000 523000, 164000 523250, 164250 523250, 164250 523000))"
dominant_bodemtype_op_15m_20m_nap.1104,71248,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((164750 523000, 164500 523000, 164500 523250, 164750 523250, 164750 523000))"
dominant_bodemtype_op_15m_20m_nap.1105,71261,veen,zand,middelgrof zand,klei,grof zand,,,"POLYGON ((168000 523000, 167750 523000, 167750 523250, 168000 523250, 168000 523000))"
dominant_bodemtype_op_15m_20m_nap.1106,71539,klei,klei,zand,zand,zand,,,"POLYGON ((148250 522750, 148000 522750, 148000 523000, 148250 523000, 148250 522750))"
dominant_bodemtype_op_15m_20m_nap.1107,76210,klei,veen,zand,zand,zand,,,"POLYGON ((155750 519500, 155500 519500, 155500 519750, 155750 519750, 155750 519500))"
dominant_bodemtype_op_15m_20m_nap.1108,76213,klei,zand,zand,zand,zand,,,"POLYGON ((156500 519500, 156250 519500, 156250 519750, 156500 519750, 156500 519500))"
dominant_bodemtype_op_15m_20m_nap.1109,76229,klei,zand,middelgrof zand,fijn zand,fijn zand,,,"POLYGON ((160500 519500, 160250 519500, 160250 519750, 160500 519750, 160500 519500))"
dominant_bodemtype_op_15m_20m_nap.1110,76233,zand,veen,middelgrof zand,fijn zand,fijn zand,,,"POLYGON ((161500 519500, 161250 519500, 161250 519750, 161500 519750, 161500 519500))"
dominant_bodemtype_op_15m_20m_nap.1111,82073,zand,zand,zand,zand,zand,,,"POLYGON ((193500 515500, 193250 515500, 193250 515750, 193500 515750, 193500 515500))"
dominant_bodemtype_op_15m_20m_nap.1112,82074,zand,zand,zand,zand,zand,,,"POLYGON ((193750 515500, 193500 515500, 193500 515750, 193750 515750, 193750 515500))"
dominant_bodemtype_op_15m_20m_nap.1113,83367,klei,zand,zand,zand,zand,,,"POLYGON ((160000 514500, 159750 514500, 159750 514750, 160000 514750, 160000 514500))"
dominant_bodemtype_op_15m_20m_nap.1114,83374,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((161750 514500, 161500 514500, 161500 514750, 161750 514750, 161750 514500))"
dominant_bodemtype_op_15m_20m_nap.1115,83383,klei,zand,fijn zand,grof zand,fijn zand,,,"POLYGON ((164000 514500, 163750 514500, 163750 514750, 164000 514750, 164000 514500))"
dominant_bodemtype_op_15m_20m_nap.1116,83386,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((164750 514500, 164500 514500, 164500 514750, 164750 514750, 164750 514500))"
dominant_bodemtype_op_15m_20m_nap.1117,83389,klei,zand,middelgrof zand,middelgrof zand,fijn zand,,,"POLYGON ((165500 514500, 165250 514500, 165250 514750, 165500 514750, 165500 514500))"
dominant_bodemtype_op_15m_20m_nap.1118,84087,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((161500 514000, 161250 514000, 161250 514250, 161500 514250, 161500 514000))"
dominant_bodemtype_op_15m_20m_nap.1119,84088,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((161750 514000, 161500 514000, 161500 514250, 161750 514250, 161750 514000))"
dominant_bodemtype_op_15m_20m_nap.1120,84093,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((163000 514000, 162750 514000, 162750 514250, 163000 514250, 163000 514000))"
dominant_bodemtype_op_15m_20m_nap.1121,84100,veen,zand,middelgrof zand,middelgrof zand,fijn zand,,,"POLYGON ((164750 514000, 164500 514000, 164500 514250, 164750 514250, 164750 514000))"
dominant_bodemtype_op_15m_20m_nap.1122,84105,veen,zand,middelgrof zand,middelgrof zand,fijn zand,,,"POLYGON ((166000 514000, 165750 514000, 165750 514250, 166000 514250, 166000 514000))"
dominant_bodemtype_op_15m_20m_nap.1123,84822,klei,zand,middelgrof zand,middelgrof zand,fijn zand,,,"POLYGON ((166750 513500, 166500 513500, 166500 513750, 166750 513750, 166750 513500))"
dominant_bodemtype_op_15m_20m_nap.1124,84824,veen,zand,middelgrof zand,middelgrof zand,fijn zand,,,"POLYGON ((167250 513500, 167000 513500, 167000 513750, 167250 513750, 167250 513500))"
dominant_bodemtype_op_15m_20m_nap.1125,84834,veen,zand,middelgrof zand,fijn zand,fijn zand,,,"POLYGON ((169750 513500, 169500 513500, 169500 513750, 169750 513750, 169750 513500))"
dominant_bodemtype_op_15m_20m_nap.1126,65900,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((166500 526750, 166250 526750, 166250 527000, 166500 527000, 166500 526750))"
dominant_bodemtype_op_15m_20m_nap.1127,65904,zand,zand,fijn zand,grof zand,fijn zand,,,"POLYGON ((167500 526750, 167250 526750, 167250 527000, 167500 527000, 167500 526750))"
dominant_bodemtype_op_15m_20m_nap.1128,65909,zand,zand,middelgrof zand,klei,grof zand,,,"POLYGON ((168750 526750, 168500 526750, 168500 527000, 168750 527000, 168750 526750))"
dominant_bodemtype_op_15m_20m_nap.1129,66186,klei,zand,zand,zand,zand,,,"POLYGON ((148750 526500, 148500 526500, 148500 526750, 148750 526750, 148750 526500))"
dominant_bodemtype_op_15m_20m_nap.1130,66197,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((151500 526500, 151250 526500, 151250 526750, 151500 526750, 151500 526500))"
dominant_bodemtype_op_15m_20m_nap.1131,66211,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((155000 526500, 154750 526500, 154750 526750, 155000 526750, 155000 526500))"
dominant_bodemtype_op_15m_20m_nap.1132,66228,zand,zand,fijn zand,klei,fijn zand,,,"POLYGON ((159250 526500, 159000 526500, 159000 526750, 159250 526750, 159250 526500))"
dominant_bodemtype_op_15m_20m_nap.1133,8730,klei,zand,zand,zand,klei,,,"POLYGON ((154000 566750, 153750 566750, 153750 567000, 154000 567000, 154000 566750))"
dominant_bodemtype_op_15m_20m_nap.1134,9086,klei,zand,zand,zand,klei,,,"POLYGON ((153750 566500, 153500 566500, 153500 566750, 153750 566750, 153750 566500))"
dominant_bodemtype_op_15m_20m_nap.1135,9448,klei,zand,zand,zand,klei,,,"POLYGON ((155000 566250, 154750 566250, 154750 566500, 155000 566500, 155000 566250))"
dominant_bodemtype_op_15m_20m_nap.1136,10154,klei,zand,zand,zand,klei,,,"POLYGON ((153000 565750, 152750 565750, 152750 566000, 153000 566000, 153000 565750))"
dominant_bodemtype_op_15m_20m_nap.1137,10163,klei,zand,zand,zand,klei,,,"POLYGON ((155250 565750, 155000 565750, 155000 566000, 155250 566000, 155250 565750))"
dominant_bodemtype_op_15m_20m_nap.1138,10867,zand,zand,zand,zand,klei,,,"POLYGON ((152750 565250, 152500 565250, 152500 565500, 152750 565500, 152750 565250))"
dominant_bodemtype_op_15m_20m_nap.1139,11219,zand,zand,zand,klei,klei,,,"POLYGON ((151500 565000, 151250 565000, 151250 565250, 151500 565250, 151500 565000))"
dominant_bodemtype_op_15m_20m_nap.1140,11225,zand,zand,zand,zand,klei,,,"POLYGON ((153000 565000, 152750 565000, 152750 565250, 153000 565250, 153000 565000))"
dominant_bodemtype_op_15m_20m_nap.1141,11584,zand,zand,zand,zand,klei,,,"POLYGON ((153500 564750, 153250 564750, 153250 565000, 153500 565000, 153500 564750))"
dominant_bodemtype_op_15m_20m_nap.1142,11927,zand,zavel,zand,zand,zand,,,"POLYGON ((150000 564500, 149750 564500, 149750 564750, 150000 564750, 150000 564500))"
dominant_bodemtype_op_15m_20m_nap.1143,11934,zand,zand,keileem,klei,klei,,,"POLYGON ((151750 564500, 151500 564500, 151500 564750, 151750 564750, 151750 564500))"
dominant_bodemtype_op_15m_20m_nap.1144,11935,leem,zand,zand,klei,klei,,,"POLYGON ((152000 564500, 151750 564500, 151750 564750, 152000 564750, 152000 564500))"
dominant_bodemtype_op_15m_20m_nap.1145,11939,zand,zand,zand,zand,klei,,,"POLYGON ((153000 564500, 152750 564500, 152750 564750, 153000 564750, 153000 564500))"
dominant_bodemtype_op_15m_20m_nap.1146,12281,zand,zand,zand,zand,zand,,,"POLYGON ((149250 564250, 149000 564250, 149000 564500, 149250 564500, 149250 564250))"
dominant_bodemtype_op_15m_20m_nap.1147,12290,zand,zand,keileem,klei,klei,,,"POLYGON ((151500 564250, 151250 564250, 151250 564500, 151500 564500, 151500 564250))"
dominant_bodemtype_op_15m_20m_nap.1148,12641,klei,zavel,zand,zand,zand,,,"POLYGON ((150000 564000, 149750 564000, 149750 564250, 150000 564250, 150000 564000))"
dominant_bodemtype_op_15m_20m_nap.1149,12644,zand,zavel,zand,zand,zand,,,"POLYGON ((150750 564000, 150500 564000, 150500 564250, 150750 564250, 150750 564000))"
dominant_bodemtype_op_15m_20m_nap.1150,12645,zand,zavel,zand,klei,zand,,,"POLYGON ((151000 564000, 150750 564000, 150750 564250, 151000 564250, 151000 564000))"
dominant_bodemtype_op_15m_20m_nap.1151,12653,zand,zand,zand,klei,klei,,,"POLYGON ((153000 564000, 152750 564000, 152750 564250, 153000 564250, 153000 564000))"
dominant_bodemtype_op_15m_20m_nap.1152,12657,zand,zand,zand,klei,klei,,,"POLYGON ((154000 564000, 153750 564000, 153750 564250, 154000 564250, 154000 564000))"
dominant_bodemtype_op_15m_20m_nap.1153,12999,klei,zavel,zand,zand,zand,,,"POLYGON ((150250 563750, 150000 563750, 150000 564000, 150250 564000, 150250 563750))"
dominant_bodemtype_op_15m_20m_nap.1154,13001,zand,zavel,zand,zand,zand,,,"POLYGON ((150750 563750, 150500 563750, 150500 564000, 150750 564000, 150750 563750))"
dominant_bodemtype_op_15m_20m_nap.1155,13002,zand,zavel,zand,klei,zand,,,"POLYGON ((151000 563750, 150750 563750, 150750 564000, 151000 564000, 151000 563750))"
dominant_bodemtype_op_15m_20m_nap.1156,13006,zand,zand,zand,klei,klei,,,"POLYGON ((152000 563750, 151750 563750, 151750 564000, 152000 564000, 152000 563750))"
dominant_bodemtype_op_15m_20m_nap.1157,13012,zand,zand,zand,klei,klei,,,"POLYGON ((153500 563750, 153250 563750, 153250 564000, 153500 564000, 153500 563750))"
dominant_bodemtype_op_15m_20m_nap.1158,13020,zand,zand,zand,klei,zand,,,"POLYGON ((155500 563750, 155250 563750, 155250 564000, 155500 564000, 155500 563750))"
dominant_bodemtype_op_15m_20m_nap.1159,13350,zand,zand,leem,zand,zand,,,"POLYGON ((148750 563500, 148500 563500, 148500 563750, 148750 563750, 148750 563500))"
dominant_bodemtype_op_15m_20m_nap.1160,13352,zand,zand,leem,zand,zand,,,"POLYGON ((149250 563500, 149000 563500, 149000 563750, 149250 563750, 149250 563500))"
dominant_bodemtype_op_15m_20m_nap.1161,13355,klei,klei,leem,zand,zand,,,"POLYGON ((150000 563500, 149750 563500, 149750 563750, 150000 563750, 150000 563500))"
dominant_bodemtype_op_15m_20m_nap.1162,13356,klei,klei,leem,zand,zand,,,"POLYGON ((150250 563500, 150000 563500, 150000 563750, 150250 563750, 150250 563500))"
dominant_bodemtype_op_15m_20m_nap.1163,13362,zand,zand,leem,klei,zand,,,"POLYGON ((151750 563500, 151500 563500, 151500 563750, 151750 563750, 151750 563500))"
dominant_bodemtype_op_15m_20m_nap.1164,13363,zand,zand,zand,klei,klei,,,"POLYGON ((152000 563500, 151750 563500, 151750 563750, 152000 563750, 152000 563500))"
dominant_bodemtype_op_15m_20m_nap.1165,13703,zand,zand,klei,zand,klei,,,"POLYGON ((147750 563250, 147500 563250, 147500 563500, 147750 563500, 147750 563250))"
dominant_bodemtype_op_15m_20m_nap.1166,13708,zand,zand,leem,zand,zand,,,"POLYGON ((149000 563250, 148750 563250, 148750 563500, 149000 563500, 149000 563250))"
dominant_bodemtype_op_15m_20m_nap.1167,13712,zand,klei,leem,zand,zand,,,"POLYGON ((150000 563250, 149750 563250, 149750 563500, 150000 563500, 150000 563250))"
dominant_bodemtype_op_15m_20m_nap.1168,13723,zand,leem,zand,klei,klei,,,"POLYGON ((152750 563250, 152500 563250, 152500 563500, 152750 563500, 152750 563250))"
dominant_bodemtype_op_15m_20m_nap.1169,14429,klei,zand,zand,zand,zand,,,"POLYGON ((150750 562750, 150500 562750, 150500 563000, 150750 563000, 150750 562750))"
dominant_bodemtype_op_15m_20m_nap.1170,14437,zand,zand,zand,zand,klei,,,"POLYGON ((152750 562750, 152500 562750, 152500 563000, 152750 563000, 152750 562750))"
dominant_bodemtype_op_15m_20m_nap.1171,14067,zand,zand,leem,zand,zand,,,"POLYGON ((149500 563000, 149250 563000, 149250 563250, 149500 563250, 149500 563000))"
dominant_bodemtype_op_15m_20m_nap.1172,14076,zand,zand,leem,klei,klei,,,"POLYGON ((151750 563000, 151500 563000, 151500 563250, 151750 563250, 151750 563000))"
dominant_bodemtype_op_15m_20m_nap.1173,14093,zand,zand,zand,-,zand,,,"POLYGON ((156000 563000, 155750 563000, 155750 563250, 156000 563250, 156000 563000))"
dominant_bodemtype_op_15m_20m_nap.1174,37263,klei,klei,fijn zand,fijn zand,grof zand,,,"POLYGON ((147250 546750, 147000 546750, 147000 547000, 147250 547000, 147250 546750))"
dominant_bodemtype_op_15m_20m_nap.1175,37265,klei,klei,zand,zand,zand,,,"POLYGON ((147750 546750, 147500 546750, 147500 547000, 147750 547000, 147750 546750))"
dominant_bodemtype_op_15m_20m_nap.1176,37268,klei,klei,zand,zand,zand,,,"POLYGON ((148500 546750, 148250 546750, 148250 547000, 148500 547000, 148500 546750))"
dominant_bodemtype_op_15m_20m_nap.1177,37274,klei,zavel,zavel,zand,zand,,,"POLYGON ((150000 546750, 149750 546750, 149750 547000, 150000 547000, 150000 546750))"
dominant_bodemtype_op_15m_20m_nap.1178,37286,zavel,zavel,leem,zand,zand,,,"POLYGON ((153000 546750, 152750 546750, 152750 547000, 153000 547000, 153000 546750))"
dominant_bodemtype_op_15m_20m_nap.1179,37572,zand,klei,klei,fijn zand,fijn zand,,,"POLYGON ((135250 546500, 135000 546500, 135000 546750, 135250 546750, 135250 546500))"
dominant_bodemtype_op_15m_20m_nap.1180,37575,zand,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((136000 546500, 135750 546500, 135750 546750, 136000 546750, 136000 546500))"
dominant_bodemtype_op_15m_20m_nap.1181,37582,leem,zand,middelgrof zand,fijn zand,fijn zand,,,"POLYGON ((137750 546500, 137500 546500, 137500 546750, 137750 546750, 137750 546500))"
dominant_bodemtype_op_15m_20m_nap.1182,37610,klei,klei,fijn zand,fijn zand,fijn zand,,,"POLYGON ((144750 546500, 144500 546500, 144500 546750, 144750 546750, 144750 546500))"
dominant_bodemtype_op_15m_20m_nap.1183,37611,klei,klei,fijn zand,fijn zand,fijn zand,,,"POLYGON ((145000 546500, 144750 546500, 144750 546750, 145000 546750, 145000 546500))"
dominant_bodemtype_op_15m_20m_nap.1184,37614,klei,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((145750 546500, 145500 546500, 145500 546750, 145750 546750, 145750 546500))"
dominant_bodemtype_op_15m_20m_nap.1185,37631,klei,zand,zand,zand,zand,,,"POLYGON ((150000 546500, 149750 546500, 149750 546750, 150000 546750, 150000 546500))"
dominant_bodemtype_op_15m_20m_nap.1186,37635,klei,klei,zand,zand,zand,,,"POLYGON ((151000 546500, 150750 546500, 150750 546750, 151000 546750, 151000 546500))"
dominant_bodemtype_op_15m_20m_nap.1187,37647,zavel,zavel,leem,zand,zand,,,"POLYGON ((154000 546500, 153750 546500, 153750 546750, 154000 546750, 154000 546500))"
dominant_bodemtype_op_15m_20m_nap.1188,37648,klei,klei,leem,zand,zand,,,"POLYGON ((154250 546500, 154000 546500, 154000 546750, 154250 546750, 154250 546500))"
dominant_bodemtype_op_15m_20m_nap.1189,37649,klei,klei,leem,zand,zand,,,"POLYGON ((154500 546500, 154250 546500, 154250 546750, 154500 546750, 154500 546500))"
dominant_bodemtype_op_15m_20m_nap.1190,37654,klei,klei,leem,zand,zand,,,"POLYGON ((155750 546500, 155500 546500, 155500 546750, 155750 546750, 155750 546500))"
dominant_bodemtype_op_15m_20m_nap.1191,37977,klei,klei,fijn zand,fijn zand,grof zand,,,"POLYGON ((147250 546250, 147000 546250, 147000 546500, 147250 546500, 147250 546250))"
dominant_bodemtype_op_15m_20m_nap.1192,37993,klei,klei,zand,zand,zand,,,"POLYGON ((151250 546250, 151000 546250, 151000 546500, 151250 546500, 151250 546250))"
dominant_bodemtype_op_15m_20m_nap.1193,38000,klei,klei,zand,zand,zand,,,"POLYGON ((153000 546250, 152750 546250, 152750 546500, 153000 546500, 153000 546250))"
dominant_bodemtype_op_15m_20m_nap.1194,38004,klei,klei,zand,zand,zand,,,"POLYGON ((154000 546250, 153750 546250, 153750 546500, 154000 546500, 154000 546250))"
dominant_bodemtype_op_15m_20m_nap.1195,38006,klei,klei,zand,zand,zand,,,"POLYGON ((154500 546250, 154250 546250, 154250 546500, 154500 546500, 154500 546250))"
dominant_bodemtype_op_15m_20m_nap.1196,37953,zand,zavel,middelgrof zand,fijn zand,grof zand,,,"POLYGON ((141250 546250, 141000 546250, 141000 546500, 141250 546500, 141250 546250))"
dominant_bodemtype_op_15m_20m_nap.1197,37958,zand,zavel,middelgrof zand,fijn zand,grof zand,,,"POLYGON ((142500 546250, 142250 546250, 142250 546500, 142500 546500, 142500 546250))"
