FID,oid_,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,se_anno_cad_data,gdb_geomattr_data,shape
trend_2008_50.48,0,1700877,17,877,-55,-64.3,-9.3,-16.178,-,1 - - 4 - -,4,1917.8,,,"POLYGON ((19875.05999999866 380957.37099999934, 19959.61300000176 380152.90199999884, 19810.43499999866 380137.22300000116, 19725.881999999285 380941.69099999964, 19875.05999999866 380957.37099999934))"
trend_2008_50.49,0,1700903,17,903,-123,-111.1,11.9,-6.883,2009,- - - 4 - -,3,988.3,,,"POLYGON ((19612.05999999866 380926.37099999934, 19648.03299999982 380584.10599999875, 19498.855000000447 380568.4270000011, 19462.881999999285 380910.69200000167, 19612.05999999866 380926.37099999934))"
trend_2008_50.50,0,1700936,17,936,-166,-117.6,48.4,-13.913,2011,- - - - - -,3,1691.3,,,"POLYGON ((19289.05999999866 380888.37099999934, 19361.77499999851 380196.5320000015, 19212.596999999136 380180.8530000001, 19139.881000000983 380872.69200000167, 19289.05999999866 380888.37099999934))"
trend_2008_50.51,0,1700962,17,962,-194,47,241,-5.466,>2018,- - - - - -,3,846.6,,,"POLYGON ((19026.05999999866 380857.37099999934, 19054.627000000328 380585.56799999997, 18905.449000000954 380569.88899999857, 18876.881000000983 380841.69200000167, 19026.05999999866 380857.37099999934))"
trend_2008_50.52,0,1700979,17,979,29,66.8,37.8,-6.025,2014,- - - - - -,3,902.5,,,"POLYGON ((18862.05999999866 380838.37099999934, 18893.54899999872 380538.7710000016, 18744.370999999344 380523.0920000002, 18712.881999999285 380822.69200000167, 18862.05999999866 380838.37099999934))"
trend_2008_50.53,0,1700985,17,985,17,86.6,69.6,-3.309,>2018,- - - - - -,3,630.9,,,"POLYGON ((18593.311999998987 380803.23900000006, 18644.438000001013 380645.88699999824, 18501.780000001192 380599.53400000185, 18450.653000000864 380756.88599999994, 18593.311999998987 380803.23900000006))"
trend_2008_50.54,0,1700993,17,993,59,87.4,28.4,-5.709,2012,- - - - - -,3,870.9,,,"POLYGON ((18398.35399999842 380758.0089999996, 18518.98999999836 380499.3029999994, 18383.04399999976 380435.91000000015, 18262.40799999982 380694.6160000004, 18398.35399999842 380758.0089999996))"
trend_2008_50.55,0,1701007,17,1007,43,68.8,25.8,-5.571,2012,- - - - - -,3,857.1,,,"POLYGON ((18238.039000000805 380734.65900000185, 18360.14699999988 380484.30000000075, 18225.32800000161 380418.54399999976, 18103.219000000507 380668.90399999917, 18238.039000000805 380734.65900000185))"
trend_2008_50.56,0,1701021,17,1021,34,70.2,36.2,-2.934,>2018,- - - - - -,3,593.4,,,"POLYGON ((18115.35399999842 380725.0089999996, 18177.352000001818 380592.0529999994, 18041.405999999493 380528.66099999845, 17979.40799999982 380661.6160000004, 18115.35399999842 380725.0089999996))"
trend_2008_50.57,0,1701032,17,1032,26,66.9,40.9,-3.706,>2018,- - - - - -,3,670.6,,,"POLYGON ((18011.35399999842 380713.0089999996, 18089.664999999106 380545.0700000003, 17953.719000000507 380481.6770000011, 17875.40799999982 380649.6160000004, 18011.35399999842 380713.0089999996))"
trend_2008_50.58,0,1701046,17,1046,68,74.3,6.3,-4.736,2009,- - - 4 - -,3,773.6,,,"POLYGON ((17879.35399999842 380669.0089999996, 17979.429999999702 380454.39499999955, 17843.484000001103 380391.0020000003, 17743.40799999982 380605.6160000004, 17879.35399999842 380669.0089999996))"
trend_2008_50.59,0,1701068,17,1068,74,79.5,5.5,-4.88,2009,- - - 4 - -,3,788,,,"POLYGON ((17675.35399999842 380574.0089999996, 17778.473000001162 380352.87000000104, 17642.526999998838 380289.4770000018, 17539.40799999982 380510.6160000004, 17675.35399999842 380574.0089999996))"
trend_2008_50.60,0,1701092,17,1092,77,84.7,7.7,-4.626,2009,- - - 4 - -,3,762.6,,,"POLYGON ((17463.35399999842 380474.0089999996, 17561.105000000447 380264.37999999896, 17425.159000001848 380200.98699999973, 17327.40799999982 380410.6160000004, 17463.35399999842 380474.0089999996))"
trend_2008_50.61,0,1701112,17,1112,70,77,7,-5.098,2009,- - - 4 - -,3,809.8,,,"POLYGON ((17277.35399999842 380388.0089999996, 17385.07899999991 380156.9910000004, 17249.13300000131 380093.59800000116, 17141.40799999982 380324.6160000004, 17277.35399999842 380388.0089999996))"
trend_2008_50.62,0,1701136,17,1136,58,62.8,4.8,-7.933,2008,- - - 4 - -,3,1093.3,,,"POLYGON ((17064.35399999842 380288.0089999996, 17231.98600000143 379928.5219999999, 17096.039999999106 379865.12900000066, 16928.40799999982 380224.6160000004, 17064.35399999842 380288.0089999996))"
trend_2008_50.63,0,1701162,17,1162,45,56.2,11.2,-6.681,2009,- - - 4 - -,3,968.1,,,"POLYGON ((16824.35399999842 380176.0089999996, 16965.530000001192 379873.2569999993, 16829.583999998868 379809.86400000006, 16688.40799999982 380112.6160000004, 16824.35399999842 380176.0089999996))"
trend_2008_50.64,0,401480,4,1480,-25,130.2,155.2,6.892,-,- - - - - -,1,1089.2,,,"POLYGON ((151667.87900000066 604478.1609999985, 151561.39200000092 604805.8949999996, 151751.60300000012 604867.6979999989, 151858.08999999985 604539.9640000015, 151667.87900000066 604478.1609999985))"
trend_2008_50.65,0,401500,4,1500,-45,118.6,163.6,6.928,-,- - - - - -,1,1092.8,,,"POLYGON ((151857.87900000066 604540.1609999985, 151750.8350000009 604869.6070000008, 151941.0469999984 604931.4100000001, 152048.08999999985 604601.9640000015, 151857.87900000066 604540.1609999985))"
trend_2008_50.66,0,401520,4,1520,-60,92.5,152.5,5.127,-,- - - - - -,1,912.7,,,"POLYGON ((152053.87900000066 604605.1609999985, 151974.66200000048 604848.9640000015, 152164.87299999967 604910.7670000009, 152244.08999999985 604666.9640000015, 152053.87900000066 604605.1609999985))"
trend_2008_50.67,0,401540,4,1540,-64,74.6,138.6,3.65,-,- - - - - -,1,765,,,"POLYGON ((152244.87900000066 604667.1609999985, 152188.48299999908 604840.7289999984, 152378.69399999827 604902.5320000015, 152435.08999999985 604728.9640000015, 152244.87900000066 604667.1609999985))"
trend_2008_50.68,0,401560,4,1560,-77,59.2,136.2,3.262,-,- - - - - -,1,726.2,,,"POLYGON ((152433.87900000066 604729.1609999985, 152383.47800000012 604884.2780000009, 152573.69000000134 604946.0819999985, 152624.08999999985 604790.9640000015, 152433.87900000066 604729.1609999985))"
trend_2008_50.69,0,401580,4,1580,-89,44.9,133.9,2.888,-,- - - - - -,1,688.8,,,"POLYGON ((152624.87799999863 604791.1609999985, 152580.25600000098 604928.493999999, 152770.46799999848 604990.2969999984, 152815.08999999985 604852.9640000015, 152624.87799999863 604791.1609999985))"
trend_2008_50.70,0,401600,4,1600,-96,32.3,128.3,2.265,-,- - - - - -,1,626.5,,,"POLYGON ((152821.87900000066 604856.1609999985, 152786.88199999928 604963.8680000007, 152977.0940000005 605025.6710000001, 153012.08999999985 604917.9640000015, 152821.87900000066 604856.1609999985))"
trend_2008_50.71,0,401620,4,1620,-104,27.2,131.2,3.555,-,- - - - - -,1,755.5,,,"POLYGON ((153011.87900000066 604918.1609999985, 152956.95100000128 605087.2109999992, 153147.16200000048 605149.0139999986, 153202.08999999985 604979.9640000015, 153011.87900000066 604918.1609999985))"
trend_2008_50.72,0,401640,4,1640,-108,14.5,122.5,3.066,-,- - - - - -,1,706.6,,,"POLYGON ((153201.87900000066 604980.1609999985, 153154.50699999928 605125.9580000006, 153344.71799999848 605187.7609999999, 153392.08999999985 605041.9640000015, 153201.87900000066 604980.1609999985))"
trend_2008_50.73,0,401660,4,1660,-111,-1.9,109.1,2.478,-,- - - - - -,1,647.8,,,"POLYGON ((153392.87799999863 605042.1609999985, 153354.59099999815 605159.9970000014, 153544.80299999937 605221.8000000007, 153583.08999999985 605103.9640000015, 153392.87799999863 605042.1609999985))"
trend_2008_50.74,0,401680,4,1680,-110,-5,105,3.726,-,- - - - - -,1,772.6,,,"POLYGON ((153581.87900000066 605104.1609999985, 153524.30900000036 605281.3429999985, 153714.51999999955 605343.1460000016, 153772.08999999985 605165.9640000015, 153581.87900000066 605104.1609999985))"
trend_2008_50.75,0,401700,4,1700,-108,-13.7,94.3,3.248,-,- - - - - -,1,724.8,,,"POLYGON ((153775.87900000066 605168.1609999985, 153725.69399999827 605322.6130000018, 153915.9050000012 605384.4160000011, 153966.08999999985 605229.9640000015, 153775.87900000066 605168.1609999985))"
trend_2008_50.76,0,401720,4,1720,-112,-18.3,93.7,2.394,-,- - - - - -,1,639.4,,,"POLYGON ((153966.87900000066 605231.1609999985, 153929.88899999857 605345.0020000003, 154120.1009999998 605406.8060000017, 154157.08999999985 605292.9640000015, 153966.87900000066 605231.1609999985))"
trend_2008_50.77,0,401740,4,1740,-109,-29.5,79.5,1.379,-,- - - - - -,1,537.9,,,"POLYGON ((154156.87900000066 605293.1609999985, 154135.57200000063 605358.7360000014, 154325.78299999982 605420.5390000008, 154347.08999999985 605354.9640000015, 154156.87900000066 605293.1609999985))"
trend_2008_50.78,0,401760,4,1760,-118,-26.8,91.2,3.273,-,- - - - - -,1,727.3,,,"POLYGON ((154346.87900000066 605355.1609999985, 154296.30799999833 605510.800999999, 154486.51999999955 605572.6050000004, 154537.08999999985 605416.9640000015, 154346.87900000066 605355.1609999985))"
trend_2008_50.79,0,401780,4,1780,-122,-32.4,89.6,3.577,-,- - - - - -,1,757.7,,,"POLYGON ((154536.87799999863 605417.1609999985, 154481.61100000143 605587.2569999993, 154671.82200000063 605649.0610000007, 154727.08999999985 605478.9640000015, 154536.87799999863 605417.1609999985))"
trend_2008_50.80,0,401800,4,1800,-127,-54,73,2.494,-,- - - - - -,1,649.4,,,"POLYGON ((154732.87900000066 605481.1609999985, 154694.3440000005 605599.7580000013, 154884.55600000173 605661.5610000007, 154923.08999999985 605542.9640000015, 154732.87900000066 605481.1609999985))"
trend_2008_50.81,0,401820,4,1820,-109,-26.9,82.1,2.335,-,- - - - - -,1,633.5,,,"POLYGON ((155010.6099999994 605556.879999999, 154984.34699999914 605670.6380000003, 155179.22100000083 605715.6279999986, 155205.4840000011 605601.870000001, 155010.6099999994 605556.879999999))"
trend_2008_50.82,0,401840,4,1840,-91,-18.4,72.6,1.797,-,- - - - - -,1,579.7,,,"POLYGON ((155205.6099999994 605599.879999999, 155185.39799999818 605687.4270000011, 155380.27199999988 605732.4169999994, 155400.4840000011 605644.870000001, 155205.6099999994 605599.879999999))"
trend_2008_50.83,0,401860,4,1860,-79,-10,69,0.84,-,- - - - - -,1,484,,,"POLYGON ((155400.6099999994 605643.879999999, 155391.16200000048 605684.8029999994, 155586.03599999845 605729.7930000015, 155595.4840000011 605688.870000001, 155400.6099999994 605643.879999999))"
trend_2008_50.84,0,401880,4,1880,-52,22.2,74.2,2.647,-,- - - - - -,1,664.7,,,"POLYGON ((155595.6099999994 605687.879999999, 155565.83799999952 605816.8379999995, 155760.71200000122 605861.8280000016, 155790.4840000011 605732.870000001, 155595.6099999994 605687.879999999))"
trend_2008_50.85,0,401900,4,1900,-31,47.4,78.4,3.271,-,- - - - - -,1,727.1,,,"POLYGON ((155790.6099999994 605730.879999999, 155753.81899999827 605890.2380000018, 155948.69299999997 605935.2280000001, 155985.4840000011 605775.870000001, 155790.6099999994 605730.879999999))"
trend_2008_50.86,0,401920,4,1920,-13,64,77,3.958,-,- - - - - -,1,795.8,,,"POLYGON ((155985.6099999994 605774.879999999, 155941.09200000018 605967.7080000006, 156135.96599999815 606012.6979999989, 156180.4840000011 605819.870000001, 155985.6099999994 605774.879999999))"
trend_2008_50.87,0,401940,4,1940,11,83.2,72.2,4.258,-,- - - - - -,1,825.8,,,"POLYGON ((156180.6099999994 605817.879999999, 156132.71799999848 606025.3229999989, 156327.59200000018 606070.313000001, 156375.4840000011 605862.870000001, 156180.6099999994 605817.879999999))"
trend_2008_50.88,0,401960,4,1960,31,101.2,70.2,4.886,-,- - - - - -,1,888.6,,,"POLYGON ((156376.6099999994 605861.879999999, 156321.65399999917 606099.9189999998, 156516.52800000086 606144.9090000018, 156571.4840000011 605906.870000001, 156376.6099999994 605861.879999999))"
trend_2008_50.89,0,401980,4,1980,55,111,56,4.196,-,- - - - - -,1,819.6,,,"POLYGON ((156571.6099999994 605905.879999999, 156524.4149999991 606110.3029999994, 156719.2890000008 606155.2930000015, 156766.4840000011 605950.870000001, 156571.6099999994 605905.879999999))"
trend_2008_50.90,0,402000,4,2000,65,124.7,59.7,3.054,-,- - - - - -,1,705.4,,,"POLYGON ((156766.6099999994 605948.879999999, 156732.26000000164 606097.6660000011, 156927.1339999996 606142.6570000015, 156961.4840000011 605993.870000001, 156766.6099999994 605948.879999999))"
trend_2008_50.91,0,402020,4,2020,104,147.9,43.9,2.652,-,- - - - - -,1,665.2,,,"POLYGON ((156961.6099999994 605992.879999999, 156931.7809999995 606122.0810000002, 157126.6550000012 606167.0720000006, 157156.4840000011 606037.870000001, 156961.6099999994 605992.879999999))"
trend_2008_50.92,0,402040,4,2040,121,164.4,43.4,2.278,-,- - - - - -,1,627.8,,,"POLYGON ((157156.6099999994 606035.879999999, 157130.98800000176 606146.8599999994, 157325.86199999973 606191.8509999998, 157351.4840000011 606080.870000001, 157156.6099999994 606035.879999999))"
trend_2008_50.93,0,402060,4,2060,144,192.1,48.1,3.791,-,- - - - - -,1,779.1,,,"POLYGON ((157352.6099999994 606079.879999999, 157309.97100000083 606264.5720000006, 157504.8449999988 606309.561999999, 157547.4840000011 606124.870000001, 157352.6099999994 606079.879999999))"
trend_2008_50.94,0,402080,4,2080,161,214.3,53.3,4.097,-,- - - - - -,1,809.7,,,"POLYGON ((157547.6099999994 606123.879999999, 157501.52899999917 606323.4789999984, 157696.40300000086 606368.4699999988, 157742.4840000011 606168.870000001, 157547.6099999994 606123.879999999))"
trend_2008_50.95,0,402100,4,2100,193,215.9,22.9,1.58,-,- - - - - -,1,558,,,"POLYGON ((157742.6099999994 606166.879999999, 157724.83900000155 606243.8550000004, 157919.71299999952 606288.8449999988, 157937.4840000011 606211.870000001, 157742.6099999994 606166.879999999))"
