ID;GUID;BUISHOOGTE;MEETWAARDE;WATERSTAND_NAP;SIGNALERING;REDEN_GEEN_METING_CODE;REDEN_GEEN_METING_OMSC;BEHEEROBJECT_ID;INSPECTIEDATUM;JAAR;PEILBUISID;STATUS_CODE;STATUS_OMSC;EXTRA_LOCATIE_AANDUIDING;IDEOMA_PEILBUISNUMMER;LENGTE_BUIS;FILTER_DIAMETER;STRAATHOOGTE;HUISNUMMER;FILTER_LENGTE;INTERVENTIEWAARDE_HOOGSTE_WATE;INTERVENTIEWAARDE_LAAGSTE_WATE;EOS_NUMMER;FILTER_VAN;FILTER_TOT;IBDH_KRING;IBDH_MILIEU;DSB_MILIEU;PEILBUISNUMMER;DINONUMMER;IBDH_DRAINAGE;IBDH_NOODDRINKWATER_;STRAATNAAM_ID;STRAATNAAM_CODE;STRAATNAAM_OMSC;PROJECT_ID;PROJECT_OMSC;X;Y;LONG;LAT
34716;{D69ACCF7-3A0C-4F0B-89F3-46A347F32963};4.18;3.16;1.02;;;;31153;20100204000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34717;{0E4CC27D-0814-46E2-A306-AD2984907E11};4.18;3.15;1.03;;;;31153;20100218000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34718;{5D172DD0-D170-40D2-A2EE-81D8126B982F};4.18;3.16;1.02;;;;31153;20100226000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34719;{E70B50D1-3EA9-484D-A1F8-C1DB90FB5BC7};4.18;3.17;1.01;;;;31153;20100305000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34720;{2C8B64C6-A803-483C-B189-E009F8F44A43};4.18;3.21;0.97;;;;31153;20100311000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34721;{B43C842B-02D2-4EEE-A27F-9F348F75DB1A};4.18;3.21;0.97;;;;31153;20100312000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34722;{3788A502-824E-4EE2-8133-80739F2800CA};4.18;3.24;0.94;;;;31153;20100319000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34723;{366B4867-284F-407A-B48E-E931206F5E01};4.18;3.25;0.93;;;;31153;20100326000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34724;{769B84C6-342C-471D-8AB8-F7CAD3B5BA89};4.18;3.32;0.86;;;;31153;20100416000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34725;{48C9958F-B5B9-4E78-8CD0-07391F335821};4.18;3.33;0.85;;;;31153;20100423000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34726;{45525FB2-89BC-4992-AC8E-E1C2ECCC7998};4.18;3.34;0.84;;;;31153;20100429000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34727;{05BB5E94-E9FC-43F5-ACAC-34A3574EDD4E};4.18;3.35;0.83;;;;31153;20100507000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34728;{75ED44FB-ED05-4F1B-803C-8C3AEFE5D5C3};4.18;3.42;0.76;;;;31153;20100610000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34729;{F6330090-6880-4DC6-9F08-063267D145E8};4.18;3.46;0.72;;;;31153;20100719000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34730;{F6A3201D-C025-44D4-97C5-414C53B85424};4.18;3.29;0.89;;;;31153;20100830000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34731;{57A362EB-FEFE-49F9-8D50-8C6772E16DC7};4.18;3.29;0.89;;;;31153;20100901000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34732;{1A31D3B8-A1BE-4D88-A802-B0A62F35D567};4.18;3.25;0.93;;;;31153;20100914000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34733;{95075D7F-EA96-4AB6-86BE-0899F9ACDC08};4.18;3.24;0.94;;;;31153;20100923000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34734;{D9F09BD2-F5B7-4468-B62A-029DD0F5772C};4.18;3.22;0.96;;;;31153;20100930000000;2010;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
