geo_point_2d;geo_shape;buurt;stadsdeel;geovisia_i;id;gv_oppervl
51.452057700976425, 5.39506882373542;"{""coordinates"": [[[5.394349431161881, 51.45160831644567], [5.39434957112019, 51.45250718325776], [5.395788230493355, 51.45250708254181], [5.395788062177399, 51.4516082157545], [5.394349431161881, 51.45160831644567]]], ""type"": ""Polygon""}";Flight Forum;Strijp 2;E3F34737-225C-46E6-86F3-3BA435C07792;15285;10000.0
51.461027336785655, 5.454066561235283;"{""coordinates"": [[[5.453346442512933, 51.46057831639274], [5.453347746058054, 51.46147718132184], [5.454786694171751, 51.46147635419821], [5.454785362203572, 51.46057748931142], [5.453346442512933, 51.46057831639274]]], ""type"": ""Polygon""}";Woensel-West;Woensel zuid;AA8CF8DF-2C75-4A1E-942F-1EFE1BDCCDAF;17079;10000.0
51.47900462583783, 5.454092944537328;"{""coordinates"": [[[5.453372540223751, 51.47855560619887], [5.453373846861268, 51.47945447023764], [5.454813363050442, 51.47945364250285], [5.454812028016397, 51.47855477850143], [5.453372540223751, 51.47855560619887]]], ""type"": ""Polygon""}";Achtse Barrier-Gunterslaer;Woensel noord 1b;18A5A162-DA42-46E2-9D1B-A4203254BB1B;17086;10000.0
51.45827718248475, 5.517371928949664;"{""coordinates"": [[[5.516651229159891, 51.457828552851446], [5.516653782567402, 51.45872741650209], [5.518092642960922, 51.45872580913464], [5.5180900610986985, 51.4578269455255], [5.516651229159891, 51.457828552851446]]], ""type"": ""Polygon""}";Koudenhoven;Tongelre;FB7B6787-0443-492B-9F1F-44A6BB607CF6;12386;10000.0
51.48709183691184, 5.458424115818223;"{""coordinates"": [[[5.457703539742264, 51.48664284418218], [5.4577049337587695, 51.48754170782109], [5.459144706087521, 51.487540826674206], [5.459143283679792, 51.486641963061494], [5.457703539742264, 51.48664284418218]]], ""type"": ""Polygon""}";Blixembosch-West;Woensel noord 1a;C59516E0-13E4-4F10-8328-EED814238852;17193;10000.0
51.46548886132068, 5.497245430934044;"{""coordinates"": [[[5.496524815069684, 51.46504010765573], [5.496526971609981, 51.46593897143734], [5.4979660610017405, 51.46593761200992], [5.497963876044831, 51.4650387482633], [5.496524815069684, 51.46504010765573]]], ""type"": ""Polygon""}";Oude Gracht-Oost;Woensel zuid;C1FD71C5-2048-47F7-9C9C-929D30F92328;10854;10000.0
51.49697933410976, 5.4584396213122;"{""coordinates"": [[[5.457718887840036, 51.4965303418066], [5.457720284177444, 51.49742920493121], [5.459160368993794, 51.49742832343946], [5.459158944237135, 51.496529460348874], [5.457718887840036, 51.4965303418066]]], ""type"": ""Polygon""}";Buitengebied;;91A100D6-8313-4232-918B-A8F9026AF13A;17200;10000.0
51.47267840187207, 5.498702106502656;"{""coordinates"": [[[5.497981362071236, 51.47222965740243], [5.497983548337716, 51.4731285208133], [5.4994228651510735, 51.47312714336388], [5.499420650439878, 51.47222827998731], [5.497981362071236, 51.47222965740243]]], ""type"": ""Polygon""}";Eckart;Woensel noord 2;28487F93-4C40-4FDE-A4F1-A9096D544076;10972;10000.0
51.47627385494082, 5.498710910615355;"{""coordinates"": [[[5.497990108847287, 51.47582511066599], [5.497992296088947, 51.476723973830985], [5.4994317265848505, 51.47672259624074], [5.499429510930314, 51.47582373311129], [5.497990108847287, 51.47582511066599]]], ""type"": ""Polygon""}";Vaartbroek;Woensel noord 2;12543640-A603-43D1-BDD4-18918D9354AF;10976;10000.0
51.41070278679576, 5.4281206146322525;"{""coordinates"": [[[5.427401545463055, 51.41025360389689], [5.427402339001255, 51.411152473347734], [5.42883969798021, 51.41115196672278], [5.428838876091967, 51.41025309730592], [5.427401545463055, 51.41025360389689]]], ""type"": ""Polygon""}";Buitengebied;;510580EF-D6BA-4963-A647-BBEBAB7869CA;16218;10000.0
51.41429826415519, 5.428123845779261;"{""coordinates"": [[[5.427404719832572, 51.41384908141834], [5.427405513515261, 51.41474795068086], [5.428842985907299, 51.41474744391987], [5.428842163869404, 51.41384857469137], [5.427404719832572, 51.41384908141834]]], ""type"": ""Polygon""}";Ooievaarsnest;Gestel;9335F51D-250D-4D24-AF50-E29F89F12696;16222;10000.0
51.48531480178702, 5.403712753329671;"{""coordinates"": [[[5.402992748184079, 51.48486547185058], [5.40299306289187, 51.48576433664019], [5.404432772682259, 51.48576412875514], [5.404432429569527, 51.48486526399065], [5.402992748184079, 51.48486547185058]]], ""type"": ""Polygon""}";Buitengebied;Strijp 2;FFB81961-D505-4FC5-A581-B679F5CB1B7E;15530;10000.0
51.486165401178184, 5.494415949438487;"{""coordinates"": [[[5.493695032824588, 51.48571663059701], [5.49369713684122, 51.48661549349148], [5.495136880261444, 51.48661416878426], [5.495134747817032, 51.485715305923954], [5.493695032824588, 51.48571663059701]]], ""type"": ""Polygon""}";Heesterakker;Woensel noord 2;23802850-E35C-463D-A3EA-0C1416AEF555;10657;10000.0
51.46194409042279, 5.40514322445093;"{""coordinates"": [[[5.404423576052976, 51.46149476851115], [5.404423914936825, 51.46239363431236], [5.405862887026657, 51.4623934093787], [5.40586251978634, 51.461494543584536], [5.404423576052976, 51.46149476851115]]], ""type"": ""Polygon""}";BeA2;Strijp 2;F58DDE55-570C-4763-9DD2-4C15ECC7E5B2;15540;10000.0
51.49516864961255, 5.477156979766189;"{""coordinates"": [[[5.476436090192382, 51.494719772803904], [5.476437855503169, 51.49561863560039], [5.4778778835412805, 51.495617523441844], [5.477876089831045, 51.494718660695035], [5.476436090192382, 51.494719772803904]]], ""type"": ""Polygon""}";Blixembosch-Oost;Woensel noord 2;2F373F6B-7C3D-429B-AA82-EC963430DC45;17547;10000.0
51.42773788677502, 5.495716468100878;"{""coordinates"": [[[5.494996464311956, 51.42728912219481], [5.494998589258478, 51.42818798844891], [5.49643648608355, 51.42818664839518], [5.496434332720688, 51.4272877821399], [5.494996464311956, 51.42728912219481]]], ""type"": ""Polygon""}";Tuindorp;Stratum;674CBA47-1B35-48C4-AB0D-D63EF9840856;10702;10000.0
51.452951456511336, 5.422403802641574;"{""coordinates"": [[[5.421684125364074, 51.45250224066377], [5.421684803776003, 51.4534011067174], [5.42312349408276, 51.45340066939659], [5.423122787348246, 51.45250180336907], [5.421684125364074, 51.45250224066377]]], ""type"": ""Polygon""}";Wielewaal;Strijp 1;D1C0DD57-BFED-4BA9-838D-59A4223FAFB8;15995;10000.0
51.43943329857192, 5.484238262970077;"{""coordinates"": [[[5.483518187786995, 51.4389844635671], [5.483520086057115, 51.43988332932699], [5.484958352341024, 51.43988213059757], [5.484956425695038, 51.43898326488465], [5.483518187786995, 51.4389844635671]]], ""type"": ""Polygon""}";Binnenstad;Centrum;DA31C1C9-1877-4173-AF3D-C9401C253121;17665;10000.0
51.44572535632372, 5.484251649034128;"{""coordinates"": [[[5.483531474422003, 51.4452765217734], [5.483533372686683, 51.446175386968754], [5.484971837857795, 51.44617418788871], [5.484969911171803, 51.44527532274398], [5.483531474422003, 51.4452765217734]]], ""type"": ""Polygon""}";TU-terrein;Centrum;0FF374E0-8899-44C6-93EF-7192C40840C3;17668;10000.0
51.488898185769195, 5.442588975710379;"{""coordinates"": [[[5.441868527817976, 51.48844909544862], [5.441869609550579, 51.489347959313605], [5.443309437795195, 51.489347273127024], [5.44330832767278, 51.48844840927972], [5.441868527817976, 51.48844909544862]]], ""type"": ""Polygon""}";Achtse Barrier-Hoeven;Woensel noord 1b;50729E22-23C0-4180-9F9D-59BCAF6BA45B;16744;10000.0
51.471826719923655, 5.425296908638764;"{""coordinates"": [[[5.424576903803325, 51.47137752267054], [5.424577640738533, 51.472276387341495], [5.426016927665581, 51.47227591421603], [5.426016162344207, 51.47137704955726], [5.424576903803325, 51.47137752267054]]], ""type"": ""Polygon""}";Mispelhoef;Strijp 1;648CFD65-DCCB-4492-B9A5-7246ED8760E6;16127;10000.0
51.452946198013514, 5.436790571760846;"{""coordinates"": [[[5.436070752092258, 51.45249707072827], [5.436071714134977, 51.453395936612225], [5.43751040560393, 51.45339532233839], [5.437509415207783, 51.45249645647024], [5.436070752092258, 51.45249707072827]]], ""type"": ""Polygon""}";Wielewaal;Strijp 1;2F24CC37-9D4E-46E6-ABDB-ADC4B2D00BD4;16538;10000.0
51.41694738643792, 5.500003419445623;"{""coordinates"": [[[5.499283543949917, 51.41649864794719], [5.499285754213863, 51.41739751502458], [5.500723309142024, 51.41739612195554], [5.500721070459611, 51.41649725490115], [5.499283543949917, 51.41649864794719]]], ""type"": ""Polygon""}";Kruidenbuurt;Stratum;837CC78C-32CF-49FA-8B83-00C1086634A5;11020;10000.0
51.452952688599915, 5.418087774069162;"{""coordinates"": [[[5.417368139231182, 51.452503446103066], [5.41736873267535, 51.45340231223209], [5.418807423071007, 51.45340192813514], [5.418806801304251, 51.452503062030786], [5.417368139231182, 51.452503446103066]]], ""type"": ""Polygon""}";Meerbos;Strijp 2;87BDFE9E-F878-41AF-B14D-35EC88A7E264;15859;10000.0
51.45019522262052, 5.510155871000453;"{""coordinates"": [[[5.5094353703933585, 51.44974654815254], [5.50943778062451, 51.450645412434646], [5.51087638583278, 51.4506438940891], [5.510873947159163, 51.449745029881946], [5.5094353703933585, 51.44974654815254]]], ""type"": ""Polygon""}";Buitengebied;Tongelre;D0E91D8A-6559-4CBB-ABA1-43A750897966;11827;10000.0
51.46013997449208, 5.429603863323913;"{""coordinates"": [[[5.428884001005318, 51.459690803278754], [5.428884821798269, 51.4605896688566], [5.430323739818752, 51.460589142739764], [5.430322890677444, 51.45969027719028], [5.428884001005318, 51.459690803278754]]], ""type"": ""Polygon""}";Herdgang;Strijp 1;441D0739-581D-4480-A68A-525579C2F9D3;16309;10000.0
51.455588407151495, 5.510170419709689;"{""coordinates"": [[[5.509449833432953, 51.45513973306462], [5.509452244325232, 51.45603859703372], [5.510891020215535, 51.45603707823853], [5.510888580873008, 51.455138214344366], [5.509449833432953, 51.45513973306462]]], ""type"": ""Polygon""}";Koudenhoven;Tongelre;8895A013-AD39-4154-A197-BCBCAB1B0CD9;11833;10000.0
51.43407846631611, 5.409446534551693;"{""coordinates"": [[[5.408727282767578, 51.43362916952679], [5.4087277060468, 51.4345280372999], [5.410165800518279, 51.434527760130855], [5.410165348891193, 51.43362889240062], [5.408727282767578, 51.43362916952679]]], ""type"": ""Polygon""}";Buitengebied;Buitengebied;518FB4E3-D831-45DD-B772-9437FD179472;15634;10000.0
51.45648419790625, 5.513050424891138;"{""coordinates"": [[[5.5123297959943685, 51.45603554170089], [5.512332263899943, 51.456934405467116], [5.51377106801754, 51.456932851111205], [5.513768571660437, 51.456033987420874], [5.5123297959943685, 51.45603554170089]]], ""type"": ""Polygon""}";Koudenhoven;Tongelre;19801156-DAA4-4948-A695-FCA75B3322BA;12054;10000.0
51.45828192534682, 5.513055389401109;"{""coordinates"": [[[5.512334731935163, 51.457833269212806], [5.512337200103439, 51.45873213294471], [5.5137760610616855, 51.45873057851033], [5.513773564484935, 51.45783171480372], [5.512334731935163, 51.457833269212806]]], ""type"": ""Polygon""}";Koudenhoven;Tongelre;1079F4A0-D612-44A7-B4F2-CCB0D3D96CCE;12056;10000.0
51.45917442982809, 5.518813371205786;"{""coordinates"": [[[5.518092642960922, 51.45872580913464], [5.518095224941166, 51.45962467269107], [5.519534113672704, 51.45962304753783], [5.519531503236458, 51.45872418402333], [5.518092642960922, 51.45872580913464]]], ""type"": ""Polygon""}";Koudenhoven;Tongelre;E92A7124-98DE-4990-9D17-D23921F6B597;12497;10000.0
51.47357161270941, 5.504461629901436;"{""coordinates"": [[[5.503740814611389, 51.47312290396421], [5.5037431147003435, 51.47402176715874], [5.5051824594003556, 51.47402031847423], [5.5051801308864015, 51.473121455323266], [5.503740814611389, 51.47312290396421]]], ""type"": ""Polygon""}";Luytelaer;Woensel noord 2;133D94F5-614C-4321-976F-93F70F8DB45A;11413;10000.0
51.43672654530362, 5.495737859938923;"{""coordinates"": [[[5.4950177141618415, 51.43627778128267], [5.49501983914834, 51.43717664675286], [5.496458019906654, 51.43717530633393], [5.496455866548211, 51.436276440934094], [5.4950177141618415, 51.43627778128267]]], ""type"": ""Polygon""}";Lakerlopen;Tongelre;7BC2B891-855D-481E-B67E-978081BA8C9F;10712;10000.0
51.42416854951936, 5.462639206021883;"{""coordinates"": [[[5.461919584533981, 51.42371958038788], [5.461921056978132, 51.42461844785113], [5.463358841695701, 51.42461751567774], [5.463357340877868, 51.42371864824776], [5.461919584533981, 51.42371958038788]]], ""type"": ""Polygon""}";Rapelenburg;Gestel;808CC27E-BAB5-47F2-825E-EA5637A7C3A8;17277;10000.0
51.42506354627991, 5.468391887588787;"{""coordinates"": [[[5.467672195475583, 51.424614612775514], [5.467673781039756, 51.42551347995289], [5.469111593888929, 51.42551247680543], [5.469109979954113, 51.42461360967364], [5.467672195475583, 51.424614612775514]]], ""type"": ""Polygon""}";Rapelenburg;Gestel;57641D4C-8BED-452E-A2FD-871977F85CCF;17376;10000.0
51.432208500056134, 5.518735531121213;"{""coordinates"": [[[5.518015230432291, 51.431759877964055], [5.518017810027859, 51.432658743270125], [5.519455846021254, 51.432657119174415], [5.5194532379803185, 51.43175825388917], [5.518015230432291, 51.431759877964055]]], ""type"": ""Polygon""}";Poeijers;Stratum;3BF5ED00-DDCE-4415-9CD1-AD4D115D73AF;18575;10000.0
51.433135023704, 5.491415144373687;"{""coordinates"": [[[5.490695097995889, 51.43268623276781], [5.490697137493804, 51.433585098638716], [5.492135204938043, 51.43358381165412], [5.49213313707286, 51.43268494584488], [5.490695097995889, 51.43268623276781]]], ""type"": ""Polygon""}";Irisbuurt;Stratum;1227FA17-1EB0-457E-AF07-EA2E25E9B275;10378;10000.0
51.46822564353982, 5.439685499440894;"{""coordinates"": [[[5.43896540920956, 51.46777653484519], [5.438966429820734, 51.46867539965777], [5.440405603856081, 51.46867474927976], [5.44040455486393, 51.46777588446788], [5.43896540920956, 51.46777653484519]]], ""type"": ""Polygon""}";Vredeoord;Woensel zuid;2053B3A7-4D7F-43EC-B040-4AB28511FC5B;16640;10000.0
51.4960372382998, 5.510279714427189;"{""coordinates"": [[[5.509558484735339, 51.49558856623191], [5.509560903371155, 51.49648742797819], [5.511000958320433, 51.496485907380574], [5.5109985112846225, 51.49558704569946], [5.509558484735339, 51.49558856623191]]], ""type"": ""Polygon""}";Bokt;Woensel noord 2;9445CD10-0A02-4C50-9BC4-3CCE3A1E8601;11878;10000.0
51.408898403424416, 5.443929169551326;"{""coordinates"": [[[5.44320997288374, 51.408449317908826], [5.443211077901112, 51.4093481872681], [5.444648380411733, 51.40934748595308], [5.44464724702597, 51.40844861665382], [5.44320997288374, 51.408449317908826]]], ""type"": ""Polygon""}";Beemden;Gestel;00407C0A-4B45-41B1-B860-CE5C5F6A7A76;16753;10000.0
51.43398361597646, 5.537435727017876;"{""coordinates"": [[[5.536715214239948, 51.433535109582365], [5.536718163177346, 51.43443397420446], [5.538156254003722, 51.434432119385576], [5.538153276636246, 51.433533254810065], [5.536715214239948, 51.433535109582365]]], ""type"": ""Polygon""}";Urkhoven;Tongelre;BA4F1C5E-105C-432C-86B2-16C3ED348884;13899;10000.0
51.45474624541286, 5.431037588654043;"{""coordinates"": [[[5.43031779751739, 51.454297082872316], [5.43031864617509, 51.45519594871283], [5.431757393980639, 51.455195404990334], [5.431756516939785, 51.45429653916506], [5.43031779751739, 51.454297082872316]]], ""type"": ""Polygon""}";Wielewaal;Strijp 1;BEA2ADBA-316C-4034-A0B8-E8D6FBA769A0;16358;10000.0
51.43580875368237, 5.514431498857805;"{""coordinates"": [[[5.5137111839530295, 51.435360105296716], [5.513713678192866, 51.43625897039158], [5.515151827973217, 51.43625739909469], [5.515149305290096, 51.43535853402065], [5.5137111839530295, 51.435360105296716]]], ""type"": ""Polygon""}";Doornakkers-Oost;Tongelre;9D52C4F4-63C4-494E-952B-0B700A298A0C;12141;10000.0
51.45833236028732, 5.4511849108402295;"{""coordinates"": [[[5.450464863199272, 51.45788332196646], [5.450466109727309, 51.45878218713732], [5.451904972693487, 51.45878139562854], [5.4519036977462765, 51.45788253049904], [5.450464863199272, 51.45788332196646]]], ""type"": ""Polygon""}";Woensel-West;Woensel zuid;F4F8E6A6-3C98-4ED3-B73E-68A62BA323BF;17000;10000.0
51.45468011192626, 5.518800391672383;"{""coordinates"": [[[5.5180797347617645, 51.454231491134465], [5.518082316171375, 51.45513035479274], [5.519521062766705, 51.45512872975797], [5.519518452958772, 51.45422986610583], [5.5180797347617645, 51.454231491134465]]], ""type"": ""Polygon""}";Koudenhoven;Tongelre;5087D517-BF02-4EC0-96D6-06DB2C80517E;12492;10000.0
51.43313756226675, 5.488539037992883;"{""coordinates"": [[[5.487819019995974, 51.432688753590206], [5.4878210027603, 51.43358761955814], [5.489259070172909, 51.433586367964], [5.489257059041787, 51.43268750204432], [5.487819019995974, 51.432688753590206]]], ""type"": ""Polygon""}";Rochusbuurt;Stratum;F0710581-BBF8-41F9-BB7F-9326BBD3F368;10158;10000.0
51.47806299561489, 5.507352150532313;"{""coordinates"": [[[5.5066312352358615, 51.47761430471156], [5.506633593327811, 51.47851316774698], [5.508073080035031, 51.4785116835575], [5.508070693499901, 51.477612820523255], [5.5066312352358615, 51.47761430471156]]], ""type"": ""Polygon""}";Vaartbroek;Woensel noord 2;FA5B47F7-3F5B-4EAC-87EC-8ABB81E2D2CF;11638;10000.0
51.432180242582795, 5.5417438593675765;"{""coordinates"": [[[5.541023332261962, 51.43173176271173], [5.541026366930608, 51.43263062754169], [5.5424644006904025, 51.432628719467715], [5.542461337570726, 51.43172985468206], [5.541023332261962, 51.43173176271173]]], ""type"": ""Polygon""}";Urkhoven;Tongelre;5847A079-4F66-40F2-9326-343D6DFFDF11;19001;10000.0
51.454709065876905, 5.490025718742105;"{""coordinates"": [[[5.489305344929125, 51.454260267320535], [5.489307357868725, 51.45515913188139], [5.490746106751863, 51.455157861459384], [5.490744065409476, 51.454258996931316], [5.489305344929125, 51.454260267320535]]], ""type"": ""Polygon""}";Hondsheuvels;Sport;19A8541B-FC59-42DE-9C16-527FEE7749BB;17829;10000.0
51.44476434124569, 5.541786544034418;"{""coordinates"": [[[5.541065817821599, 51.44431586213608], [5.541068852934434, 51.44521472591202], [5.542507284447075, 51.44521281737786], [5.542504220912889, 51.444313953636644], [5.541065817821599, 51.44431586213608]]], ""type"": ""Polygon""}";Buitengebied;Buitengebied;4C00F86B-9354-47F4-94DD-9E876516DF5B;19009;10000.0
51.45829519593481, 5.500105764650636;"{""coordinates"": [[[5.4993852346110454, 51.457846459709074], [5.499387447046162, 51.45874532382126], [5.500826308896955, 51.45874392917728], [5.5008240680452545, 51.45784506511424], [5.4993852346110454, 51.457846459709074]]], ""type"": ""Polygon""}";Koudenhoven;Tongelre;BD1D1385-EA1F-463F-956C-28E49A74596F;11066;10000.0
51.48976474679767, 5.490104894180551;"{""coordinates"": [[[5.489383963163654, 51.48931594970992], [5.489385982318065, 51.490214812479024], [5.490825839388327, 51.49021354091503], [5.490823791842912, 51.48931467817871], [5.489383963163654, 51.48931594970992]]], ""type"": ""Polygon""}";Esp;Woensel noord 2;1DA92866-F883-434D-B368-44A317CC518B;10331;10000.0
51.46639172357455, 5.492930290714556;"{""coordinates"": [[[5.49220970284894, 51.46594294323399], [5.492211774673903, 51.46684180715579], [5.493650892792904, 51.466840500938716], [5.493648792532283, 51.465941637049376], [5.49220970284894, 51.46594294323399]]], ""type"": ""Polygon""}";Oude Gracht-West;Woensel zuid;6836C7A4-86DC-4666-9F4E-9E489C355E43;10525;10000.0
51.47631268081146, 5.44545248262983;"{""coordinates"": [[[5.444732206416273, 51.47586360792508], [5.444733342466919, 51.476762472252474], [5.446172773041841, 51.476761750737474], [5.4461716085831195, 51.47586288641757], [5.444732206416273, 51.47586360792508]]], ""type"": ""Polygon""}";Achtse Barrier-Gunterslaer;Woensel noord 1b;89426E49-2AE5-4F06-A7CF-A28A915ABD50;16833;10000.0
51.472675611245705, 5.501580711317138;"{""coordinates"": [[[5.500859938611235, 51.47222688465766], [5.500862181747764, 51.473125747992434], [5.502301498231412, 51.473124334853935], [5.502299226671163, 51.47222547156183], [5.500859938611235, 51.47222688465766]]], ""type"": ""Polygon""}";Luytelaer;Woensel noord 2;16015B30-8B75-4847-BED9-6D5349C0C0A6;11192;10000.0
51.42777853420505, 5.435325359383516;"{""coordinates"": [[[5.434605950814337, 51.42732939671086], [5.434606884308796, 51.42822826442554], [5.436044782131928, 51.42822766872937], [5.436043820283228, 51.427328801046045], [5.434605950814337, 51.42732939671086]]], ""type"": ""Polygon""}";Hurk;Strijp 1;020BF55F-0812-4961-B22F-10A7C68CD0F4;16477;10000.0
51.44571519646842, 5.495759253966661;"{""coordinates"": [[[5.495038966082197, 51.44526643302616], [5.495041091577794, 51.44616529785277], [5.496479556031005, 51.44616395693824], [5.496477402166565, 51.445265092147416], [5.495038966082197, 51.44526643302616]]], ""type"": ""Polygon""}";TU-terrein;Centrum;896FB7B0-174E-4DAB-96C6-9239FD47D8FA;10722;10000.0
51.406198848581894, 5.449674622977759;"{""coordinates"": [[[5.448955411335212, 51.405749798341816], [5.448956631082164, 51.40664866792258], [5.450393848794408, 51.4066478958534], [5.4503926006973185, 51.40574902629946], [5.448955411335212, 51.405749798341816]]], ""type"": ""Polygon""}";Beemden;Gestel;E01A9B20-D9C8-495D-B6AE-D1EC7FA4B686;16932;10000.0
51.47722312990307, 5.413785886724314;"{""coordinates"": [[[5.413065910610157, 51.47677386186881], [5.413066422109242, 51.47767272675782], [5.414505877021611, 51.477672394971805], [5.414505337164413, 51.476773530111096], [5.413065910610157, 51.47677386186881]]], ""type"": ""Polygon""}";Mispelhoef;Strijp 1;65299693-837B-4603-9AA8-142B7397B1BD;15761;10000.0
51.47447749716123, 5.497267148424629;"{""coordinates"": [[[5.496546389344854, 51.4740287439017], [5.496548547934208, 51.47492760721309], [5.49798792170541, 51.474926247446135], [5.49798573470407, 51.47402738416967], [5.496546389344854, 51.4740287439017]]], ""type"": ""Polygon""}";Eckart;Woensel noord 2;2C7D8FE1-0764-4232-BE2C-ACCF21D20108;10864;10000.0
51.49606639129074, 5.478598801514872;"{""coordinates"": [[[5.4778778835412805, 51.495617523441844], [5.477879677333165, 51.49651638613139], [5.479319733690333, 51.49651525615996], [5.479317911497708, 51.495616393520564], [5.4778778835412805, 51.495617523441844]]], ""type"": ""Polygon""}";Blixembosch-Oost;Woensel noord 2;006D7035-42F1-45C7-8250-7155DC1C26BC;17576;10000.0
51.457447018543235, 5.418090812492445;"{""coordinates"": [[[5.41737110672296, 51.45699777622678], [5.4173717003861634, 51.457896642113035], [5.4188105324414835, 51.45789625789711], [5.418809910421896, 51.45699739203101], [5.41737110672296, 51.45699777622678]]], ""type"": ""Polygon""}";Wielewaal;Strijp 1;8A3EFB01-E3DC-4554-A480-FFBA21226B77;15864;10000.0
51.44756348597118, 5.3806830214126045;"{""coordinates"": [[[5.379963842036185, 51.447114012608765], [5.379963698642673, 51.44801287981331], [5.381402214946704, 51.448012956385774], [5.381402330025445, 51.44711408917923], [5.379963842036185, 51.447114012608765]]], ""type"": ""Polygon""}";Eindhoven Airport;Strijp 2;7D152C57-B3D1-45DC-AED3-88EFD4656E2D;14942;10000.0
51.44120194326535, 5.514446551435427;"{""coordinates"": [[[5.513726151102368, 51.44075329511434], [5.513728645518302, 51.44165215985711], [5.515166965971249, 51.44165058845269], [5.515164443118601, 51.44075172371352], [5.513726151102368, 51.44075329511434]]], ""type"": ""Polygon""}";Doornakkers-Oost;Tongelre;AC906D9E-4FC8-4CD4-A7C3-7BCE2495D430;12147;10000.0
51.45655225703095, 5.390753233795956;"{""coordinates"": [[[5.390033813124208, 51.45610284611005], [5.390033868082119, 51.45700171274425], [5.391472668628621, 51.457001664987395], [5.391472585366401, 51.45610279838783], [5.390033813124208, 51.45610284611005]]], ""type"": ""Polygon""}";Eindhoven Airport;Strijp 2;7B454411-A228-4A80-AAD8-83FD9F05B56E;15188;10000.0
51.45745112355425, 5.390753303044266;"{""coordinates"": [[[5.390033868082119, 51.45700171274425], [5.390033923304392, 51.45790057918548], [5.391472752175459, 51.45790053140148], [5.391472668628621, 51.457001664987395], [5.390033868082119, 51.45700171274425]]], ""type"": ""Polygon""}";Eindhoven Airport;Strijp 2;31330AA9-A02A-402A-B713-0B47BB8F7F95;15189;10000.0
51.45834998989527, 5.390753372552891;"{""coordinates"": [[[5.390033923304392, 51.45790057918548], [5.390033978763837, 51.45879944544821], [5.391472835977799, 51.458799397643816], [5.391472752175459, 51.45790053140148], [5.390033923304392, 51.45790057918548]]], ""type"": ""Polygon""}";Eindhoven Airport;Strijp 2;47C157E2-EC07-4477-A6C4-AC0014B631F3;15190;10000.0
51.46194545448327, 5.390753651102002;"{""coordinates"": [[[5.390034145157458, 51.46149604391986], [5.390034200627094, 51.462394909971174], [5.391473171225546, 51.462394862085134], [5.391473087407851, 51.461495996054246], [5.390034145157458, 51.46149604391986]]], ""type"": ""Polygon""}";Eindhoven Airport;Strijp 2;C53C86FA-3F4A-42C6-8323-CB65184A538F;15194;10000.0
51.45475411415166, 5.376365802236132;"{""coordinates"": [[[5.3756465519403545, 51.454304614339456], [5.375646323661106, 51.455203481422956], [5.377085066720231, 51.45520361099496], [5.377085266642917, 51.454304743943894], [5.3756465519403545, 51.454304614339456]]], ""type"": ""Polygon""}";Eindhoven Airport;Strijp 2;D05488E8-F47F-4989-9D3E-CC0C3E65B585;14850;10000.0
51.47003502326396, 5.39507191824882;"{""coordinates"": [[[5.394352241457803, 51.469585639624455], [5.394352382890065, 51.470484505258455], [5.395791609229137, 51.470484403938784], [5.395791439428779, 51.469585538328374], [5.394352241457803, 51.469585639624455]]], ""type"": ""Polygon""}";BeA2;Strijp 2;A273706D-A5EC-4005-AF23-3441EDBF4873;15300;10000.0
51.475428216003465, 5.395072853730382;"{""coordinates"": [[[5.394353091271323, 51.474978832622405], [5.394353233879872, 51.475877697938046], [5.395792630371183, 51.47587759640584], [5.395792459428733, 51.47497873114955], [5.394353091271323, 51.474978832622405]]], ""type"": ""Polygon""}";BeA2;;AE707546-7B99-4C55-9565-DE61C244448D;15306;10000.0
51.43136557944047, 5.452585115804271;"{""coordinates"": [[[5.45186548013012, 51.43091654856841], [5.451866754143405, 51.431815415771894], [5.45330476565276, 51.43181460733882], [5.4533034632961215, 51.43091574017712], [5.45186548013012, 51.43091654856841]]], ""type"": ""Polygon""}";Hurk;Strijp 1;A4E60B6B-57F9-4F54-9C1A-6D52360B340B;17029;10000.0
51.46462952480264, 5.4411204079065865;"{""coordinates"": [[[5.440400360525502, 51.464180424851705], [5.440401408670374, 51.46507928978244], [5.441840469494337, 51.46507862177715], [5.441839392942562, 51.464179756884754], [5.440400360525502, 51.464180424851705]]], ""type"": ""Polygon""}";Vredeoord;Woensel zuid;95B50AB7-801A-4447-B7B6-B2D7C60C79BF;16684;10000.0
51.40529589722029, 5.4568592657441854;"{""coordinates"": [[[5.4561399973897, 51.4048468913115], [5.456141358882868, 51.4057457608226], [5.457578548277457, 51.40574490016079], [5.4575771584210795, 51.404846030673085], [5.4561399973897, 51.4048468913115]]], ""type"": ""Polygon""}";Beemden;Gestel;DFF182D7-24B7-4485-961F-9CA36E787708;17134;10000.0
51.47632195524904, 5.422421840780967;"{""coordinates"": [[[5.421701793079566, 51.475872740449915], [5.421702474891882, 51.4767716052924], [5.423141902684814, 51.476771167085865], [5.423141192464443, 51.475872302254686], [5.421701793079566, 51.475872740449915]]], ""type"": ""Polygon""}";Mispelhoef;Strijp 1;C04DEA26-2770-49ED-8847-2F583C375E09;16019;10000.0
