Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Beslissing;Nationaliteit;Aantal beslissingen
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;*Alle*;Sierra Leoonse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;*Alle*;Surinaamse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;*Alle*;Taiwanese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;*Alle*;Thaise;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;*Alle*;Turkse;90
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;*Alle*;Venezolaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;*Alle*;Vietnamese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;*Alle*;Zuid-Afrikaanse;30
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Afghaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Amerikaans burger;50
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Argentijnse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Australische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Belarussische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Braziliaanse;70
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Brits burger;30
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Burger van Bosnië-Herzegovina;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Chileense;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Chinese;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Dominicaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Filipijnse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Ghanese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Iraakse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Iraanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Israëlische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Japanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Kenyaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Kosovaarse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Libanese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Macedonische/Burger van Noord-Macedonië;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Marokkaanse;60
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Mexicaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Nigeriaanse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Oekraïense;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Peruaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Russische;30
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Servische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Sierra Leoonse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Surinaamse;30
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Turkse;100
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Venezolaanse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Zuid-Afrikaanse;30
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;*Alle*;Zuid-Koreaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Afghaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Amerikaans burger;30
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Argentijnse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Braziliaanse;40
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Brits burger;30
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Chileense;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Chinese;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Colombiaanse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Dominicaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Filipijnse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Ghanese;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Indonesische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Iraakse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Israëlische;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Japanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Macedonische/Burger van Noord-Macedonië;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Marokkaanse;60
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Mexicaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Nigeriaanse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Oekraïense;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Onbekend;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Pakistaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Russische;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Servische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Surinaamse;30
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Syrische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Thaise;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Tunesische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Turkse;70
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Venezolaanse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;*Alle*;Zuid-Afrikaanse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Afghaanse;50
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Albanese;110
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Algerijnse;30
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Amerikaans burger;290
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Angolese;30
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Argentijnse;120
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Armeense;20
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Australische;60
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Azerbeidzjaanse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Belarussische;20
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Bengalese;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Boliviaanse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Braziliaanse;530
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Brits burger;230
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Burger van Bosnië-Herzegovina;40
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Burger van Congo;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Burger van de Bondsrepubliek Duitsland;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Burger van Democratische Republiek Congo;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Burkinese;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Burundese;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Canadese;70
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Chileense;50
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Chinese;140
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Colombiaanse;160
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Costa Ricaanse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Cubaanse;20
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Dominicaanse;100
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Ecuadoraanse;30
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Egyptische;130
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Eritrese;20
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Ethiopische;20
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Filipijnse;160
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Gambiaanse;20
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Georgische;30
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Ghanese;160
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Guatemalaanse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Guinese;30
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Guyaanse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Hondurese;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Indiase;120
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Indonesische;90
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Iraakse;150
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Iraanse;50
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Israëlische;80
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Ivoriaanse;20
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Jamaicaanse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Japanse;40
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Jemenitische;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Jordaanse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Kaapverdische;40
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Kameroense;20
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Kazachse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Kenyaanse;30
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Kosovaarse;20
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Libanese;50
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Liberiaanse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Libische;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Macedonische/Burger van Noord-Macedonië;90
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Maleisische;20
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Marokkaanse;720
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Mexicaanse;100
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Moldavische;50
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Mongolische;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Montenegrijnse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Mozambikaanse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Namibische;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Nepalese;20
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Nicaraguaanse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Nieuw-Zeelandse;20
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Nigeriaanse;190
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Oekraïense;180
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Oezbeekse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Onbekend;40
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Pakistaanse;80
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Panamese;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Paraguayaanse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Peruaanse;50
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Poolse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Portugese;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Russische;210
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Salvadoraanse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Senegalese;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Servische;90
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Sierra Leoonse;40
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Singaporese;20
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Soedanese;20
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Somalische;30
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Sri Lankaanse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Staatloos;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Surinaamse;290
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Syrische;30
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Taiwanese;20
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Tanzaniaanse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Thaise;70
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Togolese;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Tunesische;50
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Turkse;730
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Ugandese;30
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Uruguayaanse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Venezolaanse;120
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Vietnamese;30
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Zimbabwaanse;10
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Zuid-Afrikaanse;220
9;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;*Alle*;Zuid-Koreaanse;30
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Albanese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Amerikaans burger;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Argentijnse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Braziliaanse;30
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Brits burger;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Chinese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Dominicaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Filipijnse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Ghanese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Indiase;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Indonesische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Iraakse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Iraanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Israëlische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Marokkaanse;40
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Mexicaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Nigeriaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Oekraïense;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Peruaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Russische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Surinaamse;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Thaise;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Turkse;40
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Venezolaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;*Alle*;Zuid-Afrikaanse;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Albanese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Amerikaans burger;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Argentijnse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Armeense;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Braziliaanse;40
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Brits burger;30
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Chileense;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Chinese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Colombiaanse;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Egyptische;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Filipijnse;20
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Ghanese;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Indiase;10
10;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;*Alle*;Indonesische;10
