jaar;gebiedcode15;variabele;waarde
2022;1015;BEVTOTAAL;14909
2022;1016;BEVTOTAAL;11131
2022;1017;BEVTOTAAL;13098
2022;1018;BEVTOTAAL;21052
2022;1019;BEVTOTAAL;19828
2022;1021;BEVTOTAAL;6941
2022;1022;BEVTOTAAL;4145
2022;1023;BEVTOTAAL;4596
2022;1024;BEVTOTAAL;13742
2022;1025;BEVTOTAAL;16293
2022;1026;BEVTOTAAL;543
2022;1027;BEVTOTAAL;547
2022;1028;BEVTOTAAL;628
2022;1031;BEVTOTAAL;7822
2022;1032;BEVTOTAAL;6203
2022;1033;BEVTOTAAL;13219
2022;1034;BEVTOTAAL;14924
2022;1035;BEVTOTAAL;10753
2022;1036;BEVTOTAAL;2668
2022;1037;BEVTOTAAL;140
2022;1041;BEVTOTAAL;6
2022;1042;BEVTOTAAL;21
2022;1043;BEVTOTAAL;946
2022;1045;BEVTOTAAL;
2022;1046;BEVTOTAAL;109
2022;1047;BEVTOTAAL;53
2022;1051;BEVTOTAAL;13127
2022;1052;BEVTOTAAL;12210
2022;1053;BEVTOTAAL;16527
2022;1054;BEVTOTAAL;17109
2022;1055;BEVTOTAAL;20904
2022;1056;BEVTOTAAL;20696
2022;1057;BEVTOTAAL;17344
2022;1058;BEVTOTAAL;15702
2022;1059;BEVTOTAAL;7057
2022;1060;BEVTOTAAL;9930
2022;1061;BEVTOTAAL;16707
2022;1062;BEVTOTAAL;14239
2022;1063;BEVTOTAAL;12444
2022;1064;BEVTOTAAL;16654
2022;1065;BEVTOTAAL;11972
2022;1066;BEVTOTAAL;19004
2022;1067;BEVTOTAAL;20115
2022;1068;BEVTOTAAL;17418
2022;1069;BEVTOTAAL;26085
2022;1071;BEVTOTAAL;12625
2022;1072;BEVTOTAAL;13624
2022;1073;BEVTOTAAL;13155
2022;1074;BEVTOTAAL;8218
2022;1075;BEVTOTAAL;10603
2022;1076;BEVTOTAAL;11296
2022;1077;BEVTOTAAL;9931
2022;1078;BEVTOTAAL;14653
2022;1079;BEVTOTAAL;14680
2022;1081;BEVTOTAAL;5329
2022;1082;BEVTOTAAL;12468
2022;1083;BEVTOTAAL;7774
2022;1086;BEVTOTAAL;4300
2022;1087;BEVTOTAAL;19861
2022;1091;BEVTOTAAL;16718
2022;1092;BEVTOTAAL;8886
2022;1093;BEVTOTAAL;9962
2022;1094;BEVTOTAAL;12299
2022;1095;BEVTOTAAL;15004
2022;1096;BEVTOTAAL;5417
2022;1097;BEVTOTAAL;15334
2022;1098;BEVTOTAAL;15465
2022;1101;BEVTOTAAL;138
2022;1102;BEVTOTAAL;24422
2022;1103;BEVTOTAAL;14193
2022;1104;BEVTOTAAL;15684
2022;1105;BEVTOTAAL;2458
2022;1106;BEVTOTAAL;17685
2022;1107;BEVTOTAAL;11451
2022;1108;BEVTOTAAL;2948
2022;1109;BEVTOTAAL;1644
2021;STAD;BEVTOTAAL;872497
2021;A;BEVTOTAAL;87083
2021;B;BEVTOTAAL;145
2021;E;BEVTOTAAL;148030
2021;F;BEVTOTAAL;159522
2021;K;BEVTOTAAL;145301
2021;M;BEVTOTAAL;141453
2021;N;BEVTOTAAL;100887
2021;S;BEVTOTAAL;
2021;T;BEVTOTAAL;88449
2021;Z;BEVTOTAAL;
2021;GA01;BEVTOTAAL;43491
2021;GA02;BEVTOTAAL;43592
2021;GE03;BEVTOTAAL;38447
2021;GE04;BEVTOTAAL;35799
2021;GE05;BEVTOTAAL;73784
2021;GF06;BEVTOTAAL;854
2021;GF07;BEVTOTAAL;45796
2021;GF08;BEVTOTAAL;39887
2021;GF09;BEVTOTAAL;28433
2021;GF10;BEVTOTAAL;44552
2021;GK11;BEVTOTAAL;54230
2021;GK12;BEVTOTAAL;26843
2021;GK13;BEVTOTAAL;64228
2021;GM14;BEVTOTAAL;35698
2021;GM15;BEVTOTAAL;41027
2021;GM16;BEVTOTAAL;35817
2021;GM17;BEVTOTAAL;28911
2021;GN18;BEVTOTAAL;39189
2021;GN19;BEVTOTAAL;30689
2021;GN20;BEVTOTAAL;31009
2021;GS25;BEVTOTAAL;
2021;GT21;BEVTOTAAL;1624
2021;GT22;BEVTOTAAL;24563
2021;GT23;BEVTOTAAL;29846
2021;GT24;BEVTOTAAL;32416
2021;ZX99;BEVTOTAAL;145
2021;AA;BEVTOTAAL;9171
2021;AB;BEVTOTAAL;19403
2021;AC;BEVTOTAAL;6366
2021;AD;BEVTOTAAL;4026
2021;AE;BEVTOTAAL;4525
2021;AF;BEVTOTAAL;9629
2021;AG;BEVTOTAAL;5382
2021;AH;BEVTOTAAL;7327
2021;AJ;BEVTOTAAL;7538
2021;AK;BEVTOTAAL;13716
2021;BA;BEVTOTAAL;
2021;BB;BEVTOTAAL;
2021;EA;BEVTOTAAL;511
2021;EB;BEVTOTAAL;10656
2021;EC;BEVTOTAAL;3689
2021;ED;BEVTOTAAL;11022
2021;EE;BEVTOTAAL;18938
2021;EF;BEVTOTAAL;5839
2021;EG;BEVTOTAAL;2417
2021;EH;BEVTOTAAL;12903
2021;EJ;BEVTOTAAL;8271
2021;EK;BEVTOTAAL;8242
2021;EL;BEVTOTAAL;6768
2021;EM;BEVTOTAAL;10345
2021;EN;BEVTOTAAL;6099
2021;EP;BEVTOTAAL;6735
2021;EQ;BEVTOTAAL;4650
2021;ER;BEVTOTAAL;6837
2021;ES;BEVTOTAAL;6957
2021;ET;BEVTOTAAL;7922
2021;EU;BEVTOTAAL;7456
2021;EV;BEVTOTAAL;1773
2021;FA;BEVTOTAAL;854
2021;FB;BEVTOTAAL;18789
2021;FC;BEVTOTAAL;10916
2021;FD;BEVTOTAAL;9212
2021;FE;BEVTOTAAL;6879
2021;FF;BEVTOTAAL;1189
2021;FG;BEVTOTAAL;14289
2021;FH;BEVTOTAAL;6170
2021;FJ;BEVTOTAAL;15380
2021;FK;BEVTOTAAL;17148
2021;FL;BEVTOTAAL;8088
2021;FM;BEVTOTAAL;14336
2021;FN;BEVTOTAAL;10730
2021;FP;BEVTOTAAL;11398
2021;FQ;BEVTOTAAL;14144
2021;KA;BEVTOTAAL;11778
2021;KB;BEVTOTAAL;3983
2021;KC;BEVTOTAAL;5568
2021;KD;BEVTOTAAL;12537
2021;KE;BEVTOTAAL;14630
2021;KF;BEVTOTAAL;12375
2021;KG;BEVTOTAAL;8080
2021;KH;BEVTOTAAL;11863
2021;KJ;BEVTOTAAL;8501
2021;KK;BEVTOTAAL;14832
2021;KL;BEVTOTAAL;5227
2021;KM;BEVTOTAAL;9084
2021;KN;BEVTOTAAL;1378
2021;KP;BEVTOTAAL;3931
2021;KQ;BEVTOTAAL;13568
2021;KR;BEVTOTAAL;7966
2021;MA;BEVTOTAAL;18758
2021;MB;BEVTOTAAL;5927
2021;MC;BEVTOTAAL;10627
2021;MD;BEVTOTAAL;9101
2021;ME;BEVTOTAAL;10043
2021;MF;BEVTOTAAL;12519
2021;MG;BEVTOTAAL;9750
2021;MH;BEVTOTAAL;4988
2021;MJ;BEVTOTAAL;15699
2021;MK;BEVTOTAAL;71
2021;ML;BEVTOTAAL;8153
2021;MM;BEVTOTAAL;11890
2021;MN;BEVTOTAAL;15538
2021;MP;BEVTOTAAL;3139
2021;MQ;BEVTOTAAL;5250
2021;NA;BEVTOTAAL;8856
2021;NB;BEVTOTAAL;5813
2021;NC;BEVTOTAAL;12013
2021;ND;BEVTOTAAL;3506
2021;NE;BEVTOTAAL;14814
2021;NF;BEVTOTAAL;1668
2021;NG;BEVTOTAAL;3855
2021;NH;BEVTOTAAL;11180
2021;NJ;BEVTOTAAL;13560
2021;NK;BEVTOTAAL;9436
2021;NL;BEVTOTAAL;8139
2021;NM;BEVTOTAAL;1897
2021;NN;BEVTOTAAL;3487
2021;NP;BEVTOTAAL;249
2021;NQ;BEVTOTAAL;2414
2021;SA;BEVTOTAAL;1627
2021;SB;BEVTOTAAL;
2021;SC;BEVTOTAAL;
2021;SD;BEVTOTAAL;
2021;SE;BEVTOTAAL;
2021;TA;BEVTOTAAL;1624
2021;TB;BEVTOTAAL;8498
2021;TC;BEVTOTAAL;8399
2021;TD;BEVTOTAAL;7666
2021;TE;BEVTOTAAL;7647
2021;TF;BEVTOTAAL;5386
2021;TG;BEVTOTAAL;9472
2021;TH;BEVTOTAAL;7341
2021;TJ;BEVTOTAAL;9603
2021;TK;BEVTOTAAL;3066
2021;TL;BEVTOTAAL;8514
2021;TM;BEVTOTAAL;11233
2021;ZZ;BEVTOTAAL;
2021;A02;BEVTOTAAL;34940
2021;A03;BEVTOTAAL;12709
2021;A04;BEVTOTAAL;25528
2021;A11;BEVTOTAAL;5362
2021;A12;BEVTOTAAL;8544
2021;E01;BEVTOTAAL;37936
2021;E02;BEVTOTAAL;35493
2021;E03;BEVTOTAAL;36310
2021;E04;BEVTOTAAL;38291
2021;K01;BEVTOTAAL;35085
2021;K02;BEVTOTAAL;29143
2021;K03;BEVTOTAAL;54230
2021;K04;BEVTOTAAL;21534
2021;K05;BEVTOTAAL;5309
2021;M01;BEVTOTAAL;5927
2021;M02;BEVTOTAAL;10627
2021;M03;BEVTOTAAL;7987
2021;M04;BEVTOTAAL;2056
2021;M05;BEVTOTAAL;9101
2021;M06;BEVTOTAAL;1296
2021;M07;BEVTOTAAL;4887
2021;M08;BEVTOTAAL;1034
2021;M09;BEVTOTAAL;2649
2021;M10;BEVTOTAAL;2739
2021;M11;BEVTOTAAL;10514
2021;M12;BEVTOTAAL;2113
2021;M13;BEVTOTAAL;2911
2021;M14;BEVTOTAAL;3139
2021;M15;BEVTOTAAL;856
2021;M16;BEVTOTAAL;3679
2021;M17;BEVTOTAAL;3084
2021;M18;BEVTOTAAL;2390
2021;M19;BEVTOTAAL;3825
2021;M20;BEVTOTAAL;2805
2021;M21;BEVTOTAAL;2778
2021;M22;BEVTOTAAL;3876
2021;M23;BEVTOTAAL;8504
2021;M24;BEVTOTAAL;6212
2021;M25;BEVTOTAAL;4015
2021;M26;BEVTOTAAL;3538
2021;M27;BEVTOTAAL;4988
2021;M28;BEVTOTAAL;4275
2021;M29;BEVTOTAAL;2799
2021;M30;BEVTOTAAL;8625
2021;M31;BEVTOTAAL;8224
2021;M32;BEVTOTAAL;
2021;Z99;BEVTOTAAL;145
2021;AA01;BEVTOTAAL;353
2021;AA02;BEVTOTAAL;2902
2021;AA03;BEVTOTAAL;1841
2021;AA04;BEVTOTAAL;170
2021;AA05;BEVTOTAAL;2428
2021;AA06;BEVTOTAAL;1477
2021;AB01;BEVTOTAAL;1485
2021;AB02;BEVTOTAAL;2720
2021;AB03;BEVTOTAAL;2080
2021;AB04;BEVTOTAAL;934
2021;AB05;BEVTOTAAL;2936
2021;AB06;BEVTOTAAL;203
2021;AB07;BEVTOTAAL;2967
2021;AB08;BEVTOTAAL;253
2021;AB09;BEVTOTAAL;670
2021;AB10;BEVTOTAAL;4283
2021;AB11;BEVTOTAAL;872
2021;AC01;BEVTOTAAL;1869
2021;AC02;BEVTOTAAL;1801
2021;AC03;BEVTOTAAL;2021
2021;AC04;BEVTOTAAL;675
2021;AD01;BEVTOTAAL;7
2021;AD02;BEVTOTAAL;561
2021;AD03;BEVTOTAAL;451
2021;AD04;BEVTOTAAL;806
2021;AD05;BEVTOTAAL;769
2021;AD06;BEVTOTAAL;722
2021;AD07;BEVTOTAAL;414
2021;AD08;BEVTOTAAL;296
2021;AE01;BEVTOTAAL;1114
2021;AE02;BEVTOTAAL;700
2021;AE03;BEVTOTAAL;1652
2021;AE04;BEVTOTAAL;368
2021;AE05;BEVTOTAAL;691
2021;AF01;BEVTOTAAL;462
2021;AF02;BEVTOTAAL;1076
2021;AF03;BEVTOTAAL;721
2021;AF04;BEVTOTAAL;986
2021;AF05;BEVTOTAAL;1597
2021;AF06;BEVTOTAAL;1234
2021;AF07;BEVTOTAAL;1190
2021;AF08;BEVTOTAAL;1499
2021;AF09;BEVTOTAAL;864
2021;AG01;BEVTOTAAL;642
2021;AG02;BEVTOTAAL;
2021;AG03;BEVTOTAAL;
2021;AG04;BEVTOTAAL;800
2021;AG05;BEVTOTAAL;
2021;AG06;BEVTOTAAL;1532
2021;AH01;BEVTOTAAL;267
2021;AH02;BEVTOTAAL;1034
2021;AH03;BEVTOTAAL;2400
2021;AH04;BEVTOTAAL;1213
2021;AH05;BEVTOTAAL;127
2021;AH06;BEVTOTAAL;286
2021;AH07;BEVTOTAAL;1069
2021;AH08;BEVTOTAAL;931
2021;AJ01;BEVTOTAAL;3126
2021;AJ02;BEVTOTAAL;1858
2021;AJ03;BEVTOTAAL;2158
2021;AJ04;BEVTOTAAL;396
2021;AK01;BEVTOTAAL;81
2021;AK02;BEVTOTAAL;1689
2021;AK03;BEVTOTAAL;2634
2021;AK04;BEVTOTAAL;1777
2021;AK05;BEVTOTAAL;2362
2021;AK06;BEVTOTAAL;1299
2021;AK07;BEVTOTAAL;2935
2021;AK08;BEVTOTAAL;939
2021;BA01;BEVTOTAAL;6
2021;BA02;BEVTOTAAL;2
2021;BA03;BEVTOTAAL;33
2021;BA04;BEVTOTAAL;1
2021;BA05;BEVTOTAAL;1
2021;BA06;BEVTOTAAL;7
2021;BB01;BEVTOTAAL;
2021;BB04;BEVTOTAAL;
2021;BB06;BEVTOTAAL;
2021;BB07;BEVTOTAAL;
2021;EA01;BEVTOTAAL;
2021;EA02;BEVTOTAAL;
2021;EA03;BEVTOTAAL;451
2021;EB01;BEVTOTAAL;
2021;EB02;BEVTOTAAL;
2021;EB04;BEVTOTAAL;1950
2021;EB05;BEVTOTAAL;1261
2021;EB06;BEVTOTAAL;1707
2021;EB07;BEVTOTAAL;2703
2021;EB08;BEVTOTAAL;1997
2021;EB09;BEVTOTAAL;
2021;EB10;BEVTOTAAL;1033
2021;EC01;BEVTOTAAL;3036
2021;EC02;BEVTOTAAL;653
2021;ED01;BEVTOTAAL;4528
2021;ED02;BEVTOTAAL;2256
2021;ED03;BEVTOTAAL;2224
2021;ED04;BEVTOTAAL;2014
2021;EE01;BEVTOTAAL;5703
2021;EE02;BEVTOTAAL;4310
2021;EE03;BEVTOTAAL;545
2021;EE04;BEVTOTAAL;2404
2021;EE05;BEVTOTAAL;1869
2021;EE06;BEVTOTAAL;4107
2021;EF01;BEVTOTAAL;1758
2021;EF02;BEVTOTAAL;4081
2021;EG01;BEVTOTAAL;64
2021;EG02;BEVTOTAAL;1272
2021;EG03;BEVTOTAAL;16
2021;EG04;BEVTOTAAL;1065
2021;EH01;BEVTOTAAL;2766
2021;EH02;BEVTOTAAL;3676
2021;EH03;BEVTOTAAL;1214
2021;EH04;BEVTOTAAL;1373
2021;EH05;BEVTOTAAL;846
2021;EH06;BEVTOTAAL;3028
2021;EJ01;BEVTOTAAL;3852
2021;EJ02;BEVTOTAAL;1118
2021;EJ03;BEVTOTAAL;3301
2021;EK01;BEVTOTAAL;2666
2021;EK02;BEVTOTAAL;1359
2021;EK03;BEVTOTAAL;2238
2021;EK04;BEVTOTAAL;1979
2021;EL01;BEVTOTAAL;1881
2021;EL02;BEVTOTAAL;3184
2021;EL03;BEVTOTAAL;1703
2021;EM01;BEVTOTAAL;1933
2021;EM02;BEVTOTAAL;3041
2021;EM03;BEVTOTAAL;1874
2021;EM04;BEVTOTAAL;3497
2021;EN01;BEVTOTAAL;1077
2021;EN02;BEVTOTAAL;2220
2021;EN03;BEVTOTAAL;995
2021;EN04;BEVTOTAAL;1807
2021;EP01;BEVTOTAAL;2718
2021;EP02;BEVTOTAAL;4017
2021;EQ01;BEVTOTAAL;4650
2021;ER01;BEVTOTAAL;3042
2021;ER02;BEVTOTAAL;3795
2021;ES01;BEVTOTAAL;1856
2021;ES02;BEVTOTAAL;2861
2021;ES03;BEVTOTAAL;2240
2021;ET01;BEVTOTAAL;5698
2021;ET02;BEVTOTAAL;2224
2021;EU01;BEVTOTAAL;2307
2021;EU02;BEVTOTAAL;2607
2021;EU03;BEVTOTAAL;2542
2021;EV01;BEVTOTAAL;910
2021;EV02;BEVTOTAAL;863
2021;FA01;BEVTOTAAL;28
2021;FA03;BEVTOTAAL;
2021;FA04;BEVTOTAAL;
2021;FA05;BEVTOTAAL;
2021;FA06;BEVTOTAAL;
2021;FA07;BEVTOTAAL;2
2021;FA08;BEVTOTAAL;694
2021;FB01;BEVTOTAAL;28
2021;FB02;BEVTOTAAL;2415
2021;FB03;BEVTOTAAL;5988
2021;FB04;BEVTOTAAL;303
2021;FB05;BEVTOTAAL;2813
2021;FB06;BEVTOTAAL;
2021;FB07;BEVTOTAAL;
2021;FB08;BEVTOTAAL;
2021;FC01;BEVTOTAAL;3457
2021;FC02;BEVTOTAAL;3571
2021;FC03;BEVTOTAAL;3888
2021;FD01;BEVTOTAAL;
2021;FD02;BEVTOTAAL;
2021;FD03;BEVTOTAAL;
2021;FD04;BEVTOTAAL;2819
2021;FE01;BEVTOTAAL;
2021;FE02;BEVTOTAAL;
2021;FE03;BEVTOTAAL;3390
2021;FE04;BEVTOTAAL;84
2021;FF01;BEVTOTAAL;767
2021;FF02;BEVTOTAAL;355
2021;FF03;BEVTOTAAL;67
2021;FG01;BEVTOTAAL;3895
2021;FG02;BEVTOTAAL;4507
2021;FG03;BEVTOTAAL;5887
2021;FH01;BEVTOTAAL;106
2021;FH02;BEVTOTAAL;6064
2021;FJ01;BEVTOTAAL;2583
2021;FJ02;BEVTOTAAL;3440
2021;FJ03;BEVTOTAAL;3165
2021;FJ04;BEVTOTAAL;6192
2021;FK01;BEVTOTAAL;4944
2021;FK02;BEVTOTAAL;3144
2021;FK03;BEVTOTAAL;3813
2021;FK04;BEVTOTAAL;1234
2021;FK05;BEVTOTAAL;4013
2021;FL01;BEVTOTAAL;2464
2021;FL02;BEVTOTAAL;2268
2021;FL03;BEVTOTAAL;3356
2021;FM01;BEVTOTAAL;1182
2021;FM02;BEVTOTAAL;6212
2021;FM03;BEVTOTAAL;976
2021;FM04;BEVTOTAAL;4409
2021;FM05;BEVTOTAAL;842
2021;FM06;BEVTOTAAL;715
2021;FN01;BEVTOTAAL;3227
2021;FN02;BEVTOTAAL;3588
2021;FN03;BEVTOTAAL;799
2021;FN04;BEVTOTAAL;3116
2021;FP01;BEVTOTAAL;1235
2021;FP02;BEVTOTAAL;2832
2021;FP03;BEVTOTAAL;1251
2021;FP04;BEVTOTAAL;3952
2021;FP05;BEVTOTAAL;1557
2021;FP06;BEVTOTAAL;571
2021;FQ01;BEVTOTAAL;695
2021;FQ02;BEVTOTAAL;3108
2021;FQ03;BEVTOTAAL;3181
2021;FQ04;BEVTOTAAL;2272
2021;FQ05;BEVTOTAAL;1119
2021;FQ06;BEVTOTAAL;2161
2021;FQ07;BEVTOTAAL;299
2021;FQ08;BEVTOTAAL;1004
2021;FQ09;BEVTOTAAL;135
2021;FQ10;BEVTOTAAL;170
2021;KA01;BEVTOTAAL;3600
2021;KA02;BEVTOTAAL;1556
2021;KA03;BEVTOTAAL;1673
2021;KA04;BEVTOTAAL;2524
2021;KA05;BEVTOTAAL;2164
2021;KA06;BEVTOTAAL;261
2021;KB01;BEVTOTAAL;2429
2021;KB02;BEVTOTAAL;1554
2021;KC01;BEVTOTAAL;
2021;KC02;BEVTOTAAL;1563
2021;KC03;BEVTOTAAL;2580
2021;KC04;BEVTOTAAL;1425
2021;KD01;BEVTOTAAL;5
2021;KD02;BEVTOTAAL;2872
2021;KD03;BEVTOTAAL;1832
2021;KD04;BEVTOTAAL;786
2021;KD05;BEVTOTAAL;8
2021;KD06;BEVTOTAAL;787
2021;KD07;BEVTOTAAL;2007
2021;KD08;BEVTOTAAL;1508
2021;KD09;BEVTOTAAL;1361
2021;KD10;BEVTOTAAL;1371
2021;KE01;BEVTOTAAL;2614
2021;KE02;BEVTOTAAL;1911
2021;KE03;BEVTOTAAL;2571
2021;KE04;BEVTOTAAL;4948
2021;KE05;BEVTOTAAL;2586
2021;KF01;BEVTOTAAL;3517
2021;KF02;BEVTOTAAL;2343
2021;KF03;BEVTOTAAL;3891
2021;KF04;BEVTOTAAL;2624
2021;KG01;BEVTOTAAL;2210
2021;KG02;BEVTOTAAL;2785
2021;KG03;BEVTOTAAL;3085
2021;KH01;BEVTOTAAL;1110
2021;KH02;BEVTOTAAL;2340
2021;KH03;BEVTOTAAL;2391
2021;KH04;BEVTOTAAL;1471
2021;KH05;BEVTOTAAL;4174
2021;KH06;BEVTOTAAL;377
2021;KJ01;BEVTOTAAL;84
2021;KJ02;BEVTOTAAL;1369
2021;KJ03;BEVTOTAAL;2391
2021;KJ04;BEVTOTAAL;2633
2021;KJ05;BEVTOTAAL;1215
2021;KJ06;BEVTOTAAL;809
2021;KK01;BEVTOTAAL;2944
2021;KK02;BEVTOTAAL;4285
2021;KK03;BEVTOTAAL;3097
2021;KK04;BEVTOTAAL;2325
2021;KK05;BEVTOTAAL;1497
2021;KK06;BEVTOTAAL;684
2021;KL01;BEVTOTAAL;2351
2021;KL02;BEVTOTAAL;2876
2021;KM01;BEVTOTAAL;2486
2021;KM02;BEVTOTAAL;1674
2021;KM03;BEVTOTAAL;2193
2021;KM04;BEVTOTAAL;2685
2021;KM05;BEVTOTAAL;46
2021;KN01;BEVTOTAAL;1378
2021;KN02;BEVTOTAAL;
2021;KP01;BEVTOTAAL;437
2021;KP02;BEVTOTAAL;1
2021;KP03;BEVTOTAAL;119
2021;KP04;BEVTOTAAL;2429
2021;KP05;BEVTOTAAL;945
2021;KQ01;BEVTOTAAL;68
2021;KQ02;BEVTOTAAL;21
2021;KQ03;BEVTOTAAL;985
2021;KQ04;BEVTOTAAL;4575
2021;KQ05;BEVTOTAAL;4079
2021;KQ06;BEVTOTAAL;3840
2021;KR01;BEVTOTAAL;758
2021;KR02;BEVTOTAAL;3261
2021;KR03;BEVTOTAAL;3936
2021;KR04;BEVTOTAAL;11
2021;MA01;BEVTOTAAL;3084
2021;MA02;BEVTOTAAL;2390
2021;MA03;BEVTOTAAL;1413
2021;MA04;BEVTOTAAL;2412
2021;MA05;BEVTOTAAL;2805
2021;MA06;BEVTOTAAL;2778
2021;MA07;BEVTOTAAL;1435
2021;MA08;BEVTOTAAL;34
2021;MA09;BEVTOTAAL;1704
2021;MA10;BEVTOTAAL;542
2021;MA11;BEVTOTAAL;161
2021;MB01;BEVTOTAAL;1978
2021;MB02;BEVTOTAAL;3264
2021;MB03;BEVTOTAAL;685
2021;MC01;BEVTOTAAL;3671
2021;MC02;BEVTOTAAL;115
2021;MC03;BEVTOTAAL;3127
2021;MC04;BEVTOTAAL;3714
2021;MD01;BEVTOTAAL;4054
2021;MD02;BEVTOTAAL;5047
2021;ME01;BEVTOTAAL;4241
2021;ME02;BEVTOTAAL;3746
2021;ME03;BEVTOTAAL;2056
2021;MF01;BEVTOTAAL;3938
2021;MF02;BEVTOTAAL;4566
2021;MF03;BEVTOTAAL;4015
2021;MG01;BEVTOTAAL;5763
2021;MG02;BEVTOTAAL;431
2021;MG03;BEVTOTAAL;3538
2021;MG04;BEVTOTAAL;18
2021;MH01;BEVTOTAAL;
2021;MH02;BEVTOTAAL;4099
2021;MH03;BEVTOTAAL;37
2021;MH04;BEVTOTAAL;259
2021;MH05;BEVTOTAAL;498
2021;MH06;BEVTOTAAL;75
2021;MJ01;BEVTOTAAL;2680
2021;MJ02;BEVTOTAAL;1595
2021;MJ03;BEVTOTAAL;2799
2021;MJ04;BEVTOTAAL;2841
2021;MJ05;BEVTOTAAL;5784
2021;MK01;BEVTOTAAL;
2021;MK04;BEVTOTAAL;71
2021;ML01;BEVTOTAAL;1781
2021;ML02;BEVTOTAAL;6029
2021;ML03;BEVTOTAAL;343
2021;MM01;BEVTOTAAL;581
2021;MM02;BEVTOTAAL;2767
2021;MM03;BEVTOTAAL;2107
2021;MM04;BEVTOTAAL;1034
2021;MM05;BEVTOTAAL;13
2021;MM06;BEVTOTAAL;834
2021;MM07;BEVTOTAAL;1815
2021;MM08;BEVTOTAAL;2739
2021;MN01;BEVTOTAAL;2642
2021;MN02;BEVTOTAAL;2889
2021;MN03;BEVTOTAAL;4983
2021;MN04;BEVTOTAAL;2627
2021;MN05;BEVTOTAAL;284
2021;MN06;BEVTOTAAL;298
2021;MN07;BEVTOTAAL;249
2021;MN08;BEVTOTAAL;1566
2021;MN09;BEVTOTAAL;
2021;MP01;BEVTOTAAL;
2021;MP02;BEVTOTAAL;6
2021;MP03;BEVTOTAAL;3133
2021;MQ01;BEVTOTAAL;715
2021;MQ02;BEVTOTAAL;47
2021;MQ03;BEVTOTAAL;82
2021;MQ04;BEVTOTAAL;879
2021;MQ05;BEVTOTAAL;2642
2021;MQ06;BEVTOTAAL;29
2021;MQ07;BEVTOTAAL;856
2021;NA01;BEVTOTAAL;136
2021;NA02;BEVTOTAAL;
2021;NA03;BEVTOTAAL;
2021;NA04;BEVTOTAAL;2467
2021;NA05;BEVTOTAAL;
2021;NA06;BEVTOTAAL;1349
2021;NA07;BEVTOTAAL;3127
2021;NB03;BEVTOTAAL;2171
2021;NB04;BEVTOTAAL;714
2021;NB05;BEVTOTAAL;
2021;NB06;BEVTOTAAL;
2021;NB07;BEVTOTAAL;1632
2021;NC01;BEVTOTAAL;1137
2021;NC02;BEVTOTAAL;4186
2021;NC03;BEVTOTAAL;4074
2021;NC04;BEVTOTAAL;2616
2021;ND01;BEVTOTAAL;1086
2021;ND02;BEVTOTAAL;2420
2021;NE01;BEVTOTAAL;2609
2021;NE02;BEVTOTAAL;3616
2021;NE03;BEVTOTAAL;3756
2021;NE04;BEVTOTAAL;4162
2021;NE05;BEVTOTAAL;328
2021;NE06;BEVTOTAAL;343
2021;NF01;BEVTOTAAL;144
2021;NF02;BEVTOTAAL;118
2021;NF03;BEVTOTAAL;1038
2021;NF04;BEVTOTAAL;362
2021;NF05;BEVTOTAAL;6
2021;NG01;BEVTOTAAL;2902
2021;NG02;BEVTOTAAL;827
2021;NG03;BEVTOTAAL;126
2021;NH01;BEVTOTAAL;2495
2021;NH02;BEVTOTAAL;2716
2021;NH03;BEVTOTAAL;1656
2021;NH04;BEVTOTAAL;986
2021;NH05;BEVTOTAAL;3094
2021;NH06;BEVTOTAAL;233
2021;NJ01;BEVTOTAAL;587
2021;NJ02;BEVTOTAAL;3679
2021;NJ03;BEVTOTAAL;2299
2021;NJ04;BEVTOTAAL;445
2021;NJ05;BEVTOTAAL;4960
2021;NJ06;BEVTOTAAL;1590
2021;NK01;BEVTOTAAL;2407
2021;NK02;BEVTOTAAL;2408
2021;NK03;BEVTOTAAL;4621
2021;NL01;BEVTOTAAL;1277
2021;NL02;BEVTOTAAL;179
2021;NL03;BEVTOTAAL;4252
2021;NL04;BEVTOTAAL;2431
2021;NM01;BEVTOTAAL;1897
2021;NN01;BEVTOTAAL;1043
2021;NN02;BEVTOTAAL;2444
2021;NP01;BEVTOTAAL;217
2021;NP02;BEVTOTAAL;8
2021;NP03;BEVTOTAAL;24
2021;NQ01;BEVTOTAAL;60
2021;NQ02;BEVTOTAAL;8
2021;NQ03;BEVTOTAAL;483
2021;NQ04;BEVTOTAAL;67
2021;NQ05;BEVTOTAAL;632
2021;NQ06;BEVTOTAAL;6
2021;NQ07;BEVTOTAAL;22
2021;NQ08;BEVTOTAAL;294
2021;NQ09;BEVTOTAAL;321
2021;NQ10;BEVTOTAAL;521
2021;SA01;BEVTOTAAL;
2021;SA02;BEVTOTAAL;
2021;SB03;BEVTOTAAL;
2021;SB05;BEVTOTAAL;
2021;SC03;BEVTOTAAL;
2021;SC04;BEVTOTAAL;
2021;SC05;BEVTOTAAL;
2021;SC06;BEVTOTAAL;
2021;SD01;BEVTOTAAL;
2021;SD03;BEVTOTAAL;
2021;SE02;BEVTOTAAL;
2021;SE03;BEVTOTAAL;
2021;TA01;BEVTOTAAL;13
2021;TA02;BEVTOTAAL;23
