OBJECTID,REF_WISSEL_KRUISING_PUIC,REF_GANG_NAAM,REF_WISSEL_KRUISINGBEEN_PUIC,M_GANG_VAN_T,M_GANG_TOT_T,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,LATITUDE_BEGIN,LATITUDE_EIND,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN
1129,d14778b9-f9be-4c2e-abad-57d86e3c6acc,Links,b42dbe4a-48d6-45bd-b89f-73475be4dec9,"0,000","31,520",256887.803,471414.37199999,40.22299999,256857.36199999,471406.27399999,40.121,52.22138224,52.2213151,6.87833469,6.8778869,31.52,0
1130,7c00bbbe-e886-4785-bd74-064e2f85aa08,Rechts,811b2160-e072-4f43-b3fa-b29acdcfcb1a,"-3,900","0,000",92418.32499999,395795.858,4.929,92422.09299999,395796.86599999,4.929,51.54763892,51.54764839,4.4849615,4.48501564,0,-3.9
1131,7c00bbbe-e886-4785-bd74-064e2f85aa08,Rechts,1f9ac497-a2f7-4f02-9fc6-cee24da7522f,"0,000","36,491",92422.09299999,395796.86599999,4.929,92457.948,395803.533,4.929,51.54764839,51.5477123,4.48501564,4.48553131,36.491,0
1132,7c00bbbe-e886-4785-bd74-064e2f85aa08,Links,811b2160-e072-4f43-b3fa-b29acdcfcb1a,"-3,900","0,000",92418.32499999,395795.858,4.929,92422.09299999,395796.86599999,4.929,51.54763892,51.54764839,4.4849615,4.48501564,0,-3.9
1133,7c00bbbe-e886-4785-bd74-064e2f85aa08,Links,5c985a9e-a783-4ede-ab7e-6ca20f0d3ab3,"0,000","36,469",92422.09299999,395796.86599999,4.929,92457.323,395806.293,4.929,51.54764839,51.54773704,4.48501564,4.48552181,36.469,0
1134,c055dc9a-6fff-4f33-8818-643d0ecb6147,Links-Links,93c14c2e-3ac7-417b-a69e-e58886314f9f,"19,924","30,008",177251.70999999,318387.048,46.764,177255.74299999,318377.80499999,46.764,50.85488054,50.8547973,5.70318685,5.70324355,30.008,19.924
1135,c055dc9a-6fff-4f33-8818-643d0ecb6147,Links-Links,4a63c8a7-4852-49db-ac7a-37d2705e683a,"0,000","19,924",177244.73499999,318405.706,46.764,177251.70999999,318387.048,46.764,50.85504852,50.85488054,5.70308894,5.70318685,19.924,0
1136,c055dc9a-6fff-4f33-8818-643d0ecb6147,Links-Links,915305af-9391-4f47-a49c-615d46844083,"-16,015","0,000",177239.97,318420.99599999,46.764,177244.73499999,318405.706,46.764,50.85518614,50.85504852,5.70302221,5.70308894,0,-16.015
1137,c055dc9a-6fff-4f33-8818-643d0ecb6147,Rechts-Links,93c14c2e-3ac7-417b-a69e-e58886314f9f,"19,949","30,034",177251.70999999,318387.048,46.764,177255.74299999,318377.80499999,46.764,50.85488054,50.8547973,5.70318685,5.70324355,30.034,19.949
1138,c055dc9a-6fff-4f33-8818-643d0ecb6147,Rechts-Links,71fec44a-8fab-4645-ac5d-c5011f7b6275,"9,975","19,949",177247.703,318396.18199999,46.764,177251.70999999,318387.048,46.764,50.8549628,50.85488054,5.7031305,5.70318685,19.949,9.975
1139,c055dc9a-6fff-4f33-8818-643d0ecb6147,Rechts-Links,e6cc0738-f025-414d-8adf-e59da042e1ec,"0,000","9,975",177243.696,318405.31699999,46.764,177247.703,318396.18199999,46.764,50.85504507,50.8549628,5.70307416,5.7031305,9.975,0
1140,c055dc9a-6fff-4f33-8818-643d0ecb6147,Rechts-Links,7c30f79b-9dd2-444a-af40-ac66afa4afe1,"-12,943","0,000",177238.494,318417.16899999,46.80899999,177243.696,318405.31699999,46.764,50.8551518,50.85504507,5.70300102,5.70307416,0,-12.943
1141,c055dc9a-6fff-4f33-8818-643d0ecb6147,Links-Rechts,529cc604-b37d-4b6f-9902-b1cc53e9af0b,"19,950","35,966",177250.67,318386.65899999,46.764,177255.435,318371.369,46.764,50.85487708,50.85473946,5.70317205,5.70323878,35.966,19.95
1142,c055dc9a-6fff-4f33-8818-643d0ecb6147,Links-Rechts,8e1c8bff-3ea7-4261-a4b4-4cfd37718722,"9,976","19,950",177247.703,318396.18199999,46.764,177250.67,318386.65899999,46.764,50.8549628,50.85487708,5.7031305,5.70317205,19.95,9.976
1143,c055dc9a-6fff-4f33-8818-643d0ecb6147,Links-Rechts,7d949483-6dce-4547-aff7-100cf2e24cbf,"0,000","9,976",177244.73499999,318405.706,46.764,177247.703,318396.18199999,46.764,50.85504852,50.8549628,5.70308894,5.7031305,9.976,0
1144,c055dc9a-6fff-4f33-8818-643d0ecb6147,Links-Rechts,915305af-9391-4f47-a49c-615d46844083,"-16,015","0,000",177239.97,318420.99599999,46.764,177244.73499999,318405.706,46.764,50.85518614,50.85504852,5.70302221,5.70308894,0,-16.015
1145,c055dc9a-6fff-4f33-8818-643d0ecb6147,Rechts-Rechts,529cc604-b37d-4b6f-9902-b1cc53e9af0b,"19,924","35,939",177250.67,318386.65899999,46.764,177255.435,318371.369,46.764,50.85487708,50.85473946,5.70317205,5.70323878,35.939,19.924
1146,c055dc9a-6fff-4f33-8818-643d0ecb6147,Rechts-Rechts,1b3f86be-8e68-4c60-8768-6f8d72da0ac2,"0,000","19,924",177243.696,318405.31699999,46.764,177250.67,318386.65899999,46.764,50.85504507,50.85487708,5.70307416,5.70317205,19.924,0
1147,c055dc9a-6fff-4f33-8818-643d0ecb6147,Rechts-Rechts,7c30f79b-9dd2-444a-af40-ac66afa4afe1,"-12,943","0,000",177238.494,318417.16899999,46.80899999,177243.696,318405.31699999,46.764,50.8551518,50.85504507,5.70300102,5.70307416,0,-12.943
1148,0a4410ed-f7e6-492c-b818-89d35bbe4aa6,Rechts,0dd397c3-3720-4148-a246-13a3374fe5ae,"-1,325","0,000",46147.57299999,372270.33,1.256,46147.03899999,372271.543,1.256,51.32918742,51.32919822,3.82532808,3.82532005,0,-1.325
1149,0a4410ed-f7e6-492c-b818-89d35bbe4aa6,Rechts,74442502-d409-4135-b0c9-c9d0a2421a00,"0,000","34,094",46147.03899999,372271.543,1.256,46135.824,372303.70899999,1.254,51.32919822,51.32948511,3.82532005,3.82514931,34.094,0
1150,0a4410ed-f7e6-492c-b818-89d35bbe4aa6,Links,0dd397c3-3720-4148-a246-13a3374fe5ae,"-1,325","0,000",46147.57299999,372270.33,1.256,46147.03899999,372271.543,1.256,51.32918742,51.32919822,3.82532808,3.82532005,0,-1.325
1151,0a4410ed-f7e6-492c-b818-89d35bbe4aa6,Links,56967fb1-ac48-40e3-b6cb-b06b600d887c,"0,000","34,065",46147.03899999,372271.543,1.256,46133.285,372302.70799999,1.254,51.32919822,51.32947562,3.82532005,3.8251132,34.065,0
1152,9403ce6c-c1f8-49ac-95d5-bea982266087,Links,4061e993-d874-45f6-ba14-238e9ac6bdac,"-3,359","0,000",209971.595,462045.015,11.73499999,209974.79999999,462046.021,11.717,52.14385371,52.14386243,6.19028831,6.19033529,0,-3.359
1153,9403ce6c-c1f8-49ac-95d5-bea982266087,Links,db035f8e-d86b-49e1-8aad-56046fef4764,"0,000","27,540",209974.79999999,462046.021,11.717,210000.451,462056.003,11.596,52.14386243,52.14394959,6.19033529,6.19071161,27.54,0
1154,9403ce6c-c1f8-49ac-95d5-bea982266087,Rechts,4061e993-d874-45f6-ba14-238e9ac6bdac,"-3,359","0,000",209971.595,462045.015,11.73499999,209974.79999999,462046.021,11.717,52.14385371,52.14386243,6.19028831,6.19033529,0,-3.359
1155,9403ce6c-c1f8-49ac-95d5-bea982266087,Rechts,0a313007-ac50-41bd-97ad-d9bbd5d47cc3,"0,000","34,064",209974.79999999,462046.021,11.717,210007.306,462056.205,11.535,52.14386243,52.14395072,6.19033529,6.19081178,34.064,0
1156,8ef5e286-9dbb-44d9-83d4-920800343488,Links,bb09ad2e-cb53-4369-b488-ee347826c1f4,"-1,325","0,000",125590.048,484853.03899999,3.35599999,125591.136,484852.283,3.351,52.35079573,52.35078899,4.95555282,4.95556885,0,-1.325
1157,8ef5e286-9dbb-44d9-83d4-920800343488,Links,01978297-bf5c-41e8-8daf-4e132701db8b,"0,000","32,006",125591.136,484852.283,3.351,125618.337,484835.444,3.145,52.35078899,52.35063911,4.95556885,4.95596954,32.006,0
1158,8ef5e286-9dbb-44d9-83d4-920800343488,Rechts,bb09ad2e-cb53-4369-b488-ee347826c1f4,"-1,325","0,000",125590.048,484853.03899999,3.35599999,125591.136,484852.283,3.351,52.35079573,52.35078899,4.95555282,4.95556885,0,-1.325
1159,8ef5e286-9dbb-44d9-83d4-920800343488,Rechts,fb0951fa-8d94-4b97-add2-862fe8250c69,"0,000","31,995",125591.136,484852.283,3.351,125616.704,484833.07,3.14599999,52.35078899,52.35061769,4.95556885,4.95594578,31.995,0
1160,d49f6aba-3ff9-4de0-aed6-0f6467e83a91,Rechts,dcbebb1e-a6c0-48cf-896a-58fa56524cee,"-4,500","0,000",89701.44,437498.505,7.70399999,89705.907,437499.049,7.694,51.92213091,51.92213632,4.43795609,4.43802092,0,-4.5
1161,d49f6aba-3ff9-4de0-aed6-0f6467e83a91,Rechts,c5e21abf-b825-44a7-a750-10a6af178c4b,"0,000","47,020",89705.907,437499.049,7.694,89752.58299999,437504.72399999,7.589,51.92213632,51.9221928,4.43802092,4.43869828,47.02,0
1162,d49f6aba-3ff9-4de0-aed6-0f6467e83a91,Links,dcbebb1e-a6c0-48cf-896a-58fa56524cee,"-4,500","0,000",89701.44,437498.505,7.70399999,89705.907,437499.049,7.694,51.92213091,51.92213632,4.43795609,4.43802092,0,-4.5
1163,d49f6aba-3ff9-4de0-aed6-0f6467e83a91,Links,717de4a9-e7c3-4f38-9174-024e26832740,"0,000","40,318",89705.907,437499.049,7.694,89745.633,437505.862,7.617,51.92213632,51.92220221,4.43802092,4.43859705,40.318,0
1164,72e89c1d-87f0-4184-84e7-7eef0dc9ad47,Links-Rechts,2900e68a-286d-46ce-bbb1-46e0ac3649fe,"19,949","32,985",99609.519,428079.928,-0.53,99599.664,428088.46,-0.505,51.8385551,51.8386308,4.58348934,4.58334499,32.985,19.949
1165,72e89c1d-87f0-4184-84e7-7eef0dc9ad47,Links-Rechts,58d9c06c-ac15-4b38-bcc2-599d029f884d,"9,975","19,949",99617.05999999,428073.39899999,-0.549,99609.519,428079.928,-0.53,51.83849717,51.8385551,4.58359979,4.58348934,19.949,9.975
1166,72e89c1d-87f0-4184-84e7-7eef0dc9ad47,Links-Rechts,e37bdcb9-8916-4c65-b37c-039e13439aca,"0,000","9,975",99624.60099999,428066.87,-0.568,99617.05999999,428073.39899999,-0.549,51.83843924,51.83849717,4.58371025,4.58359979,9.975,0
1167,72e89c1d-87f0-4184-84e7-7eef0dc9ad47,Links-Rechts,72fc918a-bda5-4e14-b26e-4ac54eb6250b,"-6,860","0,000",99629.78699999,428062.379,-0.581,99624.60099999,428066.87,-0.568,51.83839939,51.83843924,4.58378621,4.58371025,0,-6.86
1168,72e89c1d-87f0-4184-84e7-7eef0dc9ad47,Links-Links,b5401231-fb9c-442e-bb00-6a27f5f1ec5a,"19,924","32,958",99608.83999999,428079.04999999,-0.53,99598.099,428086.435,-0.505,51.83854714,51.83861245,4.58347963,4.5833226,32.958,19.924
1169,72e89c1d-87f0-4184-84e7-7eef0dc9ad47,Links-Links,748fedce-b6c8-4597-bf62-86205f28ba7b,"0,000","19,924",99624.60099999,428066.87,-0.568,99608.83999999,428079.04999999,-0.53,51.83843924,51.83854714,4.58371025,4.58347963,19.924,0
1170,72e89c1d-87f0-4184-84e7-7eef0dc9ad47,Links-Links,72fc918a-bda5-4e14-b26e-4ac54eb6250b,"-6,860","0,000",99629.78699999,428062.379,-0.581,99624.60099999,428066.87,-0.568,51.83839939,51.83843924,4.58378621,4.58371025,0,-6.86
1171,72e89c1d-87f0-4184-84e7-7eef0dc9ad47,Rechts-Rechts,2900e68a-286d-46ce-bbb1-46e0ac3649fe,"19,924","32,959",99609.519,428079.928,-0.53,99599.664,428088.46,-0.505,51.8385551,51.8386308,4.58348934,4.58334499,32.959,19.924
1172,72e89c1d-87f0-4184-84e7-7eef0dc9ad47,Rechts-Rechts,c81c539b-3546-4bd6-9b54-2f64685dfdcf,"0,000","19,924",99625.27899999,428067.74699999,-0.568,99609.519,428079.928,-0.53,51.83844719,51.8385551,4.58371994,4.58348934,19.924,0
1173,72e89c1d-87f0-4184-84e7-7eef0dc9ad47,Rechts-Rechts,fbb85b4c-5d45-403b-b48a-c3e08853e8ab,"-12,535","0,000",99635.60899999,428060.646,-0.593,99625.27899999,428067.74699999,-0.568,51.83838439,51.83844719,4.58387095,4.58371994,0,-12.535
1174,72e89c1d-87f0-4184-84e7-7eef0dc9ad47,Rechts-Links,b5401231-fb9c-442e-bb00-6a27f5f1ec5a,"19,950","32,985",99608.83999999,428079.04999999,-0.53,99598.099,428086.435,-0.505,51.83854714,51.83861245,4.58347963,4.5833226,32.985,19.95
1175,72e89c1d-87f0-4184-84e7-7eef0dc9ad47,Rechts-Links,d8d8b71c-1809-4f73-b1ae-e53074ec2b92,"9,975","19,950",99617.05999999,428073.39899999,-0.549,99608.83999999,428079.04999999,-0.53,51.83849717,51.83854714,4.58359979,4.58347963,19.95,9.975
1176,72e89c1d-87f0-4184-84e7-7eef0dc9ad47,Rechts-Links,ce346c63-b9b6-4a76-bc15-b2fa306abadf,"0,000","9,975",99625.27899999,428067.74699999,-0.568,99617.05999999,428073.39899999,-0.549,51.83844719,51.83849717,4.58371994,4.58359979,9.975,0
1177,72e89c1d-87f0-4184-84e7-7eef0dc9ad47,Rechts-Links,fbb85b4c-5d45-403b-b48a-c3e08853e8ab,"-12,535","0,000",99635.60899999,428060.646,-0.593,99625.27899999,428067.74699999,-0.568,51.83838439,51.83844719,4.58387095,4.58371994,0,-12.535
1178,5bda9c2d-c65a-420f-95b8-d6e281b02326,Rechts,bcc1fc4d-fa15-4c86-8a21-f2186b1fe0e6,"-4,500","0,000",60852.281,387331.44199999,1.581,60848.529,387333.927,1.594,51.46717393,51.46719564,4.03224491,4.03219026,0,-4.5
1179,5bda9c2d-c65a-420f-95b8-d6e281b02326,Rechts,a279bd1a-d510-4322-a64f-b3074a5dde60,"0,000","34,065",60848.529,387333.927,1.594,60820.12999999,387352.739,1.696,51.46719564,51.46735995,4.03219026,4.03177662,34.065,0
1180,5bda9c2d-c65a-420f-95b8-d6e281b02326,Links,bcc1fc4d-fa15-4c86-8a21-f2186b1fe0e6,"-4,500","0,000",60852.281,387331.44199999,1.581,60848.529,387333.927,1.594,51.46717393,51.46719564,4.03224491,4.03219026,0,-4.5
1181,5bda9c2d-c65a-420f-95b8-d6e281b02326,Links,977eb6ce-a7ca-434c-8b3c-c805b943de83,"0,000","26,972",60848.529,387333.927,1.594,60825.10199999,387347.26299999,1.67599999,51.46719564,51.46731157,4.03219026,4.03184962,26.972,0
1182,4946ee2d-a4aa-40d9-898a-fd73b7337b2d,Rechts,a6fe8776-b986-4a8e-a6ab-861a7436af4e,"-4,499","0,000",211193.37599999,463295.933,10.851,211190.66,463292.346,10.836,52.15497303,52.15494107,6.20834251,6.20830223,0,-4.499
1183,4946ee2d-a4aa-40d9-898a-fd73b7337b2d,Rechts,d260e088-1165-448c-8724-3f95f5c8c394,"0,000","47,304",211190.66,463292.346,10.836,211160.651,463255.79499999,10.67099999,52.15494107,52.15461563,6.20830223,6.20785772,47.304,0
1184,4946ee2d-a4aa-40d9-898a-fd73b7337b2d,Links,a6fe8776-b986-4a8e-a6ab-861a7436af4e,"-4,499","0,000",211193.37599999,463295.933,10.851,211190.66,463292.346,10.836,52.15497303,52.15494107,6.20834251,6.20830223,0,-4.499
1185,4946ee2d-a4aa-40d9-898a-fd73b7337b2d,Links,b6b52088-85f0-47d1-a951-ea4e6c9b00f8,"0,000","58,127",211190.66,463292.346,10.836,211155.578,463245.999,10.643,52.15494107,52.15452811,6.20830223,6.20778197,58.127,0
1186,a12e3639-52b1-48a1-9375-094851515601,Links,8af29996-9b93-40da-a1e0-d7f72060f6ff,"-4,500","0,000",99733.69299999,409965.678,3.016,99733.296,409970.15999999,3.016,51.67576164,51.67580189,4.58817647,4.58817002,0,-4.5
1187,a12e3639-52b1-48a1-9375-094851515601,Links,0ba31aa8-7813-4688-86f4-b51be1511759,"0,000","34,065",99733.296,409970.15999999,3.016,99730.28599999,410004.092,3.016,51.67580189,51.67610656,4.58817002,4.58812112,34.065,0
1188,a12e3639-52b1-48a1-9375-094851515601,Rechts,8af29996-9b93-40da-a1e0-d7f72060f6ff,"-4,500","0,000",99733.69299999,409965.678,3.016,99733.296,409970.15999999,3.016,51.67576164,51.67580189,4.58817647,4.58817002,0,-4.5
1189,a12e3639-52b1-48a1-9375-094851515601,Rechts,31d73a5f-4a07-4f5f-84c3-5d8e513be710,"0,000","34,089",99733.296,409970.15999999,3.016,99732.87699999,410004.223,3.016,51.67580189,51.676108,4.58817002,4.58815856,34.089,0
1190,7b0c32f2-e59a-4621-bba1-ed62bbaa76cc,Rechts,0df3405f-bb24-45b0-bbd7-d5cd21c7ac6a,"-3,900","0,000",165279.159,448684.064,7.74,165275.67,448685.80599999,7.74,52.02640478,52.0264205,5.53697591,5.53692512,0,-3.9
1191,7b0c32f2-e59a-4621-bba1-ed62bbaa76cc,Rechts,fcb970c4-f3d5-47cb-83d0-85cb558921ae,"0,000","49,957",165275.67,448685.80599999,7.74,165231.913,448709.896,7.70899999,52.0264205,52.02663784,5.53692512,5.53628828,49.957,0
1192,7b0c32f2-e59a-4621-bba1-ed62bbaa76cc,Links,0df3405f-bb24-45b0-bbd7-d5cd21c7ac6a,"-3,900","0,000",165279.159,448684.064,7.74,165275.67,448685.80599999,7.74,52.02640478,52.0264205,5.53697591,5.53692512,0,-3.9
1193,7b0c32f2-e59a-4621-bba1-ed62bbaa76cc,Links,b06f0f4f-8f57-4ffd-9353-80045b7de0d8,"0,000","61,145",165275.67,448685.80599999,7.74,165220.965,448713.12099999,7.74,52.0264205,52.02666703,5.53692512,5.53612886,61.145,0
1194,4899b63a-5240-41d2-993f-b3adcdce6725,Links,cfe08eeb-7d43-49b4-97f9-0e0ac9d4ac88,"-4,500","0,000",203563.174,534245.68099999,4.17799999,203559.54,534248.33499999,4.17799999,52.79330682,52.79333099,6.10716605,6.10711257,0,-4.5
1195,4899b63a-5240-41d2-993f-b3adcdce6725,Links,2b413104-e1c5-4ccd-b399-27da1e1c4e60,"0,000","34,066",203559.54,534248.33499999,4.17799999,203532.02799999,534268.424,4.17799999,52.79333099,52.79351398,6.10711257,6.1067077,34.066,0
1196,4899b63a-5240-41d2-993f-b3adcdce6725,Rechts,cfe08eeb-7d43-49b4-97f9-0e0ac9d4ac88,"-4,500","0,000",203563.174,534245.68099999,4.17799999,203559.54,534248.33499999,4.17799999,52.79330682,52.79333099,6.10716605,6.10711257,0,-4.5
1197,4899b63a-5240-41d2-993f-b3adcdce6725,Rechts,c56e4c8d-89e2-419b-b0df-31855ae2a765,"0,000","29,729",203559.54,534248.33499999,4.17799999,203536.851,534267.51199999,4.219,52.79333099,52.79350535,6.10711257,6.10677906,29.729,0
1198,de8481ca-2ce2-487e-b08d-b60390a63567,Links,c58d12e7-dfee-4d5f-a2f5-9830467f7e17,"-4,500","0,000",161323.78599999,383712.917,19.65899999,161328.25899999,383713.406,19.645,51.44247567,51.44248001,5.47815756,5.4782219,0,-4.5
1199,de8481ca-2ce2-487e-b08d-b60390a63567,Links,97e6997e-1f7a-4e52-856a-3b7d79880bf2,"0,000","31,151",161328.25899999,383713.406,19.645,161358.871,383719.069,19.559,51.44248001,51.44253057,5.4782219,5.47866231,31.151,0
1200,de8481ca-2ce2-487e-b08d-b60390a63567,Rechts,c58d12e7-dfee-4d5f-a2f5-9830467f7e17,"-4,500","0,000",161323.78599999,383712.917,19.65899999,161328.25899999,383713.406,19.645,51.44247567,51.44248001,5.47815756,5.4782219,0,-4.5
1201,de8481ca-2ce2-487e-b08d-b60390a63567,Rechts,6e078281-2c7d-444d-8dd7-08d9da8bae13,"0,000","32,767",161328.25899999,383713.406,19.645,161360.83199999,383716.965,19.53699999,51.44248001,51.44251164,5.4782219,5.47869048,32.767,0
1202,92195792-1027-494f-a20b-b5392f3ca3c5,Links,884f02a5-bbf6-4c7a-b467-a2950a22be74,"-4,500","0,000",153988.008,462821.72499999,5.493,153992.50099999,462821.976,5.493,52.15356965,52.15357192,5.37241632,5.37248198,0,-4.5
1203,92195792-1027-494f-a20b-b5392f3ca3c5,Links,0a1cd496-9747-4e2f-86f8-0c25ac5a4994,"0,000","26,486",153992.50099999,462821.976,5.493,154018.77299999,462825.21299999,5.493,52.15357192,52.15360106,5.37248198,5.37286585,26.486,0
1204,92195792-1027-494f-a20b-b5392f3ca3c5,Rechts,884f02a5-bbf6-4c7a-b467-a2950a22be74,"-4,500","0,000",153988.008,462821.72499999,5.493,153992.50099999,462821.976,5.493,52.15356965,52.15357192,5.37241632,5.37248198,0,-4.5
1205,92195792-1027-494f-a20b-b5392f3ca3c5,Rechts,6dc5d477-b49f-4fe7-8fad-1a0c9e3cdde4,"0,000","30,715",153992.50099999,462821.976,5.493,154023.168,462823.69,5.493,52.15357192,52.15358738,5.37248198,5.37293008,30.715,0
1206,39d9346d-e7e0-4eec-a472-928d2cc08fe0,Rechts-Links,d746fad9-bacf-4fb9-9a4f-41cec02e9f73,"-3,525","0,000",161757.511,383854.58899999,18.593,161760.834,383855.765,18.58899999,51.44374407,51.4437546,5.48439875,5.48444657,0,-3.525
1207,39d9346d-e7e0-4eec-a472-928d2cc08fe0,Rechts-Links,5c7a28a9-dac3-4382-a661-f2336388cc8c,"0,000","3,787",161760.834,383855.765,18.58899999,161764.404,383857.02799999,18.585,51.4437546,51.44376591,5.48444657,5.48449794,3.787,0
1208,39d9346d-e7e0-4eec-a472-928d2cc08fe0,Links-Rechts,062ac50f-3ff3-4a36-a6bf-7f8205be2764,"-3,562","0,000",161757.295,383855.362,18.59499999,161760.834,383855.765,18.58899999,51.44375102,51.4437546,5.48439565,5.48444657,0,-3.562
1209,39d9346d-e7e0-4eec-a472-928d2cc08fe0,Links-Rechts,df739718-a9ad-4471-a8b7-52d2ac125acd,"0,000","3,777",161760.834,383855.765,18.58899999,161764.587,383856.19199999,18.581,51.4437546,51.44375839,5.48444657,5.48450056,3.777,0
1210,af4a6e28-90a6-4f9a-b45c-2c9429c4fa42,Rechts-Rechts,3cd89976-8350-4863-9b39-60bc9744f64c,"19,924","27,831",122226.845,487808.52899999,5.807,122219.842,487812.20199999,5.80799999,52.37716738,52.37719997,4.90590469,4.90580149,27.831,19.924
1211,af4a6e28-90a6-4f9a-b45c-2c9429c4fa42,Rechts-Rechts,b1e9b31f-a8c7-4386-92de-1c203adf5bcc,"0,000","19,924",122244.905,487800.128,5.79,122226.845,487808.52899999,5.807,52.37709295,52.37716738,4.90617072,4.90590469,19.924,0
1212,af4a6e28-90a6-4f9a-b45c-2c9429c4fa42,Rechts-Rechts,4df7e72b-82df-4c79-bf64-cefb6949eed5,"-13,036","0,000",122257.012,487795.29599999,5.77899999,122244.905,487800.128,5.79,52.37705025,52.37709295,4.90634899,4.90617072,0,-13.036
1213,af4a6e28-90a6-4f9a-b45c-2c9429c4fa42,Rechts-Links,c16db89e-eec1-4a9f-8cf8-e05221ee9b70,"19,949","30,727",122226.37699999,487807.52299999,5.807,122216.369,487811.522,5.815,52.37715831,52.37719365,4.90589792,4.90575056,30.727,19.949
1214,af4a6e28-90a6-4f9a-b45c-2c9429c4fa42,Rechts-Links,8c7e6537-205f-4a57-b3c5-e330b7dbb331,"9,974","19,949",122235.641,487803.825,5.799,122226.37699999,487807.52299999,5.807,52.37712563,52.37715831,4.90603432,4.90589792,19.949,9.974
1215,af4a6e28-90a6-4f9a-b45c-2c9429c4fa42,Rechts-Links,349402c1-eb02-4c05-880d-0eb38a5257c0,"0,000","9,974",122244.905,487800.128,5.79,122235.641,487803.825,5.799,52.37709295,52.37712563,4.90617072,4.90603432,9.974,0
1216,af4a6e28-90a6-4f9a-b45c-2c9429c4fa42,Rechts-Links,4df7e72b-82df-4c79-bf64-cefb6949eed5,"-13,036","0,000",122257.012,487795.29599999,5.77899999,122244.905,487800.128,5.79,52.37705025,52.37709295,4.90634899,4.90617072,0,-13.036
1217,af4a6e28-90a6-4f9a-b45c-2c9429c4fa42,Links-Links,c16db89e-eec1-4a9f-8cf8-e05221ee9b70,"19,924","30,701",122226.37699999,487807.52299999,5.807,122216.369,487811.522,5.815,52.37715831,52.37719365,4.90589792,4.90575056,30.701,19.924
1218,af4a6e28-90a6-4f9a-b45c-2c9429c4fa42,Links-Links,5f392294-6e10-4dd6-aa60-a7a5dd194128,"0,000","19,924",122244.43799999,487799.12199999,5.79,122226.37699999,487807.52299999,5.807,52.37708388,52.37715831,4.90616396,4.90589792,19.924,0
1219,af4a6e28-90a6-4f9a-b45c-2c9429c4fa42,Links-Links,47bba11e-b2fa-4d31-82a0-2e9ec9be96e7,"-13,035","0,000",122255.933,487792.976,5.77899999,122244.43799999,487799.12199999,5.79,52.37702933,52.37708388,4.90633337,4.90616396,0,-13.035
1220,af4a6e28-90a6-4f9a-b45c-2c9429c4fa42,Links-Rechts,3cd89976-8350-4863-9b39-60bc9744f64c,"19,950","27,858",122226.845,487808.52899999,5.807,122219.842,487812.20199999,5.80799999,52.37716738,52.37719997,4.90590469,4.90580149,27.858,19.95
1221,af4a6e28-90a6-4f9a-b45c-2c9429c4fa42,Links-Rechts,c0455283-e176-4aa0-9142-78ecd74d7897,"9,975","19,950",122235.641,487803.825,5.799,122226.845,487808.52899999,5.807,52.37712563,52.37716738,4.90603432,4.90590469,19.95,9.975
1222,af4a6e28-90a6-4f9a-b45c-2c9429c4fa42,Links-Rechts,110c0467-e561-4263-ba4e-b5fb6f6f5c51,"0,000","9,975",122244.43799999,487799.12199999,5.79,122235.641,487803.825,5.799,52.37708388,52.37712563,4.90616396,4.90603432,9.975,0
1223,af4a6e28-90a6-4f9a-b45c-2c9429c4fa42,Links-Rechts,47bba11e-b2fa-4d31-82a0-2e9ec9be96e7,"-13,035","0,000",122255.933,487792.976,5.77899999,122244.43799999,487799.12199999,5.79,52.37702933,52.37708388,4.90633337,4.90616396,0,-13.035
1224,a00f5a12-8086-49fe-8e9f-b78429a6f4c4,Rechts,514e78d4-fdb1-4a84-94fa-9b7063f5c43e,"-3,900","0,000",127938.55899999,465493.397,2.16299999,127939.301,465497.226,2.16299999,52.17692052,52.17695497,4.99157189,4.99158243,0,-3.9
1225,a00f5a12-8086-49fe-8e9f-b78429a6f4c4,Rechts,eff78fdb-efdc-4e04-b926-a73b8bcf26ae,"0,000","61,145",127939.301,465497.226,2.16299999,127950.944,465557.25199999,2.16299999,52.17695497,52.17749504,4.99158243,4.99174786,61.145,0
1226,a00f5a12-8086-49fe-8e9f-b78429a6f4c4,Links,514e78d4-fdb1-4a84-94fa-9b7063f5c43e,"-3,900","0,000",127938.55899999,465493.397,2.16299999,127939.301,465497.226,2.16299999,52.17692052,52.17695497,4.99157189,4.99158243,0,-3.9
1227,a00f5a12-8086-49fe-8e9f-b78429a6f4c4,Links,cee36ba9-5b5a-46ce-b27b-51cbd6a97a3e,"0,000","51,874",127939.301,465497.226,2.16299999,127947.09299999,465548.504,2.05799999,52.17695497,52.17741622,4.99158243,4.99169226,51.874,0
1228,4b519bc1-92f0-41f1-8f23-31adaca9f22f,Rechts,78793fe1-a4ae-407d-8d0b-897d6ca1979c,"-4,500","0,000",124466.64,485538.911,2.79199999,124462.948,485541.483,2.79199999,52.35689863,52.35692154,4.93900282,4.93894839,0,-4.5
