OBJECTID,SIGMA_ID,REF_FUNC_SPOORTAK_NAAM_LANG,KANTCODE,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,PUBLICATIEDATUM,DATUM_GOEDGEKEURD,ELEMENT_TYPE,ELEMENT_LENGTE,VERKANTING_BEGIN,VERKANTING_EIND,HELLING,VOLGNUMMER,LENGTE_TOTAAL_SIGMATRAJECT,BEIDE_EINDEN_GELIJK,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNCTIONELE_SPOORTAK_PUIC,SIGMATRAJECT_GUID,REF_WISSEL_KRUISING_PUIC,Shape__Length
1088,351654,017_351BR_31.9,,4887.835261,4958.835261,2021/10/29 14:35:50+00,2019/05/27 02:00:00+00,Helling,71,-45,0,0.63380282,16,5092.021351,Ja,10,d4b33ad6-79fd-40dc-9bdd-717e11ff4d51,d6486ce8-9c2d-4169-9c40-116347233b0c,,70.9999863655749
1089,351655,017_351BR_31.9,,4958.835261,5042.116351,2021/10/29 14:35:50+00,2019/05/27 02:00:00+00,Constant,83.28109,0,0,0,17,5092.021351,Ja,10,d4b33ad6-79fd-40dc-9bdd-717e11ff4d51,d6486ce8-9c2d-4169-9c40-116347233b0c,,83.2810698319852
1090,351656,017_351BR_31.9,L,5042.116351,5092.021351,2021/10/29 14:35:50+00,2019/05/27 02:00:00+00,Constant,49.905,0,0,0,18,5092.021351,Ja,10,d4b33ad6-79fd-40dc-9bdd-717e11ff4d51,d6486ce8-9c2d-4169-9c40-116347233b0c,1b718326-40d3-462c-bb69-0d3415fe22b1,49.9049451403098
1091,351657,017_51BV_70.1,V,0,3.8,2021/10/29 14:35:50+00,2019/05/28 02:00:00+00,Constant,3.8,0,0,0,0,799.14999,Ja,10,21d424b1-c318-4466-81a6-8cdc61c67c25,e0fc59ea-b5f6-4db7-b237-237833ad8433,e70b3577-5e55-454c-a471-1f38577b679b,3.80000404391922
1092,351658,017_51BV_70.1,,3.8,795.37499,2021/10/29 14:35:50+00,2019/05/28 02:00:00+00,Constant,791.57499,0,0,0,1,799.14999,Ja,10,21d424b1-c318-4466-81a6-8cdc61c67c25,e0fc59ea-b5f6-4db7-b237-237833ad8433,,791.575034290233
1093,351659,017_51BV_70.1,V,795.37499,799.14999,2021/10/29 14:35:50+00,2019/05/28 02:00:00+00,Constant,3.775,0,0,0,2,799.14999,Ja,10,21d424b1-c318-4466-81a6-8cdc61c67c25,e0fc59ea-b5f6-4db7-b237-237833ad8433,3be0735c-0f5d-4abe-9741-2842ea600cbb,3.774951524324
1094,351660,017_1021BR_26.9,R,0,49.905,2021/10/29 14:35:51+00,2019/05/27 02:00:00+00,Constant,49.905,0,0,0,0,66.65512553,Nee,10,8f686567-b22a-4d15-90e5-b983c5be33a4,e31f69a2-745d-418f-8840-5db401428f0a,3751227c-5ae5-4263-9ef5-f590ec137a08,49.9049791522577
1095,351661,017_1021BR_26.9,,49.905,66.65512553,2021/10/29 14:35:51+00,2019/09/07 19:17:59+00,Constant,16.75012553,0,0,0,1,66.65512553,Nee,10,8f686567-b22a-4d15-90e5-b983c5be33a4,e31f69a2-745d-418f-8840-5db401428f0a,,16.7501710797233
1096,351662,017_353AL_32.0,L,0,58.257,2021/10/29 14:35:52+00,2019/06/04 02:00:00+00,Constant,58.257,0,0,0,0,7550.976552,Ja,10,39db4bb7-3636-44bc-9200-17c94434e68c,ea322194-3638-4bac-ae55-2e0841e55f5c,03503594-b225-4334-90da-72ae4edcf36f,58.2569249944726
1097,351663,017_353AL_32.0,,58.257,692.649735,2021/10/29 14:35:52+00,2019/06/04 02:00:00+00,Constant,634.392735,0,0,0,1,7550.976552,Ja,10,39db4bb7-3636-44bc-9200-17c94434e68c,ea322194-3638-4bac-ae55-2e0841e55f5c,,634.392758959748
1098,351664,017_353AL_32.0,,692.649735,753.649735,2021/10/29 14:35:52+00,2019/06/04 02:00:00+00,Helling,61,0,30,0.49180328,2,7550.976552,Ja,10,39db4bb7-3636-44bc-9200-17c94434e68c,ea322194-3638-4bac-ae55-2e0841e55f5c,,61.0000037153466
1099,351665,017_353AL_32.0,,753.649735,800.319097,2021/10/29 14:35:52+00,2019/06/04 02:00:00+00,Constant,46.669362,30,30,0,3,7550.976552,Ja,10,39db4bb7-3636-44bc-9200-17c94434e68c,ea322194-3638-4bac-ae55-2e0841e55f5c,,46.6693170689443
1100,351666,017_353AL_32.0,,800.319097,895.519097,2021/10/29 14:35:52+00,2019/06/04 02:00:00+00,Helling,95.2,30,-20,-0.52521008,4,7550.976552,Ja,10,39db4bb7-3636-44bc-9200-17c94434e68c,ea322194-3638-4bac-ae55-2e0841e55f5c,,95.2000876996495
1101,351667,017_353AL_32.0,,895.519097,977.496176,2021/10/29 14:35:52+00,2019/06/04 02:00:00+00,Constant,81.977079,-20,-20,0,5,7550.976552,Ja,10,39db4bb7-3636-44bc-9200-17c94434e68c,ea322194-3638-4bac-ae55-2e0841e55f5c,,81.9769949995143
1102,351668,017_353AL_32.0,,977.496176,1017.496176,2021/10/29 14:35:52+00,2019/06/04 02:00:00+00,Helling,40,-20,0,0.5,6,7550.976552,Ja,10,39db4bb7-3636-44bc-9200-17c94434e68c,ea322194-3638-4bac-ae55-2e0841e55f5c,,40.0000841460198
1103,351669,017_353AL_32.0,,1017.496176,1302.439113,2021/10/29 14:35:52+00,2019/06/04 02:00:00+00,Constant,284.942937,0,0,0,7,7550.976552,Ja,10,39db4bb7-3636-44bc-9200-17c94434e68c,ea322194-3638-4bac-ae55-2e0841e55f5c,,284.942846506242
1104,351670,017_353AL_32.0,,1302.439113,1446.439113,2021/10/29 14:35:52+00,2019/06/04 02:00:00+00,Helling,144,0,90,0.625,8,7550.976552,Ja,10,39db4bb7-3636-44bc-9200-17c94434e68c,ea322194-3638-4bac-ae55-2e0841e55f5c,,144.000041442774
1105,351671,017_353AL_32.0,,1446.439113,1934.399924,2021/10/29 14:35:52+00,2019/06/04 02:00:00+00,Constant,487.960811,90,90,0,9,7550.976552,Ja,10,39db4bb7-3636-44bc-9200-17c94434e68c,ea322194-3638-4bac-ae55-2e0841e55f5c,,487.960817053632
1106,351672,017_353AL_32.0,,1934.399924,2044.399924,2021/10/29 14:35:52+00,2019/06/04 02:00:00+00,Helling,110,90,0,-0.81818182,10,7550.976552,Ja,10,39db4bb7-3636-44bc-9200-17c94434e68c,ea322194-3638-4bac-ae55-2e0841e55f5c,,109.999962128152
1107,351673,017_353AL_32.0,,2044.399924,4617.541126,2021/10/29 14:35:52+00,2019/06/04 02:00:00+00,Constant,2573.141202,0,0,0,11,7550.976552,Ja,10,39db4bb7-3636-44bc-9200-17c94434e68c,ea322194-3638-4bac-ae55-2e0841e55f5c,,2573.14122101768
1108,351674,017_353AL_32.0,,4617.541126,4732.541126,2021/10/29 14:35:52+00,2019/06/04 02:00:00+00,Helling,115,0,-65,-0.56521739,12,7550.976552,Ja,10,39db4bb7-3636-44bc-9200-17c94434e68c,ea322194-3638-4bac-ae55-2e0841e55f5c,,115.000017786251
1109,351675,017_353AL_32.0,,4732.541126,5614.701871,2021/10/29 14:35:52+00,2019/06/04 02:00:00+00,Constant,882.160745,-65,-65,0,13,7550.976552,Ja,10,39db4bb7-3636-44bc-9200-17c94434e68c,ea322194-3638-4bac-ae55-2e0841e55f5c,,882.160708875254
1110,351676,017_353AL_32.0,,5614.701871,5724.701871,2021/10/29 14:35:52+00,2019/06/04 02:00:00+00,Helling,110,-65,0,0.59090909,14,7550.976552,Ja,10,39db4bb7-3636-44bc-9200-17c94434e68c,ea322194-3638-4bac-ae55-2e0841e55f5c,,110.000031470885
1111,351677,017_353AL_32.0,,5724.701871,7492.719552,2021/10/29 14:35:52+00,2019/06/04 02:00:00+00,Constant,1768.017681,0,0,0,15,7550.976552,Ja,10,39db4bb7-3636-44bc-9200-17c94434e68c,ea322194-3638-4bac-ae55-2e0841e55f5c,,1768.01762351878
1112,351678,017_353AL_32.0,R,7492.719552,7550.976552,2021/10/29 14:35:52+00,2019/06/04 02:00:00+00,Constant,58.257,0,0,0,16,7550.976552,Ja,10,39db4bb7-3636-44bc-9200-17c94434e68c,ea322194-3638-4bac-ae55-2e0841e55f5c,c600f877-9b26-45c4-801f-317b05e925c2,58.257049269833
1113,351679,017_61AR_70.9,R,0,55.60241651,2021/10/29 14:35:53+00,2019/05/28 02:00:00+00,Constant,55.60241651,0,0,0,0,111.20483302,Ja,10,eb552182-b3f5-4d32-9ff9-40aac486a9e7,ec3ed56c-f60f-424c-a56a-838b4c36440c,3be0735c-0f5d-4abe-9741-2842ea600cbb,55.6023047965698
1114,351680,017_61AR_70.9,R,55.60241651,111.20483302,2021/10/29 14:35:53+00,2019/05/28 09:44:10+00,Constant,55.60241651,0,0,0,1,111.20483302,Ja,10,eb552182-b3f5-4d32-9ff9-40aac486a9e7,ec3ed56c-f60f-424c-a56a-838b4c36440c,ef6d547e-299a-4a5f-a223-0aa1d65c2d02,55.6023624391483
1115,351681,017_423L_39.9,L,0,33.91,2021/10/29 14:35:54+00,2019/06/04 02:00:00+00,Constant,33.91,0,0,0,0,799.21211,Ja,10,a3202fdd-335a-4dbf-8045-c1c911f6c7f8,ec6f7700-5f08-413d-86de-324b16a6d82d,6160a31f-7966-4c71-af25-27152912bd46,33.909967407821
1116,351682,017_423L_39.9,,33.91,765.04711,2021/10/29 14:35:54+00,2019/06/04 02:00:00+00,Constant,731.13711,0,0,0,1,799.21211,Ja,10,a3202fdd-335a-4dbf-8045-c1c911f6c7f8,ec6f7700-5f08-413d-86de-324b16a6d82d,,731.137104896413
1117,351683,017_423L_39.9,R,765.04711,799.21211,2021/10/29 14:35:54+00,2019/06/04 02:00:00+00,Constant,34.165,0,0,0,2,799.21211,Ja,10,a3202fdd-335a-4dbf-8045-c1c911f6c7f8,ec6f7700-5f08-413d-86de-324b16a6d82d,1cf7f787-665e-4759-a99b-c9734ba073be,34.1649894386028
1118,351684,017_11BV_49.5,V,0,1.225,2021/10/29 14:35:55+00,2019/05/29 02:00:00+00,Constant,1.225,0,0,0,0,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,ded1e63a-b507-41f7-8299-5a4e67a79b04,1.2250404605563
1119,351685,017_11BV_49.5,,1.225,800.92304124,2021/10/29 14:35:55+00,2019/05/29 02:00:00+00,Constant,799.69804124,0,0,0,1,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,799.698200573486
1120,351686,017_11BV_49.5,,800.92304124,975.92301124,2021/10/29 14:35:55+00,2019/05/29 02:00:00+00,Helling,174.99997,0,39.99999314,0.22857143,2,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,175.000061650116
1121,351687,017_11BV_49.5,,975.92301124,1986.91951124,2021/10/29 14:35:55+00,2019/05/29 02:00:00+00,Constant,1010.9965,40,40,0,3,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,1010.99657834101
1122,351688,017_11BV_49.5,,1986.91951124,2106.91948124,2021/10/29 14:35:55+00,2019/05/29 02:00:00+00,Helling,119.99997,40,1e-05,-0.33333333,4,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,119.999965554907
1123,351689,017_11BV_49.5,,2106.91948124,4741.10292824,2021/10/29 14:35:55+00,2019/05/29 02:00:00+00,Constant,2634.183447,0,0,0,5,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,2634.18356137281
1124,351690,017_11BV_49.5,,4741.10292824,4821.10292824,2021/10/29 14:35:55+00,2019/05/26 02:00:00+00,Helling,80,0,-50,-0.625,6,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,80.000011197714
1125,351691,017_11BV_49.5,,4821.10292824,6009.39105124,2021/10/29 14:35:55+00,2019/05/26 02:00:00+00,Constant,1188.288123,-50,-50,0,7,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,1188.28806314809
1126,351692,017_11BV_49.5,,6009.39105124,6111.89105122,2021/10/29 14:35:55+00,2019/05/26 02:00:00+00,Helling,102.49999998,-50,0,0.48780488,8,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,102.499979386714
1127,351693,017_11BV_49.5,,6111.89105122,10426.65765636,2021/10/29 14:35:55+00,2019/05/26 02:00:00+00,Constant,4314.76660514,0,0,0,9,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,4314.7665450899
1128,351694,017_11BV_49.5,,10426.65765636,10524.15765634,2021/10/29 14:35:55+00,2019/05/26 02:00:00+00,Helling,97.49999998,0,65,0.66666667,10,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,97.4999845475698
1129,351695,017_11BV_49.5,,10524.15765634,11299.83237734,2021/10/29 14:35:55+00,2019/05/26 02:00:00+00,Constant,775.674721,65,65,0,11,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,775.674695956254
1130,351696,017_11BV_49.5,,11299.83237734,11355.83237734,2021/10/29 14:35:55+00,2021/07/23 02:00:00+00,Helling,56,65,90,0.44642857,12,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,56.0000212592651
1131,351697,017_11BV_49.5,,11355.83237734,11436.43406034,2021/10/29 14:35:55+00,2021/07/23 02:00:00+00,Constant,80.601683,90,90,0,13,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,80.6016610154948
1132,351698,017_11BV_49.5,,11436.43406034,11536.43400734,2021/10/29 14:35:55+00,2021/07/23 02:00:00+00,Helling,99.999947,90,0,-0.90000048,14,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,99.9999891958932
1133,351699,017_11BV_49.5,,11536.43400734,11567.24542434,2021/10/29 14:35:55+00,2021/07/23 02:00:00+00,Constant,30.811417,0,0,0,15,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,30.8113596911918
1134,351700,017_11BV_49.5,,11567.24542434,11602.24542434,2021/10/29 14:35:55+00,2019/05/26 02:00:00+00,Helling,35,0,-50,-1.42857143,16,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,34.9999713559443
1135,351701,017_11BV_49.5,,11602.24542434,11665.39993434,2021/10/29 14:35:55+00,2019/05/26 02:00:00+00,Constant,63.15451,-50,-50,0,17,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,63.1545836524377
1136,351702,017_11BV_49.5,,11665.39993434,11725.39993434,2021/10/29 14:35:55+00,2019/05/26 02:00:00+00,Helling,60,-50,0,0.83333333,18,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,60.0000168751976
1137,351703,017_11BV_49.5,,11725.39993434,11749.46036734,2021/10/29 14:35:55+00,2019/05/26 02:00:00+00,Constant,24.060433,0,0,0,19,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,24.0603855806593
1138,351704,017_11BV_49.5,,11749.46036734,11779.46036734,2021/10/29 14:35:55+00,2019/05/26 02:00:00+00,Helling,30,0,-20,-0.66666667,20,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,29.9999952115951
1139,351705,017_11BV_49.5,,11779.46036734,11843.66326534,2021/10/29 14:35:55+00,2019/05/26 02:00:00+00,Constant,64.202898,-20,-20,0,21,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,64.2028998268758
1140,351706,017_11BV_49.5,,11843.66326534,11863.66326534,2021/10/29 14:35:55+00,2019/05/26 02:00:00+00,Helling,20,-20,0,1,22,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,19.9999847256591
1141,351707,017_11BV_49.5,,11863.66326534,11888.65891834,2021/10/29 14:35:55+00,2019/05/26 02:00:00+00,Constant,24.995653,0,0,0,23,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,,24.9956511981585
1142,351708,017_11BV_49.5,V,11888.65891834,11893.05891834,2021/10/29 14:35:55+00,2019/05/26 02:00:00+00,Constant,4.4,0,0,0,24,11893.05930834,Ja,10,57e8083c-e2cf-4bd1-be27-91cf2cf3efc7,ef6c03ce-def1-46b4-b45a-baf5d695b75d,4905f5f9-a37d-4f24-86ff-0be57b4b4245,4.39999536479445
1143,351709,017_317BV_24.1,V,0,3.775,2021/10/29 14:35:56+00,2021/03/15 03:00:00+00,Constant,3.775,0,0,0,0,381.46319,Ja,10,b420aef1-2212-4d31-9425-31e9ff909c78,f383d704-c2cc-49ab-a911-b890799589df,b711c783-6bf6-4f13-8255-b11612ec527d,3.77497437923328
1144,351710,017_317BV_24.1,,3.775,377.68819,2021/10/29 14:35:56+00,2021/09/29 02:00:00+00,Constant,373.91319,0,0,0,1,381.46319,Ja,10,b420aef1-2212-4d31-9425-31e9ff909c78,f383d704-c2cc-49ab-a911-b890799589df,,373.913281935405
1145,351711,017_317BV_24.1,V,377.68819,381.46319,2021/10/29 14:35:56+00,2019/05/27 02:00:00+00,Constant,3.775,0,0,0,2,381.46319,Ja,10,b420aef1-2212-4d31-9425-31e9ff909c78,f383d704-c2cc-49ab-a911-b890799589df,7890355d-dddf-4b28-92a4-f047f4463810,3.77494944748408
1146,351712,505_317AL_24.0,L,0,61.27,2021/10/29 14:35:56+00,2021/03/15 03:00:00+00,Constant,61.27,0,0,0,0,668.78255,Ja,10,67065b91-7fa2-487e-86c1-b2d13fcbdd20,f6520095-bed1-4669-9720-021b10e7292e,157f193f-4703-48be-ab96-eb72ac0c6cc3,61.2700256343115
1147,351713,505_317AL_24.0,,61.27,76.207,2021/10/29 14:35:56+00,2021/09/29 02:00:00+00,Constant,14.937,0,0,0,1,668.78255,Ja,10,67065b91-7fa2-487e-86c1-b2d13fcbdd20,f6520095-bed1-4669-9720-021b10e7292e,,14.936980975418
1148,351714,505_317AL_24.0,,76.207,159.207,2021/10/29 14:35:56+00,2021/09/29 02:00:00+00,Helling,83,0,50,0.60240964,2,668.78255,Ja,10,67065b91-7fa2-487e-86c1-b2d13fcbdd20,f6520095-bed1-4669-9720-021b10e7292e,,83.0000309487734
1149,351715,505_317AL_24.0,,159.207,288.24401,2021/10/29 14:35:56+00,2021/09/29 02:00:00+00,Constant,129.03701,50,50,0,3,668.78255,Ja,10,67065b91-7fa2-487e-86c1-b2d13fcbdd20,f6520095-bed1-4669-9720-021b10e7292e,,129.037007706644
1150,351716,505_317AL_24.0,,288.24401,350.24401,2021/10/29 14:35:56+00,2021/09/29 02:00:00+00,Helling,62,50,0,-0.80645161,4,668.78255,Ja,10,67065b91-7fa2-487e-86c1-b2d13fcbdd20,f6520095-bed1-4669-9720-021b10e7292e,,61.9999975522989
1151,351717,505_317AL_24.0,,350.24401,453.6209,2021/10/29 14:35:56+00,2021/09/29 02:00:00+00,Constant,103.37689,0,0,0,5,668.78255,Ja,10,67065b91-7fa2-487e-86c1-b2d13fcbdd20,f6520095-bed1-4669-9720-021b10e7292e,,103.376868582967
1152,351718,505_317AL_24.0,,453.6209,493.6209,2021/10/29 14:35:56+00,2019/05/27 02:00:00+00,Helling,40,0,25,0.625,6,668.78255,Ja,10,67065b91-7fa2-487e-86c1-b2d13fcbdd20,f6520095-bed1-4669-9720-021b10e7292e,,40.0000517945045
1153,351719,505_317AL_24.0,,493.6209,556.68935,2021/10/29 14:35:56+00,2019/05/27 02:00:00+00,Constant,63.06845,25,25,0,7,668.78255,Ja,10,67065b91-7fa2-487e-86c1-b2d13fcbdd20,f6520095-bed1-4669-9720-021b10e7292e,,63.0684538116055
1154,351720,505_317AL_24.0,,556.68935,596.68935,2021/10/29 14:35:56+00,2019/05/27 02:00:00+00,Helling,40,25,0,-0.625,8,668.78255,Ja,10,67065b91-7fa2-487e-86c1-b2d13fcbdd20,f6520095-bed1-4669-9720-021b10e7292e,,39.9999556310981
1155,351721,505_317AL_24.0,,596.68935,607.51255,2021/10/29 14:35:56+00,2019/05/27 02:00:00+00,Constant,10.8232,0,0,0,9,668.78255,Ja,10,67065b91-7fa2-487e-86c1-b2d13fcbdd20,f6520095-bed1-4669-9720-021b10e7292e,,10.8232184566329
1156,351722,505_317AL_24.0,R,607.51255,668.78255,2021/10/29 14:35:56+00,2019/05/27 02:00:00+00,Constant,61.27,0,0,0,10,668.78255,Ja,10,67065b91-7fa2-487e-86c1-b2d13fcbdd20,f6520095-bed1-4669-9720-021b10e7292e,09e34fe2-f728-4f88-bee6-96f279ef6185,61.2700207373998
1157,351723,017_333AL_24.5,L,0,61.25257,2021/10/29 14:35:57+00,2019/05/27 02:00:00+00,Constant,61.25257,0,0,0,0,171.5724,Ja,10,9c5c9e1f-0a47-450b-a7ec-04d7ca7d42fc,f705b6bc-6ff6-410b-b988-8f140959f47f,7890355d-dddf-4b28-92a4-f047f4463810,61.252703289571
1158,351724,017_333AL_24.5,,61.25257,110.31983,2021/10/29 14:35:57+00,2019/05/27 02:00:00+00,Constant,49.06726,0,0,0,1,171.5724,Ja,10,9c5c9e1f-0a47-450b-a7ec-04d7ca7d42fc,f705b6bc-6ff6-410b-b988-8f140959f47f,,49.0672714989674
1159,351725,017_333AL_24.5,L,110.31983,171.5724,2021/10/29 14:35:57+00,2019/05/27 02:00:00+00,Constant,61.25257,0,0,0,2,171.5724,Ja,10,9c5c9e1f-0a47-450b-a7ec-04d7ca7d42fc,f705b6bc-6ff6-410b-b988-8f140959f47f,09e34fe2-f728-4f88-bee6-96f279ef6185,61.2525396557141
1160,351726,017_9AL_49.3,L,0,36.54709,2021/10/29 14:36:02+00,2019/05/29 02:00:00+00,Constant,36.54709,0,0,0,0,100.22631,Ja,10,96fa34dc-fa34-4f0d-84cf-1cc8539467fa,fc058b11-bbfd-4cc3-9aed-03259ccd3477,a2cbdf73-98a1-494b-8425-aeeda1e2f5fa,36.5470732128034
1161,351727,017_9AL_49.3,,36.54709,66.08385,2021/10/29 14:36:02+00,2019/06/03 02:00:00+00,Constant,29.53676,0,0,0,1,100.22631,Ja,10,96fa34dc-fa34-4f0d-84cf-1cc8539467fa,fc058b11-bbfd-4cc3-9aed-03259ccd3477,,29.5368056804315
1162,351728,017_9AL_49.3,L,66.08385,100.22631,2021/10/29 14:36:02+00,2019/06/03 02:00:00+00,Constant,34.14246,0,0,0,2,100.22631,Ja,10,96fa34dc-fa34-4f0d-84cf-1cc8539467fa,fc058b11-bbfd-4cc3-9aed-03259ccd3477,05055fcc-a489-4112-b11f-e12d0924f1c6,34.142318551444
1163,351729,018_241R_52.5,R,0,52.288677,2021/10/29 14:36:08+00,2020/08/14 02:00:00+00,Constant,52.288677,0,0,0,0,926.644014,Ja,10,2db9a6dd-a447-4262-b6ea-db1b27f69567,0c04da72-411a-40c3-9f2a-092204e46a81,d08df824-c2cd-4b92-9454-0dfb2c6bc09c,52.2885932563815
1164,351730,018_241R_52.5,R,52.288677,61.25257,2021/10/29 14:36:08+00,2020/08/14 02:00:00+00,Helling,8.963893,0,-6.40278071,-0.71428571,1,926.644014,Ja,10,2db9a6dd-a447-4262-b6ea-db1b27f69567,0c04da72-411a-40c3-9f2a-092204e46a81,d08df824-c2cd-4b92-9454-0dfb2c6bc09c,8.96391129121392
1165,351731,018_241R_52.5,,61.25257,80.288677,2021/10/29 14:36:08+00,2020/08/14 02:00:00+00,Helling,19.036107,-6.40278071,-20,-0.71428571,2,926.644014,Ja,10,2db9a6dd-a447-4262-b6ea-db1b27f69567,0c04da72-411a-40c3-9f2a-092204e46a81,,19.0361147146537
1166,351732,018_241R_52.5,,80.288677,95.634596,2021/10/29 14:36:08+00,2020/08/14 02:00:00+00,Constant,15.345919,-20,-20,0,3,926.644014,Ja,10,2db9a6dd-a447-4262-b6ea-db1b27f69567,0c04da72-411a-40c3-9f2a-092204e46a81,,15.345966969711
1167,351733,018_241R_52.5,,95.634596,123.634596,2021/10/29 14:36:08+00,2020/08/14 02:00:00+00,Helling,28,-20,0,0.71428571,4,926.644014,Ja,10,2db9a6dd-a447-4262-b6ea-db1b27f69567,0c04da72-411a-40c3-9f2a-092204e46a81,,27.9999932822441
1168,351734,018_241R_52.5,,123.634596,230.634596,2021/10/29 14:36:08+00,2020/08/14 02:00:00+00,Helling,107,0,85,0.79439252,5,926.644014,Ja,10,2db9a6dd-a447-4262-b6ea-db1b27f69567,0c04da72-411a-40c3-9f2a-092204e46a81,,106.999930359313
1169,351735,018_241R_52.5,,230.634596,704.873815,2021/10/29 14:36:08+00,2020/08/14 02:00:00+00,Constant,474.239219,85,85,0,6,926.644014,Ja,10,2db9a6dd-a447-4262-b6ea-db1b27f69567,0c04da72-411a-40c3-9f2a-092204e46a81,,474.239165248699
1170,351736,018_241R_52.5,,704.873815,819.873815,2021/10/29 14:36:08+00,2020/08/14 02:00:00+00,Helling,115,85,0,-0.73913043,7,926.644014,Ja,10,2db9a6dd-a447-4262-b6ea-db1b27f69567,0c04da72-411a-40c3-9f2a-092204e46a81,,115.000036500256
1171,351737,018_241R_52.5,,819.873815,890.074014,2021/10/29 14:36:08+00,2020/08/14 02:00:00+00,Constant,70.200199,0,0,0,8,926.644014,Ja,10,2db9a6dd-a447-4262-b6ea-db1b27f69567,0c04da72-411a-40c3-9f2a-092204e46a81,,70.2001654280551
1172,351738,018_241R_52.5,L,890.074014,926.644014,2021/10/29 14:36:08+00,2020/08/14 02:00:00+00,Constant,36.57,0,0,0,9,926.644014,Ja,10,2db9a6dd-a447-4262-b6ea-db1b27f69567,0c04da72-411a-40c3-9f2a-092204e46a81,a0064fda-c54a-4ab5-8947-5c14c100c679,36.5700111006475
1173,351739,018_243R_52.6,R,0,36.57,2021/10/29 14:36:12+00,2020/08/14 02:00:00+00,Constant,36.57,0,0,0,0,768.629183,Ja,10,555e91b4-bff2-4013-ac3d-f03aca107f6f,0e3a5642-d94c-4ac6-a42a-b095ec539519,0f698edc-f6b2-4dcc-89b9-f39ede51ef79,36.5700790522989
