ID,STANDPLAATSNUMMER,HOOFDBRANCHE_1,HOOFDBRANCHE_2,SUBBRANCHE_1,SUBBRANCHE_2,MARKTDAG,OPPERVLAKTE_ACHTERRUIMTE_M2,OPPERVLAKTE_MARKT_STANDPLAATS,OPPERVLAKTE_OPSLAGUNIT_M2,OPPERVLAKTE_VOORRUIMTE_M2
19852,1.01,,,"5.01 - Snijbloemen, bloemstukken",,VRIJDAG,,42,19,23
19850,3.02,,,3.05 - Stoffen tbv vervaardigen kleding,,VRIJDAG,,23,15,8
19849,3.03,,,,,VRIJDAG,,23,15,8
19848,3.04,Wonen en leven,,4.02 - Huishoudelijke gebruiksvoorwerpen,"4.12 - Baby-, kinder- en kleuterbenodigdheden",VRIJDAG,,23,15,8
19847,3.05,,,,,VRIJDAG,,23,15,8
19846,3.06,,,,,VRIJDAG,,23,15,8
19845,3.07,Mens en mode,,3.01 - Heren bovenkleding,3.02 - Dames bovenkleding,VRIJDAG,,23,15,8
19844,3.08,Mens en mode,,3.01 - Heren bovenkleding,3.02 - Dames bovenkleding,VRIJDAG,,23,15,8
19843,3.09,Mens en mode,,3.01 - Heren bovenkleding,"3.03 - Baby, kleuter en kinderkleding tot maat 176",VRIJDAG,,23,15,8
19842,3.10,Mens en mode,,3.01 - Heren bovenkleding,"3.03 - Baby, kleuter en kinderkleding tot maat 176",VRIJDAG,,23,15,8
19841,3.11,Mens en mode,,"3.07 - Drogisterij, parfumerie en make-up","3.10 - Tassen, koffers, portefeuilles en portemonnees, en overige lederwaren",VRIJDAG,,23,15,8
19796,5.05,,,3.01 - Heren bovenkleding,,VRIJDAG,,23,15,8
19795,5.04,,,3.01 - Heren bovenkleding,,VRIJDAG,,23,15,8
19794,5.03,Mens en mode,,3.11 - Schoeisel,3.13 - Modeaccessoires,VRIJDAG,,23,15,8
19793,5.02,Mens en mode,,3.11 - Schoeisel,3.13 - Modeaccessoires,VRIJDAG,,23,15,8
19791,6.15,,,3.11 - Schoeisel,,VRIJDAG,15,23,,8
19790,6.14,,,3.18 - Sportmode,,VRIJDAG,15,23,,8
19789,6.13,Mens en mode,,3.02 - Dames bovenkleding,"3.03 - Baby, kleuter en kinderkleding tot maat 176",VRIJDAG,15,23,,8
19788,6.12,Mens en mode,,3.02 - Dames bovenkleding,"3.03 - Baby, kleuter en kinderkleding tot maat 176",VRIJDAG,15,23,,8
19787,6.11,,,,,VRIJDAG,15,23,,8
19786,6.10,,,,,VRIJDAG,15,23,,8
19785,6.09,Mens en mode,,"3.04 - Lingerie, ondergoed en nachtmode",3.13 - Modeaccessoires,VRIJDAG,15,23,,8
19784,6.08,Mens en mode,,"3.04 - Lingerie, ondergoed en nachtmode",3.13 - Modeaccessoires,VRIJDAG,15,23,,8
19783,6.07,,,,,VRIJDAG,4,12,,8
19782,6.06,,,,,VRIJDAG,4,12,,8
19781,6.05,,,,,VRIJDAG,4,12,,8
19780,6.04,,,,,VRIJDAG,4,12,,8
19779,6.03,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,4,12,,8
19778,6.02,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,4,12,,8
19777,6.01,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,4,12,,8
20315,6.77,,,"6.04 - Gebakken vis, haring en zuurwaren",,VRIJDAG,,23,15,8
20313,6.78,,,"6.04 - Gebakken vis, haring en zuurwaren",,VRIJDAG,,29,19,10
20312,6.79,,,"6.04 - Gebakken vis, haring en zuurwaren",,VRIJDAG,,29,19,10
20223,1.78,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,13,5,8
20222,1.77,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,21,13,8
20221,1.76,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,21,13,8
20220,1.75,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,21,13,8
20219,1.74,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,21,13,8
20218,1.73,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,21,13,8
20217,1.72,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,21,13,8
20216,1.62,Proeven en genieten,,2.06 - Noten en verduurzaamde zuidvruchten,2.07 - Reform artikelen,VRIJDAG,,23,15,8
20215,1.70,,,2.05 - Vlees en gevogelte,,VRIJDAG,,23,15,8
20213,1.69,,,2.05 - Vlees en gevogelte,,VRIJDAG,,23,15,8
20212,1.68,Snacken,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen","6.06 - Vers geperste sappen, bewerkte groente en fruit",VRIJDAG,,23,15,8
20211,1.67,Snacken,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen","6.06 - Vers geperste sappen, bewerkte groente en fruit",VRIJDAG,,23,15,8
20210,1.66,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20209,1.65,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20208,1.64,,,,,VRIJDAG,,23,15,8
20207,1.42,,,,,VRIJDAG,,13,5,8
20206,1.43,,,3.02 - Dames bovenkleding,,VRIJDAG,,27,19,8
20205,1.44,,,3.02 - Dames bovenkleding,,VRIJDAG,,27,19,8
20204,1.45,,,,,VRIJDAG,,27,19,8
20203,1.46,,,3.08 - Oosterse gewaden en hoofddoekjes,,VRIJDAG,,27,19,8
20311,6.80,Snacken,,"1.01 - Verse vis, haring en zuurwaren","6.04 - Gebakken vis, haring en zuurwaren",VRIJDAG,,29,19,10
20309,6.82,,,"1.01 - Verse vis, haring en zuurwaren",,VRIJDAG,,29,19,10
20308,6.83,,,"1.01 - Verse vis, haring en zuurwaren",,VRIJDAG,,29,19,10
20307,6.84,,,,,VRIJDAG,,23,15,8
20306,6.85,,,"1.01 - Verse vis, haring en zuurwaren",,VRIJDAG,,29,19,10
20305,6.86,,,1.02 - Mosselen,,VRIJDAG,,29,19,10
20304,6.87,Zeebanket,,"1.01 - Verse vis, haring en zuurwaren",1.02 - Mosselen,VRIJDAG,,29,19,10
20303,6.88,Zeebanket,,"1.01 - Verse vis, haring en zuurwaren",1.02 - Mosselen,VRIJDAG,,29,19,10
20302,6.89,Zeebanket,,"1.01 - Verse vis, haring en zuurwaren",1.02 - Mosselen,VRIJDAG,,29,19,10
20301,6.90,,,"1.01 - Verse vis, haring en zuurwaren",,VRIJDAG,,29,19,10
20300,6.91,,,"1.01 - Verse vis, haring en zuurwaren",,VRIJDAG,,23,15,8
20299,5.81,Proeven en genieten,,6.02 - Buitenlandse snacks,2.01 - Brood en banket,VRIJDAG,,23,15,8
20298,5.80,Proeven en genieten,,6.02 - Buitenlandse snacks,2.01 - Brood en banket,VRIJDAG,,23,15,8
20297,5.79,,,2.05 - Vlees en gevogelte,,VRIJDAG,,23,15,8
20296,5.78,,,2.05 - Vlees en gevogelte,,VRIJDAG,,23,15,8
20295,5.77,,,2.05 - Vlees en gevogelte,,VRIJDAG,,23,15,8
20293,5.75,,,2.12 - Tabak en toebehoren,,VRIJDAG,,23,15,8
20292,5.74,,,2.05 - Vlees en gevogelte,,VRIJDAG,,23,15,8
20291,5.73,,,2.05 - Vlees en gevogelte,,VRIJDAG,,23,15,8
20290,5.72,Snacken,,2.01 - Brood en banket,6.02 - Buitenlandse snacks,VRIJDAG,,23,15,8
20289,5.71,Snacken,,2.01 - Brood en banket,6.02 - Buitenlandse snacks,VRIJDAG,,23,15,8
20288,4.71,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20287,4.72,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20286,4.73,Proeven en genieten,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen","2.03 - Olijven, tapas en kruiden",VRIJDAG,,23,15,8
20285,4.74,Proeven en genieten,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",2.09 - Rijsttafelartikelen,VRIJDAG,,23,15,8
20283,4.75,Proeven en genieten,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",2.09 - Rijsttafelartikelen,VRIJDAG,,23,15,8
20281,4.77,,,,,VRIJDAG,,23,15,8
20280,4.78,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20279,4.79,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20278,4.80,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20277,4.81,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20275,4.82,,,"5.01 - Snijbloemen, bloemstukken",,VRIJDAG,,23,15,8
20274,4.83,,,"5.01 - Snijbloemen, bloemstukken",,VRIJDAG,,23,15,8
20273,5.83,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20272,5.84,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,7,16
20271,4.84,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,7,16
20270,3.94,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,7,16
20269,3.93,,,2.14 - Afrikaanse levensmiddelen,,VRIJDAG,,23,15,8
20268,3.92,,,2.14 - Afrikaanse levensmiddelen,,VRIJDAG,,23,15,8
20267,3.91,,,,,VRIJDAG,,23,15,8
20266,3.90,Proeven en genieten,,"2.03 - Olijven, tapas en kruiden",2.06 - Noten en verduurzaamde zuidvruchten,VRIJDAG,,23,15,8
20265,3.89,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20264,3.88,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20263,3.87,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20262,3.86,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20260,3.84,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20259,3.83,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20258,3.82,Proeven en genieten,,"2.03 - Olijven, tapas en kruiden",2.06 - Noten en verduurzaamde zuidvruchten,VRIJDAG,,23,15,8
20257,3.81,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20256,3.80,Proeven en genieten,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen","2.03 - Olijven, tapas en kruiden",VRIJDAG,,23,15,8
20255,3.79,Proeven en genieten,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen","2.03 - Olijven, tapas en kruiden",VRIJDAG,,23,15,8
20254,3.78,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20253,3.77,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,7,8
20252,2.77,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,7,16
20251,2.78,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20250,2.79,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20249,2.80,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20248,2.81,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20247,2.82,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20246,2.83,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20245,2.84,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20243,2.86,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20242,2.87,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20241,2.88,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20240,2.89,Proeven en genieten,,2.05 - Vlees en gevogelte,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",VRIJDAG,,23,15,8
20239,2.90,Proeven en genieten,,2.05 - Vlees en gevogelte,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",VRIJDAG,,23,15,8
20238,2.91,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20237,2.92,Snacken,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen","6.06 - Vers geperste sappen, bewerkte groente en fruit",VRIJDAG,,23,15,8
20236,2.93,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20234,1.89,Snacken,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen","6.06 - Vers geperste sappen, bewerkte groente en fruit",VRIJDAG,,13,5,8
20233,1.88,Snacken,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen","6.06 - Vers geperste sappen, bewerkte groente en fruit",VRIJDAG,,13,5,8
20232,1.87,Snacken,,6.01 - Consumptie ijs,"6.06 - Vers geperste sappen, bewerkte groente en fruit",VRIJDAG,,13,5,8
20231,1.86,Snacken,,6.01 - Consumptie ijs,"6.06 - Vers geperste sappen, bewerkte groente en fruit",VRIJDAG,,10,3,7
20230,1.85,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,11,4,7
20229,1.84,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,13,5,8
20228,1.83,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,13,5,8
20227,1.82,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,13,5,8
20226,1.81,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,13,5,8
20225,1.80,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,13,5,8
20224,1.79,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,13,5,8
19817,4.05,,,3.02 - Dames bovenkleding,,VRIJDAG,,23,15,8
19816,4.06,,,3.02 - Dames bovenkleding,,VRIJDAG,,23,15,8
19815,4.07,Wonen en leven,,4.10 - Bed- en badlinnen,4.06 - Woninginrichting en decoratie,VRIJDAG,,23,15,8
19814,4.08,Wonen en leven,,4.10 - Bed- en badlinnen,4.06 - Woninginrichting en decoratie,VRIJDAG,,23,15,8
19813,4.09,,,4.19 - Bedrukte artikelen,,VRIJDAG,,23,15,8
19812,4.10,,,3.05 - Stoffen tbv vervaardigen kleding,,VRIJDAG,,23,15,8
19811,4.11,,,3.05 - Stoffen tbv vervaardigen kleding,,VRIJDAG,,23,15,8
19810,4.12,,,"3.09 - Wol, garens en fournituren",,VRIJDAG,,23,15,8
19809,4.13,,,"3.09 - Wol, garens en fournituren",,VRIJDAG,,23,15,8
19808,4.14,,,6.02 - Buitenlandse snacks,,VRIJDAG,,23,15,8
19807,4.15,,,6.02 - Buitenlandse snacks,,VRIJDAG,,23,7,16
19806,5.15,Proeven en genieten,,2.01 - Brood en banket,"2.02 - Chocolade, drop en snoep",VRIJDAG,,23,7,16
19805,5.14,Proeven en genieten,,2.01 - Brood en banket,"2.02 - Chocolade, drop en snoep",VRIJDAG,,23,15,8
19804,5.13,Wonen en leven,,"4.01 - Electronica, beeld en geluiddragers",4.02 - Huishoudelijke gebruiksvoorwerpen,VRIJDAG,,23,15,8
19803,5.12,Wonen en leven,,"4.01 - Electronica, beeld en geluiddragers",4.02 - Huishoudelijke gebruiksvoorwerpen,VRIJDAG,,23,15,8
19802,5.11,Mens en mode,,3.05 - Stoffen tbv vervaardigen kleding,3.11 - Schoeisel,VRIJDAG,,23,15,8
19801,5.10,Mens en mode,,3.05 - Stoffen tbv vervaardigen kleding,3.11 - Schoeisel,VRIJDAG,,23,15,8
19800,5.09,,,3.02 - Dames bovenkleding,,VRIJDAG,,23,15,8
19799,5.08,,,,,VRIJDAG,,23,15,8
19798,5.07,Mens en mode,,3.02 - Dames bovenkleding,"3.03 - Baby, kleuter en kinderkleding tot maat 176",VRIJDAG,,23,15,8
19797,5.06,Mens en mode,,3.02 - Dames bovenkleding,"3.03 - Baby, kleuter en kinderkleding tot maat 176",VRIJDAG,,23,15,8
20202,1.47,,,3.02 - Dames bovenkleding,,VRIJDAG,,27,19,8
20201,1.48,,,3.02 - Dames bovenkleding,,VRIJDAG,,27,19,8
20200,5.63,Wonen en leven,,4.06 - Woninginrichting en decoratie,4.11 - Antiek en curiosa,VRIJDAG,,23,15,8
20199,5.64,Wonen en leven,,4.06 - Woninginrichting en decoratie,4.11 - Antiek en curiosa,VRIJDAG,,23,15,8
20198,5.65,Wonen en leven,,"4.01 - Electronica, beeld en geluiddragers",4.02 - Huishoudelijke gebruiksvoorwerpen,VRIJDAG,,23,15,8
20197,5.66,,,"3.07 - Drogisterij, parfumerie en make-up",,VRIJDAG,,23,15,8
20196,5.67,,,"3.07 - Drogisterij, parfumerie en make-up",,VRIJDAG,,23,15,8
20195,5.68,Wonen en leven,,4.02 - Huishoudelijke gebruiksvoorwerpen,4.06 - Woninginrichting en decoratie,VRIJDAG,,23,15,8
20194,5.69,Wonen en leven,,4.02 - Huishoudelijke gebruiksvoorwerpen,4.06 - Woninginrichting en decoratie,VRIJDAG,,23,15,8
20193,5.70,Proeven en genieten,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen","2.03 - Olijven, tapas en kruiden",VRIJDAG,,23,7,16
20191,4.69,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20190,4.68,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20189,4.67,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20188,4.66,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20187,4.65,,,"2.04 - Kaas, zuivel, eieren",,VRIJDAG,,23,15,8
20186,4.64,,,"2.04 - Kaas, zuivel, eieren",,VRIJDAG,,23,15,8
20185,4.63,Mens en mode,,3.02 - Dames bovenkleding,"3.03 - Baby, kleuter en kinderkleding tot maat 176",VRIJDAG,,23,15,8
20184,3.62,Mens en mode,,3.02 - Dames bovenkleding,"3.03 - Baby, kleuter en kinderkleding tot maat 176",VRIJDAG,,23,7,16
20183,3.63,Mens en mode,,3.02 - Dames bovenkleding,"3.03 - Baby, kleuter en kinderkleding tot maat 176",VRIJDAG,,23,15,8
20182,3.64,,,6.02 - Buitenlandse snacks,,VRIJDAG,,23,15,8
20181,3.65,,,"2.03 - Olijven, tapas en kruiden",,VRIJDAG,,23,15,8
20179,3.66,,,"2.03 - Olijven, tapas en kruiden",,VRIJDAG,,23,15,8
20178,3.67,,,,,VRIJDAG,,23,15,8
20177,3.68,,,,,VRIJDAG,,23,15,8
20176,3.69,,,3.02 - Dames bovenkleding,,VRIJDAG,,23,15,8
20174,3.71,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20173,3.72,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20172,3.73,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20171,3.74,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20169,3.75,Snacken,,2.01 - Brood en banket,6.05 - Oud Hollands gebak,VRIJDAG,,23,15,8
20167,2.76,,,,,VRIJDAG,,23,7,16
20166,2.74,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20165,2.75,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20164,2.73,Snacken,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen","6.06 - Vers geperste sappen, bewerkte groente en fruit",VRIJDAG,,23,15,8
20163,2.72,Snacken,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen","6.06 - Vers geperste sappen, bewerkte groente en fruit",VRIJDAG,,23,15,8
20162,2.71,Snacken,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen","6.06 - Vers geperste sappen, bewerkte groente en fruit",VRIJDAG,,23,15,8
20160,2.69,Proeven en genieten,,2.01 - Brood en banket,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",VRIJDAG,,23,15,8
20159,2.68,Proeven en genieten,,2.01 - Brood en banket,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",VRIJDAG,,23,15,8
20158,2.67,Proeven en genieten,,"2.03 - Olijven, tapas en kruiden","2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",VRIJDAG,,23,15,8
20157,2.66,Proeven en genieten,,"2.03 - Olijven, tapas en kruiden","2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",VRIJDAG,,23,15,8
20156,2.65,Proeven en genieten,,"2.02 - Chocolade, drop en snoep","2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",VRIJDAG,,23,15,8
20155,2.64,Proeven en genieten,,"2.02 - Chocolade, drop en snoep","2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",VRIJDAG,,23,15,8
20154,2.63,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,15,8
20153,2.62,,,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",,VRIJDAG,,23,7,16
20152,1.61,Proeven en genieten,,2.06 - Noten en verduurzaamde zuidvruchten,2.07 - Reform artikelen,VRIJDAG,,23,15,8
20151,1.60,Snacken,,"2.02 - Chocolade, drop en snoep",6.01 - Consumptie ijs,VRIJDAG,,19,11,8
20150,1.59,Proeven en genieten,,2.09 - Rijsttafelartikelen,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",VRIJDAG,,23,15,8
20149,1.58,Proeven en genieten,,2.09 - Rijsttafelartikelen,"2.11 - Aardappelen, groenten, fruit, peulvruchten, champignons en paddenstoelen",VRIJDAG,,23,15,8
20148,1.57,,,2.01 - Brood en banket,,VRIJDAG,,23,15,8
20147,1.56,,,2.01 - Brood en banket,,VRIJDAG,,23,15,8
20146,1.54,Proeven en genieten,,"2.03 - Olijven, tapas en kruiden",2.06 - Noten en verduurzaamde zuidvruchten,VRIJDAG,,27,19,8
20145,1.53,Proeven en genieten,,"2.03 - Olijven, tapas en kruiden",2.06 - Noten en verduurzaamde zuidvruchten,VRIJDAG,,27,19,8
20144,1.52,Mens en mode,,3.01 - Heren bovenkleding,3.11 - Schoeisel,VRIJDAG,,27,19,8
20143,1.51,Mens en mode,,3.01 - Heren bovenkleding,3.11 - Schoeisel,VRIJDAG,,27,19,8
20142,1.50,Snacken,,6.03 - Patates frites en gefrituurde snacks,"6.04 - Gebakken vis, haring en zuurwaren",VRIJDAG,,27,19,8
20141,5.62,,,4.17 - Variatiehandel,,VRIJDAG,,23,15,8
20140,4.62,Proeven en genieten,,2.07 - Reform artikelen,2.12 - Tabak en toebehoren,VRIJDAG,,23,15,8
20139,5.55,,,6.07 - Uniek product,,VRIJDAG,,23,15,8
20138,4.55,,,3.02 - Dames bovenkleding,,VRIJDAG,,23,15,8
20137,5.54,Mens en mode,,3.01 - Heren bovenkleding,"3.04 - Lingerie, ondergoed en nachtmode",VRIJDAG,,23,15,8
20136,4.54,,,2.15 - Luxe kruideniersartikelen,,VRIJDAG,,23,15,8
20135,5.61,,,4.17 - Variatiehandel,,VRIJDAG,,23,15,8
20134,4.61,Mens en mode,,3.02 - Dames bovenkleding,3.11 - Schoeisel,VRIJDAG,,23,15,8
20132,4.60,Mens en mode,,3.02 - Dames bovenkleding,3.11 - Schoeisel,VRIJDAG,,23,15,8
20131,5.60,Mens en mode,,"3.07 - Drogisterij, parfumerie en make-up",3.01 - Heren bovenkleding,VRIJDAG,,23,15,8
20130,5.59,,,"6.04 - Gebakken vis, haring en zuurwaren",,VRIJDAG,,23,7,16
20129,4.59,,,"6.04 - Gebakken vis, haring en zuurwaren",,VRIJDAG,,23,7,16
20128,4.56,Mens en mode,,3.02 - Dames bovenkleding,"3.04 - Lingerie, ondergoed en nachtmode",VRIJDAG,,23,15,8
20127,4.57,,,,,VRIJDAG,,23,15,8
20126,4.58,,,,,VRIJDAG,,23,7,16
20125,5.58,,,3.17 - Avondmode,,VRIJDAG,,23,7,16
20124,5.57,,,3.17 - Avondmode,,VRIJDAG,,23,15,8
20123,5.56,,,6.07 - Uniek product,,VRIJDAG,,23,15,8
20122,5.48,Wonen en leven,,3.14 - Gebruikte kleding,4.15 - Gebruikte artikelen,VRIJDAG,,23,7,16
20121,5.49,Wonen en leven,,3.14 - Gebruikte kleding,4.15 - Gebruikte artikelen,VRIJDAG,,23,15,8
20120,5.50,,,4.17 - Variatiehandel,,VRIJDAG,,23,15,8
20119,5.51,,,4.17 - Variatiehandel,,VRIJDAG,,23,15,8
20118,5.52,Wonen en leven,,"4.04 - Lectuur, posters, boeken, wenskaarten en kantoorartikelen",4.06 - Woninginrichting en decoratie,VRIJDAG,,23,15,8
20117,5.53,Mens en mode,,3.01 - Heren bovenkleding,"3.04 - Lingerie, ondergoed en nachtmode",VRIJDAG,,23,15,8
20116,4.53,,,,,VRIJDAG,,23,15,8
20115,4.52,,,"2.04 - Kaas, zuivel, eieren",,VRIJDAG,,23,15,8
