id;status;aanbieder;aansluitingen;datumplaatsing;adres;geo_shape;geo_point_2d
308282.0;Aangevraagde locatie;OPCHARGE;2.0;2022-07-01T02:00:00+00:00;Cherbourglaan;"{""coordinates"": [5.449279923426897, 51.489274202314014], ""type"": ""Point""}";51.489274202314014, 5.449279923426897
308160.0;Bestaand;Allegro;2.0;2022-09-27T02:00:00+00:00;Vuurvogel;"{""coordinates"": [5.480181719659933, 51.488495407367246], ""type"": ""Point""}";51.488495407367246, 5.480181719659933
308184.0;Bestaand;Allegro;2.0;2022-09-27T02:00:00+00:00;Vaartbroek;"{""coordinates"": [5.5009790819264826, 51.479058234961215], ""type"": ""Point""}";51.479058234961215, 5.5009790819264826
308287.0;;Ecotap;2.0;2022-10-19T02:00:00+00:00;Egelstraat;"{""coordinates"": [5.4661053585814345, 51.453600431234335], ""type"": ""Point""}";51.453600431234335, 5.4661053585814345
308166.0;Bestaand;Park n charge;2.0;2022-10-03T02:00:00+00:00;Messiaenpark;"{""coordinates"": [5.446416152271788, 51.42116702695305], ""type"": ""Point""}";51.42116702695305, 5.446416152271788
308186.0;Bestaand;Allegro;2.0;2022-10-06T02:00:00+00:00;Hadewychlaan;"{""coordinates"": [5.50124922858924, 51.42771755263618], ""type"": ""Point""}";51.42771755263618, 5.50124922858924
308294.0;Bestaand;OPCHARGE;2.0;2022-10-20T02:00:00+00:00;Tarwelaan;"{""coordinates"": [5.49489452844091, 51.47677713025547], ""type"": ""Point""}";51.47677713025547, 5.49489452844091
308177.0;Bestaand;Park n charge;2.0;2022-11-01T01:00:00+00:00;Getterhof;"{""coordinates"": [5.443522552968417, 51.45072087209465], ""type"": ""Point""}";51.45072087209465, 5.443522552968417
307962.0;Bestaand;Allegro;2.0;2022-11-01T01:00:00+00:00;Kerkakkerstraat;"{""coordinates"": [5.457122880792763, 51.43922287227462], ""type"": ""Point""}";51.43922287227462, 5.457122880792763
308026.0;Bestaand;Allegro;2.0;2022-11-15T01:00:00+00:00;Bosboomstraat;"{""coordinates"": [5.498339338180445, 51.43898158875938], ""type"": ""Point""}";51.43898158875938, 5.498339338180445
308162.0;Bestaand;Allegro;2.0;2022-11-23T01:00:00+00:00;Telemannstraat;"{""coordinates"": [5.454021765846229, 51.42926668902468], ""type"": ""Point""}";51.42926668902468, 5.454021765846229
307910.0;Bestaand;EVnetNL;2.0;2022-11-30T01:00:00+00:00;Hugo Verrieststraat;"{""coordinates"": [5.47572868727618, 51.43257091854694], ""type"": ""Point""}";51.43257091854694, 5.47572868727618
308058.0;Bestaand;OPCHARGE;2.0;2022-11-01T01:00:00+00:00;Noord Brabantlaan;"{""coordinates"": [5.4390254431780205, 51.441691269194905], ""type"": ""Point""}";51.441691269194905, 5.4390254431780205
308380.0;Bestaand;Allegro;2.0;2023-01-24T01:00:00+00:00;Bomansplaats;"{""coordinates"": [5.484469666168839, 51.43106633800681], ""type"": ""Point""}";51.43106633800681, 5.484469666168839
308065.0;Bestaand;OPCHARGE;2.0;2022-11-01T01:00:00+00:00;Flowcoatstraat;"{""coordinates"": [5.447798470334251, 51.45030760735524], ""type"": ""Point""}";51.45030760735524, 5.447798470334251
307986.0;Bestaand;Allegro;2.0;2022-11-15T01:00:00+00:00;Ruysdaalbaan;"{""coordinates"": [5.500493441225829, 51.43705073251188], ""type"": ""Point""}";51.43705073251188, 5.500493441225829
308183.0;Bestaand;Allegro;2.0;2022-10-26T02:00:00+00:00;Boerhaavelaan;"{""coordinates"": [5.48848828926437, 51.41578443970653], ""type"": ""Point""}";51.41578443970653, 5.48848828926437
307920.0;Bestaand;;2.0;2022-12-05T01:00:00+00:00;Rietvinkstraat;"{""coordinates"": [5.503353989261199, 51.4424862051962], ""type"": ""Point""}";51.4424862051962, 5.503353989261199
308358.0;;;;;;"{""coordinates"": [5.467902433275129, 51.4355504938527], ""type"": ""Point""}";51.4355504938527, 5.467902433275129
308359.0;;;;;;"{""coordinates"": [5.467973253958732, 51.43554637284857], ""type"": ""Point""}";51.43554637284857, 5.467973253958732
307996.0;Bestaand;Allegro;2.0;2022-10-18T02:00:00+00:00;Honore de Balzaclaan;"{""coordinates"": [5.471391941654888, 51.488154205380255], ""type"": ""Point""}";51.488154205380255, 5.471391941654888
308291.0;Bestaand;OPCHARGE;2.0;2022-10-18T02:00:00+00:00;Atilla;"{""coordinates"": [5.480216908592732, 51.4908481750057], ""type"": ""Point""}";51.4908481750057, 5.480216908592732
307952.0;Bestaand;;;;;"{""coordinates"": [5.475592587708546, 51.480613257929804], ""type"": ""Point""}";51.480613257929804, 5.475592587708546
307947.0;Bestaand;EVnetNL;2.0;2022-10-31T01:00:00+00:00;Minckelerplein;"{""coordinates"": [5.459022016145026, 51.45669111371407], ""type"": ""Point""}";51.45669111371407, 5.459022016145026
308180.0;Bestaand;Allegro;2.0;2022-11-23T01:00:00+00:00;Chopinlaan;"{""coordinates"": [5.452485964228878, 51.42533477943005], ""type"": ""Point""}";51.42533477943005, 5.452485964228878
307990.0;Bestaand;;2.0;2022-12-07T01:00:00+00:00;Huizingalaan;"{""coordinates"": [5.455094922562518, 51.481888745622605], ""type"": ""Point""}";51.481888745622605, 5.455094922562518
308373.0;Bestaand;OPCHARGE;2.0;2023-01-23T01:00:00+00:00;De Koppele;"{""coordinates"": [5.4904042833047235, 51.47903856356565], ""type"": ""Point""}";51.47903856356565, 5.4904042833047235
308001.0;Bestaand;Allegro;2.0;2022-10-10T02:00:00+00:00;Henschenlaan;"{""coordinates"": [5.458977397275323, 51.47049323056882], ""type"": ""Point""}";51.47049323056882, 5.458977397275323
308324.0;Bestaand;OPCHARGE;2.0;2022-10-26T02:00:00+00:00;Willem de Zwijgerstraat;"{""coordinates"": [5.467880091410182, 51.43555346931476], ""type"": ""Point""}";51.43555346931476, 5.467880091410182
308102.0;Bestaand;Allegro;2.0;2022-12-01T01:00:00+00:00;Schalmstraat;"{""coordinates"": [5.490730466883359, 51.4309540380496], ""type"": ""Point""}";51.4309540380496, 5.490730466883359
307977.0;Bestaand;Allegro;2.0;2023-01-24T01:00:00+00:00;Bomansplaats;"{""coordinates"": [5.4847170082584915, 51.430971094702194], ""type"": ""Point""}";51.430971094702194, 5.4847170082584915
307984.0;Bestaand;;;2022-10-10T02:00:00+00:00;Madernolaan;"{""coordinates"": [5.460288950306234, 51.4667285054538], ""type"": ""Point""}";51.4667285054538, 5.460288950306234
307985.0;Bestaand;Allegro;2.0;2022-06-30T02:00:00+00:00;Aarlenlaan;"{""coordinates"": [5.481715905188195, 51.48287660078183], ""type"": ""Point""}";51.48287660078183, 5.481715905188195
307987.0;Bestaand;EVnetNL;2.0;2022-10-18T02:00:00+00:00;Rigoletto;"{""coordinates"": [5.477801228973518, 51.490777693381844], ""type"": ""Point""}";51.490777693381844, 5.477801228973518
307989.0;Bestaand;Allegro;2.0;2022-09-27T02:00:00+00:00;Goudrenetstraat;"{""coordinates"": [5.494663863099957, 51.480662996638706], ""type"": ""Point""}";51.480662996638706, 5.494663863099957
307991.0;Bestaand;EVnetNL;1.0;2022-10-03T02:00:00+00:00;Sint Josephlaan;"{""coordinates"": [5.512390203716979, 51.4377050069665], ""type"": ""Point""}";51.4377050069665, 5.512390203716979
308005.0;Bestaand;Allegro;2.0;2022-09-14T02:00:00+00:00;Graslinnen;"{""coordinates"": [5.418009340025198, 51.43529215815344], ""type"": ""Point""}";51.43529215815344, 5.418009340025198
307906.0;Bestaand;EVnetNL;1.0;2022-01-01T01:00:00+00:00;Hurksestraat;"{""coordinates"": [5.446790820684049, 51.42973880344513], ""type"": ""Point""}";51.42973880344513, 5.446790820684049
307911.0;Bestaand;EVnetNL;2.0;2022-11-29T01:00:00+00:00;Frans Leharplein;"{""coordinates"": [5.462401787387076, 51.42338422545572], ""type"": ""Point""}";51.42338422545572, 5.462401787387076
307916.0;Bestaand;EVnetNL;2.0;2022-11-24T01:00:00+00:00;Puthof;"{""coordinates"": [5.443524006711996, 51.415753480402266], ""type"": ""Point""}";51.415753480402266, 5.443524006711996
307918.0;Bestaand;EVnetNL;2.0;;Antoon Coolenlaan (parkeerterrein);"{""coordinates"": [5.475836045783301, 51.41703298115314], ""type"": ""Point""}";51.41703298115314, 5.475836045783301
307925.0;;;2.0;;Alberdingk Thijmlaan stadspaviljoen;"{""coordinates"": [5.482854397689235, 51.42819877816498], ""type"": ""Point""}";51.42819877816498, 5.482854397689235
307926.0;In ontwikkeling;;;;;"{""coordinates"": [5.475054209809705, 51.43439587012782], ""type"": ""Point""}";51.43439587012782, 5.475054209809705
307928.0;Bestaand;EVnetNL;2.0;2022-10-11T02:00:00+00:00;Jacques Perkstraat;"{""coordinates"": [5.4835864543116895, 51.421399772439514], ""type"": ""Point""}";51.421399772439514, 5.4835864543116895
307932.0;Bestaand;EVnetNL;2.0;2022-09-13T02:00:00+00:00;Europalaan;"{""coordinates"": [5.481456981560022, 51.45741405806868], ""type"": ""Point""}";51.45741405806868, 5.481456981560022
307937.0;Bestaand;EVnetNL;2.0;2022-10-11T02:00:00+00:00;Winkelcentrum Woensel;"{""coordinates"": [5.477697899375907, 51.4691414667974], ""type"": ""Point""}";51.4691414667974, 5.477697899375907
307938.0;Bestaand;EVnetNL;2.0;2022-10-24T02:00:00+00:00;Amazonenlaan;"{""coordinates"": [5.499919410828509, 51.46333603846164], ""type"": ""Point""}";51.46333603846164, 5.499919410828509
307942.0;;;2.0;;Limburglaan;"{""coordinates"": [5.451140419112179, 51.43467258932581], ""type"": ""Point""}";51.43467258932581, 5.451140419112179
307945.0;Bestaand;Allegro;2.0;2022-11-01T01:00:00+00:00;Bredalaan;"{""coordinates"": [5.442069059113355, 51.438826692203385], ""type"": ""Point""}";51.438826692203385, 5.442069059113355
307950.0;Bestaand;EVnetNL;2.0;2022-10-24T02:00:00+00:00;Muzenlaan;"{""coordinates"": [5.488496288204013, 51.461995968541466], ""type"": ""Point""}";51.461995968541466, 5.488496288204013
307953.0;Bestaand;EVnetNL;2.0;2022-10-10T02:00:00+00:00;Nijhofflaan;"{""coordinates"": [5.4631112239941, 51.470146665500835], ""type"": ""Point""}";51.470146665500835, 5.4631112239941
307958.0;Bestaand;EVnetNL;2.0;2022-10-26T02:00:00+00:00;Willem de Rijkelaan;"{""coordinates"": [5.462577209850242, 51.43564905741049], ""type"": ""Point""}";51.43564905741049, 5.462577209850242
307963.0;Bestaand;Allegro;2.0;;Generaal Bentinckstraat;"{""coordinates"": [5.48451124417211, 51.464700844802906], ""type"": ""Point""}";51.464700844802906, 5.48451124417211
307966.0;Bestaand;EVnetNL;2.0;2022-11-15T01:00:00+00:00;Tongelresestraat;"{""coordinates"": [5.5069274672025985, 51.4415583173782], ""type"": ""Point""}";51.4415583173782, 5.5069274672025985
307968.0;Bestaand;Allegro;2.0;2022-09-13T02:00:00+00:00;Grasvogel;"{""coordinates"": [5.414195811575387, 51.43987467451488], ""type"": ""Point""}";51.43987467451488, 5.414195811575387
307969.0;Bestaand;Allegro;2.0;2022-09-13T02:00:00+00:00;Graskarper;"{""coordinates"": [5.41616542566567, 51.43821708181504], ""type"": ""Point""}";51.43821708181504, 5.41616542566567
307974.0;Bestaand;Allegro;2.0;2022-10-12T02:00:00+00:00;Wilgeboorderweg;"{""coordinates"": [5.519159337084277, 51.45096660517342], ""type"": ""Point""}";51.45096660517342, 5.519159337084277
307976.0;Bestaand;Allegro;2.0;2022-11-29T01:00:00+00:00;Genneperweg;"{""coordinates"": [5.4669323276634465, 51.424509163456804], ""type"": ""Point""}";51.424509163456804, 5.4669323276634465
307979.0;Bestaand;Allegro;2.0;2022-09-15T02:00:00+00:00;Joris de Minnestraat;"{""coordinates"": [5.4702467622486886, 51.46216594434686], ""type"": ""Point""}";51.46216594434686, 5.4702467622486886
307917.0;Bestaand;EVnetNL;2.0;2022-09-21T02:00:00+00:00;Kastelenplein;"{""coordinates"": [5.439154625773929, 51.41843082843318], ""type"": ""Point""}";51.41843082843318, 5.439154625773929
308017.0;Bestaand;;2.0;2022-11-15T01:00:00+00:00;;"{""coordinates"": [5.489715223105448, 51.445928627653466], ""type"": ""Point""}";51.445928627653466, 5.489715223105448
308023.0;Bestaand;Allegro;2.0;2022-09-27T02:00:00+00:00;Baristraat;"{""coordinates"": [5.502956957437863, 51.48540026103334], ""type"": ""Point""}";51.48540026103334, 5.502956957437863
308029.0;Bestaand;Park n charge;2.0;2022-10-19T02:00:00+00:00;Korenwolfstraat/Wezelstraat;"{""coordinates"": [5.468489630232049, 51.454011001413015], ""type"": ""Point""}";51.454011001413015, 5.468489630232049
308035.0;Bestaand;Allegro;2.0;2022-09-12T02:00:00+00:00;Orleanhof HU 48;"{""coordinates"": [5.448028418386353, 51.48481747186417], ""type"": ""Point""}";51.48481747186417, 5.448028418386353
308227.0;Bestaand;Allegro;2.0;2022-06-30T02:00:00+00:00;Bastenakenlaan;"{""coordinates"": [5.4792009232597065, 51.48186064982143], ""type"": ""Point""}";51.48186064982143, 5.4792009232597065
308215.0;Aangevraagde locatie;E-flux;2.0;2022-05-01T02:00:00+00:00;Marseillelaan;"{""coordinates"": [5.445963703625636, 51.47931915666007], ""type"": ""Point""}";51.47931915666007, 5.445963703625636
308278.0;Bestaand;E-flux;2.0;2022-09-14T02:00:00+00:00;Waterfront;"{""coordinates"": [5.398806553885887, 51.441747499145144], ""type"": ""Point""}";51.441747499145144, 5.398806553885887
308143.0;Bestaand;Allegro;2.0;2022-09-15T02:00:00+00:00;Tivililaan;"{""coordinates"": [5.505769200748886, 51.423652767314266], ""type"": ""Point""}";51.423652767314266, 5.505769200748886
307914.0;Bestaand;EVnetNL;2.0;2022-12-06T01:00:00+00:00;Noord Brabantlaan (P+R);"{""coordinates"": [5.4226026360561645, 51.43519890026432], ""type"": ""Point""}";51.43519890026432, 5.4226026360561645
308028.0;Bestaand;Allegro;2.0;2022-10-05T02:00:00+00:00;Lassusstraat;"{""coordinates"": [5.457435497604777, 51.42118494830109], ""type"": ""Point""}";51.42118494830109, 5.457435497604777
308031.0;Bestaand;Allegro;2.0;;Badelochstraat;"{""coordinates"": [5.471338210115161, 51.47047673602885], ""type"": ""Point""}";51.47047673602885, 5.471338210115161
308055.0;Bestaand;Allegro;2.0;2022-09-14T02:00:00+00:00;Waterfront th hu 13;"{""coordinates"": [5.404692394225956, 51.43770878946666], ""type"": ""Point""}";51.43770878946666, 5.404692394225956
308071.0;Bestaand;EVnetNL;2.0;2022-09-12T02:00:00+00:00;Zaanstraat 19, Acht;"{""coordinates"": [5.425637169543503, 51.479551498689986], ""type"": ""Point""}";51.479551498689986, 5.425637169543503
308080.0;Bestaand;Allegro;2.0;2022-10-10T02:00:00+00:00;Looierstraat;"{""coordinates"": [5.475717093891887, 51.451324214162774], ""type"": ""Point""}";51.451324214162774, 5.475717093891887
308208.0;Aangevraagde locatie;Park n charge;2.0;2022-04-26T02:00:00+00:00;Nieuwe Fellenoord;"{""coordinates"": [5.472995664202638, 51.44712346671926], ""type"": ""Point""}";51.44712346671926, 5.472995664202638
308090.0;Bestaand;Allegro;2.0;2022-11-15T01:00:00+00:00;Jan Tooropstraat;"{""coordinates"": [5.5059750183844205, 51.440136790213614], ""type"": ""Point""}";51.440136790213614, 5.5059750183844205
308133.0;Bestaand;Allegro;2.0;2022-10-31T01:00:00+00:00;Wattstraat;"{""coordinates"": [5.458955316830369, 51.45242043570864], ""type"": ""Point""}";51.45242043570864, 5.458955316830369
308042.0;Bestaand;Allegro;2.0;2022-10-18T02:00:00+00:00;Sionstraat;"{""coordinates"": [5.481190771533727, 51.472542433463], ""type"": ""Point""}";51.472542433463, 5.481190771533727
308049.0;Bestaand;OPCHARGE;2.0;2022-10-05T02:00:00+00:00;Nicolaistraat;"{""coordinates"": [5.460410539013502, 51.41949076912592], ""type"": ""Point""}";51.41949076912592, 5.460410539013502
308057.0;Bestaand;OPCHARGE;2.0;2022-11-01T01:00:00+00:00;Doelenstraat;"{""coordinates"": [5.454558900886318, 51.44151033884862], ""type"": ""Point""}";51.44151033884862, 5.454558900886318
308062.0;Bestaand;Allegro;2.0;2022-10-03T02:00:00+00:00;Bagelaarstraat;"{""coordinates"": [5.506133945899168, 51.437290822714445], ""type"": ""Point""}";51.437290822714445, 5.506133945899168
308070.0;Bestaand;EVnetNL;2.0;2022-10-19T02:00:00+00:00;Diekirchlaan;"{""coordinates"": [5.474603280457482, 51.47120810152231], ""type"": ""Point""}";51.47120810152231, 5.474603280457482
308072.0;Bestaand;OPCHARGE;2.0;2022-10-31T01:00:00+00:00;Boschdijk;"{""coordinates"": [5.469033849675175, 51.44731231329447], ""type"": ""Point""}";51.44731231329447, 5.469033849675175
308335.0;Aangevraagde locatie;OPCHARGE;2.0;;Tovermolen;"{""coordinates"": [5.478407825963951, 51.48791442736738], ""type"": ""Point""}";51.48791442736738, 5.478407825963951
308340.0;Bestaand;Park n charge;2.0;2022-11-30T01:00:00+00:00;Potgieterstraat;"{""coordinates"": [5.4753826264563425, 51.430199931807415], ""type"": ""Point""}";51.430199931807415, 5.4753826264563425
308343.0;Bestaand;OPCHARGE;2.0;2022-12-07T01:00:00+00:00;Cotentinlaan;"{""coordinates"": [5.443382730866344, 51.49046615571354], ""type"": ""Point""}";51.49046615571354, 5.443382730866344
308081.0;Bestaand;Allegro;2.0;2022-08-18T02:00:00+00:00;Eratolaan;"{""coordinates"": [5.497779420089621, 51.46334397706242], ""type"": ""Point""}";51.46334397706242, 5.497779420089621
308082.0;Bestaand;Allegro;2.0;2022-09-20T02:00:00+00:00;de Jonghlaan;"{""coordinates"": [5.463587214993789, 51.44294530354964], ""type"": ""Point""}";51.44294530354964, 5.463587214993789
308087.0;Bestaand;Allegro;2.0;2022-09-14T02:00:00+00:00;Waterfront;"{""coordinates"": [5.401760284605034, 51.43963298256711], ""type"": ""Point""}";51.43963298256711, 5.401760284605034
308092.0;Bestaand;OPCHARGE;2.0;2022-11-29T01:00:00+00:00;Akkerstraat;"{""coordinates"": [5.473859996710349, 51.432326628438275], ""type"": ""Point""}";51.432326628438275, 5.473859996710349
308097.0;Bestaand;Park n charge;2.0;2022-11-30T01:00:00+00:00;Mimosalaan;"{""coordinates"": [5.493883028883907, 51.4244658316606], ""type"": ""Point""}";51.4244658316606, 5.493883028883907
308098.0;Bestaand;Allegro;2.0;2022-10-03T02:00:00+00:00;Generaal Bothastraat;"{""coordinates"": [5.514460050874646, 51.440875047106566], ""type"": ""Point""}";51.440875047106566, 5.514460050874646
308116.0;Bestaand;Allegro;2.0;2022-09-12T02:00:00+00:00;Spaarnestraat, Acht;"{""coordinates"": [5.424037093766036, 51.477922008072916], ""type"": ""Point""}";51.477922008072916, 5.424037093766036
308126.0;Bestaand;Allegro;2.0;2022-09-15T02:00:00+00:00;Alberdingk Thijmlaan;"{""coordinates"": [5.48036730239679, 51.42694419570027], ""type"": ""Point""}";51.42694419570027, 5.48036730239679
308132.0;Bestaand;Allegro;2.0;2022-09-12T02:00:00+00:00;Alsacelaan, HU 23;"{""coordinates"": [5.4422106090702345, 51.48178859915177], ""type"": ""Point""}";51.48178859915177, 5.4422106090702345
308138.0;Bestaand;EVnetNL;2.0;2022-09-12T02:00:00+00:00;Vaalserbergweg, th pand 1642;"{""coordinates"": [5.457747503542567, 51.482352428736185], ""type"": ""Point""}";51.482352428736185, 5.457747503542567
308151.0;Bestaand;Allegro;2.0;2022-11-30T01:00:00+00:00;Thomas A Kempslaan;"{""coordinates"": [5.501133884869231, 51.42488789277768], ""type"": ""Point""}";51.42488789277768, 5.501133884869231
308161.0;Bestaand;Allegro;2.0;2022-10-31T01:00:00+00:00;Minckelerplein;"{""coordinates"": [5.458800124271239, 51.45647083958623], ""type"": ""Point""}";51.45647083958623, 5.458800124271239
308163.0;Bestaand;Allegro;2.0;2022-10-26T02:00:00+00:00;Frederika van Pruisenweg;"{""coordinates"": [5.46719042254909, 51.43547313454591], ""type"": ""Point""}";51.43547313454591, 5.46719042254909
308164.0;;;;;Esp 130, priveterrein Sioux;"{""coordinates"": [5.489409458698293, 51.48726998560448], ""type"": ""Point""}";51.48726998560448, 5.489409458698293
308170.0;Bestaand;Allegro;2.0;;Zandkrab;"{""coordinates"": [5.410266607414032, 51.45011416045419], ""type"": ""Point""}";51.45011416045419, 5.410266607414032
308187.0;Bestaand;Allegro;2.0;2022-09-28T02:00:00+00:00;Van Maanenlaan;"{""coordinates"": [5.4350494705404, 51.44540999656777], ""type"": ""Point""}";51.44540999656777, 5.4350494705404
308188.0;Bestaand;Allegro;2.0;2022-09-14T02:00:00+00:00;Waterfront;"{""coordinates"": [5.398229228368921, 51.440178145670515], ""type"": ""Point""}";51.440178145670515, 5.398229228368921
308196.0;Bestaand;Allegro;2.0;2022-10-11T02:00:00+00:00;Anjelierstraat;"{""coordinates"": [5.487832332146025, 51.423180020881574], ""type"": ""Point""}";51.423180020881574, 5.487832332146025
308199.0;Bestaand;Allegro;2.0;2022-10-10T02:00:00+00:00;Neumannlaan;"{""coordinates"": [5.461330240348821, 51.46863283013163], ""type"": ""Point""}";51.46863283013163, 5.461330240348821
308271.0;Bestaand;OPCHARGE;2.0;2022-08-18T02:00:00+00:00;Douglashout;"{""coordinates"": [5.4566147227681085, 51.458442711664354], ""type"": ""Point""}";51.458442711664354, 5.4566147227681085
308272.0;Bestaand;Park n charge;2.0;2022-08-18T02:00:00+00:00;Zutphenstraat;"{""coordinates"": [5.441955858768183, 51.4470451307226], ""type"": ""Point""}";51.4470451307226, 5.441955858768183
308209.0;Aangevraagde locatie;Park n charge;2.0;2022-04-26T02:00:00+00:00;Otto Veniusweg;"{""coordinates"": [5.503798883080238, 51.430482759681745], ""type"": ""Point""}";51.430482759681745, 5.503798883080238
