FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,vnrwol,max_snelh,gdb_geomattr_data,shape
kantstroken_kenmerk.620,Puntstuk,R,244.68699646,R,244.76300049,H,002,KLK0008055468,R,I,3,,,"LINESTRING (183014.15700000152 327680.13800000027, 182999.70490000024 327642.83989999816, 182987.22100000083 327612.29250000045)"
kantstroken_kenmerk.621,Puntstuk,R,245.09199524,R,245.13699341,H,002,KLK0008055490,R,I,3,,,"LINESTRING (182845.2965000011 327313.43659999967, 182823.52149999887 327274.2719999999)"
kantstroken_kenmerk.622,Vluchtstrook,R,245.41700745,R,245.76300049,T,002,KLK0008055495,L,I,4,,,"LINESTRING (182518.46460000053 326737.1037000008, 182679.50930000097 327007.81269999966, 182689.97239999846 327024.86939999834, 182692.95760000125 327030.0736999996)"
kantstroken_kenmerk.623,Puntstuk,R,246.58700562,R,246.69500732,H,002,KLK0008055514,R,I,3,,,"LINESTRING (182181.4475999996 325988.8183999993, 182141.92990000173 325887.3071000017)"
kantstroken_kenmerk.624,Vluchtstrook,R,246.69500732,R,247.00700378,H,002,KLK0008055515,R,I,4,,,"LINESTRING (182141.92990000173 325887.3071000017, 182028.48149999976 325595.5907000005)"
kantstroken_kenmerk.625,Puntstuk,R,246.18899536,R,246.23300171,T,002,KLK0008055518,L,I,3,,,"LINESTRING (182322.84849999845 326308.3055999987, 182339.8456000015 326352.124499999)"
kantstroken_kenmerk.626,Puntstuk,R,247.81300354,R,247.83599854,T,002,KLK0008055521,L,I,3,,,"LINESTRING (181585.7426000014 324894.6495000012, 181599.14409999922 324913.3418000005)"
kantstroken_kenmerk.627,Vluchtstrook,R,110.97200012,R,111.21199799,H,028,KLK0007895733,R,I,5,,,"LINESTRING (210319.22949999943 516711.2190999985, 210280.29960000142 516949.6634999998)"
kantstroken_kenmerk.628,Vluchtstrook,R,111.26499939,R,112.55899811,H,028,KLK0007895735,R,I,4,,,"LINESTRING (210272.14180000126 517000.0067999996, 210258 517088, 210241 517181, 210214 517296, 210196 517381, 210175 517498, 210157 517636, 210137 517811, 210115 517994, 210103 518069, 210095 518116, 210070.17440000176 518274.26399999857)"
kantstroken_kenmerk.639,Vluchtstrook,R,162.83099365,R,163.12600708,T,001,KLK0008051048,L,I,3,,,"LINESTRING (254171.13069999963 477614.3957999982, 254147.27430000156 477604.7252999991, 254128.63259999827 477597.5095999986, 254103.6163999997 477588.3038999997, 254084.73849999905 477581.7129999995, 254065.76060000062 477575.40089999884, 254042.98039999977 477568.1783000007, 254023.8343999982 477562.4041999988, 253999.07889999822 477555.33940000087, 253979.7617000006 477550.16330000013, 253960.38379999995 477545.21389999986, 253940.08060000092 477540.3669000007, 253914.46719999984 477534.6671000011, 253913.6196999997 477534.492899999)"
kantstroken_kenmerk.640,Vluchtstrook,R,38.87900162,R,38.89500046,T,001,KLK0008049659,L,I,4,,,"LINESTRING (153613.06390000135 468906.5887000002, 153602.65909999982 468907.8999999985, 153597.23570000008 468908.88919999823)"
kantstroken_kenmerk.641,Vluchtstrook,R,38.89500046,R,39.13000107,T,001,KLK0008049660,L,I,3,,,"LINESTRING (153843.78909999877 468862.19590000063, 153841.89829999954 468862.53720000014, 153805.24069999903 468869.48849999905, 153785.61340000108 468873.34640000015, 153681.59820000082 468894.87319999933, 153642.2912000008 468902.29780000076, 153622.52809999883 468905.3960000016, 153613.06390000135 468906.5887000002)"
kantstroken_kenmerk.642,Vluchtstrook,R,39.40599823,R,39.74000168,H,001,KLK0008049666,R,I,5,,,"LINESTRING (154119.30249999836 468787.6328999996, 154177.8398000002 468774.36890000105, 154210.97709999979 468766.39290000126, 154230.3748999983 468761.5174999982, 154249.7314000018 468756.4847000018, 154288.33069999889 468745.98629999906, 154324.2371999994 468735.51089999825, 154343.37929999828 468729.74599999934, 154381.5469999984 468717.7782000005, 154400.55330000073 468711.5465000011, 154413.84789999947 468707.0566999987, 154429.3583999984 468701.53649999946)"
kantstroken_kenmerk.643,Vluchtstrook,R,39.18799973,R,39.60900116,T,001,KLK0008049669,L,I,4,,,"LINESTRING (154314.80799999833 468760.37900000066, 154273.43820000067 468772.06219999865, 154234.84059999883 468782.27059999853, 154190.95039999858 468793.2078999989, 154171.50140000135 468797.82840000093, 154132.48669999838 468806.65359999985, 154112.93710000068 468810.88269999996, 154074.76419999823 468818.751600001, 154015.90839999914 468830.4136000015, 153962.37420000136 468840.5661999993, 153904.8027999997 468851.1812000014)"
kantstroken_kenmerk.644,Puntstuk,R,39.60900116,R,39.66699982,T,001,KLK0008049670,L,I,3,,,"LINESTRING (154364.96950000152 468745.24390000105, 154351.49670000002 468749.5403999984, 154314.80799999833 468760.37900000066)"
kantstroken_kenmerk.645,Vluchtstrook,R,39.66699982,R,40.27999878,T,001,KLK0008049671,L,I,3,,,"LINESTRING (154927.8253000006 468488.97459999844, 154911.63960000128 468498.89759999886, 154894.47430000082 468509.1629999988, 154869.68310000002 468523.6270999983, 154852.31689999998 468533.54780000076, 154834.89090000093 468543.36290000007, 154817.29080000147 468553.0346999988, 154781.96920000017 468571.8128999993, 154764.2115000002 468581.01689999923, 154733.2773000002 468596.7148000002, 154697.33960000053 468614.2978999987, 154675.13760000095 468624.80319999903, 154657.00079999864 468633.17330000177, 154620.47890000045 468649.495099999, 154589.78020000085 468662.6865000017, 154571.31859999895 468670.37900000066, 154531.02629999816 468686.5533999987, 154512.37159999833 468693.7659999989, 154486.6259999983 468703.45380000025, 154467.8515000008 468710.3588999994, 154430.15549999848 468723.73860000074, 154389.6035999991 468737.38809999824, 154364.96950000152 468745.24390000105)"
kantstroken_kenmerk.646,Puntstuk,R,49.00899887,R,49.07300186,H,002,KLK0008051939,R,I,7,,,"LINESTRING (127577.39059999958 465572.21550000086, 127580.42810000107 465506.28539999947)"
kantstroken_kenmerk.629,Spitsstrook,R,222.88400269,R,239.84500122,T,002,KLK0008054880,L,I,3,100,,"LINESTRING (188783.52639999986 347473.62889999896, 188665.0839000009 347358.4151000008, 188636.29720000178 347328.3583999984, 188542.31700000167 347229.2982000001, 188419.71819999814 347091.3924999982, 188386.8359999992 347054.9609999992, 188363.59950000048 347028.4171999991, 188336.7916000001 346998.72989999875, 188283.03709999844 346939.48050000146, 188256.00429999828 346909.99599999934, 188189.998399999 346840.13859999925, 188176.12409999967 346825.7336000018, 188130.00539999828 346778.684799999, 188101.7153000012 346750.40300000086, 188058.7923000008 346708.4789999984, 188039.26300000027 346689.77800000086, 187995.61450000107 346648.5934000015, 187980.99300000072 346634.944600001, 187951.5353000015 346607.88340000063, 187921.94849999994 346580.96460000053, 187877.05270000175 346541.117899999, 187838.96770000085 346507.6721000001, 187770.9023000002 346448.57360000163, 187740.59470000118 346422.46649999917, 187656.50789999962 346350.59629999846, 187555.28799999878 346263.37249999866, 187509.96909999847 346224.0491999984, 187464.8564000018 346184.48849999905, 187414.45120000094 346139.71020000055, 187399.56659999862 346126.3471000008, 187384.82730000094 346112.8277999982, 187355.6785000004 346085.38749999925, 187332.5500999987 346062.7745000012, 187318.44029999897 346048.5998999998, 187290.6286999993 346019.84160000086, 187263.38430000097 345990.5221000016, 187249.40159999952 345975.0493000001, 187223.08929999918 345944.9215000011, 187195.81659999862 345912.31859999895, 187173.10860000178 345884.12849999964, 187154.23959999904 345859.82609999925, 187142.15300000086 345843.88899999857, 187130.2558999993 345827.81230000034, 187112.62939999998 345803.42130000144, 187089.75780000165 345770.6024999991, 187078.5791000016 345754.0179999992, 187056.7074000016 345720.5439000018, 187038.16860000044 345690.94200000167, 187027.7595999986 345673.8641999997, 187006.50290000066 345638.02739999816, 186981.04430000111 345593.55420000106, 186951.93030000106 345541.0907999985, 186904.129900001 345453.2533, 186070.79190000147 343917.67770000175, 186051.91600000113 343882.4083000012, 186036.74430000037 343853.39620000124, 186023.6275999993 343827.7751000002, 186005.63269999996 343792.0509000011, 185988.02749999985 343756.125599999, 185974.23950000107 343727.3674999997, 185948.96819999814 343672.94680000097, 185932.5313999988 343636.4796999991, 185916.53060000017 343599.8066999987, 185892.89820000157 343543.6369000003, 185871.77930000052 343491.51680000126, 185859.4910000004 343460.07389999926, 185845.20169999823 343422.70589999855, 185831.22800000012 343385.2239000015, 185824.41120000184 343366.4215000011, 185811.0612999983 343328.68290000036, 185798.20789999887 343290.9847000018, 185785.60669999942 343253.01249999925, 185767.47289999947 343195.8167999983, 185750.19779999927 343138.3555999994, 185739.16450000182 343099.8607000001, 185733.2036000006 343078.3728, 185722.79300000146 343039.7419999987, 185712.80150000006 343000.9910000004, 185707.19860000163 342978.6656000018, 185697.75200000033 342939.79679999873, 185690.7778000012 342910.17159999907, 185686.3905000016 342890.65850000083, 185677.84789999947 342851.58150000125, 185670.03950000182 342813.3515000008, 185662.77070000023 342776.626699999, 185652.9785999991 342723.87480000034, 185642.7991000004 342664.7511, 185637.4023000002 342631.8315999992, 185631.47430000082 342592.2745999992, 185624.10229999945 342538.8467999995, 185619.2413999997 342499.1431999989, 185617.07279999927 342479.2573999986, 185612.9908999987 342437.1035999991, 185611.41629999876 342417.1614000015, 185608.8995999992 342379.2017999999, 185607.18939999864 342339.2245000005, 185606.5080000013 342314.3728, 185606.1623999998 342294.37359999865, 185606.04129999876 342274.3737999983, 185606.36809999868 342234.3729000017, 185606.82070000097 342214.3715999983, 185607.66919999942 342190.08199999854, 185608.61089999974 342170.09849999845, 185609.7862999998 342150.13159999996, 185612.6587000005 342110.2355999984, 185615.92130000144 342075.1035999991, 185618.0311000012 342055.21510000154, 185622.53909999877 342018.1543999985, 185627.96730000153 341978.52439999953, 185633.81899999827 341938.9523999989, 185661.0313999988 341760.09479999915, 185801.01220000163 340839.4164999984, 185818.59409999847 340723.4844000004, 185824.05959999934 340685.92920000106, 185829.3770999983 340646.2813999988, 185834.375500001 340606.5817000009, 185837.00340000167 340583.7917999998, 185841.07759999856 340543.9992999993, 185844.62370000035 340504.1554999985, 185846.98999999836 340473.21609999985, 185849.6248999983 340433.3022999987, 185851.6715000011 340393.3478000015, 185852.90430000052 340362.67920000106, 185853.52050000057 340342.6887000017, 185854.25620000064 340311.81799999997, 185854.52849999815 340291.81980000064, 185854.72040000185 340251.82030000165, 185854.48559999838 340218.77479999885, 185854.1667000018 340198.7767000012, 185852.61919999868 340145.30739999935, 185850.85539999977 340105.34319999814, 185848.73889999837 340067.9387000017, 185845.42990000173 340021.8548000008, 185841.5335999988 339976.88069999963, 185838.13789999858 339943.14400000125, 185833.78009999916 339903.38170000166, 185816.4386 339751.2292999998, 185770.04340000078 339352.6257000007, 185739.32669999823 339086.53339999914, 185717.09090000018 338896.46609999985, 185687.39799999818 338640.6319000013, 185683.34450000152 338607.90399999917, 185680.685899999 338588.0804999992, 185677.85559999943 338568.2782999985, 185673.2478 338538.53390000015, 185669.88940000162 338518.81760000065, 185664.0428000018 338486.8044999987, 185660.14570000023 338467.1875, 185651.9050000012 338428.08520000055, 185645.5549999997 338400.67599999905, 185639.02439999953 338373.754900001, 185634.02149999887 338354.39020000026, 185628.82200000063 338335.0777999982, 185621.86439999938 338310.2274999991, 185616.2600999996 338291.02870000154, 185610.45710000023 338271.88859999925, 185604.45710000023 338252.81650000066, 185596.81329999864 338229.4081000015, 185590.4114000015 338210.4657000005, 185582.61199999973 338188.1810000017, 185575.78029999882 338169.3834999986, 185564.4395999983 338139.3702000007, 185557.14400000125 338120.7478, 185549.62629999965 338102.2142000012, 185539.18059999868 338077.2133000009, 185523.12570000067 338040.5762999989, 185514.82169999927 338022.3770999983, 185503.18230000138 337997.71829999983, 185494.46229999885 337979.71930000186, 185480.498399999 337951.74599999934, 185471.3150999993 337933.9789999984, 185461.94420000166 337916.30849999934, 185445.1517000012 337885.70369999856, 185435.2899999991 337868.30310000107, 185415.04800000042 337833.810899999, 185403.78730000183 337815.25019999966, 185393.21799999848 337798.26790000126, 185382.48669999838 337781.39009999856, 185371.58460000157 337764.6176000014, 185348.1678000018 337729.70320000127, 185336.8563000001 337713.2061999999, 185325.35680000111 337696.84490000084, 185305.8658999987 337669.7551999986, 184434.35080000013 336478.34259999916, 184167.36080000177 336112.9074999988, 183767.66490000114 335566.1574999988, 183608.24529999867 335348.13430000097, 183584.85130000114 335315.6884999983, 183561.71700000018 335283.06120000035, 183545.185899999 335259.08689999953, 183522.98369999975 335225.8192999996, 183509.123399999 335204.1314999983, 183488.13060000166 335170.0927999988, 183477.8231999986 335152.91589999944, 183467.7265000008 335135.6506999992, 183457.8024000004 335118.28599999845, 183447.64939999953 335100.0595000014, 183438.05750000104 335082.5095999986, 183428.68580000103 335064.84270000085, 183418.64550000057 335045.439199999, 183409.64570000023 335027.5784999989, 183397.03660000116 335001.7738999985, 183388.4690000005 334983.7006999999, 183380.14409999922 334965.5155999996, 183363.83139999956 334928.563099999, 183356.05519999936 334910.1367000006, 183340.9833999984 334873.08480000123, 183334.3863000013 334856.26790000126, 183327.3147 334837.5592, 183313.81949999928 334799.90150000155, 183302.8022999987 334767.09329999983, 183296.64790000021 334748.0634999983, 183277.60920000076 334686.3995000012, 183244.23519999906 334576.04190000147, 183177.90249999985 334357.9470000006, 183136.89429999888 334224.09099999815, 183021.71599999815 333846.1143000014, 182984.12099999934 333722.28869999945, 182897.84659999982 333440.21079999954, 182836.5357999988 333237.2432000004, 182831.03119999915 333218.0131999999, 182825.8029000014 333198.70899999887, 182821.71570000052 333182.90129999816, 182816.934799999 333163.4791000001, 182812.42229999974 333143.9948000014, 182808.24130000174 333124.43389999866, 182801.63949999958 333089.9862000011, 182796.28979999945 333059.30249999836, 182794.9924999997 333039.3005999997, 182792.23479999974 333019.49109999835, 182789.68670000136 332999.65879999846, 182786.7263999991 332972.7908000015, 182784.8713000007 332952.8786999993, 182782.89909999818 332927.309799999, 182781.22340000048 332900.91800000146, 182780.24639999866 332880.941300001, 182779.5150000006 332860.95439999923, 182778.9312000014 332831.00510000065, 182778.84209999815 332811.00180000067, 182779.06329999864 332791.00290000066, 182779.71920000017 332765.95859999955, 182780.55150000006 332745.97569999844, 182781.6779000014 332726.0064000003, 182783.0298999995 332706.07180000097, 182785.00569999963 332682.2765999995, 182788.01729999855 332652.2723999992, 182792.99760000035 332612.5861000009, 182796.96029999852 332585.7978999987, 182800.87409999967 332562.40680000186, 182804.38610000163 332542.71550000086, 182811.76080000028 332505.8944000006, 182816.0463999994 332486.35819999874, 182820.58179999888 332466.8790999986, 182825.38170000166 332447.46020000055, 182834.21869999915 332419.2859000005)"
kantstroken_kenmerk.630,Vluchtstrook,R,87.85600281,R,88.16600037,H,002,KLK0008052629,R,I,6,,,"LINESTRING (142755.5936000012 432119.9083000012, 142758.11820000038 432115.4061000012, 142778.14139999822 432080.7688000016, 142791.54839999974 432057.9061000012, 142812.06579999998 432023.56329999864, 142828.47729999945 431996.66959999874, 142839.05099999905 431979.69420000166, 142860.35920000076 431945.84120000154, 142891.05090000108 431898.4321000017, 142913.19330000132 431865.1196999997, 142918.99230000004 431856.5601999983)"
kantstroken_kenmerk.631,Vluchtstrook,R,132.60299683,R,133.64100647,T,002,KLK0008053483,L,I,4,,,"LINESTRING (152916.4210000001 396977.3720000014, 152912.98200000077 396995.4844999984, 152909.6629000008 397015.2173999995, 152905.15520000085 397044.11140000075, 152900.65370000154 397076.3467000015, 152895.75439999998 397116.0465000011, 152892.02919999883 397151.85449999943, 152890.23739999905 397171.77479999885, 152887.39319999889 397209.132100001, 152885.07229999825 397249.0647, 152884.12700000033 397269.0438000001, 152882.55480000004 397310.1919, 152881.48319999874 397350.1783000007, 152879.7146999985 397450.16310000047, 152878.00560000166 397561.1480999999, 152871.47049999982 398011.21559999883)"
kantstroken_kenmerk.632,Vluchtstrook,R,123.55400085,R,126.43299866,H,002,KLK0008053349,R,I,4,,,"LINESTRING (149609.1875 406102.9503000006, 149616.45470000058 406079.4996000007, 149624.70450000092 406050.95800000057, 149629.9886999987 406031.66270000115, 149637.3889000006 406003.4556999989, 149642.22370000184 405984.04850000143, 149650.41050000116 405948.7529999986, 149654.6554000005 405929.20800000057, 149659.96920000017 405903.557599999, 149663.7677000016 405883.9338000007, 149667.36400000006 405864.25840000063, 149672.31590000167 405835.5212999992, 149675.5113000013 405815.7727999985, 149678.48790000007 405795.9946999997, 149681.2329000011 405776.18389999866, 149686.1625000015 405736.48319999874, 149688.19799999893 405717.66149999946, 149690.11659999937 405697.7710000016, 149692.34650000185 405670.68499999866, 149693.7932999991 405650.7430000007, 149696.26159999892 405610.81920000166, 149702.26110000163 405488.5133999996, 149703.3951999992 405468.5454999991, 149706.12460000068 405426.1354999989, 149708.99920000136 405386.2384000011, 149711.4717000015 405356.0771000013, 149715.03550000116 405316.2241999991, 149717.04459999874 405296.32499999925, 149721.35590000078 405256.554299999, 149727.73649999872 405202.1796000004, 149732.89169999957 405162.51260000095, 149738.18070000038 405124.7023999989, 149744.1350999996 405085.1479000002, 149750.07719999924 405047.97839999944, 149756.42229999974 405010.8024000004, 149762.23600000143 404978.2868000008, 149776.64570000023 404899.87530000135, 149798.83729999885 404781.9417999983, 149817.84640000015 404683.7650000006, 149833.26469999924 404605.26410000026, 149856.2675999999 404489.7980000004, 149887.20560000092 404338.6862999983, 149907.63500000164 404240.79459999874, 149926.3579000011 404152.3302000016, 150061.77549999952 403521.4266999997, 150113.97439999878 403279.2419000007, 150115.81010000035 403270.58839999884)"
kantstroken_kenmerk.633,Puntstuk,R,126.6760025,R,126.7460022,H,002,KLK0008053351,R,I,4,,,"LINESTRING (150165.77540000156 403037.2793999985, 150180.26740000024 402972.0753999986, 150182.3687000014 402963.11349999905)"
kantstroken_kenmerk.634,Vluchtstrook,R,126.7460022,R,127.11000061,H,002,KLK0008053352,R,I,4,,,"LINESTRING (150182.3687000014 402963.11349999905, 150187.69370000064 402940.4028999992, 150196.1127000004 402906.5053000003, 150201.252700001 402887.1821000017, 150206.3825000003 402869.1644000001, 150212.188000001 402850.0276999995, 150218.3478000015 402830.6655000001, 150224.22610000148 402813.0278999992, 150230.9250999987 402794.1944000013, 150237.92689999938 402775.4593999982, 150250.31170000136 402743.934799999, 150258.07550000027 402725.50360000134, 150266.14600000158 402707.20430000126, 150281.4428000003 402674.32239999995, 150290.22520000115 402656.36840000004, 150299.34530000016 402638.5689000003, 150307.35649999976 402623.57829999924)"
kantstroken_kenmerk.635,Vluchtstrook,R,127.58699799,R,128.56500244,H,002,KLK0008053355,R,I,4,,,"LINESTRING (150605.43609999865 402254.71020000055, 150605.79100000113 402254.38439999893, 150665.59380000085 402200.6449000016, 150714.90529999882 402155.8057000004, 150744.2800000012 402128.6330999993, 150777.09789999947 402097.8007999994, 150820.53489999846 402056.4092999995, 150834.9023000002 402042.49439999834, 150877.78170000017 402000.5144999996, 150909.2950000018 401969.1068000011, 150951.3674999997 401926.3095000014, 150990.75 401885.47619999945, 151032.03950000182 401841.942400001, 151072.84750000015 401797.9541000016, 151091.16479999945 401777.936999999, 151117.92049999908 401748.2006999999, 151157.74689999968 401703.3154999986, 151188.90630000085 401667.6911999993, 151227.90260000154 401622.0810999982, 151253.5348000005 401591.3724000007, 151283.71649999917 401554.44040000066)"
kantstroken_kenmerk.636,Vluchtstrook,R,124.81500244,R,125.97499847,T,002,KLK0008053360,L,I,4,,,"LINESTRING (150033.7686999999 403728.81109999865, 150033.76139999926 403728.8462000005, 150029.34340000153 403748.35280000046, 149949.2762000002 404121.16910000145, 149922.03779999912 404249.4510000013, 149906.55590000004 404323.6213000007, 149876.31760000065 404471.2019999996, 149862.90830000117 404537.7998000011, 149845.5551000014 404625.44200000167, 149813.32140000165 404791.46189999953, 149799.44269999862 404864.8520000018)"
kantstroken_kenmerk.637,Vluchtstrook,R,163.7539978,R,164.28700256,H,001,KLK0008051044,R,I,3,,,"LINESTRING (254732.15260000154 477935.16310000047, 254857.56390000135 478018.92969999835, 255075.2650000006 478163.6138000004, 255108.42190000042 478186.01520000026, 255124.8841000013 478197.3748999983, 255157.50299999863 478220.52699999884, 255178.3531000018 478235.68019999936)"
kantstroken_kenmerk.638,Vluchtstrook,R,162.3769989,R,162.72599792,T,001,KLK0008051046,L,I,4,,,"LINESTRING (253811.5802000016 477516.78069999814, 253752.1453000009 477509.252700001, 253726.11140000075 477506.74969999865, 253703.14730000123 477505.04890000075, 253683.2036000006 477503.82339999825, 253663.22199999914 477502.9332999997, 253632.07649999857 477502.07660000026, 253612.04549999908 477501.81280000135, 253589.00310000032 477501.7646000013, 253568.97879999876 477502.0152999982, 253548.9851000011 477502.54679999873, 253513.95800000057 477504.0991999991, 253493.99980000034 477505.3958999999, 253474.05970000103 477506.9506999999, 253464.49419999868 477507.82140000165)"
kantstroken_kenmerk.647,Puntstuk,R,48.57300186,R,48.61800003,T,002,KLK0008051944,L,I,7,,,"LINESTRING (127607.13769999892 465960.5511999987, 127606.19509999827 465992.71449999884, 127605.8823999986 466006.53390000015)"
kantstroken_kenmerk.649,Puntstuk,R,49.54999924,R,49.61199951,T,002,KLK0008051948,L,I,7,,,"LINESTRING (127652.28519999981 464965.52540000156, 127649.22789999843 465032.4556000009)"
kantstroken_kenmerk.650,Vluchtstrook,R,49.61199951,R,49.85400009,T,002,KLK0008051949,L,I,8,,,"LINESTRING (127661.04830000177 464728.1722000018, 127660.53539999947 464741.1805999987, 127659.50560000166 464781.16959999874, 127658.2248999998 464821.14939999953, 127655.1185999997 464903.2008000016, 127652.28519999981 464965.52540000156)"
kantstroken_kenmerk.651,Puntstuk,R,119.23999786,R,119.35099792,T,002,KLK0008053236,L,I,3,,,"LINESTRING (150704.65480000153 409314.9023000002, 150731.23200000077 409337.9572999999, 150805.2120999992 409383.38910000026)"
kantstroken_kenmerk.652,Vluchtstrook,R,61.40000153,R,61.52999878,H,012,KLK0007960805,R,I,3,,,"LINESTRING (136943.97929999977 451950, 136981.32499999925 451944.248399999, 137076.58579999954 451924.8590000011)"
kantstroken_kenmerk.653,Vluchtstrook,R,61.52999878,R,61.76200104,H,012,KLK0007960810,R,I,2,,,"LINESTRING (137076.58579999954 451924.8590000011, 137085.9679000005 451922.9494000003, 137106.73779999837 451918.8482999988, 137159.25769999996 451909.19099999964, 137177.11710000038 451905.75140000135, 137218.25989999995 451898.87220000103, 137290.54899999872 451893.625, 137330.99300000072 451889.14499999955)"
kantstroken_kenmerk.654,Redresseerstrook,R,249.96800232,R,250.38800049,H,002,KLK0008055577,R,I,4,,,"LINESTRING (180456.16569999978 323126.5929999985, 180451.19260000065 323120.7778999992, 180391.27309999987 323047.99329999834, 180190.39189999923 322802.9675000012)"
kantstroken_kenmerk.655,Puntstuk,R,250.38800049,R,250.43600464,H,002,KLK0008055578,R,I,3,,,"LINESTRING (180190.39189999923 322802.9675000012, 180160.02309999987 322765.79580000043)"
kantstroken_kenmerk.656,Redresseerstrook,R,250.80299377,R,250.93200684,H,002,KLK0008055580,R,I,3,,,"LINESTRING (179953.63210000098 322446.26949999854, 179949.21970000118 322436.11719999835, 179941.66450000182 322417.6026000008, 179927.73580000177 322382.00180000067, 179907.44200000167 322326.83790000156, 179907.126600001 322325.9666999988)"
kantstroken_kenmerk.657,Puntstuk,R,249.8999939,R,249.93200684,T,002,KLK0008055582,L,I,4,,,"LINESTRING (180613.6061999984 323055.48409999907, 180634.60399999842 323080.2503999993)"
kantstroken_kenmerk.658,Vluchtstrook,R,168.71200562,R,169.17100525,H,002,KLK0008054057,R,I,5,,,"LINESTRING (161740.13230000064 379558.4285000004, 161755.32829999924 379557.49010000005, 162054.73750000075 379542.89240000024, 162193.37200000137 379538.4120000005)"
kantstroken_kenmerk.659,Vluchtstrook,R,166.22000122,R,169.26800537,T,002,KLK0008054060,L,I,4,,,"LINESTRING (162293.2991000004 379555.28119999915, 162200.13870000094 379557.7259999998, 162120.16420000046 379560.22670000046, 162020.2415000014 379564.25349999964, 160977.60830000043 379615.15630000085, 160897.69420000166 379618.876600001, 160838.92700000107 379621.1867999993, 160758.96460000053 379623.68030000106, 160698.97929999977 379625.01960000023, 160647.5742000006 379625.8159000017, 160607.57620000094 379626.2179999985, 160547.57600000128 379626.47089999914, 160484.88269999996 379626.22030000016, 160424.88899999857 379625.5692999996, 160344.9048999995 379623.9708000012, 159830.98589999974 379609.56749999896, 159771.0603 379605.9781000018, 159282.4455000013 379592.13809999824, 159248.42689999938 379591.16149999946)"
kantstroken_kenmerk.660,Vluchtstrook,B,257.54299927,B,257.69299316,H,002,KLK0008056192,R,I,3,,,"LINESTRING (178306.35689999908 316488.30700000003, 178314.00649999827 316381.47989999875, 178316.23530000076 316347.77650000155, 178320.26960000023 316340.8060000017)"
kantstroken_kenmerk.661,Vluchtstrook,B,253.63299561,B,253.65400696,T,002,KLK0008056193,L,I,1,,,"LINESTRING (178878.61659999937 319884.1290999986, 178871.1699000001 319876.26680000126, 178864.05959999934 319868.9941000007)"
kantstroken_kenmerk.662,Puntstuk,B,254.85600281,B,254.94599915,H,002,KLK0008056195,R,I,1,,,"LINESTRING (178072.15590000153 318863.5628999993, 178076.4913999997 318873.70219999924, 178082.17689999938 318886.43360000104, 178090.8936999999 318904.43400000036, 178093.16640000045 318908.8889000006, 178102.96189999953 318926.36659999937, 178113.7613000013 318948.4263000004)"
kantstroken_kenmerk.663,Vluchtstrook,B,254.94599915,B,255.16700745,H,002,KLK0008056196,R,I,1,,,"LINESTRING (177948.01330000162 318684.2703000009, 177964.90819999948 318697.6682000011, 177972.58159999922 318704.0733000003, 177985.2591000013 318715.48750000075, 177994.77789999917 318724.97940000147, 177998.1889999993 318728.6000000015, 178008.1064000018 318739.85830000043, 178016.26480000094 318750.2868999988, 178022.0749000013 318758.4259000011, 178028.61510000005 318768.3542999998, 178033.72520000115 318776.95010000095, 178039.49280000106 318787.4492000006, 178043.92669999972 318796.37359999865, 178050.16490000114 318810.01630000025, 178055.08210000023 318821.6689000018, 178070.59039999917 318859.9017000012, 178072.15590000153 318863.5628999993)"
kantstroken_kenmerk.664,Vluchtstrook,B,254.03700256,B,254.36000061,T,002,KLK0008056197,L,I,3,,,"LINESTRING (178398.94940000027 319347.9536000006, 178419.07789999992 319371.569600001, 178463.82759999856 319422.75979999825, 178487.09209999815 319448.9129000008, 178509.74909999967 319473.6634999998, 178533.71449999884 319499.17159999907, 178558.06080000103 319524.32129999995, 178585.0113000013 319551.3874000013, 178599.2884999998 319565.3990000002, 178608.05849999934 319573.7719999999, 178612.43189999834 319582.90890000015)"
kantstroken_kenmerk.665,Vluchtstrook,B,254.36000061,B,254.6309967,T,002,KLK0008056198,L,I,4,,,"LINESTRING (178233.5859999992 319130.86609999835, 178250.83060000092 319155.42819999903, 178271.15399999917 319183.85440000147, 178285.84820000082 319204.0843000002, 178315.7489 319244.15900000185, 178343.84050000086 319280.53500000015, 178356.2714000009 319296.2030000016, 178368.86190000176 319311.742899999, 178394.35940000042 319342.5683999993, 178398.94940000027 319347.9536000006)"
kantstroken_kenmerk.666,Vluchtstrook,B,254.78399658,B,254.8999939,T,002,KLK0008056200,L,I,3,,,"LINESTRING (178091.36149999872 318905.3509999998, 178093.16640000045 318908.8889000006, 178102.96189999953 318926.36659999937, 178113.7613000013 318948.4263000004, 178125.80629999936 318968.61089999974, 178136.2586000003 318985.66270000115, 178148.09820000082 319004.5368999988, 178149.83740000054 319007.23970000073)"
kantstroken_kenmerk.667,Puntstuk,R,185.55599976,R,185.61099243,H,002,KLK0008054371,R,I,3,,,"LINESTRING (172183.57669999823 367302.18609999865, 172228.91279999912 367267.09589999914)"
kantstroken_kenmerk.668,Puntstuk,R,185.52999878,R,185.58200073,T,002,KLK0008054372,L,I,3,,,"LINESTRING (172213.09279999882 367295.7091999985, 172171.1660999991 367328.13060000166)"
