FID,id,grid_code,se_anno_cad_data,area,len,gdb_geomattr_data,shape
dieptepolygonen_noordzee__bonn_gebied_.740,458,-40,,,,,"POLYGON ((751336.7319 6991963.942499999, 751236.7325999998 6991963.942499999, 751236.7325999998 6992063.942699999, 751336.7319 6992063.942699999, 751336.7319 6991963.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.741,459,-20,,,,,"POLYGON ((751836.7320999997 6991963.942499999, 751436.7322000004 6991963.942499999, 751336.7319 6991963.942499999, 751336.7319 6992063.942699999, 751836.7320999997 6992063.942699999, 751836.7320999997 6991963.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.742,460,-30,,,,,"POLYGON ((752736.7323000003 6991963.942499999, 752136.7319 6991963.942499999, 751836.7320999997 6991963.942499999, 751836.7320999997 6992063.942699999, 752136.7319 6992063.942699999, 752136.7319 6992163.942899998, 752336.7323000003 6992163.942899998, 752336.7323000003 6992263.943100002, 752669.3496000003 6992097.146000002, 752736.7323000003 6991963.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.743,461,-40,,,,,"POLYGON ((752836.7324999999 6991963.942499999, 752736.7323000003 6991963.942499999, 752669.3496000003 6992097.146000002, 752336.7323000003 6992263.943100002, 752377.0645000003 6992435.378899999, 752788.4901 6992295.180799998, 752836.7324999999 6991963.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.744,462,-50,,,,,"POLYGON ((752836.7324999999 6991963.942499999, 752788.4901 6992295.180799998, 752377.0645000003 6992435.378899999, 752336.7323000003 6992263.943100002, 752136.7319 6992263.943100002, 752136.7319 6992163.942899998, 751336.7319 6992163.942899998, 751382.1423000004 6992218.5693, 752042.8844999997 6992336.312600002, 752394.5443000002 6993147.286800001, 752874.1349 6992939.296700001, 753118.2755000005 6992645.443399999, 753336.7325999998 6992463.942699999, 753336.7325999998 6991963.942499999, 752836.7324999999 6991963.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.745,463,-40,,,,,"POLYGON ((770436.7324000001 6991963.942499999, 769936.7322000004 6991963.942499999, 769936.7322000004 6992463.942699999, 770436.7324000001 6992463.942699999, 770436.7324000001 6992263.943100002, 770436.7324000001 6992063.942699999, 770436.7324000001 6991963.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.746,464,-100,,,,,"POLYGON ((770536.7325999998 6991963.942499999, 770436.7324000001 6991963.942499999, 770436.7324000001 6992063.942699999, 770536.7325999998 6992063.942699999, 770536.7325999998 6991963.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.747,465,-30,,,,,"POLYGON ((775536.7324999999 6991963.942499999, 775436.7323000003 6991963.942499999, 775436.7323000003 6992063.942699999, 775536.7324999999 6992063.942699999, 775536.7324999999 6991963.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.748,466,-10,,,,,"POLYGON ((775636.7326999996 6991963.942499999, 775536.7324999999 6991963.942499999, 775536.7324999999 6992063.942699999, 775636.7326999996 6992063.942699999, 775636.7326999996 6991963.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.749,467,10,,,,,"POLYGON ((775636.7326999996 6991963.942499999, 775636.7326999996 6992063.942699999, 775736.7319999998 6992063.942699999, 775736.7319999998 6991963.942499999, 775636.7326999996 6991963.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.750,468,20,,,,,"POLYGON ((777936.7322000004 6992463.942699999, 778136.7326999996 6992463.942699999, 778436.7324000001 6992463.942699999, 778436.7324000001 6992563.942899998, 778536.7325999998 6992563.942899998, 778536.7325999998 6992663.943100002, 778636.7319 6992663.943100002, 778636.7319 6992763.943300001, 778836.7324000001 6992763.943300001, 778936.7325999998 6992763.943300001, 778936.7325999998 6992863.942600001, 779036.7319 6992863.942600001, 779136.7320999997 6992863.942600001, 779236.7323000003 6992863.942600001, 779236.7323000003 6993363.9428, 779436.7318000002 6993363.9428, 779436.7318000002 6993263.942600001, 779536.7320999997 6993263.942600001, 779536.7320999997 6993163.943300001, 779636.7323000003 6993163.943300001, 779736.7324999999 6993163.943300001, 779836.7326999996 6993024.422400001, 779936.7319999998 6993163.943300001, 780336.7319999998 6993163.943300001, 781436.7324999999 6993163.943300001, 781436.7324999999 6993263.942600001, 781736.7323000003 6993263.942600001, 782336.7326999996 6993263.942600001, 782336.7326999996 6992463.942699999, 781336.7323000003 6992463.942699999, 781336.7323000003 6991963.942499999, 777936.7322000004 6991963.942499999, 777936.7322000004 6992463.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.751,469,-20,,,,,"POLYGON ((711236.7324999999 6992363.943399999, 711636.7324000001 6992363.943399999, 711636.7324000001 6991863.9432, 711236.7324999999 6991863.9432, 711236.7324999999 6992363.943399999))"
dieptepolygonen_noordzee__bonn_gebied_.752,470,0,,,,,"POLYGON ((712436.7323000003 6991863.9432, 712436.7323000003 6992363.943399999, 712936.7324999999 6992363.943399999, 712936.7324999999 6991863.9432, 712436.7323000003 6991863.9432))"
dieptepolygonen_noordzee__bonn_gebied_.753,471,-75,,,,,"POLYGON ((739436.7325999998 6993863.943, 739436.7325999998 6994363.943100002, 739936.7318000002 6994363.943100002, 740002.3572000004 6993317.178100001, 740322.9630000005 6992423.568399999, 740846.2048000004 6992316.756499998, 741087.3178000003 6992842.000500001, 741136.7325999998 6994363.943100002, 741736.7320999997 6994363.943100002, 741800.5992 6992829.146499999, 741094.9356000004 6992232.870000001, 740306.8492999999 6991815.847100001, 739539.2714 6992900.1369, 739436.7325999998 6993863.943))"
dieptepolygonen_noordzee__bonn_gebied_.754,900,5,,,,,"POLYGON ((743436.7320999997 6988263.942699999, 743336.7319 6988263.942699999, 743336.7319 6988363.942899998, 743436.7320999997 6988363.942899998, 743436.7320999997 6988263.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.755,901,10,,,,,"POLYGON ((743436.7320999997 6988263.942699999, 743436.7320999997 6988363.942899998, 743536.7323000003 6988363.942899998, 743536.7323000003 6988263.942699999, 743436.7320999997 6988263.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.756,902,-30,,,,,"POLYGON ((775336.7320999997 6988263.942699999, 775236.7318000002 6988263.942699999, 775236.7318000002 6988363.942899998, 775236.7318000002 6988463.943100002, 775336.7320999997 6988463.943100002, 775336.7320999997 6988363.942899998, 775336.7320999997 6988263.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.757,903,-20,,,,,"POLYGON ((775436.7323000003 6988263.942699999, 775336.7320999997 6988263.942699999, 775336.7320999997 6988363.942899998, 775436.7323000003 6988363.942899998, 775436.7323000003 6988263.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.758,904,-5,,,,,"POLYGON ((776236.7322000004 6988263.942699999, 776236.7322000004 6988363.942899998, 776336.7324000001 6988363.942899998, 776336.7324000001 6988263.942699999, 776236.7322000004 6988263.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.759,905,-5,,,,,"POLYGON ((743036.7322000004 6988163.943399999, 742936.7319999998 6988163.943399999, 742936.7319999998 6988263.942699999, 743036.7322000004 6988263.942699999, 743036.7322000004 6988163.943399999))"
dieptepolygonen_noordzee__bonn_gebied_.760,906,5,,,,,"POLYGON ((743036.7322000004 6988163.943399999, 743036.7322000004 6988263.942699999, 743136.7324000001 6988263.942699999, 743136.7324000001 6988163.943399999, 743036.7322000004 6988163.943399999))"
dieptepolygonen_noordzee__bonn_gebied_.761,907,-40,,,,,"POLYGON ((758636.7323000003 6988163.943399999, 758236.7323000003 6988163.943399999, 758236.7323000003 6988263.942699999, 758636.7323000003 6988263.942699999, 758636.7323000003 6988163.943399999))"
dieptepolygonen_noordzee__bonn_gebied_.762,908,-40,,,,,"POLYGON ((775336.7320999997 6988163.943399999, 775236.7318000002 6988163.943399999, 775236.7318000002 6988263.942699999, 775336.7320999997 6988263.942699999, 775336.7320999997 6988163.943399999))"
dieptepolygonen_noordzee__bonn_gebied_.763,909,-5,,,,,"POLYGON ((775836.7322000004 6988163.943399999, 775736.7319999998 6988163.943399999, 775736.7319999998 6988363.942899998, 775836.7322000004 6988363.942899998, 775836.7322000004 6988163.943399999))"
dieptepolygonen_noordzee__bonn_gebied_.764,910,0,,,,,"POLYGON ((775836.7322000004 6988163.943399999, 775836.7322000004 6988363.942899998, 775736.7319999998 6988363.942899998, 775770.3265000004 6988730.349300001, 775836.7322000004 6988863.943100002, 776336.7324000001 6988863.943100002, 776336.7324000001 6988363.942899998, 776236.7322000004 6988363.942899998, 776236.7322000004 6988263.942699999, 775836.7322000004 6988163.943399999))"
dieptepolygonen_noordzee__bonn_gebied_.765,911,0,,,,,"POLYGON ((743036.7322000004 6988063.943100002, 742936.7319999998 6988063.943100002, 742936.7319999998 6988163.943399999, 743036.7322000004 6988163.943399999, 743036.7322000004 6988063.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.766,912,-40,,,,,"POLYGON ((758236.7323000003 6988063.943100002, 758036.7319 6988063.943100002, 758036.7319 6988163.943399999, 758236.7323000003 6988163.943399999, 758236.7323000003 6988063.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.767,913,-40,,,,,"POLYGON ((758936.7319999998 6988063.943100002, 758636.7323000003 6988063.943100002, 758636.7323000003 6988163.943399999, 758936.7319999998 6988163.943399999, 758936.7319999998 6988063.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.768,914,-30,,,,,"POLYGON ((769536.7322000004 6988063.943100002, 769436.7319999998 6988063.943100002, 769436.7319999998 6988263.942699999, 769536.7322000004 6988263.942699999, 769536.7322000004 6988163.943399999, 769536.7322000004 6988063.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.769,915,-40,,,,,"POLYGON ((769636.7324999999 6988063.943100002, 769536.7322000004 6988063.943100002, 769536.7322000004 6988163.943399999, 769636.7324999999 6988163.943399999, 769636.7324999999 6988063.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.770,916,-20,,,,,"POLYGON ((775636.7326999996 6988063.943100002, 775503.9194 6988131.130199999, 775436.7323000003 6988263.942699999, 775636.7326999996 6988263.942699999, 775636.7326999996 6988063.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.771,917,-5,,,,,"POLYGON ((703436.7319 6989063.942600001, 703917.7873999998 6989109.853700001, 704286.0488999998 6989586.9047, 705420.5212000003 6989805.007300001, 706314.0760000004 6989672.9516, 706880.2873 6989920.381900001, 707336.7322000004 6989963.942699999, 707336.7322000004 6989863.942499999, 707180.2869999995 6989820.381700002, 706662.1224999996 6989436.208500002, 705933.6074999999 6989312.441199999, 705129.8964999998 6989214.2239000015, 704936.7324999999 6988963.943300001, 704836.7322000004 6988963.943300001, 704836.7322000004 6988463.943100002, 704336.7320999997 6988463.943100002, 704336.7320999997 6987963.942899998, 703436.7319 6987963.942899998, 703436.7319 6989063.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.772,918,5,,,,,"POLYGON ((706936.7322000004 6987963.942899998, 705936.7319 6987963.942899998, 705936.7319 6988463.943100002, 706128.9199000001 6988742.3123, 706858.1195 6989138.601199999, 707135.8536 6989625.276700001, 707336.7322000004 6989763.9432, 707293.1777999997 6989607.5035, 706993.1771999998 6988844.381499998, 707080.2867999999 6988507.503899999, 707336.7322000004 6988463.943100002, 707336.7322000004 6988363.942899998, 706936.7322000004 6988363.942899998, 706936.7322000004 6987963.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.773,919,0,,,,,"POLYGON ((722436.7320999997 6987963.942899998, 721936.7319999998 6987963.942899998, 721936.7319999998 6988563.943300001, 722436.7320999997 6988563.943300001, 722436.7320999997 6987963.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.774,920,-5,,,,,"POLYGON ((722536.7324000001 6987963.942899998, 722436.7320999997 6987963.942899998, 722436.7320999997 6988563.943300001, 722536.7324000001 6988563.943300001, 722536.7324000001 6987963.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.775,921,-10,,,,,"POLYGON ((722736.7319 6987963.942899998, 722536.7324000001 6987963.942899998, 722536.7324000001 6988563.943300001, 722436.7320999997 6988563.943300001, 722436.7320999997 6988763.9428, 721936.7319999998 6988763.9428, 721936.7319999998 6989363.9432, 722536.7324000001 6989363.9432, 722570.3258999996 6988797.5364000015, 722703.1382999998 6988530.3489000015, 722736.7319 6987963.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.776,922,-20,,,,,"POLYGON ((723436.7324999999 6987963.942899998, 722736.7319 6987963.942899998, 722703.1382999998 6988530.3489000015, 722570.3258999996 6988797.5364000015, 722536.7324000001 6989363.9432, 722736.7319 6989363.9432, 722801.8691999996 6988463.4606, 723177.2596000005 6988667.4892, 723236.7320999997 6989363.9432, 723636.7319999998 6989363.9432, 723598.6459999997 6988902.0656, 723474.8185 6988525.820799999, 723436.7324999999 6987963.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.777,923,-5,,,,,"POLYGON ((723936.7326999996 6987963.942899998, 723836.7324000001 6987963.942899998, 723886.7320999997 6988701.0097, 723936.7326999996 6987963.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.778,924,10,,,,,"POLYGON ((742936.7319999998 6987963.942899998, 742936.7319999998 6988063.943100002, 743036.7322000004 6988063.943100002, 743036.7322000004 6987963.942899998, 742936.7319999998 6987963.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.779,925,-40,,,,,"POLYGON ((758036.7319 6987963.942899998, 757936.7325999998 6987963.942899998, 757936.7325999998 6988063.943100002, 758036.7319 6988063.943100002, 758036.7319 6987963.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.780,926,-30,,,,,"POLYGON ((758236.7323000003 6987963.942899998, 758036.7319 6987963.942899998, 758036.7319 6988063.943100002, 758236.7323000003 6988063.943100002, 758236.7323000003 6987963.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.781,927,-20,,,,,"POLYGON ((758536.7320999997 6987963.942899998, 758236.7323000003 6987963.942899998, 758236.7323000003 6988063.943100002, 758536.7320999997 6988063.943100002, 758536.7320999997 6987963.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.782,928,-40,,,,,"POLYGON ((775436.7323000003 6987963.942899998, 775336.7320999997 6987963.942899998, 775336.7320999997 6988063.943100002, 775436.7323000003 6988063.943100002, 775436.7323000003 6987963.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.783,929,-200,,,,,"POLYGON ((686436.7324000001 6987863.942699999, 686300.7947000004 6987968.880399998, 686207.9232999999 6988597.0909, 686388.5878999997 6988831.160999998, 686697.4747000001 6988414.602299999, 686580.2869999995 6988220.381900001, 686436.7324000001 6987863.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.784,930,-5,,,,,"POLYGON ((733436.7323000003 6987863.942699999, 733336.7320999997 6987863.942699999, 733386.7326999996 6987992.0187, 733436.7323000003 6987863.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.785,1313,-5,,,,,"POLYGON ((729536.7320999997 6983763.942899998, 729336.7324999999 6983763.942899998, 729136.7320999997 6983763.942899998, 729136.7320999997 6983863.943100002, 729536.7320999997 6983863.943100002, 729536.7320999997 6983763.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.786,1314,0,,,,,"POLYGON ((729736.7324999999 6983763.942899998, 729636.7323000003 6983763.942899998, 729536.7320999997 6983763.942899998, 729536.7320999997 6983863.943100002, 729636.7323000003 6983863.943100002, 729736.7324999999 6983863.943100002, 729736.7324999999 6983763.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.787,1315,5,,,,,"POLYGON ((729936.7319999998 6983763.942899998, 729736.7324999999 6983763.942899998, 729736.7324999999 6983863.943100002, 729936.7319999998 6983863.943100002, 729936.7319999998 6983763.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.788,1316,10,,,,,"POLYGON ((771536.7319999998 6983763.942899998, 771436.7326999996 6983763.942899998, 771436.7326999996 6983863.943100002, 771536.7319999998 6983863.943100002, 771536.7319999998 6983763.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.789,1317,10,,,,,"POLYGON ((772736.7319 6983763.942899998, 772636.7325999998 6983763.942899998, 772636.7325999998 6983863.943100002, 772736.7319 6983863.943100002, 772736.7319 6983763.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.790,1318,0,,,,,"POLYGON ((772836.7320999997 6983763.942899998, 772736.7319 6983763.942899998, 772736.7319 6983863.943100002, 772836.7320999997 6983863.943100002, 772836.7320999997 6983763.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.791,1319,-150,,,,,"POLYGON ((779336.7324999999 6984063.942699999, 779638.6851000004 6983912.545499999, 779372.1812000005 6983782.442600001, 779336.7324999999 6984063.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.792,1320,-40,,,,,"POLYGON ((783636.7318000002 6983763.942899998, 783536.7324999999 6983763.942899998, 783536.7324999999 6983863.943100002, 783636.7318000002 6983863.943100002, 783636.7318000002 6983763.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.793,1321,-5,,,,,"POLYGON ((727336.7318000002 6983663.942699999, 727236.7324999999 6983663.942699999, 727236.7324999999 6983763.942899998, 727336.7318000002 6983763.942899998, 727336.7318000002 6983663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.794,1322,0,,,,,"POLYGON ((727936.7322000004 6983663.942699999, 727336.7318000002 6983663.942699999, 727336.7318000002 6983763.942899998, 727436.7320999997 6983763.942899998, 727936.7322000004 6983763.942899998, 727936.7322000004 6983663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.795,1323,-5,,,,,"POLYGON ((728036.7324000001 6983663.942699999, 727936.7322000004 6983663.942699999, 727936.7322000004 6983763.942899998, 728036.7324000001 6983763.942899998, 728036.7324000001 6983663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.796,1324,-5,,,,,"POLYGON ((728936.7325999998 6983663.942699999, 728836.7324000001 6983663.942699999, 728736.7320999997 6983663.942699999, 728736.7320999997 6983763.942899998, 728936.7325999998 6983763.942899998, 728936.7325999998 6983663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.797,1325,0,,,,,"POLYGON ((729336.7324999999 6983663.942699999, 729136.7320999997 6983663.942699999, 728936.7325999998 6983663.942699999, 728936.7325999998 6983763.942899998, 729136.7320999997 6983763.942899998, 729336.7324999999 6983763.942899998, 729336.7324999999 6983663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.798,1326,5,,,,,"POLYGON ((729636.7323000003 6983663.942699999, 729436.7318000002 6983663.942699999, 729336.7324999999 6983663.942699999, 729336.7324999999 6983763.942899998, 729536.7320999997 6983763.942899998, 729636.7323000003 6983763.942899998, 729636.7323000003 6983663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.799,1327,10,,,,,"POLYGON ((729636.7323000003 6983663.942699999, 729636.7323000003 6983763.942899998, 729736.7324999999 6983763.942899998, 729936.7319999998 6983763.942899998, 729936.7319999998 6983663.942699999, 729636.7323000003 6983663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.800,1328,-100,,,,,"POLYGON ((759536.7324000001 6983663.942699999, 759403.1387 6983730.349399999, 758936.7319999998 6983763.942899998, 758936.7319999998 6983863.943100002, 759536.7324000001 6983863.943100002, 759536.7324000001 6983663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.801,1329,5,,,,,"POLYGON ((771536.7319999998 6983663.942699999, 771436.7326999996 6983663.942699999, 771436.7326999996 6983763.942899998, 771536.7319999998 6983763.942899998, 771536.7319999998 6983663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.802,1330,5,,,,,"POLYGON ((772836.7320999997 6983663.942699999, 772736.7319 6983663.942699999, 772736.7319 6983763.942899998, 772836.7320999997 6983763.942899998, 772836.7320999997 6983663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.803,1331,-20,,,,,"POLYGON ((776336.7324000001 6983663.942699999, 775823.5482999999 6983701.9802, 775602.2600999996 6983987.460000001, 775767.4935999997 6984327.456599999, 775836.7322000004 6984363.943300001, 775836.7322000004 6983863.943100002, 776336.7324000001 6983863.943100002, 776336.7324000001 6983663.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.804,1332,-5,,,,,"POLYGON ((727236.7324999999 6983563.942499999, 727136.7323000003 6983563.942499999, 727136.7323000003 6983663.942699999, 727236.7324999999 6983663.942699999, 727236.7324999999 6983563.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.805,1333,0,,,,,"POLYGON ((727336.7318000002 6983563.942499999, 727236.7324999999 6983563.942499999, 727236.7324999999 6983663.942699999, 727336.7318000002 6983663.942699999, 727336.7318000002 6983563.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.806,1334,5,,,,,"POLYGON ((728036.7324000001 6983563.942499999, 727536.7323000003 6983563.942499999, 727336.7318000002 6983563.942499999, 727336.7318000002 6983663.942699999, 727936.7322000004 6983663.942699999, 728036.7324000001 6983663.942699999, 728036.7324000001 6983563.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.807,1335,0,,,,,"POLYGON ((728136.7326999996 6983563.942499999, 728036.7324000001 6983563.942499999, 728036.7324000001 6983663.942699999, 728136.7326999996 6983663.942699999, 728136.7326999996 6983563.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.808,1336,-5,,,,,"POLYGON ((728336.7322000004 6983563.942499999, 728236.7319999998 6983563.942499999, 728136.7326999996 6983563.942499999, 728136.7326999996 6983663.942699999, 728336.7322000004 6983663.942699999, 728336.7322000004 6983563.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.809,1337,-5,,,,,"POLYGON ((728636.7319 6983563.942499999, 728436.7324000001 6983563.942499999, 728436.7324000001 6983663.942699999, 728636.7319 6983663.942699999, 728636.7319 6983563.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.810,1338,0,,,,,"POLYGON ((728836.7324000001 6983563.942499999, 728636.7319 6983563.942499999, 728636.7319 6983663.942699999, 728736.7320999997 6983663.942699999, 728836.7324000001 6983663.942699999, 728836.7324000001 6983563.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.811,1339,5,,,,,"POLYGON ((729136.7320999997 6983563.942499999, 729036.7319 6983563.942499999, 728836.7324000001 6983563.942499999, 728836.7324000001 6983663.942699999, 728936.7325999998 6983663.942699999, 729136.7320999997 6983663.942699999, 729136.7320999997 6983563.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.812,1340,10,,,,,"POLYGON ((729136.7320999997 6983563.942499999, 729136.7320999997 6983663.942699999, 729336.7324999999 6983663.942699999, 729436.7318000002 6983663.942699999, 729436.7318000002 6983563.942499999, 729136.7320999997 6983563.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.813,1341,-30,,,,,"POLYGON ((776336.7324000001 6983563.942499999, 775639.6616000002 6983622.206900001, 775490.443 6984117.6598000005, 775383.0214999998 6984310.226199999, 775336.7320999997 6984563.9428, 775336.7320999997 6984863.942600001, 775836.7322000004 6984863.942600001, 775836.7322000004 6984363.943300001, 775767.4935999997 6984327.456599999, 775602.2600999996 6983987.460000001, 775823.5482999999 6983701.9802, 776336.7324000001 6983663.942699999, 776336.7324000001 6983563.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.814,1342,-50,,,,,"POLYGON ((779036.7319 6983563.942499999, 778936.7325999998 6983563.942499999, 778936.7325999998 6984163.942899998, 778890.4430999998 6984417.659499999, 778748.6468000002 6984803.877900001, 778836.7324000001 6985863.942899998, 779336.7324999999 6985863.942899998, 779336.7324999999 6985363.9428, 779836.7326999996 6985363.9428, 779836.7326999996 6984863.942600001, 779784.7792999996 6984815.847399998, 779100.6968 6984696.718699999, 779036.7319 6983563.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.815,1343,-75,,,,,"POLYGON ((779036.7319 6983563.942499999, 779100.6968 6984696.718699999, 779784.7792999996 6984815.847399998, 779836.7326999996 6984863.942600001, 779793.1774000004 6984607.503600001, 779243.3732000003 6984491.482000001, 779093.1776999999 6983607.5042, 779036.7319 6983563.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.816,1344,-30,,,,,"POLYGON ((784036.7326999996 6983563.942499999, 783795.9121000003 6983723.098099999, 783636.7318000002 6983763.942899998, 783636.7318000002 6983863.943100002, 783973.3536 6983810.8913, 784036.7326999996 6983563.942499999))"
