Ministerie;Leverancier;7000 - Huisvesting overig;7110 - Gebruik en onderhoud gebouw en terreinen;7210 - Verbruik van energie en water;7310 - Verhuizen;7410 - Verwerven en afstoten;Eindtotaal
BZK;Loonbedrijf Firma Konijn;;1;;;;1
BZK;Loonbedrijf Sturm-Jacobs B.V.;;1;;;;1
BZK;Loonbedrijf Van Dun B.V.;;1;;;;1
BZK;Lopezlab;;2;;;;2
BZK;Löwik Installatietechniek;;2;;;;2
BZK;LP4 v.o.f.;;6;;;;6
BZK;LSA Bewoners;;1;;;;1
BZK;Lte installatie- en energieadvies B.V.;;1;;;;1
BZK;Lumen Events;;2;;;;2
BZK;Luna office- en projectmanagement;;1;;;;1
BZK;Lureco;;1;;;;1
BZK;Lutterman Tegels B.V.;;2;;;;2
BZK;Lyreco Nederland B.V.;;1;;;;1
BZK;M. Langeveld Metaalrestauratie;;4;;;;4
BZK;M. van Happen Container B.V.;;;;;1;1
BZK;M. van Happen Transport B.V.;;2;;;;2
BZK;M.S.A. Bovens;;2;;;;2
BZK;M.T.D. Mobiel Technische Dienst;;1;;;;1
BZK;Maasmond B.V.;;5;;;;5
BZK;Maasmond Leeuwarden B.V.;;3;;;;3
BZK;Maastricht Aachen Airport Beh.&Infrastr. B.V.;;;1;;2;2
BZK;Maatschap Brill;;;;;2;2
BZK;Maatschap de Weerd;;;;;1;1
BZK;Maatschap Gaaikema-Olsder;;1;;;;1
BZK;Maatschap Haarman-Honshorst;;1;;;;1
BZK;Maatschap HFM, JMA en RHM Kievitsbosch;;1;;;;1
BZK;Maatschap Hoekstra;;4;;;;4
BZK;Maatschap Lugtenberg - Oosterhuis;;1;;;;1
BZK;Maatschap Rijp;;;1;;4;4
BZK;Maatschap Vesper;;;3;;5;5
BZK;Mack's TotalQuality Services N.V.;;1;;;;1
BZK;Madurodam B.V.;;1;;;1;1
BZK;MADWORK Happy Eco Life;;2;;;;2
BZK;MAIN Energie;;;4;;;4
BZK;Main Street Real Estate B.V.;;;2;;3;3
BZK;Makelaar Veldhuizen Koot;;;;;1;1
BZK;Mammoetprint;;;;;1;1
BZK;Man Architect Advies;;3;;;;3
BZK;MANI Vastgoed B.V.;;;;;3;3
BZK;Manning Dakbedekking B.V.;;1;;;;1
BZK;Mansveld Projecten & Services B.V.;;4;;;;4
BZK;Manutan B.V.;;1;;;1;1
BZK;Marc Ruygrok;;1;;;;1
BZK;Marc Seegers Beletteringen & Bewegwijzering;;1;;;;1
BZK;Marcos F.A. Cova / Indel N.V.;;6;;;;6
BZK;Marees Installatie en Techniek B.V.;;1;;;;1
BZK;Margit Kranenburg;;1;;;;1
BZK;Marieke Francke;;1;;;;1
BZK;Marine Construction Consultancy;;2;;;;2
BZK;Marketresponse Nederland B.V.;;2;;;;2
BZK;MARKS WACHTERS NOTARISSEN;;1;;;;1
BZK;Marks Wachters Praktijk B.V.;;1;;;;1
BZK;Marku Bouw B.V.;;6;;;;6
BZK;Marlin Contract B.V.;;2;;;;2
BZK;Marsoft Kabeltelevisie & Communicatie;;2;;;;2
BZK;Martens en Van Oord Aannemingsbedrijf B.V.;;4;;;;4
BZK;Master Cleaners Den Haag B.V.;;4;;;;4
BZK;MASTUM B.V.;;4;;;;4
BZK;Matex Deuren B.V.;;1;;;;1
BZK;Matthijssen - Ten Have Lichtreclame;;2;;;;2
BZK;Maynard's Construction;;1;;;;1
BZK;MC Consultants;;1;;;;1
BZK;MDX communicatie;;2;;;1;2
BZK;Me Gusta! Zonnige eetwaren;;1;;;;1
BZK;Meander Grondverwerving en Advies B.V.;;;;;1;1
BZK;Mediamatic;;1;;;;1
BZK;Meeberg Projectmanagement en Bouwadvies B.V.;;2;;;;2
BZK;Meelfabriek Zijlstroom B.V.;;1;;;;1
BZK;Mees Ruimte & Milieu;;;;;2;2
BZK;Mees Ruimte & Milieu B.V.;;1;;;;1
BZK;MEET Strukton B.V.;;11;;;;11
BZK;Meijers Projectvloeren B.V.;;1;;;;1
BZK;Meldkamer MG;;1;;;;1
BZK;Melkveebedrijf Linthorst;;1;;;;1
BZK;Melkveebedrijf Tuten;;1;;;;1
BZK;Menerga Klimaattechnologie B.V.;;5;;;;5
BZK;Mennens Dongen B.V.;;1;;;;1
BZK;Mennens Rotterdam B.V.;;1;;;;1
BZK;Menova Holding B.V.;;;1;;4;4
BZK;Mens en Water B.V.;;1;;;;1
BZK;Merel Pit;;1;;;;1
BZK;Merin Add-On 6 B.V.;;;4;;7;7
BZK;Merin B.V.;;;;;4;4
BZK;Merk X B.V.;;5;;;;5
BZK;Mertens Toegangstechniek;;1;;;;1
BZK;Merwe management en advies B.V.;;3;;;;3
BZK;Metafoor;;;;;2;2
BZK;Metesco Nederland B.V.;;1;;;;1
BZK;Metos B.V.;;5;;;;5
BZK;Mett B.V.;;;;;1;1
BZK;Meubelfabriek Nienhuis;;1;;;;1
BZK;MeyerBergman Erfgoed Made By Holland B.V.;;;;;4;4
BZK;MHIO (Mariët Hendrikx Interieur Ontwerp);;1;;;;1
BZK;Middelzaan Vastgoed & Ontwikkeling B.V.;;1;;;;1
BZK;Mijn Buuf Holding B.V.;;1;;;;1
BZK;Mijnmaatschappij Curacao BV;;1;;;;1
BZK;Milieu en Bouwkundig Advies Buro Wim Jager;;2;;;;2
BZK;Milieu Service Nederland B.V.;;2;;;;2
BZK;MILON B.V.;;;;;2;2
BZK;Mitsubishi Elevator Europe B.V.;;4;;;;4
BZK;Miviko B.V.;;1;;;;1
BZK;MNO-Vervat Curacao NV;;7;;;;7
BZK;Mobius Consult B.V.;;2;;;;2
BZK;Moesman's Antieke-,Oude-en Nieuwe-Stijl;;;;2;;2
BZK;Moesman's Antieke/Oude/Nwe. Stijl Meubelmak.;;2;;;;2
BZK;Molster Stedenbouw;;1;;;;1
BZK;Monchyplein (Den Haag) B.V.;;;;;6;6
BZK;Monique Polman Keramiek en Catering;;1;;;;1
BZK;Monsdal Limburg Noord B.V.;;2;;;;2
BZK;Montagebedrijf Hoefnagels;;4;;;;4
BZK;Montagebedrijf Robino B.V.;;1;;;;1
BZK;Montagebedrijf Van den Berg B.V.;;4;;;;4
BZK;Monument en Project;;2;;;;2
BZK;Monumenten Advies Bureau;;2;;;;2
BZK;MOOIJ architectuur;;2;;;;2
BZK;Mooij Verf;;2;;;;2
BZK;Mortuarium Schiphol B.V.;;;;;2;2
BZK;Mos Grondmechanica B.V.;;1;;;;1
BZK;Mos Milieu;;1;;;;1
BZK;Mostware Automatisering B.V.;;1;;;;1
BZK;Motion Consult B.V.;;2;;;;2
BZK;Motoren Revisiebedrijf Curacao;;4;;;;4
BZK;Mourik Klimaattechniek B.V.;;1;;;;1
BZK;Mouwrik Waardenburg B.V.;;7;;;;7
BZK;Movares Nederland B.V.;;6;;;;6
BZK;mr T.A.S. Brouns notaris B.V.;;;;;3;3
BZK;mr. Rinsampessy;;2;;;;2
BZK;Mr-Orange B.V.;;;;;2;2
BZK;MT PropCo B.V.;;;5;;7;7
BZK;Mts. Bos;;1;;;;1
BZK;Mudde Materieel B.V.;;1;;;;1
BZK;Mulder Afrasteringen;;2;;;;2
BZK;Mulder Beheer B.V.;;2;;;;2
BZK;Mulder van Tussenbroek Architectenbureau;;;;;2;2
BZK;Mulder Vastgoedonderhoud B.V.;;4;;;;4
BZK;Multi Instruments Analytical B.V.;;2;;;;2
BZK;Multi Protect Spec. aannemingsbedrijf B.V.;;1;;;;1
BZK;Multi-Bouwsystemen B.V.;;3;;;;3
BZK;Multi-Deur Service B.V.;;7;;;;7
BZK;Multidiensten-DM;;2;;;2;3
BZK;Museum Boerhaave;;4;;;;4
BZK;MVDH Architectuur- en cultuurhistorie.;;1;;;;1
BZK;N.A. van den Hoven & Zonen B.V.;;1;;;;1
BZK;N.E. Schildersbedrijf & More;;2;;;;2
BZK;N.V. Beleggingsmaatschappij De Pyramiden;;;5;;7;7
BZK;N.V. Luchthaven Lelystad;;7;1;;1;7
BZK;N.V. Port of Den Helder;;;;;2;2
BZK;N.V. Port of Harlingen;;;;;1;1
BZK;N.V. Stedin Netten Weert;;;;;1;1
BZK;N.V. Waterbedrijf Groningen;;;1;;1;1
BZK;Naaborg B.V.;;1;;;;1
BZK;Naaykens' Luchttechnische Apparatenbouw B.V.;;2;;;;2
BZK;NAB Bliksembeveiliging B.V.;;6;;;;6
BZK;NACH B.V.;;7;;;;7
BZK;NATO AWACS E-3A Component;;1;;;;1
BZK;Natursteinwelten Stefan Ogrczall GmbH;;1;;;;1
BZK;Natuur Beleven B.V.;;1;;;;1
BZK;Natuurbalans/Limes Divergens B.V.;;2;;;;2
BZK;Natuurlijk! Fauna-advies;;2;;;;2
BZK;Natuurmonumenten;;;;;1;1
BZK;NDB Elektrotechniek Gmbh & Co *;;2;;;;2
BZK;Nebest B.V.;;2;;;2;2
BZK;Nebest Duikinspectie B.V.;;1;;;;1
BZK;Necarex B.V.;;2;;;;2
BZK;Ned. Org. voor toegep.-nat.wetensch. ond. TNO;;4;;;;4
BZK;Nederend Bouwkundig Advies;;2;;;;2
BZK;Nederlands Antilliaans Bouwbedrijf;;7;;;;7
BZK;Nederlandse Aardolie Maatschappij B.V.;;1;3;;6;6
BZK;Nederman Nederland B.V.;;2;;;;2
BZK;Nedon Adviesburo B.V.;;1;;;;1
BZK;Nelekee redactie;;1;;;;1
BZK;Nelen & Schuurmans B.V.;;1;;;;1
BZK;Nelissen Ingenieursbureau B.V.;;2;;;;2
BZK;Nemacontrol;;5;;;;5
BZK;Nespresso Nederland B.V.;;1;;;;1
BZK;NetAxis Nederland B.V.;;1;;;;1
BZK;Netherlands Heerlen Equities LLC;;;1;;7;7
BZK;New Deal B.V.;;;;;2;2
BZK;Newday Offices;;;;;4;4
BZK;Newomij VvE Beheer B.V.;;1;;;;1
BZK;NIBA Bleskensgraaf;;1;;;;1
BZK;NIBAG Groep B.V.;;2;;;;2
BZK;Nieman-Kettlitz Gevel- en Dakadvies B.V.;;2;;;2;3
BZK;Nieuw Leven Facility Groep B.V.;;1;;;;1
BZK;Nieuwegein (NWG), Waternet;;;;;1;1
BZK;Nijeboer-Hage Technisch adviseurs B.V.;;2;;;;2
BZK;Nissen Advisering Energie en Klimaat;;4;;;;4
BZK;Nitschke GmbH;;1;;;;1
BZK;NMM Company B.V.;;9;;;;9
BZK;NMS National Multiple Services B.V.;;;;1;;1
BZK;NOAHH B.V.;;1;;;;1
BZK;Noël van Dooren Landschapsarchitect;;2;;;;2
BZK;NOHNIK architecture and landscapes;;2;;;;2
BZK;Nooit de enige - teamcoaching;;1;;;;1
BZK;Noordbouw Veendam B.V.;;2;;;;2
BZK;Noort & de Vries Management B.V.;;1;;;;1
BZK;NORD Architectuur;;2;;;;2
BZK;Nordcap Immob Nierl 10 GMBH & Co KG;;;3;;7;7
BZK;Notariaat Aa en Hunze;;;;;1;1
BZK;Notariaat Zuidwest-Drenthe;;;;;1;1
BZK;Notariskantoor Bracht;;;;;1;1
BZK;Notariskantoor Mr. W.M. Cupido-Smit;;;;;1;1
BZK;Notariskantoor Nederweert B.V.;;;;;1;1
BZK;Notariskantoor Roerdalen;;;;;1;1
BZK;Notariskantoor Verhaegen & Verhaegen B.V.;;;;;1;1
BZK;Notariskantoor Weggemans BV;;;;;1;1
BZK;Notuleerservice Nederland B.V.;;1;;;;1
BZK;Novar Nederland B.V.;;2;;;;2
BZK;Novasole B.V.;;1;;;;1
BZK;Novo Projectstoffering B.V.;;3;;;;3
BZK;Novoferm Nederland B.V.;;2;;;;2
BZK;Novon Benelux B.V.;;1;;;;1
BZK;Nr1raamfolies.nl B.V.;;2;;;;2
BZK;NS Stations B.V.;;;4;;5;6
BZK;NS Vastgoed B.V.;;4;5;;7;7
BZK;Nsecure B.V.;;7;;;;7
BZK;NSI Kantoren B.V.;;;7;;9;9
BZK;Nuijten Holding B.V.;;2;;;;2
BZK;Numan & Kant B.V.;;1;;;;1
BZK;Nyenburgstaete B.V.;;1;;;3;3
BZK;Nyenrode Services B.V.;;1;;;;1
BZK;Oasen N.V.;;;1;;;1
BZK;Oasis Data & Document Management Neth. B.V.;;;;;5;5
BZK;OBT B.V.;;1;;;;1
BZK;Oceanz B.V.;;1;;;;1
BZK;ODS B.V.;;1;;;;1
BZK;Oever Zaaijer & Partners Architects/ Lyongo Architecture N.V.;;2;;;;2
BZK;office_winhov B.V.;;4;;;;4
BZK;Okhuijsen Architecture en Construction Management BV;;1;;;;1
BZK;Omega Engineering B.V.;;3;;;;3
BZK;Onderh.- en Interieurbouwbedrijf Johan Bosman;;1;;;;1
BZK;Onderhoud Serv. Dienstverlening (O.S.D.) B.V.;;;1;;;1
BZK;Onderhoudsbedrijf Christiani;;4;;;;4
BZK;Onderhoudsbedrijf PVL;;2;;;;2
BZK;Onderzoekcentrum B-Ware B.V.;;1;;;;1
BZK;One-2-ten Customer Rating Systems B.V.;;2;;;;2
BZK;Online Bedrijfsmakelaar B.V.;;;;;1;1
BZK;OnlyHuman Groep B.V.;;2;;;;2
BZK;Ontbijt & Lunch Juni;;1;;;;1
BZK;ontwerpburo RIK;;1;;;;1
BZK;Ontwerpwerk B.V.;;1;;;;1
BZK;onverhard;;1;;;;1
BZK;Ooijevaar - bevlogen bouwers;;5;;;;5
BZK;Oomens Energy & Consulting;;1;;;;1
BZK;Ooperon Services B.V.;;3;;;;3
BZK;Oostelbos van den Berg B.V.;;4;;;;4
BZK;Oostendorp Interieur en Meubelstoffering B.V.;;3;;;;3
BZK;Oostveen Beheer B.V.;;4;;;;4
BZK;op ten noort blijdenstein B.V.;;2;;;;2
BZK;Open Kaart;;1;;;;1
BZK;Opticopper;;2;;;;2
BZK;Optimum Engineering & Consultant Caribbean N.V.;;6;;;;6
BZK;OrangeNXT B.V.;;1;;;;1
BZK;ORBIS Engineering B.V.;;1;;;;1
BZK;Orcavoice B.V.;;1;;;;1
BZK;Organique B.V.;;;4;;;4
BZK;Ortageo Noordoost B.V.;;1;;;;1
BZK;OSINGA bouwhistorie;;2;;;;2
BZK;Oskam Asbestverwijdering B.V.;;1;;;;1
BZK;Other Brother Construction & Tools Rental N.V.;;1;;;;1
BZK;Otis B.V.;;7;;;;7
BZK;"Otis Caribbean Elevators N.V. ""CAREL""";;1;;;;1
BZK;Otjens Groep B.V.;;5;;;;5
BZK;Ouwerkerk Montagebedrijf;;3;;;;3
BZK;Overview Productions;;;;;1;1
BZK;OVG Projecten LXXII B.V.;;6;6;;7;8
BZK;P&O North Sea Ferries B.V.;;4;2;;2;4
BZK;P. Hellemons Schilders- en Afwerkingsbedrijf;;2;;;;2
BZK;P. Smit B.V.;;2;;;;2
BZK;P.H.H. de Vet B.V.;;2;;;;2
BZK;Pabst & Pabst B.V.;;1;;;;1
BZK;Pactechno;;1;;;;1
BZK;Pantoon NV/SA;;1;;;;1
BZK;Parkstad Inspecties;;5;;;;5
BZK;Patina Dakbedekkingen Beverwijk B.V.;;2;;;;2
BZK;Patina Valbeveiliging B.V.;;7;;;;7
BZK;Patrick Construction CO N.V.;;1;;;;1
BZK;Patron Agri Systems B.V.;;1;;;;1
BZK;Paul Essers Malerbetrieb;;1;;;;1
BZK;PBT Consult B.V.;;2;;;;2
BZK;PCM Consulting;;3;;;;3
BZK;PCW Huisvestingsadvies en Projectbegeleiding;;;;;3;3
BZK;Pels Rijcken & Droogleever Fortuijn N.V.;;13;;;6;13
BZK;Pensioenfonds Metaal en Techniek;;;2;;7;7
BZK;Peppelhout B.V.;;2;;;;2
BZK;Perera Productions;;;;;1;1
BZK;Perfect Landscaping N.V.;;6;;;;6
BZK;Persan Vastgoed B.V.;;;4;;6;6
BZK;Persy Control Services B.V.;;2;;;;2
BZK;Pesthuis Leiden B.V.;;;;;1;1
BZK;PETER BLOKLAND;;2;;;;2
BZK;Peter Jonker ontwerp;;1;;;;1
BZK;Peter Vink;;1;;;;1
BZK;PETRACON;;1;;;;1
BZK;Peutz B.V.;;4;;;;4
BZK;PHB De Combi Nijmegen B.V.;;2;;;;2
BZK;PHB Facility;;7;;;;7
BZK;PHYSITEC B.V.;;2;;;;2
BZK;Pi2 B.V.;;;;;9;9
BZK;Picobello Maintenance Technician;;1;;;;1
BZK;Pieters Bouwtechniek Utrecht B.V.;;1;;;;1
BZK;Pijl-Plus B.V.;;1;;;;1
BZK;Pi-liftconsultants B.V.;;1;;;;1
BZK;PingProperties Corporate Office Fund IV C.V.;;;5;;8;8
BZK;Pipe Service B.V.;;1;;;;1
BZK;Pius Floris Boomverzorging Vught;;6;;;;6
BZK;PK Sloopwerken;;;;;1;1
BZK;Plan'16 architecture by co-creation;;2;;;;2
BZK;Plan4it;;2;;;;2
BZK;PLANN ingenieurs B.V.;;3;;;;3
BZK;Plant-E B.V.;;1;;;;1
BZK;Planting Power;;1;;;;1
BZK;Platina Argenta Events & Business Company;;;2;;3;4
BZK;Plegt-Vos;;2;;;;2
BZK;Plein 9 A B.V.;;1;;;;1
BZK;Ploeger Advies;;1;;;;1
BZK;PMDO B.V.;;1;;;;1
BZK;Polderdrain B.V.;;2;;;;2
BZK;Polderman Grondverzet & Loonwerk;;2;;;;2
BZK;Pole Air Koeltechniek;;5;;;;5
BZK;Polvo B.V.;;2;;;;2
BZK;Polygon Nederland B.V.;;1;;;;1
BZK;Polypla B.V.;;2;;;;2
BZK;Pompdirect B.V.;;1;;;;1
BZK;Poort van Den Haag B.V.;;;;;8;8
BZK;PoortCentraal B.V.;;5;;;9;9
BZK;Portakabin B.V.;;;1;;3;3
BZK;Possehl Aannemingsmaatschappij B.V.;;5;;;;5
BZK;PostNL Real Estate B.V.;;;;;4;4
BZK;Pouw Project Management;;1;;;;1
BZK;Powertec Diesel Services B.V.;;3;;;;3
BZK;PPS Netwerk B.V.;;;;;1;1
BZK;Prae;;;;;1;1
BZK;Pranger-Rosier Installaties B.V.;;9;;;;9
BZK;PREAM Architects;;1;;;;1
BZK;Prestige Reclame B.V.;;1;;;;1
BZK;Prevent Asbest B.V.;;1;;;;1
BZK;Previder;;1;;;;1
BZK;Pricewaterhousecoopers Advisory N.V.;;5;;;;5
BZK;Primagaz Nederland B.V.;;1;;;;1
BZK;Prime Advice B.V.;;3;;;;3
BZK;Primoteq B.V.;;5;;;;5
BZK;Principal Real Estate Spezialfondsgesellschat MBM;;2;4;;6;6
BZK;Prins Milieu Consultancy B.V.;;1;;;;1
BZK;Print & Stitch B.V.;;1;;;;1
BZK;Prisma Groep B.V.;;1;;;;1
BZK;Priva Building Automation B.V.;;1;;;;1
BZK;Pro Shots Photo Agency B.V.;;1;;;;1
BZK;Produktie Centrum Made B.V.;;2;;;;2
BZK;Professional Strategies;;1;;;;1
BZK;Project La Fortezza I B.V.;;;5;;6;7
BZK;Project MMNT Den Bosch B.V.;;;4;;7;7
BZK;Project Property Netherlands B.V.;;;4;;6;6
BZK;Project PVS B.V.;;6;;;9;9
BZK;Project Team Energy B.V.;;6;1;;2;6
BZK;Projectburo B.V.;;5;;;;5
BZK;Projekt Totaal Assen;;5;;;;5
BZK;ProKitchen Design B.V.;;2;;;;2
BZK;Promenade Hotel B.V.;;1;;;;1
BZK;Promis Electro-Optics B.V.;;4;;;;4
BZK;Promosana B.V.;;2;2;;4;4
BZK;Propech N.V. - Tony's Airconditioning;;1;;;;1
BZK;Prorisk Security Management N.V.;;2;;;;2
BZK;Protekta Aqua Tech B.V.;;2;;;;2
BZK;Protestantse gemeente te Den Dolder;;;;;1;1
BZK;Protinus IT B.V.;;2;;;;2
BZK;Prototype Architects;;1;;;;1
BZK;Provian Bouwadvies & Projectbegeleiding;;1;;;;1
BZK;ProXYZ Consultancy B.V.;;2;;;;2
BZK;Pure Total Indoor Quality Solutions N.V.;;1;;;;1
BZK;PuRe-net Public Real Estate Network;;1;;;;1
BZK;Putman Onderhoudsdiensten B.V.;;2;;;;2
BZK;Puur Producties B.V.;;1;;;;1
BZK;PWJ Digital Repair Services;;1;;;;1
BZK;QC Light Factory B.V.;;2;;;;2
BZK;QleanAir Scandinavia AB;;1;;;;1
BZK;Qlife International BV;;4;;;;4
BZK;Q-Lite B.V.;;2;;;;2
BZK;QoQ-light, meer dan licht;;3;;;;3
BZK;Q-Park Beheer B.V.;;;;;3;3
BZK;Q-Park Nederland;;;2;;7;7
BZK;Qualified Sales B.V.;;1;;;;1
BZK;Quality Technology Services B.V.;;;7;;7;7
BZK;Quatro Systems B.V.;;7;;;;7
BZK;QUERCUS BOOMEXPERTS B.V.;;1;;;;1
BZK;Questionmarkgroup B.V.;;2;;;;2
BZK;Quist Wintermans Architekten B.V.;;2;;;;2
BZK;r;;;;;1;1
BZK;R & F Afbouw en Montage;;2;;;;2
BZK;R Creators B.V.;;;;;9;9
BZK;R&B Real Estate B.V.;;;;;1;1
BZK;R. de Groot Holding B.V.;;;2;;2;3
BZK;R.E.C. Real Estate Consulting;;4;;;2;4
BZK;R.O.Z.;;1;;;;1
BZK;R2B Inspecties B.V.;;1;;;;1
BZK;RA Infra B.V.;;1;;;;1
BZK;Raadg. Techn. Bur. Huisman en v. Muijen B.V.;;3;;;;3
BZK;Raadgevend Ingenieursbureau Beekink B.V.;;4;;;;4
BZK;Raadgevend Ingenieursbureau van Dijke B.V.;;;;;1;1
BZK;Radome B.V.;;3;;;;3
BZK;Railtechniek Van Herwijnen B.V.;;1;;;;1
BZK;RaKo Printing;;;;;1;1
BZK;Ramon Otto DE grootkeuken consultant;;2;;;;2
BZK;Randstad Holding Nederland B.V.;;4;;;;4
BZK;RaNo+ Advies en projectmanagement;;2;;;;2
BZK;Rappange & Partners Architecten B.V.;;7;;;;7
BZK;Rasenberg Asbestverwijdering B.V.;;3;;;;3
BZK;Rasenberg Infra, regio Zuid-West;;2;;;;2
BZK;Rasp-Stuc Adviseur;;1;;;;1
BZK;RAVA Land Concultancy;;2;;;;2
BZK;Raylight Limited;;2;;;;2
BZK;RBI Corrosion B.V.;;1;;;;1
BZK;RBS Pension Trustee Limited;;;3;;7;7
BZK;Re Rotterdam Engineering B.V.;;2;;;;2
BZK;Real Effect B.V.;;2;;;;2
BZK;Realnomics B.V.;;;;;3;3
BZK;ReBa Consultancy B.V.;;1;;;;1
BZK;Rebel Strategy & Development B.V.;;;;;2;2
BZK;Regel Partners B.V.;;3;;;;3
BZK;Reitsma Stedebouw B.V.;;1;;;;1
BZK;REKO Grondv.- en Wegenbouwbedrijf Raalte B.V.;;2;;;;2
BZK;Relatics B.V.;;2;;;;2
BZK;Relining Advies B.V.;;3;;;;3
BZK;Remkes Assen Beheer B.V.;;;1;;3;3
BZK;Remlicht;;1;;;1;2
BZK;REMONDIS Dusseldorp Rioolservice B.V.;;5;;;;5
