PRODUCT;PROVINCIE;GEMEENTE;FEITCODE;OMSCHRIJVING;ZAKEN;BEDRAG
Wahv;Groningen;Haren;R315B;niet de rijbaan gebruiken door stil testaan op het het trottoir, voetpad,(brom)fietspad of ruiterpad;40;3800
Wahv;Groningen;Haren;R326;Rechts inhalen waar dat is verboden;2;460
Wahv;Groningen;Haren;R336;Op een kruispunt geen voorrang verlenenaan bestuurders van rechts;4;780
Wahv;Groningen;Haren;R346;Afslaan zonder richting aan te geven;2;185
Wahv;Groningen;Haren;R396D;Stilstaan op een oversteekplaats ofbinnen 5 meter daarvan;2;190
Wahv;Groningen;Haren;R397A;Parkeren bij een kruispunt binnen 5meter daarvan;24;2270
Wahv;Groningen;Haren;R397B;Parkeren voor een in- en/of uitrit;5;475
Wahv;Groningen;Haren;R397D;Parkeren op parkeergelegenheid,terwylvoertuig niet tot aangegeven categorieof groep voertuigen behoorde;4;380
Wahv;Groningen;Haren;R397G;Parkeren langs gele onderbroken streep;9;845
Wahv;Groningen;Haren;R397H;parkeren op een gelegenheid voor onmid-dellijk laden en lossen van goederen;358;33925
Wahv;Groningen;Haren;R397I;parkeren op parkeerplaats vergunninghou-ders (bord E9) zonder vergunning voordat voertuig;204;19270
Wahv;Groningen;Haren;R398;Dubbel parkeren;7;665
Wahv;Groningen;Haren;R402B;Parkeren op gehandicaptenparkeerplaatszonder duidelijk zichtbaregeldige gehand. parkeerkaart;38;14410
Wahv;Groningen;Haren;R406;voertuig laten staan in park, plantsoen,openbare beplantingen of groenstroken;21;1995
Wahv;Groningen;Haren;R418;als best. v.e. motorvoertuig geen zwaai-of knipperlicht voeren bij werkzaamheden/omstandigheden waarbij dit verplicht is;2;180
Wahv;Groningen;Haren;R421A;Geen dim of groot licht voeren bij nachtbinnen de bebouwde kom (motorvtg (+ahw)bromfiets, snorfiets of gehandic. vtg);8;680
Wahv;Groningen;Haren;R421B;Geen dim of groot licht voeren bij nachtbuiten de bebouwde kom (motorvtg (+ahw),bromfiets, snorfiets of gehandic. vtg);1;140
Wahv;Groningen;Haren;R426A;Achterlichten motorvtg (+ahw), brom/snor-fiets of gehand.vtg branden niet gelijkmet voorlicht, nacht/binnen bebouwde kom;2;190
Wahv;Groningen;Haren;R426B;Achterlichten motorvtg (+ahw), brom/snor-fiets of gehand.vtg branden niet gelijkmet voorlicht, nacht/buiten bebouwde kom;1;140
Wahv;Groningen;Haren;R438K;geen voortdurend zichtbaar wit/geellicht a.d voorzijde en/of zichtbaar roodlicht a.d. achterzijde van fiets voeren;127;6229
Wahv;Groningen;Haren;R456A;Bij nacht naast het dimlicht of hetmistlicht andere verlichting voerendan is toegestaan;1;140
Wahv;Groningen;Haren;R461A;Autosnelweg gebruiken anders dan metmotorvoertuig dat sneller kan/mag dan60 km/h;1;110
Wahv;Groningen;Haren;R512;Van rijstrook wisselen zonder overigeverkeer voor te laten gaan;1;230
Wahv;Groningen;Haren;R522;Als bestuurder van een motorvoertuig,bromfiets of snorfiets onnodig geluidveroorzaken met dat voertuig;1;380
Wahv;Groningen;Haren;R533;als bestuurder of passagier geen gebruikmaken van een autogordel;37;5180
Wahv;Groningen;Haren;R536A;Bestuurder of passagier bromfiets draagtgeen goedgekeurde, goedpassende/ deugde-lijk bevestigde helm;6;570
Wahv;Groningen;Haren;R536C;als bestuurder of passagier geengoedgekeurde, goedpassende/deugde-lijk bevestigde helm dragen;1;140
Wahv;Groningen;Haren;R545;als bestuurder tijdens het rijden eenmobiele telefoon vasthouden;93;20970
Wahv;Groningen;Haren;R549A;"Niet stoppen bij ""stopbord"" (bord B7 vanbijlage I RVV 1990)";1;140
Wahv;Groningen;Haren;R551B;Handelen ism een geslotenverkla-ring (bord C 2 van het RVV 1990. een-richtingverkeer);59;8170
Wahv;Groningen;Haren;R574;Rijden in strijd met de verplichte rij-richting op een rotonde:bord D1;1;95
Wahv;Groningen;Haren;R584;Parkeren in strijd met parkeerverbod/parkeerverbodszone(bord E1);510;48270
Wahv;Groningen;Haren;R585;Verbod stil te staan (bord E2);3;285
Wahv;Groningen;Haren;R594;Negeren van een inhaalverbod vrachtau-to's: bord F 3/42.;3;690
Wahv;Groningen;Haren;R602;Niet stoppen voor rood licht:driekleurig verkeerslicht;3;340
Wahv;Groningen;Haren;R608;niet stoppen voor rood knipperlichtbij overweglichten;5;475
Wahv;Groningen;Haren;R617A;als bestuurder de doorgetrokken streepoverschrijden (verkeer in eenrichting);2;280
Wahv;Groningen;Haren;R617B;als bestuurder de doorgetrokken streepoverschrijden (verkeer in beiderichtingen);1;230
Wahv;Groningen;Haren;R618;Als bestuurder een verdrijvingsvlakgebruiken;1;230
Wahv;Groningen;Haren;R703;Het niet inleveren van een ongeldigegehandicaptenparkeerkaart;3;285
Wahv;Groningen;Haren;S005A;Niet voldoende afstand houden,snelheid tot en met 80 km/h;1;280
Wahv;Groningen;Haren;VA004;Overschrijding maximum snelheidbinnen bebouwde kom, met 4 km/h;274;7560
Wahv;Groningen;Haren;VA005;Overschrijding maximum snelheidbinnen bebouwde kom, met 5 km/h;188;6267
Wahv;Groningen;Haren;VA006;Overschrijding maximum snelheidbinnen bebouwde kom, met 6 km/h;156;6350
Wahv;Groningen;Haren;VA007;Overschrijding maximum snelheidbinnen bebouwde kom, met 7 km/h;133;6359
Wahv;Groningen;Haren;VA008;Overschrijding maximum snelheidbinnen bebouwde kom, met 8 km/h;102;5507
Wahv;Groningen;Haren;VA009;Overschrijding maximum snelheidbinnen bebouwde kom, met 9 km/h;55;3474
Wahv;Groningen;Haren;VA010;Overschrijding maximum snelheidbinnen bebouwde kom, met 10 km/h;59;4130
Wahv;Groningen;Haren;VA011;Overschrijding maximum snelheidbinnen bebouwde kom, met 11 km/h;38;3572
Wahv;Groningen;Haren;VA012;Overschrijding maximum snelheidbinnen bebouwde kom, met 12 km/h;28;2966
Wahv;Groningen;Haren;VA013;Overschrijding maximum snelheidbinnen bebouwde kom, met 13 km/h;25;2867
Wahv;Groningen;Haren;VA014;Overschrijding maximum snelheidbinnen bebouwde kom, met 14 km/h;12;1452
Wahv;Groningen;Haren;VA015;Overschrijding maximum snelheidbinnen bebouwde kom, met 15 km/h;11;1441
Wahv;Groningen;Haren;VA016;Overschrijding maximum snelheidbinnen bebouwde kom, met 16 km/h;12;1692
Wahv;Groningen;Haren;VA017;Overschrijding maximum snelheidbinnen bebouwde kom, met 17 km/h;6;906
Wahv;Groningen;Haren;VA018;Overschrijding maximum snelheidbinnen bebouwde kom, met 18 km/h;6;978
Wahv;Groningen;Haren;VA019;Overschrijding maximum snelheidbinnen bebouwde kom, met 19 km/h;4;756
Wahv;Groningen;Haren;VA020;Overschrijding maximum snelheidbinnen bebouwde kom, met 20 km/h;4;752
Wahv;Groningen;Haren;VA021;Overschrijding maximum snelheidbinnen bebouwde kom, met 21 km/h;7;1400
Wahv;Groningen;Haren;VA022;Overschrijding maximum snelheidbinnen bebouwde kom, met 22 km/h;2;422
Wahv;Groningen;Haren;VA023;Overschrijding maximum snelheidbinnen bebouwde kom, met 23 km/h;3;675
Wahv;Groningen;Haren;VA024;Overschrijding maximum snelheidbinnen bebouwde kom, met 24 km/h;1;237
Wahv;Groningen;Haren;VA025;Overschrijding maximum snelheidbinnen bebouwde kom, met 25 km/h;2;504
Wahv;Groningen;Haren;VA026;Overschrijding maximum snelheidbinnen bebouwde kom, met 26 km/h;1;265
Wahv;Groningen;Haren;VA028;Overschrijding maximum snelheidbinnen bebouwde kom, met 28 km/h;1;299
Wahv;Groningen;Haren;VA029;Overschrijding maximum snelheidbinnen bebouwde kom, met 29 km/h;1;312
Wahv;Groningen;Haren;VA030;Overschrijding maximum snelheidbinnen bebouwde kom, met 30 km/h;2;658
Wahv;Groningen;Haren;VB018;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 18 km/h;1;163
Wahv;Groningen;Haren;VF011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h;1;88
Wahv;Groningen;Haren;VF020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h;2;360
Wahv;Groningen;Haren;VF023;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 23 km/h;1;211
Wahv;Groningen;Haren;VF026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h;1;249
Wahv;Groningen;Haren;VG026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h (verkeersbord A 1);1;252
Wahv;Groningen;Haren;VL009;Overschrijding maximum snelheid opautosnelwegen, met 9 km/h;1;55
Wahv;Groningen;Haren;VL015;Overschrijding maximum snelheid opautosnelwegen, met 15 km/h;1;116
Wahv;Groningen;Haren;VL017;Overschrijding maximum snelheid opautosnelwegen, met 17 km/h;1;134
Wahv;Groningen;Haren;VL018;Overschrijding maximum snelheid opautosnelwegen, met 18 km/h;1;145
Wahv;Groningen;Haren;VL019;Overschrijding maximum snelheid opautosnelwegen, met 19 km/h;1;155
Wahv;Groningen;Haren;VL024;Overschrijding maximum snelheid opautosnelwegen, met 24 km/h;1;211
Wahv;Groningen;Haren;VL025;Overschrijding maximum snelheid opautosnelwegen, met 25 km/h;1;220
Wahv;Groningen;Haren;VL026;Overschrijding maximum snelheid opautosnelwegen, met 26 km/h;1;230
Wahv;Groningen;Haren;VL027;Overschrijding maximum snelheid opautosnelwegen, met 27 km/h;2;484
Wahv;Groningen;Haren;VL037A;Overschrijding maximum snelheid opautosnelwegen, met 37 km/h;1;378
Wahv;Groningen;Haren;VL038A;Overschrijding maximum snelheid opautosnelwegen, met 38 km/h;1;389
Wahv;Groningen;Haren;VM017;Overschrijding maximum snelheid opautosnelwegen, met 17 km/h(verkeersbord A 1);2;270
Wahv;Groningen;Haren;VM023;Overschrijding maximum snelheid opautosnelwegen, met 23 km/h(verkeersbord A 1);1;252
Wahv;Groningen;Haren;VM025;Overschrijding maximum snelheid opautosnelwegen, met 25 km/h(verkeersbord A 1);2;440
Wahv;Groningen;Haren;VN012;Overschrijding maximum snelheid opautosnelwegen, met 12 km/h(verkeersbord A3);1;92
OM-afdoening;Groningen;Hoogezand-Sappemeer;A917A;Met een motorrijtuig, niet zijnde brom-fiets,rijden zonder vereiste verzekering;2;1100
OM-afdoening;Groningen;Hoogezand-Sappemeer;D517;Niet voldoen aan verplichting om identi-teitsbewijs ter inzage aan te bieden;1;45
OM-afdoening;Groningen;Hoogezand-Sappemeer;H004;Huish. afvalstoffen anders aanbieden danvia het aangewezen inzamelmiddel;1;90
OM-afdoening;Groningen;Hoogezand-Sappemeer;VF035;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 31-35 km/h;1;330
OM-afdoening;Groningen;Hoogezand-Sappemeer;VF060;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 55-60 km/h;1;0
Wahv;Groningen;Hoogezand-Sappemeer;A902;voor een bromfiets niet de vereisteverzekering afsluiten en in stand hou-den;6;1980
Wahv;Groningen;Hoogezand-Sappemeer;A915;voor een motorrijtuig niet de vereisteverzekering afsluiten en in stand hou-den;23;9200
Wahv;Groningen;Hoogezand-Sappemeer;K045B;voor het motorrijtuig met een toegestanemaximummassa v 3500 kg of minder heefthet keuringsbewijs geldigheid verloren;2;260
Wahv;Groningen;Hoogezand-Sappemeer;K405;De kentekenplaat voldoet niet aan degestelde eisen;1;140
Wahv;Groningen;Hoogezand-Sappemeer;P570;De hulpkoppeling aanhangwagen(toegest,max.massa < 1500 kg) is niet opde vereiste wijze aangebracht;2;180
Wahv;Groningen;Hoogezand-Sappemeer;R315A;niet de rijbaan gebruiken door te rijdenover het trottoir, voetpad, (brom)fietspad of ruiterpad;1;140
Wahv;Groningen;Hoogezand-Sappemeer;R336;Op een kruispunt geen voorrang verlenenaan bestuurders van rechts;1;230
Wahv;Groningen;Hoogezand-Sappemeer;R346;Afslaan zonder richting aan te geven;1;90
Wahv;Groningen;Hoogezand-Sappemeer;R397A;Parkeren bij een kruispunt binnen 5meter daarvan;1;90
Wahv;Groningen;Hoogezand-Sappemeer;R397G;Parkeren langs gele onderbroken streep;1;90
Wahv;Groningen;Hoogezand-Sappemeer;R397J;parkeren buiten parkeervak bij één vande borden E4 tot en met E10, E12 ofE13 v/d bijlage I van het RVV 1990;1;90
Wahv;Groningen;Hoogezand-Sappemeer;R402B;Parkeren op gehandicaptenparkeerplaatszonder duidelijk zichtbaregeldige gehand. parkeerkaart;1;370
Wahv;Groningen;Hoogezand-Sappemeer;R402C;Parkeren op gehand.parkeerplaats an-ders dan met het voor die gereserveerdegehand.parkeerplaats bestemde voertuig;2;740
Wahv;Groningen;Hoogezand-Sappemeer;R414A;Parkeren van een voertuig langer dan6 m / hoger dan 2,4 m op een plaatswaar dit verboden is;1;90
Wahv;Groningen;Hoogezand-Sappemeer;R421A;Geen dim of groot licht voeren bij nachtbinnen de bebouwde kom (motorvtg (+ahw)bromfiets, snorfiets of gehandic. vtg);2;180
Wahv;Groningen;Hoogezand-Sappemeer;R438K;geen voortdurend zichtbaar wit/geellicht a.d voorzijde en/of zichtbaar roodlicht a.d. achterzijde van fiets voeren;91;4276
Wahv;Groningen;Hoogezand-Sappemeer;R456A;Bij nacht naast het dimlicht of hetmistlicht andere verlichting voerendan is toegestaan;1;140
Wahv;Groningen;Hoogezand-Sappemeer;R533;als bestuurder of passagier geen gebruikmaken van een autogordel;4;560
Wahv;Groningen;Hoogezand-Sappemeer;R536A;Bestuurder of passagier bromfiets draagtgeen goedgekeurde, goedpassende/ deugde-lijk bevestigde helm;1;90
Wahv;Groningen;Hoogezand-Sappemeer;R545;als bestuurder tijdens het rijden eenmobiele telefoon vasthouden;5;1150
Wahv;Groningen;Hoogezand-Sappemeer;R551B;Handelen ism een geslotenverkla-ring (bord C 2 van het RVV 1990. een-richtingverkeer);1;140
Wahv;Groningen;Hoogezand-Sappemeer;R602;Niet stoppen voor rood licht:driekleurig verkeerslicht;2;320
Wahv;Groningen;Hoogezand-Sappemeer;R618;Als bestuurder een verdrijvingsvlakgebruiken;1;230
Wahv;Groningen;Hoogezand-Sappemeer;VA005;Overschrijding maximum snelheidbinnen bebouwde kom, met 5 km/h;1;33
Wahv;Groningen;Hoogezand-Sappemeer;VA014;Overschrijding maximum snelheidbinnen bebouwde kom, met 14 km/h;1;120
Wahv;Groningen;Hoogezand-Sappemeer;VA021;Overschrijding maximum snelheidbinnen bebouwde kom, met 21 km/h;1;197
Wahv;Groningen;Hoogezand-Sappemeer;VA024;Overschrijding maximum snelheidbinnen bebouwde kom, met 24 km/h;1;234
Wahv;Groningen;Hoogezand-Sappemeer;VL039A;;1;408
OM-afdoening;Groningen;Leek;A917A;Met een motorrijtuig, niet zijnde brom-fiets,rijden zonder vereiste verzekering;3;1800
OM-afdoening;Groningen;Leek;D505;Op openbare weg/voor publiek toeg.plaatstegen personen/goed. baldadigheid plegen;1;230
OM-afdoening;Groningen;Leek;D510;In staat v.dronkensch.het verkeer belem-meren/orde verstoren/veiligheid bedreig.;1;380
OM-afdoening;Groningen;Leek;D517;Niet voldoen aan verplichting om identi-teitsbewijs ter inzage aan te bieden;6;476
OM-afdoening;Groningen;Leek;D530;Zich in kennelijke staat van dronken-schap op de openbare weg bevinden;7;665
OM-afdoening;Groningen;Leek;D537;Zonder gerechtigd bevinden op grondwaarvan toegang blijkbare wijze verboden;1;95
OM-afdoening;Groningen;Leek;D537B;zich niet houden aan de toegangsvoor-waarden van de eigenaar;11;810
OM-afdoening;Groningen;Leek;E129A;Als reiziger orde/rust/veiligheid enz.verstoren door hinderlijk geluid;1;140
OM-afdoening;Groningen;Leek;E129E;Als reiziger orde/rust/veiligheid enz.verstoren door bedelen/houden inzameling;1;95
OM-afdoening;Groningen;Leek;E211B;Als persoon jonger dan 18 alcohol aan-wezig hebben waar dit niet is toegestaan;1;95
OM-afdoening;Groningen;Leek;E320A;Niet voldoen aan vordering van toezicht-houder;1;380
OM-afdoening;Groningen;Leek;E851E;Op NL kent.card/kent.reg. (samenstel) aslast (beladen) 5-10% overschreden;1;360
OM-afdoening;Groningen;Leek;F145A;Als eigenaar/houder hond op weg binnenbeb.kom laten lopen zonder aangelijnd;1;95
OM-afdoening;Groningen;Leek;F185;Binnen bebouwde kom buiten daarvoor be-stemde plaats zijn behoefte doen;31;4340
OM-afdoening;Groningen;Leek;GA300A;Rijden onder invloed, alcoholgehalteadem bedraagt: 235 t/m 350 µg/l;2;650
OM-afdoening;Groningen;Leek;GA300B;Rijden onder invloed, alcoholgehalteadem bedraagt: 355 t/m 435 µg/l;1;425
OM-afdoening;Groningen;Leek;GA300C;Rijden onder invloed, alcoholgehalteadem bedraagt: 440 t/m 500 µg/l;1;550
OM-afdoening;Groningen;Leek;GA305B;Rijden onder invloed, alcoholgehalteadem 235-350 µg/l (beg. bestuurder);1;300
OM-afdoening;Groningen;Leek;H022;Straatafval achterlaten in openb. ruimtezonder gebruik voorgeschreven bakken e.d;2;280
OM-afdoening;Groningen;Leek;H025;Afval buiten een inrichting storten/opof in de bodem brengen/te verbranden;4;1520
OM-afdoening;Groningen;Leek;H101;Als particulier afval verbranden enbodem aantasten of verontreinigen;1;460
OM-afdoening;Groningen;Leek;H205;Veroorz. geluidhinder voor omwonende ofomgeving door toestellen/geluidsapp etc.;1;140
OM-afdoening;Groningen;Leek;H645A;Binnenvisserij uitoefenen zndr schrift.toestemming rechthebbende mt 1/2 hengels;3;420
OM-afdoening;Groningen;Leek;H662B;Zonder bevoegdh. tot of recht om te vis.voorhanden hebben van 1 of 2 hengels;2;190
OM-afdoening;Groningen;Leek;K055;Rijden zonder geldig rijbewijs;5;1600
OM-afdoening;Groningen;Leek;K060F;Rijden tw. rijbewijs geldigh. heeft ver-loren, verstrijken geldigh.duur (>1 jr);1;340
OM-afdoening;Groningen;Leek;K149;Als best. van motorrijtuig dat motorrij-tuig niet op eerste vordering stilhouden;1;380
OM-afdoening;Groningen;Leek;P111E;"Maximum lengte (onbeladen) samenstel vanvoertuigen overschreden; meer dan 1,00 m";1;1400
OM-afdoening;Groningen;Leek;P141B;"Voertuig overschrijdt met (deelbare)lading maximum breedte; +20 t/m 45 cm";1;420
OM-afdoening;Groningen;Leek;P142B;"Voertuig met (ondeelbare) lading over-schrijdt max. breedte; + 25 t/m 50 cm";2;1400
OM-afdoening;Groningen;Leek;R465A;Als weggebruiker op autosnelweg zondernoodzaak over vluchtstrook/-haven rijden;2;760
OM-afdoening;Groningen;Leek;R482;Als bestuurder voetganger niet voorlaten gaan op voetgangersoversteekplaats;2;750
OM-afdoening;Groningen;Leek;VB050;Overschrijding max.snelheid binnen debebouwde kom(verkeersbord A1) 45-50 km/h;1;660
OM-afdoening;Groningen;Leek;VG035;Overschrijding max snelheid (auto)wegenbuiten beb.kom 31-35 km/h (verkeersb A1);3;999
OM-afdoening;Groningen;Leek;VG045;Overschrijding max snelheid (auto)wegenbuiten beb.kom 40-45 km/h (verkeersb.A1);1;500
OM-afdoening;Groningen;Leek;VL040A;Overschrijding maximum snelheid opautosnelwegen, met 40 km/h;1;420
OM-afdoening;Groningen;Leek;VL045A;Overschrijding max snelheid opautosnelwegen, van 41-45 km/h;1;460
OM-afdoening;Groningen;Leek;VL050;Overschrijding max snelheidautosnelwegen, van 45-50 km/h;1;550
OM-afdoening;Groningen;Leek;VM040A;Overschrijding maximum snelheid opautosnelwegen, met 40 km/h (bord A1);1;420
OM-afdoening;Groningen;Leek;W518;"Bestuurder snelle motorboot vaart zondergebruik te maken van de ""dodemansknop""";2;460
Wahv;Groningen;Leek;A902;voor een bromfiets niet de vereisteverzekering afsluiten en in stand hou-den;35;11850
Wahv;Groningen;Leek;A915;voor een motorrijtuig niet de vereisteverzekering afsluiten en in stand hou-den;78;31200
Wahv;Groningen;Leek;K030A;Het kenteken is niet behoorlijk zicht-baar aanwezig op of aan het motorrijtuig;1;140
Wahv;Groningen;Leek;K045A;voor het motorrijtuig met een toegestanemaximummassa van 3500 kg of minderis geen keuringsbewijs afgegeven;10;1390
Wahv;Groningen;Leek;K045B;voor het motorrijtuig met een toegestanemaximummassa v 3500 kg of minder heefthet keuringsbewijs geldigheid verloren;60;8400
Wahv;Groningen;Leek;K046A;voor motorrijtuig of aanhangwagen mettoegestane maximummassa van meer dan3500kg is geen keuringsbewijs afgegeven;3;1200
Wahv;Groningen;Leek;K046B;motorrijtuig/aanhangwagen met toegestanemaximummassa van meer dan 3500 kgis geldigheid keuringsbewijs verlopen;7;2800
Wahv;Groningen;Leek;K060H;rijden terwijl het rijbewijs ongeldig isverklaard, m.u.v. cat. AM, en geen nieuwrijbewijs voor cat. AM is afgegeven;1;65
Wahv;Groningen;Leek;K150A;Niet op eerste vordering behoorlijk hetkentekenbewijs ter inzage afgeven;2;90
Wahv;Groningen;Leek;K150C;Niet op eerste vordering behoorlijk hetrijbewijs ter inzage afgeven;9;850
Wahv;Groningen;Leek;N010D;Als bestuurder van een voertuig rijden,terwijl het kenteken niet goed leesbaaris;1;140
Wahv;Groningen;Leek;N083A;als bestuurder van een bromfiets rijdenterwijl de bromfiets de maximumconstruc-tiesnelheid overschrijdt t/m 10 km/h;1;65
Wahv;Groningen;Leek;N083B;als bestuurder van een bromfiets rijdenterwijl de bromfiets de maximumconstruc-tiesnelheid overschrijdt 11 t/m 15 km/h;2;260
Wahv;Groningen;Leek;N086A;als bestuurder met een bromfiets rijdenterwijl de bromfiets de max constructie-snelheid overschrijdt  t/m 10 km/h;6;390
Wahv;Groningen;Leek;N086B;als bestuurder met een bromfiets rijdenterwijl de bromfiets de max constructie-snelheid overschrijdt  10  t/m 15 km/h;6;780
Wahv;Groningen;Leek;N110A;Als bestuurder van een voertuig rijden,terwijl deze niet is voorzien van eenover de gehele lengte gasdichte uitlaat;2;560
Wahv;Groningen;Leek;N290;Als bestuurder van een voertuig rijden,terwijl dit niet is voorzien van eendeugdelijke stuurinrichting;1;160
Wahv;Groningen;Leek;N310A;Als bestuurder van een voertuig rijden,terwijl de reminrichting/onderdelen nietdeugdelijk is/zijn;1;160
Wahv;Groningen;Leek;N400D;Als bestuurder van een voertuig rijden,terwijl niet is voorzien van een goedfunctionerende losbreekreminrichting;1;140
Wahv;Groningen;Leek;N470C;Als bestuurder van een voertuig rijden,terwijl de gordel(s) niet deugdelijkis (zijn) (bevestigd);1;140
Wahv;Groningen;Leek;N480B;als bestuurder van een voertuig rijden,terwijl het voertuig niet afgeschermdeuitstekende delen heeft;1;230
Wahv;Groningen;Leek;N514A;als best. van een voertuig rijden, ter-wijl voertuig niet voorzien is van goedwerkende richtingaanwijzer(s);1;95
Wahv;Groningen;Leek;N514D;als best. van een voertuig rijden, ter-wijl voertuig niet voorzien is van goedgoed werkende remlichten;4;560
Wahv;Groningen;Leek;N514K;als bestuurder van een voertuig rijden,terwijl voertuig niet voorzien isvan een goed werkend 3e remlicht;1;95
Wahv;Groningen;Leek;N519;niet voorzien van afgeknotte driehoekvoorzien van goedkeuringsmerk;1;95
Wahv;Groningen;Leek;N551;als best. van een voertuig rijden, ter-wijl verlichtingsarmaturen of onderdelendaarvan niet deugdelijk zijn bevestigd;1;65
Wahv;Groningen;Leek;N560;als bestuurder van een voertuig rijden,terwijl de dimlichten niet aan de eisenvoldoen;1;95
Wahv;Groningen;Leek;N640;als bestuurder van een voertuig rijden,terwijl het is voorzien van verblindendeverlichting;1;140
Wahv;Groningen;Leek;N650;als bestuurder van een voertuig rijden,terwijl het is voorzien van meer lichtenof retroreflect. voorz. dan toegestaan;2;280
Wahv;Groningen;Leek;P041A;als bestuurder van een voertuig rijdenterwijl er onvoldoende zicht is doorvoorruit en/of voorste zijruiten;2;460
Wahv;Groningen;Leek;P041B;met behulp van spiegels en/ofcameramonitoringssysteem onvold. zichtop naast/achter gelegen weggedeelte;1;140
Wahv;Groningen;Leek;P050;Voertuig heeft geen buitenspiegels, bijeen beperkt zicht door lading of eenachter het voertuig gekoppelde aanhangw.;1;230
Wahv;Groningen;Leek;P070F;Lastdrager heeft geen goed leesbare/nietafgeschermde kentekenplaat (met goedkeu-ringsmerk) met kenteken v. h. voertuig;2;280
Wahv;Groningen;Leek;P081;Als bestuurder van een voertuig rijden,terwijl het verwisselbare uitrustingstukscherpe delen heeft;1;230
Wahv;Groningen;Leek;P082;Als bestuurder van een voertuig rijden,terw. verwisselbare uitrustingsstuk nietafgeschermde uitstekende delen heeft;1;230
Wahv;Groningen;Leek;P100A;ALS BEST. VAN VOERTUIG RIJDEN, TERWIJLAANHANGW T/M 750 KG NIET IS VOORZIEN VANHET KENTEKEN VAN TREKKEND MOTORRIJTUIG;7;970
Wahv;Groningen;Leek;P130C;Met voertuig/samenstel rijden terwijl delengte ondeelbare) lading voor devoorzijde van de aanhangwagen uitsteekt;1;140
Wahv;Groningen;Leek;P130D;Voertuig/samenstel niet voorzien vanvereiste markering bij (in lengte on-deelbare) uitstekende lading;1;140
Wahv;Groningen;Leek;P140D;Voertuig met lading/verwiss gedragenuitrstuk die > 0,1 m buiten de zijkant uit-steekt heeft niet de vereiste markering;1;140
Wahv;Groningen;Leek;P173B;overschrijd.getrokken massa/som aslastenaanhanger(geen waarde kent.card/bew/reg./vrtuig niet in NL geregistr)>25%t/m50%;1;210
Wahv;Groningen;Leek;P340B;De losbreekreminrichting is niet op devereiste wijze met het trekkend voertuigverbonden;4;375
Wahv;Groningen;Leek;P380;Verlichting aanhangwagen, is nietzodanig aangesloten, dat deze overeen-komen met trekkend voertuig;3;420
Wahv;Groningen;Leek;P570;De hulpkoppeling aanhangwagen(toegest,max.massa < 1500 kg) is niet opde vereiste wijze aangebracht;4;380
Wahv;Groningen;Leek;R301;Niet zoveel mogelijk rechts houden opeen autoweg of autosnelweg;12;1680
Wahv;Groningen;Leek;R308;Als (snor)fietser niet het verplichtefietspad of fiets/bromfietspad volgen;1;95
Wahv;Groningen;Leek;R309;Als (snor)fietser bij ontbreken (verpl.)(brom)fietspad niet de rijbaan gebrui-ken (bijv. rijden op trottoir, voetpad);3;285
Wahv;Groningen;Leek;R315A;niet de rijbaan gebruiken door te rijdenover het trottoir, voetpad, (brom)fietspad of ruiterpad;1;140
Wahv;Groningen;Leek;R315B;niet de rijbaan gebruiken door stil testaan op het het trottoir, voetpad,(brom)fietspad of ruiterpad;1;95
Wahv;Groningen;Leek;R326;Rechts inhalen waar dat is verboden;18;4140
Wahv;Groningen;Leek;R336;Op een kruispunt geen voorrang verlenenaan bestuurders van rechts;3;690
Wahv;Groningen;Leek;R397H;parkeren op een gelegenheid voor onmid-dellijk laden en lossen van goederen;1;95
Wahv;Groningen;Leek;R400AE;motorvtg op meer dan twee wielen parker-en bij blw. streep terw niet is voorzienv/e duidelijke geplaatste parkeerschijf;2;190
Wahv;Groningen;Leek;R402B;Parkeren op gehandicaptenparkeerplaatszonder duidelijk zichtbaregeldige gehand. parkeerkaart;1;380
Wahv;Groningen;Leek;R402D;Parkeren op gehand.parkeerplaats an-ders dan dat het parkeren rechtstreeksverband houdt met vervoer gehandicapte;1;380
Wahv;Groningen;Leek;R419;Signalen geven in andere gevallen of opandere wijze dan is toegestaan;1;95
Wahv;Groningen;Leek;R434;mistlicht voeren aan voorzijde andersdan bij mist, sneeuwval of regen die hetzicht ernstig belemmert;4;380
Wahv;Groningen;Leek;R438K;geen voortdurend zichtbaar wit/geellicht a.d voorzijde en/of zichtbaar roodlicht a.d. achterzijde van fiets voeren;31;1489
Wahv;Groningen;Leek;R438N;geen voortdurend zichtbaar wit/geellicht voorzijde of rood licht achter-zijde op bijzondere snorfiets voeren;1;60
Wahv;Groningen;Leek;R461A;Autosnelweg gebruiken anders dan metmotorvoertuig dat sneller kan/mag dan60 km/h;1;110
