OBJECTID,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,LENGTE,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,Shape__Length
282,283,0,2015/03/19 13:18:51+00,6.709,Rheden,G0275,bestaand,6.70925957166661
283,283,0,2015/03/19 13:27:16+00,4.334,Rheden,G0275,bestaand,4.33398107979257
284,283,0,2015/03/19 13:28:19+00,6.221,Rheden,G0275,bestaand,6.22108712364648
285,283,0,2021/10/06 11:16:25+00,84.811,Schiedam,G0606,bestaand,84.8107963867765
286,283,0,2022/01/24 11:42:43+00,11.215,Schiedam,G0606,bestaand,11.2148780198449
287,283,0,2005/12/23 16:57:14+00,0.225,Amsterdam,G0363,bestaand,0.224948883082357
288,283,0,2005/12/23 16:57:15+00,3.833,Amsterdam,G0363,bestaand,3.83255541381987
289,283,0,2014/09/26 15:23:39+00,5.756,Amsterdam,G0363,bestaand,5.75572845085659
290,283,0,2005/12/23 17:00:42+00,15.77,Amsterdam,G0363,bestaand,15.770042430172
291,283,0,2005/12/23 16:55:43+00,1.236,Amsterdam,G0363,bestaand,1.23571922377213
292,283,0,2005/12/23 16:55:41+00,5.667,Amsterdam,G0363,bestaand,5.66717081090733
293,283,0,2022/01/24 11:42:43+00,9.805,Schiedam,G0606,bestaand,9.80482575061893
294,283,0,2005/12/23 16:55:43+00,8.378,Amsterdam,G0363,bestaand,8.3775383179369
295,283,0,2016/07/28 08:55:05+00,22.064,Best,G0753,bestaand,22.0637775923825
296,283,0,2016/07/28 08:55:05+00,0.472,Best,G0753,bestaand,0.472217111083451
297,283,0,2016/07/28 08:55:05+00,36.442,Best,G0753,bestaand,36.4417711561883
298,283,0,2018/10/04 12:25:17+00,49.214,Groesbeek,G1945,bestaand,49.2139499302027
299,283,0,2017/05/02 08:42:19+00,8.107,Rotterdam,G0599,bestaand,8.10716254687934
300,283,0,2022/09/05 14:02:16+00,25.764,Gelderland,P0025,bestaand,25.7643416372319
301,283,0,2016/06/24 11:50:46+00,5.197,Vught,G0865,bestaand,5.19712276168266
302,283,0,2016/06/24 11:50:46+00,17.898,Vught,G0865,bestaand,17.8975475694297
303,283,0,2016/06/24 11:50:46+00,17.404,Vught,G0865,bestaand,17.402663113395
304,283,0,2016/06/24 11:50:46+00,28.543,Vught,G0865,bestaand,28.5434642644437
305,283,0,2016/06/24 11:50:46+00,1.32,Vught,G0865,bestaand,1.3197382316202
306,283,0,2016/06/24 11:50:46+00,17.123,Vught,G0865,bestaand,17.1228976811753
307,283,0,2016/06/24 11:50:46+00,1.358,Vught,G0865,bestaand,1.35750395947857
308,283,0,2016/06/24 11:50:46+00,14.065,Vught,G0865,bestaand,14.0652609289696
309,283,0,2016/06/24 11:50:46+00,19.402,Vught,G0865,bestaand,19.4018665081481
310,283,0,2016/06/24 11:50:46+00,9.572,Vught,G0865,bestaand,9.57200522356732
311,283,0,2016/06/24 11:50:46+00,14.64,Vught,G0865,bestaand,14.6404462363686
312,283,0,2017/06/22 19:57:56+00,71.67,Leiden,G0546,bestaand,71.6704142473672
313,283,0,2017/06/22 19:57:56+00,3.348,Leiden,G0546,bestaand,3.34819652947673
314,283,0,2017/06/22 19:57:56+00,6.77,Leiden,G0546,bestaand,6.77024859218626
315,283,0,2014/01/31 13:51:48+00,13.242,Maassluis,G0556,bestaand,13.2418912924099
316,283,1,2022/11/04 08:37:00+00,4.73,Land van Cuijk,G1982,bestaand,4.73010963676638
317,283,1,2022/11/04 08:36:57+00,2.526,Land van Cuijk,G1982,bestaand,2.52589351154551
318,283,1,2022/11/04 08:36:58+00,15.326,Land van Cuijk,G1982,bestaand,15.3259056828626
319,283,1,2022/11/04 08:37:00+00,22.558,Land van Cuijk,G1982,bestaand,22.5584978303169
320,283,1,2022/11/04 08:37:00+00,13.462,Land van Cuijk,G1982,bestaand,13.4621083044225
321,283,1,2022/11/04 08:36:57+00,7.626,Land van Cuijk,G1982,bestaand,7.62582480784866
322,283,1,2022/11/04 08:37:00+00,16.117,Land van Cuijk,G1982,bestaand,16.1169620586511
323,283,1,2022/11/04 08:37:00+00,20.025,Land van Cuijk,G1982,bestaand,20.0247015527804
324,283,1,2022/11/04 08:37:00+00,9.858,Land van Cuijk,G1982,bestaand,9.85829123823366
325,283,1,2022/11/04 08:37:00+00,11.22,Land van Cuijk,G1982,bestaand,11.2195287779835
326,283,1,2022/11/04 08:37:00+00,14.505,Land van Cuijk,G1982,bestaand,14.5051497958191
327,283,1,2022/11/04 08:37:01+00,3.133,Land van Cuijk,G1982,bestaand,3.13343150555425
328,283,1,2022/11/04 08:36:57+00,3.7,Land van Cuijk,G1982,bestaand,3.70014391612002
329,283,0,2019/11/07 14:44:33+00,30.191,Utrecht,G0344,bestaand,30.191365556577
330,283,0,2015/04/20 11:25:43+00,5.112,Rheden,G0275,bestaand,5.1115308861436
331,283,0,2019/10/07 07:34:36+00,27.049,Utrecht,G0344,bestaand,27.0487081947706
332,283,0,2015/04/20 11:25:42+00,11.173,Rheden,G0275,bestaand,11.1725851837759
333,283,0,2019/10/07 07:34:27+00,6.6,Utrecht,G0344,bestaand,6.60001547041799
334,283,0,2019/10/07 07:32:32+00,40.883,Utrecht,G0344,bestaand,40.8827077386837
335,283,0,2019/11/07 14:44:28+00,2.603,Utrecht,G0344,bestaand,2.60283403235781
336,283,0,2014/01/17 11:36:44+00,21.785,Maassluis,G0556,bestaand,21.7847773686122
337,283,0,2014/06/12 11:42:43+00,1.86,Maassluis,G0556,bestaand,1.85992795559398
338,283,0,2014/09/19 10:14:51+00,8.733,Maassluis,G0556,bestaand,8.73270862905662
339,283,0,2012/03/09 16:01:46+00,34.801,Maassluis,G0556,bestaand,34.8009861931078
340,283,0,2021/02/20 19:19:34+00,24.527,Ede,G0228,bestaand,24.52729501505
341,283,0,2015/04/20 11:25:44+00,15.213,Rheden,G0275,bestaand,15.2125043960552
342,283,0,2015/09/25 11:22:12+00,6.834,Maassluis,G0556,bestaand,6.83360080777331
343,283,0,2014/01/31 13:51:50+00,28.487,Maassluis,G0556,bestaand,28.487207655367
344,283,0,2014/06/12 11:42:43+00,1.878,Maassluis,G0556,bestaand,1.87811873959023
345,283,0,2014/09/19 10:14:51+00,0.873,Maassluis,G0556,bestaand,0.872983390449097
346,283,0,2014/06/12 11:42:44+00,1.096,Maassluis,G0556,bestaand,1.09614688796712
347,283,0,2014/09/19 10:14:51+00,7.218,Maassluis,G0556,bestaand,7.21844858678096
348,283,0,2014/06/12 11:42:43+00,17.822,Maassluis,G0556,bestaand,17.8218343893102
349,283,0,2017/02/22 15:05:49+00,37.151,Maassluis,G0556,bestaand,37.1512346231938
350,283,0,2014/09/19 10:14:51+00,5.851,Maassluis,G0556,bestaand,5.85053433212718
351,283,0,2008/01/15 09:55:03+00,32.752,Maassluis,G0556,bestaand,32.7523237544766
352,283,0,2014/02/14 14:21:40+00,29.384,Maassluis,G0556,bestaand,29.3838816360375
353,283,0,2015/09/25 11:22:12+00,20.829,Maassluis,G0556,bestaand,20.8289726102849
354,283,0,2010/07/12 14:13:38+00,35.079,Maassluis,G0556,bestaand,35.0788918558234
355,283,0,2014/11/07 14:34:09+00,19.005,Maassluis,G0556,bestaand,19.0051363846724
356,283,0,2011/11/04 12:20:32+00,43.943,Maassluis,G0556,bestaand,43.9428248371755
357,283,0,2013/08/30 11:29:05+00,36.879,Maassluis,G0556,bestaand,36.8785460939013
358,283,0,2014/09/19 10:14:50+00,12.412,Maassluis,G0556,bestaand,12.4122998674702
359,283,0,2012/01/30 11:15:30+00,1.003,Maassluis,G0556,bestaand,1.00310168976032
360,283,0,2010/07/12 14:13:40+00,22.674,Maassluis,G0556,bestaand,22.674336594485
361,283,0,2008/07/02 14:28:35+00,2.39,Maassluis,G0556,bestaand,2.39022342051951
362,283,0,2014/11/21 14:10:59+00,12.949,Maassluis,G0556,bestaand,12.948584980607
363,283,0,2016/10/19 11:04:46+00,3.186,Zoetermeer,G0637,bestaand,3.18589971593583
364,283,0,2021/01/12 11:03:42+00,18.718,Eemsdelta,G1979,bestaand,18.7176109586667
365,283,0,2021/01/12 11:03:42+00,84.143,Eemsdelta,G1979,bestaand,84.1431244537635
366,283,0,2021/01/12 11:03:42+00,27.71,Eemsdelta,G1979,bestaand,27.7096217946041
367,283,0,2021/01/12 11:03:42+00,15.866,Eemsdelta,G1979,bestaand,15.865729419097
368,283,0,2021/01/12 11:03:42+00,23.167,Eemsdelta,G1979,bestaand,23.1674600463668
369,283,0,2021/01/12 11:03:42+00,29.015,Eemsdelta,G1979,bestaand,29.0149615371105
370,283,0,2021/01/12 11:03:42+00,15.793,Eemsdelta,G1979,bestaand,15.7934014702343
371,283,0,2021/01/12 11:03:42+00,2.321,Eemsdelta,G1979,bestaand,2.32122112493051
372,283,0,2021/01/12 11:03:42+00,9.844,Eemsdelta,G1979,bestaand,9.84412775591503
373,283,0,2019/06/03 07:08:05+00,27.326,Waterschap Brabantse Delta,W0652,bestaand,27.3258579895512
374,283,0,2015/04/20 11:25:44+00,35.083,Rheden,G0275,bestaand,35.0826671759058
375,283,0,2016/02/22 16:09:04+00,10.091,Rheden,G0275,bestaand,10.0876481563529
376,283,0,2015/04/20 11:25:44+00,17.523,Rheden,G0275,bestaand,17.5234137557447
377,283,0,2015/04/20 11:25:44+00,1.876,Rheden,G0275,bestaand,1.8756081680351
378,283,0,2016/02/22 16:09:04+00,0.001,Rheden,G0275,bestaand,0.0014142135623731
379,283,0,2019/06/04 13:54:39+00,10.099,Gouda,G0513,bestaand,10.0994768181327
380,283,0,2019/06/04 13:54:39+00,7.793,Gouda,G0513,bestaand,7.79288213692469
381,283,0,2019/06/04 13:54:39+00,11.967,Gouda,G0513,bestaand,11.967229002572
382,283,0,2015/04/20 11:25:45+00,9.907,Rheden,G0275,bestaand,9.90664872699138
383,283,0,2015/04/20 11:25:19+00,4.981,Rheden,G0275,bestaand,4.98089150731973
384,283,0,2015/04/20 11:25:44+00,1.935,Rheden,G0275,bestaand,1.93468188599573
385,283,0,2019/06/04 13:54:39+00,11.347,Gouda,G0513,bestaand,11.3474872108322
386,283,0,2019/06/04 13:54:39+00,0.448,Gouda,G0513,bestaand,0.447611438638469
387,283,0,2015/04/20 11:25:31+00,37.013,Rheden,G0275,bestaand,37.0126952128537
388,283,0,2016/06/13 15:21:47+00,5.537,Vught,G0865,bestaand,5.53687682723754
389,283,0,2016/06/13 15:21:47+00,4.865,Vught,G0865,bestaand,4.86472075252013
390,283,0,2020/10/13 07:49:14+00,17.912,Vught,G0865,bestaand,17.912033273752
391,283,0,2016/06/13 15:21:47+00,4.112,Vught,G0865,bestaand,4.11222482362042
392,283,0,2021/03/30 12:09:59+00,15.522,Overijssel,P0023,bestaand,15.5223360435014
393,283,0,2016/06/13 15:21:47+00,4,Vught,G0865,bestaand,3.99987262297189
394,283,0,2016/06/13 15:21:47+00,16.994,Vught,G0865,bestaand,16.9938865478148
395,283,0,2016/06/13 15:21:47+00,46.118,Vught,G0865,bestaand,46.1181446614172
396,283,0,2020/10/13 07:49:14+00,6.88,Vught,G0865,bestaand,6.87982123918042
397,283,0,2016/06/13 15:21:47+00,5.304,Vught,G0865,bestaand,5.3043802654033
398,283,0,2021/03/30 12:09:59+00,8.07,Overijssel,P0023,bestaand,8.07005150454965
399,283,0,2016/06/13 15:21:47+00,3.386,Vught,G0865,bestaand,3.38601432365547
400,283,0,2016/06/13 15:21:47+00,7.077,Vught,G0865,bestaand,7.07658279114998
401,283,0,2016/06/13 15:21:47+00,8.857,Vught,G0865,bestaand,8.85669599794415
402,283,0,2016/06/13 15:21:47+00,5.391,Vught,G0865,bestaand,5.39100584306862
403,283,0,2016/06/13 15:21:47+00,21.815,Vught,G0865,bestaand,21.8150264955145
404,283,0,2016/06/13 15:21:47+00,11.828,Vught,G0865,bestaand,11.8276545434841
405,283,0,2016/06/13 15:21:47+00,85.635,Vught,G0865,bestaand,85.6354624905695
406,283,0,2016/06/13 15:21:47+00,2.917,Vught,G0865,bestaand,2.91698496332883
407,283,0,2020/09/24 11:10:42+00,7.604,Vught,G0865,bestaand,7.60449617485889
408,283,0,2016/06/13 15:21:47+00,13.68,Vught,G0865,bestaand,13.6802294184378
409,283,0,2020/09/24 11:10:42+00,43.643,Vught,G0865,bestaand,43.6427624199729
410,283,0,2016/06/13 15:21:47+00,12.236,Vught,G0865,bestaand,12.2319437390723
411,283,0,2016/06/13 15:21:47+00,1.818,Vught,G0865,bestaand,1.81769304339319
412,283,0,2016/06/24 11:50:46+00,6.255,Vught,G0865,bestaand,6.25485315575034
413,283,0,2016/06/24 11:50:46+00,13.779,Vught,G0865,bestaand,13.779406337848
414,283,0,2016/06/13 15:20:56+00,14.979,Vught,G0865,bestaand,14.9786271106288
415,283,0,2016/06/24 11:50:46+00,17.038,Vught,G0865,bestaand,17.0377133054736
416,283,0,2016/06/24 11:50:46+00,4.109,Vught,G0865,bestaand,4.10870733929785
417,283,0,2016/06/24 11:50:46+00,0.935,Vught,G0865,bestaand,0.934679089313546
418,283,0,2016/06/24 11:50:46+00,1.545,Vught,G0865,bestaand,1.54477344617261
419,283,0,2016/06/24 11:50:46+00,11.982,Vught,G0865,bestaand,11.9818458093901
420,283,0,2016/06/24 11:50:46+00,19.511,Vught,G0865,bestaand,19.5105405870775
421,283,0,2016/06/24 11:50:46+00,1.261,Vught,G0865,bestaand,1.26124145190364
422,283,0,2016/06/24 11:50:46+00,8.28,Vught,G0865,bestaand,8.27979377762514
423,283,0,2016/06/24 11:50:46+00,22.228,Vught,G0865,bestaand,22.2284432203427
424,283,0,2016/06/24 11:50:46+00,7.801,Vught,G0865,bestaand,7.80059510550317
425,283,0,2016/06/24 11:50:46+00,20.177,Vught,G0865,bestaand,20.1767163032435
426,283,0,2016/06/24 11:50:46+00,30.526,Vught,G0865,bestaand,30.5257621399751
427,283,0,2016/06/24 11:50:46+00,6.863,Vught,G0865,bestaand,6.86099601184313
428,283,0,2016/06/24 11:50:46+00,20.985,Vught,G0865,bestaand,20.9852106902651
429,283,0,2016/06/24 11:50:46+00,33.444,Vught,G0865,bestaand,33.4438970404184
430,283,0,2016/06/24 11:50:46+00,2.773,Vught,G0865,bestaand,2.77333373397433
431,283,0,2017/11/10 13:39:03+00,18.558,Vught,G0865,bestaand,18.5584298992928
432,283,0,2016/06/20 20:00:41+00,5.561,Vught,G0865,bestaand,5.56074788135553
433,283,0,2016/06/24 11:50:46+00,20.457,Vught,G0865,bestaand,20.4568493419686
434,283,0,2016/06/24 11:50:46+00,12.113,Vught,G0865,bestaand,12.1133451548439
435,283,0,2016/06/24 11:50:46+00,13.325,Vught,G0865,bestaand,13.3245336503759
436,283,0,2016/06/24 11:50:46+00,18.262,Vught,G0865,bestaand,18.2623523676442
437,283,0,2016/06/24 11:50:46+00,4.933,Vught,G0865,bestaand,4.93250625949932
438,283,0,2021/03/12 14:13:41+00,3.044,Venray,G0984,bestaand,3.04431749329796
439,283,0,2016/06/24 11:50:46+00,1.157,Vught,G0865,bestaand,1.15668232458182
440,283,0,2016/06/24 11:50:46+00,9.974,Vught,G0865,bestaand,9.97402551630985
441,283,0,2016/06/24 11:50:46+00,18.869,Vught,G0865,bestaand,18.8689018762089
442,283,0,2016/06/24 11:50:46+00,4.44,Vught,G0865,bestaand,4.44000292792696
443,283,0,2016/06/24 11:50:46+00,1.675,Vught,G0865,bestaand,1.67511671235171
444,283,0,2016/06/24 11:50:46+00,7.851,Vught,G0865,bestaand,7.85149374323128
445,283,0,2021/03/12 14:13:41+00,9.536,Venray,G0984,bestaand,9.53557811566766
446,283,0,2016/06/24 11:50:46+00,8.734,Vught,G0865,bestaand,8.73430781458955
447,283,0,2016/06/24 11:50:46+00,11.538,Vught,G0865,bestaand,11.5377859661202
448,283,0,2016/06/24 11:50:46+00,5.525,Vught,G0865,bestaand,5.52452529537677
449,283,0,2021/03/12 14:13:41+00,3.304,Venray,G0984,bestaand,3.3044212806481
450,283,0,2021/03/30 12:34:23+00,97.808,Overijssel,P0023,bestaand,97.8077609853911
451,283,0,2016/06/24 11:50:46+00,33.842,Vught,G0865,bestaand,33.8417475464847
452,283,0,2016/06/24 11:50:46+00,25.034,Vught,G0865,bestaand,25.0343165379198
453,283,0,2016/06/24 11:50:46+00,11.306,Vught,G0865,bestaand,11.3060979121888
454,283,0,2016/06/24 11:50:46+00,38.455,Vught,G0865,bestaand,38.4554554098964
455,283,0,2016/06/24 11:50:46+00,47.666,Vught,G0865,bestaand,47.6664093671066
456,283,0,2016/06/24 11:50:46+00,0.946,Vught,G0865,bestaand,0.945778515298376
457,283,0,2016/06/24 11:50:46+00,4.801,Vught,G0865,bestaand,4.80130499518463
458,283,0,2016/06/24 11:50:46+00,10.731,Vught,G0865,bestaand,10.7308273168168
459,283,0,2016/06/24 11:50:46+00,17.425,Vught,G0865,bestaand,17.4252456223722
460,283,0,2016/06/24 11:50:46+00,1.361,Vught,G0865,bestaand,1.36069724773735
461,283,0,2016/06/13 15:20:56+00,13.527,Vught,G0865,bestaand,13.5268624318241
462,283,0,2015/03/19 13:34:07+00,11.548,Rheden,G0275,bestaand,11.5476342462514
463,283,0,2015/04/20 15:12:18+00,5.921,Rheden,G0275,bestaand,5.92070713682074
464,283,0,2016/02/29 13:05:32+00,6.249,Rijswijk,G0603,bestaand,6.24762811440924
465,283,0,2018/11/26 14:29:05+00,2.921,Venray,G0984,bestaand,2.92123877832676
466,283,0,2018/11/26 14:29:25+00,8.149,Venray,G0984,bestaand,8.14910111607409
467,283,0,2015/04/20 15:12:08+00,7.812,Rheden,G0275,bestaand,7.81227662080651
468,283,0,2015/04/20 15:12:03+00,12.724,Rheden,G0275,bestaand,12.7220660886881
469,283,0,2015/04/20 15:12:26+00,5.066,Rheden,G0275,bestaand,5.06648290236926
470,283,0,2015/04/20 15:12:08+00,7.941,Rheden,G0275,bestaand,7.94134352612957
471,283,0,2015/04/20 15:12:23+00,3.005,Rheden,G0275,bestaand,3.00527802374423
472,283,0,2015/04/20 15:12:18+00,23.503,Rheden,G0275,bestaand,23.502817277935
473,283,0,2016/07/18 12:06:42+00,34.809,Rheden,G0275,bestaand,34.8092144410069
474,283,0,2015/04/20 15:12:13+00,10.111,Rheden,G0275,bestaand,10.1112907682452
475,283,0,2016/07/15 15:33:47+00,20.785,Gouda,G0513,bestaand,20.7847831357462
476,283,0,2016/07/15 15:33:47+00,3.63,Gouda,G0513,bestaand,3.62960838107915
477,283,0,2016/07/15 15:33:47+00,1.698,Gouda,G0513,bestaand,1.69756935582202
478,283,0,2016/07/15 15:33:47+00,2.221,Gouda,G0513,bestaand,2.22146798311387
479,283,0,2016/08/10 09:57:52+00,13.127,Best,G0753,bestaand,13.1269762810484
480,283,0,2016/08/10 09:01:52+00,7.51,Vught,G0865,bestaand,7.51020124026809
481,283,0,2016/03/24 14:01:29+00,0.65,Geldrop-Mierlo,G1771,bestaand,0.649896145549425
482,283,0,2016/03/24 14:01:05+00,57.705,Geldrop-Mierlo,G1771,bestaand,57.7050714453583
483,283,0,2016/03/24 15:05:13+00,11.107,Geldrop-Mierlo,G1771,bestaand,11.1067894551036
484,283,0,2016/03/24 14:00:20+00,17.823,Geldrop-Mierlo,G1771,bestaand,17.8230325343649
485,283,0,2016/03/24 13:57:47+00,19.9,Geldrop-Mierlo,G1771,bestaand,19.8995054438308
486,283,0,2016/03/24 13:52:56+00,205.211,Geldrop-Mierlo,G1771,bestaand,205.209570613095
487,283,0,2022/12/14 07:19:08+00,55.355,Geldrop-Mierlo,G1771,bestaand,55.3545026999608
488,283,0,2016/10/21 07:48:25+00,2.816,Etten-Leur,G0777,bestaand,2.81570239904717
489,283,0,2022/02/01 15:31:19+00,38.185,Kapelle,G0678,bestaand,38.1851440481208
490,283,0,2016/10/21 07:48:25+00,2.863,Etten-Leur,G0777,bestaand,2.86301414596575
491,283,0,2016/10/21 07:48:25+00,2.085,Etten-Leur,G0777,bestaand,2.08475346264253
492,283,0,2016/10/21 07:48:25+00,1.314,Etten-Leur,G0777,bestaand,1.31445844361851
493,283,0,2016/10/21 07:48:25+00,7.224,Etten-Leur,G0777,bestaand,7.22391542032436
494,283,0,2016/10/21 07:48:25+00,8.214,Etten-Leur,G0777,bestaand,8.21444398605286
495,283,0,2016/10/21 07:48:25+00,6.982,Etten-Leur,G0777,bestaand,6.98212381729227
496,283,0,2016/10/21 07:48:25+00,2.558,Etten-Leur,G0777,bestaand,2.55825565571543
497,283,0,2016/10/21 07:48:25+00,32.49,Etten-Leur,G0777,bestaand,32.4900889813415
498,283,0,2016/10/21 07:48:25+00,2.185,Etten-Leur,G0777,bestaand,2.18473293562394
499,283,0,2016/10/21 07:48:25+00,2.903,Etten-Leur,G0777,bestaand,2.90287185387161
500,283,0,2022/08/30 11:32:40+00,11.09,Helmond,G0794,bestaand,11.0904125261417
501,283,0,2018/11/14 09:18:01+00,23.537,Leeuwarden,G0080,bestaand,23.5373173075327
502,283,0,2017/12/19 11:24:33+00,43.333,Utrecht,P0026,bestaand,43.3331149275825
503,283,0,2016/10/21 07:48:25+00,15.209,Etten-Leur,G0777,bestaand,15.2090138076076
504,283,0,2020/10/08 14:44:39+00,2.528,Gouda,G0513,bestaand,2.52761567489996
505,283,0,2016/10/21 13:49:13+00,6.576,Etten-Leur,G0777,bestaand,6.5763702792378
506,283,0,2020/10/08 14:44:39+00,10.404,Gouda,G0513,bestaand,10.4042353395144
507,283,0,2016/10/21 13:49:13+00,4.362,Etten-Leur,G0777,bestaand,4.36206659738248
508,283,0,2016/10/21 13:49:13+00,0.415,Etten-Leur,G0777,bestaand,0.415053008662749
509,283,0,2016/10/21 13:49:13+00,15.116,Etten-Leur,G0777,bestaand,15.1155187880841
510,283,0,2022/08/30 11:32:40+00,10.616,Helmond,G0794,bestaand,10.6163814927686
511,283,0,2016/10/21 13:49:13+00,12.278,Etten-Leur,G0777,bestaand,12.2781916013719
512,283,0,2020/10/08 14:44:39+00,25.419,Gouda,G0513,,25.418851340166
513,283,0,2016/10/21 13:49:13+00,16.702,Etten-Leur,G0777,bestaand,16.7018150211287
514,283,0,2022/08/30 11:32:40+00,9.885,Helmond,G0794,bestaand,9.88540064944259
515,283,0,2019/02/28 08:08:38+00,35.044,Etten-Leur,G0777,bestaand,35.0419216399173
516,283,0,2016/10/21 13:49:13+00,5.323,Etten-Leur,G0777,bestaand,5.32258020136851
517,283,0,2022/09/30 06:07:06+00,32.259,Hoogezand-Sappemeer,G1952,bestaand,32.259378714774
518,283,0,2016/10/21 13:49:13+00,3.895,Etten-Leur,G0777,bestaand,3.89519704251274
519,283,0,2018/07/24 13:20:28+00,3.483,Etten-Leur,G0777,bestaand,3.48269435925692
520,283,0,2016/10/21 13:49:13+00,11.053,Etten-Leur,G0777,bestaand,11.0531387849787
521,283,0,2016/10/21 13:49:13+00,2.588,Etten-Leur,G0777,bestaand,2.58820111274221
522,283,0,2016/10/21 07:48:25+00,14.863,Etten-Leur,G0777,bestaand,14.8629748031812
523,283,0,2016/10/21 13:49:13+00,17.672,Etten-Leur,G0777,bestaand,17.6684598901289
524,283,0,2016/10/21 13:49:13+00,0.204,Etten-Leur,G0777,bestaand,0.203708124531154
525,283,0,2016/10/21 13:49:13+00,15.142,Etten-Leur,G0777,bestaand,15.1424704990464
526,283,0,2016/10/21 13:49:13+00,6.431,Etten-Leur,G0777,bestaand,6.43084792231942
527,283,0,2016/10/21 13:49:13+00,8.807,Etten-Leur,G0777,bestaand,8.80660829496212
528,283,0,2019/02/28 08:08:38+00,5.095,Etten-Leur,G0777,bestaand,5.09523355696282
529,283,0,2016/10/21 13:49:13+00,32.003,Etten-Leur,G0777,bestaand,32.0025808490503
530,283,0,2016/06/13 16:04:06+00,3.979,Sliedrecht,G0610,bestaand,3.97894509940607
531,283,0,2016/06/13 16:04:06+00,7.778,Sliedrecht,G0610,bestaand,7.77849034687809
532,283,0,2020/01/13 14:49:33+00,2.35,Gelderland,P0025,bestaand,2.3501646750813
533,283,0,2021/01/12 14:26:32+00,42.458,Eemsdelta,G1979,bestaand,42.4578951696583
534,283,0,2021/01/12 14:26:32+00,41.678,Eemsdelta,G1979,bestaand,41.6775859425663
535,283,0,2021/01/12 14:26:32+00,63.349,Eemsdelta,G1979,bestaand,63.3494614026039
536,283,0,2019/01/28 11:37:00+00,26.671,Het Hogeland,G1966,bestaand,26.6705126309938
537,283,0,2020/01/13 14:49:33+00,5.142,Gelderland,P0025,bestaand,5.14227391335779
538,283,0,2019/01/28 11:37:00+00,27.948,Het Hogeland,G1966,bestaand,27.9481939873117
539,283,0,2019/01/28 11:37:00+00,100.038,Het Hogeland,G1966,bestaand,100.03837897574
540,283,0,2020/01/13 14:49:33+00,6.949,Gelderland,P0025,bestaand,6.94851840322813
541,283,0,2020/01/13 14:59:48+00,13.208,Gelderland,P0025,bestaand,13.2084952992095
542,283,0,2019/01/28 11:37:00+00,26.704,Het Hogeland,G1966,bestaand,26.7043554996593
543,283,0,2019/01/28 11:37:00+00,40.42,Het Hogeland,G1966,bestaand,40.4196055646267
544,283,0,2019/01/28 11:37:00+00,1.966,Het Hogeland,G1966,bestaand,1.96623726950742
545,283,0,2019/01/28 11:37:00+00,88.745,Het Hogeland,G1966,bestaand,88.7445521862576
546,283,0,2019/01/28 11:37:00+00,18.874,Het Hogeland,G1966,bestaand,18.8735483065304
547,283,0,2019/01/28 11:37:00+00,39.376,Het Hogeland,G1966,bestaand,39.3764229862048
548,283,0,2015/09/25 16:25:18+00,29.353,Meerssen,G0938,bestaand,29.3534317033209
549,283,0,2015/09/25 16:25:23+00,9.803,Meerssen,G0938,bestaand,9.8032647623126
550,283,0,2015/09/25 16:25:21+00,41.284,Meerssen,G0938,bestaand,41.2844513127393
551,283,0,2015/09/25 16:25:19+00,39.509,Meerssen,G0938,bestaand,39.5090187592972
552,283,0,2015/09/25 16:25:25+00,12.747,Meerssen,G0938,bestaand,12.7468711735265
553,283,0,2015/09/25 16:25:22+00,150.56,Meerssen,G0938,bestaand,150.560350005394
554,283,0,2015/09/25 16:25:22+00,20.794,Meerssen,G0938,bestaand,20.7940634499303
555,283,0,2015/09/25 16:25:23+00,22.551,Meerssen,G0938,bestaand,22.5514995995108
556,283,0,2015/09/25 16:25:22+00,78.356,Meerssen,G0938,bestaand,78.3557681348348
557,283,0,2015/09/25 16:25:22+00,125.777,Meerssen,G0938,bestaand,125.777345683987
558,283,0,2015/09/25 16:25:19+00,28.421,Meerssen,G0938,bestaand,28.42058374198
559,283,0,2015/09/25 16:25:19+00,19.578,Meerssen,G0938,bestaand,19.5783300871142
560,283,0,2015/09/25 16:25:19+00,134.577,Meerssen,G0938,bestaand,134.577192529922
561,283,0,2015/09/25 16:25:24+00,102.07,Meerssen,G0938,bestaand,102.069569306842
562,283,0,2015/09/25 16:25:18+00,14.619,Meerssen,G0938,bestaand,14.6192811040762
563,283,0,2015/09/25 16:25:19+00,13.288,Meerssen,G0938,bestaand,13.2881034542606
564,283,0,2015/09/25 16:25:21+00,17.518,Meerssen,G0938,bestaand,17.5179565018298
565,283,0,2015/09/25 16:25:20+00,4.043,Meerssen,G0938,bestaand,4.04298565419171
566,283,0,2016/09/23 07:22:08+00,26.105,Etten-Leur,G0777,bestaand,26.1053522041201
567,283,0,2016/09/23 07:22:08+00,5.525,Etten-Leur,G0777,bestaand,5.52519040395894
568,283,0,2016/09/23 07:22:08+00,29.658,Etten-Leur,G0777,bestaand,29.6581847387867
569,283,0,2016/09/23 07:22:08+00,10.251,Etten-Leur,G0777,bestaand,10.2513781424416
570,283,0,2016/09/23 07:22:08+00,33.066,Etten-Leur,G0777,bestaand,33.0662551856118
