Boomsoort Wet. Naam;Boomsoort Ned. Naam;Eigendom;Plantjaar;Stamdiameter;Boomhoogte;Standplaats;Boomvorm;X-coordinaat;Y-coordinaat;Elementnummer;Eindbeeld
Tilia x europaea;Linde;Gemeente;1990;55;15;VERHARDING;;106388,9857;424827,956;04-21-046-0040;
Tilia x europaea;Linde;Gemeente;1990;65;16;VERHARDING;;106376,366;424812,472;04-21-046-0060;
Tilia x europaea;Linde;Gemeente;1990;30;12;VERHARDING;;106363,736;424797,894;04-21-046-0070;
Tilia x europaea;Linde;Gemeente;1990;65;17;VERHARDING;;106357,4779;424791,462;04-21-046-0080;
Tilia x europaea;Linde;Gemeente;1990;45;14;VERHARDING;;106246,359;424731,181;04-21-046-0120;
Tilia x europaea;Linde;Gemeente;1990;50;15;VERHARDING;;106233,501;424721,341;04-21-046-0130;
Tilia x europaea;Linde;Gemeente;1990;50;13;BEPLANTING;;106426,8272;424873,195;04-21-046-0220;
Tilia x europaea;Linde;Gemeente;1990;55;16;VERHARDING;;106414,601;424858,989;04-21-046-0230;
Tilia x europaea;Linde;Gemeente;;;;;;;;04-21-046-0240;
Robinia pseudoacacia;Schijnacacia;Gemeente;1960;60;7;VERHARDING;Knotboom;105954,477;424644,076;04-21-071-0020;Takvrije stam 8m rondom
Robinia pseudoacacia;Schijnacacia;Gemeente;1980;30;6;VERHARDING;Knotboom;105969,493;424634,147;04-21-071-0030;Takvrije stam 8m rondom
Robinia pseudoacacia;Schijnacacia;Gemeente;1970;40;6;VERHARDING;Knotboom;105980,13;424620,108;04-21-071-0050;Takvrije stam 8m rondom
Robinia pseudoacacia;Schijnacacia;Gemeente;1970;35;5;VERHARDING;Knotboom;105999,697;424593,626;04-21-071-0080;Takvrije stam 8m rondom
Robinia pseudoacacia;Schijnacacia;Gemeente;1970;55;7;VERHARDING;Knotboom;106014,413;424563,655;04-21-071-0110;Takvrije stam 8m rondom
Robinia pseudoacacia;Schijnacacia;Gemeente;;;;;;;;04-21-071-0120;
Robinia pseudoacacia;Schijnacacia;Gemeente;1970;50;6;VERHARDING;Knotboom;106023,975;424550,84;04-21-071-0140;Takvrije stam 8m rondom
Robinia pseudoacacia 'Bessoniana';Schijnacacia;Gemeente;1980;45;15;VERHARDING;;106033,895;424537,52;04-21-071-0150;
Robinia pseudoacacia;Schijnacacia;Gemeente;1960;30;6;VERHARDING;Knotboom;105964,754;424630,541;04-21-071-0170;Takvrije stam 8m rondom
Robinia pseudoacacia;Schijnacacia;Gemeente;;;;;;;;04-21-071-0180;
Acer platanoides 'Schwedleri';Esdoorn;Gemeente;1950;70;15;VERHARDING;;106560,074;424689,486;04-21-081-0010;
Acer platanoides 'Schwedleri';Esdoorn;Gemeente;1950;72;16;BEPLANTING;;106564,988;424682,84;04-21-081-0150;
Fraxinus excelsior;Gewone es;Gemeente;1990;55;13;GRAS EXTENSIEF;;106478,257;424611,934;04-21-081-0190;
Fraxinus excelsior;Gewone es;Gemeente;1990;60;16;GRAS EXTENSIEF;;106491,414;424633,883;04-21-081-0200;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1990;45;16;GRAS EXTENSIEF;;106502,9384;424657,6;04-21-081-0220;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1990;45;16;GRAS EXTENSIEF;;106503,5236;424653,87;04-21-081-0230;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1990;45;16;GRAS EXTENSIEF;;106502,0607;424651,31;04-21-081-0250;
Robinia pseudoacacia;Schijnacacia;Gemeente;1985;35;12;BEPLANTING;;106451,849;424555,075;04-21-096-0830;
Tilia x europaea;Linde;Gemeente;1985;40;13;BEPLANTING;;106450,374;424549,734;04-21-096-0840;
Carpinus betulus;Gewone haagbeuk;Gemeente;1985;40;10;BEPLANTING;;106457,539;424544,458;04-21-096-0850;
Acer campestre;Veldesdoorn;Gemeente;1960;45;15;BEPLANTING;;106458,284;424543,325;04-21-096-0860;
Carpinus betulus;Gewone haagbeuk;Gemeente;1985;40;9;BEPLANTING;;106461,06;424543,72;04-21-096-0870;
Acer campestre;Veldesdoorn;Gemeente;1960;30;10;BEPLANTING;;106461,527;424540,304;04-21-096-0880;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1985;35;14;BEPLANTING;;106467,262;424536,988;04-21-096-0920;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1985;35;14;BEPLANTING;;106468,801;424535,161;04-21-096-0930;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1985;35;12;BEPLANTING;;106471,692;424534,118;04-21-096-0940;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1985;30;12;BEPLANTING;;106476,43;424531,377;04-21-096-0950;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1985;35;13;BEPLANTING;;106477,563;424530,542;04-21-096-0960;
Tilia;Linde;Gemeente;1960;60;15;BEPLANTING;;106486,114;424528,754;04-21-096-0970;
Ulmus x hollandica;Iep;Gemeente;1950;35;7;BEPLANTING;;106502,116;424517,231;04-21-096-1030;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1985;30;11;VERHARDING;;106516,005;424513,939;04-21-096-1050;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1985;30;9;BEPLANTING;;106515,543;424507,9;04-21-096-1060;
Salix;Wilg;Gemeente;;;;;;;;04-21-096-1070;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1985;25;12;BEPLANTING;;106520,932;424503,081;04-21-096-1080;
Carpinus betulus;Gewone haagbeuk;Gemeente;1985;30;11;BEPLANTING;;106524,644;424505,676;04-21-096-1090;
Ulmus x hollandica;Iep;Gemeente;1985;75;17;BEPLANTING;;106528,024;424498,817;04-21-096-1100;
Platanus x hispanica;Plataan;Gemeente;1950;120;17;BEPLANTING;;106534,434;424498,328;04-21-096-1110;
Acer campestre;Veldesdoorn;Gemeente;1985;45;12;BEPLANTING;;106550,963;424488,4;04-21-096-1150;
Platanus;Plataan;Gemeente;1985;70;16;BEPLANTING;;106558,268;424481,291;04-21-096-1170;
Acer ;Esdoorn;Gemeente;1985;65;15;BEPLANTING;;106567,752;424473,641;04-21-096-1210;
Alnus;Els;Gemeente;1985;35;11;BEPLANTING;;106572,22;424471,069;04-21-096-1220;
Fagus;Beuk;Gemeente;1985;80;16;BEPLANTING;;106578,32;424474,695;04-21-096-1230;
Fagus;Beuk;Gemeente;1985;35;15;BEPLANTING;;106581,608;424473,375;04-21-096-1250;
Acer ;Esdoorn;Gemeente;1985;20;5;BEPLANTING;;106586,936;424462,524;04-21-096-1260;
Carpinus betulus;Gewone haagbeuk;Gemeente;1985;40;9;BEPLANTING;;106597,595;424459,703;04-21-096-1280;
Prunus;Kers;Gemeente;1985;30;5;BEPLANTING;;106600,174;424453,579;04-21-096-1290;
Tilia;Linde;Gemeente;1985;40;12;BEPLANTING;;106602,375;424455,299;04-21-096-1300;
Prunus;Kers;Gemeente;1985;30;5;BEPLANTING;;106605,367;424454,336;04-21-096-1310;
Prunus;Kers;Gemeente;1985;25;5;BEPLANTING;;106606,501;424450,999;04-21-096-1320;
Fagus sylvatica;Gewone beuk;Gemeente;1990;14;7;BEPLANTING;;106531,519;424501,742;04-21-096-1850;
Acer campestre;Veldesdoorn;Gemeente;1950;45;11;BEPLANTING;;106541,5185;424493,88;04-21-096-1860;
Ilex aquifolium;Scherpe hulst;Gemeente;1930;25;6;BEPLANTING;;106569,9646;424480,212;04-21-096-1890;
Ilex aquifolium;Scherpe hulst;Gemeente;1930;22;7;BEPLANTING;;106571,1304;424477,756;04-21-096-1900;
Ilex aquifolium;Scherpe hulst;Gemeente;1930;20;7;BEPLANTING;;106573,0652;424476,293;04-21-096-1910;
Tilia cordata;Kleinbladige linde;Gemeente;1985;35;13;VERHARDING;;106357,216;424653,612;04-21-106-0010;
Tilia cordata;Kleinbladige linde;Gemeente;1985;25;9;VERHARDING;;106362,11;424661,605;04-21-106-0020;
Tilia cordata;Kleinbladige linde;Gemeente;1985;30;14;VERHARDING;;106367,361;424670,091;04-21-106-0030;
Tilia cordata;Kleinbladige linde;Gemeente;1985;55;16;VERHARDING;;106376,371;424684,258;04-21-106-0050;
Tilia cordata;Kleinbladige linde;Gemeente;1985;30;13;VERHARDING;;106380,471;424690,504;04-21-106-0060;
Tilia cordata;Kleinbladige linde;Gemeente;1985;50;14;VERHARDING;;106385,107;424698,007;04-21-106-0070;
Tilia cordata;Kleinbladige linde;Gemeente;1985;40;16;VERHARDING;;106412,098;424741,269;04-21-106-0080;
Tilia cordata;Kleinbladige linde;Gemeente;1985;45;16;VERHARDING;;106416,895;424748,54;04-21-106-0090;
Tilia cordata;Kleinbladige linde;Gemeente;1985;55;17;VERHARDING;;106420,858;424755,334;04-21-106-0100;
Tilia cordata;Kleinbladige linde;Gemeente;1985;27;13;VERHARDING;;106425,358;424762,277;04-21-106-0110;
Tilia cordata;Kleinbladige linde;Gemeente;1985;50;17;VERHARDING;;106442,372;424789,601;04-21-106-0120;
Tilia cordata;Kleinbladige linde;Gemeente;1985;45;16;VERHARDING;;106446,677;424796,271;04-21-106-0130;
Tilia cordata;Kleinbladige linde;Gemeente;1985;50;16;VERHARDING;;106459,489;424816,695;04-21-106-0140;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;105;17;VERHARDING;;106368,802;424688,743;04-21-106-0150;
Tilia cordata;Kleinbladige linde;Gemeente;1985;30;12;VERHARDING;;106347,937;424639,019;04-21-106-0160;
Tilia cordata;Kleinbladige linde;Gemeente;1985;35;13;VERHARDING;;106352,879;424646,651;04-21-106-0170;
Tilia cordata;Kleinbladige linde;Gemeente;1985;35;14;VERHARDING;;106389,571;424705,274;04-21-106-0180;
Tilia cordata;Kleinbladige linde;Gemeente;1985;35;14;VERHARDING;;106395,352;424714,273;04-21-106-0190;
Tilia cordata;Kleinbladige linde;Gemeente;1985;45;16;VERHARDING;;106399,255;424720,53;04-21-106-0200;
Tilia cordata;Kleinbladige linde;Gemeente;1985;35;15;VERHARDING;;106403,546;424727,414;04-21-106-0210;
Tilia cordata;Kleinbladige linde;Gemeente;1985;35;15;VERHARDING;;106406,913;424732,986;04-21-106-0220;
Tilia cordata;Kleinbladige linde;Gemeente;1985;40;16;VERHARDING;;106429,321;424768,862;04-21-106-0230;
Tilia cordata;Kleinbladige linde;Gemeente;1985;45;16;VERHARDING;;106433,999;424776,341;04-21-106-0240;
Tilia cordata;Kleinbladige linde;Gemeente;1985;45;16;VERHARDING;;106438,141;424782,688;04-21-106-0250;
Tilia cordata;Kleinbladige linde;Gemeente;1985;50;17;VERHARDING;;106450,874;424802,682;04-21-106-0260;
Tilia cordata;Kleinbladige linde;Gemeente;1985;42;16;VERHARDING;;106455,361;424810,12;04-21-106-0270;
Acer saccharinum;Zilveresdoorn;Gemeente;1980;100;20;VERHARDING;;106206,286;424776,955;04-21-121-0010;
Acer saccharinum;Zilveresdoorn;Gemeente;1980;115;20;GRAS INTENSIEF;;106194,538;424769,66;04-21-121-0020;
Acer saccharinum;Zilveresdoorn;Gemeente;1980;115;21;BEPLANTING;;106170,636;424750,898;04-21-121-0050;
Acer saccharinum;Zilveresdoorn;Gemeente;1980;110;20;BEPLANTING;;106157,535;424736,332;04-21-121-0060;
Acer saccharinum;Zilveresdoorn;Gemeente;1980;100;20;VERHARDING;;106186,078;424801,989;04-21-121-0170;
Acer saccharinum;Zilveresdoorn;Gemeente;1980;115;20;GRAS INTENSIEF;;106188,936;424783,377;04-21-121-0210;
Acer saccharinum;Zilveresdoorn;Gemeente;1990;15;5;BEPLANTING;;106170,245;424808,512;04-21-121-0290;
Sorbus aria;Meelbes;Gemeente;;;;;;;;04-21-126-0080;
Sorbus aria;Meelbes;Gemeente;1960;35;10;VERHARDING;;106284,22;424724,449;04-21-126-0090;
Sorbus aria;Meelbes;Gemeente;;;;;;;;04-21-126-0100;
Sorbus aria;Meelbes;Gemeente;1960;35;9;VERHARDING;;106320,769;424701,389;04-21-126-0110;
Sorbus aria;Meelbes;Gemeente;1960;38;7;VERHARDING;;106354,118;424670,467;04-21-126-0150;
Sorbus aria;Meelbes;Gemeente;1960;37;10;VERHARDING;;106272,619;424721,666;04-21-126-0210;
Sorbus aria;Meelbes;Gemeente;1960;35;10;VERHARDING;;106280,29;424716,795;04-21-126-0220;
Sorbus aria;Meelbes;Gemeente;1960;40;10;VERHARDING;;106287,217;424712,534;04-21-126-0230;
Sorbus aria;Meelbes;Gemeente;1960;40;10;VERHARDING;;106302,933;424702,648;04-21-126-0250;
Sorbus aria;Meelbes;Gemeente;1960;40;10;VERHARDING;;106309,584;424698,499;04-21-126-0260;
Sorbus aria;Meelbes;Gemeente;1960;35;10;VERHARDING;;106316,673;424694,048;04-21-126-0270;
Sorbus aria;Meelbes;Gemeente;1960;35;10;VERHARDING;;106323,975;424689,333;04-21-126-0280;
Sorbus aria;Meelbes;Gemeente;1960;25;7;VERHARDING;;106328,493;424696,657;04-21-126-0300;
Ulmus;Iep;Gemeente;;;;;;;;04-21-146-0120;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;95;25;GRAS INTENSIEF;;106297,821;424878,737;04-21-151-0010;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;105;22;GRAS INTENSIEF;;106307,055;424865,515;04-21-151-0020;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;95;25;GRAS INTENSIEF;;106308,75;424876,267;04-21-151-0030;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;85;15;BEPLANTING;;106317,686;424863,135;04-21-151-0040;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;110;17;BEPLANTING;;106336,9995;424818,112;04-21-151-0060;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;95;16;VERHARDING;;106341,1352;424802,719;04-21-151-0080;
Sorbus aria;Meelbes;Gemeente;1990;35;8;VERHARDING;;106337,92;424785,114;04-21-151-0130;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;100;25;GRAS INTENSIEF;;106299,515;424889,281;04-21-151-0250;
Tilia cordata;Kleinbladige linde;Gemeente;1960;65;14;BEPLANTING;;106244,515;424421,965;04-21-161-0010;
Ulmus x hollandica;Iep;Gemeente;1955;45;12;GRAS INTENSIEF;;106997,09;424606,598;04-23-006-0230;
Populus alba;Witte abeel;Gemeente;1955;65;13;GRAS INTENSIEF;;106991,528;424598,373;04-23-006-0240;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;1975;35;5;GRAS INTENSIEF;;106681,941;424907,048;04-23-031-0080;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;1975;25;5;GRAS INTENSIEF;;106679,439;424899,438;04-23-031-0090;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;1975;40;5;GRAS INTENSIEF;;106670,611;424909,896;04-23-031-0100;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;1975;55;6;GRAS INTENSIEF;;106668,406;424902,314;04-23-031-0110;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;;;;;;;;04-23-031-0120;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;1975;30;5;GRAS INTENSIEF;;106695,042;424903,772;04-23-031-0150;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;1975;30;5;GRAS INTENSIEF;;106699,643;424902,275;04-23-031-0160;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;1975;25;6;GRAS INTENSIEF;;106705,486;424900,921;04-23-031-0170;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;1975;25;6;GRAS INTENSIEF;;106704,711;424895,038;04-23-031-0180;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;1975;15;4;GRAS INTENSIEF;;106698,752;424896,1;04-23-031-0190;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;1975;15;5;GRAS INTENSIEF;;106693,707;424897,675;04-23-031-0200;
Carpinus betulus;Gewone haagbeuk;Gemeente;1975;30;10;BEPLANTING;;106713,593;424899,121;04-23-031-0240;
Carpinus betulus;Gewone haagbeuk;Gemeente;1975;40;11;BEPLANTING;;106714,186;424897,413;04-23-031-0260;
Carpinus betulus;Gewone haagbeuk;Gemeente;1975;25;10;BEPLANTING;;106714,001;424895,653;04-23-031-0280;
Carpinus betulus;Gewone haagbeuk;Gemeente;1975;30;10;BEPLANTING;;106713,341;424894,316;04-23-031-0290;
Carpinus betulus;Gewone haagbeuk;Gemeente;1975;35;10;BEPLANTING;;106712,177;424893,547;04-23-031-0300;
Carpinus betulus 'Fastigiata';Haagbeuk;Gemeente;1950;75;17;BEPLANTING;;106649,121;424605,492;04-23-036-0370;
Tilia cordata 'Rancho';Linde;Gemeente;1970;20;9;BEPLANTING;;106667,389;424586,682;04-23-036-0400;
Sorbus aria;Meelbes;Gemeente;1950;35;6;BEPLANTING;;106930,849;424521,211;04-23-051-0080;
Sorbus aria;Meelbes;Gemeente;1950;35;6;BEPLANTING;;106942,318;424519,133;04-23-051-0100;
Sorbus aria;Meelbes;Gemeente;1950;35;7;BEPLANTING;;106952,09;424517,445;04-23-051-0110;
Sorbus aria;Meelbes;Gemeente;1950;40;7;BEPLANTING;;106972,278;424513,585;04-23-051-0140;
Sorbus aria;Meelbes;Gemeente;1950;35;7;BEPLANTING;;106981,737;424511,827;04-23-051-0150;
Sorbus aria;Meelbes;Gemeente;1950;40;7;BEPLANTING;;106993,439;424509,807;04-23-051-0180;
Sorbus aria;Meelbes;Gemeente;1950;40;7;BEPLANTING;;107006,784;424506,171;04-23-051-0190;
Prunus serrula;kers;Gemeente;1950;30;6;GRAS INTENSIEF;;106616,778;424914,835;04-23-091-0050;
Prunus serrula;kers;Gemeente;1950;25;4;GRAS INTENSIEF;;106618,864;424922,506;04-23-091-0060;
Prunus serrula;kers;Gemeente;1950;20;5;GRAS INTENSIEF;;106605,834;424917,562;04-23-091-0070;
Prunus serrula;kers;Gemeente;1950;45;5;GRAS INTENSIEF;;106607,652;424925,116;04-23-091-0080;
Prunus serrula;kers;Gemeente;1950;40;5;GRAS INTENSIEF;;106594,534;424920,38;04-23-091-0090;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;1950;25;5;GRAS INTENSIEF;;106632,662;424918,844;04-23-091-0110;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;1950;30;5;GRAS INTENSIEF;;106631,24;424913,283;04-23-091-0130;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;1950;30;5;GRAS INTENSIEF;;106641,529;424910,707;04-23-091-0140;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;;;;;;;;04-23-091-0150;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;1950;25;4;GRAS INTENSIEF;;106643,16;424916,327;04-23-091-0160;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;1950;25;5;GRAS INTENSIEF;;106654,759;424913,597;04-23-091-0170;
Prunus serrula;kers;Gemeente;1950;35;5;GRAS INTENSIEF;;106596,411;424927,933;04-23-091-0300;
Populus nigra 'Italica';Italiaanse populier;Gemeente;;;;;;;;04-23-136-0230;
Prunus serrula;kers;Gemeente;1975;25;5;GRAS INTENSIEF;;106569,735;424934,629;04-23-156-0190;
Prunus serrula;kers;Gemeente;;;;;;;;04-23-156-0200;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;;;;;;;;04-23-156-0210;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;1975;40;5;GRAS INTENSIEF;;106591,593;424929,205;04-23-156-0270;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;1975;40;5;GRAS INTENSIEF;;106590,169;424923,197;04-23-156-0280;
Prunus serrula;kers;Gemeente;1950;50;6;BEPLANTING;;106744,851;424885,95;04-23-161-0070;
Prunus serrula;kers;Gemeente;1950;55;8;BEPLANTING;;106738,008;424892,57;04-23-161-0080;
Sorbus aria;Meelbes;Gemeente;1950;40;7;BEPLANTING;;106974,142;424448,44;04-23-166-0040;
Sorbus aria;Meelbes;Gemeente;1950;35;7;BEPLANTING;;106961,743;424450,984;04-23-166-0060;
Sorbus aria;Meelbes;Gemeente;1950;40;7;BEPLANTING;;106940,804;424454,12;04-23-166-0080;
Sorbus aria;Meelbes;Gemeente;1950;35;7;BEPLANTING;;106931,003;424455,767;04-23-166-0110;
Sorbus aria;Meelbes;Gemeente;1950;35;7;BEPLANTING;;106920,041;424457,807;04-23-166-0120;
Sorbus aria;Meelbes;Gemeente;1950;40;7;BEPLANTING;;106896,493;424461,958;04-23-166-0150;
Tilia x europaea;Linde;Gemeente;1960;35;12;BEPLANTING;;106494,803;424904,535;04-23-171-0070;
Tilia x europaea;Linde;Gemeente;1997;30;10;BEPLANTING;;106520,665;424864,484;04-23-171-0190;
Tilia x europaea;Linde;Gemeente;1960;30;11;BEPLANTING;;106529,998;424868,819;04-23-171-0210;
Tilia x europaea;Linde;Gemeente;1997;30;11;BEPLANTING;;106539,276;424867,694;04-23-171-0230;
Tilia x europaea;Linde;Gemeente;1960;30;11;BEPLANTING;;106542,36;424878,554;04-23-171-0250;
Tilia x europaea;Linde;Gemeente;1960;30;11;BEPLANTING;;106546,48;424895,454;04-23-171-0270;
Tilia x europaea;Linde;Gemeente;1960;30;11;BEPLANTING;;106535,066;424887,694;04-23-171-0290;
Tilia x europaea;Linde;Gemeente;1960;30;10;BEPLANTING;;106527,752;424880,101;04-23-171-0330;
Tilia x europaea;Linde;Gemeente;1960;35;12;BEPLANTING;;106516,894;424888,168;04-23-171-0360;
Tilia x europaea;Linde;Gemeente;1960;40;13;BEPLANTING;;106513,652;424875,775;04-23-171-0390;
Tilia x europaea;Linde;Gemeente;1960;35;12;BEPLANTING;;106503,554;424890,671;04-23-171-0430;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1960;30;10;BEPLANTING;;106454,556;424882,943;04-23-181-0010;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1960;30;10;GRAS INTENSIEF;;106451,402;424888,929;04-23-181-0020;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1960;55;15;VERHARDING;;107640,355;425569,972;06-27-076-0010;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1960;70;14;VERHARDING;;107650,079;425566,666;06-27-076-0020;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1960;70;15;VERHARDING;;107669,146;425560,125;06-27-076-0030;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1960;60;14;VERHARDING;;107687,987;425553,841;06-27-076-0040;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1960;50;10;VERHARDING;;107697,429;425550,827;06-27-076-0050;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1960;55;14;VERHARDING;;107648,55;425575,448;06-27-076-0060;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1960;55;14;VERHARDING;;107657,734;425572,333;06-27-076-0070;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1960;85;16;GRAS INTENSIEF;;107670,625;425578,402;06-27-076-0080;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1960;80;16;GRAS INTENSIEF;;107673,182;425586,673;06-27-076-0090;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1960;70;14;GRAS INTENSIEF;;107697,954;425572,762;06-27-076-0110;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1960;70;14;GRAS INTENSIEF;;107709,985;425568,642;06-27-076-0130;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1960;75;14;GRAS INTENSIEF;;107721,114;425565;06-27-076-0140;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1960;65;14;VERHARDING;;107742,738;425564,86;06-27-076-0160;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1960;75;16;VERHARDING;;107746,206;425575,468;06-27-076-0170;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1965;90;23;BEPLANTING;;108010,152;425332,988;06-27-126-0070;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1975;85;25;BEPLANTING;;108009,536;425311,784;06-27-126-0080;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1975;85;25;BEPLANTING;;108010,614;425305,071;06-27-126-0090;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1975;95;25;GRAS INTENSIEF;;108063,094;425284,526;06-27-126-0200;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1975;90;25;GRAS INTENSIEF;;108066,047;425283,506;06-27-126-0210;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1975;80;25;GRAS INTENSIEF;;108071,684;425281,552;06-27-126-0220;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1975;85;25;GRAS INTENSIEF;;108074,727;425280,413;06-27-126-0230;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1975;85;25;GRAS INTENSIEF;;108077,649;425279,511;06-27-126-0240;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1975;95;25;GRAS INTENSIEF;;108080,572;425278,58;06-27-126-0250;
Tilia tomentosa ;Zilverlinde;Gemeente;2009;10;6;VERHARDING;;106892,874;425776,074;06-27-151-0020;
Tilia tomentosa ;Zilverlinde;Gemeente;2009;10;5;VERHARDING;;106902,819;425780,023;06-27-151-0030;
Tilia x europaea;Linde;Gemeente;1975;55;14;BEPLANTING;;107006,03;425854,108;06-27-161-0130;
Tilia tomentosa ;Zilverlinde;Gemeente;2010;10;5;VERHARDING;;107072,504;425813,214;06-27-166-0050;
Tilia tomentosa ;Zilverlinde;Gemeente;2009;10;6;VERHARDING;;106901,487;425715,804;06-27-176-0020;
Tilia tomentosa ;Zilverlinde;Gemeente;2010;10;5;VERHARDING;Leiboom;106908,249;425763,68;06-27-176-0050;Takvrije stam 0/2 beide zijde verschil.
Tilia tomentosa ;Zilverlinde;Gemeente;2010;10;5;VERHARDING;Leiboom;106907,927;425759,408;06-27-176-0060;Takvrije stam 0/2 beide zijde verschil.
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1965;80;14;GRAS INTENSIEF;;107164,697;425673,304;06-27-181-1010;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1965;90;16;GRAS INTENSIEF;;107204,817;425668,796;06-27-181-1070;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1965;85;16;GRAS INTENSIEF;;107224,566;425666,59;06-27-181-1090;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1965;95;16;GRAS INTENSIEF;;107244,105;425664,385;06-27-181-1100;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1965;95;16;GRAS INTENSIEF;;107264,002;425662,088;06-27-181-1110;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1965;80;16;GRAS INTENSIEF;;107283,392;425659,796;06-27-181-1120;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1965;75;15;GRAS INTENSIEF;;107305,01;425657,006;06-27-181-1150;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1965;110;18;GRAS INTENSIEF;;107324,124;425653,734;06-27-181-1180;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1965;70;15;GRAS INTENSIEF;;107363,3;425646,823;06-27-181-1200;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1965;80;16;GRAS INTENSIEF;;107383,065;425643,158;06-27-181-1210;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1965;60;15;VERHARDING;;107393,619;425641,483;06-27-181-1240;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1965;95;18;GRAS INTENSIEF;;107422,213;425636,396;06-27-181-1280;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1965;80;16;GRAS INTENSIEF;;107442,869;425632,544;06-27-181-1310;
