Kenteken,Referentiecode RDW,Code Status,Status
00GPR4,MGP180384,P,Producent heeft herstel gemeld
00GPR7,MGP160075,P,Producent heeft herstel gemeld
00GPR7,MGP220263,O,Openstaande terugroepactie
00GPS2,MGP180561,O,Openstaande terugroepactie
00GPS6,MGP190063,O,Openstaande terugroepactie
00GPS8,MGP200327,P,Producent heeft herstel gemeld
00GPS9,MGP180384,O,Openstaande terugroepactie
00GPT3,MGP130071,P,Producent heeft herstel gemeld
00GPT3,MGP200025,P,Producent heeft herstel gemeld
00GPT3,MGP200186,P,Producent heeft herstel gemeld
00GPX5,MGP120406,P,Producent heeft herstel gemeld
00GPX5,MGP150162,P,Producent heeft herstel gemeld
00GPX5,MGP150163,P,Producent heeft herstel gemeld
00GPZ5,MGP190064,P,Producent heeft herstel gemeld
00GPZ5,MGP200507,P,Producent heeft herstel gemeld
00GRB3,MGP160059,P,Producent heeft herstel gemeld
00GRB3,MGP160220,P,Producent heeft herstel gemeld
00GRD2,MGP180384,P,Producent heeft herstel gemeld
00GRD9,MGP180561,P,Producent heeft herstel gemeld
00GRF5,MGP150166,O,Openstaande terugroepactie
00GRF5,MGP150219,O,Openstaande terugroepactie
00GRF6,MGP180384,P,Producent heeft herstel gemeld
00GRF8,MGP190063,P,Producent heeft herstel gemeld
00GRG1,MGP120122,P,Producent heeft herstel gemeld
00GRG1,MGP120231,P,Producent heeft herstel gemeld
00GRG8,MGP140054,P,Producent heeft herstel gemeld
00GRH9,MGP120122,P,Producent heeft herstel gemeld
00GRH9,MGP120231,P,Producent heeft herstel gemeld
00GRK4,MGP130072,P,Producent heeft herstel gemeld
00GRK9,MGP140229,P,Producent heeft herstel gemeld
00GRK9,MGP180220,P,Producent heeft herstel gemeld
00GRL8,MGP180561,P,Producent heeft herstel gemeld
00GRN6,MGP170289,P,Producent heeft herstel gemeld
00GRN6,MGP180617,P,Producent heeft herstel gemeld
00GRP2,MGP170325,P,Producent heeft herstel gemeld
00GRP3,MGP120327,P,Producent heeft herstel gemeld
00GRP3,MGP150029,P,Producent heeft herstel gemeld
00GRP3,MGP150161,P,Producent heeft herstel gemeld
00GRR1,MGP190063,P,Producent heeft herstel gemeld
00GRR6,MGP180384,P,Producent heeft herstel gemeld
00GRS5,MGP120327,P,Producent heeft herstel gemeld
00GRS5,MGP150029,P,Producent heeft herstel gemeld
00GRT2,MGP160059,P,Producent heeft herstel gemeld
00GRT2,MGP160220,P,Producent heeft herstel gemeld
00GRT9,MGP200327,O,Openstaande terugroepactie
00GRV3,MGP210513,O,Openstaande terugroepactie
00GRX3,MGP180561,O,Openstaande terugroepactie
00GRZ3,MGP120122,P,Producent heeft herstel gemeld
00GRZ3,MGP120231,P,Producent heeft herstel gemeld
00GRZ6,MGP180384,P,Producent heeft herstel gemeld
00GSB5,MGP120373,P,Producent heeft herstel gemeld
00GSB5,MGP120461,P,Producent heeft herstel gemeld
00GSB5,MGP150163,O,Openstaande terugroepactie
00GSG1,MGP170325,P,Producent heeft herstel gemeld
00GSG3,MGP180561,P,Producent heeft herstel gemeld
00GSH3,MGP170289,P,Producent heeft herstel gemeld
00GSH3,MGP180617,P,Producent heeft herstel gemeld
00GSH8,MGP130071,P,Producent heeft herstel gemeld
00GSH8,MGP200333,P,Producent heeft herstel gemeld
00GSJ2,MGP120327,P,Producent heeft herstel gemeld
00GSJ2,MGP150029,P,Producent heeft herstel gemeld
00GSK2,MGP120122,P,Producent heeft herstel gemeld
00GSK2,MGP120231,P,Producent heeft herstel gemeld
00GSL7,MGP120406,P,Producent heeft herstel gemeld
00GSL7,MGP150162,P,Producent heeft herstel gemeld
00GSL7,MGP150163,P,Producent heeft herstel gemeld
00GSN7,MGP190063,P,Producent heeft herstel gemeld
00GSR4,MGP180561,P,Producent heeft herstel gemeld
00GSR5,MGP180561,P,Producent heeft herstel gemeld
00GSV4,MGP150254,O,Openstaande terugroepactie
00GSV4,MGP160358,O,Openstaande terugroepactie
00GSV7,MGP120231,O,Openstaande terugroepactie
00GSV9,MGP180384,P,Producent heeft herstel gemeld
00GSX2,MGP130071,P,Producent heeft herstel gemeld
00GTB8,MGP210513,P,Producent heeft herstel gemeld
00GTD6,MGP150307,O,Openstaande terugroepactie
00GTF1,MGP140072,P,Producent heeft herstel gemeld
00GTF5,MGP130072,P,Producent heeft herstel gemeld
00GTF8,MGP120122,P,Producent heeft herstel gemeld
00GTF8,MGP120231,P,Producent heeft herstel gemeld
00GTH6,MGP120460,P,Producent heeft herstel gemeld
00GTJ1,MGP130072,P,Producent heeft herstel gemeld
00GTJ4,MGP150175,P,Producent heeft herstel gemeld
00GTJ4,MGP150435,P,Producent heeft herstel gemeld
00GTJ4,MGP170383,O,Openstaande terugroepactie
00GTK1,MGP170289,O,Openstaande terugroepactie
00GTK1,MGP180619,P,Producent heeft herstel gemeld
00GTK7,MGP150307,P,Producent heeft herstel gemeld
00GTK7,MGP170325,P,Producent heeft herstel gemeld
00GTK9,MGP180561,P,Producent heeft herstel gemeld
00GTL1,MGP120460,P,Producent heeft herstel gemeld
00GTL2,MGP130072,P,Producent heeft herstel gemeld
00GTL4,MGP160075,O,Openstaande terugroepactie
00GTL4,MGP220263,O,Openstaande terugroepactie
00GTN2,MGP210513,O,Openstaande terugroepactie
00GTN5,MGP120327,P,Producent heeft herstel gemeld
00GTN5,MGP150029,P,Producent heeft herstel gemeld
00GTP4,MGP170255,O,Openstaande terugroepactie
00GTP6,MGP220263,P,Producent heeft herstel gemeld
00GTS3,MGP170288,P,Producent heeft herstel gemeld
00GTS3,MGP170289,P,Producent heeft herstel gemeld
00GTS3,MGP180619,P,Producent heeft herstel gemeld
00GTT2,MGP120327,P,Producent heeft herstel gemeld
00GTT2,MGP150029,P,Producent heeft herstel gemeld
00GTT6,MGP190064,O,Openstaande terugroepactie
00GTV7,MGP120460,P,Producent heeft herstel gemeld
00GTV8,MGP120406,P,Producent heeft herstel gemeld
00GTV8,MGP150163,P,Producent heeft herstel gemeld
00GTV8,MGP180579,P,Producent heeft herstel gemeld
00GTZ4,MGP130071,P,Producent heeft herstel gemeld
00GTZ6,MGP150307,O,Openstaande terugroepactie
00GTZ6,MGP170325,O,Openstaande terugroepactie
00GTZ8,MGP150305,P,Producent heeft herstel gemeld
00GTZ9,MGP170362,P,Producent heeft herstel gemeld
00GVB2,MGP180561,P,Producent heeft herstel gemeld
00GVB8,MGP140229,O,Openstaande terugroepactie
00GVB8,MGP180220,O,Openstaande terugroepactie
00GVB8,MGP180609,O,Openstaande terugroepactie
00GVF4,MGP160075,P,Producent heeft herstel gemeld
00GVF4,MGP220263,O,Openstaande terugroepactie
00GVG2,MGP120406,P,Producent heeft herstel gemeld
00GVG2,MGP150162,P,Producent heeft herstel gemeld
00GVG2,MGP150163,P,Producent heeft herstel gemeld
00GVG3,MGP120406,P,Producent heeft herstel gemeld
00GVG3,MGP150163,P,Producent heeft herstel gemeld
00GVG3,MGP180579,P,Producent heeft herstel gemeld
00GVG6,MGP130072,P,Producent heeft herstel gemeld
00GVJ6,MGP220195,O,Openstaande terugroepactie
00GVK5,MGP160075,P,Producent heeft herstel gemeld
00GVK5,MGP220263,O,Openstaande terugroepactie
00GVL1,MGP120406,P,Producent heeft herstel gemeld
00GVL1,MGP140106,P,Producent heeft herstel gemeld
00GVL1,MGP150162,P,Producent heeft herstel gemeld
00GVL1,MGP150163,P,Producent heeft herstel gemeld
00GVL2,MGP120373,P,Producent heeft herstel gemeld
00GVL2,MGP120461,P,Producent heeft herstel gemeld
00GVL2,MGP150162,P,Producent heeft herstel gemeld
00GVL2,MGP150163,P,Producent heeft herstel gemeld
00GVL4,MGP130072,P,Producent heeft herstel gemeld
00GVL5,MGP200327,P,Producent heeft herstel gemeld
00GVL9,MGP190064,O,Openstaande terugroepactie
00GVP3,MGP120406,P,Producent heeft herstel gemeld
00GVP3,MGP140106,P,Producent heeft herstel gemeld
00GVP3,MGP150162,P,Producent heeft herstel gemeld
00GVP3,MGP150163,P,Producent heeft herstel gemeld
00GVP5,MGP150166,P,Producent heeft herstel gemeld
00GVS1,MGP130071,P,Producent heeft herstel gemeld
00GVS1,MGP200025,P,Producent heeft herstel gemeld
00GVS1,MGP200186,P,Producent heeft herstel gemeld
00GVS4,MGP150307,P,Producent heeft herstel gemeld
00GVS6,MGP120327,P,Producent heeft herstel gemeld
00GVS6,MGP150029,P,Producent heeft herstel gemeld
00GVS8,MGP180561,P,Producent heeft herstel gemeld
00GVV9,MGP120327,P,Producent heeft herstel gemeld
00GVV9,MGP150029,P,Producent heeft herstel gemeld
00GVX4,MGP140232,P,Producent heeft herstel gemeld
00GVX4,MGP180219,P,Producent heeft herstel gemeld
00GVX4,MGP180607,P,Producent heeft herstel gemeld
00GVX4,MGP190110,P,Producent heeft herstel gemeld
00GVX9,MGP150175,P,Producent heeft herstel gemeld
00GVX9,MGP150209,P,Producent heeft herstel gemeld
00GVX9,MGP150214,P,Producent heeft herstel gemeld
00GVX9,MGP150435,P,Producent heeft herstel gemeld
00GVX9,MGP170383,P,Producent heeft herstel gemeld
00GXB3,MGP120406,P,Producent heeft herstel gemeld
00GXB3,MGP150163,P,Producent heeft herstel gemeld
00GXB3,MGP180579,P,Producent heeft herstel gemeld
00GXB7,MGP150011,P,Producent heeft herstel gemeld
00GXB7,MGP150399,P,Producent heeft herstel gemeld
00GXD2,MGP190064,O,Openstaande terugroepactie
00GXD8,MGP080098,P,Producent heeft herstel gemeld
00GXD8,MGP100044,P,Producent heeft herstel gemeld
00GXF3,MGP120406,P,Producent heeft herstel gemeld
00GXF3,MGP140106,P,Producent heeft herstel gemeld
00GXF3,MGP150162,P,Producent heeft herstel gemeld
00GXF3,MGP150163,P,Producent heeft herstel gemeld
00GXH4,MGP150305,P,Producent heeft herstel gemeld
00GXH6,MGP180214,P,Producent heeft herstel gemeld
00GXH6,MGP180554,P,Producent heeft herstel gemeld
00GXJ2,MGP190063,P,Producent heeft herstel gemeld
00GXJ8,MGP200327,O,Openstaande terugroepactie
00GXK3,MGP130025,P,Producent heeft herstel gemeld
00GXS2,MGP170326,P,Producent heeft herstel gemeld
00GXS4,MGP120327,P,Producent heeft herstel gemeld
00GXS4,MGP150029,P,Producent heeft herstel gemeld
00GXS7,MGP180561,P,Producent heeft herstel gemeld
00GXT7,MGP120122,P,Producent heeft herstel gemeld
00GXT7,MGP120231,P,Producent heeft herstel gemeld
00GXT8,MGP190064,O,Openstaande terugroepactie
00GXV2,MGP200327,P,Producent heeft herstel gemeld
00GXV3,MGP170289,P,Producent heeft herstel gemeld
00GXV3,MGP180617,P,Producent heeft herstel gemeld
00GXV7,MGP210513,P,Producent heeft herstel gemeld
00GXZ2,MGP120327,P,Producent heeft herstel gemeld
00GXZ2,MGP150029,P,Producent heeft herstel gemeld
00GZB6,MGP190063,P,Producent heeft herstel gemeld
00GZB7,MGP120122,P,Producent heeft herstel gemeld
00GZB7,MGP120231,P,Producent heeft herstel gemeld
00GZD1,MGP200327,P,Producent heeft herstel gemeld
00GZD8,MGP200430,O,Openstaande terugroepactie
00GZG1,MGP120327,P,Producent heeft herstel gemeld
00GZG1,MGP150029,P,Producent heeft herstel gemeld
00GZG2,MGP120406,P,Producent heeft herstel gemeld
00GZG2,MGP150163,P,Producent heeft herstel gemeld
00GZG2,MGP180579,P,Producent heeft herstel gemeld
00GZH7,MGP170289,P,Producent heeft herstel gemeld
00GZH7,MGP180617,P,Producent heeft herstel gemeld
00GZJ7,MGP130071,P,Producent heeft herstel gemeld
00GZK5,MGP120406,P,Producent heeft herstel gemeld
00GZK5,MGP150162,P,Producent heeft herstel gemeld
00GZK5,MGP150163,P,Producent heeft herstel gemeld
00GZL2,MGP190063,P,Producent heeft herstel gemeld
00GZP6,MGP180561,P,Producent heeft herstel gemeld
00GZR7,MGP150175,P,Producent heeft herstel gemeld
00GZR7,MGP150435,P,Producent heeft herstel gemeld
00GZR7,MGP170383,P,Producent heeft herstel gemeld
00GZR8,MGP200327,P,Producent heeft herstel gemeld
00GZT6,MGP170362,P,Producent heeft herstel gemeld
00GZT8,MGP120406,P,Producent heeft herstel gemeld
00GZT8,MGP150163,P,Producent heeft herstel gemeld
00GZT8,MGP180579,P,Producent heeft herstel gemeld
00GZV4,MGP120122,P,Producent heeft herstel gemeld
00GZV4,MGP120231,P,Producent heeft herstel gemeld
00GZX9,MGP170326,P,Producent heeft herstel gemeld
00HBF7,MGP180561,P,Producent heeft herstel gemeld
00HBH5,MGP130071,P,Producent heeft herstel gemeld
00HBH5,MGP200025,P,Producent heeft herstel gemeld
00HBH5,MGP200186,P,Producent heeft herstel gemeld
00HBK1,MGP190063,P,Producent heeft herstel gemeld
00HBK3,MGP150201,P,Producent heeft herstel gemeld
00HBP5,MGP120406,P,Producent heeft herstel gemeld
00HBP5,MGP150163,P,Producent heeft herstel gemeld
00HBP5,MGP160256,P,Producent heeft herstel gemeld
00HBP5,MGP180256,P,Producent heeft herstel gemeld
00HBS8,MGP180532,P,Producent heeft herstel gemeld
00HBT3,MGP120122,P,Producent heeft herstel gemeld
00HBT3,MGP120231,P,Producent heeft herstel gemeld
00HBV1,MGP140054,P,Producent heeft herstel gemeld
00HBV8,MGP190063,O,Openstaande terugroepactie
00HBX3,MGP190064,P,Producent heeft herstel gemeld
00HBX3,MGP200507,P,Producent heeft herstel gemeld
00HBX7,MGP180384,P,Producent heeft herstel gemeld
00HBZ5,MGP150305,O,Openstaande terugroepactie
00HBZ8,MGP120406,P,Producent heeft herstel gemeld
00HBZ8,MGP150162,P,Producent heeft herstel gemeld
00HBZ8,MGP150163,P,Producent heeft herstel gemeld
00HDD7,MGP160075,O,Openstaande terugroepactie
00HDD7,MGP220263,O,Openstaande terugroepactie
00HDF3,MGP120406,P,Producent heeft herstel gemeld
00HDF3,MGP150162,P,Producent heeft herstel gemeld
00HDF3,MGP150163,P,Producent heeft herstel gemeld
00HDF7,MGP140308,O,Openstaande terugroepactie
00HDF7,MGP160181,O,Openstaande terugroepactie
00HDF7,MGP170636,O,Openstaande terugroepactie
00HDF9,MGP190063,O,Openstaande terugroepactie
00HDH4,MGP120406,P,Producent heeft herstel gemeld
00HDH4,MGP140106,P,Producent heeft herstel gemeld
00HDH4,MGP150162,P,Producent heeft herstel gemeld
00HDH4,MGP150163,P,Producent heeft herstel gemeld
00HDH9,MGP120122,P,Producent heeft herstel gemeld
00HDH9,MGP120231,P,Producent heeft herstel gemeld
00HDJ2,MGP140229,P,Producent heeft herstel gemeld
00HDJ2,MGP180220,P,Producent heeft herstel gemeld
00HDJ2,MGP180609,P,Producent heeft herstel gemeld
00HDK7,MGP150175,P,Producent heeft herstel gemeld
00HDK7,MGP150209,P,Producent heeft herstel gemeld
00HDK7,MGP150214,P,Producent heeft herstel gemeld
00HDK7,MGP150435,P,Producent heeft herstel gemeld
00HDK7,MGP170383,P,Producent heeft herstel gemeld
00HDK9,MGP150175,P,Producent heeft herstel gemeld
00HDK9,MGP150435,P,Producent heeft herstel gemeld
00HDK9,MGP170383,P,Producent heeft herstel gemeld
00HDL9,MGP170326,P,Producent heeft herstel gemeld
00HDN5,MGP190063,O,Openstaande terugroepactie
00HDN7,MGP170255,P,Producent heeft herstel gemeld
00HDR7,MGP120406,P,Producent heeft herstel gemeld
00HDR7,MGP150162,P,Producent heeft herstel gemeld
00HDR7,MGP150163,P,Producent heeft herstel gemeld
00HDT6,MGP170326,P,Producent heeft herstel gemeld
00HDV1,MGP140119,P,Producent heeft herstel gemeld
00HDV2,MGP150011,P,Producent heeft herstel gemeld
00HDV2,MGP150399,P,Producent heeft herstel gemeld
00HDV4,MGP190064,P,Producent heeft herstel gemeld
00HDV4,MGP200507,P,Producent heeft herstel gemeld
00HDZ1,MGP150162,P,Producent heeft herstel gemeld
00HDZ1,MGP150163,P,Producent heeft herstel gemeld
00HDZ3,MGP180384,P,Producent heeft herstel gemeld
00HDZ4,MGP190064,P,Producent heeft herstel gemeld
00HDZ4,MGP200507,P,Producent heeft herstel gemeld
00HDZ8,MGP180384,P,Producent heeft herstel gemeld
00HFB6,MGP180561,P,Producent heeft herstel gemeld
00HFD1,MGP180384,O,Openstaande terugroepactie
00HFD3,MGP140232,P,Producent heeft herstel gemeld
00HFD3,MGP180219,P,Producent heeft herstel gemeld
00HFD3,MGP180607,P,Producent heeft herstel gemeld
00HFD3,MGP190110,P,Producent heeft herstel gemeld
00HFF4,MGP170325,P,Producent heeft herstel gemeld
00HFF6,MGP170362,P,Producent heeft herstel gemeld
00HFG5,MGP150175,P,Producent heeft herstel gemeld
00HFG5,MGP150435,P,Producent heeft herstel gemeld
00HFG5,MGP170383,P,Producent heeft herstel gemeld
00HFL3,MGP170325,P,Producent heeft herstel gemeld
00HFN8,MGP120122,P,Producent heeft herstel gemeld
00HFN8,MGP120231,P,Producent heeft herstel gemeld
00HFP3,MGP160075,P,Producent heeft herstel gemeld
00HFP3,MGP220263,O,Openstaande terugroepactie
00HFP6,MGP120327,P,Producent heeft herstel gemeld
00HFP6,MGP150029,P,Producent heeft herstel gemeld
00HFR2,MGP120406,P,Producent heeft herstel gemeld
00HFR2,MGP140106,P,Producent heeft herstel gemeld
00HFR2,MGP150162,P,Producent heeft herstel gemeld
00HFR2,MGP150163,P,Producent heeft herstel gemeld
00HFS3,MGP120122,P,Producent heeft herstel gemeld
00HFS3,MGP120231,P,Producent heeft herstel gemeld
00HFT3,MGP120327,P,Producent heeft herstel gemeld
00HFT3,MGP150029,P,Producent heeft herstel gemeld
00HFT4,MGP180561,O,Openstaande terugroepactie
00HFT8,MGP150166,P,Producent heeft herstel gemeld
00HFT8,MGP160059,P,Producent heeft herstel gemeld
00HFV3,MGP120122,P,Producent heeft herstel gemeld
00HFV3,MGP120231,P,Producent heeft herstel gemeld
00HFV9,MGP170325,P,Producent heeft herstel gemeld
00HGB1,MGP160075,P,Producent heeft herstel gemeld
00HGB1,MGP220263,O,Openstaande terugroepactie
00HGB6,MGP180561,P,Producent heeft herstel gemeld
00HGB7,MGP120406,P,Producent heeft herstel gemeld
00HGB7,MGP140106,P,Producent heeft herstel gemeld
00HGB7,MGP150162,P,Producent heeft herstel gemeld
00HGB7,MGP150163,P,Producent heeft herstel gemeld
00HGD6,MGP190064,O,Openstaande terugroepactie
00HGD7,MGP200327,O,Openstaande terugroepactie
00HGJ1,MGP170255,P,Producent heeft herstel gemeld
00HGN2,MGP190064,O,Openstaande terugroepactie
00HGP6,MGP120406,P,Producent heeft herstel gemeld
00HGP6,MGP150162,P,Producent heeft herstel gemeld
00HGP6,MGP150163,P,Producent heeft herstel gemeld
00HGR4,MGP120122,P,Producent heeft herstel gemeld
00HGR4,MGP120231,P,Producent heeft herstel gemeld
00HGS7,MGP120327,P,Producent heeft herstel gemeld
00HGS7,MGP150029,P,Producent heeft herstel gemeld
00HGS8,MGP180561,P,Producent heeft herstel gemeld
00HGT6,MGP120122,P,Producent heeft herstel gemeld
00HGT6,MGP120231,P,Producent heeft herstel gemeld
00HGT7,MGP200327,O,Openstaande terugroepactie
00HGT9,MGP180384,O,Openstaande terugroepactie
00HGV4,MGP120327,P,Producent heeft herstel gemeld
00HGV4,MGP150029,P,Producent heeft herstel gemeld
00HGV4,MGP150161,P,Producent heeft herstel gemeld
00HGX2,MGP120122,P,Producent heeft herstel gemeld
00HGX2,MGP120231,P,Producent heeft herstel gemeld
00HGX8,MGP180561,P,Producent heeft herstel gemeld
00HGX9,MGP140194,P,Producent heeft herstel gemeld
00HGX9,MGP180115,P,Producent heeft herstel gemeld
00HGX9,MGP190288,P,Producent heeft herstel gemeld
00HGZ3,MGP190063,O,Openstaande terugroepactie
00HGZ4,MGP120122,P,Producent heeft herstel gemeld
00HGZ4,MGP120231,P,Producent heeft herstel gemeld
00HGZ5,MGP190064,P,Producent heeft herstel gemeld
00HGZ5,MGP200507,P,Producent heeft herstel gemeld
00HGZ7,MGP180384,O,Openstaande terugroepactie
00HHB3,MGP140194,P,Producent heeft herstel gemeld
00HHB3,MGP180115,P,Producent heeft herstel gemeld
00HHB8,MGP200327,P,Producent heeft herstel gemeld
00HHD3,MGP170106,P,Producent heeft herstel gemeld
00HHD5,MGP170362,P,Producent heeft herstel gemeld
00HHD8,MGP160059,P,Producent heeft herstel gemeld
00HHD8,MGP170040,P,Producent heeft herstel gemeld
00HHF3,MGP120122,P,Producent heeft herstel gemeld
00HHF3,MGP120231,P,Producent heeft herstel gemeld
00HHG2,MGP120327,P,Producent heeft herstel gemeld
00HHG2,MGP150029,P,Producent heeft herstel gemeld
00HHG5,MGP150166,P,Producent heeft herstel gemeld
00HHG5,MGP160059,P,Producent heeft herstel gemeld
00HHG8,MGP120122,P,Producent heeft herstel gemeld
00HHG8,MGP120231,P,Producent heeft herstel gemeld
00HHG9,MGP120122,P,Producent heeft herstel gemeld
00HHG9,MGP120231,P,Producent heeft herstel gemeld
00HHJ3,MGP120122,P,Producent heeft herstel gemeld
00HHJ3,MGP120231,P,Producent heeft herstel gemeld
00HHK4,MGP150175,P,Producent heeft herstel gemeld
00HHK4,MGP150435,P,Producent heeft herstel gemeld
00HHK4,MGP170383,P,Producent heeft herstel gemeld
00HHL2,MGP200430,P,Producent heeft herstel gemeld
00HHL9,MGP190063,O,Openstaande terugroepactie
00HHN8,MGP170326,P,Producent heeft herstel gemeld
00HHP5,MGP120373,P,Producent heeft herstel gemeld
00HHP5,MGP120461,P,Producent heeft herstel gemeld
00HHP5,MGP150163,P,Producent heeft herstel gemeld
00HHR1,MGP120122,P,Producent heeft herstel gemeld
00HHR1,MGP120231,P,Producent heeft herstel gemeld
00HHV2,MGP170325,P,Producent heeft herstel gemeld
00HHV7,MGP120327,P,Producent heeft herstel gemeld
00HHV7,MGP150029,P,Producent heeft herstel gemeld
00HHZ9,MGP180384,O,Openstaande terugroepactie
00HJB3,MGP120406,P,Producent heeft herstel gemeld
00HJB3,MGP150163,P,Producent heeft herstel gemeld
00HJB3,MGP180579,P,Producent heeft herstel gemeld
00HJB6,MGP200430,O,Openstaande terugroepactie
00HJD2,MGP170362,P,Producent heeft herstel gemeld
00HJF2,MGP150303,P,Producent heeft herstel gemeld
00HJF2,MGP180611,P,Producent heeft herstel gemeld
00HJG2,MGP150175,P,Producent heeft herstel gemeld
00HJG2,MGP150209,P,Producent heeft herstel gemeld
00HJG2,MGP150214,P,Producent heeft herstel gemeld
00HJG2,MGP150435,P,Producent heeft herstel gemeld
00HJG2,MGP170383,P,Producent heeft herstel gemeld
00HJH2,MGP120406,P,Producent heeft herstel gemeld
00HJH2,MGP140106,P,Producent heeft herstel gemeld
00HJH2,MGP150162,P,Producent heeft herstel gemeld
00HJH2,MGP150163,P,Producent heeft herstel gemeld
00HJH7,MGP150307,O,Openstaande terugroepactie
00HJJ3,MGP150175,P,Producent heeft herstel gemeld
00HJJ3,MGP150209,P,Producent heeft herstel gemeld
00HJJ3,MGP150214,P,Producent heeft herstel gemeld
00HJJ3,MGP150435,P,Producent heeft herstel gemeld
00HJJ3,MGP170383,P,Producent heeft herstel gemeld
00HJJ8,MGP120327,P,Producent heeft herstel gemeld
00HJJ8,MGP150029,P,Producent heeft herstel gemeld
00HJN1,MGP120406,P,Producent heeft herstel gemeld
00HJN1,MGP140106,P,Producent heeft herstel gemeld
00HJN1,MGP150162,P,Producent heeft herstel gemeld
00HJN1,MGP150163,P,Producent heeft herstel gemeld
00HJN2,MGP190064,P,Producent heeft herstel gemeld
00HJN2,MGP200507,P,Producent heeft herstel gemeld
00HJN5,MGP140119,P,Producent heeft herstel gemeld
00HJP8,MGP150305,P,Producent heeft herstel gemeld
00HJR7,MGP170326,P,Producent heeft herstel gemeld
00HJS2,MGP120317,P,Producent heeft herstel gemeld
00HJS2,MGP120406,P,Producent heeft herstel gemeld
00HJS2,MGP160070,P,Producent heeft herstel gemeld
00HJS3,MGP160075,O,Openstaande terugroepactie
00HJS3,MGP220263,O,Openstaande terugroepactie
00HJT9,MGP120315,O,Openstaande terugroepactie
00HJT9,MGP150254,O,Openstaande terugroepactie
00HJT9,MGP160358,O,Openstaande terugroepactie
00HJT9,MGP210045,O,Openstaande terugroepactie
00HJV2,MGP070060,P,Producent heeft herstel gemeld
00HJV5,MGP210513,P,Producent heeft herstel gemeld
00HJV5,MGP220195,P,Producent heeft herstel gemeld
00HJX9,MGP150175,P,Producent heeft herstel gemeld
00HJX9,MGP150435,P,Producent heeft herstel gemeld
00HJX9,MGP170383,P,Producent heeft herstel gemeld
00HJZ4,MGP180384,P,Producent heeft herstel gemeld
00HKB9,MGP120122,P,Producent heeft herstel gemeld
00HKB9,MGP120231,P,Producent heeft herstel gemeld
00HKD1,MGP200327,P,Producent heeft herstel gemeld
00HKD2,MGP200327,P,Producent heeft herstel gemeld
00HKD7,MGP180384,P,Producent heeft herstel gemeld
00HKF1,MGP180384,P,Producent heeft herstel gemeld
00HKF2,MGP130071,P,Producent heeft herstel gemeld
00HKF3,MGP140054,P,Producent heeft herstel gemeld
00HKF3,MGP160361,P,Producent heeft herstel gemeld
00HKG7,MGP120327,P,Producent heeft herstel gemeld
00HKG7,MGP150029,P,Producent heeft herstel gemeld
00HKH6,MGP120122,P,Producent heeft herstel gemeld
00HKH6,MGP120231,P,Producent heeft herstel gemeld
00HKH8,MGP200327,O,Openstaande terugroepactie
00HKH9,MGP200327,O,Openstaande terugroepactie
00HKJ7,MGP130071,P,Producent heeft herstel gemeld
00HKK3,MGP120327,P,Producent heeft herstel gemeld
00HKK3,MGP150029,P,Producent heeft herstel gemeld
00HKK5,MGP170325,P,Producent heeft herstel gemeld
00HKL1,MGP150307,O,Openstaande terugroepactie
00HKP1,MGP150166,P,Producent heeft herstel gemeld
00HKP1,MGP160059,P,Producent heeft herstel gemeld
00HKP7,MGP200327,P,Producent heeft herstel gemeld
00HKP8,MGP200327,P,Producent heeft herstel gemeld
00HKR1,MGP180384,P,Producent heeft herstel gemeld
00HKR8,MGP140244,P,Producent heeft herstel gemeld
00HKS5,MGP150307,P,Producent heeft herstel gemeld
00HKS5,MGP170325,P,Producent heeft herstel gemeld
00HKS6,MGP150307,O,Openstaande terugroepactie
00HKS6,MGP170325,O,Openstaande terugroepactie
00HKT5,MGP170362,P,Producent heeft herstel gemeld
00HKV8,MGP180384,P,Producent heeft herstel gemeld
00HKX6,MGP130071,P,Producent heeft herstel gemeld
00HKZ3,MGP120327,P,Producent heeft herstel gemeld
00HKZ3,MGP150029,P,Producent heeft herstel gemeld
00HKZ9,MGP170326,P,Producent heeft herstel gemeld
00HLD7,MGP200327,P,Producent heeft herstel gemeld
00HLF5,MGP130071,P,Producent heeft herstel gemeld
00HLJ1,MGP120122,P,Producent heeft herstel gemeld
00HLJ1,MGP120231,P,Producent heeft herstel gemeld
00HLJ4,MGP130071,P,Producent heeft herstel gemeld
00HLJ4,MGP200333,P,Producent heeft herstel gemeld
00HLK6,MGP130072,P,Producent heeft herstel gemeld
00HLK7,MGP130072,O,Openstaande terugroepactie
00HLL2,MGP170289,P,Producent heeft herstel gemeld
00HLL2,MGP180617,P,Producent heeft herstel gemeld
00HLL4,MGP190064,P,Producent heeft herstel gemeld
00HLL4,MGP200507,P,Producent heeft herstel gemeld
00HLL5,MGP190064,O,Openstaande terugroepactie
00HLL6,MGP190064,P,Producent heeft herstel gemeld
00HLL6,MGP200507,P,Producent heeft herstel gemeld
00HLL7,MGP160209,P,Producent heeft herstel gemeld
00HLP3,MGP180384,P,Producent heeft herstel gemeld
00HLR1,MGP160075,P,Producent heeft herstel gemeld
00HLR1,MGP220263,O,Openstaande terugroepactie
00HLR2,MGP160075,P,Producent heeft herstel gemeld
00HLR3,MGP160075,P,Producent heeft herstel gemeld
00HLR3,MGP220263,O,Openstaande terugroepactie
00HLR5,MGP120406,P,Producent heeft herstel gemeld
