FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
spuisluis.6406,160717,474991,9385,Nijkerkersluis,32E-001,32E-001-05,Nijkerkersluis 3,Spuisluis tussen Nijkerkernauw - Nuldernauw (opening 3),Spuisluis,Nat,HWS,,,160.717,474.991,1962,32E-351-00,1675,RWS MN / MN District Noord,1675,,,POINT (160717 474991)
spuisluis.6407,160723,474972,9386,Nijkerkersluis,32E-001,32E-001-06,Nijkerkersluis 4,Spuisluis tussen Nijkerkernauw - Nuldernauw (opening 4 : zuid),Spuisluis,Nat,HWS,,,160.723,474.972,1962,32E-351-00,1675,RWS MN / MN District Noord,1675,,,POINT (160723 474972)
spuisluis.6408,86945,412014,9387,Volkeraksluizen,43G-001,43G-001-09,Inlaatsluis Volkerak 2,Inlaatsluis tussen Hellegat - Hollandsch Diep (opening 2),Spuisluis,Nat,HWS,,,86.945,412.014,1974,43G-353-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (86945 412014)
spuisluis.6409,86971,411986,9388,Volkeraksluizen,43G-001,43G-00110,Inlaatsluis Volkerak 3,Inlaatsluis tussen Hellegat - Hollandsch Diep (opening 3),Spuisluis,Nat,HWS,,,86.971,411.986,1974,43G-353-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (86971 411986)
spuisluis.6410,86993,411957,9389,Volkeraksluizen,43G-001,43G-00111,Inlaatsluis Volkerak 4,Inlaatsluis tussen Hellegat - Hollandsch Diep (opening 4 : zuid),Spuisluis,Nat,HWS,,,86.993,411.957,1974,43G-353-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (86993 411957)
spuisluis.6411,74782,378851,9390,Bathse spuisluis,49D-354,49D-354-02,Bathse spuisluis,Spuisluis tussen Westerschelde - Spuikanaal (koker nr 2),Spuisluis,Nat,HWS,,,74.782,378.851,1982,49D-354-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (74782 378851)
spuisluis.6412,74780,378854,9391,Bathse spuisluis,49D-354,49D-354-03,Bathse spuisluis,Spuisluis tussen Westerschelde - Spuikanaal (koker nr 3),Spuisluis,Nat,HWS,,,74.78,378.854,1982,49D-354-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (74780 378854)
spuisluis.6413,74777,378857,9392,Bathse spuisluis,49D-354,49D-354-04,Bathse spuisluis,Spuisluis tussen Westerschelde - Spuikanaal (koker nr 4),Spuisluis,Nat,HWS,,,74.777,378.857,1982,49D-354-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (74777 378857)
spuisluis.6414,74775,378861,9393,Bathse spuisluis,49D-354,49D-354-05,Bathse spuisluis,Spuisluis tussen Westerschelde - Spuikanaal (koker nr 5),Spuisluis,Nat,HWS,,,74.775,378.861,1982,49D-354-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (74775 378861)
spuisluis.6415,74773,378864,9394,Bathse spuisluis,49D-354,49D-354-06,Bathse spuisluis (noord),Spuisluis tussen Westerschelde - Spuikanaal (noordelijke koker nr 6),Spuisluis,Nat,HWS,,,74.773,378.864,1982,49D-354-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (74773 378864)
spuisluis.6488,13000,305000,9488,Spuisluizen,85K-100-40,85K-100-4040,Spuisluizen,v. 2010-11,Spuisluis,Droog,HWN,,,13,305,,85K-100-40,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
spuisluis.6548,133360,413865,9558,Bovenlandse Sluis,44F-108,44F-108-01,Bovenlandse Sluis,Spui-/ Uitwateringssluis in het afwateringskanaal 's Hertogenbosch - Drongelen,Spuisluis,Nat,,,,133.36,413.865,1897,44F-108-01,883,Nog niet bekend/Nog niet bekend,883,,,POINT (133360 413865)
