MAST_NUMMER,ARMATUURTYPE_1,ARMATUURTYPE_2,ARMPLAATSINGSDATUM,LAMPPLAATSINGSDATUM,LAMPTYPENAAM
002 003689,SAFFIER-1 SONT50W 1632 RAL7035 Gewelfd Glas,,20070204000000,20190830000000,220050 CDO-TT 050W/828
002 003697,2500 1xPLL24 E,,20041201000000,20181113000000,310024 PL-L 24W/830 4P MASTER
002 003700,Furyo 1 1xCPO-TW45W,,20101101000000,20180412000000,260045 CPO-TW 045W/628 MASTER
002 003719,2550 1xPLL18/24 Iris,,20160713000000,20160713000000,310024 PL-L 24W/830 4P MASTER
002 003727,KFK 1xPLL18/24 E,,20101212000000,20160210000000,310024 PL-L 24W/830 4P MASTER
002 003735,KFK LED2WELL 1600lm,,20180131000000,20180131000000,LED 15W 3000K 1600lm
002 003743,2500 1xPLL55 E,2500 1xPLL55 E,20060201000000,20160204000000,310055 PL-L 55W/830 4P MASTER
002 003743,2500 1xPLL55 E,2500 1xPLL55 E,20060301000000,20160204000000,310055 PL-L 55W/830 4P MASTER
002 003778,2700 2xTLS20,,19821201000000,19821201000000,TLS 20W kl33
002 003778,2700 2xTLS20,,19821201000000,20160209000000,TLS 20W kl33
002 003786,KFK 1xPLL18/24 E,,20160817000000,20160817000000,310024 PL-L 24W/830 4P MASTER
002 003794,BGP623 60LED ... NW CLO 8800 Luma 1,BGP623 60LED ... NW CLO 8800 Luma 1,20150211000000,20141215000000,LED 75W 4000K 8800lm
002 003808,2550 1xPLL18/24 Iris,,20160728000000,20160728000000,310024 PL-L 24W/830 4P MASTER
002 003816,2500 1xPLL24 E,,20041101000000,20170327000000,310024 PL-L 24W/830 4P MASTER
002 003824,2500 1xPLL24 E,,20110615000000,20201105000000,310024 PL-L 24W/830 4P MASTER
002 003832,2500 1xPLL24 E,,20011101000000,20201106000000,310024 PL-L 24W/830 4P MASTER
002 003840,2700 2xTLS20,,19701201000000,19820118000000,TLS 20W kl33
002 003840,2700 2xTLS20,,19701201000000,20151207000000,TLS 20W kl33
002 003859,KFK 1xPLL18/24 E,,20160721000000,20160721000000,310024 PL-L 24W/830 4P MASTER
002 003867,KFK LED2WELL 1600lm,,20141201000000,20141201000000,LED 15W 3000K 1600lm
002 003875,KFK 1xPLL18/24 E,,20160121000000,20170331000000,310024 PL-L 24W/830 4P MASTER
002 003883,KFK 1xPLL18/24 E,,20090615000000,20170325000000,310024 PL-L 24W/830 4P MASTER
002 003891,RMB 1xPLL 24W E,,19991001000000,20201204000000,310024 PL-L 24W/830 4P MASTER
002 003913,KFK 1xPLL18/24 E,,20120815000000,20201118000000,310024 PL-L 24W/830 4P MASTER
002 003921,LIBRA 1xPLL36 E RAL9007,,20151201000000,20201207000000,310036 PL-L 36W/830 4P MASTER
002 003948,ALTRA-3 1xPLL 55 E,,20041101000000,20170329000000,310055 PL-L 55W/830 4P MASTER
002 003972,KFK 1xPLL18/24 E,,20101212000000,20160209000000,310024 PL-L 24W/830 4P MASTER
002 003980,KFK 1xPLL18/24 E,,20101212000000,20160209000000,310024 PL-L 24W/830 4P MASTER
002 003999,LIBRA 1xPLL24 E RAL9007,,20150415000000,20201109000000,310024 PL-L 24W/830 4P MASTER
002 004006,FGS 103 1xPLL 24 E,,20041101000000,20201123000000,310024 PL-L 24W/830 4P MASTER
002 004014,LIBRA 24LED WW RAL9007,,20191220000000,20191220000000,LED 24W 3000K 2650lm
002 004022,KFK LED2WELL 1600lm overeenkomst,,20200925000000,20200915000000,LED 13W 3000K 1600lm
002 004030,KFK 1xPLL18/24 E,,20160701000000,20201208000000,310024 PL-L 24W/830 4P MASTER
002 004057,KFK 1xPLL18/24 E,,20090707000000,20201211000000,310024 PL-L 24W/830 4P MASTER
002 004065,2500 1xPLL24 E,,20020101000000,20190710000000,310024 PL-L 24W/830 4P MASTER
002 004073,2500 1xPLL24 E,,20090815000000,20201105000000,310024 PL-L 24W/830 4P MASTER
002 004103,ALTRA-2 1xPLL 36 E,,20041101000000,20170401000000,310036 PL-L 36W/830 4P MASTER
002 004111,2550 1xPLL18/24 Iris,,20150901000000,20170330000000,310024 PL-L 24W/830 4P MASTER
002 004138,LIBRA 24LED WW RAL9007,,20161201000000,20161201000000,LED 24W 3000K 2650lm
002 004146,KFK LED2WELL 1600lm,,20181015000000,20181015000000,LED 15W 3000K 1600lm
002 004154,2500 1xPLL24 E,ALTRA-2 1x PLL24 E,20140402000000,20201202000000,310024 PL-L 24W/830 4P MASTER
002 004162,KFK 1xPLL18/24 E,,20101212000000,20160211000000,310024 PL-L 24W/830 4P MASTER
002 004170,KFK 1xPLL18/24 E,,20101212000000,20160211000000,310024 PL-L 24W/830 4P MASTER
002 004197,LIBRA 1xPLL24 E RAL9007,,20140925000000,20201123000000,310024 PL-L 24W/830 4P MASTER
002 004200,LIBRA 1xPLL18 E RAL9007,LIBRA 1xPLL18 E RAL9007,20121115000000,20160205000000,310018 PL-L 18W/830 4P MASTER
002 004219,GEMA 1170 1X70 EVSA D60   ,,19930501000000,20191114000000,220070 CDO-TT 070W/828 MASTER
002 004227,LIBRA 1xPLL24 E RAL9007,,20100811000000,20170321000000,310024 PL-L 24W/830 4P MASTER
002 004243,2700 2xTLS20,,19751201000000,20151207000000,TLS 20W kl33
002 004251,Axia 2.1 WW 5167 8 led 480mA 1400lm,,20200424000000,20200424000000,LED 13W 3000K 1400lm
002 004278,LIBRA 1xPLL24 E RAL9007,,20120815000000,20201118000000,310024 PL-L 24W/830 4P MASTER
002 004294,KFK 1xPLL18/24 E,,20101212000000,20160210000000,310024 PL-L 24W/830 4P MASTER
002 004308,2500 1xPLL24 E,,20090615000000,20170325000000,310024 PL-L 24W/830 4P MASTER
002 004316,2500 1xPLL24 E,,19990301000000,20170327000000,310024 PL-L 24W/830 4P MASTER
002 004324,KFK LED2WELL 1600lm overeenkomst,,20190808000000,20190808000000,LED 13W 3000K 1600lm
002 004332,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20190801000000,20190801000000,LED 13W 3000K 1400lm
002 004367,LIBRA 1xPLL24 E RAL9007,,20180901000000,20180901000000,310024 PL-L 24W/830 4P MASTER
002 004391,2500 1xPLL24 E,,20110615000000,20201104000000,310024 PL-L 24W/830 4P MASTER
002 004405,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201117000000,310024 PL-L 24W/830 4P MASTER
002 004421,KFK 1xPLL18/24 E,,20101212000000,20160211000000,310024 PL-L 24W/830 4P MASTER
002 004448,2500 1xPLL24 E,,20041201000000,20170327000000,310024 PL-L 24W/830 4P MASTER
002 004456,2500 1xPLL24 E,,20090707000000,20201113000000,310024 PL-L 24W/830 4P MASTER
002 004464,2500 1xPLL24 E,,20090707000000,20201210000000,310024 PL-L 24W/830 4P MASTER
002 004472,2500 1xPLL24 E,,20090707000000,20201210000000,310024 PL-L 24W/830 4P MASTER
002 004480,LIBRA 1xPLL24 E RAL9007,,20101129000000,20201113000000,310024 PL-L 24W/830 4P MASTER
002 004499,LIBRA 1xPLL24 E RAL9007,,20110715000000,20201113000000,310024 PL-L 24W/830 4P MASTER
002 004502,LIBRA 1xPLL24 E RAL9007,,20101126000000,20201113000000,310024 PL-L 24W/830 4P MASTER
002 004510,LIBRA 1xPLL24 E RAL9007,,20110715000000,20201113000000,310024 PL-L 24W/830 4P MASTER
002 004529,KFK 1xPLL18/24 E,,20101126000000,20201113000000,310024 PL-L 24W/830 4P MASTER
002 004537,2500 1xPLL24 E,,20130318000000,20170403000000,310024 PL-L 24W/830 4P MASTER
002 004545,KFK 1xPLL18/24 E,,20120815000000,20201118000000,310024 PL-L 24W/830 4P MASTER
002 004561,KFK 1xPLL18/24 E,,20100224000000,20160211000000,310024 PL-L 24W/830 4P MASTER
002 004588,CDS570 1x PLT 32 W EVSA D60,,20100818000000,20180723000000,370032 PL-T TOP 32W/840 4P
002 004596,KFK 1xPLL18/24 E,,20120222000000,20201217000000,310024 PL-L 24W/830 4P MASTER
002 004618,KFK 1xPLL18/24 E,,20120222000000,20201217000000,310024 PL-L 24W/830 4P MASTER
002 004626,2500 1xPLL24 E,,20090304000000,20201104000000,310024 PL-L 24W/830 4P MASTER
002 004634,2500 1xPLL24 E,,20020101000000,20180720000000,310024 PL-L 24W/830 4P MASTER
002 004642,Pro-Vision mini 12 led 3000k,,20160824000000,20160824000000,LED 12W 3000K 1250lm
002 004650,KFK 1xPLL18/24 E,,20100811000000,20170318000000,310024 PL-L 24W/830 4P MASTER
002 004669,LIBRA 1xPLL24 E RAL9007,,20120620000000,20201106000000,310024 PL-L 24W/830 4P MASTER
002 004677,KFK 1xPLL18/24 E,,20160906000000,20160906000000,310024 PL-L 24W/830 4P MASTER
002 004685,Ampera Mini 24LED 5068 WW 700mA CLO 005A8,,20170930000000,20170930000000,LED 55W 3000K 6300lm - 5300lm
002 004693,KFK LED2WELL 1600lm overeenkomst,,20190808000000,20190808000000,LED 13W 3000K 1600lm
002 004707,KFK 1xPLL18/24 E,,20100811000000,20171122000000,310024 PL-L 24W/830 4P MASTER
002 004715,2500 1xPLL24 E,,20020101000000,20170324000000,310024 PL-L 24W/830 4P MASTER
002 004723,LIBRA 1xPLL36 E RAL9007,,20141015000000,20201214000000,310036 PL-L 36W/830 4P MASTER
002 004731,KFK 1xPLL18/24 E,,20160808000000,20160808000000,310024 PL-L 24W/830 4P MASTER
002 004758,RMB 1xPLL 24W E,,19991001000000,20201207000000,310024 PL-L 24W/830 4P MASTER
002 004774,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20210415000000,20210415000000,LED 13W 3000K 1400lm
002 004782,RMB 1xPLL 24W E,,20040301000000,20201209000000,310024 PL-L 24W/830 4P MASTER
002 004790,LIBRA 1xPLL24 E RAL9007,,20160517000000,20201109000000,310024 PL-L 24W/830 4P MASTER
002 004804,KFK 1xPLL18/24 E,,20101212000000,20160209000000,310024 PL-L 24W/830 4P MASTER
002 004812,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20210415000000,20210415000000,LED 13W 3000K 1400lm
002 004820,RMB 1xPLL 24W E,,20040301000000,20201118000000,310024 PL-L 24W/830 4P MASTER
002 004839,BGP630 GRN 2350/NW PSD IP65 .... D9 SRG10 350mA,,20140331000000,20140331000000,LED 22W 4000K 2350lm
002 004847,2500 1xPLL24 E,,20081110000000,20201118000000,310024 PL-L 24W/830 4P MASTER
002 004855,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20210415000000,20210415000000,LED 13W 3000K 1400lm
002 004863,LIBRA 1xPLL24 E RAL9007,,20150415000000,20201109000000,310024 PL-L 24W/830 4P MASTER
002 004898,RMB 1xPLL 24W E,,19970701000000,20160208000000,310024 PL-L 24W/830 4P MASTER
002 004901,LIBRA 1xPLL24 E RAL9007,,20141201000000,20201208000000,310024 PL-L 24W/830 4P MASTER
002 004928,2500 1xPLL24 E,,20090928000000,20201105000000,310024 PL-L 24W/830 4P MASTER
002 004936,2550 1xPLL18/24 Iris,,20140401000000,20201120000000,310024 PL-L 24W/830 4P MASTER
002 004944,LIBRA 1xPLL24 E RAL9007,,20160406000000,20201106000000,310024 PL-L 24W/830 4P MASTER
002 004960,BGP630 GRN 2350/NW PSD IP65 .... D9 SRG10 350mA,,20140331000000,20140331000000,LED 22W 4000K 2350lm
002 004979,KFK 1xPLL18/24 E,,20101212000000,20160209000000,310024 PL-L 24W/830 4P MASTER
002 004987,RMB 1xPLL 24W E,,20000501000000,20161121000000,320024 PL-L 24W/840 4P MASTER
002 004995,LIBRA 1xPLL36 E RAL9007,,20141202000000,20201111000000,310036 PL-L 36W/830 4P MASTER
002 005029,KFK 1xPLL18/24 E,,20090928000000,20201113000000,310024 PL-L 24W/830 4P MASTER
002 005037,KFK 1xPLL18/24 E,,20150901000000,20170330000000,310024 PL-L 24W/830 4P MASTER
002 005045,KFK LED2WELL 1600lm overeenkomst,,20190410000000,20190410000000,LED 13W 3000K 1600lm
002 005053,KFK 1xPLL18/24 E,,20110518000000,20160208000000,310024 PL-L 24W/830 4P MASTER
002 005061,LIBRA 24LED WW RAL9007,,20161201000000,20161201000000,LED 24W 3000K 2650lm
002 005088,KFK 1xPLL18/24 E,,20160902000000,20160902000000,310024 PL-L 24W/830 4P MASTER
002 005118,2550 1xPLL18/24 Iris,,20141201000000,20201204000000,310024 PL-L 24W/830 4P MASTER
002 005126,KFK 1xPLL18/24 E,,20160822000000,20160822000000,310024 PL-L 24W/830 4P MASTER
002 005134,2500 1xPLL24 E,,20020101000000,20170330000000,310024 PL-L 24W/830 4P MASTER
002 005150,KFK 1xPLL18/24 E,,20101212000000,20160209000000,310024 PL-L 24W/830 4P MASTER
002 005169,KFK 1xPLL18/24 E,,20140301000000,20170330000000,310024 PL-L 24W/830 4P MASTER
002 005177,KFK 1xPLL18/24 E,,20140301000000,20170330000000,310024 PL-L 24W/830 4P MASTER
002 005185,LIBRA 1xPLL24 E RAL9007,,20100811000000,20170321000000,310024 PL-L 24W/830 4P MASTER
002 005193,LIBRA 1xPLL24 E RAL9007,,20100811000000,20170321000000,310024 PL-L 24W/830 4P MASTER
002 005207,2500 1xPLL24 E,,20041101000000,20170325000000,310024 PL-L 24W/830 4P MASTER
002 005215,SAFFIER-1 CPO 90W dynadimmer,,20121001000000,20180413000000,260090 CPO-TW 090W/728 MASTER
002 005223,MATLN ANWB BEWEGWIJZERBORD NW,MATLN ANWB BEWEGWIJZERBORD NW,20000701000000,20150701000000,391058 TL-D Xtreme 58W/840
002 005231,2500 1xPLL24 E,,19990701000000,20161116000000,320024 PL-L 24W/840 4P MASTER
002 005258,LIBRA 1xPLL24 E RAL9007,,20120815000000,20201118000000,310024 PL-L 24W/830 4P MASTER
002 005266,RMB 1xPLL 24W E,,20000901000000,20151214000000,320024 PL-L 24W/840 4P MASTER
002 005274,2500 1xPLL24 E,,20090304000000,20190722000000,310024 PL-L 24W/830 4P MASTER
002 005282,2500 1xPLL24 E,,20101126000000,20201113000000,310024 PL-L 24W/830 4P MASTER
002 005290,2500 1xPLL24 E,,19990501000000,20201119000000,310024 PL-L 24W/830 4P MASTER
002 005304,KFK 1xPLL18/24 E,,20101212000000,20160209000000,310024 PL-L 24W/830 4P MASTER
002 005312,2500 1xPLL24 E,,20030301000000,20201116000000,310024 PL-L 24W/830 4P MASTER
002 005320,2500 1xPLL24 E,,20020101000000,20170329000000,310024 PL-L 24W/830 4P MASTER
002 005355,RMB 1xPLL 24W E,,20040301000000,20160208000000,310024 PL-L 24W/830 4P MASTER
002 005371,Pro-Vision mini 12 led 3000k,,20160720000000,20160720000000,LED 12W 3000K 1250lm
002 005398,2500 1xPLL36 E,,20000501000000,20201124000000,310036 PL-L 36W/830 4P MASTER
002 005401,KFK LED2WELL 2150lm overeenkomst,,20200114000000,20200114000000,LED 19W 3000K 2150lm
002 005428,KFK LED2WELL 1600lm,,20160823000000,20160823000000,LED 15W 3000K 1600lm
002 005436,LIBRA 1xPLL24 E RAL9007,,20150924000000,20201109000000,310024 PL-L 24W/830 4P MASTER
002 005444,KFK LED2WELL 1600lm,,20141201000000,20141201000000,LED 15W 3000K 1600lm
002 005452,Ampera Mini 24LED 5068 WW 700mA CLO 005A8,,20190808000000,20190808000000,LED 55W 3000K 6300lm - 5300lm
002 005487,2500 1xPLL24 E,,20020701000000,20170403000000,310024 PL-L 24W/830 4P MASTER
002 005495,2500 1xPLL24 E,,20041101000000,20170329000000,310024 PL-L 24W/830 4P MASTER
002 005509,KFK 1xPLL18/24 E,,20120222000000,20210416000000,310024 PL-L 24W/830 4P MASTER
002 005525,KFK 1xPLL18/24 E,,20160808000000,20160808000000,310024 PL-L 24W/830 4P MASTER
002 005533,KFK 1xPLL18/24 E,,20150924000000,20201124000000,310024 PL-L 24W/830 4P MASTER
002 005541,2500 1xPLL24 E,,20090815000000,20201217000000,310024 PL-L 24W/830 4P MASTER
002 005576,2500 1xPLL24 E,,20041101000000,20170327000000,310024 PL-L 24W/830 4P MASTER
002 005584,LIBRA 1xPLL24 E RAL9007,,20150924000000,20201111000000,310024 PL-L 24W/830 4P MASTER
002 005592,2500 1xPLL24 E,,20090928000000,20201105000000,310024 PL-L 24W/830 4P MASTER
002 005614,NEOS 3 1709 CDO-TT 150,NEOS 3 1709 CDO-TT 150,20140101000000,20161207000000,220150 CDO-TT 150W/828 MASTER
002 005622,LIBRA 1xPLL36 E RAL9007,,20150109000000,20170324000000,310036 PL-L 36W/830 4P MASTER
002 005630,2500 1xPLL24 E,,20110615000000,20201105000000,310024 PL-L 24W/830 4P MASTER
002 005657,KFK 1xPLL18/24 E,,20160713000000,20160713000000,310024 PL-L 24W/830 4P MASTER
002 005665,KFK LED2WELL 1800lm overeenkomst,,20190613000000,20190613000000,LED 16W 3000K 1800lm
002 005673,KFK LED2WELL 1800lm overeenkomst,,20190613000000,20190613000000,LED 16W 3000K 1800lm
002 005681,KFK LED2WELL 1500lm overeenkomst,,20190424000000,20190424000000,LED 13W 3000K 1500lm
002 005703,KFK LED2WELL 1600lm overeenkomst,,20190613000000,20190613000000,LED 13W 3000K 1600lm
002 005711,KFK 1xPLL18/24 E,,20171102000000,20201123000000,310024 PL-L 24W/830 4P MASTER
002 005738,2500 1xPLL24 E,,20020101000000,20180222000000,310024 PL-L 24W/830 4P MASTER
002 005746,2550 1xPLL18/24 Iris,,20150924000000,20200508000000,310018 PL-L 18W/830 4P MASTER
002 005754,LIBRA 1xPLL24 E RAL9007,,20120620000000,20201106000000,310024 PL-L 24W/830 4P MASTER
002 005762,KFK LED2WELL 1050lm overeenkomst,,20190808000000,20190808000000,LED 09W 3000K 1050lm
002 005770,KFK LED2WELL 1600lm,,20171002000000,20171002000000,LED 15W 3000K 1600lm
002 005789,KFK LED2WELL 1600lm,,20170531000000,20170531000000,LED 15W 3000K 1600lm
002 005797,KFK LED2WELL 1050lm overeenkomst,,20190808000000,20190808000000,LED 09W 3000K 1050lm
002 005800,KFK LED2WELL 1600lm,,20170930000000,20170930000000,LED 15W 3000K 1600lm
002 005819,2500 1xPLL24 E,,19990201000000,20201111000000,310024 PL-L 24W/830 4P MASTER
002 005827,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20210401000000,20210401000000,LED 13W 3000K 1400lm
002 005835,2500 1xPLL24 E,,20030401000000,20201123000000,310024 PL-L 24W/830 4P MASTER
002 005843,2700 2xTLS20,,19701201000000,19820118000000,TLS 20W kl33
002 005843,2700 2xTLS20,,19701201000000,20151207000000,TLS 20W kl33
002 005851,2500 1xPLL24 E,,20041101000000,20151207000000,320024 PL-L 24W/840 4P MASTER
002 005878,Furyo 1 1xCPO-TW45W,Furyo 1 1xCPO-TW45W,20140402000000,20180413000000,260045 CPO-TW 045W/628 MASTER
002 005886,2500 1xPLL24 E,,20030901000000,20201123000000,310024 PL-L 24W/830 4P MASTER
002 005894,2500 1xPLL24 E,,20020901000000,20201111000000,310024 PL-L 24W/830 4P MASTER
002 005908,VONDEL Fortimo 28W,,20130523000000,20130523000000,LED 28w Fortimo 1800 Lm 3000K
002 005916,2500 1xPLL55 E,,20040501000000,20170330000000,310055 PL-L 55W/830 4P MASTER
002 005924,LIBRA 1xPLL24 E RAL9007,,20150924000000,20201217000000,310024 PL-L 24W/830 4P MASTER
002 005932,KFK 1xPLL18/24 E,,20120222000000,20201217000000,310024 PL-L 24W/830 4P MASTER
002 005940,2500 1xPLL24 E,,20110615000000,20201105000000,310024 PL-L 24W/830 4P MASTER
002 005959,KFK LED2WELL 2150lm,,20170410000000,20170410000000,LED 19W 3000K 2150lm
002 005967,2500 1xPLL24 E,,20020601000000,20170324000000,310024 PL-L 24W/830 4P MASTER
002 005975,LIBRA 1xPLL24 E RAL9007,,20120620000000,20201104000000,310024 PL-L 24W/830 4P MASTER
002 005983,KFK 1xPLL18/24 E,,20090615000000,20170325000000,310024 PL-L 24W/830 4P MASTER
002 005991,2500 1xPLL24 E,,20090815000000,20201214000000,310024 PL-L 24W/830 4P MASTER
002 006009,KFK LED2WELL 1600lm,,20160701000000,20160701000000,LED 15W 3000K 1600lm
002 006017,Axia 2.1 WW 5167 8 led 690mA 2000lm,,20200424000000,20200424000000,LED 18W 3000K 2000lm
002 006025,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201120000000,310024 PL-L 24W/830 4P MASTER
002 006033,KFK LED2WELL 1600lm,,20141201000000,20141201000000,LED 15W 3000K 1600lm
002 006041,LIBRA 1xPLL24 E RAL9007,,20120815000000,20201116000000,310024 PL-L 24W/830 4P MASTER
002 006068,KFK LED2WELL 1500lm overeenkomst,,20191023000000,20191023000000,LED 13W 3000K 1500lm
002 006070,SAFFIER-1 SONT50W 1632 RAL7035 Gewelfd Glas,,20070204000000,20190830000000,220050 CDO-TT 050W/828
002 006076,KFK 1xPLL18/24 E,,20101212000000,20160208000000,310024 PL-L 24W/830 4P MASTER
002 006084,KFK LED2WELL 1600lm,,20181015000000,20181015000000,LED 15W 3000K 1600lm
002 006092,KFK 1xPLL18/24 E,,20160819000000,20160819000000,310024 PL-L 24W/830 4P MASTER
002 006106,LIBRA 24LED WW RAL9007,,20161201000000,20161201000000,LED 24W 3000K 2650lm
002 006114,RMB 1xPLL 24W E,,19991001000000,20201207000000,310024 PL-L 24W/830 4P MASTER
002 006122,2500 1xPLL24 E,,20020301000000,20170406000000,310024 PL-L 24W/830 4P MASTER
002 006130,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201120000000,310024 PL-L 24W/830 4P MASTER
002 006149,KFK 1xPLL18/24 E,,20151007000000,20151007000000,320024 PL-L 24W/840 4P MASTER
002 006157,2700 2xTLS20,,19820501000000,19820501000000,TLS 20W kl33
002 006157,2700 2xTLS20,,19820501000000,20160208000000,TLS 20W kl33
002 006165,KFK 1xPLL18/24 E,,20120919000000,20201214000000,310024 PL-L 24W/830 4P MASTER
002 006173,KFK 1xPLL18/24 E,,20101212000000,20200820000000,310024 PL-L 24W/830 4P MASTER
002 006181,KFK LED2WELL 1600lm overeenkomst,,20200925000000,20200925000000,LED 13W 3000K 1600lm
002 006211,KFK 1xPLL18/24 E,,20170203000000,20170404000000,310024 PL-L 24W/830 4P MASTER
002 006238,2500 1xPLL55 E,2500 1xPLL55 E,20030601000000,20201111000000,310055 PL-L 55W/830 4P MASTER
002 006246,LIBRA 1xPLL24 E RAL9007,,20100811000000,20170318000000,310024 PL-L 24W/830 4P MASTER
002 006254,Axia 2.1 WW 5167 8 led 480mA 1400lm,,20200424000000,20200424000000,LED 13W 3000K 1400lm
002 006262,2500 1xPLL36 E,,20090928000000,20201105000000,310036 PL-L 36W/830 4P MASTER
002 006270,KFK 1xPLL18/24 E,,20161222000000,20161222000000,310024 PL-L 24W/830 4P MASTER
002 006289,KFK 1xPLL18/24 E,,20101212000000,20160208000000,310024 PL-L 24W/830 4P MASTER
002 006297,LIBRA 1xPLL36 E RAL9007,,20130401000000,20201117000000,310036 PL-L 36W/830 4P MASTER
002 006300,Furyo 1 CPO-TW 60W Dimbaar,,20140221000000,20180413000000,260060 CPO-TW 060W/728 MASTER
002 006319,KFK LED2WELL 1600lm,,20160701000000,20160701000000,LED 15W 3000K 1600lm
002 006327,KFK 1xPLL18/24 E,,20150901000000,20170401000000,310024 PL-L 24W/830 4P MASTER
002 006343,KFK LED2WELL 1600lm,,20141201000000,20141201000000,LED 15W 4000K 1600lm
002 006351,KFK 1xPLL18/24 E,,20171109000000,20201208000000,310024 PL-L 24W/830 4P MASTER
002 006378,KFK 1xPLL18/24 E,,20160406000000,20201106000000,310024 PL-L 24W/830 4P MASTER
002 006386,2500 1xPLL24 E,,20041101000000,20170404000000,310024 PL-L 24W/830 4P MASTER
002 006394,KFK 1xPLL18/24 E,,20140301000000,20170330000000,310024 PL-L 24W/830 4P MASTER
002 006408,2500 1xPLL24 E,,20000701000000,20201113000000,310024 PL-L 24W/830 4P MASTER
002 006416,LIBRA 1xPLL24 E RAL9007,,20120620000000,20201104000000,310024 PL-L 24W/830 4P MASTER
002 006424,SAFFIER-1 SONT50W 1632 RAL7035 Gewelfd Glas,,20041201000000,20190902000000,220050 CDO-TT 050W/828
002 006432,2500 1xPLL24 E,,20010201000000,20170404000000,310024 PL-L 24W/830 4P MASTER
002 006440,LIBRA 1xPLL24 E RAL9007,,20120503000000,20201118000000,310024 PL-L 24W/830 4P MASTER
002 006459,KFK 1xPLL18/24 E,,20101212000000,20160208000000,310024 PL-L 24W/830 4P MASTER
002 006661,2500 1xPLL24 E,,20020101000000,20170327000000,310024 PL-L 24W/830 4P MASTER
002 006688,NEOS-1  1754  1X CDM-T 70W,NEOS-1  1754  1X CDM-T 70W,20060615000000,20180718000000,200070 CDM-T 70W/930 Mast.elit
002 006696,BGP630 GRN 2350/NW PSD IP65 .... D9 SRG10 350mA,,20140331000000,20140331000000,LED 22W 4000K 2350lm
002 006718,Axia 2.1 WW 5167 8 led 690mA 2000lm,,20200424000000,20200424000000,LED 18W 3000K 2000lm
002 006726,Pro-Vision mini 12 led 3000k,,20160824000000,20160824000000,LED 12W 3000K 1250lm
002 006734,KFK 1xPLL18/24 E,,20140301000000,20170330000000,310024 PL-L 24W/830 4P MASTER
002 006742,KFK LED2WELL 1600lm,,20180214000000,20171102000000,LED 15W 3000K 1600lm
002 006750,LIBRA 1xPLL24 E RAL9007,,20180601000000,20180601000000,310024 PL-L 24W/830 4P MASTER
002 006769,BGP630 LED22/830 PSD DW50 2200lm 3000k,,20190816000000,20190816000000,LED 19W 3000K 2200m
002 006777,LIBRA 1xPLL24 E RAL9007,,20180601000000,20180601000000,310024 PL-L 24W/830 4P MASTER
002 006785,KFK LED2WELL 1050lm,,20180221000000,20180221000000,LED 09W 3000K 1050lm
002 006793,LIBRA 1xPLL36 E RAL9007,,20180601000000,20180601000000,310036 PL-L 36W/830 4P MASTER
002 006807,LIBRA 1xPLL24 E RAL9007,,20180601000000,20180601000000,310024 PL-L 24W/830 4P MASTER
002 006815,KFK 1xPLL18/24 E,,20101212000000,20200714000000,310024 PL-L 24W/830 4P MASTER
002 006823,KIO LED 36W 350mA 3300lm,,20160420000000,20160420000000,LED 36W 3000K 3300lm
002 006831,KFK 1xPLL18/24 E,,20101212000000,20160210000000,310024 PL-L 24W/830 4P MASTER
002 006858,KFK 1xPLL18/24 E,,20101212000000,20160210000000,310024 PL-L 24W/830 4P MASTER
002 006866,KFK 1xPLL18/24 E,,20101212000000,20160209000000,310024 PL-L 24W/830 4P MASTER
002 006874,KFK 1xPLL18/24 E,,20101126000000,20201112000000,310024 PL-L 24W/830 4P MASTER
002 006890,2500 1xPLL24 E,,20070425000000,20181003000000,310024 PL-L 24W/830 4P MASTER
002 006904,2500 1xPLL24 C,,20080114000000,20160210000000,310024 PL-L 24W/830 4P MASTER
002 006912,TZP 1xPLL24,,19890201000000,20200220000000,310024 PL-L 24W/830 4P MASTER
002 006920,2600 1xPLL24 E,,19981101000000,20160211000000,310024 PL-L 24W/830 4P MASTER
002 006939,Ampera Mini 24LED 5068 WW 500mA 003A7,,20190901000000,20190901000000,LED 38W 3000K 4900lm - 4000lm
002 006947,Axia 2.1 WW 5167 8 led 480mA 1400lm,,20191101000000,20191101000000,LED 13W 3000K 1400lm
002 006955,KFK LED2WELL 1200lm,,20201027000000,20201027000000,LED 10W 3000K 1200lm
002 006963,KFK 1xPLL18/24 E,,20101212000000,20201106000000,310024 PL-L 24W/830 4P MASTER
002 006971,Axia 2.1 WW 5167 8 led 480mA 1400lm,,20201027000000,20201027000000,LED 13W 3000K 1400lm
002 006998,Axia 2.1 WW 5167 8 led 480mA 1400lm,,20201027000000,20201027000000,LED 13W 3000K 1400lm
002 007005,KFK 1xPLL18/24 E,,20120109000000,20201210000000,310024 PL-L 24W/830 4P MASTER
002 007048,KFK 1xPLL18/24 E,,20101008000000,20160217000000,310024 PL-L 24W/830 4P MASTER
