cluster;gemcode;gemnaam;jaar;lbm9802;lbm9806;lbm9808;lbm9812;lbm0206;lbm0208;lbm0212;lbm0608;lbm0612;lbm0812;lbm1012
1798020010;17;Haren;2002;3; ; ; ; ; ; ; ; ; ; 
1798020011;17;Haren;2002;3; ; ; ; ; ; ; ; ; ; 
1798020012;17;Haren;2002;3; ; ; ; ; ; ; ; ; ; 
1798020013;17;Haren;2002;3; ; ; ; ; ; ; ; ; ; 
1798020014;17;Haren;2002;3; ; ; ; ; ; ; ; ; ; 
1798020015;17;Haren;2002;4; ; ; ; ; ; ; ; ; ; 
1798020016;17;Haren;2002;4; ; ; ; ; ; ; ; ; ; 
1798020017;17;Haren;2002;4; ; ; ; ; ; ; ; ; ; 
1798020018;17;Haren;2002;4; ; ; ; ; ; ; ; ; ; 
1798020019;17;Haren;2002;4; ; ; ; ; ; ; ; ; ; 
1798020020;17;Haren;2002;4; ; ; ; ; ; ; ; ; ; 
1798020021;17;Haren;2002;4; ; ; ; ; ; ; ; ; ; 
1798020022;17;Haren;2002;4; ; ; ; ; ; ; ; ; ; 
1798020023;17;Haren;2002;4; ; ; ; ; ; ; ; ; ; 
1798020024;17;Haren;2002;5; ; ; ; ; ; ; ; ; ; 
1898020001;18;Hoogezand-Sappemeer;2002;2; ; ; ; ; ; ; ; ; ; 
1898020002;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020003;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020004;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020005;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020006;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020007;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020008;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020009;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020010;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020011;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020012;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020013;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020014;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020015;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020016;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020017;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020018;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020019;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020020;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020021;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020022;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020023;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020024;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020025;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020026;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020027;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
1898020028;18;Hoogezand-Sappemeer;2002;4; ; ; ; ; ; ; ; ; ; 
1898020029;18;Hoogezand-Sappemeer;2002;4; ; ; ; ; ; ; ; ; ; 
1898020030;18;Hoogezand-Sappemeer;2002;4; ; ; ; ; ; ; ; ; ; 
1898020031;18;Hoogezand-Sappemeer;2002;4; ; ; ; ; ; ; ; ; ; 
1898020032;18;Hoogezand-Sappemeer;2002;4; ; ; ; ; ; ; ; ; ; 
1898020033;18;Hoogezand-Sappemeer;2002;4; ; ; ; ; ; ; ; ; ; 
1898020034;18;Hoogezand-Sappemeer;2002;4; ; ; ; ; ; ; ; ; ; 
1898020035;18;Hoogezand-Sappemeer;2002;4; ; ; ; ; ; ; ; ; ; 
1898020036;18;Hoogezand-Sappemeer;2002;4; ; ; ; ; ; ; ; ; ; 
1898020037;18;Hoogezand-Sappemeer;2002;4; ; ; ; ; ; ; ; ; ; 
1898020038;18;Hoogezand-Sappemeer;2002;4; ; ; ; ; ; ; ; ; ; 
1898020039;18;Hoogezand-Sappemeer;2002;4; ; ; ; ; ; ; ; ; ; 
1898020040;18;Hoogezand-Sappemeer;2002;4; ; ; ; ; ; ; ; ; ; 
1898020041;18;Hoogezand-Sappemeer;2002;4; ; ; ; ; ; ; ; ; ; 
1898020042;18;Hoogezand-Sappemeer;2002;4; ; ; ; ; ; ; ; ; ; 
1898020043;18;Hoogezand-Sappemeer;2002;5; ; ; ; ; ; ; ; ; ; 
1898020044;18;Hoogezand-Sappemeer;2002;5; ; ; ; ; ; ; ; ; ; 
1898020045;18;Hoogezand-Sappemeer;2002;5; ; ; ; ; ; ; ; ; ; 
1898020046;18;Hoogezand-Sappemeer;2002;5; ; ; ; ; ; ; ; ; ; 
1898020047;18;Hoogezand-Sappemeer;2002;5; ; ; ; ; ; ; ; ; ; 
1898020048;18;Hoogezand-Sappemeer;2002;5; ; ; ; ; ; ; ; ; ; 
1898020049;18;Hoogezand-Sappemeer;2002;5; ; ; ; ; ; ; ; ; ; 
1898020050;18;Hoogezand-Sappemeer;2002;5; ; ; ; ; ; ; ; ; ; 
1898020051;18;Hoogezand-Sappemeer;2002;5; ; ; ; ; ; ; ; ; ; 
1898020052;18;Hoogezand-Sappemeer;2002;5; ; ; ; ; ; ; ; ; ; 
1898020053;18;Hoogezand-Sappemeer;2002;5; ; ; ; ; ; ; ; ; ; 
1898020054;18;Hoogezand-Sappemeer;2002;5; ; ; ; ; ; ; ; ; ; 
1898020055;18;Hoogezand-Sappemeer;2002;5; ; ; ; ; ; ; ; ; ; 
1898020056;18;Hoogezand-Sappemeer;2002;5; ; ; ; ; ; ; ; ; ; 
1898020057;18;Hoogezand-Sappemeer;2002;5; ; ; ; ; ; ; ; ; ; 
1898020058;18;Hoogezand-Sappemeer;2002;3; ; ; ; ; ; ; ; ; ; 
2298020001;22;Leek;2002;3; ; ; ; ; ; ; ; ; ; 
2298020002;22;Leek;2002;3; ; ; ; ; ; ; ; ; ; 
2298020003;22;Leek;2002;3; ; ; ; ; ; ; ; ; ; 
2298020004;22;Leek;2002;3; ; ; ; ; ; ; ; ; ; 
2298020005;22;Leek;2002;3; ; ; ; ; ; ; ; ; ; 
2298020006;22;Leek;2002;3; ; ; ; ; ; ; ; ; ; 
2298020007;22;Leek;2002;3; ; ; ; ; ; ; ; ; ; 
2298020008;22;Leek;2002;3; ; ; ; ; ; ; ; ; ; 
2298020009;22;Leek;2002;3; ; ; ; ; ; ; ; ; ; 
2298020010;22;Leek;2002;4; ; ; ; ; ; ; ; ; ; 
2298020011;22;Leek;2002;4; ; ; ; ; ; ; ; ; ; 
2298020012;22;Leek;2002;4; ; ; ; ; ; ; ; ; ; 
2298020013;22;Leek;2002;4; ; ; ; ; ; ; ; ; ; 
2298020014;22;Leek;2002;4; ; ; ; ; ; ; ; ; ; 
2298020015;22;Leek;2002;4; ; ; ; ; ; ; ; ; ; 
2298020016;22;Leek;2002;4; ; ; ; ; ; ; ; ; ; 
2298020017;22;Leek;2002;4; ; ; ; ; ; ; ; ; ; 
2298020018;22;Leek;2002;4; ; ; ; ; ; ; ; ; ; 
2298020019;22;Leek;2002;4; ; ; ; ; ; ; ; ; ; 
2298020020;22;Leek;2002;5; ; ; ; ; ; ; ; ; ; 
2298020021;22;Leek;2002;5; ; ; ; ; ; ; ; ; ; 
2498020001;24;Loppersum;2002;3; ; ; ; ; ; ; ; ; ; 
2498020002;24;Loppersum;2002;3; ; ; ; ; ; ; ; ; ; 
2498020003;24;Loppersum;2002;3; ; ; ; ; ; ; ; ; ; 
2498020004;24;Loppersum;2002;3; ; ; ; ; ; ; ; ; ; 
2498020005;24;Loppersum;2002;3; ; ; ; ; ; ; ; ; ; 
2498020006;24;Loppersum;2002;3; ; ; ; ; ; ; ; ; ; 
2498020007;24;Loppersum;2002;3; ; ; ; ; ; ; ; ; ; 
2498020008;24;Loppersum;2002;3; ; ; ; ; ; ; ; ; ; 
2498020009;24;Loppersum;2002;3; ; ; ; ; ; ; ; ; ; 
2498020010;24;Loppersum;2002;3; ; ; ; ; ; ; ; ; ; 
2498020011;24;Loppersum;2002;3; ; ; ; ; ; ; ; ; ; 
2498020012;24;Loppersum;2002;3; ; ; ; ; ; ; ; ; ; 
2498020013;24;Loppersum;2002;3; ; ; ; ; ; ; ; ; ; 
2498020014;24;Loppersum;2002;3; ; ; ; ; ; ; ; ; ; 
2498020015;24;Loppersum;2002;3; ; ; ; ; ; ; ; ; ; 
2498020016;24;Loppersum;2002;4; ; ; ; ; ; ; ; ; ; 
2498020017;24;Loppersum;2002;4; ; ; ; ; ; ; ; ; ; 
2498020018;24;Loppersum;2002;4; ; ; ; ; ; ; ; ; ; 
2498020019;24;Loppersum;2002;4; ; ; ; ; ; ; ; ; ; 
2498020020;24;Loppersum;2002;4; ; ; ; ; ; ; ; ; ; 
2498020021;24;Loppersum;2002;4; ; ; ; ; ; ; ; ; ; 
2498020022;24;Loppersum;2002;5; ; ; ; ; ; ; ; ; ; 
2498020023;24;Loppersum;2002;5; ; ; ; ; ; ; ; ; ; 
2498020024;24;Loppersum;2002;5; ; ; ; ; ; ; ; ; ; 
2498020025;24;Loppersum;2002;3; ; ; ; ; ; ; ; ; ; 
2598020001;25;Marum;2002;3; ; ; ; ; ; ; ; ; ; 
2598020002;25;Marum;2002;3; ; ; ; ; ; ; ; ; ; 
2598020003;25;Marum;2002;3; ; ; ; ; ; ; ; ; ; 
2598020004;25;Marum;2002;3; ; ; ; ; ; ; ; ; ; 
2598020005;25;Marum;2002;3; ; ; ; ; ; ; ; ; ; 
2598020006;25;Marum;2002;3; ; ; ; ; ; ; ; ; ; 
2598020007;25;Marum;2002;3; ; ; ; ; ; ; ; ; ; 
2598020008;25;Marum;2002;3; ; ; ; ; ; ; ; ; ; 
2598020009;25;Marum;2002;3; ; ; ; ; ; ; ; ; ; 
2598020010;25;Marum;2002;3; ; ; ; ; ; ; ; ; ; 
2598020011;25;Marum;2002;4; ; ; ; ; ; ; ; ; ; 
2598020012;25;Marum;2002;4; ; ; ; ; ; ; ; ; ; 
2598020013;25;Marum;2002;4; ; ; ; ; ; ; ; ; ; 
2598020014;25;Marum;2002;4; ; ; ; ; ; ; ; ; ; 
2598020015;25;Marum;2002;4; ; ; ; ; ; ; ; ; ; 
2598020016;25;Marum;2002;4; ; ; ; ; ; ; ; ; ; 
2598020017;25;Marum;2002;4; ; ; ; ; ; ; ; ; ; 
2598020018;25;Marum;2002;4; ; ; ; ; ; ; ; ; ; 
2598020019;25;Marum;2002;5; ; ; ; ; ; ; ; ; ; 
3498020001;34;Almere;2002;1; ; ; ; ; ; ; ; ; ; 
3498020002;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020003;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020004;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020005;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020006;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020007;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020008;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020009;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020010;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020011;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020012;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020013;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020014;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020015;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020016;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020017;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020018;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020019;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020020;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020021;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020022;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020023;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020024;34;Almere;2002;3; ; ; ; ; ; ; ; ; ; 
3498020025;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020026;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020027;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020028;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020029;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020030;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020031;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020032;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020033;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020034;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020035;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020036;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020037;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020038;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020039;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020040;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020041;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020042;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020043;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020044;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020045;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020046;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020047;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020048;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020049;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020050;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020051;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020052;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020053;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020054;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020055;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020056;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020057;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020058;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020059;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020060;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020061;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020062;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020063;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020064;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020065;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020066;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020067;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020068;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020069;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020070;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020071;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020072;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020073;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020074;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020075;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020076;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020077;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020078;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020079;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020080;34;Almere;2002;4; ; ; ; ; ; ; ; ; ; 
3498020081;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020082;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020083;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020084;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020085;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020086;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020087;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020088;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020089;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020090;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020091;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020092;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020093;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020094;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020095;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020096;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020097;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020098;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020099;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020100;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020101;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3498020102;34;Almere;2002;5; ; ; ; ; ; ; ; ; ; 
3798020001;37;Stadskanaal;2002;2; ; ; ; ; ; ; ; ; ; 
3798020002;37;Stadskanaal;2002;3; ; ; ; ; ; ; ; ; ; 
3798020003;37;Stadskanaal;2002;3; ; ; ; ; ; ; ; ; ; 
3798020004;37;Stadskanaal;2002;3; ; ; ; ; ; ; ; ; ; 
3798020005;37;Stadskanaal;2002;3; ; ; ; ; ; ; ; ; ; 
3798020006;37;Stadskanaal;2002;3; ; ; ; ; ; ; ; ; ; 
3798020007;37;Stadskanaal;2002;3; ; ; ; ; ; ; ; ; ; 
3798020008;37;Stadskanaal;2002;3; ; ; ; ; ; ; ; ; ; 
3798020009;37;Stadskanaal;2002;3; ; ; ; ; ; ; ; ; ; 
3798020010;37;Stadskanaal;2002;3; ; ; ; ; ; ; ; ; ; 
3798020011;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020012;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020013;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020014;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020015;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020016;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020017;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020018;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020019;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020020;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020021;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020022;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020023;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020024;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020025;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020026;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020027;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020028;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020029;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020030;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020031;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020032;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020033;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020034;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020035;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020036;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020037;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020038;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020039;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020040;37;Stadskanaal;2002;4; ; ; ; ; ; ; ; ; ; 
3798020041;37;Stadskanaal;2002;5; ; ; ; ; ; ; ; ; ; 
3798020042;37;Stadskanaal;2002;5; ; ; ; ; ; ; ; ; ; 
3798020043;37;Stadskanaal;2002;5; ; ; ; ; ; ; ; ; ; 
3798020044;37;Stadskanaal;2002;5; ; ; ; ; ; ; ; ; ; 
3798020045;37;Stadskanaal;2002;5; ; ; ; ; ; ; ; ; ; 
3798020046;37;Stadskanaal;2002;5; ; ; ; ; ; ; ; ; ; 
3798020047;37;Stadskanaal;2002;5; ; ; ; ; ; ; ; ; ; 
4098020001;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020002;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020003;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020004;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020005;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020006;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020007;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020008;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020009;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020010;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020011;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020012;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020013;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020014;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020015;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020016;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020017;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020018;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020019;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020020;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020021;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020022;40;Slochteren;2002;3; ; ; ; ; ; ; ; ; ; 
4098020023;40;Slochteren;2002;4; ; ; ; ; ; ; ; ; ; 
4098020024;40;Slochteren;2002;4; ; ; ; ; ; ; ; ; ; 
4098020025;40;Slochteren;2002;4; ; ; ; ; ; ; ; ; ; 
4098020026;40;Slochteren;2002;4; ; ; ; ; ; ; ; ; ; 
4098020027;40;Slochteren;2002;4; ; ; ; ; ; ; ; ; ; 
4098020028;40;Slochteren;2002;4; ; ; ; ; ; ; ; ; ; 
4098020029;40;Slochteren;2002;4; ; ; ; ; ; ; ; ; ; 
4098020030;40;Slochteren;2002;4; ; ; ; ; ; ; ; ; ; 
4098020031;40;Slochteren;2002;4; ; ; ; ; ; ; ; ; ; 
4098020032;40;Slochteren;2002;4; ; ; ; ; ; ; ; ; ; 
4098020033;40;Slochteren;2002;4; ; ; ; ; ; ; ; ; ; 
4098020034;40;Slochteren;2002;4; ; ; ; ; ; ; ; ; ; 
4098020035;40;Slochteren;2002;4; ; ; ; ; ; ; ; ; ; 
4098020036;40;Slochteren;2002;5; ; ; ; ; ; ; ; ; ; 
4798020001;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020002;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020003;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020004;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020005;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020006;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020007;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020008;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020009;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020010;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020011;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020012;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020013;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020014;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020015;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020016;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020017;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020018;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020019;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020020;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020021;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020022;47;Veendam;2002;3; ; ; ; ; ; ; ; ; ; 
4798020023;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020024;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020025;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020026;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020027;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020028;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020029;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020030;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020031;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020032;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020033;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020034;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020035;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020036;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020037;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
