FID,dtb_id,objecttekst,datummutatie,datumopname,muteerder,status,objectcode,datuminwin,inwinner,oudedbwaarde,soort,type,aantal,datumaanleg,faunavoorziening,niveau,hyperlink,onderhouder,beheerder,eigenaar,tekening,doelsoort,photo,gisobjid,systeemdeel,beheerobject,element,bouwdeel,datum_vervallen,se_anno_cad_data,lengte,st_length_shape_,gdb_geomattr_data,shape
groen_lijnen.636,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50500213,,,ov,,,,,,,"LINESTRING (238977.52639999986 471870.7580000013, 238977.9877000004 471870.63809999824, 238979.0522999987 471870.07030000165, 238979.81060000136 471869.6743000001, 238980.66849999875 471869.4156999998, 238982.39779999852 471869.56980000064, 238983.26269999892 471869.95910000056, 238983.941300001 471870.4596000016, 238984.6061999984 471871.1656999998, 238984.92909999937 471871.9902999997, 238985.0527999997 471872.7186000012, 238984.9615000002 471873.8352999985, 238984.80150000006 471874.4567999989, 238982.87260000035 471877.75290000066, 238981.0989000015 471880.95859999955, 238981.32189999893 471882.4054000005, 238981.8504000008 471883.061900001, 238983.04890000075 471883.9631999992, 238984.04569999874 471884.58850000054, 238984.88949999958 471885.49120000005, 238985.60009999946 471887.0095999986, 238986.00180000067 471888.7355000004, 238985.62090000138 471890.25470000133, 238985.21070000157 471890.9844000004, 238983.8535999991 471892.125, 238982.38100000098 471892.83509999886, 238981.5650999993 471893.5795000009, 238980.66360000148 471895.5533000007, 238980.2686999999 471896.94099999964, 238979.36239999905 471899.7815000005, 238978.8909999989 471901.40579999983, 238977.67529999837 471904.8013000004, 238977.0956000015 471906.1779000014, 238976.61210000142 471907.0819000006, 238974.98939999938 471908.96550000086, 238974.21759999916 471909.7404999994, 238973.60330000147 471910.1374000013, 238972.9598999992 471910.36089999974, 238971.5645999983 471910.72300000116, 238971.0758999996 471911.06760000065, 238970.8546999991 471911.8630999997, 238970.91600000113 471912.5592, 238971.0705000013 471913.0551000014, 238971.53220000118 471913.5645999983, 238972.22830000147 471914.1950000003, 238975.18250000104 471918.65100000054, 238975.4796999991 471919.1772999987, 238976.0406000018 471919.97250000015, 238981.7936999984 471925.5940999985, 238985.22210000083 471929.3958999999, 238985.80570000038 471929.86019999906, 238986.17810000107 471929.9158000015, 238986.50879999995 471929.80530000106, 238986.79659999907 471929.5815999992, 238986.98580000177 471929.1831, 238987.125 471928.33630000055, 238987.07440000027 471927.6543999985, 238986.34490000084 471925.4946999997, 238986.36309999973 471924.6442999989, 238986.5469999984 471924.0775000006, 238986.91200000048 471923.4908000007, 238987.59640000015 471922.68719999865, 238988.12099999934 471922.2745000012, 238988.92550000176 471921.9770000018, 238989.84490000084 471921.9835000001, 238990.33190000057 471922.21070000157, 238990.52639999986 471922.56430000067, 238990.61580000073 471923.1072999984, 238990.3973999992 471923.65410000086, 238989.78390000015 471924.5562000014, 238989.26520000026 471925.4268999994, 238989.1966000013 471927.0042000003, 238989.26669999957 471927.4642999992, 238989.48070000112 471928.0540000014, 238989.92430000007 471930.2908000015, 238990.0287999995 471930.78869999945, 238990.3548000008 471931.44040000066, 238990.7281000018 471931.85909999907, 238991.34950000048 471932.2655999996, 238992.4400999993 471932.77059999853, 238994.56309999898 471933.51209999993, 238995.7613000013 471934.0533999987, 238997.04030000046 471934.4211000018, 238997.91459999979 471934.63589999825, 238998.88929999992 471935.0309000015, 238999.82090000063 471935.19579999894, 239000.86389999837 471935.3924999982, 239001.6719999984 471935.4732000008, 239002.1052000001 471935.46290000156, 239006.18450000137 471935.94319999963, 239010.51179999858 471936.17749999836, 239011.60990000144 471935.9648000002, 239015.29839999974 471934.26249999925, 239016.1854000017 471933.90850000083, 239019.6972000003 471932.77219999954, 239020.64829999954 471932.47890000045, 239021.3403000012 471932.1118000001, 239022.5945999995 471931.5219999999, 239023.53970000148 471930.9629999995, 239024.43890000135 471930.85240000114, 239024.82470000163 471930.96440000087, 239025.30999999866 471931.3033999987, 239025.48910000175 471931.7600999996, 239025.6264999993 471932.3561999984, 239025.50230000168 471933.6550000012, 239023.84340000153 471939.53069999814, 239022.13830000162 471945.1563999988, 239021.69509999827 471946.40850000083, 239020.1750999987 471950.98319999874, 239018.58540000021 471955.48519999906, 239018.15049999952 471956.8071999997, 239017.86930000037 471958.3027999997, 239017.78660000116 471959.3125, 239018.25459999964 471961.86129999906, 239018.54210000113 471962.88049999997, 239018.95230000094 471963.70600000024, 239019.74720000103 471964.4673999995, 239020.54529999942 471964.7115000002, 239021.2281000018 471964.80959999934, 239022.16340000182 471964.7864000015, 239022.48470000178 471964.71269999817, 239022.95910000056 471964.46020000055, 239023.32200000063 471963.9045000002, 239025.26260000095 471959.3425000012, 239026.03929999843 471958.0795999989, 239028.26190000027 471955.0139000006, 239028.8033999987 471954.3236999996, 239030.30939999968 471952.0445000008, 239030.67049999908 471951.44040000066, 239030.97740000114 471951.1138000004, 239031.32559999824 471951.07009999827, 239031.6314000003 471951.1719999984, 239031.89229999855 471951.5128000006, 239031.8103 471952.3502999991, 239031.72659999877 471952.8060000017, 239031.78730000183 471953.070700001, 239032.08080000058 471953.2038999982, 239032.47430000082 471953.1715000011, 239033.2987000011 471952.82719999924, 239033.878800001 471952.6317999996, 239034.3781999983 471952.69220000133, 239034.92170000076 471952.97940000147, 239035.16550000012 471953.30270000175, 239035.2190000005 471953.7190000005, 239035.04210000113 471954.18730000034, 239034.62530000135 471954.57239999995, 239033.99940000102 471954.9334000014, 239032.02470000088 471956.0302999988, 239031.25389999896 471956.69629999995, 239030.08150000125 471957.76669999957, 239029.1270999983 471958.7859000005, 239028.70230000094 471959.45369999856, 239027.34540000185 471961.7536999993, 239026.64799999818 471963.13760000095, 239026.4017000012 471963.7650000006, 239025.85979999974 471964.63329999894, 239024.91649999842 471965.78379999846, 239024.35810000077 471966.68829999864, 239024.10029999912 471967.27320000157, 239024.06689999998 471967.5592, 239024.3337999992 471967.7703000009, 239024.54340000078 471967.7329999991, 239024.72129999846 471967.46930000186, 239024.78689999878 471967.12359999865, 239024.91899999976 471966.74120000005, 239025.18609999865 471966.4125000015, 239025.563000001 471966.15900000185, 239025.91149999946 471965.9605999999, 239026.2664999999 471965.68499999866, 239026.563000001 471965.25890000165, 239027.23470000178 471963.4006000012, 239027.47480000183 471962.866799999, 239027.73739999905 471962.1645000018, 239028.07710000128 471961.49549999833, 239028.5128000006 471960.8627999984, 239028.70289999992 471960.7459000014, 239029.04509999976 471960.55319999903, 239029.3770999983 471960.3498999998, 239029.82169999927 471959.8836000003, 239030.6350999996 471959.11659999937, 239031.0245999992 471958.95910000056, 239031.43079999834 471958.9188000001, 239031.89310000092 471959.01399999857, 239032.1950000003 471959.16789999977, 239032.27439999953 471959.4486999996, 239032.13549999893 471959.9428999983, 239031.94460000098 471960.4008000009, 239031.11340000108 471961.8101999983, 239030.6603000015 471962.16000000015, 239030.27540000156 471962.4494000003, 239030.05820000172 471962.873300001, 239030.0362999998 471963.26370000094, 239030.16679999977 471963.68239999935, 239030.37189999968 471964.36190000176, 239030.37000000104 471964.72890000045, 239030.2617000006 471965.0276999995, 239029.997299999 471965.28119999915, 239029.50510000065 471965.63639999926, 239027.5449000001 471966.87779999897, 239027.08300000057 471967.1944999993, 239024.9844999984 471968.8836000003, 239024.46189999953 471969.125, 239023.96449999884 471969.1796000004, 239023.4968000017 471969.10080000013, 239022.938000001 471969.1583000012, 239022.4690000005 471969.5592, 239022.1688000001 471970.0747000016, 239021.42819999903 471973.7971000001)"
groen_lijnen.637,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50500205,,,ov,,,,,,,"LINESTRING (239036.59209999815 472042.814199999, 239035.21389999986 472046.36019999906, 239035.03009999916 472046.9433999993, 239034.9717000015 472047.42060000077, 239034.9802000001 472048.0626000017, 239034.8139999993 472048.7738999985, 239033.07779999822 472050.30799999833, 239027.42430000007 472054.5368000008, 239023.07510000095 472057.24489999935, 239021.89909999818 472057.9563000016, 239020.56679999828 472058.5573000014)"
groen_lijnen.885,,,,,,,,,,,,B12,,,,,,RWS,RWS,RWS,,,,50500508,,,gr,,,,,,,"LINESTRING (238654.72049999982 472014.7014000006, 238656.68189999834 472015.5705999993)"
groen_lijnen.640,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,46607913,,,ov,,,,,,,"LINESTRING (231500.96799999848 468067.0870000012, 231497.76799999923 468065.91600000113, 231494.21400000155 468064.4530000016, 231490.26900000125 468062.3200000003, 231486.30299999937 468060.243999999, 231482.56700000167 468057.7870000005, 231478.16200000048 468054.6799999997, 231473.70199999958 468051.506000001, 231469.5460000001 468048.59699999914, 231464.56700000167 468045.48999999836, 231461.83199999854 468043.756000001, 231461.69200000167 468043.66699999943, 231457.1559999995 468040.4679999985, 231453.09299999848 468037.95600000024, 231449.22800000012 468035.6000000015, 231445.19999999925 468032.9840000011, 231440.72199999914 468029.5920000002, 231437.32200000063 468026.6950000003, 231435.40900000185 468024.47399999946, 231434.09600000083 468022.25)"
groen_lijnen.641,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50605760,,,ov,,,,,,,"LINESTRING (241138.6169999987 474842.41800000146, 241128.54839999974 474880.9891999997, 241120.34319999814 474911.10610000044, 241112.13800000027 474941.22300000116, 241100.67870000005 474985.42080000043, 241096.89869999886 475000)"
groen_lijnen.642,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41159599,,,ov,,,,,,,"LINESTRING (249305.70080000162 474494.9477000013, 249304.9215000011 474493.10810000077, 249301.12359999865 474491.84600000083, 249295.30600000173 474490.18200000003, 249278.26999999955 474485.368999999, 249277.03500000015 474484.8990000002, 249266.15300000086 474486.00400000066)"
groen_lijnen.643,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41158324,,,ov,,,,,,,"LINESTRING (249640.58100000024 474440.11569999903, 249637.84820000082 474440.6468000002, 249636.03920000046 474440.7302000001, 249633.0309999995 474441.02050000057, 249630.5379000008 474441.6174999997, 249624.84809999913 474442.5265999995, 249617.52270000055 474443.78759999946, 249614.06830000132 474444.42859999835, 249608.1345999986 474445.61410000175, 249602.5705000013 474446.6908, 249598.0199000016 474447.6251000017, 249589.68499999866 474448.8269000016, 249579.89790000021 474450.4824000001, 249578.32290000096 474450.47569999844, 249576.81749999896 474450.305399999, 249575.61389999837 474450.33960000053, 249572.97399999946 474451.05519999936, 249569.73539999872 474451.7782000005, 249563.8850999996 474452.86499999836, 249559.60689999908 474453.7243000008, 249549.6554000005 474455.2452000007, 249538.48369999975 474457.0284000002, 249527.44860000163 474458.8099000007, 249524.81340000033 474459.38219999894, 249518.1035999991 474460.43400000036, 249512.61300000176 474461.1323999986, 249510.56480000168 474461.8082999997, 249500.9312000014 474463.24720000103, 249493.57600000128 474464.2091999985, 249485.38540000096 474465.5003999993, 249477.2884999998 474467.0115999989, 249471.31870000064 474467.90469999984, 249463.01089999825 474469.1972000003, 249457.3471999988 474469.9068999998, 249455.44849999994 474470.3696000017, 249453.1799999997 474471.3244000003)"
groen_lijnen.644,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,47504451,,,ov,,,,,,,"LINESTRING (240265.00600000098 472659.8189999983, 240265.94999999925 472660.86300000176, 240268.23999999836 472661.94000000134, 240272.5709999986 472663.9059999995, 240274.39840000123 472664.73519999906, 240280.1959999986 472667.3660000004, 240289.24799999967 472671.23900000006, 240291.84739999846 472672.4426999986, 240300.2419999987 472676.3299999982, 240300.38489999995 472676.39009999856, 240309.14499999955 472680.0729999989, 240311.8139999993 472681.3229999989)"
groen_lijnen.645,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41166692,,,ov,,,,,,,"LINESTRING (241749.73000000045 473216.4459999986, 241719.188000001 473205.7289999984, 241687.82499999925 473193.7129999995, 241680.1330000013 473190.6090000011, 241662.59899999946 473182.94999999925, 241639.07600000128 473173.18400000036, 241616.30900000036 473163.44099999964, 241600.74799999967 473158.5850000009, 241591.20800000057 473155.20699999854, 241584.84299999848 473152.436999999, 241574.12000000104 473145.3299999982)"
groen_lijnen.646,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41167354,,,ov,,,,,,,"LINESTRING (241351.54800000042 473359.90199999884, 241351.46319999918 473359.55889999866, 241351.38760000095 473358.4351999983, 241351.64499999955 473355.94999999925, 241352.23900000006 473353.87999999896, 241353.03319999948 473353.0555000007, 241353.81179999933 473351.03649999946, 241358.25420000032 473337.62220000103)"
groen_lijnen.647,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41167523,,,ov,,,,,,,"LINESTRING (241305.99599999934 474129.7120000012, 241310.6799999997 474100.91899999976, 241315.36400000006 474072.1259999983, 241319.7589999996 474041.01399999857, 241324.15399999917 474009.90199999884, 241326.60110000148 473990.3189000003)"
groen_lijnen.648,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50497397,,,ov,,,,,,,"LINESTRING (233808.90159999952 470167.4439999983, 233809.3460999988 470166.05370000005, 233809.13659999892 470164.8161999993, 233808.61210000142 470163.19319999963, 233808.22720000148 470162.72040000185, 233805.10860000178 470160.08509999886, 233804.15340000018 470159.2670000009, 233801.3392000012 470156.6297999993, 233797.4699999988 470153.26089999825, 233794.14559999853 470151.1906000003, 233793.25400000066 470150.8451000005, 233792.01539999992 470150.5122000016, 233790.0549999997 470150.3872999996, 233783.3583999984 470152.5091000013, 233778.01199999824 470154.3027999997, 233773.5898000002 470157.4818000011, 233771.4759999998 470160.9219000004, 233771.55600000173 470164.2056000009, 233772.6424999982 470169.6572000012, 233774.6464000009 470173.4464999996, 233778.6735999994 470176.2072999999)"
groen_lijnen.649,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50497577,,,ov,,,,,,,"LINESTRING (233226.6790000014 469621.87099999934, 233216.9530000016 469613.62900000066, 233208.91000000015 469606.7899999991, 233180.1400000006 469582.6099999994, 233152.61199999973 469559.4070000015, 233137.35770000145 469546.3957999982, 233125.03599999845 469535.88599999994, 233106.4219999984 469520.1779999994, 233081.53599999845 469499.11300000176, 233057.19299999997 469477.96499999985, 233035.81700000167 469459.7829999998, 233034.0240000002 469461.9770000018)"
groen_lijnen.650,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50497396,,,ov,,,,,,,"LINESTRING (233227.62099999934 469527.33100000024, 233227.53280000016 469528.26199999824, 233227.55099999905 469528.6543000005, 233227.65069999918 469529.14730000123, 233228.01830000058 469529.80889999866, 233229.10020000115 469530.9116999991, 233233.0199000016 469534.3772, 233249.95899999887 469548.80099999905, 233267.49799999967 469563.7349999994, 233270.97800000012 469566.72199999914)"
groen_lijnen.651,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50497439,,,ov,,,,,,,"LINESTRING (233270.97800000012 469566.72199999914, 233299.4525000006 469590.5177000016, 233300.61100000143 469591.41899999976)"
groen_lijnen.652,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50497603,,,ov,,,,,,,"LINESTRING (234072.33040000126 470467.90949999914, 234078.52950000018 470468.14939999953, 234083.07019999996 470467.77519999817, 234084.1398999989 470467.48259999976, 234085.8669999987 470466.7404999994, 234086.69480000064 470466.3319000006, 234092.29450000077 470461.65040000156, 234093.4167000018 470460.3134999983, 234094.07699999958 470459.09870000184, 234095.19790000096 470457.0581, 234098.3654000014 470452.9642000012, 234099.43059999868 470452.14730000123, 234106.65320000052 470446.1341000013, 234107.99020000175 470445.0647, 234112.28500000015 470440.80050000176, 234117.809799999 470435.6425999999, 234119.0432999991 470434.6165000014, 234120.4061000012 470433.25400000066, 234121.2424999997 470432.193500001, 234123.7511 470428.374499999, 234124.52259999886 470426.91310000047, 234125.23409999907 470425.59860000014, 234125.95690000057 470423.96290000156, 234129.39020000026 470417.8073000014, 234133.33669999987 470412.58260000125, 234134.41380000114 470411.49639999866, 234135.19319999963 470410.9512999989, 234135.88039999828 470410.6667999998, 234136.7210999988 470410.6596000008, 234137.42130000144 470410.7857999988, 234138.24700000137 470411.24170000106, 234143.0062999986 470415.44260000065, 234148.78799999878 470422.1002999991, 234150.03189999983 470423.4028000012, 234151.15830000117 470424.2102999985, 234156.73680000007 470427.558699999, 234162.73380000144 470430.6721000001, 234166.83159999922 470433.48039999977)"
groen_lijnen.653,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50497724,,,ov,,,,,,,"LINESTRING (234271.3051000014 470517.1301999986, 234282.79470000044 470525.66860000044, 234293.65909999982 470534.76509999856, 234305.1864 470544.4155000001, 234306.18100000173 470545.2280000001, 234328.9759999998 470562.4149999991, 234345.93499999866 470575.32400000095)"
groen_lijnen.654,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50497421,,,ov,,,,,,,"LINESTRING (234623.5639999993 470802.3720000014, 234591.61800000072 470803.57400000095, 234559.6710000001 470804.77600000054, 234522.811999999 470808.0219999999, 234506.58199999854 470808.4299999997, 234494.54300000146 470807.3530000001, 234483.21400000155 470804.0089999996, 234473.35500000045 470798.4629999995, 234458.30000000075 470786.89499999955, 234434.35500000045 470765.813000001, 234417.08999999985 470751.7569999993, 234399.82499999925 470737.7010000013, 234384.32499999925 470725.86300000176, 234361.75400000066 470710.54100000113, 234334.9210000001 470688.2659999989, 234308.08900000155 470665.9919999987, 234284.88199999928 470647.29100000113)"
groen_lijnen.655,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497600,,,ov,,,,,,,"LINESTRING (233373.84600000083 469660.4149999991, 233375.92700000107 469659.0689999983, 233378.06599999964 469660.625, 233380.05059999973 469661.78449999914, 233386.48000000045 469665.54100000113, 233401.19999999925 469674.40900000185, 233401.813000001 469674.88599999994, 233414.75299999863 469684.9600000009, 233424.73200000077 469693.2402999997, 233425.11410000175 469693.4930000007, 233425.53539999947 469693.6876000017, 233425.95969999954 469693.8337999992, 233426.3561999984 469693.8922000006, 233427.95529999956 469694.0987999998, 233430.04509999976 469694.76680000126, 233431.47549999878 469695.44260000065, 233432.69260000065 469696.25510000065, 233446.08159999922 469708.1317999996, 233467.83509999886 469725.81390000135, 233494.84950000048 469748.58570000157, 233521.06899999827 469771.31430000067, 233532.95600000024 469781.4129999988, 233553.15399999917 469798.58900000155)"
groen_lijnen.697,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41159503,,,ov,,,,,,,"LINESTRING (246008.1928000003 474689.8953999989, 246008.9167000018 474690.0144999996, 246009.2335000001 474690.0846000016, 246009.4721999988 474690.2195999995, 246009.83769999817 474690.4796999991, 246010.09450000152 474690.72370000184, 246010.3564000018 474691.1512000002, 246010.57730000094 474691.70899999887, 246010.69530000165 474692.0417999998)"
groen_lijnen.2859,,,,,,,,,,,,Niet bekend,,,,,,Niet bekend,Niet bekend,Niet bekend,,,,-999,,,--,,,,,,,"LINESTRING (246891.751600001 588989.2615999989, 246884.64539999887 589000.8905000016)"
groen_lijnen.656,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497508,,,ov,,,,,,,"LINESTRING (233027.29030000046 469291.86879999936, 233035.59959999844 469292.95479999855, 233042.02930000052 469293.70329999924, 233045.90190000087 469294.1281000003, 233047.48800000176 469294.43670000136, 233048.92650000006 469294.8709000014, 233050.10240000114 469295.3772, 233050.82229999825 469295.72399999946, 233051.50230000168 469296.1823000014, 233052.22899999842 469296.8269999996, 233068.76099999994 469310.811999999, 233070.69900000095 469312.7969999984, 233071.9149999991 469315.9910000004, 233078.4360000007 469336.756000001, 233085.78799999878 469363.2809999995, 233089.5850000009 469376.8260000013, 233090.54610000178 469380.43090000004, 233090.87040000036 469380.8445999995, 233091.43730000034 469381.11520000175, 233091.91939999908 469381.2380999997, 233092.59329999983 469381.68769999966, 233093.4882999994 469382.6378000006, 233093.68840000033 469382.9886999987, 233093.84439999983 469383.4167000018, 233093.87099999934 469383.87779999897, 233093.5989000015 469385.2142999992, 233093.3024000004 469386.15309999883, 233092.75950000063 469387.0432999991, 233092.5898000002 469388.65900000185, 233093.1341000013 469390.79580000043, 233093.97899999842 469394.09910000116, 233095.79349999875 469401.5009999983, 233097.0106999986 469407.10379999876, 233098.66950000077 469411.0907000005, 233100.57609999925 469414.26209999993, 233103.10689999908 469417.61829999834, 233106.3898999989 469421.6013999991, 233108.96669999883 469424.27259999886, 233116.39319999889 469430.50989999995, 233122.7371999994 469436.1783999987, 233124.16820000112 469437.49859999865, 233124.4290000014 469437.7272000015, 233124.75620000064 469437.88859999925, 233125.3874000013 469438.0337000005, 233126.2179000005 469437.99219999835, 233127.30099999905 469438.0384999998, 233127.89510000125 469438.19110000134, 233128.60909999907 469438.5582999997, 233129.48790000007 469439.25090000033, 233130.36730000004 469440.05469999835, 233130.93450000137 469440.71930000186, 233131.3473000005 469441.6590999998, 233131.5214000009 469442.3183000013, 233131.5634999983 469443.27490000054, 233131.811999999 469444.0078999996, 233132.22320000082 469444.6213000007, 233133.12530000135 469445.50659999996, 233138.2120999992 469449.52969999984, 233142.13980000094 469453.14350000024, 233143.24709999934 469454.14119999856, 233147.05070000142 469457.56810000166, 233153.11730000004 469463.15100000054, 233162.45919999853 469470.99390000105, 233171.00429999828 469478.23270000145, 233172.38039999828 469479.4204999991, 233180.9963000007 469486.85709999874, 233180.999499999 469486.85990000144, 233191.34580000117 469496.0311000012, 233200.46770000085 469503.9809000008, 233203.88340000063 469506.77749999985, 233210.13210000098 469511.7162999995, 233218.57299999893 469518.12220000103, 233220.6596999988 469519.6224000007, 233222.11510000005 469520.84329999983, 233222.21310000122 469520.9114000015)"
groen_lijnen.657,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497327,,,ov,,,,,,,"LINESTRING (233254.05000000075 469642.2639000006, 233228.11400000006 469620.0850000009)"
groen_lijnen.658,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497342,,,ov,,,,,,,"LINESTRING (233232.48800000176 469614.63899999857, 233248.51700000092 469628.26900000125, 233256.8200000003 469635.32930000126, 233264.5460000001 469641.8990000002, 233287.4466000013 469661.39770000055, 233290.5047999993 469663.34149999917, 233291.61279999837 469663.9032999985, 233292.66369999945 469664.24230000004, 233295.15619999915 469664.97370000184, 233296.6746999994 469665.1647000015, 233298.42870000005 469665.5438000001, 233300.1512000002 469666.2467, 233301.4395999983 469667.08619999886, 233302.78709999844 469668.4497000016, 233307.72619999945 469673.1592000015, 233309.5896999985 469674.9545000009, 233311.68730000034 469676.7146999985, 233313.190200001 469677.9545000009, 233316.48739999905 469680.6442000009, 233319.01040000096 469682.63599999994, 233320.23259999976 469683.5874999985, 233321.46680000052 469684.68400000036, 233323.4411999993 469686.3669999987, 233324.28240000084 469687.06439999864, 233325.43560000136 469687.7039999999, 233326.96810000017 469688.34109999985, 233328.99120000005 469688.9415999986, 233329.96229999885 469689.0245999992)"
groen_lijnen.659,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497432,,,ov,,,,,,,"LINESTRING (233754.12889999896 470160.3898999989, 233753.82710000128 470159.49599999934, 233753.4085999988 470158.0518000014, 233752.96079999954 470156.74219999835, 233751.53339999914 470151.7644000016, 233751.2179000005 470150.9408, 233749.441300001 470146.8887999989, 233748.8313000016 470145.78009999916, 233748.23099999875 470144.85869999975, 233747.29340000078 470143.6169999987, 233743.67669999972 470139.6592999995, 233740.00499999896 470136.2498999983, 233734.78720000014 470131.26469999924, 233729.01590000093 470125.3055000007, 233725.35599999875 470121.7809999995, 233724.1453000009 470120.5053999983)"
groen_lijnen.660,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497381,,,ov,,,,,,,"LINESTRING (233749.7111000009 470079.92119999975, 233750.7650000006 470080.83960000053, 233761.55820000172 470090.5249999985, 233764.1079000011 470092.4283000007, 233764.3361000009 470092.6528999992, 233764.39240000024 470092.9846000001, 233764.3337999992 470093.13870000094, 233763.9941000007 470093.3491999991, 233760.9609999992 470094.7109999992, 233760.48209999874 470094.66589999944, 233759.86499999836 470094.41429999843, 233759.37779999897 470094.03290000185, 233759.0502000004 470093.72410000116, 233755.81190000102 470088.77699999884, 233755.1057999991 470087.8696999997, 233754.6719999984 470087.31599999964, 233750.99269999936 470082.89869999886, 233750.4503000006 470082.35550000146, 233749.77380000055 470081.80370000005, 233748.9710999988 470081.09589999914)"
groen_lijnen.661,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497699,,,ov,,,,,,,"LINESTRING (233778.57919999957 470209.1873999983, 233777.87150000036 470209.15949999914, 233774.51480000094 470207.9576999992, 233773.72529999912 470207.6590999998, 233771.90689999983 470206.5417000018, 233770.34959999844 470205.45639999956, 233769.6262000017 470204.9706000015, 233769.38230000064 470204.63269999996, 233769.10179999843 470204.1046000011, 233768.9915000014 470203.4631000012, 233769.2901000008 470202.6884999983, 233774.59329999983 470196.47679999843, 233775.31769999862 470195.58900000155, 233775.90320000052 470194.35770000145, 233776.7820999995 470191.59109999985, 233777.23099999875 470190.9528999999, 233777.75930000097 470190.4026999995, 233778.38100000098 470190.1363000013, 233779.16149999946 470190.16530000046, 233780.58300000057 470190.7991999984, 233784.04439999908 470192.2718000002, 233785.40659999847 470192.48849999905, 233786.72030000016 470192.9151000008, 233790.44810000062 470194.96979999915, 233791.1176000014 470195.44420000166, 233792.11309999973 470196.3872000016, 233792.47030000016 470196.9578999989, 233792.6484999992 470197.7952999994, 233792.500500001 470198.4054000005, 233792.15670000017 470198.8308000006, 233791.22839999944 470199.16220000014, 233789.63589999825 470199.62370000035, 233786.22320000082 470201.4717000015, 233784.5615000017 470203.3379999995, 233782.21429999918 470206.41110000014, 233780.58889999986 470208.28240000084, 233779.92550000176 470208.7736000009, 233779.17529999837 470209.08839999884, 233778.57919999957 470209.1873999983)"
groen_lijnen.662,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,47496605,,,ov,,,,,,,"LINESTRING (232706.24489999935 469144.1543000005, 232700.47399999946 469139.30700000003, 232691.38800000027 469131.8260000013, 232691.2335000001 469131.6915999986, 232675.75600000098 469118.2320000008, 232664.78799999878 469108.8229999989)"
groen_lijnen.663,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50500362,,,ov,,,,,,,"LINESTRING (238723.71700000018 471940.58199999854, 238731.72399999946 471947.77899999917, 238735.2809999995 471949.51900000125, 238746.79100000113 471954.62099999934, 238761.46299999952 471961.3660000004, 238784.94099999964 471971.72399999946, 238807.6860000007 471982.11400000006, 238833.4849999994 471994.1400000006, 238849.98099999875 472001.5020000003, 238857.25299999863 472005.1030000001, 238875.86899999902 472013.7650000006, 238878.563000001 472014.71499999985, 238881.30299999937 472015.0150000006, 238883.51900000125 472015.01199999824, 238885.41600000113 472014.756000001)"
