OBJECTID,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,GELDIG_VANAF,PUBLICATIEDATUM,Shape__Length,HECTOMETER
415,952,,952,952__,Botlektunnel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,55.8836597674132,"816,1"
416,952,,952,952__,Botlektunnel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,84.1613689349217,"815,3"
417,952,,952,952__,Botlektunnel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,60.7115723565121,"813,9"
418,952,,952,952__,Botlektunnel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.5433813403816,"815,4"
419,952,,952,952__,Botlektunnel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,47.7843611446255,"815,6"
420,952,,952,952__,Botlektunnel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.3075124518817,"813,6"
421,952,,952,952__,Botlektunnel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,56.9429577208631,"816,2"
422,952,,952,952__,Botlektunnel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.3553496222342,"814,1"
423,952,,952,952__,Botlektunnel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,46.633545093634,"813,7"
424,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,70.0958669608986,"100,5"
425,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,69.3595756186556,"100,9"
426,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,69.3595756186556,"101,5"
427,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,69.3595756186556,101
428,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,68.3683239080789,"100,7"
429,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.6610517314543,"101,7"
430,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3778849611169,102
431,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,69.3595756186556,"100,8"
432,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,67.3529821908429,"100,1"
433,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.9511260314641,"102,1"
434,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3410016864572,"100,3"
435,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,69.3595756186556,"101,1"
436,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,69.3595756186556,"101,4"
437,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,69.3595756186556,"101,2"
438,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,69.3595756186556,"101,3"
439,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.832802556745,"101,6"
440,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.9997231383566,"100,4"
441,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,56.3388558811767,"100,2"
442,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9909650708659,"101,8"
443,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.8731202124482,"101,9"
444,470,a,470,470_a,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,67.911989699905,"100,6"
445,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3793095435429,"601,1"
446,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3793042588833,"601,5"
447,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3790157504231,"600,8"
448,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3792962455425,"600,6"
449,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3797823774015,"602,2"
450,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3794933458366,"601,9"
451,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3794337156626,"600,2"
452,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3794933458366,"601,8"
453,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3797557470319,"601,6"
454,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3798234662119,"601,4"
455,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3794337156626,"600,3"
456,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3794933458366,602
457,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3793095435429,"600,9"
458,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3794933458366,"601,7"
459,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.378997616712,"602,6"
460,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3793095435429,601
461,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.378997616712,"602,5"
462,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3794337156626,"600,1"
463,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.8435721411457,600
464,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3794494867155,"600,7"
465,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3794337156626,"600,4"
466,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3796272579515,"601,3"
467,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3794337156626,"600,5"
468,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3793717712443,"602,7"
469,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3795063882036,"602,3"
470,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3796272579515,"601,2"
471,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3794933458366,"602,1"
472,469,g,469,469_g,Pernis,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3792889989947,"602,4"
473,470,j,470,470_j,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,73.6699310438119,"350,6"
474,470,j,470,470_j,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,73.6626412572886,"350,8"
475,470,j,470,470_j,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,73.6626412572886,"351,1"
476,470,j,470,470_j,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,73.6682520832414,"350,5"
477,470,j,470,470_j,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,73.6665292789066,"350,7"
478,470,j,470,470_j,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,75.8028539040583,"350,2"
479,470,j,470,470_j,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,73.6682520832414,"350,4"
480,470,j,470,470_j,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,73.6626412572886,351
481,470,j,470,470_j,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,73.6626412572886,"351,2"
482,470,j,470,470_j,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,73.6626412572886,"350,9"
483,470,j,470,470_j,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,73.5422918394579,"350,3"
484,470,j,470,470_j,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,44.373528922095,"350,12"
485,470,j,470,470_j,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,73.6626412572886,"351,3"
486,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,36.7255803221678,"302,6"
487,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,70.3906416009969,"305,1"
488,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,86.0777530898664,"306,4"
489,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,26.9186817099203,"302,5"
490,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,96.6591091465259,"305,6"
491,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,73.8849000337687,"304,8"
492,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,65.2106035856133,"303,1"
493,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,68.7607802820765,"303,6"
494,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,10.4492691610466,"302,9"
495,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,6.71927644914242,"300,4"
496,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.3573809216678,305
497,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,36.0962904603783,"302,1"
498,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.4947273813914,"301,7"
499,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,86.0777530898664,306
500,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,41.7365775309859,"302,3"
501,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.6708639070708,304
502,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,30.4138016696368,"302,7"
503,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,73.7983629222221,"305,3"
504,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,69.7879511448789,"303,8"
505,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,17.9220351801909,"301,5"
506,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,95.6253974057102,"305,7"
507,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,60.6989318275042,"301,6"
508,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,48.9218969378744,"301,9"
509,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.6708639070708,"304,4"
510,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.6708639070708,"304,1"
511,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,68.2462426804582,"303,7"
512,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.5892932325422,"304,9"
513,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,21.773374428416,"300,6"
514,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,87.1595478935039,"305,8"
515,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,20.8705755790299,"300,7"
516,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.6708639070708,"304,3"
517,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,86.0777530898664,"306,1"
518,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,67.4443117912845,303
519,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,76.303378437655,"301,4"
520,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,69.7879511448789,"303,9"
521,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,14.7262113253885,"302,8"
522,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,20.5215629278084,"300,5"
523,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,103.879946211961,"305,5"
524,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,68.7626846261837,"303,2"
525,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,69.0504063130696,"300,9"
526,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,65.1593581076425,"303,4"
527,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.3129747970584,"305,2"
528,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.6708639070708,"304,2"
529,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,39.4910408700505,"302,2"
530,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.5472003994566,301
531,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,37.3227955142698,302
532,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,86.0777530898664,"306,2"
533,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,69.2753178845106,"303,5"
534,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,86.0777530898664,"305,9"
535,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,86.0777530898664,"306,3"
536,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.6393751724903,"301,1"
537,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,67.6287787927595,"301,2"
538,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.3359837669601,"303,3"
539,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,80.3807667542429,"304,7"
540,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,11.3516411588809,"302,4"
541,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,74.6664349557417,"304,6"
542,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,59.2106128662759,"301,8"
543,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.2044184294105,"300,8"
544,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.8884216456907,"305,4"
545,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,68.1226393572651,"301,3"
546,470,g,470,470_g,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,73.1247855381471,"304,5"
547,470,n,470,470_n,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,58.6800197171064,"450,4"
548,470,n,470,470_n,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,56.9204197542499,"450,6"
549,470,n,470,470_n,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,56.2966764383121,"450,1"
550,470,n,470,470_n,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.5484328624638,"450,5"
551,470,n,470,470_n,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,19.3851479746738,450
552,470,n,470,470_n,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.6970819582813,"450,2"
553,470,n,470,470_n,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.6685129479243,"450,8"
554,470,n,470,470_n,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.6922574399699,"450,3"
555,470,n,470,470_n,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,57.2131591331924,"405,9"
556,470,n,470,470_n,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,67.1894146424867,"450,7"
557,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,57.8056125043235,103
558,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,30.8022430676728,"104,4"
559,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.6686270278617,"102,5"
560,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,57.8735285946865,"102,9"
561,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,46.5478525927888,"103,3"
562,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,31.6150922503794,"101,2"
563,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,67.9469858198287,"100,3"
564,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.8336175625755,"100,6"
565,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,68.0138672992501,"100,4"
566,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.1090805589814,"100,5"
567,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,34.15805386728,"104,5"
568,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3941659061388,"102,3"
569,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,33.5812276875042,"101,5"
570,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,33.3350445177444,"104,3"
571,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,29.9915656310237,101
572,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,68.7791267318799,100
573,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3900945790328,"102,1"
574,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,31.8187405470424,"101,3"
575,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,19.5565945143831,"103,5"
576,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,12.4350833129497,"103,7"
577,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,17.324927157134,"104,2"
578,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,58.0400137835959,"102,8"
579,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,60.8813751651521,"101,9"
580,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,33.1556790007383,"101,7"
581,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,38.8355558734518,104
582,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,48.091527497055,"103,2"
583,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,32.0509781598004,"101,1"
584,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.1544519767968,"102,4"
585,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,61.7044466550021,"100,7"
586,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,34.7050229361688,"104,6"
587,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.5181862024956,"102,7"
588,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.6284897630463,"100,9"
589,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,69.7636056550978,"100,1"
590,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,60.5406483034333,"101,8"
591,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.2451543494705,102
592,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,20.2414430562645,"103,6"
593,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,47.6962640989837,"103,1"
594,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.109777710138,"102,2"
595,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,38.8355558734518,"103,9"
596,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.9243825555722,"100,8"
597,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,32.7726074946746,"101,4"
598,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9442270613395,"102,6"
599,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,37.9771892061537,"104,1"
600,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,68.9974426555072,"100,2"
601,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,38.1059111949839,"103,4"
602,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,34.3638443716648,"103,8"
603,476,a,476,476_a,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,32.6711041288782,"101,6"
604,470,k,470,470_k,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.7642462093764,"376,2"
605,470,k,470,470_k,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.8623332210951,375
606,470,k,470,470_k,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.7638778495142,"376,5"
607,470,k,470,470_k,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.2162639922615,"375,2"
608,470,k,470,470_k,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.764231048622,"376,3"
609,470,k,470,470_k,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.7641905270309,"376,6"
610,470,k,470,470_k,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.764231048622,"376,4"
611,470,k,470,470_k,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.0774133900489,"375,7"
612,470,k,470,470_k,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,67.5847963080455,"375,5"
613,470,k,470,470_k,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.4166358000711,"375,8"
614,470,k,470,470_k,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.5539014799333,"375,9"
615,470,k,470,470_k,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.6415349989097,"375,4"
616,470,k,470,470_k,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.6630258935038,"375,6"
617,470,k,470,470_k,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.7642462093764,"376,1"
618,470,k,470,470_k,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.7642462093764,376
619,470,k,470,470_k,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.9856308786691,"375,1"
620,470,k,470,470_k,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.5043026537564,"375,3"
621,470,h,470,470_h,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,48.054732004247,"310,3"
622,470,h,470,470_h,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,49.4903361273694,"310,2"
623,470,h,470,470_h,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,43.2098219968562,"310,5"
624,470,h,470,470_h,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,48.2805324949922,"310,4"
625,470,h,470,470_h,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.4882409021297,"310,1"
626,470,h,470,470_h,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.1539166965054,310
627,470,i,470,470_i,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.7926499808449,"320,4"
628,470,i,470,470_i,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.3743056130802,"320,12"
629,470,i,470,470_i,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.1999176244561,"320,2"
630,470,i,470,470_i,Botlek,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,49.3277079236406,"320,3"
631,476,c,476,476_c,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.1992517727539,"250,8"
632,476,c,476,476_c,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.1992517727539,"250,5"
633,476,c,476,476_c,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,92.220466974528,"250,2"
634,476,c,476,476_c,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,80.5856021011198,"250,3"
635,476,c,476,476_c,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.1992517727539,"250,9"
636,476,c,476,476_c,Rotterdam Europoort 2,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,71.1992517727539,"250,4"
