objectid;id;stadsdeel;buurt_code;straat;eigenaar;beheerder;onderhouder;soort;voet;zitobject;afwerking;kleur;aanleg_jaar;standplaats;locatie;leverancier;geo_shape;geo_point_2d
6232;9022;Woensel noord 2;1534;Opera;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Beits;Donker bruin;2006;Gazon;School;;"{""coordinates"": [5.477837411361083, 51.492256827459094], ""type"": ""Point""}";51.492256827459094, 5.477837411361083
6233;9029;Woensel noord 2;1534;Agatha Christielaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Plein;;"{""coordinates"": [5.473336334230166, 51.48589337018033], ""type"": ""Point""}";51.48589337018033, 5.473336334230166
6234;9589;Park Centrum;1217;STD.P. Stadswandelpark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.482558921510018, 51.42473853994369], ""type"": ""Point""}";51.42473853994369, 5.482558921510018
6236;11021;Woensel zuid;1422;van Vorststraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Licht bruin;2008;Verharding;Park;;"{""coordinates"": [5.466228949749967, 51.45651947745322], ""type"": ""Point""}";51.45651947745322, 5.466228949749967
6237;11028;Woensel zuid;1411;Antony van Leeuwenhoeklaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2008;Verharding;Park;;"{""coordinates"": [5.461546469280763, 51.44880258899752], ""type"": ""Point""}";51.44880258899752, 5.461546469280763
6242;15137;Park Philips van Lennep;1623;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.432404182316414, 51.44645957573515], ""type"": ""Point""}";51.44645957573515, 5.432404182316414
6244;15139;Woensel zuid;1433;;BOR;BOR Stedelijk;;Solitaire bank;Staal;Hout;Beits;Licht bruin;;Verharding;Park;;"{""coordinates"": [5.493207445220183, 51.45385578745344], ""type"": ""Point""}";51.45385578745344, 5.493207445220183
6247;15142;Woensel noord 1;1511;;BOR;BOR Stedelijk;;Solitaire bank;Beton;Kunststof;Anders;Zwart;;Verharding;Park;;"{""coordinates"": [5.450602986173888, 51.47642228171532], ""type"": ""Point""}";51.47642228171532, 5.450602986173888
6249;15144;Woensel noord 1;1511;;Particulier;Particulier;Niet in bestek;;;;;;;;;;"{""coordinates"": [5.4576299658260865, 51.47581535314418], ""type"": ""Point""}";51.47581535314418, 5.4576299658260865
6250;15145;Woensel noord 1;1511;;Particulier;Particulier;Niet in bestek;;;;;;;;;;"{""coordinates"": [5.458248948958401, 51.47573942723936], ""type"": ""Point""}";51.47573942723936, 5.458248948958401
6252;15147;Woensel noord 2;1546;;BOR;BOR Stedelijk;;Solitaire bank;Beton;Hout;Beits;Donker bruin;;Verharding;Park;;"{""coordinates"": [5.498881612128598, 51.48719247530553], ""type"": ""Point""}";51.48719247530553, 5.498881612128598
6254;15149;Park Henri Dunant;1532;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.471827435959877, 51.47754206327016], ""type"": ""Point""}";51.47754206327016, 5.471827435959877
6258;9097;Stratum;1237;Lavendelplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2012;Verharding;Plein;;"{""coordinates"": [5.501077777731476, 51.42114579478684], ""type"": ""Point""}";51.42114579478684, 5.501077777731476
6263;9941;Tongelre;1321;Tafelbergplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Staal;Anders;Grijs;2010;Verharding;School;;"{""coordinates"": [5.5090394758861, 51.44116205466936], ""type"": ""Point""}";51.44116205466936, 5.5090394758861
6265;12359;Park Centrum;1217;STD.P. Stadswandelpark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.483674161066413, 51.42716660569969], ""type"": ""Point""}";51.42716660569969, 5.483674161066413
6268;12369;Stratum;1218;Buitengebied 209;BOR;BOR buitengebied;BOR Natuur;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.476325554370437, 51.42747638948242], ""type"": ""Point""}";51.42747638948242, 5.476325554370437
6269;12370;Gestel;1711;Buitengebied 601;BOR;BOR buitengebied;BOR Natuur;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.47585580641752, 51.42533436785818], ""type"": ""Point""}";51.42533436785818, 5.47585580641752
6271;12168;Woensel noord 2;1532;Neerpeltlaan;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.477360910349932, 51.4818129566166], ""type"": ""Point""}";51.4818129566166, 5.477360910349932
6272;12169;Woensel noord 2;1532;Neerpeltlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.4774166360459215, 51.48181245504859], ""type"": ""Point""}";51.48181245504859, 5.4774166360459215
6276;12195;Park Henri Dunant;1532;STD.P. Henry Dunant;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.4728284014611415, 51.47890173646112], ""type"": ""Point""}";51.47890173646112, 5.4728284014611415
6277;12825;Park Henri Dunant;1532;STD.P. Henry Dunant;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.472869954520104, 51.47881474072044], ""type"": ""Point""}";51.47881474072044, 5.472869954520104
6279;13370;Gestel;1731;Karel de Grotelaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Overig;;"{""coordinates"": [5.444197779200259, 51.42005483295517], ""type"": ""Point""}";51.42005483295517, 5.444197779200259
6286;9923;Woensel noord 1;1531;Pietersbergweg;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.459131427908106, 51.48081189836625], ""type"": ""Point""}";51.48081189836625, 5.459131427908106
6287;9930;Woensel noord 1;1531;Nederlandplein;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Staal;Hout;Beits;Donker bruin;2006;Verharding;Winkel;;"{""coordinates"": [5.462457962547023, 51.47927714955678], ""type"": ""Point""}";51.47927714955678, 5.462457962547023
6289;9936;Woensel noord 2;1532;Groot-Bijgaardenlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2006;Verharding;Park;;"{""coordinates"": [5.487449783635553, 51.47729331736133], ""type"": ""Point""}";51.47729331736133, 5.487449783635553
6290;9940;Tongelre;1321;Tafelbergplein;BOR;BOR Stedelijk;BOR Stedelijk;Picknickset;Beton;Hout;Beits;Licht bruin;2010;Gazon;School;;"{""coordinates"": [5.508803352231139, 51.441066311424535], ""type"": ""Point""}";51.441066311424535, 5.508803352231139
6291;9945;Tongelre;1321;Tafelbergplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Hout;Hout;Beits;Donker bruin;2010;Verharding;School;;"{""coordinates"": [5.509452320831745, 51.44124515376331], ""type"": ""Point""}";51.44124515376331, 5.509452320831745
6292;12094;Woensel zuid;1410;Clara Wichmannstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.466894417099393, 51.44390002811198], ""type"": ""Point""}";51.44390002811198, 5.466894417099393
6294;12119;Woensel zuid;1425;Tetrodestraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.471340896725995, 51.4632952306513], ""type"": ""Point""}";51.4632952306513, 5.471340896725995
6297;12608;Gestel;1731;Severijnpark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.4472321686657255, 51.42619680240311], ""type"": ""Point""}";51.42619680240311, 5.4472321686657255
6299;15898;Gestel;1712;;BOR;BOR Stedelijk;BOR Stedelijk;Vivanti (Ouderen bank);Staal;Hout;Onbehandeld;Licht bruin;2017;Verharding;Overig;Velopa;"{""coordinates"": [5.471449630804723, 51.43357385124774], ""type"": ""Point""}";51.43357385124774, 5.471449630804723
6307;12237;Tongelre;1321;Poeijersstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.508046827263806, 51.436457481791436], ""type"": ""Point""}";51.436457481791436, 5.508046827263806
6308;15904;Park Meerland;1640;;BOR;BOR Stedelijk;BOR Stedelijk;Flyer Eagle;Staal;Hout;Onbehandeld;Licht bruin;2017;;Park;Velopa;"{""coordinates"": [5.409774435087228, 51.44139532053394], ""type"": ""Point""}";51.44139532053394, 5.409774435087228
6322;9220;Stratum;1222;St Gerardusplein;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Licht bruin;2011;Beplanting;Park;;"{""coordinates"": [5.489188518115021, 51.419590925108686], ""type"": ""Point""}";51.419590925108686, 5.489188518115021
6325;12708;Stratum;1232;;Particulier;Particulier;Particulier;Zitbank;Staal;Hout;Beits;Licht bruin;2011;Gazon;Plein;;"{""coordinates"": [5.5047367945586, 51.42869022833091], ""type"": ""Point""}";51.42869022833091, 5.5047367945586
6328;9538;Strijp 1;1623;Pieter Pauluslaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.430945621324677, 51.441465644389595], ""type"": ""Point""}";51.441465644389595, 5.430945621324677
6330;9606;Park Centrum;1217;STD.P. Stadswandelpark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.480530779201644, 51.42589335975925], ""type"": ""Point""}";51.42589335975925, 5.480530779201644
6331;9631;Stratum;1234;Arnaudinaplein;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Plein;;"{""coordinates"": [5.508088630905617, 51.41976663826], ""type"": ""Point""}";51.41976663826, 5.508088630905617
6333;9958;Woensel noord 1;1512;B.P. Lieven de Keylaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2008;Gazon;Park;;"{""coordinates"": [5.458825809885274, 51.46523194148921], ""type"": ""Point""}";51.46523194148921, 5.458825809885274
6336;13703;Woensel zuid;1412;Kruisstraat;BOR;BOR Stedelijk;BOR Stedelijk;;;Hout;;;2013;;;;"{""coordinates"": [5.4749630522699695, 51.44833413051094], ""type"": ""Point""}";51.44833413051094, 5.4749630522699695
6340;12993;Tongelre;1328;Dirigentplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Beits;Donker bruin;2013;Anders;Plein;;"{""coordinates"": [5.52059788817685, 51.43733850516392], ""type"": ""Point""}";51.43733850516392, 5.52059788817685
6344;14956;Woensel noord 1;1521;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.432754558439219, 51.48110293137627], ""type"": ""Point""}";51.48110293137627, 5.432754558439219
6345;14957;Strijp 2;1640;;BOR;BOR Stedelijk;Particulier;;;;;;;;;;"{""coordinates"": [5.404941459621676, 51.43892934167441], ""type"": ""Point""}";51.43892934167441, 5.404941459621676
6352;14964;Woensel noord 1;1511;;BOR;BOR Stedelijk;;Solitaire bank;Beton;Hout;Beits;Licht bruin;;Verharding;Park;;"{""coordinates"": [5.4522813576629225, 51.47396948474026], ""type"": ""Point""}";51.47396948474026, 5.4522813576629225
6361;8815;Tongelre;1333;Kaartmakersring;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.517359934545291, 51.444838760334505], ""type"": ""Point""}";51.444838760334505, 5.517359934545291
6362;8819;Tongelre;1333;B.P. Muschberg;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.519967642003333, 51.44520899990754], ""type"": ""Point""}";51.44520899990754, 5.519967642003333
6364;12098;Woensel zuid;1410;Clara Wichmannstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2006;Gazon;Park;;"{""coordinates"": [5.466384622142241, 51.44410787951502], ""type"": ""Point""}";51.44410787951502, 5.466384622142241
6367;12102;Woensel zuid;1410;Anna Walravenpad;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2006;Gazon;Plein;;"{""coordinates"": [5.4677852754164284, 51.44554674078885], ""type"": ""Point""}";51.44554674078885, 5.4677852754164284
6368;12112;Woensel zuid;1425;Pisanostraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Staal;Hout;Beits;Donker bruin;2006;Verharding;School;;"{""coordinates"": [5.476194289396819, 51.45729791290654], ""type"": ""Point""}";51.45729791290654, 5.476194289396819
6370;15154;Park Henri Dunant;1532;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.47123106039487, 51.477233600287654], ""type"": ""Point""}";51.477233600287654, 5.47123106039487
6373;15158;Strijp 1;1611;;Particulier;Particulier;Particulier;;;;;;;;;;"{""coordinates"": [5.468078195608273, 51.4382569152778], ""type"": ""Point""}";51.4382569152778, 5.468078195608273
6376;10740;Woensel zuid;1411;B.P. A.van Leeuwenhoeklaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2009;Verharding;Park;;"{""coordinates"": [5.461258926847102, 51.44887030421307], ""type"": ""Point""}";51.44887030421307, 5.461258926847102
6380;10761;Woensel noord 2;1516;Pachtakker;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2009;Gazon;Park;;"{""coordinates"": [5.484363608685575, 51.47133373256502], ""type"": ""Point""}";51.47133373256502, 5.484363608685575
6383;13340;Gestel;1721;Telemannlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Licht bruin;2010;Verharding;Plein;;"{""coordinates"": [5.454585401559794, 51.429613803311916], ""type"": ""Point""}";51.429613803311916, 5.454585401559794
6386;13343;Centrum;1111;18 Septemberplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Beton;Anders;Grijs;2010;Verharding;Plein;;"{""coordinates"": [5.477272160812227, 51.44124542269456], ""type"": ""Point""}";51.44124542269456, 5.477272160812227
6394;12203;Park Henri Dunant;1532;STD.P. Henry Dunant;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.471030149692284, 51.47917658764533], ""type"": ""Point""}";51.47917658764533, 5.471030149692284
6399;12210;Park Henri Dunant;1532;STD.P. Henry Dunant;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.4717145991972576, 51.48179294876981], ""type"": ""Point""}";51.48179294876981, 5.4717145991972576
6403;11170;Park Philips de Jongh;1627;STD.P. Philips de Jongh;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Lak;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.443079488071157, 51.45914596023785], ""type"": ""Point""}";51.45914596023785, 5.443079488071157
6404;11401;Strijp 1;1623;Simon van Leeuwenstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2006;Verharding;Plein;;"{""coordinates"": [5.433419575756128, 51.44181564816298], ""type"": ""Point""}";51.44181564816298, 5.433419575756128
6408;11440;Woensel noord 1;1512;Japiksestraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.459999968079076, 51.47381418053608], ""type"": ""Point""}";51.47381418053608, 5.459999968079076
6411;13365;Centrum;1114;Neckerspoel;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.478624379349267, 51.44349422346549], ""type"": ""Point""}";51.44349422346549, 5.478624379349267
6416;8304;Park Centrum;1217;STD.P. Stadswandelpark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.482863300328799, 51.42623230806099], ""type"": ""Point""}";51.42623230806099, 5.482863300328799
6418;8311;Park Centrum;1217;STD.P. Stadswandelpark;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Anders;Hout;Beits;Licht bruin;2006;Verharding;Park;;"{""coordinates"": [5.4818263061453045, 51.426628828425905], ""type"": ""Point""}";51.426628828425905, 5.4818263061453045
6419;8315;Park Centrum;1217;STD.P. Stadswandelpark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.482278863479209, 51.426791487379816], ""type"": ""Point""}";51.426791487379816, 5.482278863479209
6425;8350;Woensel noord 2;1542;Buitengebied 485;BOR;BOR buitengebied;BOR Natuur;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.503922623500616, 51.473524919330316], ""type"": ""Point""}";51.473524919330316, 5.503922623500616
6428;13319;Gestel;1726;;Particulier;Particulier;Particulier;;;;;;2006;;;;"{""coordinates"": [5.476663018008357, 51.42207877692689], ""type"": ""Point""}";51.42207877692689, 5.476663018008357
6433;10870;Tongelre;1335;Reuzenvlinderpad;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.514793923776245, 51.45108190291353], ""type"": ""Point""}";51.45108190291353, 5.514793923776245
6438;12124;Woensel noord 2;1516;Hasenbosakker;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.480246165987126, 51.46955809633818], ""type"": ""Point""}";51.46955809633818, 5.480246165987126
6439;12125;Woensel noord 2;1516;Hasenbosakker;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.480205840164527, 51.469346949121714], ""type"": ""Point""}";51.469346949121714, 5.480205840164527
6443;12145;Woensel noord 2;1532;Bisschop Bekkerslaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.47403388410179, 51.47644160320363], ""type"": ""Point""}";51.47644160320363, 5.47403388410179
6452;12488;Woensel noord 2;1534;Opera;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Beits;Donker bruin;2006;Gazon;School;;"{""coordinates"": [5.477869900116439, 51.49223721592059], ""type"": ""Point""}";51.49223721592059, 5.477869900116439
6457;12503;Woensel zuid;1422;van Vorststraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.465249815418036, 51.45730610660456], ""type"": ""Point""}";51.45730610660456, 5.465249815418036
6460;12719;Tongelre;1333;B.P. Geestenberg;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Kunststof;Beits;Donker bruin;2009;Gazon;Park;;"{""coordinates"": [5.524983291467591, 51.44242210586028], ""type"": ""Point""}";51.44242210586028, 5.524983291467591
6465;12497;Woensel zuid;1422;Kloosterdreef;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Overig;;"{""coordinates"": [5.471129953830213, 51.4564321109043], ""type"": ""Point""}";51.4564321109043, 5.471129953830213
6471;13729;Woensel noord 1;1512;Oude Bossche Baan;BOR;BOR Stedelijk;BOR Stedelijk;;;Hout;;;2012;;;;"{""coordinates"": [5.4574708825047855, 51.46637013811659], ""type"": ""Point""}";51.46637013811659, 5.4574708825047855
6475;12938;Park Meerland;1640;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Toledo;Staal;Hout;Anders;Licht bruin;2011;Beplanting;Park;Samson;"{""coordinates"": [5.4044397056973965, 51.44294260915458], ""type"": ""Point""}";51.44294260915458, 5.4044397056973965
6479;11542;Strijp 2;1634;Zandstrand;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.4060873677674, 51.4446329303193], ""type"": ""Point""}";51.4446329303193, 5.4060873677674
6485;12631;Gestel;1721;Mendelssohnlaan;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.449866347224745, 51.424108258406875], ""type"": ""Point""}";51.424108258406875, 5.449866347224745
6486;12927;Strijp 1;1622;B.P. 't Ven;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2013;Gazon;Park;;"{""coordinates"": [5.44345513993142, 51.44246665701174], ""type"": ""Point""}";51.44246665701174, 5.44345513993142
6491;9903;Woensel noord 1;1512;B.P. Lieven de Keylaan;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Staal;Hout;Beits;Licht bruin;2008;Verharding;Park;;"{""coordinates"": [5.463607054322554, 51.466346073030564], ""type"": ""Point""}";51.466346073030564, 5.463607054322554
6494;9414;Woensel zuid;1431;Beekstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Overig;;"{""coordinates"": [5.4855308263223295, 51.46630753769946], ""type"": ""Point""}";51.46630753769946, 5.4855308263223295
6496;9441;Gestel;1724;;Particulier;Particulier;Contract;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.466023148405416, 51.420260803915625], ""type"": ""Point""}";51.420260803915625, 5.466023148405416
6498;9878;Woensel noord 1;1521;Lekstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.428358343540682, 51.47956428082581], ""type"": ""Point""}";51.47956428082581, 5.428358343540682
6500;9891;Woensel noord 1;1512;Di Cambioweg;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.451954414430817, 51.464966076002874], ""type"": ""Point""}";51.464966076002874, 5.451954414430817
6502;9711;Park Philips de Jongh;1627;STD.P. Philips de Jongh;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2010;Verharding;Park;;"{""coordinates"": [5.443871217538529, 51.456923948926054], ""type"": ""Point""}";51.456923948926054, 5.443871217538529
6506;8734;Tongelre;1336;B.P. Karpendonck;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.498951334568348, 51.45566146308584], ""type"": ""Point""}";51.45566146308584, 5.498951334568348
6507;9643;Centrum;1111;Rechtestraat;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Beton;Anders;Grijs;2006;Verharding;Winkel;;"{""coordinates"": [5.478666739232148, 51.438121104228486], ""type"": ""Point""}";51.438121104228486, 5.478666739232148
6513;9624;Stratum;1238;Bochtige Smeleveld;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Hout;Hout;Lak;Groen;2006;Anders;Plein;;"{""coordinates"": [5.501410485295764, 51.41444599802534], ""type"": ""Point""}";51.41444599802534, 5.501410485295764
6517;10077;Woensel noord 2;1514;Echternachlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.471970627014649, 51.47486358406825], ""type"": ""Point""}";51.47486358406825, 5.471970627014649
6521;10118;Woensel zuid;1411;Antony van Leeuwenhoeklaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2008;Verharding;Park;;"{""coordinates"": [5.4636809459376545, 51.44712916099373], ""type"": ""Point""}";51.44712916099373, 5.4636809459376545
6523;10160;Woensel noord 2;1534;Opera;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Beits;Donker bruin;2011;Gazon;School;;"{""coordinates"": [5.478368609193419, 51.49251294878929], ""type"": ""Point""}";51.49251294878929, 5.478368609193419
6527;9080;Tongelre;1333;B.P. Geestenberg;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2012;Gazon;Park;;"{""coordinates"": [5.524035493640983, 51.44457903111777], ""type"": ""Point""}";51.44457903111777, 5.524035493640983
6528;13684;Gestel;1713;Maria van Bourgondiëlaan;BOR;BOR Stedelijk;BOR Stedelijk;;;;;;2013;;;;"{""coordinates"": [5.457686307304228, 51.43058811828817], ""type"": ""Point""}";51.43058811828817, 5.457686307304228
6530;13464;Gestel;1721;Mendelssohnlaan;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Beton;Beton;Anders;Grijs;2013;Verharding;Plein;;"{""coordinates"": [5.450629567751177, 51.42476658929979], ""type"": ""Point""}";51.42476658929979, 5.450629567751177
6533;13461;Gestel;1721;;Particulier;Particulier;Particulier;Zitbank;Beton;Hout;Beits;Licht bruin;2013;Beplanting;Plein;;"{""coordinates"": [5.45384929047264, 51.427606237107504], ""type"": ""Point""}";51.427606237107504, 5.45384929047264
6537;13465;Gestel;1721;Mendelssohnlaan;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Beton;Beton;Anders;Grijs;2013;Verharding;Plein;;"{""coordinates"": [5.450609241760297, 51.424749036496785], ""type"": ""Point""}";51.424749036496785, 5.450609241760297
6544;13432;Gestel;1731;Sterkenburg;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2013;Beplanting;Plein;;"{""coordinates"": [5.4409774772222095, 51.42129801097571], ""type"": ""Point""}";51.42129801097571, 5.4409774772222095
6545;13429;Gestel;1731;Aldendriel;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2013;Verharding;Overig;;"{""coordinates"": [5.442013897051116, 51.42141445162541], ""type"": ""Point""}";51.42141445162541, 5.442013897051116
6552;10062;Woensel noord 2;1534;George Orwelllaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Lak;Licht bruin;2011;Gazon;Park;;"{""coordinates"": [5.470049270847796, 51.48435794178564], ""type"": ""Point""}";51.48435794178564, 5.470049270847796
