BEGINDATUM;EINDDATUM;ID;NWB_ID;CAPACITEIT;ORIENTATIE;TYPE_PARKEERPLEK;MAANDAG;DINSDAG;WOENSDAG;DONDERDAG;VRIJDAG;ZATERDAG;ZONDAG;VAN;TOT;GEBRUIKSDOEL;WEGDEEL_ID;GUID;DOSSIERNUMMER;COUNTER;TYPE_GERESERVEERD_AS400;STRAATCODE_AS400;STRAATNAAM_AS400;PLAATSAANDUIDING_AS400;DOSSIERNNUMMER_AS400
20130412;;1129702;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;261613;{4FD91779-AD11-41F4-B7A6-3AEB0;82100;3345;Gehandicaptenparkeerpl.;11950;V MIERISSTR;NABIJ PERC;82100
20130412;;1129703;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;255699;{D4E61582-AA5F-4893-B283-86C3B;85613;3346;;;;;
20130412;;1129704;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;238387;{76DD788F-4239-46A3-AA76-EFE06;82991;3347;Gehandicaptenparkeerpl.;8340;J V GOJENSTR;NABIJ PERC;82991
20130412;;1129706;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;261923;{6CE66DBF-2760-4682-B08B-13B0A;87184;3348;Gehandicaptenparkeerpl.;8075;J JORDAENSSTR;NABIJ PERC;87184
20130412;;1129707;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;260092;{B6D6A738-FF62-4C78-8634-31D10;91328;3349;Gehandicaptenparkeerpl.;8245;J LIEVENSSTR;NABIJ PERC;91328
20130412;;1129709;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;250994;{FF416648-DD92-41DF-BAF8-A7C47;93133;3350;Gehandicaptenparkeerpl.;4510;V DIJCKSTR;NABIJ PERC;93133
20130412;;1129710;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;263901;{1F38409B-2BB6-44FA-96DD-FF21B;89438;3351;Gehandicaptenparkeerpl.;21150;K V DIJKSTR;T/O;89438
20130412;;1129711;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;254621;{A62ADB90-C45A-4333-9B51-809AD;82857;3352;Gehandicaptenparkeerpl.;115;A BLOEMAERTSTR;NABIJ PERC;82857
20130412;;1129712;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;259261;{67738B55-3A95-4212-B05D-D57EA;89002;3353;;;;;
20130412;;1129713;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;259261;{D5A62E19-B888-4181-B47F-95F30;88365;3354;;;;;
20130412;;1129714;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;257143;{DC1A1E38-1BC5-4622-A6EF-883C4;87470;3355;Gehandicaptenparkeerpl.;13870;P POTTERSTR;NABIJ PERC;87470
20130412;;1129715;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;239342;{0332AA92-DEA1-49C8-B58A-598E4;104741;3356;;;;;
20130412;20170131;1129716;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;258131;{8CC5B01A-D07A-4C2A-8450-F8B38;86827;3357;;;;;
20130412;;1129718;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;261974;{F26737C3-D97D-4F74-AFBD-7A990;88478;3358;Gehandicaptenparkeerpl.;11950;V MIERISSTR;NABIJ PERC;88478
20130412;;1129719;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;263070;{4EB9D8F9-1BB8-4B6B-86F3-B661E;83529;3359;;;;;
20130412;;1129721;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;247720;{7E745DCC-800E-4F8C-9E7D-87B16;84502;3360;Gehandicaptenparkeerpl.;11950;V MIERISSTR;NABIJ PERC;84502
20130412;;1129722;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2340660;{BB185825-164A-4082-80BC-6F5F1;89199;3361;Gehandicaptenparkeerpl.;13370;V OSTADESTR;NABIJ PERC;89199
20130412;;1129723;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;260306;{B938B482-DD14-4134-8E07-39B35;87219;3362;Gehandicaptenparkeerpl.;13370;V OSTADESTR;NABIJ PERC;87219
20130412;;1129724;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;239119;{6332B1CA-061A-4B53-8ABB-299C8;80849;3363;Gehandicaptenparkeerpl.;8200;J DE BAENSTR;NABIJ PERC;80849
20130412;;1129725;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;257425;{3EA80AC5-437D-4CA6-8B74-F2DE9;83960;3364;Gehandicaptenparkeerpl.;8200;J DE BAENSTR;NABIJ PERC;83960
20130412;20171107;1129726;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;249494;{D635A06C-33E8-4CE7-B4F4-B37BD;82854;3365;;;;;
20130412;;1129926;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;240425;{FFDF31A0-6B40-475A-A35E-2C064;88377;3449;Gehandicaptenparkeerpl.;550;AMSTELSTR;NABIJ PERC;88377
20130412;;1129927;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;252405;{26623542-25C4-440A-BD3F-A697E;83766;3450;Gehandicaptenparkeerpl.;550;AMSTELSTR;NABIJ PERC;83766
20130412;;1129928;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;244751;{34568F57-58EE-47B0-AAA4-D56E6;86631;3451;Gehandicaptenparkeerpl.;2100;BOOMSLUITERSKADE;NABIJ PERC;86631
20130412;20180509;1129929;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;242314;{328B0028-E44C-45BD-92CA-2F163;88779;3452;;;;;
20130412;;1129931;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;250088;{547B0339-11D4-4BD0-8A09-F276E;84181;3453;;;;;
20130412;20180102;1129932;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;248571;{E0F314D8-F4CD-4E76-813F-D0FCF;91998;3454;;;;;
20130412;;1129933;;1;Visgraat;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;248024;{57C50B65-453E-43C0-9070-2B3D1;87907;3455;Gehandicaptenparkeerpl.;20860;ZWARTEWEG;T/O;87907
20130412;;1129934;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;687608;{F8390A06-8D1B-415C-A19F-BF426;70970;3456;Arts;4120;DOORNIKSESTR;NABIJ PERC;70970
20130412;;1129936;;2;File;Ambassade + internationale zaken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Ambassade + internationale zaken;3778250;{C3E8ACE7-3325-45DC-B67F-6167A;70927;3457;Ambassade;5670;GENTSESTR;NABIJ PERC;70927
20130412;;1129937;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;3778251;{BBCB2FFC-3538-449A-9964-609D4;71053;3458;Arts;5670;GENTSESTR;NABIJ PERC;71053
20130412;;1129938;;1;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;;{587361F7-21CD-43D1-B938-20E74;71301;3459;;;;;
20130412;;1129939;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;703561;{35DC4ABE-67B5-4B4E-871C-D7FED;71041;3460;Arts;11610;MECHELSESTR;NABIJ PERC;71041
20130412;20180909;1129940;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;703562;{B73693E4-FF66-4119-B421-59327;70995;3461;Arts;10570;LEUVENSESTR;NABIJ PERC;70995
20130412;;1129941;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688580;{C00DBDCC-5143-4CA7-9D01-8A7E0;82211;3462;;;;;
20130412;;1129942;;1;File;Ambassade + internationale zaken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Ambassade + internationale zaken;687768;{8768CDC9-56EF-4EC3-95DC-C88B9;71167;3463;Ambassade;1070;BADHUISWEG;NABIJ PERC;71167
20130412;20170919;1129943;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;681845;{F0D24C92-10A4-49A3-8D72-7E0D0;85890;3464;;;;;
20130412;;1129944;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2544893;{5BCB9795-44E1-4F12-94E9-3273D;90055;3465;Gehandicaptenparkeerpl.;2200;BOSSCHESTR;T/O;90055
20130412;20170718;1129987;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;682919;{C4033E9D-FEA5-45EF-8A89-0EF3C;87475;3500;Gehandicaptenparkeerpl.;20400;ZANDVOORTSTR;NABIJ PERC;87475
20130412;;1129988;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;698230;{8987D80F-9E97-4640-A082-8ED66;83656;3501;Gehandicaptenparkeerpl.;16380;SEINPOSTSTR;NABIJ PERC;83656
20130412;;1129989;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;703773;{CB6DBA30-2F27-40CA-907B-D143B;80624;3502;;;;;
20130412;;1129990;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;687861;{7AB29B0F-B0F9-40F6-BA57-29B4A;82130;3503;Gehandicaptenparkeerpl.;8900;KATWIJKSTR;NABIJ PERC;82130
20130412;;1129991;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;693487;{41CC44ED-EF7A-48BE-8374-8FFDB;86199;3504;;;;;
20130412;;1129993;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;693494;{2C520A45-2227-49EC-9957-591B8;85728;3505;;;;;
20130412;;1129994;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;676305;{6B4BE68D-F5BA-4F11-9D1A-45595;92916;3506;;;;;
20130412;;1129888;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2569974;{2B81ECEE-9427-41CA-844C-7C073;86569;3507;;;;;
20130412;;1129890;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;673936;{0E3B8187-F576-476A-BDED-D64B0;92935;3508;;;;;
20130412;;1129891;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;673936;{31D14296-D029-46F5-9876-4FE90;83638;3509;Gehandicaptenparkeerpl.;8800;KANAALWEG;NABIJ PERC;83638
20130412;;1129892;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688315;{05FEE886-876F-410B-8110-52BD1;81466;3510;Gehandicaptenparkeerpl.;13600;PANSIERSTR;NABIJ PERC;81466
20130412;;1129893;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{61D18D92-B84C-4294-B5F5-204F1;80173;3511;Gehandicaptenparkeerpl.;12833;NOCTURNESTR;NABIJ PERC;80173
20130412;;1129894;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;689464;{37D49948-4F63-4BE8-AD78-0E306;80432;3512;Gehandicaptenparkeerpl.;19820;W BEUKELSZOONSTR;THV;80432
20130412;;1129895;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688629;{D6CF6B1C-5B91-41AD-920A-BF4BE;89116;3513;Gehandicaptenparkeerpl.;9010;KERKLAAN;T/O;89116
20130412;;1129896;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;704255;{939968EC-0AD4-4F64-9142-75D0D;86640;3514;Gehandicaptenparkeerpl.;9010;KERKLAAN;NABIJ PERC;86640
20201014;;1129897;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;675966;{ECAA37E3-1464-4890-B42D-18286;543020;3515;Gehandicaptenparkeerpl.;9010;KERKLAAN;NABIJ PERC;543020
20130412;;1129898;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;675965;{CE08D1CF-0F83-42A9-828A-54BF5;86572;3516;Gehandicaptenparkeerpl.;15360;ROGSTR;NABIJ PERC;86572
20130412;;1129899;;1;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;689465;{D9FCB732-3026-4E1E-A283-F3309;85123;3517;;;;;
20130412;;1129900;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;689465;{213FDA46-7459-48B6-9C21-16C40;81280;3518;Gehandicaptenparkeerpl.;9010;KERKLAAN;NABIJ PERC;81280
20130412;;1129901;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;694224;{102A04F0-422D-4FDB-A474-F218A;;3519;;;;;
20130412;;1129903;;1;File;Autodate;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Autodate;697829;{DA9391F8-F4C7-4248-88E5-BEC82;Autodate S;3520;;;;;
20130412;;1129904;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;675974;{CDBEC620-E0D8-41A7-AC38-4B6A5;86540;3521;;;;;
20130412;;1129905;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;675974;{AD8B48FB-74A4-4584-B9F3-4DE7A;80028;3522;;;;;
20130412;;1129906;;1;File;Ambassadeur;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Ambassadeur;675975;{0F69D727-FA32-46CB-A788-62071;71187;3523;Ambassade;660;A PAULOWNASTR;NABIJ PERC;71187
20130412;;1129907;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;701983;{26677C34-CCA8-43A9-9058-1BD72;81349;3524;;;;;
20130412;;1129908;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;686917;{254DE3F0-0D12-486E-AFDF-FEB9D;82058;3525;Gehandicaptenparkeerpl.;16555;SLEEPNETSTR;NABIJ PERC;82058
20130412;20180619;1130097;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;679034;{B37A8C44-B65B-4F51-95AC-24A42;84920;3526;;;;;
20130412;;1130098;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;673970;{CADB94FB-0084-4195-BB01-F4A19;82202;3527;Gehandicaptenparkeerpl.;7180;HILVERSUMSESTR;T/O;82202
20130412;;1130099;;1;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;673970;{424C5FAB-FB1E-4187-AF58-98D87;;3528;;;;;
20130412;;1130100;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{2D885BAA-3EF8-43FF-9776-53675;90145;3529;Gehandicaptenparkeerpl.;7180;HILVERSUMSESTR;T/O;90145
20130412;;1130101;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;700247;{5F8F4B26-D77E-4E8B-A241-96C53;90762;3530;Gehandicaptenparkeerpl.;10350;LARENSESTR;NABIJ PERC;90762
20180417;;1130102;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;700249;{FD075ABA-E55C-41F7-926F-23A32;451130;3531;Gehandicaptenparkeerpl.;10350;LARENSESTR;NABIJ PERC;451130
20130412;;1130103;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;680816;{234B80B3-6135-4733-A42E-C93D2;83368;3532;Gehandicaptenparkeerpl.;7180;HILVERSUMSESTR;NABIJ PERC;83368
20130412;;1130104;;1;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;700215;{B8E906C3-9EE2-4D22-AA0A-9E558;;3533;;;;;
20130412;;1130105;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;684333;{43B8E83F-3606-48B0-98A4-1DF84;85415;3534;;;;;
20130412;;1130109;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;4804492;{44183995-6377-415E-A2B7-1FBEE;83640;3535;Gehandicaptenparkeerpl.;9610;KORTENHOEFSESTR;NABIJ PERC;83640
20130412;;1130110;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;685181;{C909662C-93DE-4BF2-974F-89515;82213;3536;;;;;
20130412;20171009;1130114;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;677038;{AD828921-128F-4EA2-9FF3-DF072;85155;3537;;;;;
20130412;20170621;1130118;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{8F5EF223-A0BD-4B74-BE86-29C39;79969;3538;;;;;
20130412;;1130122;;2;File;Ambassadeur;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Ambassadeur;242258;{9D8C1B5A-66F5-4F54-B6A5-07B82;;3539;;;;;
20130412;;1130123;;1;File;Ambassadeur;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Ambassadeur;247845;{9180FC71-9A17-4DB6-B386-F16FE;;3540;;;;;
20130412;;1130125;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2392065;{773228CF-C007-4B41-B95C-BB3E6;81780;3541;Gehandicaptenparkeerpl.;890;A SCHEFFERSTR;NABIJ PERC;81780
20130412;;1130126;;1;File;Ambassadeur;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Ambassadeur;4138265;{46F4A53C-F22C-48E8-B8D3-ECA84;71298;3542;Ambassade;12380;NASSAULAAN;NABIJ PERC;71298
20130412;;1130127;;1;Visgraat;Autodate;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Autodate;263148;{867DA1F8-DA63-4381-A618-AD203;Autodate B;3543;;;;;
20130412;;1130128;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;258340;{6A0B5F58-E27B-453E-959D-94AB2;71071;3544;Arts;14380;DE POORTERSTR;NABIJ PERC;71071
20130412;;1130130;;1;File;Internationale organisatie;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Internationale organisatie;248012;{1F7178C7-F244-4AD7-8AB9-49BE9;70930;3545;Internationale org.;12390;N ODIJCKSTR;NABIJ 2F;70930
20130412;;1130131;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;250463;{8057923A-6B73-4CCF-8444-20270;81586;3546;Gehandicaptenparkeerpl.;12390;N ODIJCKSTR;NABIJ PERC;81586
20130412;;1130132;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;249865;{34A67E8D-568A-4BF7-90DA-56974;80685;3547;;;;;
20130412;20170407;1130133;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;260565;{3BD55443-A001-4A5C-9D1D-DFFB4;80064;3548;;;;;
20130412;;1130134;;1;Haaks;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;252176;{59FD2A20-B33D-4B7E-9A90-F8483;71102;3549;Arts;8360;J V NASSAUSTR;NABIJ PERC;71102
20130412;;1130135;;1;Haaks;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;258726;{245A4CF1-4268-437E-B95C-56793;71013;3550;Arts;8360;J V NASSAUSTR;NABIJ PERC;71013
20130412;;1130136;;1;Haaks;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Nee;Nee;10:00;15:00;Gehandicapte algemeen;251047;{702D0A2B-BCA0-41A1-846A-386A6;;3551;;;;;
20130412;;1130137;;1;Haaks;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;251047;{0A6178DA-EB77-451B-9790-05B99;;3552;;;;;
20130412;;1130138;;1;File;Internationale organisatie;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Internationale organisatie;245572;{1DCBE01A-61DF-4993-8524-BC5A4;71350;3553;Rechter;11820;MESDAGSTR;NABIJ PERC;71350
20130412;20180130;1130139;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;242402;{EA79863C-8C5E-41F2-8BAC-CF29F;86942;3554;Gehandicaptenparkeerpl.;11570;MAUVESTR;T/O;86942
20130412;20151015;1130140;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;252371;{8D4041FD-0E8F-43C7-B51D-77407;70968;3555;Arts;8630;J ISRAELSPLEIN;NABIJ PERC;70968
20130412;;1130143;;1;File;Internationale organisatie;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Internationale organisatie;678638;{38E56778-9AEB-4C36-86F5-C4AF8;71281;3556;Ambassade;13680;PARKSTR;NABIJ PERC;71281
20130412;;1130145;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;2520684;{E5F48F3B-8B0D-415E-8E74-2A951;71169;3557;Arts;1070;BADHUISWEG;NABIJ 12A;71169
20130412;;1130146;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2520678;{3EED018E-6D32-4119-9850-2169C;83407;3558;Gehandicaptenparkeerpl.;1070;BADHUISWEG;NABIJ PERC;83407
20130412;20180323;1130149;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;698010;{6CADFF33-A6FA-405D-AAE6-D32F5;85365;3559;;;;;
20130412;;1130151;;1;File;Ambassadeur;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Ambassadeur;267075;{8910AB99-5337-4DD6-AB28-E53E5;71296;3560;Ambassade;10300;L VIJVERBERG;NABIJ PERC;71296
20130412;;1130152;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;257281;{91BF35B4-DEC1-4022-8B48-326C6;92760;3561;;;;;
20130412;;1130153;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;241256;{0CA55E84-528F-4F0F-943C-57E7B;88417;3562;;;;;
20130412;;1130154;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;257346;{1669008E-F849-454D-A358-81425;84273;3563;Gehandicaptenparkeerpl.;19510;WEISSENBRUCHSTR;NABIJ PERC;84273
20130412;20170830;1130155;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;255023;{4163482E-C64E-406B-9353-5687A;80383;3564;;;;;
20130412;;1130156;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;253896;{8D854478-B3F2-493C-907F-3E7DD;80002;3565;;;;;
20130412;;1130157;;1;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;252322;{99CF518A-DC1A-49AE-968A-54478;80059;3566;Gehandicaptenparkeerpl.;7770;V HOYTEMASTR;THV;80059
