"area_type","area_name","year","quarter","industry_name","standard_occupational_code","occupational_title","wage_type","number_of_employed","mean_wage","_10th_percentile_wage","_25th_percentile_wage","_50th_percentile_median_wage","_75th_percentile_wage","_90th_percentile_wage","mean_relative_standard_error_for_wage"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","274021","Photographers","Hourly wage","40","23.98","14.5","15.27","22.17","29.33","37.55","6.2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","312022","Physical Therapist Aides","Annual wage or salary","90","35616.94","31043.56","31469.98","31747.16","37386.59","46266.84","1.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","312022","Physical Therapist Aides","Hourly wage","90","17.12","14.92","15.13","15.27","17.97","22.25","1.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","312021","Physical Therapist Assistants","Annual wage or salary","90","67428.06","32226.88","44390.58","67811.84","83269.65","101371.29","5.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","312021","Physical Therapist Assistants","Hourly wage","90","32.42","15.49","21.34","32.6","40.03","48.74","5.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","291123","Physical Therapists","Annual wage or salary","280","109431.79","68251.12","81926.21","104065.35","131933.52","134171.26","2.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","291123","Physical Therapists","Hourly wage","280","52.61","32.81","39.39","50.03","63.43","64.5","2.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","291071","Physician Assistants","Annual wage or salary","180","133943.35","104407.23","111969.96","133860.47","154124.46","172295.75","2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","291071","Physician Assistants","Hourly wage","180","64.4","50.19","53.83","64.36","74.1","82.84","2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","291229","Physicians, All Other","Annual wage or salary","240","189907.61","63516.64","63620.24","81314.98",,,"11.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","291229","Physicians, All Other","Hourly wage","240","91.3","30.53","30.58","39.09",,,"11.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","472161","Plasterers and Stucco Masons","Annual wage or salary","430","46969.08","30758.97","38064.35","39931.97","52809.26","64190.39","16"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","472161","Plasterers and Stucco Masons","Hourly wage","430","22.58","14.79","18.3","19.2","25.39","30.86","16"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","514193","Plating Machine Setters, Operators, and Tenders, Metal and Plastic","Annual wage or salary","90","41395.75","31210.67","31221.07","39065.36","49063.17","50020.3","2.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","514193","Plating Machine Setters, Operators, and Tenders, Metal and Plastic","Hourly wage","90","19.9","15","15.01","18.78","23.58","24.05","2.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","472152","Plumbers, Pipefitters, and Steamfitters","Annual wage or salary","500","74353.95","39189.05","49868.53","64272.93","82319.71","128587.14","3.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","472152","Plumbers, Pipefitters, and Steamfitters","Hourly wage","500","35.74","18.84","23.98","30.9","39.57","61.82","3.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","333051","Police and Sheriff's Patrol Officers","Annual wage or salary","960","99729.56","68195.62","85433.75","103439.44","113012.62","131284.83","0.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","333051","Police and Sheriff's Patrol Officers","Hourly wage","960","47.95","32.79","41.08","49.73","54.34","63.12","0.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","435051","Postal Service Clerks","Annual wage or salary","100","57352.75","40469.6","49036.08","56572.08","66835.21","68177.95","0"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","435051","Postal Service Clerks","Hourly wage","100","27.57","19.45","23.58","27.2","32.13","32.78","0"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","435052","Postal Service Mail Carriers","Annual wage or salary","570","57925.23","41260.67","43040.58","57696.24","69978.68","71446.33","0"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","435052","Postal Service Mail Carriers","Hourly wage","570","27.85","19.84","20.69","27.74","33.64","34.35","0"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","119131","Postmasters and Mail Superintendents","Annual wage or salary","10","90055.93","74753.11","82291.24","89860.26","100075.87","102434.11","0"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","119131","Postmasters and Mail Superintendents","Hourly wage","10","43.29","35.94","39.56","43.2","48.11","49.24","0"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","518013","Power Plant Operators","Annual wage or salary","20","115531.5","101091.36","102173.33","104389.29","133071.89","133071.89","1.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","518013","Power Plant Operators","Hourly wage","20","55.54","48.6","49.13","50.19","63.98","63.98","1.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","499069","Precision Instrument and Equipment Repairers, All Other","Annual wage or salary","10","62440.15","32320.5","49452.02","68453.74","74519","79788.65","8.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","499069","Precision Instrument and Equipment Repairers, All Other","Hourly wage","10","30.02","15.54","23.78","32.91","35.82","38.37","8.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","515111","Prepress Technicians and Workers","Annual wage or salary","20",,,,,,,"6.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","515111","Prepress Technicians and Workers","Hourly wage","20",,,,,,,"6.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","252011","Preschool Teachers, Except Special Education","Annual wage or salary","720","44071.08","30406.35","31722.06","37958.73","48898.8","77171.01","4.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","252011","Preschool Teachers, Except Special Education","Hourly wage","720","21.19","14.62","15.25","18.25","23.51","37.1","4.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","516021","Pressers, Textile, Garment, and Related Materials","Annual wage or salary","50","32386.27","30295.16","30295.16","30367.98","31387.53","38461.95","1.2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","516021","Pressers, Textile, Garment, and Related Materials","Hourly wage","50","15.56","14.56","14.56","14.6","15.09","18.5","1.2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","515113","Print Binding and Finishing Workers","Annual wage or salary","40","38066.61","30295.16","31283.5","38774.06","39148.58","48376.54","2.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","515113","Print Binding and Finishing Workers","Hourly wage","40","18.3","14.56","15.04","18.64","18.82","23.26","2.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","515112","Printing Press Operators","Annual wage or salary","90","44631.26","31293.9","37036.66","40532.26","49063.17","62130.04","2.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","515112","Printing Press Operators","Hourly wage","90","21.46","15.04","17.8","19.49","23.58","29.87","2.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","339021","Private Detectives and Investigators","Annual wage or salary","50","69283","35552.98","53526.68","65040.09","82907.19","106221.84","2.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","339021","Private Detectives and Investigators","Hourly wage","50","33.3","17.09","25.73","31.27","39.86","51.07","2.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","211092","Probation Officers and Correctional Treatment Specialists","Annual wage or salary","490","96409.37","66562.46","79491.63","94979.7","115513.06","127416.6","0.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","211092","Probation Officers and Correctional Treatment Specialists","Hourly wage","490","46.35","32","38.22","45.67","55.53","61.26","0.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","433061","Procurement Clerks","Annual wage or salary","190","51825.65","35306.81","39938.75","53241.25","61037.48","64867.94","2.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","433061","Procurement Clerks","Hourly wage","190","24.92","16.98","19.2","25.6","29.34","31.18","2.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","510000","Production Occupations","Annual wage or salary","14570","44048.66","30711.3","31626.81","38774.06","49281.65","63690.57","0.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","510000","Production Occupations","Hourly wage","14570","21.18","14.76","15.21","18.64","23.69","30.62","0.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","435061","Production, Planning, and Expediting Clerks","Annual wage or salary","650","50670.27","32090.48","39553.62","49296.3","61453.83","67209.93","1.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","435061","Production, Planning, and Expediting Clerks","Hourly wage","650","24.36","15.43","19.02","23.7","29.55","32.31","1.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","519199","Production Workers, All Other","Annual wage or salary","530","39793.6","30888.16","31907.71","37827.33","40563.47","50342.81","2.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","519199","Production Workers, All Other","Hourly wage","530","19.13","14.85","15.35","18.19","19.51","24.21","2.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","131082","Project Management Specialists","Annual wage or salary","540","92342.08","48791.88","64115.29","83774.15","107129.99","137179.53","2.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","131082","Project Management Specialists","Hourly wage","540","44.39","23.46","30.82","40.28","51.51","65.95","2.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","119141","Property, Real Estate, and Community Association Managers","Annual wage or salary","420","61293.64","30193.71","31944.37","47679.7","75999.17","111547.83","4.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","119141","Property, Real Estate, and Community Association Managers","Hourly wage","420","29.47","14.52","15.35","22.92","36.54","53.63","4.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","330000","Protective Service Occupations","Annual wage or salary","7090","66841.73","31832.44","33047.74","59603.2","97895.95","107554.41","1.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","330000","Protective Service Occupations","Hourly wage","7090","32.13","15.31","15.88","28.66","47.07","51.7","1.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","339099","Protective Service Workers, All Other","Annual wage or salary","800","37034.79","31875.08","32003.01","32525.38","39486.72","50840.22","2.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","339099","Protective Service Workers, All Other","Hourly wage","800","17.8","15.33","15.38","15.64","18.99","24.44","2.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","311133","Psychiatric Aides","Annual wage or salary","50","57567.04","40200.98","42780.84","63675.54","63675.54","65391.89","4.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","311133","Psychiatric Aides","Hourly wage","50","27.67","19.33","20.56","30.62","30.62","31.44","4.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","292053","Psychiatric Technicians","Annual wage or salary","260","60522.63","45397.15","47966.41","57611.49","73576.12","80859.14","3.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","292053","Psychiatric Technicians","Hourly wage","260","29.1","21.83","23.06","27.7","35.37","38.87","3.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","291223","Psychiatrists","Annual wage or salary","70","276102.1","134668.54","144158.22",,,,"2.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","291223","Psychiatrists","Hourly wage","70","132.74","64.74","69.31",,,,"2.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","112032","Public Relations Managers","Annual wage or salary","40","120496.78","67781.37","83176.87","111383.06","135109.63","191789.77","3.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","112032","Public Relations Managers","Hourly wage","40","57.94","32.59","39.99","53.55","64.96","92.21","3.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","273031","Public Relations Specialists","Annual wage or salary","150","71980.69","32602.65","48805.56","64811.63","82651.4","106261.65","4.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","273031","Public Relations Specialists","Hourly wage","150","34.6","15.67","23.47","31.16","39.74","51.08","4.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","435031","Public Safety Telecommunicators","Annual wage or salary","100","75068.61","61786.92","64128.91","74100.58","80148.12","99373.26","1.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","435031","Public Safety Telecommunicators","Hourly wage","100","36.09","29.71","30.83","35.62","38.53","47.78","1.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","113061","Purchasing Managers","Annual wage or salary","60","126521.11","78038.17","87038.61","111383.06","145891.63","196825.49","2.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","113061","Purchasing Managers","Hourly wage","60","60.83","37.52","41.85","53.55","70.14","94.63","2.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","292034","Radiologic Technologists and Technicians","Annual wage or salary","260","104997.74","61890.13","80382.58","101993.37","130286.29","135269.41","1.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","292034","Radiologic Technologists and Technicians","Hourly wage","260","50.47","29.75","38.65","49.03","62.64","65.04","1.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","291224","Radiologists","Annual wage or salary",,,,,,,,"18"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","291224","Radiologists","Hourly wage",,,,,,,,"18"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","493043","Rail Car Repairers","Annual wage or salary","30","66046.24","37497.15","65126.63","66552.54","82919.44","82919.44","8.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","493043","Rail Car Repairers","Hourly wage","30","31.75","18.03","31.31","31.99","39.86","39.86","8.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","534031","Railroad Conductors and Yardmasters","Annual wage or salary","20","43219.6","38755.85","38755.85","38755.85","49405.83","50015","0.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","534031","Railroad Conductors and Yardmasters","Hourly wage","20","20.79","18.63","18.63","18.63","23.76","24.05","0.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","419022","Real Estate Sales Agents","Annual wage or salary","150","67935.65","32124.12","45509.17","63196.19","74487.55","106788.75","8.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","419022","Real Estate Sales Agents","Hourly wage","150","32.67","15.45","21.88","30.38","35.81","51.34","8.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","434171","Receptionists and Information Clerks","Annual wage or salary","1180","37045.09","30310.56","30893.46","31986.39","38450.28","48703","1.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","434171","Receptionists and Information Clerks","Hourly wage","1180","17.81","14.57","14.85","15.37","18.49","23.41","1.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","291125","Recreational Therapists","Annual wage or salary","40","80755.54","32830.57","79657.39","94285.59","95860.3","95860.3","4.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","291125","Recreational Therapists","Hourly wage","40","38.83","15.79","38.3","45.33","46.09","46.09","4.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","399032","Recreation Workers","Annual wage or salary","470","36107.33","31043.56","32013.67","32472.07","38623.22","47588.75","1.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","399032","Recreation Workers","Hourly wage","470","17.36","14.92","15.39","15.61","18.57","22.88","1.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","537081","Refuse and Recyclable Material Collectors","Annual wage or salary","320","52703.75","38556.29","39963.68","51737.48","63154.17","66410.08","3.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","537081","Refuse and Recyclable Material Collectors","Hourly wage","320","25.34","18.54","19.21","24.87","30.36","31.93","3.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","291141","Registered Nurses","Annual wage or salary","4820","123904.59","81428.93","102335.24","129467.86","134191.98","166473.48","0.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","291141","Registered Nurses","Hourly wage","4820","59.57","39.15","49.2","62.24","64.52","80.03","0.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","211015","Rehabilitation Counselors","Annual wage or salary","170","39802.79","30520.31","30924.35","31038.31","45448.95","61009.54","5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","211015","Rehabilitation Counselors","Hourly wage","170","19.13","14.67","14.87","14.92","21.85","29.33","5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","434181","Reservation and Transportation Ticket Agents and Travel Clerks","Annual wage or salary","40","44830.9","31132.86","38252.51","42311.96","50201.87","61807.73","3.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","434181","Reservation and Transportation Ticket Agents and Travel Clerks","Hourly wage","40","21.56","14.97","18.39","20.34","24.14","29.72","3.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","399041","Residential Advisors","Annual wage or salary","80","39763.9","31043.56","31907.06","32983.78","41224.4","63590.26","2.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","399041","Residential Advisors","Hourly wage","80","19.11","14.92","15.34","15.85","19.82","30.57","2.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","291126","Respiratory Therapists","Annual wage or salary","220","92306.85","61455.02","80382.58","100097.5","101993.37","130286.29","1.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","291126","Respiratory Therapists","Hourly wage","220","44.38","29.55","38.65","48.12","49.03","62.64","1.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","412031","Retail Salespersons","Annual wage or salary","5280","36238.59","30332.51","30676.25","31134.57","37332.31","47561.2","0.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","412031","Retail Salespersons","Hourly wage","5280","17.43","14.58","14.75","14.97","17.95","22.86","0.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","472181","Roofers","Annual wage or salary","210","61414.75","49166.89","51540.1","62560.09","62941.87","78016.96","1.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","472181","Roofers","Hourly wage","210","29.52","23.64","24.77","30.08","30.26","37.51","1.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","410000","Sales and Related Occupations","Annual wage or salary","20650","45175.85","30332.51","30728.33","31915.8","48582.01","77497.88","0.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","410000","Sales and Related Occupations","Hourly wage","20650","21.72","14.58","14.77","15.34","23.36","37.26","0.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","419099","Sales and Related Workers, All Other","Annual wage or salary","460","46957.05","31113.73","31155.4","37332.31","47071.63","76633.32","4.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","419099","Sales and Related Workers, All Other","Hourly wage","460","22.57","14.96","14.98","17.95","22.63","36.84","4.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","419031","Sales Engineers","Annual wage or salary","40","112538.59","63925.34","83903.96","103163.85","130454.77","166297.54","5.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","419031","Sales Engineers","Hourly wage","40","54.1","30.74","40.34","49.6","62.72","79.96","5.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","112022","Sales Managers","Annual wage or salary","840","115646.43","49811.38","68358.06","101939.81","137200.12","192685.7","2.2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","112022","Sales Managers","Hourly wage","840","55.6","23.94","32.86","49.01","65.96","92.64","2.2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","413091","Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel","Annual wage or salary","1010","67112.75","32155.37","40259.32","51561.09","82081.09","108851.19","1.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","413091","Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel","Hourly wage","1010","32.27","15.46","19.35","24.79","39.47","52.33","1.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","414012","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","Annual wage or salary","1920","75789.6","31759.55","48790.33","64164.91","98111.9","130569.35","1.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","414012","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","Hourly wage","1920","36.44","15.27","23.46","30.84","47.18","62.78","1.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","414011","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Annual wage or salary","160","98799.39","50550.7","65894.03","84924.76","124913.26","139110.78","4.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","414011","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Hourly wage","160","47.5","24.3","31.69","40.83","60.05","66.88","4.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","517041","Sawing Machine Setters, Operators, and Tenders, Wood","Annual wage or salary","110","36662.13","30950.58","30950.58","31595.6","39949.66","49063.17","5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","517041","Sawing Machine Setters, Operators, and Tenders, Wood","Hourly wage","110","17.62","14.89","14.89","15.19","19.2","23.58","5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","193034","School Psychologists","Annual wage or salary","210","101993.37","61890.13","80910.94","108416.51","122992.91","137952.63","2.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","193034","School Psychologists","Hourly wage","210","49.03","29.75","38.9","52.12","59.13","66.32","2.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","252031","Secondary School Teachers, Except Special and Career/Technical Ed","Annual wage or salary","1970","90835.74","50349.19","64666.59","82423.49","103723.47","131519.12","4.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","252031","Secondary School Teachers, Except Special and Career/Technical Ed","Hourly wage","1970",,,,,,,"4.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","436014","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive","Annual wage or salary","2240","47787.02","31361.86","38408.65","48192.96","51929.74","62557.17","0.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","436014","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive","Hourly wage","2240","22.97","15.07","18.47","23.17","24.96","30.08","0.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","413031","Securities, Commodities, and Financial Services Sales Agents","Annual wage or salary","450","68081.47","39019.77","49248.66","50977.77","64175.33","105986.69","9.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","413031","Securities, Commodities, and Financial Services Sales Agents","Hourly wage","450","32.73","18.76","23.68","24.51","30.85","50.96","9.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","492098","Security and Fire Alarm Systems Installers","Annual wage or salary","80","56974.18","37972.45","38985.05","51074.24","64238.02","84304.01","3.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","492098","Security and Fire Alarm Systems Installers","Hourly wage","80","27.39","18.26","18.74","24.55","30.88","40.52","3.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","339032","Security Guards","Annual wage or salary","2210","36981.49","31768.48","31832.44","32962.46","38761.81","48111.12","1.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","339032","Security Guards","Hourly wage","2210","17.78","15.28","15.31","15.85","18.63","23.13","1.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","253021","Self-Enrichment Teachers","Annual wage or salary","270","46049.82","30913.99","31566.66","39201.92","52483.33","77129.57","3.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","253021","Self-Enrichment Teachers","Hourly wage","270","22.14","14.87","15.18","18.84","25.23","37.08","3.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","519012","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","Annual wage or salary","300","52610.79","30992.2","38337.11","46670.36","63253.63","80336.27","2.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","519012","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","Hourly wage","300","25.29","14.9","18.44","22.44","30.41","38.63","2.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","516031","Sewing Machine Operators","Annual wage or salary","80","34175.68","30295.16","30784.12","31325.11","38149.84","38482.76","1.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","516031","Sewing Machine Operators","Hourly wage","80","16.43","14.56","14.8","15.05","18.34","18.5","1.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","472211","Sheet Metal Workers","Annual wage or salary","120","62126.72","38167.54","45895.97","60713.11","76139.02","97539.26","5.2"
