"area_type","area_name","year","quarter","industry_name","standard_occupational_code","occupational_title","wage_type","number_of_employed","mean_wage","_10th_percentile_wage","_25th_percentile_wage","_50th_percentile_median_wage","_75th_percentile_wage","_90th_percentile_wage","mean_relative_standard_error_for_wage"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","331012","First-Line Supervisors of Police and Detectives","Annual wage or salary","380","153181.62","86329.23","134706.87","164886.92","180398.04","185653.7","0.2"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","331012","First-Line Supervisors of Police and Detectives","Hourly wage","380","73.64","41.51","64.76","79.27","86.73","89.25","0.2"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","511011","First-Line Supervisors of Production and Operating Workers","Annual wage or salary","4290","73625.97","39918.45","50717.34","65968.95","84372.85","105887.4","0.9"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","511011","First-Line Supervisors of Production and Operating Workers","Hourly wage","4290","35.4","19.19","24.39","31.72","40.56","50.9","0.9"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","331099","First-Line Supervisors of Protective Service Workers, All Other","Annual wage or salary","220","78866.84","51341.27","63131.85","68931.2","86862.26","130368.02","1.2"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","331099","First-Line Supervisors of Protective Service Workers, All Other","Hourly wage","220","37.92","24.69","30.35","33.14","41.76","62.68","1.2"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","411011","First-Line Supervisors of Retail Sales Workers","Annual wage or salary","9460","50279.88","32186.62","38988.52","46613.31","51925.67","74768.79","1.2"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","411011","First-Line Supervisors of Retail Sales Workers","Hourly wage","9460","24.18","15.47","18.74","22.42","24.97","35.95","1.2"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","331091","First-Line Supervisors of Security Workers","Annual wage or salary","520","57225.9","38314.06","39891.82","50435.12","67737.21","83131.07","1.8"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","331091","First-Line Supervisors of Security Workers","Hourly wage","520","27.51","18.42","19.18","24.25","32.57","39.97","1.8"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","531047","First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors","Annual wage or salary","4320","58574.89","38766.35","41161.02","52126.09","66777.69","84265.08","1.5"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","531047","First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors","Hourly wage","4320","28.16","18.63","19.79","25.06","32.11","40.51","1.5"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","472042","Floor Layers, Except Carpet, Wood, and Hard Tiles","Annual wage or salary","440","62921.23","38869.18","49218.48","61063.93","78182.06","98344.09","7"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","472042","Floor Layers, Except Carpet, Wood, and Hard Tiles","Hourly wage","440","30.25","18.69","23.66","29.36","37.59","47.28","7"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","271023","Floral Designers","Annual wage or salary","360","36725.9","30168.07","31100.47","31804.94","38860.04","48049.29","2.8"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","271023","Floral Designers","Hourly wage","360","17.65","14.5","14.95","15.29","18.68","23.1","2.8"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","513092","Food Batchmakers","Annual wage or salary","850","36682.94","30742.51","31065.02","36183.57","39273.43","46628.74","2.4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","513092","Food Batchmakers","Hourly wage","850","17.63","14.78","14.93","17.39","18.88","22.42","2.4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","513093","Food Cooking Machine Operators and Tenders","Annual wage or salary",,"33717.93","31273.09","31273.09","32334.25","32334.25","39450.29","4.4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","513093","Food Cooking Machine Operators and Tenders","Hourly wage",,"16.21","15.03","15.03","15.54","15.54","18.97","4.4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","350000","Food Preparation and Serving-Related Occupations","Annual wage or salary","118300","37109.42","31544.6","32056.31","32738.59","38697.84","47503.47","1.1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","350000","Food Preparation and Serving-Related Occupations","Hourly wage","118300","17.84","15.16","15.42","15.73","18.6","22.83","1.1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","359099","Food Preparation and Serving Related Workers, All Other","Annual wage or salary","1900","34433.62","31608.57","32194.9","32525.38","33079.73","39007","1.9"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","359099","Food Preparation and Serving Related Workers, All Other","Hourly wage","1900","16.56","15.19","15.48","15.64","15.91","18.75","1.9"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","352021","Food Preparation Workers","Annual wage or salary","9630","36917.53","32386.79","32781.23","35307.78","39827.86","41277.7","1.3"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","352021","Food Preparation Workers","Hourly wage","9630","17.75","15.58","15.76","16.97","19.15","19.85","1.3"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","513099","Food Processing Workers, All Other","Annual wage or salary","220","35632.18","30794.53","31169.06","35226.44","38066.61","39824.82","2.1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","513099","Food Processing Workers, All Other","Hourly wage","220","17.13","14.8","14.99","16.94","18.3","19.15","2.1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","194013","Food Science Technicians","Annual wage or salary","110","52959.89","38238.45","39523.08","48764.12","61921.21","78662.84","4.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","194013","Food Science Technicians","Hourly wage","110","25.46","18.38","19","23.44","29.76","37.82","4.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","191012","Food Scientists and Technologists","Annual wage or salary","60","80185.74","52555.85","63899.96","77564.69","100895.22","104645.5","4.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","191012","Food Scientists and Technologists","Hourly wage","60","38.55","25.27","30.72","37.3","48.51","50.31","4.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","353041","Food Servers, Nonrestaurant","Annual wage or salary","2140","36256.57","31757.82","32248.2","33239.63","37674.43","44411.9","0.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","353041","Food Servers, Nonrestaurant","Hourly wage","2140","17.43","15.27","15.5","15.98","18.11","21.35","0.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","119051","Food Service Managers","Annual wage or salary","3070","67925.54","37865.71","48637.41","61561.39","81786.64","100992.39","5.4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","119051","Food Service Managers","Hourly wage","3070","32.65","18.21","23.39","29.6","39.32","48.56","5.4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","251124","Foreign Language and Literature Teachers, Postsecondary","Annual wage or salary","200","128545.83","62149.13","80506.9","135808.13","166618.52","168276.1","4.4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","251124","Foreign Language and Literature Teachers, Postsecondary","Hourly wage","200",,,,,,,"4.4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","194092","Forensic Science Technicians","Annual wage or salary","200","89250.67","57114.21","66956.13","84858.07","107587.72","128587.27","0.7"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","194092","Forensic Science Technicians","Hourly wage","200","42.91","27.46","32.19","40.8","51.73","61.82","0.7"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","194071","Forest and Conservation Technicians","Annual wage or salary","330","47852.45","33421.09","36591.22","42237.37","59041.16","67298.01","1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","194071","Forest and Conservation Technicians","Hourly wage","330","23.01","16.07","17.59","20.31","28.39","32.35","1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","191032","Foresters","Annual wage or salary","10","70343.82","38445.65","49064.56","62615.33","84940.95","119439.46","4.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","191032","Foresters","Hourly wage","10","33.83","18.48","23.59","30.11","40.84","57.43","4.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","332022","Forest Fire Inspectors and Prevention Specialists","Annual wage or salary","70","88557.29","81798.5","85167.23","85167.23","88567.95","108449.9","0.9"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","332022","Forest Fire Inspectors and Prevention Specialists","Hourly wage","70","42.58","39.33","40.95","40.95","42.58","52.14","0.9"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","131131","Fundraisers","Annual wage or salary","590","68605.21","39358.92","49821.68","64187.37","81807.23","101805.93","2.9"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","131131","Fundraisers","Hourly wage","590","32.98","18.93","23.95","30.85","39.33","48.95","2.9"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","112033","Fundraising Managers","Annual wage or salary","180","138157.84","79747.64","97985.38","112649.72","166147.78",,"3.3"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","112033","Fundraising Managers","Hourly wage","180","66.42","38.34","47.11","54.16","79.88",,"3.3"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","394021","Funeral Attendants","Annual wage or salary","120","39070.96","31501.96","31640.55","39422.76","41043.17","50989.47","3.7"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","394021","Funeral Attendants","Hourly wage","120","18.78","15.15","15.21","18.95","19.73","24.52","3.7"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","119171","Funeral Home Managers","Annual wage or salary","50","86276.56","49955.55","61242.15","81374.72","83207.76","139249.42","21.3"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","119171","Funeral Home Managers","Hourly wage","50","41.48","24.01","29.44","39.12","40.01","66.95","21.3"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","517021","Furniture Finishers","Annual wage or salary","90","43986.24","31397.93","36089.94","40032.89","48085.24","60257.4","3.7"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","517021","Furniture Finishers","Hourly wage","90","21.15","15.1","17.35","19.25","23.12","28.96","3.7"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","433041","Gambling Cage Workers","Annual wage or salary","420","34640.64","31153.68","31164.09","31184.91","37326.13","47068.81","0.3"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","433041","Gambling Cage Workers","Hourly wage","420","16.65","14.98","14.98","14.99","17.94","22.63","0.3"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","412012","Gambling Change Persons and Booth Cashiers","Annual wage or salary","450","32249.12","30926.24","31249.15","31259.56","31269.98","37353.15","0.3"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","412012","Gambling Change Persons and Booth Cashiers","Hourly wage","450","15.5","14.86","15.02","15.03","15.03","17.96","0.3"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","119071","Gambling Managers","Annual wage or salary","80","110013.43","64310.95","81251.14","100261.23","129950.34","207030.8","0.9"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","119071","Gambling Managers","Hourly wage","80","52.89","30.91","39.07","48.2","62.48","99.53","0.9"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","339031","Gambling Surveillance Officers and Gambling Investigators","Annual wage or salary","310","36853.56","31907.06","32770.57","37791.69","38591.24","44550.49","1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","339031","Gambling Surveillance Officers and Gambling Investigators","Hourly wage","310","17.72","15.34","15.76","18.17","18.56","21.42","1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","393011","Gaming Dealers","Annual wage or salary","1410","34028.52","31043.56","31043.56","31043.56","31629.89","48462.92","0.7"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","393011","Gaming Dealers","Hourly wage","1410","16.36","14.92","14.92","14.92","15.21","23.29","0.7"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","393019","Gaming Service Workers, All Other","Annual wage or salary","210","38378.02","31811.12","32077.63","32130.94","39902.49","52439.31","0.4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","393019","Gaming Service Workers, All Other","Hourly wage","210","18.45","15.3","15.43","15.45","19.18","25.21","0.4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","518092","Gas Plant Operators","Annual wage or salary","60","99010.65","80596.35","84268.81","101871.63","104815.83","127464.38","2.7"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","518092","Gas Plant Operators","Hourly wage","60","47.6","38.75","40.51","48.98","50.39","61.28","2.7"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","111021","General and Operations Managers","Annual wage or salary","25350","126263.66","50110.02","74742.81","104905.63","165828.54",,"1.4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","111021","General and Operations Managers","Hourly wage","25350","60.71","24.1","35.93","50.44","79.73",,"1.4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","291216","General Internal Medicine Physicians","Annual wage or salary",,"270901.43","84215.75","170762.48",,,,"13.8"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","291216","General Internal Medicine Physicians","Hourly wage",,"130.24","40.49","82.09",,,,"13.8"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","251064","Geography Teachers, Postsecondary","Annual wage or salary","20","131819.56","83034.72","101433.93","105059.9","156248.24","212606.18","3.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","251064","Geography Teachers, Postsecondary","Hourly wage","20",,,,,,,"3.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","194043","Geological Technicians, Except Hydrologic Technicians","Annual wage or salary","80","71328.02","39450.56","50059.11","63941.4","102200.56","104262.19","11.1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","194043","Geological Technicians, Except Hydrologic Technicians","Hourly wage","80","34.29","18.97","24.07","30.75","49.14","50.12","11.1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","192042","Geoscientists, Except Hydrologists and Geographers","Annual wage or salary","300","115886.01","52555.85","67080.45","103132.96","144655.5","178832.86","5.1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","192042","Geoscientists, Except Hydrologists and Geographers","Hourly wage","300","55.72","25.27","32.25","49.58","69.55","85.98","5.1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","472121","Glaziers","Annual wage or salary","670","63045.05","39405.74","47939","50467","82278.44","97167.8","3.9"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","472121","Glaziers","Hourly wage","670","30.3","18.94","23.05","24.27","39.56","46.71","3.9"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","271024","Graphic Designers","Annual wage or salary","2230","65277.83","37948.37","48370.44","63133.32","79812.79","101599.69","2.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","271024","Graphic Designers","Hourly wage","2230","31.38","18.24","23.26","30.35","38.37","48.85","2.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","519022","Grinding and Polishing Workers, Hand","Annual wage or salary","280","39335.85","31044.21","32105.38","38971.72","39637.55","49697.79","1.8"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","519022","Grinding and Polishing Workers, Hand","Hourly wage","280","18.91","14.93","15.44","18.74","19.06","23.89","1.8"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","514033","Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Annual wage or salary","580","41614.23","31158.65","31990.94","38711.63","47700.31","58010.23","2.4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","514033","Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Hourly wage","580","20.01","14.98","15.38","18.61","22.93","27.89","2.4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","373019","Grounds Maintenance Workers, All Other","Annual wage or salary",,"41320.34","31043.56","31907.06","39444.08","45158.14","54923.22","6.1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","373019","Grounds Maintenance Workers, All Other","Hourly wage",,"19.86","14.92","15.34","18.97","21.7","26.41","6.1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","395012","Hairdressers, Hairstylists, and Cosmetologists","Annual wage or salary","2240","39177.57","31043.56","31043.56","31374.04","41362.98","60594.64","5.1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","395012","Hairdressers, Hairstylists, and Cosmetologists","Hourly wage","2240","18.84","14.92","14.92","15.08","19.88","29.14","5.1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","474041","Hazardous Materials Removal Workers","Annual wage or salary","570","54625.29","38301.67","39632.74","49889.17","60496.42","99489.43","5.5"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","474041","Hazardous Materials Removal Workers","Hourly wage","570","26.26","18.42","19.06","23.98","29.09","47.84","5.5"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","172111","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","Annual wage or salary","170","116497.25","82827.52","99600.23","110799.29","134140.18","151938.52","2.3"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","172111","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","Hourly wage","170","56.01","39.82","47.88","53.27","64.49","73.05","2.3"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","291299","Healthcare Diagnosing or Treating Practitioners, All Other","Annual wage or salary","160","105163.5","74943.63","74943.63","97445.36","121086.69","147286.92","6.2"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","291299","Healthcare Diagnosing or Treating Practitioners, All Other","Hourly wage","160","50.57","36.03","36.03","46.85","58.21","70.81","6.2"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","290000","Healthcare Practitioners and Technical Occupations","Annual wage or salary","78970","121366.41","48287.57","64086.44","103184.76","134005.5","200070.68","2.7"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","290000","Healthcare Practitioners and Technical Occupations","Hourly wage","78970","58.35","23.22","30.81","49.6","64.43","96.19","2.7"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","299099","Healthcare Practitioners and Technical Workers, All Other","Annual wage or salary","590","64096.8","30582.47","31069.39","49955.51","80714.1","110395.26","4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","299099","Healthcare Practitioners and Technical Workers, All Other","Hourly wage","590","30.81","14.7","14.94","24.01","38.81","53.07","4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","211022","Healthcare Social Workers","Annual wage or salary","1070","79149.75","42289.17","51737.42","80258.26","102646.04","120796.61","4.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","211022","Healthcare Social Workers","Hourly wage","1070","38.05","20.34","24.87","38.59","49.35","58.08","4.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","310000","Healthcare Support Occupations","Annual wage or salary","69680","39145.59","31672.53","31672.53","32642.64","40563.44","51479.86","1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","310000","Healthcare Support Occupations","Hourly wage","69680","18.82","15.23","15.23","15.69","19.5","24.75","1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","319099","Healthcare Support Workers, All Other","Annual wage or salary","1480","52801.77","32418.77","40062.39","50371.16","63771.48","76926.62","3.3"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","319099","Healthcare Support Workers, All Other","Hourly wage","1480","25.38","15.59","19.26","24.21","30.66","36.98","3.3"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","211091","Health Education Specialists","Annual wage or salary","490","65122.43","39968.55","49365","53767.96","80465.46","102646.04","2.3"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","211091","Health Education Specialists","Hourly wage","490","31.31","19.22","23.73","25.85","38.68","49.35","2.3"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","299021","Health Information Technologists and Medical Registrars","Annual wage or salary","290","84205.39","38849.68","48929.88","79066.87","129757.94","131664.16","8.4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","299021","Health Information Technologists and Medical Registrars","Hourly wage","290","40.49","18.68","23.53","38.01","62.39","63.3","8.4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","251071","Health Specialties Teachers, Postsecondary","Annual wage or salary","960","182562.43","85220.66","108716.95","162515.99",,,"1.5"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","251071","Health Specialties Teachers, Postsecondary","Hourly wage","960",,,,,,,"1.5"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","292099","Health Technologists and Technicians, All Other","Annual wage or salary","1760","56150.74","38611.4","39751","49188.88","63247.28","80403.3","1.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","292099","Health Technologists and Technicians, All Other","Hourly wage","1760","27","18.56","19.11","23.65","30.41","38.65","1.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","292092","Hearing Aid Specialists","Annual wage or salary","130","57186.73","38228.09","38228.09","54835.03","65744.02","81283.9","18.1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","292092","Hearing Aid Specialists","Hourly wage","130","27.5","18.38","18.38","26.37","31.61","39.08","18.1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","499021","Heating, Air Conditioning, and Refrigeration Mechanics and Installers","Annual wage or salary","2930","63029.11","39346.69","49545.01","62491.81","78538.4","82010.17","2.4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","499021","Heating, Air Conditioning, and Refrigeration Mechanics and Installers","Hourly wage","2930","30.31","18.92","23.82","30.05","37.76","39.43","2.4"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","514191","Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","Annual wage or salary","90","52132.22","33749.14","41354.14","50987.83","62764.66","62764.66","2.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","514191","Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","Hourly wage","90","25.06","16.23","19.88","24.51","30.18","30.18","2.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","533032","Heavy and Tractor-Trailer Truck Drivers","Annual wage or salary","8560","53197.39","33367.84","40835.43","51369.88","63553.29","70191.14","1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","533032","Heavy and Tractor-Trailer Truck Drivers","Hourly wage","8560","25.57","16.05","19.63","24.7","30.55","33.75","1"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","473011","Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","Annual wage or salary","270","50260.63","33978.29","39189.05","46525.39","60455.15","73734.85","4.8"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","473011","Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","Hourly wage","270","24.17","16.33","18.84","22.37","29.07","35.44","4.8"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","473012","Helpers--Carpenters","Annual wage or salary",,"43213.2","31233.61","35866.55","39230.33","49703.44","58566.89","6.8"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","473012","Helpers--Carpenters","Hourly wage",,"20.78","15.01","17.24","18.86","23.9","28.16","6.8"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","473019","Helpers, Construction Trades, All Other","Annual wage or salary","340","41108.26","30882.79","32120.99","38900.14","48434.28","52231.43","3.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","473019","Helpers, Construction Trades, All Other","Hourly wage","340","19.76","14.85","15.45","18.71","23.29","25.11","3.6"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","473013","Helpers--Electricians","Annual wage or salary","260","44018.03","32327.36","37455.57","39333.51","48919.25","64510.26","3.3"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","473013","Helpers--Electricians","Hourly wage","260","21.16","15.54","18.01","18.91","23.52","31.02","3.3"
"Metropolitan Area","San Diego-Carlsbad MSA","2022","1st Qrt","Total, All Industries","499098","Helpers--Installation, Maintenance, and Repair Workers","Annual wage or salary","860","40421.29","30429.63","30770.6","38303.1","40183.64","60528.61","3.6"
