Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140012613,02/24/2014 12:00:00 AM,17:14,02/24/2014 12:00:00 AM,17:14,,,799,,Auto Theft Outside S,545,GREENWOOD RD/JAMES A REED RD,KANSAS CITY,64134,PJ6826,SPD,U,1,VIC,,,,"GREENWOOD RD/JAMES A REED KANSAS CITY, RD 64134
(38.931207748, -94.50177654)",23,1,7,143
140092197,12/25/2014 12:00:00 AM,10:21,12/25/2014 12:00:00 AM,10:21,,,799,,Auto Theft Outside S,312,E 7 ST/BLUE RIDGE BL,KANSAS CITY,64125,PJ0922,EPD,U,1,VIC,U,M,,"7 ST BLUE RIDGE
BL KANSAS CITY 64125
(39.104025997, -94.500629458)",55,4,7,125
140028987,04/30/2014 12:00:00 AM,12:21,04/29/2014 12:00:00 AM,16:00,04/30/2014 12:00:00 AM,8:30,702,240,Auto Theft,634,5000  N LAWN AV,KANSAS CITY,64119,PC0866,SCP,N,1,VIC,W,M,83,"5000 N LAWN AV
KANSAS CITY 64119
(39.185094391, -94.524711251)",31,6,4,135
140056995,08/12/2014 12:00:00 AM,12:29,08/12/2014 12:00:00 AM,0:01,08/12/2014 12:00:00 AM,9:30,702,240,Auto Theft,631,2300  NE PARVIN RD,KANSAS CITY,64116,PC1258,SCP,N,1,SUS,U,U,,"2300 NE PARVIN RD
KANSAS CITY 64116
(39.169758656, -94.554339273)",86,6,4,167
140093487,12/31/2014 12:00:00 AM,10:31,05/14/2014 12:00:00 AM,10:00,05/29/2014 12:00:00 AM,10:00,702,240,Auto Theft,212,4200  E 67 TE,KANSAS CITY,64131,PJ5291,MPD,U,1,SUS,U,U,,"4200 E 67
TE KANSAS CITY 64131
(39.003545434, -94.537858519)",111,2,7,151
140066165,09/14/2014 12:00:00 AM,20:42,09/14/2014 12:00:00 AM,1:00,09/14/2014 12:00:00 AM,4:00,702,240,Auto Theft,322,1600  POPLAR AV,KANSAS CITY,64127,PJ1526,EPD,N,1,SUS,U,U,,"1600 POPLAR AV
KANSAS CITY 64127
(39.092272007, -94.52469531)",17,3,7,95
140062473,08/31/2014 12:00:00 AM,18:26,08/27/2014 12:00:00 AM,0:01,08/31/2014 12:00:00 AM,18:20,702,240,Auto Theft,241,6900  SOUTH BENTON AV,KANSAS CITY,64132,PJ5312,MPD,U,1,VIC,B,F,29,"6900 SOUTH BENTON AV
KANSAS CITY 64132
(39.001371951, -94.553266137)",72,2,7,151
140085278,11/28/2014 12:00:00 AM,13:38,11/27/2014 12:00:00 AM,17:30,,,702,240,Auto Theft,233,8300  WAYNE AV,KANSAS CITY,64130,PJ6032,MPD,U,2,SUS,B,M,,"8300 WAYNE AV
KANSAS CITY 64130
(38.977053853, -94.5695436)",205,2,7,163
140089762,12/15/2014 12:00:00 AM,9:10,12/14/2014 12:00:00 AM,12:00,12/15/2014 12:00:00 AM,9:00,702,240,Auto Theft,635,4000  N BENNINGTON AV,KANSAS CITY,64117,PC1343,SCP,N,1,VIC,W,M,31,"4000 N BENNINGTON AV
KANSAS CITY 64117
(39.166170053, -94.502310246)",9,6,4,166
140070094,09/29/2014 12:00:00 AM,8:49,05/14/2014 12:00:00 AM,7:00,05/16/2014 12:00:00 AM,17:00,702,240,Auto Theft,312,7700  E WINNER RD,KANSAS CITY,64125,PJ0596,EPD,N,1,SUS,U,U,,"7700 E WINNER RD
KANSAS CITY 64125
(39.105349365, -94.492208605)",207,4,7,125
140066270,09/15/2014 12:00:00 AM,9:09,09/14/2014 12:00:00 AM,24:00:00,09/15/2014 12:00:00 AM,8:00,702,240,Auto Theft,231,7600  MADISON AV,KANSAS CITY,64114,PJ5654,MPD,U,1,SUS,U,U,,"7600 MADISON AV
KANSAS CITY 64114
(38.99080207, -94.600085652)",147,1,7,162
140026850,04/22/2014 12:00:00 AM,8:21,04/21/2014 12:00:00 AM,15:00,04/22/2014 12:00:00 AM,8:00,702,240,Auto Theft,133,4100  BROADWAY,KANSAS CITY,64111,PJ3284,CPD,U,1,VIC,W,M,37,"4100 BROADWAY
KANSAS CITY 64111
(39.053249541, -94.590538203)",42,4,7,50
140057218,08/13/2014 12:00:00 AM,6:12,08/12/2014 12:00:00 AM,23:00,08/13/2014 12:00:00 AM,6:00,702,240,Auto Theft,314,300  CYPRESS AV,KANSAS CITY,64124,PJ0421,EPD,N,1,SUS,U,U,,"300 CYPRESS AV
KANSAS CITY 64124
(39.110873292, -94.529296371)",192,4,7,70
140072674,10/08/2014 12:00:00 AM,7:44,10/07/2014 12:00:00 AM,21:55,10/08/2014 12:00:00 AM,7:20,702,240,Auto Theft,124,2700  GARFIELD AV,KANSAS CITY,64109,PJ2246,CPD,U,1,VIC,U,M,,"2700 GARFIELD AV
KANSAS CITY 64109
(39.077194555, -94.558289923)",26,3,7,19
140016207,03/11/2014 12:00:00 AM,12:34,03/10/2014 12:00:00 AM,22:00,03/11/2014 12:00:00 AM,12:15,702,240,Auto Theft,334,3700  E EMANUEL CLEAVER II BL W,KANSAS CITY,64130,PJ3871,EPD,U,1,SUS,U,U,,"3700 E EMANUEL
CLEAVER II BL W KANSAS CITY 64130
(39.038788627, -94.541929141)",68,3,7,157
140028426,04/28/2014 12:00:00 AM,6:49,04/27/2014 12:00:00 AM,22:00,04/28/2014 12:00:00 AM,6:45,702,240,Auto Theft,542,7400  E 89 TE,KANSAS CITY,64138,PJ6374,SPD,U,1,SUS,U,U,,"7400 E 89
TE KANSAS CITY 64138
(38.961838314, -94.50261759)",35,2,7,98
140023034,04/07/2014 12:00:00 AM,11:58,04/06/2014 12:00:00 AM,16:00,04/07/2014 12:00:00 AM,12:04,702,240,Auto Theft,345,11900  E 59 TERRACE CI,KANSAS CITY,64133,PJ4896,EPD,U,1,VIC,W,M,45,"11900 E 59 TERRACE
CI KANSAS CITY 64133
(39.013350377, -94.441193241)",224,2,7,37
140077919,10/27/2014 12:00:00 AM,16:15,10/27/2014 12:00:00 AM,9:00,,,702,240,Auto Theft,113,1500  CAMPBELL ST,KANSAS CITY,64106,PJ1364,CPD,U,1,SUS,U,U,,"1500 CAMPBELL ST
KANSAS CITY 64106
(39.095393836, -94.572804761)",11,4,7,92
140028689,04/29/2014 12:00:00 AM,8:36,04/28/2014 12:00:00 AM,21:00,04/29/2014 12:00:00 AM,6:50,702,240,Auto Theft,122,1000  BROOKLYN AV,KANSAS CITY,64127,PJ0999,CPD,U,1,SUS,U,U,,"1000 BROOKLYN AV
KANSAS CITY 64127
(39.101333674, -94.555946614)",100,3,7,95
140021892,04/03/2014 12:00:00 AM,1:42,04/03/2014 12:00:00 AM,0:01,04/03/2014 12:00:00 AM,1:10,702,240,Auto Theft,125,3200  GARFIELD AV,KANSAS CITY,64109,PJ2641,CPD,U,1,SUS,U,U,,"3200 GARFIELD AV
KANSAS CITY 64109
(39.068173425, -94.558757703)",26,3,7,19
140021824,04/02/2014 12:00:00 AM,18:06,04/02/2014 12:00:00 AM,5:30,04/02/2014 12:00:00 AM,17:00,702,240,Auto Theft,344,I 435 HW/I 70 HW,KANSAS CITY,64129,PJ2966,EPD,U,1,VIC,W,F,46,"70 HW
KANSAS CITY 64129
(39.039016024, -94.496019407)",19,3,7,155
140085504,11/27/2014 12:00:00 AM,22:12,11/27/2014 12:00:00 AM,18:30,11/27/2014 12:00:00 AM,21:45,702,240,Auto Theft,134,W 46 ST/BROADWAY,KANSAS CITY,64112,PJ3565,CPD,U,1,VIC,B,M,23,"46 ST
BROADWAY KANSAS CITY 64112
(39.03975902, -94.591748568)",167,4,7,44
140085599,11/28/2014 12:00:00 AM,13:57,11/26/2014 12:00:00 AM,15:00,11/28/2014 12:00:00 AM,10:00,702,240,Auto Theft,112,E 6 ST/CHERRY ST,KANSAS CITY,64108,PJ0625,CPD,U,1,VIC,W,M,41,"6 ST CHERRY ST
KANSAS CITY 64108
(39.085068738, -94.581576911)",97,4,7,92
140072933,10/08/2014 12:00:00 AM,22:52,10/08/2014 12:00:00 AM,19:49,10/08/2014 12:00:00 AM,21:08,702,240,Auto Theft,241,2300  E MEYER BL,KANSAS CITY,,PJ4990,MPD,U,1,VIC,B,F,28,"2300 E MEYER
(39.007159372, -94.559780853)",49,2,7,151
140040714,06/13/2014 12:00:00 AM,11:31,06/12/2014 12:00:00 AM,20:00,06/13/2014 12:00:00 AM,11:20,702,240,Auto Theft,141,4100  CHARLOTTE ST,KANSAS CITY,64110,PJ3309,CPD,U,1,VIC,W,F,65,"4100 CHARLOTTE ST
KANSAS CITY 64110
(39.052513675, -94.57585547)",191,4,7,165
140012521,02/24/2014 12:00:00 AM,11:55,02/24/2014 12:00:00 AM,11:52,,,702,240,Auto Theft,132,3500  MAIN ST,KANSAS CITY,64109,PJ2828,CPD,U,1,VIC,,,,"3500 MAIN ST
KANSAS CITY 64109
(39.063692429, -94.585711119)",32,4,7,50
140007813,02/03/2014 12:00:00 AM,9:03,01/30/2014 12:00:00 AM,14:00,01/31/2014 12:00:00 AM,16:45,702,240,Auto Theft,311,3600  GARDNER AV,KANSAS CITY,64120,PJ0077,EPD,N,1,SUS,U,U,,"3600 GARDNER AV
KANSAS CITY 64120
(39.127553009, -94.53796069)",176,4,7,144
140045259,06/30/2014 12:00:00 AM,2:51,06/30/2014 12:00:00 AM,2:49,,,702,240,Auto Theft,545,10600  BLUE RIDGE BL,KANSAS CITY,64134,PJ6876,SPD,U,1,VIC,B,F,36,"10600 BLUE RIDGE
BL KANSAS CITY 64134
(38.932216606, -94.507915782)",166,1,7,143
140007638,02/02/2014 12:00:00 AM,10:56,02/02/2014 12:00:00 AM,10:50,,,702,240,Auto Theft,542,8100  E 99 ST,KANSAS CITY,64134,PJ6682,SPD,U,1,SUS,B,M,,"8100 E 99 ST
KANSAS CITY 64134
(38.944527585, -94.495509164)",120,2,7,143
140087206,12/05/2014 12:00:00 AM,9:43,12/04/2014 12:00:00 AM,20:00,12/05/2014 12:00:00 AM,5:45,702,240,Auto Theft,213,5500  EASTERN AV,KANSAS CITY,64129,PJ4533,MPD,U,1,VIC,B,F,39,"5500 EASTERN AV
KANSAS CITY 64129
(39.024342689, -94.499645855)",45,2,7,155
140085023,11/25/2014 12:00:00 AM,12:23,11/25/2014 12:00:00 AM,12:20,,,702,240,Auto Theft,142,1700  E 36 ST,KANSAS CITY,64109,PJ2860,CPD,U,1,VIC,B,M,31,"1700 E 36 ST
KANSAS CITY 64109
(39.061207641, -94.563339385)",78,3,7,19
140025329,04/16/2014 12:00:00 AM,9:36,04/15/2014 12:00:00 AM,18:00,04/16/2014 12:00:00 AM,9:00,702,240,Auto Theft,323,3000  E 21 ST,KANSAS CITY,64127,PJ1759,EPD,U,1,SUS,U,U,,"3000 E 21 ST
KANSAS CITY 64127
(39.086557841, -94.547239703)",233,3,7,95
140069345,09/26/2014 12:00:00 AM,12:09,09/25/2014 12:00:00 AM,21:00,09/26/2014 12:00:00 AM,7:30,702,240,Auto Theft,343,3000  LISTER AV,KANSAS CITY,64128,PJ2522,EPD,U,1,SUS,U,U,,"3000 LISTER AV
KANSAS CITY 64128
(39.070781951, -94.528606154)",208,3,7,36
140009502,02/11/2014 12:00:00 AM,0:55,02/11/2014 12:00:00 AM,0:35,,,702,240,Auto Theft,121,BROOKLYN AV/INDEPENDENCE AV,KANSAS CITY,64108,PJ0569,CPD,U,1,VIC,W,M,20,"BROOKLYN AV/INDEPENDENCE KANSAS CITY, AV 64108
(39.085068738, -94.581576911)",97,4,7,92
140035103,05/22/2014 12:00:00 AM,22:29,05/22/2014 12:00:00 AM,22:29,,,799,,Auto Theft Outside S,123,E 22 ST/BROOKLYN AV,KANSAS CITY,64109,PJ1751,CPD,U,1,VIC,U,F,,"22 ST BROOKLYN AV
KANSAS CITY 64109
(39.066698054, -94.568728729)",123,3,7,19
140009549,02/11/2014 12:00:00 AM,8:59,02/11/2014 12:00:00 AM,8:50,,,702,240,Auto Theft,314,700  BRIGHTON AV,KANSAS CITY,64124,PJ0854,EPD,U,1,SUS,B,M,,"700 BRIGHTON AV
KANSAS CITY 64124
(39.103392678, -94.523575292)",215,3,7,70
140061793,08/29/2014 12:00:00 AM,8:34,08/28/2014 12:00:00 AM,23:30,08/29/2014 12:00:00 AM,6:45,702,240,Auto Theft,642,1100  NE 85 CT,KANSAS CITY,64155,PC0336,SCP,N,1,VIC,W,F,25,"1100 NE 85 CT
KANSAS CITY 64155
(39.249583953, -94.566677475)",30,6,4,82
140047580,07/08/2014 12:00:00 AM,20:06,07/08/2014 12:00:00 AM,20:06,,,799,,Auto Theft Outside S,413,I-29 & WAUKOMIS,KANSAS CITY,64151,PP0723,NPD,U,1,VIC,U,M,25,"29 amp
WAUKOMIS KANSAS CITY 64151
(39.216235764, -94.634416522)",163,5,3,66
140070131,09/29/2014 12:00:00 AM,10:22,09/25/2014 12:00:00 AM,22:00,09/28/2014 12:00:00 AM,14:00,702,240,Auto Theft,111,W 3 ST/WYANDOTTE ST,KANSAS CITY,64105,PJ0375,CPD,U,1,SUS,U,U,,"3 ST WYANDOTTE ST
KANSAS CITY 64105
(39.103617566, -94.586339037)",5,4,7,72
140011867,02/21/2014 12:00:00 AM,13:17,02/20/2014 12:00:00 AM,14:00,02/20/2014 12:00:00 AM,14:30,702,240,Auto Theft,411,ARROWHEAD TRAFFICWAY RA/NW BRIARCLIFF PK,KANSAS CITY,64118,PC1291,NPD,U,1,VIC,,,,"ARROWHEAD TRAFFICWAY RA/NW BRIARCLIFF KANSAS CITY, PK 64118
(39.214267476, -94.573369195)",,,4,154
140009796,02/12/2014 12:00:00 AM,11:44,02/11/2014 12:00:00 AM,21:00,02/11/2014 12:00:00 AM,23:00,702,240,Auto Theft,133,4100  BROADWAY,KANSAS CITY,64111,PJ3302,CPD,U,1,VIC,U,F,64,"4100 BROADWAY
KANSAS CITY 64111
(39.053249541, -94.590538203)",42,4,7,50
140066410,09/15/2014 12:00:00 AM,17:23,09/07/2014 12:00:00 AM,21:30,09/15/2014 12:00:00 AM,15:30,702,240,Auto Theft,533,600  E 106 ST,KANSAS CITY,64131,PJ6822,SPD,U,1,SUS,U,U,,"600 E 106 ST
KANSAS CITY 64131
(38.935588182, -94.584479147)",51,1,7,163
140001143,01/06/2014 12:00:00 AM,9:18,01/04/2014 12:00:00 AM,17:00,01/06/2014 12:00:00 AM,9:18,702,240,Auto Theft,344,3600  N KIMBALL DR,KANSAS CITY,64161,PC1346,SCP,U,1,SUS,U,U,,"3600 N KIMBALL DR
KANSAS CITY 64161
(39.159323285, -94.440415113)",138,6,4,89
140041486,06/16/2014 12:00:00 AM,10:21,06/16/2014 12:00:00 AM,6:00,06/16/2014 12:00:00 AM,7:30,702,240,Auto Theft,543,11800  BLUE RIDGE BL,KANSAS CITY,64134,PJ7293,SPD,U,1,VIC,B,M,43,"11800 BLUE RIDGE
BL KANSAS CITY 64134
(38.909955804, -94.521322133)",34,1,7,143
140036619,05/28/2014 12:00:00 AM,17:23,05/28/2014 12:00:00 AM,16:00,05/28/2014 12:00:00 AM,16:15,702,240,Auto Theft,425,9200  NW PRAIRIE VIEW RD,KANSAS CITY,64153,PP0270,NPD,U,1,VIC,,,,"9200 NW PRAIRIE VIEW RD
KANSAS CITY 64153
(39.262343041, -94.661827216)",203,5,3,130
140039289,06/07/2014 12:00:00 AM,22:45,06/07/2014 12:00:00 AM,22:45,,,799,,Auto Theft Outside S,541,6100  E 87 ST,KANSAS CITY,64158,PJ6336,SPD,U,1,VIC,W,M,35,"6100 E 87 ST
KANSAS CITY 64158
(38.96741098, -94.517653703)",179,2,7,98
140027203,04/23/2014 12:00:00 AM,13:16,04/21/2014 12:00:00 AM,18:00,04/21/2014 12:00:00 AM,18:15,702,240,Auto Theft,134,300  W 47 ST,KANSAS CITY,64110,PJ3703,CPD,U,1,SUS,U,U,,"300 W 47 ST
KANSAS CITY 64110
(39.042312643, -94.590460091)",103,4,7,44
140064183,09/07/2014 12:00:00 AM,2:27,09/07/2014 12:00:00 AM,0:30,09/07/2014 12:00:00 AM,1:30,702,240,Auto Theft,543,11800  BLUE RIDGE BL,KANSAS CITY,,PJ7250,SPD,U,1,SUS,U,U,,"11800 BLUE RIDGE
(38.909955804, -94.521322133)",34,1,7,143
140048397,07/11/2014 12:00:00 AM,18:31,07/09/2014 12:00:00 AM,17:30,07/10/2014 12:00:00 AM,18:00,702,240,Auto Theft,212,6500  BENNINGTON AV,KANSAS CITY,64133,PJ5151,MPD,U,1,VIC,W,M,60,"6500 BENNINGTON AV
KANSAS CITY 64133
(39.006926542, -94.509916078)",169,2,7,37
140067100,09/18/2014 12:00:00 AM,2:21,09/17/2014 12:00:00 AM,0:01,09/17/2014 12:00:00 AM,8:00,702,240,Auto Theft,421,7000  NW CHAPEL WOODS LN,KANSAS CITY,64152,PP0568,NPD,U,1,SUS,W,M,28,"7000 NW CHAPEL WOODS LN
KANSAS CITY 64152
(39.221848401, -94.664403718)",199,5,3,77
140002343,01/11/2014 12:00:00 AM,11:19,11/15/2013 12:00:00 AM,10:00,01/10/2014 12:00:00 AM,10:00,702,240,Auto Theft,223,5400  SOUTH BENTON AV,KANSAS CITY,64130,PJ4372,MPD,U,1,SUS,U,U,,"5400 SOUTH BENTON AV
KANSAS CITY 64130
(39.028123012, -94.551646397)",175,2,7,157
140091727,12/23/2014 12:00:00 AM,4:30,12/22/2014 12:00:00 AM,24:00:00,12/23/2014 12:00:00 AM,4:30,702,240,Auto Theft,324,2300  LISTER AV,KANSAS CITY,64126,PJ1964,EPD,U,1,SUS,U,U,,"2300 LISTER AV
KANSAS CITY 64126
(39.083425425, -94.527619007)",107,3,7,95
140016344,03/11/2014 12:00:00 AM,22:00,03/11/2014 12:00:00 AM,19:55,,,702,240,Auto Theft,223,3600  E 60 ST,KANSAS CITY,64130,PJ4803,MPD,U,1,VIC,B,F,53,"3600 E 60 ST
KANSAS CITY 64130
(39.017207698, -94.544320259)",16,2,7,157
140036548,05/28/2014 12:00:00 AM,13:46,05/27/2014 12:00:00 AM,16:00,05/28/2014 12:00:00 AM,13:30,702,240,Auto Theft,531,100  W 103 ST,KANSAS CITY,64114,PJ6695,SPD,U,2,VIC,W,F,26,"100 W 103 ST
KANSAS CITY 64114
(38.941447535, -94.593219205)",162,1,7,162
140086697,12/03/2014 12:00:00 AM,9:01,12/03/2014 12:00:00 AM,8:30,12/03/2014 12:00:00 AM,8:35,702,240,Auto Theft,531,1400  E 97 ST,KANSAS CITY,64131,PJ6623,SPD,U,1,VIC,W,M,23,"1400 E 97 ST
KANSAS CITY 64131
(38.951519968, -94.570827387)",212,2,7,163
140043431,06/23/2014 12:00:00 AM,9:40,06/21/2014 12:00:00 AM,20:30,06/23/2014 12:00:00 AM,7:00,702,240,Auto Theft,641,5000  NE VIVION RD,KANSAS CITY,64119,PC0862,SCP,U,1,VIC,,,,"5000 NE VIVION RD
KANSAS CITY 64119
(39.188027778, -94.520821338)",187,6,4,135
140012207,02/22/2014 12:00:00 AM,20:16,02/21/2014 12:00:00 AM,21:15,02/22/2014 12:00:00 AM,5:00,702,240,Auto Theft,542,8700  NEWTON AV,KANSAS CITY,64138,PJ6268,SPD,U,1,VIC,B,F,48,"8700 NEWTON AV
KANSAS CITY 64138
(38.966290731, -94.510852948)",35,2,7,98
140000125,01/01/2014 12:00:00 AM,13:50,01/01/2014 12:00:00 AM,13:45,,,702,240,Auto Theft,143,4100  FOREST AV,KANSAS CITY,64110,PJ3317,CPD,U,1,SUS,U,U,,"4100 FOREST AV
KANSAS CITY 64110
(39.052341985, -94.571075805)",204,3,7,165
140047506,07/08/2014 12:00:00 AM,15:36,06/26/2014 12:00:00 AM,20:00,07/03/2014 12:00:00 AM,16:00,702,240,Auto Theft,115,2700  GILLHAM RD,KANSAS CITY,64108,PJ2202,CPD,U,1,SUS,U,U,,"2700 GILLHAM RD
KANSAS CITY 64108
(39.077892682, -94.578565637)",39,4,7,92
140061998,08/29/2014 12:00:00 AM,20:56,08/29/2014 12:00:00 AM,19:00,08/29/2014 12:00:00 AM,20:40,702,240,Auto Theft,323,2400  BENTON BL,KANSAS CITY,64127,PJ1986,EPD,U,1,VIC,B,M,71,"2400 BENTON
BL KANSAS CITY 64127
(39.082841732, -94.548745736)",233,3,7,95
140059233,08/20/2014 12:00:00 AM,6:10,08/19/2014 12:00:00 AM,22:00,08/20/2014 12:00:00 AM,5:30,702,240,Auto Theft,542,8700  OLD SANTA FE RD,KANSAS CITY,64138,PJ6272,SPD,U,1,SUS,U,U,,"8700 OLD SANTA FE RD
KANSAS CITY 64138
(38.965654462, -94.501303454)",35,2,7,98
140086813,12/03/2014 12:00:00 AM,15:23,12/02/2014 12:00:00 AM,17:00,12/02/2014 12:00:00 AM,23:00,702,240,Auto Theft,134,4700  JEFFERSON ST,KANSAS CITY,64112,PJ3763,CPD,U,1,SUS,U,U,,"4700 JEFFERSON ST
KANSAS CITY 64112
(39.042311451, -94.594685406)",148,4,7,44
140044237,06/25/2014 12:00:00 AM,23:46,06/25/2014 12:00:00 AM,23:45,,,702,240,Auto Theft,334,4700  NORTON AV,KANSAS CITY,64128,PJ3798,EPD,N,1,SUS,U,U,,"4700 NORTON AV
KANSAS CITY 64128
(39.040831619, -94.536659995)",230,3,7,157
140042348,06/19/2014 12:00:00 AM,9:10,06/19/2014 12:00:00 AM,9:10,,,799,,Auto Theft Outside S,314,700  KENSINGTON AV,KANSAS CITY,64123,PJ0821,EPD,U,3,ARR,B,M,19,"700 KENSINGTON AV
KANSAS CITY 64123
(39.104091963, -94.530436589)",215,3,7,70
140001164,01/06/2014 12:00:00 AM,12:55,01/04/2014 12:00:00 AM,15:30,01/05/2014 12:00:00 AM,8:00,702,240,Auto Theft,111,200  W 5 ST,KANSAS CITY,64106,PJ0522,CPD,U,1,VIC,W,F,52,"200 W 5 ST
KANSAS CITY 64106
(39.108840586, -94.580354848)",71,4,7,75
140066239,09/15/2014 12:00:00 AM,7:21,09/14/2014 12:00:00 AM,20:30,09/15/2014 12:00:00 AM,6:30,702,240,Auto Theft,412,5700  N PLAZA DR,KANSAS CITY,64118,PC0648,NPD,N,1,VIC,W,F,49,"5700 N PLAZA DR
KANSAS CITY 64118
(39.199391818, -94.594435031)",209,5,4,154
140027093,04/23/2014 12:00:00 AM,2:07,04/23/2014 12:00:00 AM,2:06,,,702,240,Auto Theft,114,3100  SOUTHWEST BLVD,KANSAS CITY,64108,PJ2413,CPD,U,1,VIC,W,M,22,"3100 SOUTHWEST BLVD
KANSAS CITY 64108
(39.072108751, -94.607065697)",232,4,7,50
140070928,10/01/2014 12:00:00 AM,20:18,10/01/2014 12:00:00 AM,20:16,,,702,240,Auto Theft,533,10600  STATE LINE RD,KANSAS CITY,64114,PJ6776,SPD,U,1,VIC,B,M,59,"10600 STATE LINE RD
KANSAS CITY 64114
(38.958391688, -94.608130233)",,,8,97
140002905,01/13/2014 12:00:00 AM,17:12,01/13/2014 12:00:00 AM,13:00,01/13/2014 12:00:00 AM,15:30,702,240,Auto Theft,341,23 ST TO I 435 N RA/I 435 HW,KANSAS CITY,64127,PJ1910,EPD,U,1,SUS,U,U,,"23 ST
HW KANSAS CITY 64127
(39.089617958, -94.539247867)",17,3,7,95
140070605,09/30/2014 12:00:00 AM,22:14,09/30/2014 12:00:00 AM,21:45,,,702,240,Auto Theft,333,E 43 ST/INDIANA AV,KANSAS CITY,64127,PJ3403,EPD,U,1,SUS,B,M,18,"43 ST INDIANA AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",17,3,7,95
140044902,06/28/2014 12:00:00 AM,14:06,06/27/2014 12:00:00 AM,18:00,06/28/2014 12:00:00 AM,8:00,702,240,Auto Theft,231,100  E 73 ST,KANSAS CITY,64114,PJ5462,MPD,U,1,SUS,U,U,,"100 E 73 ST
KANSAS CITY 64114
(38.995738445, -94.588080028)",146,1,7,162
140013792,03/01/2014 12:00:00 AM,12:26,02/28/2014 12:00:00 AM,19:00,03/01/2014 12:00:00 AM,,702,240,Auto Theft,421,8200  NW PRAIRIE VIEW RD,KANSAS CITY,64151,PP0398,NPD,U,1,SUS,U,U,,"8200 NW PRAIRIE VIEW RD
KANSAS CITY 64151
(39.243381449, -94.658857969)",69,5,3,77
140090373,12/17/2014 12:00:00 AM,20:42,12/17/2014 12:00:00 AM,14:00,,,702,240,Auto Theft,342,23 ST TO I 435 S RA/I 435 HW,KANSAS CITY,64125,PJ2108,EPD,N,1,VIC,W,M,23,"23 ST
HW KANSAS CITY 64125
(39.104025997, -94.500629458)",55,4,7,125
140049583,07/16/2014 12:00:00 AM,9:28,07/16/2014 12:00:00 AM,2:18,,,702,240,Auto Theft,542,8100  E 96 TE,KANSAS CITY,64134,PJ6609,SPD,U,1,VIC,B,F,35,"8100 E 96
TE KANSAS CITY 64134
(38.949268072, -94.495990817)",120,2,7,143
140082577,11/15/2014 12:00:00 AM,9:37,11/14/2014 12:00:00 AM,13:00,11/14/2014 12:00:00 AM,19:00,702,240,Auto Theft,111,1700  SUMMIT ST,KANSAS CITY,64108,PJ1500,CPD,U,1,VIC,W,F,75,"1700 SUMMIT ST
KANSAS CITY 64108
(39.092932264, -94.593395504)",149,4,7,92
140012480,02/24/2014 12:00:00 AM,9:45,02/21/2014 12:00:00 AM,17:00,02/23/2014 12:00:00 AM,17:30,702,240,Auto Theft,123,1300  WABASH AV,KANSAS CITY,64106,PJ1227,CPD,U,1,VIC,,,,"1300 WABASH AV
KANSAS CITY 64106
(39.097471793, -94.552637465)",109,3,7,95
140059216,08/20/2014 12:00:00 AM,2:07,08/19/2014 12:00:00 AM,23:00,08/20/2014 12:00:00 AM,3:58,702,240,Auto Theft,241,E GREGORY BL/PROSPECT AV,KANSAS CITY,64132,PJ5393,MPD,U,1,SUS,U,U,,"E GREGORY BL/PROSPECT KANSAS CITY, AV 64132
(38.986858578, -94.552169913)",93,2,7,151
140076646,10/22/2014 12:00:00 AM,23:03,10/22/2014 12:00:00 AM,20:00,10/22/2014 12:00:00 AM,23:00,702,240,Auto Theft,232,600  E 70 TE,KANSAS CITY,,PJ5356,MPD,U,1,SUS,U,U,,"600 E 70
(39.000037609, -94.582019025)",114,1,7,163
140004295,01/19/2014 12:00:00 AM,11:51,01/19/2014 12:00:00 AM,0:01,01/19/2014 12:00:00 AM,12:20,702,240,Auto Theft,134,700  W 46 ST,KANSAS CITY,64112,PJ3686,CPD,U,1,VIC,W,M,48,"700 W 46 ST
KANSAS CITY 64112
(39.044237987, -94.594719476)",44,4,7,50
140086098,11/30/2014 12:00:00 AM,18:26,11/28/2014 12:00:00 AM,0:01,11/28/2014 12:00:00 AM,8:30,702,240,Auto Theft,342,2500  DRURY AV,KANSAS CITY,64127,PJ2143,EPD,U,1,SUS,U,U,,"2500 DRURY AV
KANSAS CITY 64127
(39.07951279, -94.518975383)",222,3,7,95
140009045,02/08/2014 12:00:00 AM,16:38,02/08/2014 12:00:00 AM,16:00,,,702,240,Auto Theft,114,3000  SOUTHWEST BL,KANSAS CITY,64108,PJ2353,CPD,U,1,VIC,B,M,51,"3000 SOUTHWEST BL
KANSAS CITY 64108
(39.085068738, -94.581576911)",97,4,7,92
140057971,08/15/2014 12:00:00 AM,16:05,08/12/2014 12:00:00 AM,15:00,,,702,240,Auto Theft,532,10200  BELMONT AV,KANSAS CITY,64134,PJ6749,SPD,U,1,SUS,B,M,29,"10200 BELMONT AV
KANSAS CITY 64134
(38.939942655, -94.517316097)",108,2,7,143
