Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
160065281,09/01/2016 12:00:00 AM,18:35,09/01/2016 12:00:00 AM,16:30,,,401,13A,Aggravated Assault (,341,6000  E 12 TE,KANSAS CITY,64126,PJ1281,EPD,N,3,VIC,W,M,43,Y,"6000 E 12
TE KANSAS CITY 64126
(39.0967, -94.5122)",140,3,7,94
160065179,09/01/2016 12:00:00 AM,13:58,09/01/2016 12:00:00 AM,7:00,,,401,13A,Aggravated Assault (,343,5200  E 39 TE,KANSAS CITY,64128,PJ3197,EPD,N,3,VIC,B,F,,Y,"5200 E 39
TE KANSAS CITY 64128
(39.0538, -94.5234)",230,3,7,157
160065281,09/01/2016 12:00:00 AM,18:35,09/01/2016 12:00:00 AM,16:30,,,401,13A,Aggravated Assault (,341,6000  E 12 TE,KANSAS CITY,64126,PJ1281,EPD,N,1,VIC,W,F,35,Y,"6000 E 12
TE KANSAS CITY 64126
(39.0967, -94.5122)",140,3,7,94
160066022,09/04/2016 12:00:00 AM,14:43,09/04/2016 12:00:00 AM,3:00,04/09/2016 12:00:00 AM,4:00,401,13A,Aggravated Assault (,343,E 39 ST and ELMWOOD AV,KANSAS CITY,64128,PJ3131,EPD,U,1,VIC,B,M,34,Y,"39 ST and ELMWOOD AV
KANSAS CITY 64128
(39.0697, -94.5473)",77,3,7,36
160066152,09/05/2016 12:00:00 AM,0:27,09/05/2016 12:00:00 AM,0:25,,,401,13A,Aggravated Assault (,341,1700  NEWTON AVE,KANSAS CITY,64128,PJ1658,EPD,N,1,VIC,W,M,29,Y,"1700 NEWTON AVE
KANSAS CITY 64128
(39.09, -94.5046)",83,3,7,94
160069313,09/16/2016 12:00:00 AM,7:36,09/16/2016 12:00:00 AM,7:34,,,401,13A,Aggravated Assault (,343,E 35 ST and CYPRESS AV,KANSAS CITY,64127,PJ2790,EPD,U,1,VIC,W,M,56,Y,"35 ST and CYPRESS AV
KANSAS CITY 64127
(39.0956, -94.5483)",54,3,7,95
160069303,09/16/2016 12:00:00 AM,7:04,09/16/2016 12:00:00 AM,7:04,,,401,13A,Aggravated Assault (,341,5800  E 15 TE,KANSAS CITY,64128,PJ1425,EPD,U,1,VIC,U,U,,Y,"5800 E 15
TE KANSAS CITY 64128
(39.0931, -94.5147)",140,3,7,94
160070898,09/21/2016 12:00:00 AM,21:23,09/21/2016 12:00:00 AM,21:23,,,401,13A,Aggravated Assault (,341,1600  WINCHESTER AV,KANSAS CITY,64123,PJ1575,EPD,U,2,VIC,W,M,51,Y,"1600 WINCHESTER AV
KANSAS CITY 64123
(39.0915, -94.5012)",83,3,7,94
160070898,09/21/2016 12:00:00 AM,21:23,09/21/2016 12:00:00 AM,21:23,,,401,13A,Aggravated Assault (,341,1600  WINCHESTER AV,KANSAS CITY,64123,PJ1575,EPD,U,1,VIC,W,M,30,Y,"1600 WINCHESTER AV
KANSAS CITY 64123
(39.0915, -94.5012)",83,3,7,94
160070898,09/21/2016 12:00:00 AM,21:23,09/21/2016 12:00:00 AM,21:23,,,401,13A,Aggravated Assault (,341,1600  WINCHESTER AV,KANSAS CITY,64123,PJ1575,EPD,U,3,VIC,W,F,53,Y,"1600 WINCHESTER AV
KANSAS CITY 64123
(39.0915, -94.5012)",83,3,7,94
160073207,09/29/2016 12:00:00 AM,19:48,09/29/2016 12:00:00 AM,19:48,,,401,13A,Aggravated Assault (,341,6600  E TRUMAN RD,KANSAS CITY,64124,PJ1386,EPD,U,1,VIC,W,M,47,Y,"6600 E TRUMAN RD
KANSAS CITY 64124
(39.0938, -94.5054)",83,3,7,94
160077425,10/15/2016 12:00:00 AM,13:17,10/15/2016 12:00:00 AM,13:17,,,403,13A,Agg Assault - Domest,343,5000  E 41 TE,KANSAS CITY,64130,PJ3413,EPD,Y,1,VIC,B,F,,Y,"5000 E 41
TE KANSAS CITY 64130
(39.0501, -94.5264)",230,3,7,157
160077555,10/15/2016 12:00:00 AM,23:41,10/15/2016 12:00:00 AM,23:39,,,401,13A,Aggravated Assault (,343,3100  KENSINGTON AV,KANSAS CITY,64128,PJ2607,EPD,U,1,VIC,U,U,,Y,"3100 KENSINGTON AV
KANSAS CITY 64128
(39.0689, -94.5324)",208,3,7,36
160077784,10/16/2016 12:00:00 AM,22:38,10/16/2016 12:00:00 AM,22:28,,,401,13A,Aggravated Assault (,343,3400  SPRUCE AV,KANSAS CITY,64128,PJ2785,EPD,N,1,VIC,B,M,38,Y,"3400 SPRUCE AV
KANSAS CITY 64128
(39.0637, -94.5339)",208,3,7,36
160078290,10/18/2016 12:00:00 AM,13:47,10/18/2016 12:00:00 AM,13:47,,,401,13A,Aggravated Assault (,343,5200  E 28 TE,KANSAS CITY,64123,PJ2394,EPD,U,1,VIC,B,M,46,Y,"5200 E 28
TE KANSAS CITY 64123
(39.0733, -94.5229)",107,3,7,36
160078290,10/18/2016 12:00:00 AM,13:47,10/18/2016 12:00:00 AM,13:47,,,401,13A,Aggravated Assault (,343,5200  E 28 TE,KANSAS CITY,64123,PJ2394,EPD,U,2,VIC,,,,Y,"5200 E 28
TE KANSAS CITY 64123
(39.0733, -94.5229)",107,3,7,36
160078290,10/18/2016 12:00:00 AM,13:47,10/18/2016 12:00:00 AM,13:47,,,401,13A,Aggravated Assault (,343,5200  E 28 TE,KANSAS CITY,64123,PJ2394,EPD,U,3,VIC,B,M,17,Y,"5200 E 28
TE KANSAS CITY 64123
(39.0733, -94.5229)",107,3,7,36
160078954,10/20/2016 12:00:00 AM,22:29,10/20/2016 12:00:00 AM,22:29,,,401,13A,Aggravated Assault (,343,5200  E 28 TE,KANSAS CITY,64128,PJ2394,EPD,N,2,VIC,B,F,65,Y,"5200 E 28
TE KANSAS CITY 64128
(39.0736, -94.5229)",107,3,7,36
160078954,10/20/2016 12:00:00 AM,22:29,10/20/2016 12:00:00 AM,22:29,,,401,13A,Aggravated Assault (,343,5200  E 28 TE,KANSAS CITY,64128,PJ2394,EPD,N,1,VIC,B,M,46,Y,"5200 E 28
TE KANSAS CITY 64128
(39.0736, -94.5229)",107,3,7,36
160080338,10/25/2016 12:00:00 AM,21:39,10/25/2016 12:00:00 AM,21:35,,,402,13A,Agg Assault - Drive-,343,E 35 ST and CYPRESS AV,KANSAS CITY,64128,PJ2790,EPD,U,1,VIC,B,M,35,Y,"35 ST and CYPRESS AV
KANSAS CITY 64128
(39.0697, -94.5473)",77,3,7,36
160083325,11/04/2016 12:00:00 AM,20:51,11/04/2016 12:00:00 AM,20:51,,,402,13A,Agg Assault - Drive-,341,1300  FREMONT AV,KANSAS CITY,64126,PJ1346,EPD,U,2,VIC,W,M,,Y,"1300 FREMONT AV
KANSAS CITY 64126
(39.0955, -94.5081)",83,3,7,94
160083325,11/04/2016 12:00:00 AM,20:51,11/04/2016 12:00:00 AM,20:51,,,402,13A,Agg Assault - Drive-,341,1300  FREMONT AV,KANSAS CITY,64126,PJ1346,EPD,U,1,VIC,W,M,,Y,"1300 FREMONT AV
KANSAS CITY 64126
(39.0955, -94.5081)",83,3,7,94
160085127,11/11/2016 12:00:00 AM,17:33,11/11/2016 12:00:00 AM,17:33,,,401,13A,Aggravated Assault (,343,E 38 ST and CYPRESS AV,KANSAS CITY,64130,PJ3059,EPD,U,2,VIC,B,M,,Y,"38 ST and CYPRESS AV
KANSAS CITY 64130
(39.037, -94.5474)",175,3,7,157
160085127,11/11/2016 12:00:00 AM,17:33,11/11/2016 12:00:00 AM,17:33,,,401,13A,Aggravated Assault (,343,E 38 ST and CYPRESS AV,KANSAS CITY,64130,PJ3059,EPD,U,1,VIC,B,M,,Y,"38 ST and CYPRESS AV
KANSAS CITY 64130
(39.037, -94.5474)",175,3,7,157
160086019,11/15/2016 12:00:00 AM,8:02,11/15/2016 12:00:00 AM,8:02,,,403,13A,Agg Assault - Domest,343,3000  KENSINGTON AV,KANSAS CITY,64127,PJ2518,EPD,Y,1,VIC,W,F,47,Y,"3000 KENSINGTON AV
KANSAS CITY 64127
(39.0709, -94.532)",208,3,7,36
160087296,11/19/2016 12:00:00 AM,15:37,11/19/2016 12:00:00 AM,15:35,,,401,13A,Aggravated Assault (,341,1600  CORRINGTON AV,KANSAS CITY,64127,PJ1582,EPD,N,1,VIC,W,F,32,Y,"1600 CORRINGTON AV
KANSAS CITY 64127
(39.0922, -94.4988)",83,3,7,94
160089529,11/28/2016 12:00:00 AM,20:33,11/28/2016 12:00:00 AM,17:40,,,403,13A,Agg Assault - Domest,343,2800  CHELSEA AV,KANSAS CITY,64128,PJ2323,EPD,Y,1,VIC,B,F,21,Y,"2800 CHELSEA AV
KANSAS CITY 64128
(39.0743, -94.5277)",107,3,7,36
160089529,11/28/2016 12:00:00 AM,20:33,11/28/2016 12:00:00 AM,17:40,,,403,13A,Agg Assault - Domest,343,2800  CHELSEA AV,KANSAS CITY,64128,PJ2323,EPD,Y,2,VIC,B,F,,Y,"2800 CHELSEA AV
KANSAS CITY 64128
(39.0743, -94.5277)",107,3,7,36
160089764,11/29/2016 12:00:00 AM,16:57,11/29/2016 12:00:00 AM,16:57,,,401,13A,Aggravated Assault (,343,3600  KENSINGTON AV,KANSAS CITY,64128,PJ3054,EPD,U,1,VIC,B,M,39,Y,"3600 KENSINGTON AV
KANSAS CITY 64128
(39.0601, -94.5326)",208,3,7,36
160094354,12/16/2016 12:00:00 AM,17:14,12/16/2016 12:00:00 AM,17:00,,,401,13A,Aggravated Assault (,341,1800  TOPPING AV,KANSAS CITY,64126,PJ1735,EPD,N,1,VIC,B,F,30,Y,"1800 TOPPING AV
KANSAS CITY 64126
(39.0884, -94.515)",6,3,7,94
160095635,12/21/2016 12:00:00 AM,17:24,12/21/2016 12:00:00 AM,17:24,,,401,13A,Aggravated Assault (,343,4400  E 39 ST,KANSAS CITY,64130,PJ3131,EPD,U,1,VIC,B,M,35,Y,"4400 E 39 ST
KANSAS CITY 64130
(39.0548, -94.5327)",208,3,7,36
