Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
160071206,09/22/2016 12:00:00 AM,20:30,09/22/2016 12:00:00 AM,19:00,,,630,23C,Stealing Shoplifting,643,8400  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,3,SUS,U,U,,N,"8400 N CHURCH RD
KANSAS CITY 64157
(39.245, -94.4618)",244,6,4,152
160070724,09/21/2016 12:00:00 AM,7:50,09/20/2016 12:00:00 AM,20:00,,7:50,640,23F,Stealing From Auto,641,8100  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,SUS,U,U,,N,"8100 N CHURCH RD
KANSAS CITY 64158
(39.2391, -94.4604)",244,6,4,122
160070724,09/21/2016 12:00:00 AM,7:50,09/20/2016 12:00:00 AM,20:00,,7:50,640,23F,Stealing From Auto,641,8100  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,VIC,,,,N,"8100 N CHURCH RD
KANSAS CITY 64158
(39.2391, -94.4604)",244,6,4,122
160070724,09/21/2016 12:00:00 AM,7:50,09/20/2016 12:00:00 AM,20:00,,7:50,640,23F,Stealing From Auto,641,8100  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,2,VIC,W,F,25,N,"8100 N CHURCH RD
KANSAS CITY 64158
(39.2391, -94.4604)",244,6,4,122
160070682,09/21/2016 12:00:00 AM,6:32,09/21/2016 12:00:00 AM,4:15,,,802,13B,Non Agg Assault Dome,643,9800  N EVANSTON AV,KANSAS CITY,64157,PC0213,SCP,Y,1,VIC,W,F,28,N,"9800 N EVANSTON AV
KANSAS CITY 64157
(39.2707, -94.4587)",244,6,4,152
160070682,09/21/2016 12:00:00 AM,6:32,09/21/2016 12:00:00 AM,4:15,,,802,13B,Non Agg Assault Dome,643,9800  N EVANSTON AV,KANSAS CITY,64157,PC0213,SCP,U,1,ARR,B,M,27,N,"9800 N EVANSTON AV
KANSAS CITY 64157
(39.2707, -94.4587)",244,6,4,152
160067879,09/19/2016 12:00:00 AM,12:33,09/10/2016 12:00:00 AM,,,,1122,26B,Credit/Debit/ATM Car,643,8500  N FLINTLOCK RD,KANSAS CITY,64157,PC0303,SCP,U,2,VIC,W,M,68,N,"8500 N FLINTLOCK RD
KANSAS CITY 64157
(39.2458, -94.4655)",244,6,4,152
160070256,09/19/2016 12:00:00 AM,16:58,09/19/2016 12:00:00 AM,16:58,,,802,13B,Non Agg Assault Dome,644,8000  NE 108 TE,KANSAS CITY,64157,PC0124,SCP,U,1,SUS,W,M,38,N,"8000 NE 108
TE KANSAS CITY 64157
(39.2903, -94.4853)",244,6,4,152
160067879,09/19/2016 12:00:00 AM,12:33,09/10/2016 12:00:00 AM,,,,1122,26B,Credit/Debit/ATM Car,643,8500  N FLINTLOCK RD,KANSAS CITY,64157,PC0303,SCP,U,1,SUS,U,U,,N,"8500 N FLINTLOCK RD
KANSAS CITY 64157
(39.2458, -94.4655)",244,6,4,152
160067879,09/19/2016 12:00:00 AM,12:33,09/10/2016 12:00:00 AM,,,,1122,26B,Credit/Debit/ATM Car,643,8500  N FLINTLOCK RD,KANSAS CITY,64157,PC0303,SCP,U,1,VIC,W,F,67,N,"8500 N FLINTLOCK RD
KANSAS CITY 64157
(39.2458, -94.4655)",244,6,4,152
160070306,09/19/2016 12:00:00 AM,20:03,09/19/2016 12:00:00 AM,10:41,,,690,23H,Stealing All Other,641,7900  N FLINTLOCK RD ,KANSAS CITY,64158,PC0430,SCP,U,1,SUS,U,U,,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160070105,09/19/2016 12:00:00 AM,9:23,09/17/2016 12:00:00 AM,1:30,,8:00,640,23F,Stealing From Auto,641,7900  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,N,1,VIC,W,M,17,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160070306,09/19/2016 12:00:00 AM,20:03,09/19/2016 12:00:00 AM,10:41,,,690,23H,Stealing All Other,641,7900  N FLINTLOCK RD ,KANSAS CITY,64158,PC0430,SCP,U,1,VIC,W,M,25,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160070135,09/19/2016 12:00:00 AM,11:12,09/19/2016 12:00:00 AM,10:55,,,630,23C,Stealing Shoplifting,643,8500  N EVANSTON AV,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8500 N EVANSTON AV
KANSAS CITY 64157
(39.2475, -94.4598)",244,6,4,152
160070135,09/19/2016 12:00:00 AM,11:12,09/19/2016 12:00:00 AM,10:55,,,630,23C,Stealing Shoplifting,643,8500  N EVANSTON AV,KANSAS CITY,64157,PC0282,SCP,U,1,SUS,W,M,22,N,"8500 N EVANSTON AV
KANSAS CITY 64157
(39.2475, -94.4598)",244,6,4,152
160070135,09/19/2016 12:00:00 AM,11:12,09/19/2016 12:00:00 AM,10:55,,,630,23C,Stealing Shoplifting,643,8500  N EVANSTON AV,KANSAS CITY,64157,PC0282,SCP,U,2,SUS,W,M,22,N,"8500 N EVANSTON AV
KANSAS CITY 64157
(39.2475, -94.4598)",244,6,4,152
160070256,09/19/2016 12:00:00 AM,16:58,09/19/2016 12:00:00 AM,16:58,,,802,13B,Non Agg Assault Dome,644,8000  NE 108 TE,KANSAS CITY,64157,PC0124,SCP,U,1,VIC,W,F,30,N,"8000 NE 108
TE KANSAS CITY 64157
(39.2903, -94.4853)",244,6,4,152
160070105,09/19/2016 12:00:00 AM,9:23,09/17/2016 12:00:00 AM,1:30,,8:00,640,23F,Stealing From Auto,641,7900  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,1,SUS,U,U,,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160070105,09/19/2016 12:00:00 AM,9:23,09/17/2016 12:00:00 AM,1:30,,8:00,640,23F,Stealing From Auto,641,7900  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,2,VIC,,,,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160069830,09/18/2016 12:00:00 AM,1:42,09/16/2016 12:00:00 AM,17:00,,1:30,1401,290,Property Damage,641,7900  N FLINTLOCK RD ,KANSAS CITY,64158,PC0406,SCP,N,1,SUS,U,U,,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160069922,09/18/2016 12:00:00 AM,13:31,09/18/2016 12:00:00 AM,13:25,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,1,VIC,,,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160069830,09/18/2016 12:00:00 AM,1:42,09/16/2016 12:00:00 AM,17:00,,1:30,1401,290,Property Damage,641,7900  N FLINTLOCK RD ,KANSAS CITY,64158,PC0406,SCP,N,1,VIC,W,M,25,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160069922,09/18/2016 12:00:00 AM,13:31,09/18/2016 12:00:00 AM,13:25,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,1,ARR,W,M,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160069661,09/17/2016 12:00:00 AM,12:42,09/17/2016 12:00:00 AM,12:40,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,1,VIC,,,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160069661,09/17/2016 12:00:00 AM,12:42,09/17/2016 12:00:00 AM,12:40,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,1,ARR,W,F,34,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160069560,09/16/2016 12:00:00 AM,22:58,09/16/2016 12:00:00 AM,22:58,,,802,13B,Non Agg Assault Dome,641,7500  N SKILES CT,KANSAS CITY,64158,PC0473,SCP,Y,1,SUS,W,M,50,N,"7500 N SKILES CT
KANSAS CITY 64158
(39.2295, -94.4826)",244,6,4,122
160069395,09/16/2016 12:00:00 AM,12:42,01/15/2016 12:00:00 AM,12:00,,12:00,1198,26F,Identity Theft,641,9300  NE 79 ST,KANSAS CITY,64158,PC0430,SCP,N,1,VIC,W,M,78,N,"9300 NE 79 ST
KANSAS CITY 64158
(39.236, -94.468)",244,6,4,122
160069560,09/16/2016 12:00:00 AM,22:58,09/16/2016 12:00:00 AM,22:58,,,802,13B,Non Agg Assault Dome,641,7500  N SKILES CT,KANSAS CITY,64158,PC0473,SCP,Y,1,VIC,W,F,47,N,"7500 N SKILES CT
KANSAS CITY 64158
(39.2295, -94.4826)",244,6,4,122
160069395,09/16/2016 12:00:00 AM,12:42,01/15/2016 12:00:00 AM,12:00,,12:00,1198,26F,Identity Theft,641,9300  NE 79 ST,KANSAS CITY,64158,PC0430,SCP,U,1,SUS,U,U,,N,"9300 NE 79 ST
KANSAS CITY 64158
(39.236, -94.468)",244,6,4,122
160069023,09/15/2016 12:00:00 AM,7:24,09/15/2016 12:00:00 AM,0:01,,7:15,640,23F,Stealing From Auto,643,9100  N KENTUCKY AV,KANSAS CITY,64157,PC0303,SCP,U,1,SUS,U,U,,N,"9100 N KENTUCKY AV
KANSAS CITY 64157
(39.2578, -94.4735)",244,6,4,152
160069092,09/15/2016 12:00:00 AM,13:55,09/14/2016 12:00:00 AM,10:30,,13:00,1120,26A,Fraud/Confidence Gam,643,9900  N MARSH AVE,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,U,M,,N,"9900 N MARSH AVE
KANSAS CITY 64157
(39.2726, -94.4809)",244,6,4,152
160069113,09/15/2016 12:00:00 AM,13:04,09/15/2016 12:00:00 AM,13:04,,,2655,90J,Trespassing,641,8200  N CHURCH RD ,KANSAS CITY,64158,PC0430,SCP,U,1,ARR,W,M,36,N,"8200 N CHURCH RD
KANSAS CITY 64158
(39.2404, -94.4616)",244,6,4,122
160069023,09/15/2016 12:00:00 AM,7:24,09/15/2016 12:00:00 AM,0:01,,7:15,1401,290,Property Damage,643,9100  N KENTUCKY AV,KANSAS CITY,64157,PC0303,SCP,U,1,SUS,U,U,,N,"9100 N KENTUCKY AV
KANSAS CITY 64157
(39.2578, -94.4735)",244,6,4,152
160069023,09/15/2016 12:00:00 AM,7:24,09/15/2016 12:00:00 AM,0:01,,7:15,1401,290,Property Damage,643,9100  N KENTUCKY AV,KANSAS CITY,64157,PC0303,SCP,U,1,VIC,W,M,51,N,"9100 N KENTUCKY AV
KANSAS CITY 64157
(39.2578, -94.4735)",244,6,4,152
160069049,09/15/2016 12:00:00 AM,11:38,08/11/2016 12:00:00 AM,12:00,12/09/2016 12:00:00 AM,14:00,1002,250,Forged Checks,644,11200  N DITMAN AV,KANSAS CITY,64157,PC0057,SCP,N,1,VIC,W,F,66,N,"11200 N DITMAN AV
KANSAS CITY 64157
(39.2966, -94.4764)",244,6,4,152
160069049,09/15/2016 12:00:00 AM,11:38,08/11/2016 12:00:00 AM,12:00,12/09/2016 12:00:00 AM,14:00,1002,250,Forged Checks,644,11200  N DITMAN AV,KANSAS CITY,64157,PC0057,SCP,N,1,SUS,U,U,,N,"11200 N DITMAN AV
KANSAS CITY 64157
(39.2966, -94.4764)",244,6,4,152
160069113,09/15/2016 12:00:00 AM,13:04,09/15/2016 12:00:00 AM,13:04,,,2655,90J,Trespassing,641,8200  N CHURCH RD ,KANSAS CITY,64158,PC0430,SCP,U,1,VIC,,,,N,"8200 N CHURCH RD
KANSAS CITY 64158
(39.2404, -94.4616)",244,6,4,122
160069023,09/15/2016 12:00:00 AM,7:24,09/15/2016 12:00:00 AM,0:01,,7:15,640,23F,Stealing From Auto,643,9100  N KENTUCKY AV,KANSAS CITY,64157,PC0303,SCP,U,1,VIC,W,M,51,N,"9100 N KENTUCKY AV
KANSAS CITY 64157
(39.2578, -94.4735)",244,6,4,152
160069092,09/15/2016 12:00:00 AM,13:55,09/14/2016 12:00:00 AM,10:30,,13:00,1120,26A,Fraud/Confidence Gam,643,9900  N MARSH AVE,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,W,M,31,N,"9900 N MARSH AVE
KANSAS CITY 64157
(39.2726, -94.4809)",244,6,4,152
160068772,09/14/2016 12:00:00 AM,11:44,09/14/2016 12:00:00 AM,11:44,,,2601,90Z,Misc Violation,422,8500  N BOARDWALK AV,KANSAS CITY,64157,PP0321,NPD,U,1,VIC,,,,N,"8500 N BOARDWALK AV
KANSAS CITY 64157
(39.2502, -94.6572)",14,5,3,81
160068910,09/14/2016 12:00:00 AM,18:59,09/14/2016 12:00:00 AM,18:57,,,630,23C,Stealing Shoplifting,641,9900  NE BARRY RD,KANSAS CITY,64157,PC0387,SCP,U,1,SUS,W,M,30,N,"9900 NE BARRY RD
KANSAS CITY 64157
(39.2448, -94.4582)",244,6,4,152
160068772,09/14/2016 12:00:00 AM,11:44,09/14/2016 12:00:00 AM,11:44,,,2601,90Z,Misc Violation,422,8500  N BOARDWALK AV,KANSAS CITY,64157,PP0321,NPD,U,1,ARR,W,M,47,N,"8500 N BOARDWALK AV
KANSAS CITY 64157
(39.2502, -94.6572)",14,5,3,81
160068910,09/14/2016 12:00:00 AM,18:59,09/14/2016 12:00:00 AM,18:57,,,630,23C,Stealing Shoplifting,641,9900  NE BARRY RD,KANSAS CITY,64157,PC0387,SCP,U,1,VIC,,,,N,"9900 NE BARRY RD
KANSAS CITY 64157
(39.2448, -94.4582)",244,6,4,152
160068196,09/12/2016 12:00:00 AM,12:30,09/08/2016 12:00:00 AM,1:00,09/09/2016 12:00:00 AM,10:30,1401,290,Property Damage,643,9900  NE 98 ST,KANSAS CITY,64157,PC0213,SCP,U,1,SUS,U,U,,N,"9900 NE 98 ST
KANSAS CITY 64157
(39.2699, -94.4564)",244,6,4,152
160068196,09/12/2016 12:00:00 AM,12:30,09/08/2016 12:00:00 AM,1:00,09/09/2016 12:00:00 AM,10:30,1401,290,Property Damage,643,9900  NE 98 ST,KANSAS CITY,64157,PC0213,SCP,U,1,VIC,W,F,72,N,"9900 NE 98 ST
KANSAS CITY 64157
(39.2699, -94.4564)",244,6,4,152
160068211,09/12/2016 12:00:00 AM,13:28,08/31/2016 12:00:00 AM,17:30,01/09/2016 12:00:00 AM,10:30,670,23D,Stealing from Buildi,643,10700  N STARK AV,KANSAS CITY,64157,PC0166,SCP,U,1,SUS,U,U,,N,"10700 N STARK AV
KANSAS CITY 64157
(39.2879, -94.4729)",244,6,4,152
160068211,09/12/2016 12:00:00 AM,13:28,08/31/2016 12:00:00 AM,17:30,01/09/2016 12:00:00 AM,10:30,670,23D,Stealing from Buildi,643,10700  N STARK AV,KANSAS CITY,64157,PC0166,SCP,U,1,VIC,W,F,38,N,"10700 N STARK AV
KANSAS CITY 64157
(39.2879, -94.4729)",244,6,4,152
160068195,09/12/2016 12:00:00 AM,12:29,09/09/2016 12:00:00 AM,13:10,09/09/2016 12:00:00 AM,13:35,1122,26B,Credit/Debit/ATM Car,643,9200  NE M 152 HWY,KANSAS CITY,64158,PC0303,SCP,N,1,VIC,W,F,66,N,"9200 NE M 152 HWY
KANSAS CITY 64158
(39.2379, -94.4674)",244,6,4,122
160068195,09/12/2016 12:00:00 AM,12:29,09/09/2016 12:00:00 AM,13:10,09/09/2016 12:00:00 AM,13:35,1122,26B,Credit/Debit/ATM Car,643,9200  NE M 152 HWY,KANSAS CITY,64158,PC0303,SCP,U,1,SUS,W,M,,N,"9200 NE M 152 HWY
KANSAS CITY 64158
(39.2379, -94.4674)",244,6,4,122
160067997,09/11/2016 12:00:00 AM,14:34,09/11/2016 12:00:00 AM,13:30,,,301,120,Strong Arm Robbery,641,8200  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,U,1,VIC,W,M,24,N,"8200 N CHURCH RD
KANSAS CITY 64158
(39.2404, -94.4616)",244,6,4,122
160067997,09/11/2016 12:00:00 AM,14:34,09/11/2016 12:00:00 AM,13:30,,,301,120,Strong Arm Robbery,641,8200  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,U,1,SUS,W,M,38,N,"8200 N CHURCH RD
KANSAS CITY 64158
(39.2404, -94.4616)",244,6,4,122
160067717,09/10/2016 12:00:00 AM,10:49,09/09/2016 12:00:00 AM,16:15,09/09/2016 12:00:00 AM,16:33,1122,26B,Credit/Debit/ATM Car,643,8500  N FLINTLOCK RD,KANSAS CITY,64157,PC0303,SCP,N,1,SUS,U,U,,N,"8500 N FLINTLOCK RD
KANSAS CITY 64157
(39.2458, -94.4655)",244,6,4,152
160067879,09/10/2016 12:00:00 AM,23:30,09/10/2016 12:00:00 AM,19:00,10/09/2016 12:00:00 AM,19:30,690,23H,Stealing All Other,643,8500  N EVANSTON AV,KANSAS CITY,64157,PC0282,SCP,U,2,SUS,U,U,,N,"8500 N EVANSTON AV
KANSAS CITY 64157
(39.2475, -94.4598)",244,6,4,152
160067879,09/10/2016 12:00:00 AM,23:30,09/10/2016 12:00:00 AM,19:30,10/09/2016 12:00:00 AM,20:00,1122,26B,Credit/Debit/ATM Car,643,8500  N EVANSTON AV,KANSAS CITY,64157,PC0282,SCP,U,1,SUS,U,U,,N,"8500 N EVANSTON AV
KANSAS CITY 64157
(39.2475, -94.4598)",244,6,4,152
160067717,09/10/2016 12:00:00 AM,10:49,09/09/2016 12:00:00 AM,16:15,09/09/2016 12:00:00 AM,16:33,1122,26B,Credit/Debit/ATM Car,643,8500  N FLINTLOCK RD,KANSAS CITY,64157,PC0303,SCP,N,1,VIC,W,F,66,N,"8500 N FLINTLOCK RD
KANSAS CITY 64157
(39.2458, -94.4655)",244,6,4,152
160067879,09/10/2016 12:00:00 AM,23:30,09/10/2016 12:00:00 AM,19:00,10/09/2016 12:00:00 AM,19:30,690,23H,Stealing All Other,643,8500  N EVANSTON AV,KANSAS CITY,64157,PC0282,SCP,U,1,SUS,W,M,28,N,"8500 N EVANSTON AV
KANSAS CITY 64157
(39.2475, -94.4598)",244,6,4,152
160067879,09/10/2016 12:00:00 AM,23:30,09/10/2016 12:00:00 AM,19:30,10/09/2016 12:00:00 AM,20:00,1122,26B,Credit/Debit/ATM Car,643,8500  N EVANSTON AV,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,W,F,67,N,"8500 N EVANSTON AV
KANSAS CITY 64157
(39.2475, -94.4598)",244,6,4,152
160067879,09/10/2016 12:00:00 AM,23:30,09/10/2016 12:00:00 AM,19:00,10/09/2016 12:00:00 AM,19:30,690,23H,Stealing All Other,643,8500  N EVANSTON AV,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,W,F,67,N,"8500 N EVANSTON AV
KANSAS CITY 64157
(39.2475, -94.4598)",244,6,4,152
160067144,09/08/2016 12:00:00 AM,13:00,08/26/2016 12:00:00 AM,10:00,08/09/2016 12:00:00 AM,9:00,650,23G,Stealing Auto Parts/,641,8200  N TULLIS AV,KANSAS CITY,64158,PC0450,SCP,N,1,VIC,W,M,42,N,"8200 N TULLIS AV
KANSAS CITY 64158
(39.23, -94.4845)",244,6,4,122
160067117,09/08/2016 12:00:00 AM,10:52,09/08/2016 12:00:00 AM,10:48,,,302,120,Armed Robbery,643,8500  N EVANSTON AV,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,W,F,64,Y,"8500 N EVANSTON AV
KANSAS CITY 64157
(39.2475, -94.4598)",244,6,4,152
160067117,09/08/2016 12:00:00 AM,10:52,09/08/2016 12:00:00 AM,10:48,,,302,120,Armed Robbery,643,8500  N EVANSTON AV,KANSAS CITY,64157,PC0282,SCP,U,1,SUS,W,M,25,Y,"8500 N EVANSTON AV
KANSAS CITY 64157
(39.2475, -94.4598)",244,6,4,152
160067144,09/08/2016 12:00:00 AM,13:00,08/26/2016 12:00:00 AM,10:00,08/09/2016 12:00:00 AM,9:00,650,23G,Stealing Auto Parts/,641,8200  N TULLIS AV,KANSAS CITY,64158,PC0450,SCP,N,1,SUS,U,U,,N,"8200 N TULLIS AV
KANSAS CITY 64158
(39.23, -94.4845)",244,6,4,122
160066886,09/07/2016 12:00:00 AM,14:53,07/26/2016 12:00:00 AM,8:00,,8:00,650,23G,Stealing Auto Parts/,644,8600  NE 110 ST,KANSAS CITY,64157,PC0127,SCP,N,1,SUS,U,U,,N,"8600 NE 110 ST
KANSAS CITY 64157
(39.2938, -94.4782)",244,6,4,152
160066886,09/07/2016 12:00:00 AM,14:53,07/26/2016 12:00:00 AM,8:00,,8:00,650,23G,Stealing Auto Parts/,644,8600  NE 110 ST,KANSAS CITY,64157,PC0127,SCP,N,1,VIC,W,F,30,N,"8600 NE 110 ST
KANSAS CITY 64157
(39.2938, -94.4782)",244,6,4,152
160066390,09/06/2016 12:00:00 AM,6:07,09/06/2016 12:00:00 AM,6:00,,,802,13B,Non Agg Assault Dome,643,10100  NE 98 ST,KANSAS CITY,64157,PC0233,SCP,U,1,ARR,B,M,48,N,"10100 NE 98 ST
KANSAS CITY 64157
(39.2711, -94.4535)",244,6,4,152
160066666,09/06/2016 12:00:00 AM,20:16,09/06/2016 12:00:00 AM,15:05,06/09/2016 12:00:00 AM,15:17,630,23C,Stealing Shoplifting,643,9200  M 152 HW,KANSAS CITY,64157,PC0303,SCP,U,1,SUS,W,F,,N,"9200 M 152
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160066399,09/06/2016 12:00:00 AM,7:45,08/17/2016 12:00:00 AM,23:00,,,1188,26E,Wire Fraud,643,8900  N DONNELLY AV,KANSAS CITY,64157,PC0303,SCP,N,1,SUS,U,U,,N,"8900 N DONNELLY AV
KANSAS CITY 64157
(39.2537, -94.4778)",244,6,4,152
160066390,09/06/2016 12:00:00 AM,6:07,09/06/2016 12:00:00 AM,6:00,,,802,13B,Non Agg Assault Dome,643,10100  NE 98 ST,KANSAS CITY,64157,PC0233,SCP,U,1,VIC,B,F,40,N,"10100 NE 98 ST
KANSAS CITY 64157
(39.2711, -94.4535)",244,6,4,152
160066399,09/06/2016 12:00:00 AM,7:45,08/17/2016 12:00:00 AM,23:00,,,1188,26E,Wire Fraud,643,8900  N DONNELLY AV,KANSAS CITY,64157,PC0303,SCP,N,1,VIC,W,M,39,N,"8900 N DONNELLY AV
KANSAS CITY 64157
(39.2537, -94.4778)",244,6,4,152
160066666,09/06/2016 12:00:00 AM,20:16,09/06/2016 12:00:00 AM,15:05,06/09/2016 12:00:00 AM,15:17,630,23C,Stealing Shoplifting,643,9200  M 152 HW,KANSAS CITY,64157,PC0303,SCP,U,1,VIC,,,,N,"9200 M 152
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160066293,09/05/2016 12:00:00 AM,17:24,09/05/2016 12:00:00 AM,15:30,05/09/2016 12:00:00 AM,16:40,1120,26A,Fraud/Confidence Gam,641,9200  NE BARRY RD,KANSAS CITY,64157,,,U,1,VIC,,,,N,"9200 NE BARRY RD
KANSAS CITY 64157
(39.2455, -94.4645)",244,6,4,152
160066293,09/05/2016 12:00:00 AM,17:24,09/05/2016 12:00:00 AM,15:30,05/09/2016 12:00:00 AM,16:40,1120,26A,Fraud/Confidence Gam,641,9200  NE BARRY RD,KANSAS CITY,64157,,,N,2,SUS,W,F,30,N,"9200 NE BARRY RD
KANSAS CITY 64157
(39.2455, -94.4645)",244,6,4,152
160066294,09/05/2016 12:00:00 AM,17:24,09/05/2016 12:00:00 AM,15:20,05/09/2016 12:00:00 AM,16:50,670,23D,Stealing from Buildi,641,9200  NE BARRY RD,KANSAS CITY,64157,,,N,1,VIC,W,F,23,N,"9200 NE BARRY RD
KANSAS CITY 64157
(39.2455, -94.4645)",244,6,4,152
160066293,09/05/2016 12:00:00 AM,17:24,09/05/2016 12:00:00 AM,15:30,05/09/2016 12:00:00 AM,16:40,1120,26A,Fraud/Confidence Gam,641,9200  NE BARRY RD,KANSAS CITY,64157,,,U,1,SUS,W,M,35,N,"9200 NE BARRY RD
KANSAS CITY 64157
(39.2455, -94.4645)",244,6,4,152
160066294,09/05/2016 12:00:00 AM,17:24,09/05/2016 12:00:00 AM,15:20,05/09/2016 12:00:00 AM,16:50,670,23D,Stealing from Buildi,641,9200  NE BARRY RD,KANSAS CITY,64157,,,N,1,SUS,W,M,35,N,"9200 NE BARRY RD
KANSAS CITY 64157
(39.2455, -94.4645)",244,6,4,152
160066119,09/04/2016 12:00:00 AM,23:07,09/04/2016 12:00:00 AM,23:00,,,801,13B,Non Aggravated Assau,643,8200  NE 103 TER,KANSAS CITY,64157,PC0207,SCP,N,1,SUS,W,F,32,N,"8200 NE 103 TER
KANSAS CITY 64157
(39.2799, -94.4819)",244,6,4,152
160065988,09/04/2016 12:00:00 AM,12:01,09/04/2016 12:00:00 AM,9:58,,,1198,26F,Identity Theft,421,9200  NE BARRY RD,KANSAS CITY,64157,PP0335,NPD,N,1,VIC,W,M,36,N,"9200 NE BARRY RD
KANSAS CITY 64157
(39.2455, -94.4645)",244,6,4,152
160065988,09/04/2016 12:00:00 AM,12:01,09/04/2016 12:00:00 AM,9:58,,,1198,26F,Identity Theft,421,9200  NE BARRY RD,KANSAS CITY,64157,PP0335,NPD,N,1,SUS,U,U,,N,"9200 NE BARRY RD
KANSAS CITY 64157
(39.2455, -94.4645)",244,6,4,152
160066119,09/04/2016 12:00:00 AM,23:07,09/04/2016 12:00:00 AM,23:00,,,801,13B,Non Aggravated Assau,643,8200  NE 103 TER,KANSAS CITY,64157,PC0207,SCP,N,1,VIC,W,F,32,N,"8200 NE 103 TER
KANSAS CITY 64157
(39.2799, -94.4819)",244,6,4,152
160065786,09/03/2016 12:00:00 AM,16:10,08/01/2016 12:00:00 AM,12:00,,,1198,26F,Identity Theft,641,7300  N LANE AV,KANSAS CITY,64158,PC0502,SCP,U,1,SUS,U,U,,N,"7300 N LANE AV
KANSAS CITY 64158
(39.2255, -94.4721)",244,6,4,122
160065751,09/03/2016 12:00:00 AM,12:44,09/02/2016 12:00:00 AM,16:46,02/09/2016 12:00:00 AM,17:26,1120,26A,Fraud/Confidence Gam,643,9700  N ASH AV,KANSAS CITY,64157,PC0239,SCP,U,1,VIC,,,,N,"9700 N ASH AV
KANSAS CITY 64157
(39.2698, -94.4504)",244,6,4,152
160065802,09/03/2016 12:00:00 AM,23:20,09/03/2016 12:00:00 AM,23:20,03/09/2016 12:00:00 AM,23:45,1546,520,Weapons Law Violatio,641,6800  NE PLEASANT VALLEY RD,KANSAS CITY,64157,PC0579,SCP,U,1,VIC,,,,Y,"6800 NE PLEASANT VALLEY RD
KANSAS CITY 64157
(39.2166, -94.4999)",244,6,4,135
160065751,09/03/2016 12:00:00 AM,12:44,09/02/2016 12:00:00 AM,16:46,02/09/2016 12:00:00 AM,17:26,1120,26A,Fraud/Confidence Gam,643,9700  N ASH AV,KANSAS CITY,64157,PC0239,SCP,U,1,SUS,W,F,36,N,"9700 N ASH AV
KANSAS CITY 64157
(39.2698, -94.4504)",244,6,4,152
160065786,09/03/2016 12:00:00 AM,16:10,08/01/2016 12:00:00 AM,12:00,,,1198,26F,Identity Theft,641,7300  N LANE AV,KANSAS CITY,64158,PC0502,SCP,U,1,VIC,W,F,34,N,"7300 N LANE AV
KANSAS CITY 64158
(39.2255, -94.4721)",244,6,4,122
