Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140077326,10/25/2014 12:00:00 AM,10:38,10/24/2014 12:00:00 AM,17:00,10/25/2014 12:00:00 AM,7:00,502,220,Burglary - Non Resid,322,4300  E 12 ST,KANSAS CITY,64127,PJ1097,EPD,U,1,SUS,B,M,,"4300 E 12 ST
KANSAS CITY 64127
(39.098208563, -94.532339547)",215,3,7,95
140035910,05/26/2014 12:00:00 AM,0:55,05/25/2014 12:00:00 AM,17:00,05/25/2014 12:00:00 AM,22:00,501,220,Burglary - Residence,313,2800  E 9 ST,KANSAS CITY,64124,PJ0873,EPD,U,1,VIC,B,F,56,"2800 E 9 ST
KANSAS CITY 64124
(39.102407477, -94.548209925)",109,3,7,70
140025544,04/16/2014 12:00:00 AM,13:24,04/16/2014 12:00:00 AM,10:30,04/16/2014 12:00:00 AM,13:20,501,220,Burglary - Residence,999,700  S FULLER AV,INDEPENDENCE,64125,PJX007,OSPD,U,1,VIC,W,F,37,"700 S FULLER AV
INDEPENDENCE 64125
(39.085686188, -94.433537944)",,,7,147
140015345,03/07/2014 12:00:00 AM,20:18,03/07/2014 12:00:00 AM,20:18,,,501,220,Burglary - Residence,231,300  E 78 TE,KANSAS CITY,64132,PJ5778,MPD,U,1,SUS,U,U,,"300 E 78
TE KANSAS CITY 64132
(38.985650156, -94.586390741)",146,1,7,162
140077332,10/25/2014 12:00:00 AM,11:07,10/24/2014 12:00:00 AM,17:00,10/25/2014 12:00:00 AM,8:45,501,220,Burglary - Residence,635,3600  N HILL HAVEN RD,KANSAS CITY,64117,PC1353,SCP,U,1,SUS,U,U,,"3600 N HILL HAVEN RD
KANSAS CITY 64117
(39.160025778, -94.512672321)",9,6,4,166
140041558,06/16/2014 12:00:00 AM,14:25,06/14/2014 12:00:00 AM,17:00,06/16/2014 12:00:00 AM,8:00,501,220,Burglary - Residence,232,400  E 74 TE,KANSAS CITY,64131,PJ5578,MPD,U,1,VIC,W,F,31,"400 E 74
TE KANSAS CITY 64131
(38.992857741, -94.584600137)",146,1,7,163
140021190,03/31/2014 12:00:00 AM,9:57,03/29/2014 12:00:00 AM,13:00,03/31/2014 12:00:00 AM,9:30,501,220,Burglary - Residence,231,200  E 75 ST,KANSAS CITY,64114,PJ5606,MPD,U,1,VIC,W,F,65,"200 E 75 ST
KANSAS CITY 64114
(38.992064662, -94.587112103)",146,1,7,162
140038339,06/04/2014 12:00:00 AM,8:56,06/04/2014 12:00:00 AM,8:56,,,501,220,Burglary - Residence,233,1800  E 83 ST,KANSAS CITY,64132,PJ6026,MPD,U,1,SUS,U,U,,"1800 E 83 ST
KANSAS CITY 64132
(38.977087097, -94.567088016)",205,2,7,151
140059674,08/21/2014 12:00:00 AM,14:46,06/20/2014 12:00:00 AM,16:00,06/23/2014 12:00:00 AM,11:00,501,220,Burglary - Residence,234,0  W 89 TE,KANSAS CITY,64114,PJ6255,MPD,U,1,SUS,U,U,,"0 W 89
TE KANSAS CITY 64114
(38.965985966, -94.595104112)",50,1,7,162
140042628,06/20/2014 12:00:00 AM,9:24,06/19/2014 12:00:00 AM,16:30,06/20/2014 12:00:00 AM,8:50,501,220,Burglary - Residence,234,8700  SLEEPY HOLLOW RD,KANSAS CITY,64114,PJ6160,MPD,U,1,SUS,U,U,,"8700 SLEEPY HOLLOW RD
KANSAS CITY 64114
(38.969879502, -94.586571271)",201,1,7,162
140062913,09/02/2014 12:00:00 AM,11:44,08/31/2014 12:00:00 AM,15:00,09/01/2014 12:00:00 AM,17:00,501,220,Burglary - Residence,411,3800  N MAIN ST,KANSAS CITY,64116,PC1286,NPD,N,1,SUS,U,U,,"3800 N MAIN ST
KANSAS CITY 64116
(39.163674306, -94.581411926)",62,4,4,167
140050925,07/21/2014 12:00:00 AM,12:15,07/15/2014 12:00:00 AM,12:00,07/21/2014 12:00:00 AM,11:30,502,220,Burglary - Non Resid,213,8600  67 TE,KANSAS CITY,64129,PJ5337,MPD,U,1,SUS,U,U,,"8600 67
TE KANSAS CITY 64129
(39.039016024, -94.496019407)",19,3,7,155
140077361,10/25/2014 12:00:00 AM,13:34,10/24/2014 12:00:00 AM,23:00,10/25/2014 12:00:00 AM,13:34,501,220,Burglary - Residence,224,5900  PASEO,KANSAS CITY,64130,PJ4671,MPD,U,1,SUS,U,U,,"5900 PASEO
KANSAS CITY 64130
(39.033319722, -94.544188138)",175,2,7,157
140079593,11/03/2014 12:00:00 AM,10:17,10/30/2014 12:00:00 AM,16:00,11/01/2014 12:00:00 AM,8:00,501,220,Burglary - Residence,233,1600  E 82 ST,KANSAS CITY,64132,PJ5994,MPD,U,1,SUS,U,U,,"1600 E 82 ST
KANSAS CITY 64132
(38.97919521, -94.569283152)",205,2,7,163
140005282,01/23/2014 12:00:00 AM,14:43,01/23/2014 12:00:00 AM,14:35,,,501,220,Burglary - Residence,543,7800  E 108 CI,KANSAS CITY,64134,PJ6907,SPD,U,3,SUS,B,M,,"7800 E 108
CI KANSAS CITY 64134
(38.928106416, -94.498868065)",190,1,7,143
140005421,01/24/2014 12:00:00 AM,4:58,01/23/2014 12:00:00 AM,21:20,01/24/2014 12:00:00 AM,4:50,501,220,Burglary - Residence,534,11300  MONTGALL AV,KANSAS CITY,64131,PJ7158,SPD,U,1,SUS,U,U,,"11300 MONTGALL AV
KANSAS CITY 64131
(38.921990195, -94.558654309)",4,1,7,149
140071270,10/03/2014 12:00:00 AM,5:32,10/03/2014 12:00:00 AM,5:30,,,502,220,Burglary - Non Resid,641,4900  NE 81 ST,KANSAS CITY,64119,PC0400,SCP,U,1,VIC,,,,"4900 NE 81 ST
KANSAS CITY 64119
(39.240749585, -94.523161877)",244,6,4,135
140053202,07/29/2014 12:00:00 AM,15:24,05/15/2013 12:00:00 AM,10:00,08/08/2013 12:00:00 AM,10:00,501,220,Burglary - Residence,534,3300  SOUTHERN HILLS DR,KANSAS CITY,64137,PJ6871,SPD,U,1,VIC,B,F,55,"3300 SOUTHERN HILLS DR
KANSAS CITY 64137
(38.927675463, -94.549825424)",245,1,7,149
140072238,10/06/2014 12:00:00 AM,16:32,10/05/2014 12:00:00 AM,16:00,10/06/2014 12:00:00 AM,16:30,502,220,Burglary - Non Resid,142,3700  WOODLAND AV,KANSAS CITY,64110,PJ3003,CPD,U,1,SUS,U,U,,"3700 WOODLAND AV
KANSAS CITY 64110
(39.059254661, -94.562677115)",78,3,7,19
140021563,04/01/2014 12:00:00 AM,17:43,03/22/2014 12:00:00 AM,10:30,03/22/2014 12:00:00 AM,17:00,501,220,Burglary - Residence,321,1000  PROSPECT AV,KANSAS CITY,64127,PJ0983,EPD,U,1,SUS,U,U,,"1000 PROSPECT AV
KANSAS CITY 64127
(39.101475224, -94.551318327)",109,3,7,95
140029508,05/02/2014 12:00:00 AM,13:50,05/01/2014 12:00:00 AM,14:30,05/02/2014 12:00:00 AM,6:40,501,220,Burglary - Residence,644,7500  NE 109 ST,KANSAS CITY,64157,PC0124,SCP,U,1,VIC,,,,"7500 NE 109 ST
KANSAS CITY 64157
(39.290919137, -94.4903295)",244,6,4,152
140014734,03/05/2014 12:00:00 AM,14:39,03/05/2014 12:00:00 AM,7:30,03/05/2014 12:00:00 AM,14:00,501,220,Burglary - Residence,321,1000  CLEVELAND AV,KANSAS CITY,64128,PJ1037,EPD,U,1,VIC,W,M,40,"1000 CLEVELAND AV
KANSAS CITY 64128
(39.133758997, -94.635162786)",,,5,88
140067153,09/18/2014 12:00:00 AM,10:52,09/09/2014 12:00:00 AM,12:00,09/18/2014 12:00:00 AM,10:45,501,220,Burglary - Residence,224,6000  HIGHLAND AV,KANSAS CITY,64130,PJ4734,MPD,U,1,VIC,B,M,66,"6000 HIGHLAND AV
KANSAS CITY 64130
(39.017440764, -94.567087894)",64,2,7,165
140085833,11/29/2014 12:00:00 AM,13:35,11/29/2014 12:00:00 AM,13:35,,,501,220,Burglary - Residence,311,4400  SCARRITT AV,KANSAS CITY,64124,PJ0234,EPD,U,1,VIC,W,M,56,"4400 SCARRITT AV
KANSAS CITY 64124
(39.114924288, -94.530090795)",174,4,7,76
140024621,04/13/2014 12:00:00 AM,9:57,04/12/2014 12:00:00 AM,10:00,04/12/2014 12:00:00 AM,15:00,501,220,Burglary - Residence,313,400  MONROE AV,KANSAS CITY,64123,PJ0518,EPD,N,1,SUS,U,U,,"400 MONROE AV
KANSAS CITY 64123
(39.109362074, -94.537527622)",202,4,7,70
140080126,11/05/2014 12:00:00 AM,8:57,11/05/2014 12:00:00 AM,8:50,,,501,220,Burglary - Residence,324,2600  KENSINGTON AV,KANSAS CITY,64127,PJ2209,EPD,U,1,SUS,U,U,,"2600 KENSINGTON AV
KANSAS CITY 64127
(39.078142727, -94.531925878)",107,3,7,95
140028624,04/28/2014 12:00:00 AM,15:10,04/21/2014 12:00:00 AM,0:01,04/28/2014 12:00:00 AM,7:00,501,220,Burglary - Residence,233,8400  SUMMIT ST,KANSAS CITY,64130,PJ6058,MPD,U,1,VIC,W,M,50,"8400 SUMMIT ST
KANSAS CITY 64130
(38.976093264, -94.599667164)",141,1,7,162
140061142,08/26/2014 12:00:00 AM,22:31,08/26/2014 12:00:00 AM,22:31,,,501,220,Burglary - Residence,343,3000  YORK ST,KANSAS CITY,64128,PJ2526,EPD,U,1,SUS,B,F,,"3000 YORK ST
KANSAS CITY 64128
(39.070702443, -94.525915576)",208,3,7,36
140005653,01/24/2014 12:00:00 AM,23:57,01/24/2014 12:00:00 AM,23:45,,,501,220,Burglary - Residence,243,7300  E 86 ST,KANSAS CITY,64138,PJ6237,MPD,U,1,VIC,B,F,39,"7300 E 86 ST
KANSAS CITY 64138
(38.968231174, -94.503547482)",179,2,7,98
140001715,01/08/2014 12:00:00 AM,15:33,01/08/2014 12:00:00 AM,12:30,01/08/2014 12:00:00 AM,15:00,501,220,Burglary - Residence,315,100  HARDESTY AV,KANSAS CITY,64123,PJ0360,EPD,U,1,VIC,W,M,35,"100 HARDESTY AV
KANSAS CITY 64123
(39.112365029, -94.518699795)",192,4,7,76
140047082,07/07/2014 12:00:00 AM,0:34,07/07/2014 12:00:00 AM,0:34,,,501,220,Burglary - Residence,331,2700  ASKEW AV,KANSAS CITY,64128,PJ2266,EPD,U,2,SUS,B,M,,"2700 ASKEW AV
KANSAS CITY 64128
(39.076591756, -94.541046189)",115,3,7,36
140068974,09/24/2014 12:00:00 AM,21:44,09/24/2014 12:00:00 AM,21:35,09/24/2014 12:00:00 AM,21:40,501,220,Burglary - Residence,334,4300  MERSINGTON AV,KANSAS CITY,64130,PJ3535,EPD,U,1,VIC,B,F,37,"4300 MERSINGTON AV
KANSAS CITY 64130
(39.047612415, -94.539038457)",40,3,7,157
140036021,05/26/2014 12:00:00 AM,16:10,05/23/2014 12:00:00 AM,15:00,05/26/2014 12:00:00 AM,16:00,501,220,Burglary - Residence,413,5600  N MAYVIEW AV,KANSAS CITY,64151,PP0667,NPD,U,2,VIC,W,F,30,"5600 N MAYVIEW AV
KANSAS CITY 64151
(39.196184781, -94.617345681)",152,5,3,66
140062655,09/01/2014 12:00:00 AM,10:10,08/31/2014 12:00:00 AM,23:30,09/01/2014 12:00:00 AM,10:00,501,220,Burglary - Residence,633,4700  N HIGHLAND AV,KANSAS CITY,64118,PC1025,SCP,N,1,SUS,U,U,,"4700 N HIGHLAND AV
KANSAS CITY 64118
(39.179406792, -94.559531785)",82,6,4,167
140008233,02/05/2014 12:00:00 AM,10:08,02/04/2014 12:00:00 AM,16:30,02/05/2014 12:00:00 AM,9:00,502,220,Burglary - Non Resid,311,4400  ST JOHN AV,KANSAS CITY,64123,PJ0297,EPD,U,1,VIC,,,,"4400 ST JOHN AV
KANSAS CITY 64123
(39.112867892, -94.529960085)",174,4,7,76
140050651,07/20/2014 12:00:00 AM,10:05,07/19/2014 12:00:00 AM,2:00,,,501,220,Burglary - Residence,534,10400  MONROE AV,KANSAS CITY,64137,PJ6781,SPD,U,1,VIC,W,M,40,"10400 MONROE AV
KANSAS CITY 64137
(38.937762538, -94.547946052)",245,1,7,149
140057386,08/13/2014 12:00:00 AM,17:36,08/13/2014 12:00:00 AM,12:00,08/13/2014 12:00:00 AM,13:00,501,220,Burglary - Residence,131,3100  GRAND AV,KANSAS CITY,64108,PJ2533,CPD,U,1,VIC,B,F,21,"3100 GRAND AV
KANSAS CITY 64108
(39.070833827, -94.58243213)",2,4,7,50
140058017,08/15/2014 12:00:00 AM,17:26,08/15/2014 12:00:00 AM,11:00,08/15/2014 12:00:00 AM,15:15,501,220,Burglary - Residence,345,11900  E 59 TERRACE CI,KANSAS CITY,64133,PJ4896,EPD,U,1,VIC,B,F,31,"11900 E 59 TERRACE
CI KANSAS CITY 64133
(39.013350377, -94.441193241)",224,2,7,37
140072422,10/07/2014 12:00:00 AM,10:28,10/06/2014 12:00:00 AM,10:30,10/07/2014 12:00:00 AM,9:45,501,220,Burglary - Residence,221,800  W 53 TE,KANSAS CITY,64113,PJ4241,MPD,U,1,SUS,U,U,,"800 W 53
TE KANSAS CITY 64113
(39.030794111, -94.597115119)",167,4,7,44
140008838,02/07/2014 12:00:00 AM,16:38,01/16/2014 12:00:00 AM,17:00,02/04/2014 12:00:00 AM,16:30,501,220,Burglary - Residence,212,5000  GLENSIDE DR,KANSAS CITY,64130,PJ4118,MPD,U,1,VIC,W,M,53,"5000 GLENSIDE DR
KANSAS CITY 64130
(39.034304173, -94.509707522)",20,2,7,155
140046392,07/03/2014 12:00:00 AM,23:51,07/03/2014 12:00:00 AM,23:45,,,501,220,Burglary - Residence,141,3600  CAMPBELL ST,KANSAS CITY,64109,PJ2929,CPD,U,1,VIC,W,F,82,"3600 CAMPBELL ST
KANSAS CITY 64109
(39.061372417, -94.574205402)",160,4,7,19
140082757,11/16/2014 12:00:00 AM,7:54,11/16/2014 12:00:00 AM,2:24,11/16/2014 12:00:00 AM,3:00,502,220,Burglary - Non Resid,131,1600  W 39 ST,KANSAS CITY,64111,PJ3027,CPD,U,1,SUS,W,M,,"1600 W 39 ST
KANSAS CITY 64111
(39.057257619, -94.603820197)",232,4,7,50
140014322,03/04/2014 12:00:00 AM,7:15,03/04/2014 12:00:00 AM,7:10,,,501,220,Burglary - Residence,532,11000  BENNINGTON AV,KANSAS CITY,64134,PJ6992,SPD,U,3,SUS,B,M,,"11000 BENNINGTON AV
KANSAS CITY 64134
(38.924308576, -94.513813758)",166,1,7,143
140069623,09/27/2014 12:00:00 AM,10:00,09/26/2014 12:00:00 AM,19:10,09/26/2014 12:00:00 AM,22:30,501,220,Burglary - Residence,231,7900  WASHINGTON ST,KANSAS CITY,64114,PJ5827,MPD,U,1,VIC,W,F,32,"7900 WASHINGTON ST
KANSAS CITY 64114
(38.98492428, -94.59563554)",141,1,7,162
140029861,05/03/2014 12:00:00 AM,18:50,04/26/2014 12:00:00 AM,9:00,05/03/2014 12:00:00 AM,12:15,502,220,Burglary - Non Resid,414,6200  NW 68 TE,KANSAS CITY,64119,PP0595,NPD,N,1,VIC,W,M,79,"6200 NW 68
TE KANSAS CITY 64119
(39.217798131, -94.507150667)",244,6,4,135
140061341,08/27/2014 12:00:00 AM,16:55,08/27/2014 12:00:00 AM,8:15,08/27/2014 12:00:00 AM,13:00,501,220,Burglary - Residence,221,5700  CHARLOTTE ST,KANSAS CITY,64113,PJ4549,MPD,N,1,SUS,U,U,,"5700 CHARLOTTE ST
KANSAS CITY 64113
(39.023575274, -94.577500405)",235,4,7,165
140088683,12/10/2014 12:00:00 AM,19:25,12/10/2014 12:00:00 AM,19:25,12/10/2014 12:00:00 AM,21:27,501,220,Burglary - Residence,345,11900  E 44 TE,KANSAS CITY,64130,PJ3833,EPD,U,2,VIC,B,F,37,"11900 E 44
TE KANSAS CITY 64130
(39.040981487, -94.440240994)",37,3,7,37
140049612,07/16/2014 12:00:00 AM,10:56,07/09/2014 12:00:00 AM,12:00,07/15/2014 12:00:00 AM,12:00,501,220,Burglary - Residence,241,3200  E 69 ST,KANSAS CITY,64130,PJ5329,MPD,U,1,VIC,W,M,58,"3200 E 69 ST
KANSAS CITY 64130
(39.00136126, -94.549597965)",72,2,7,151
140056692,08/11/2014 12:00:00 AM,11:55,08/10/2014 12:00:00 AM,18:00,08/11/2014 12:00:00 AM,12:00,501,220,Burglary - Residence,311,300  GLADSTONE AV,KANSAS CITY,64124,PJ0396,EPD,U,1,SUS,U,U,,"300 GLADSTONE AV
KANSAS CITY 64124
(39.111391819, -94.545785524)",202,4,7,70
140016258,03/11/2014 12:00:00 AM,15:39,03/01/2014 12:00:00 AM,12:00,03/11/2014 12:00:00 AM,15:10,501,220,Burglary - Residence,343,5200  E 39 TE,KANSAS CITY,64130,PJ3234,EPD,U,1,VIC,B,M,62,"5200 E 39
TE KANSAS CITY 64130
(39.053837647, -94.523329856)",230,3,7,157
140000438,01/02/2014 12:00:00 AM,16:10,12/29/2013 12:00:00 AM,23:00,01/02/2014 12:00:00 AM,16:00,501,220,Burglary - Residence,324,2300  ELMWOOD AV,KANSAS CITY,64127,PJ1954,EPD,N,1,VIC,B,M,55,"2300 ELMWOOD AV
KANSAS CITY 64127
(39.083442071, -94.529595964)",107,3,7,95
140041053,06/14/2014 12:00:00 AM,13:22,06/14/2014 12:00:00 AM,2:30,06/14/2014 12:00:00 AM,13:00,501,220,Burglary - Residence,233,1200  E 83 ST,KANSAS CITY,64131,PJ6024,MPD,U,1,SUS,U,U,,"1200 E 83 ST
KANSAS CITY 64131
(38.976535315, -94.575279669)",205,2,7,163
140042914,06/21/2014 12:00:00 AM,8:13,06/20/2014 12:00:00 AM,17:00,06/21/2014 12:00:00 AM,8:00,501,220,Burglary - Residence,224,6100  TRACY AV,KANSAS CITY,64130,PJ4825,MPD,U,1,VIC,B,M,81,"6100 TRACY AV
KANSAS CITY 64130
(39.016445233, -94.572136535)",1,2,7,165
140042053,06/18/2014 12:00:00 AM,10:00,06/14/2014 12:00:00 AM,10:00,06/18/2014 12:00:00 AM,10:00,501,220,Burglary - Residence,223,5700  COLLEGE AV,KANSAS CITY,64130,PJ4618,MPD,U,1,SUS,U,U,,"5700 COLLEGE AV
KANSAS CITY 64130
(39.022534774, -94.547347939)",175,2,7,157
140060206,08/23/2014 12:00:00 AM,13:05,08/23/2014 12:00:00 AM,9:30,08/23/2014 12:00:00 AM,13:00,501,220,Burglary - Residence,635,5000  N TOPPING AV,KANSAS CITY,64119,PC0903,SCP,N,1,SUS,U,U,,"5000 N TOPPING AV
KANSAS CITY 64119
(39.184391186, -94.512068199)",172,6,4,135
140015047,03/06/2014 12:00:00 AM,17:44,03/06/2014 12:00:00 AM,2:00,03/06/2014 12:00:00 AM,3:30,501,220,Burglary - Residence,635,7300  NE PARVIN RD,KANSAS CITY,64117,PC1343,SCP,U,1,VIC,W,F,48,"7300 NE PARVIN RD
KANSAS CITY 64117
(39.168417094, -94.494873104)",240,6,4,166
140051428,07/23/2014 12:00:00 AM,7:10,07/23/2014 12:00:00 AM,7:05,,,501,220,Burglary - Residence,315,500  OAKLEY AV,KANSAS CITY,64123,PJ0651,EPD,U,1,ARR,W,M,32,"500 OAKLEY AV
KANSAS CITY 64123
(39.106782692, -94.516696169)",192,4,7,76
140092529,12/27/2014 12:00:00 AM,1:08,12/27/2014 12:00:00 AM,1:08,12/27/2014 12:00:00 AM,1:18,501,220,Burglary - Residence,132,3700  WARWICK BL,KANSAS CITY,64111,PJ2980,CPD,U,1,VIC,W,M,24,"3700 WARWICK
BL KANSAS CITY 64111
(39.059951654, -94.583595347)",32,4,7,50
140020934,03/30/2014 12:00:00 AM,6:25,03/29/2014 12:00:00 AM,22:00,03/30/2014 12:00:00 AM,6:35,502,220,Burglary - Non Resid,334,4400  PROSPECT AV,KANSAS CITY,64130,PJ3590,EPD,U,1,SUS,U,U,,"4400 PROSPECT AV
KANSAS CITY 64130
(39.04604246, -94.554115369)",13,3,7,157
140000488,01/03/2014 12:00:00 AM,4:16,01/03/2014 12:00:00 AM,3:38,01/03/2014 12:00:00 AM,4:16,502,220,Burglary - Non Resid,131,3200  ROANOKE RD,KANSAS CITY,64111,PJ2617,CPD,U,1,SUS,U,U,,"3200 ROANOKE RD
KANSAS CITY 64111
(39.068851602, -94.605079032)",232,4,7,50
140053489,07/30/2014 12:00:00 AM,14:21,07/30/2014 12:00:00 AM,10:30,07/30/2014 12:00:00 AM,14:23,501,220,Burglary - Residence,542,6300  E 96 ST,KANSAS CITY,64138,PJ6561,SPD,U,1,SUS,U,U,,"6300 E 96 ST
KANSAS CITY 64138
(38.950831081, -94.516267587)",108,2,7,143
140025822,04/18/2014 12:00:00 AM,6:22,04/18/2014 12:00:00 AM,5:10,,,501,220,Burglary - Residence,243,3800  E 71 ST,KANSAS CITY,64132,PJ5411,MPD,U,1,SUS,U,U,,"3800 E 71 ST
KANSAS CITY 64132
(38.997388513, -94.542569505)",131,2,7,151
140046125,07/03/2014 12:00:00 AM,1:44,07/03/2014 12:00:00 AM,1:44,,,501,220,Burglary - Residence,535,200  E 125 PL,KANSAS CITY,64131,PJ7332,SPD,U,1,VIC,W,F,56,"200 E 125 PL
KANSAS CITY 64131
(38.901553763, -94.591810184)",95,1,7,129
140040246,06/11/2014 12:00:00 AM,16:00,06/11/2014 12:00:00 AM,16:00,,,501,220,Burglary - Residence,232,6600  TRACY AV,KANSAS CITY,64131,PJ5083,MPD,U,1,SUS,U,U,,"6600 TRACY AV
KANSAS CITY 64131
(39.00761394, -94.572132501)",96,2,7,163
140008169,02/04/2014 12:00:00 AM,15:43,02/03/2014 12:00:00 AM,10:09,02/03/2014 12:00:00 AM,17:30,501,220,Burglary - Residence,241,7000  BALES AV,KANSAS CITY,64130,PJ5377,MPD,U,1,SUS,U,U,,"7000 BALES AV
KANSAS CITY 64130
(38.99981191, -94.546335876)",72,2,7,151
140028655,04/29/2014 12:00:00 AM,1:02,04/29/2014 12:00:00 AM,1:02,,,502,220,Burglary - Non Resid,535,13700  WYANDOTTE ST,KANSAS CITY,64145,PJ7427,SPD,U,1,SUS,U,U,,"13700 WYANDOTTE ST
KANSAS CITY 64145
(38.879642596, -94.598405625)",159,1,7,129
140057782,08/14/2014 12:00:00 AM,20:54,08/14/2014 12:00:00 AM,7:30,08/14/2014 12:00:00 AM,20:23,501,220,Burglary - Residence,411,4000  N MAIN ST,KANSAS CITY,64117,PC1240,NPD,U,1,VIC,W,M,58,"4000 N MAIN ST
KANSAS CITY 64117
(39.166530334, -94.581360125)",62,4,4,167
140014555,03/04/2014 12:00:00 AM,22:23,03/04/2014 12:00:00 AM,22:03,03/04/2014 12:00:00 AM,22:28,501,220,Burglary - Residence,221,5100  VIRGINIA AV,KANSAS CITY,64130,PJ4112,MPD,U,1,VIC,B,F,37,"5100 VIRGINIA AV
KANSAS CITY 64130
(39.034234182, -94.569909022)",1,2,7,165
140027958,04/26/2014 12:00:00 AM,10:20,04/26/2014 12:00:00 AM,10:20,04/26/2014 12:00:00 AM,10:25,502,220,Burglary - Non Resid,233,8200  HOLMES RD,KANSAS CITY,,PJ6003,MPD,U,1,VIC,,,,"8200 HOLMES RD
(38.978942786, -94.580985429)",70,1,7,163
140005051,01/22/2014 12:00:00 AM,14:29,01/22/2014 12:00:00 AM,6:00,,,501,220,Burglary - Residence,233,1400  E 81 ST,KANSAS CITY,64133,PJ5891,MPD,U,1,VIC,B,F,56,"1400 E 81 ST
KANSAS CITY 64133
(38.981167443, -94.571455142)",205,2,7,163
140051427,07/23/2014 12:00:00 AM,6:16,07/22/2014 12:00:00 AM,16:00,07/23/2014 12:00:00 AM,6:00,502,220,Burglary - Non Resid,631,2400  NE RUSSELL RD,KANSAS CITY,64117,PC1245,SCP,U,2,VIC,W,M,44,"2400 NE RUSSELL RD
KANSAS CITY 64117
(39.166566122, -94.550400101)",86,6,4,167
140064508,09/08/2014 12:00:00 AM,11:12,09/06/2014 12:00:00 AM,14:00,09/08/2014 12:00:00 AM,9:30,502,220,Burglary - Non Resid,543,7100  LONGVIEW RD,KANSAS CITY,64134,PJ7247,SPD,U,1,VIC,,,,"7100 LONGVIEW RD
KANSAS CITY 64134
(38.915128266, -94.508368629)",190,1,7,143
140087040,12/04/2014 12:00:00 AM,12:44,12/03/2014 12:00:00 AM,15:00,12/04/2014 12:00:00 AM,11:00,501,220,Burglary - Residence,636,8100  NE 51 ST,KANSAS CITY,64117,PC0854,SCP,U,1,SUS,U,U,,"8100 NE 51 ST
KANSAS CITY 64117
(39.186554383, -94.485167539)",22,6,4,135
140065304,09/11/2014 12:00:00 AM,12:11,09/11/2014 12:00:00 AM,10:01,09/11/2014 12:00:00 AM,12:00,501,220,Burglary - Residence,334,4400  INDIANA AV,KANSAS CITY,64130,PJ3607,EPD,U,1,VIC,B,F,27,"4400 INDIANA AV
KANSAS CITY 64130
(39.045931841, -94.544876373)",68,3,7,157
140089071,12/12/2014 12:00:00 AM,12:50,12/12/2014 12:00:00 AM,10:30,12/12/2014 12:00:00 AM,12:50,501,220,Burglary - Residence,213,6900  MANCHESTER AV,KANSAS CITY,64133,PJ5405,MPD,N,1,SUS,U,U,,"6900 MANCHESTER AV
KANSAS CITY 64133
(38.998622607, -94.496416009)",18,2,7,37
140040983,06/14/2014 12:00:00 AM,6:59,06/13/2014 12:00:00 AM,19:15,06/14/2014 12:00:00 AM,6:45,502,220,Burglary - Non Resid,345,14200  E US 40 HW,KANSAS CITY,64136,PJ4399,EPD,N,1,SUS,U,U,,"14200 E US
HW KANSAS CITY 64136
(39.035576554, -94.413871725)",214,2,7,132
140081839,11/12/2014 12:00:00 AM,4:53,11/12/2014 12:00:00 AM,4:45,11/12/2014 12:00:00 AM,5:01,501,220,Burglary - Residence,311,3400  NORLEDGE AV,KANSAS CITY,64123,PJ0200,EPD,U,1,VIC,W,F,63,"3400 NORLEDGE AV
KANSAS CITY 64123
(39.116777584, -94.54128932)",202,4,7,76
140003134,01/14/2014 12:00:00 AM,11:02,01/13/2014 12:00:00 AM,12:00,01/14/2014 12:00:00 AM,11:02,501,220,Burglary - Residence,324,4400  E 23 ST,KANSAS CITY,64127,PJ1951,EPD,U,1,SUS,U,U,,"4400 E 23 ST
KANSAS CITY 64127
(39.083673549, -94.531512561)",17,3,7,95
140032547,05/13/2014 12:00:00 AM,13:17,05/13/2014 12:00:00 AM,8:40,05/13/2014 12:00:00 AM,12:00,501,220,Burglary - Residence,232,1400  E 66 TE,KANSAS CITY,64132,PJ5123,MPD,U,1,VIC,B,F,31,"1400 E 66
TE KANSAS CITY 64132
(39.006772698, -94.570278643)",96,2,7,163
140060686,08/25/2014 12:00:00 AM,11:45,08/23/2014 12:00:00 AM,8:00,08/23/2014 12:00:00 AM,12:00,501,220,Burglary - Residence,224,5900  ROCKHILL RD,KANSAS CITY,64113,PJ4687,MPD,U,1,SUS,U,U,,"5900 ROCKHILL RD
KANSAS CITY 64113
(39.019921051, -94.576554232)",235,1,7,165
140077698,10/26/2014 12:00:00 AM,21:23,10/22/2014 12:00:00 AM,7:30,10/26/2014 12:00:00 AM,19:30,501,220,Burglary - Residence,632,3500  N MONTEREY AV,KANSAS CITY,64117,PC1386,SCP,U,1,SUS,U,U,,"3500 N MONTEREY AV
KANSAS CITY 64117
(39.157943137, -94.54083497)",88,6,4,166
140048352,07/11/2014 12:00:00 AM,13:42,07/09/2014 12:00:00 AM,22:00,07/10/2014 12:00:00 AM,6:30,501,220,Burglary - Residence,121,1000  E 4 ST,KANSAS CITY,64106,PJ0380,CPD,U,1,SUS,U,U,,"1000 E 4 ST
KANSAS CITY 64106
(39.111342715, -94.572210262)",102,4,7,75
