"violationid","casenumber","case_status","street_address","postalcode","chapter","ordinance","description","ord_text","vio_status","correctiveaction","date_found","date_to_comply","date_resolved","full_address","pin","incident_location"
"0134f2d8-b805-4747-b2e4-c3b92114becd","NPD-2021-08443","In-Compliance","2009 Quincy Ave","64127","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","[TRASH IN THE BACK YARD OF THE HOUSE]","2021-12-28T00:00:00.000","2022-01-11T00:00:00.000","2022-04-01","2009 Quincy Ave, Kansas City, MO 64127","17897","POINT (-94.52321 39.0866)"
"0135f780-24a8-4fe8-bb53-07575de5c240","NPD-2021-12863","In-Violation","5543 South Benton Ave","64130","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","Remove trash through out, and any other trash.","2022-03-24T00:00:00.000","2022-04-03T00:00:00.000","2022-03-24","5543 South Benton Ave, Kansas City, MO 64130","36562",
"0135f8d0-e008-46c3-b2a0-6467539d95c3","NPD-2021-06939","In-Violation","2902 E 21st St","64127","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Violation","Auto parts, tires - no more than 4 total can be kept on property- they must also be neatly stacked. Remove items and store them properly.","2022-07-05T00:00:00.000","2022-08-05T00:00:00.000",,"2902 E 21st St, Kansas City, MO 64127","15621","POINT (-94.548326 39.086566)"
"01364f2f-23d0-494e-83c1-7e5a98fc3a38","NPD-2021-12154","In-Violation","112 Oakley Ave","64123","48","48-28","UNAPPROVED PARKING","DID ALLOW A MOTOR VEHICLE TO BE PARKED ON AN UNAPPROVED SURFACE THAT WAS NOT SOLID AND ALL-WEATHER.","In Violation","Move vehicle to solid all-weather parking surface, or install approved parking surface for this vehicle.","2021-08-31T00:00:00.000","2021-09-10T00:00:00.000",,"112 Oakley Ave, Kansas City, MO 64123","44789","POINT (-94.516367 39.111754)"
"01368ab7-c221-4239-8842-f4917f5bb3ac","NPD-2021-08274","Complete","101 NE 83rd St","64118","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Remove all trash","2021-10-15T00:00:00.000","2021-10-25T00:00:00.000","2022-09-09","101 NE 83rd St, Kansas City, MO 64118","93024","POINT (-94.579756 39.244618)"
"0137efd3-8ca9-4f16-8b38-75e292adba65","NPD-2022-01260","In-Violation","1001 NE 115th St","64155","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Violation","Trim vegetation to 10"" in height or less.","2022-07-08T00:00:00.000","2022-07-18T00:00:00.000",,"1001 NE 115th St, Kansas City, MO 64155","100581",
"0137f4a8-7379-4e58-8470-cc16cdb603f0","NPD-2021-06391","In-Violation","811 Van Brunt Blvd","64124","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","[trash, garbage, debris, trash bags]","2021-07-01T00:00:00.000","2021-07-11T00:00:00.000",,"811 Van Brunt Blvd, Kansas City, MO 64124","7976","POINT (-94.525924 39.102215)"
"013a7031-c6c3-49c8-bd43-7ffbfb21c57f","NPD-2021-07278","In-Violation","2306 Holly St","64108","56","56-573","FAILURE TO REGISTER VACANT PROPERTY","ALL OWNERS MUST REGISTER VACANT AND/OR FORECLOSING PROPERTIES AS REQUIRED BY SECTION 56-573 OF THE CODE OF ORDINANCES, KANSAS CITY, MO.IN ORDER TO REGISTER YOUR VACANT OR RENTAL PROPERTY, PLEASE ACCESS THE LINKS BELOW AND FOLLOW THE OUTLINED INSTRUCTIONS.  IF YOU HAVE ANY QUESTIONS PLEASE CONTACT 513-9010.HTTP://KCMO.GOV/VACANT","In Compliance","Structure must be registered as a vacant dwelling with the city.","2021-09-01T00:00:00.000","2021-10-01T00:00:00.000","2022-09-09","2306 Holly St, Kansas City, MO 64108","124130","POINT (-94.598383 39.085641)"
"013afa5f-cc00-4f69-9f7b-df04d54d6d7b","NPD-2021-06565","In-Violation","3918 Flora Ave","64110","56","56-573","FAILURE TO REGISTER VACANT PROPERTY","ALL OWNERS MUST REGISTER VACANT AND/OR FORECLOSING PROPERTIES AS REQUIRED BY SECTION 56-573 OF THE CODE OF ORDINANCES, KANSAS CITY, MO.IN ORDER TO REGISTER YOUR VACANT OR RENTAL PROPERTY, PLEASE ACCESS THE LINKS BELOW AND FOLLOW THE OUTLINED INSTRUCTIONS.  IF YOU HAVE ANY QUESTIONS PLEASE CONTACT 513-9010.HTTP://KCMO.GOV/VACANT","In Compliance","Structure must be registered as a vacant dwelling with the city.","2021-07-09T00:00:00.000","2021-08-08T00:00:00.000","2022-08-09","3918 Flora Ave, Kansas City, MO 64110","135501","POINT (-94.566375 39.055138)"
"013b9306-64b8-43cc-b956-74dd5aaecc58","NPD-2021-05483","Complete","9232 McGee St","64114","56","56-132 (B)","PEELING, CRACKED, BLISTERED PAINT","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Compliance","Paint or otherwise protect exterior wall. GARAGE DOOR.","2021-12-08T00:00:00.000","2022-01-07T00:00:00.000","2022-06-14","9232 McGee St, Kansas City, MO 64114","151490","POINT (-94.587637 38.96037)"
"013ec854-546c-419e-925a-01277ad29d0b","NPD-2021-12353","In-Violation","7425 Arleta Blvd","64132","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","REMOVE CONTAINERS AND TIRES AND LARGE LOG IN BACKYARD.","2022-02-23T00:00:00.000","2022-03-05T00:00:00.000","2022-08-31","7425 Arleta Blvd, Kansas City, MO 64132","115339",
"013ed8f9-a388-4c47-9673-94862d062b67","NPD-2022-09006","In-Violation","2444 Brooklyn Ave","64127","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Violation","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery).","2022-07-20T00:00:00.000","2022-07-30T00:00:00.000",,"2444 Brooklyn Ave, Kansas City, MO 64127","14269",
"013ff457-70dd-463d-906f-80deb7cebc71","NPD-2021-09543","In-Compliance","520 N White Ave","64123","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","LITTER, TRASH, TRASH BAGS, RUBBISH LEFT OUTSIDE - Remove or properly store ALL litter, trash, trash bags, refuse & rubbish.","2021-09-01T00:00:00.000","2021-07-05T00:00:00.000","2022-09-09","520 N White Ave, Kansas City, MO 64123","45542","POINT (-94.511396 39.118578)"
"013ffd10-f9e4-40d3-a092-4b46110ff97d","NPD-2022-02263","In-Violation","3832 Wabash Ave","64109","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","REMOVE ALL TRASH, LITTER AND RUBBISH THATS AROUD THE PROPERTY FRONT AND BACK YARD","2022-03-28T00:00:00.000","2022-04-07T00:00:00.000",,"3832 Wabash Ave, Kansas City, MO 64109","134408",
"01402370-8ae5-486f-a43e-b42245c8cc78","NPD-2022-07520","In-Violation","2406 Woodland Ave","64108","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Violation","Trim vegetation to 10"" in height or less.","2022-06-16T00:00:00.000","2022-06-26T00:00:00.000",,"2406 Woodland Ave, Kansas City, MO 64108","13604",
"0140b704-c972-4254-90c9-ee058be95e5d","NPD-2021-21098","In-Compliance","6704 Dr. Martin Luther King Jr. Blvd","64129","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","REMOVE TRASH FROM FRONT YARD.","2021-11-23T00:00:00.000","2021-12-03T00:00:00.000","2022-02-24","6704 Dr. Martin Luther King Jr. Blvd, Kansas City, MO 64129","54424",
"012e4a75-921a-4f86-a254-f9ce0b9cce77","NPD-2021-08954","In-Compliance","6620 E 13th St","64126","56","56-133","GENERAL DISREPAIR (GUTTER)","Gutters in disrepair.","In Violation","Repair or replace gutters","2022-06-07T00:00:00.000","2022-07-07T00:00:00.000",,"6620 E 13th St, Kansas City, MO 64126","7000",
"0140bf94-bf58-4b14-83bf-3b341a8d915e","NPD-2021-01707","In-Violation","3000 Campbell St","64109","56","56-132 (B)","PEELING, CRACKED, BLISTERED PAINT","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Violation","Paint or otherwise protect exterior wall.","2021-08-04T00:00:00.000","2021-09-03T00:00:00.000",,"3000 Campbell St, Kansas City, MO 64109","127198","POINT (-94.57394 39.072334)"
"01410db7-6a01-48be-b04b-71dbd584807b","NPD-2021-09153","In-Violation","6041 Agnes Ave","64130","48","48-28","UNAPPROVED PARKING","DID ALLOW A MOTOR VEHICLE TO BE PARKED ON AN UNAPPROVED SURFACE THAT WAS NOT SOLID AND ALL-WEATHER.","In Compliance","Move vehicle to solid all-weather parking surface, or install approved parking surface for this vehicle.","2021-11-04T00:00:00.000","2021-11-14T00:00:00.000","2022-03-07","6041 Agnes Ave, Kansas City, MO 64130","994","POINT (-94.551315 39.016101)"
"0142f0c4-e049-4daf-afd9-07ec8a3f2f4f","NPD-2021-12919","In-Violation","6451 E 14th St","64126","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Violation","Trim vegetation to 10"" in height or less.","2021-07-21T00:00:00.000","2021-07-31T00:00:00.000",,"6451 E 14th St, Kansas City, MO 64126","6248","POINT (-94.506104 39.094691)"
"0143a19d-4355-435d-8579-9784173e0a61","NPD-2021-05886","In-Violation","3708 E 93rd St","64132","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","REMOVE LOOSE AND SCATTERED TRASH IN YARD.","2021-11-03T00:00:00.000","2021-11-13T00:00:00.000","2022-08-18","3708 E 93rd St, Kansas City, MO 64132","55854","POINT (-94.545606 38.957631)"
"0143cbb0-e908-43dd-8744-adbdf9c0efb3","NPD-2021-20729","In-Compliance","2612 Garfield Ave","64127","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","Trash cans on the front porch need to be removed , tires/trash needs to be removed from the front yard.","2021-11-22T00:00:00.000","2021-12-02T00:00:00.000","2022-01-28","2612 Garfield Ave, Kansas City, MO 64127","14515","POINT (-94.558231 39.078293)"
"01448d19-5ebd-4ba8-970f-b44dbf40d1b8","NPD-2021-02863","In-Violation","4302 Paseo","64110","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","Please remove beer cans and other trash from around property.","2021-09-22T00:00:00.000","2021-10-02T00:00:00.000",,"4302 Paseo , Kansas City, MO 64110","137841","POINT (-94.567907 39.04858)"
"0144d244-57d6-4b3e-940e-d20018e35afc","NPD-2022-11398","In-Violation","3430 Wabash Ave","64109","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Violation","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery).","2022-08-19T00:00:00.000","2022-08-29T00:00:00.000",,"3430 Wabash Ave, Kansas City, MO 64109","126487",
"014507d2-88d4-4d25-9df8-fcd139bfe46d","NPD-2021-10241","In-Violation","3816 Montgall Ave","64128","56","56-132","EXTERIOR SURFACE MATERIAL NOT PROTECTED","EXTERIOR SURFACE MATERIAL NOT ADEQUATELY PROTECTED AGAINST WEATHERING.","In Violation","Paint or otherwise protect exterior wall.","2022-04-19T00:00:00.000","2022-05-19T00:00:00.000",,"3816 Montgall Ave, Kansas City, MO 64128","29027",
"0145ad07-8b5d-44db-9904-b1f14bf4d0de","NPD-2021-10819","Complete","1001 NE 115th St","64155","56","56-132","PAINTING NEEDED ON EXTERIOR WALL TRIM","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL TRIM WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Compliance","Paint or otherwise protect exterior wall trim.","2021-07-09T00:00:00.000","2021-08-08T00:00:00.000","2022-01-04","1001 NE 115th St, Kansas City, MO 64155","100581","POINT (-94.566236 39.301794)"
"01473f93-e735-49bc-ab70-2a32ff0a6936","NPD-2021-06810","In-Violation","5342 Agnes Ave","64130","56","56-134","GENERAL DISREPAIR (DOOR)","Door in disrepair.","In Compliance","Repair or replace door.","2021-12-23T00:00:00.000","2022-01-22T00:00:00.000","2022-06-13","5342 Agnes Ave, Kansas City, MO 64130","36195","POINT (-94.550463 39.028397)"
"01477fdf-ec87-403d-a232-3dfc5fc455cc","NPD-2022-11111","In-Violation","2404 E 11th St","64127","48","48-25","RUBBISH, LIMBS AND BRUSH ON THE PROPERTY","RUBBISH, LIMBS AND BRUSH ON THE PROPERTY.","In Violation","Remove and/or bundle limbs and brush (NW side of home).","2022-08-10T00:00:00.000","2022-08-20T00:00:00.000",,"2404 E 11th St, Kansas City, MO 64127","11879",
"0148f60b-b6e8-49ed-9a08-d5081928373b","NPD-2022-00779","In-Violation","610 E 83rd St","64131","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","REMOVE TRASH ON CURB ON NORTH SIDE OF HOUSE ALONG DRIVEWAY AND ON EAST SIDE.","2022-03-24T00:00:00.000","2022-04-03T00:00:00.000","2022-06-10","610 E 83rd St, Kansas City, MO 64131","119470",
"0149ad59-9434-43c8-a7c0-7c0a666562ff","NPD-2022-05745","In-Violation","4421 Bellefontaine Ave","64130","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Compliance","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery).","2022-05-24T00:00:00.000","2022-06-03T00:00:00.000","2022-08-22","4421 Bellefontaine Ave, Kansas City, MO 64130","34461",
"0149c45b-7777-471f-a3d9-c9f160478c90","NPD-2022-07387","In-Violation","4004 Garfield Ave","64130","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Violation","Trim vegetation to 10"" in height or less.","2022-06-13T00:00:00.000","2022-06-23T00:00:00.000",,"4004 Garfield Ave, Kansas City, MO 64130","136705",
"014ac1a9-79be-42d7-a167-93025a57ab72","NPD-2021-04806","In-Violation","4024 E 70th Ter","64132","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Violation","Sofas, chairs, chest of drawers, carpet, mattress, buckets, numerous items piled in front yard, items on retaining wall.","2022-05-23T00:00:00.000","2022-06-02T00:00:00.000",,"4024 E 70th Ter, Kansas City, MO 64132","2591",
"014c6d6b-07b6-4d6d-aea6-f11969857e0e","NPD-2022-09890","In-Violation","427 Drury Ave","64123","48","48-27","WRECKED, DAMAGED, DEMOLISHED, DISASSEMBLED VEHICLE","WRECKED, DAMAGED OR DISABLED VEHICLE IS LOCATED ON THE PREMISES.","In Violation","Remove or repair disabled vehicle [car in garage].","2022-07-21T00:00:00.000","2022-07-31T00:00:00.000",,"427 Drury Ave, Kansas City, MO 64123","45406",
"014f6d56-25ea-4a8f-a80a-8bc1448bd8b5","NPD-2021-12861","In-Compliance","300 Wheeling Ave","64123","48","48-27","UNLICENSED VEHICLE","MOTOR VEHICLE(S) WITHOUT CURRENT STATE LICENSE PLATES PARKED ON THE PREMISES.","In Compliance","License or remove vehicle [Truck in back ].","2021-09-16T00:00:00.000","2021-09-26T00:00:00.000","2022-01-13","300 Wheeling Ave, Kansas City, MO 64123","46105","POINT (-94.510696 39.110363)"
"01500806-9125-4d3d-b534-3d439b69f8d7","NPD-2022-08678","In-Violation","6724 N Evans Ave","64151","48","48-28","UNAPPROVED PARKING","DID ALLOW A MOTOR VEHICLE TO BE PARKED ON AN UNAPPROVED SURFACE THAT WAS NOT SOLID AND ALL-WEATHER.","In Violation","Move vehicle to solid all-weather parking surface, or install approved parking surface for this vehicle.","2022-07-26T00:00:00.000","2022-08-05T00:00:00.000",,"6724 N Evans Ave, Kansas City, MO 64151","164678",
"015087ec-1d56-4310-bd9e-8ec1ed500154","NPD-2021-07273","In-Violation","1924 Monroe Ave","64127","48","48-32","UNAPPROVED STORAGE - BUILDING MATERIALS","RESIDENTIAL PREMISES IS BEING USED FOR THE OPEN STORAGE OF ITEMS OR MATERIALS OTHER THAN YARD FURNITURE, NEATLY STACKED FIREWOOD, YARD TOOLS, TOYS, OR OTHER SUCH ITEMS APPROVED BY THE DIRECTOR OF NEIGHBORHOOD AND COMMUNITY SERVICES.THE OPEN STORAGE OF USABLE BUILDING MATERIALS IS PERMITTED AND WILL NOT BE CONSIDERED TO CONSTITUTE A NUISANCE IF THE OPEN STORAGE IS TEMPORARY, THE BUILDING MATERIALS ARE TO BE USED ON THE PREMISES,THE BUILDING MATERIALS ARE NEATLY STACKED AT LEAST 18 INCHES OFF THE GROUND AND THE BUILDING MATERIALS ARE NOT STORED AGAINST THE SIDE OF A STRUCTURE.","In Compliance","[BUCKETS]","2021-09-30T00:00:00.000","2021-10-10T00:00:00.000","2022-04-07","1924 Monroe Ave, Kansas City, MO 64127","15026","POINT (-94.539279 39.087917)"
"015115d2-4475-4843-9ef5-7c8df9591dfd","NPD-2022-03955","In-Compliance","4310 Virginia Ave","64110","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Compliance","HIGH GRASS/WEEDS THROUGHOUT","2022-05-09T00:00:00.000","2022-05-19T00:00:00.000","2022-08-25","4310 Virginia Ave, Kansas City, MO 64110","137867",
"0151b057-200a-40a6-a0d3-8d272ea58fdc","NPD-2021-12223","In-Violation","1514 E 50th St","64110","56","56-93","PORCH IN DISREPAIR","PORCH(ES) IN DISREPAIR.","In Compliance","Repair or replace porch floor","2021-08-30T00:00:00.000","2021-09-29T00:00:00.000","2022-05-27","1514 E 50th St, Kansas City, MO 64110","138348","POINT (-94.566113 39.036007)"
"0152bf0e-d0f1-44f3-9128-c24ea3675413","NPD-2021-10471","In-Compliance","1516 White Ave","64126","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Violation","REMOVE COOLER IN FRONT OF HOUSE","2021-07-26T00:00:00.000","2021-08-05T00:00:00.000",,"1516 White Ave, Kansas City, MO 64126","6527","POINT (-94.512497 39.093201)"
"015358b5-42d4-499c-807c-d6447999ebf2","NPD-2021-13014","In-Violation","7443 Wabash Ave","64132","56","56-135","PANES ARE CRACKED BROKEN OR MISSING","Window panes are cracked broken or missing.","In Compliance","Repair or replace window panes. 2ND LEVEL WINDOW HAS BROKEN WINDOW WITH BOARD COVERING FROM INSIDE HOME.","2021-10-20T00:00:00.000","2021-11-19T00:00:00.000","2022-08-08","7443 Wabash Ave, Kansas City, MO 64132","115407","POINT (-94.558426 38.991212)"
"01544a3e-f35a-41e8-b150-eaa2f2e114d1","NPD-2021-03506","In-Compliance","1537 Lawn Ave","64127","48","48-32","UNAPPROVED STORAGE - BUILDING MATERIALS","RESIDENTIAL PREMISES IS BEING USED FOR THE OPEN STORAGE OF ITEMS OR MATERIALS OTHER THAN YARD FURNITURE, NEATLY STACKED FIREWOOD, YARD TOOLS, TOYS, OR OTHER SUCH ITEMS APPROVED BY THE DIRECTOR OF NEIGHBORHOOD AND COMMUNITY SERVICES.THE OPEN STORAGE OF USABLE BUILDING MATERIALS IS PERMITTED AND WILL NOT BE CONSIDERED TO CONSTITUTE A NUISANCE IF THE OPEN STORAGE IS TEMPORARY, THE BUILDING MATERIALS ARE TO BE USED ON THE PREMISES,THE BUILDING MATERIALS ARE NEATLY STACKED AT LEAST 18 INCHES OFF THE GROUND AND THE BUILDING MATERIALS ARE NOT STORED AGAINST THE SIDE OF A STRUCTURE.","In Compliance","[BUCKETS, VACCUM ON THE PORCH, WASHING MACHINE, BOARDS, TIRE, ITEMS ON THE SIDE OF THE HOUSE]","2021-09-24T00:00:00.000","2021-10-08T00:00:00.000","2021-11-15","1537 Lawn Ave, Kansas City, MO 64127","8678","POINT (-94.527846 39.092961)"
"0154cceb-9c04-45a6-b40b-0c0837f7cee7","NPD-2021-04450","In-Violation","5201 E 6th St","64124","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","[Trash, garbage, debris, trash bags]","2021-12-01T00:00:00.000","2021-12-11T00:00:00.000","2022-08-10","5201 E 6th St, Kansas City, MO 64124","7524","POINT (-94.521054 39.104339)"
"0154fa11-01bb-439d-afa4-fa0b4a9a9418","NPD-2021-21730","In-Compliance","2530 Spruce Ave","64127","48","48-46(c)","A STRUCTURE IS MARKED WITH GRAFFITI","A structure is marked with graffiti.","In Compliance","Remove or cover graffiti.","2021-12-20T00:00:00.000","2021-12-30T00:00:00.000","2022-02-22","2530 Spruce Ave, Kansas City, MO 64127","19688","POINT (-94.532916 39.079032)"
"01551008-b7f8-4324-82a0-44d0dab8f645","NPD-2021-06789","In-Violation","2602 E 52nd St","64130","56","56-132","EXTERIOR SURFACE MATERIAL NOT PROTECTED","EXTERIOR SURFACE MATERIAL NOT ADEQUATELY PROTECTED AGAINST WEATHERING.","In Violation","Paint or otherwise protect exterior wall.","2022-08-01T00:00:00.000","2022-08-31T00:00:00.000",,"2602 E 52nd St, Kansas City, MO 64130","36127",
"01575696-094f-4b9a-a442-09a5f4a1db9e","NPD-2021-13256","In-Violation","1346 E 76th St","64131","56","56-93","HANDRAIL MISSING","Handrails must be provided where needed for safety.","In Compliance","Repair or replace handrails. FRONT STEPS NEAR SIDEWALK NEEDS A HANDRAIL.","2022-03-24T00:00:00.000","2022-04-23T00:00:00.000","2022-06-23","1346 E 76th St, Kansas City, MO 64131","116072",
"0157adc9-cc0b-4be7-b4c3-a57c009cd0d4","NPD-2021-21859","In-Violation","1237 Topping Ave","64126","48","48-28","UNAPPROVED PARKING","DID ALLOW A MOTOR VEHICLE TO BE PARKED ON AN UNAPPROVED SURFACE THAT WAS NOT SOLID AND ALL-WEATHER.","In Violation","Move vehicles to solid all-weather parking surface, or install approved parking surface for these vehicles. Vehicles must be parked properly. Vehicles cannot be parked in the yard. Remove all vehicles which are not on a hardened surface.","2021-12-22T00:00:00.000","2022-01-01T00:00:00.000",,"1237 Topping Ave, Kansas City, MO 64126","6433","POINT (-94.514643 39.096344)"
"01585ea8-b46a-40dd-9db4-90a6bb5c484d","NPD-2021-09915","In-Violation","3407 Wyandotte St","64111","48","48-32","UNAPPROVED STORAGE - BUILDING MATERIALS","RESIDENTIAL PREMISES IS BEING USED FOR THE OPEN STORAGE OF ITEMS OR MATERIALS OTHER THAN YARD FURNITURE, NEATLY STACKED FIREWOOD, YARD TOOLS, TOYS, OR OTHER SUCH ITEMS APPROVED BY THE DIRECTOR OF NEIGHBORHOOD AND COMMUNITY SERVICES.THE OPEN STORAGE OF USABLE BUILDING MATERIALS IS PERMITTED AND WILL NOT BE CONSIDERED TO CONSTITUTE A NUISANCE IF THE OPEN STORAGE IS TEMPORARY, THE BUILDING MATERIALS ARE TO BE USED ON THE PREMISES,THE BUILDING MATERIALS ARE NEATLY STACKED AT LEAST 18 INCHES OFF THE GROUND AND THE BUILDING MATERIALS ARE NOT STORED AGAINST THE SIDE OF A STRUCTURE.","In Violation","OPEN STORAGE BUILDING MATERIALS NOT 18” OFF GROUND","2021-12-13T00:00:00.000","2021-12-23T00:00:00.000",,"3407 Wyandotte St, Kansas City, MO 64111","127841","POINT (-94.587906 39.065404)"
