Report_No,Zip Code,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,Rep_Dist,City,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Firearm Used Flag  ,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140065869,64163,09/13/2014 12:00:00 AM,16:59,08/18/2014 12:00:00 AM,15:00,08/18/2014 12:00:00 AM,16:00,670,23D,Stealing from Buildi,424,7700  NW 122 ST,PP0046,KANSAS CITY,NPD,N,1,SUS,W,M,18,"7700 NW 122 ST
KANSAS CITY 64163
(39.315215492, -94.668917206)",N,203,5,3,133
140013552,64163,02/28/2014 12:00:00 AM,15:10,02/28/2014 12:00:00 AM,12:00,,,650,23G,Stealing Auto Parts/,424,7900  NW 128 ST,PP0046,KANSAS CITY,NPD,N,1,VIC,W,M,54,"7900 NW 128 ST
KANSAS CITY 64163
(39.32566013, -94.668655212)",N,203,5,3,133
140049951,64163,07/17/2014 12:00:00 AM,14:49,07/17/2014 12:00:00 AM,14:49,,,3076,,Attempt Suicide by S,424,12300  N POMONA AV,PP0046,KANSAS CITY,NPD,U,1,VIC,W,F,54,"12300 N POMONA AV
KANSAS CITY 64163
(39.316146536, -94.670847278)",N,203,5,3,133
140058555,64163,08/17/2014 12:00:00 AM,21:27,08/17/2014 12:00:00 AM,21:20,,,802,13B,Non Agg Assault Dome,345,4900  EMERY AV,PJ4399,KANSAS CITY,EPD,Y,1,VIC,B,F,37,"4900 EMERY AV
KANSAS CITY 64163
(39.031787344, -94.410013767)",N,214,2,7,132
140085217,64163,11/26/2014 12:00:00 AM,11:03,10/01/2013 12:00:00 AM,0:01,04/11/2014 12:00:00 AM,0:01,1401,290,Property Damage,424,12100  N POMONA AVE,PP0046,KANSAS CITY,NPD,U,1,VIC,,,,"12100 N POMONA AVE
KANSAS CITY 64163
(39.315217644, -94.670373361)",N,203,5,3,133
140018513,64163,03/20/2014 12:00:00 AM,4:45,03/20/2014 12:00:00 AM,4:45,,,702,240,Auto Theft,424,13700  NW INTERURBAN RD,PP0010,KANSAS CITY,NPD,U,1,VIC,W,M,37,"13700 NW INTERURBAN RD
KANSAS CITY 64163
(39.341312229, -94.680795239)",N,203,5,3,133
140048877,64163,07/13/2014 12:00:00 AM,17:20,07/13/2014 12:00:00 AM,10:30,07/13/2014 12:00:00 AM,17:20,802,13B,Non Agg Assault Dome,424,7900  NW 122 CT,PP0046,KANSAS CITY,NPD,Y,1,VIC,W,F,40,"7900 NW 122 CT
KANSAS CITY 64163
(39.313806252, -94.670948679)",N,203,5,3,133
140048877,64163,07/13/2014 12:00:00 AM,17:20,07/13/2014 12:00:00 AM,10:30,07/13/2014 12:00:00 AM,17:20,802,13B,Non Agg Assault Dome,424,7900  NW 122 CT,PP0046,KANSAS CITY,NPD,Y,1,SUS,W,M,40,"7900 NW 122 CT
KANSAS CITY 64163
(39.313806252, -94.670948679)",N,203,5,3,133
140002789,64163,01/13/2014 12:00:00 AM,10:39,01/03/2014 12:00:00 AM,10:00,01/13/2014 12:00:00 AM,10:39,1198,26C,Impersonation,424,7800  NW 122 ST,PP0046,KANSAS CITY,NPD,N,2,VIC,W,F,59,"7800 NW 122 ST
KANSAS CITY 64163
(39.315085284, -94.669107333)",N,203,5,3,133
140013552,64163,02/28/2014 12:00:00 AM,15:10,02/28/2014 12:00:00 AM,12:00,,,650,23G,Stealing Auto Parts/,424,7900  NW 128 ST,PP0046,KANSAS CITY,NPD,N,1,SUS,U,U,,"7900 NW 128 ST
KANSAS CITY 64163
(39.32566013, -94.668655212)",N,203,5,3,133
140075191,64161,10/17/2014 12:00:00 AM,14:43,10/15/2014 12:00:00 AM,17:00,10/16/2014 12:00:00 AM,5:55,1401,290,Property Damage,636,8600  NE PARVIN RD,PC1118,KANSAS CITY,SCP,N,1,SUS,U,U,,"8600 NE PARVIN RD
KANSAS CITY 64161
(39.168397505, -94.479704466)",N,119,6,4,89
140035443,64161,05/24/2014 12:00:00 AM,2:46,05/23/2014 12:00:00 AM,20:00,05/24/2014 12:00:00 AM,2:30,702,240,Auto Theft,636,3200  N AMERISTAR DR,PC1444,KANSAS CITY,SCP,U,1,SUS,U,U,,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
140046216,64161,07/03/2014 12:00:00 AM,13:45,06/25/2014 12:00:00 AM,22:00,06/25/2014 12:00:00 AM,22:10,670,23D,Stealing from Buildi,636,3200  N AMERISTAR DR,PC1444,KANSAS CITY,SCP,U,1,SUS,U,U,,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
140087943,64161,12/08/2014 12:00:00 AM,7:47,12/04/2014 12:00:00 AM,19:30,12/08/2014 12:00:00 AM,6:30,690,23H,Stealing All Other,636,4100-BLK N KIMBALL DR,PC1126,KANSAS CITY,SCP,N,1,SUS,U,U,,"4100 BLK N KIMBALL DR
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
140031854,64161,05/10/2014 12:00:00 AM,23:09,05/10/2014 12:00:00 AM,20:27,05/10/2014 12:00:00 AM,20:34,690,23H,Stealing All Other,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,1,VIC,W,M,54,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140077183,64161,10/24/2014 12:00:00 AM,20:00,10/24/2014 12:00:00 AM,19:55,,,1850,35B,Possession of Drug E,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,1,ARR,B,M,18,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140020217,64161,03/27/2014 12:00:00 AM,11:43,03/25/2014 12:00:00 AM,0:01,03/27/2014 12:00:00 AM,11:43,670,23D,Stealing from Buildi,636,3600  N RANDOLPH RD,PC1296,KANSAS CITY,SCP,U,1,VIC,,,,"3600 N RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
140046052,64161,07/02/2014 12:00:00 AM,16:31,07/02/2014 12:00:00 AM,15:00,07/02/2014 12:00:00 AM,17:40,690,23H,Stealing All Other,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,2,ARR,B,F,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140069410,64161,09/26/2014 12:00:00 AM,15:52,09/25/2014 12:00:00 AM,18:00,09/26/2014 12:00:00 AM,6:00,702,240,Auto Theft,636,9000  NE BIRMINGHAM RD,PC1390,KANSAS CITY,SCP,N,1,SUS,U,U,,"9000 NE BIRMINGHAM RD
KANSAS CITY 64161
(39.158471212, -94.471242547)",N,94,6,4,89
140046052,64161,07/02/2014 12:00:00 AM,16:31,07/02/2014 12:00:00 AM,15:00,07/02/2014 12:00:00 AM,17:40,690,23H,Stealing All Other,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,5,VIC,W,M,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140040484,64161,06/12/2014 12:00:00 AM,15:11,06/06/2014 12:00:00 AM,18:00,06/09/2014 12:00:00 AM,7:00,502,220,Burglary - Non Resid,636,4800  N KIMBALL DR,PC1126,KANSAS CITY,SCP,U,1,VIC,,,,"4800 N KIMBALL DR
KANSAS CITY 64161
(39.177378852, -94.433886695)",N,138,6,4,116
140020516,64161,03/28/2014 12:00:00 AM,13:29,03/28/2014 12:00:00 AM,13:29,,,1849,35A,Possession/Sale/Dist,636,3600  N RANDOLPH RD,PC1296,KANSAS CITY,SCP,U,2,VIC,,,,"3600 N RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
140000224,64161,01/02/2014 12:00:00 AM,0:51,01/02/2014 12:00:00 AM,0:50,,,502,220,Burglary - Non Resid,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,2,SUS,U,U,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140071617,64161,10/04/2014 12:00:00 AM,10:58,10/04/2014 12:00:00 AM,1:00,10/04/2014 12:00:00 AM,1:30,670,23D,Stealing from Buildi,636,3200  N AMERISTAR DR,PC1444,KANSAS CITY,SCP,N,1,VIC,W,M,39,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
140069410,64161,09/26/2014 12:00:00 AM,15:52,09/25/2014 12:00:00 AM,18:00,09/26/2014 12:00:00 AM,6:00,702,240,Auto Theft,636,9000  NE BIRMINGHAM RD,PC1390,KANSAS CITY,SCP,N,1,VIC,W,M,58,"9000 NE BIRMINGHAM RD
KANSAS CITY 64161
(39.158471212, -94.471242547)",N,94,6,4,89
140020217,64161,03/27/2014 12:00:00 AM,11:43,03/25/2014 12:00:00 AM,0:01,03/27/2014 12:00:00 AM,11:43,670,23D,Stealing from Buildi,636,3600  N RANDOLPH RD,PC1296,KANSAS CITY,SCP,N,1,SUS,W,M,,"3600 N RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
140043621,64161,06/23/2014 12:00:00 AM,19:48,06/23/2014 12:00:00 AM,19:45,,,690,23H,Stealing All Other,636,3800  N KENTUCKY AV,PC1040,KANSAS CITY,SCP,U,1,SUS,U,U,,"3800 N KENTUCKY AV
KANSAS CITY 64161
(39.16220886, -94.475102229)",N,94,6,4,89
140092280,64161,12/25/2014 12:00:00 AM,21:22,12/25/2014 12:00:00 AM,14:30,12/25/2014 12:00:00 AM,20:35,640,23F,Stealing From Auto,636,3200  N AMERISTAR DR,PC1444,KANSAS CITY,SCP,U,1,SUS,U,U,,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
140080312,64161,11/05/2014 12:00:00 AM,19:31,11/05/2014 12:00:00 AM,19:31,,,1651,40A,Prostitution/Patroni,999,3600  NE RANDOLPH RD,PC1130,KANSAS CITY,SCP,U,1,VIC,,,,"3600 NE RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
140022565,64161,04/05/2014 12:00:00 AM,13:12,04/04/2014 12:00:00 AM,19:10,04/04/2014 12:00:00 AM,22:00,640,23F,Stealing From Auto,636,9300  NE UNDERGROUND DR,PC1347,KANSAS CITY,SCP,N,1,VIC,B,F,28,"9300 NE UNDERGROUND DR
KANSAS CITY 64161
(39.159827985, -94.468537703)",N,94,6,4,89
140046052,64161,07/02/2014 12:00:00 AM,16:31,07/02/2014 12:00:00 AM,15:00,07/02/2014 12:00:00 AM,17:40,690,23H,Stealing All Other,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,10,VIC,W,F,44,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140000224,64161,01/02/2014 12:00:00 AM,0:51,01/02/2014 12:00:00 AM,0:50,,,502,220,Burglary - Non Resid,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,1,VIC,,,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140047884,64161,07/09/2014 12:00:00 AM,22:06,07/09/2014 12:00:00 AM,18:30,,,690,23H,Stealing All Other,636,8200  NE PARVIN RD,PC1118,KANSAS CITY,SCP,U,1,VIC,W,F,41,"8200 NE PARVIN RD
KANSAS CITY 64161
(39.168396693, -94.488509099)",N,119,6,4,89
140045266,64161,06/30/2014 12:00:00 AM,3:39,06/30/2014 12:00:00 AM,3:39,,,690,23H,Stealing All Other,636,3900  GREAT MIDWEST DR,PC1265,KANSAS CITY,SCP,U,1,SUS,U,U,,"3900 GREAT MIDWEST DR
KANSAS CITY 64161
(39.165994336, -94.488671381)",N,119,6,4,89
140066836,64161,09/17/2014 12:00:00 AM,6:22,09/17/2014 12:00:00 AM,6:10,,,1401,290,Property Damage,636,3000  NE ELDON,,KANSAS CITY,,N,1,VIC,W,F,43,"3000 NE ELDON
KANSAS CITY 64161
(39.150192959, -94.476649574)",N,138,6,4,89
140057757,64161,08/14/2014 12:00:00 AM,20:09,08/14/2014 12:00:00 AM,18:45,08/14/2014 12:00:00 AM,19:00,690,23H,Stealing All Other,636,8200  NE PARVIN RD,PC1118,KANSAS CITY,SCP,U,2,VIC,W,F,17,"8200 NE PARVIN RD
KANSAS CITY 64161
(39.168396693, -94.488509099)",N,119,6,4,89
140052704,64161,07/27/2014 12:00:00 AM,19:29,07/27/2014 12:00:00 AM,19:00,,,630,23C,Stealing Shoplifting,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,2,ARR,W,F,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140049287,64161,07/15/2014 12:00:00 AM,9:59,06/27/2014 12:00:00 AM,22:00,07/14/2014 12:00:00 AM,9:00,702,240,Auto Theft,636,3900  GREAT MIDWEST DR,PC1265,KANSAS CITY,SCP,N,1,SUS,U,U,,"3900 GREAT MIDWEST DR
KANSAS CITY 64161
(39.165994336, -94.488671381)",N,119,6,4,89
140048639,64161,07/12/2014 12:00:00 AM,18:13,07/12/2014 12:00:00 AM,17:53,,,630,23C,Stealing Shoplifting,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,1,ARR,W,F,29,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140014193,64161,03/03/2014 12:00:00 AM,15:02,03/01/2014 12:00:00 AM,19:35,,,630,23C,Stealing Shoplifting,636,9300  NE UNDERGROUND DR,PC1347,KANSAS CITY,SCP,N,1,SUS,W,M,,"9300 NE UNDERGROUND DR
KANSAS CITY 64161
(39.159827985, -94.468537703)",N,94,6,4,89
140065177,64161,09/10/2014 12:00:00 AM,22:25,09/10/2014 12:00:00 AM,16:40,,,1401,290,Property Damage,636,N KIMBALL DR/NE M 210 HW,PC1382,KANSAS CITY,SCP,U,1,VIC,W,M,67,"210 HW
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
140007680,64161,02/02/2014 12:00:00 AM,14:50,02/02/2014 12:00:00 AM,4:30,02/02/2014 12:00:00 AM,14:00,670,23D,Stealing from Buildi,636,3600  NE RANDOLPH RD,PC1296,KANSAS CITY,SCP,U,1,SUS,U,U,,"3600 NE RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
140028471,64161,04/28/2014 12:00:00 AM,12:44,04/27/2014 12:00:00 AM,4:41,,,640,23F,Stealing From Auto,636,8200  NE 38 ST,PC1329,KANSAS CITY,SCP,U,1,SUS,U,U,,"8200 NE 38 ST
KANSAS CITY 64161
(39.162330743, -94.484078702)",N,119,6,4,89
140071755,64161,10/04/2014 12:00:00 AM,21:15,10/04/2014 12:00:00 AM,21:15,,,2402,90C,Disorderly Conduct,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,1,ARR,W,M,48,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140033518,64161,05/16/2014 12:00:00 AM,20:50,05/16/2014 12:00:00 AM,20:00,05/16/2014 12:00:00 AM,22:40,1401,290,Property Damage,636,9300  NE UNDERGROUND DR,PC1347,KANSAS CITY,SCP,U,1,VIC,W,F,33,"9300 NE UNDERGROUND DR
KANSAS CITY 64161
(39.159827985, -94.468537703)",N,94,6,4,89
140028261,64161,04/27/2014 12:00:00 AM,14:30,04/27/2014 12:00:00 AM,9:00,,,1401,290,Property Damage,635,NE 48 ST/N CORRINGTON AVE,PC0955,KANSAS CITY,SCP,Y,1,SUS,B,M,26,"48 ST N CORRINGTON AVE
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
140037938,64161,06/02/2014 12:00:00 AM,20:35,06/02/2014 12:00:00 AM,17:45,06/02/2014 12:00:00 AM,19:30,702,240,Auto Theft,635,M 210 HW/SEARCY CREEK PK,PC1430,KANSAS CITY,SCP,U,1,SUS,U,U,,"210 HW SEARCY CREEK PK
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
140047130,64161,07/07/2014 12:00:00 AM,8:55,07/05/2014 12:00:00 AM,16:00,07/07/2014 12:00:00 AM,8:00,690,23H,Stealing All Other,636,4800  N KIMBALL DR,PC1126,KANSAS CITY,SCP,U,1,VIC,,,,"4800 N KIMBALL DR
KANSAS CITY 64161
(39.177378852, -94.433886695)",N,138,6,4,116
140054498,64161,08/03/2014 12:00:00 AM,16:26,08/03/2014 12:00:00 AM,14:37,,,1201,270,Embezzlement,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,1,VIC,,,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140015580,64161,03/08/2014 12:00:00 AM,23:13,03/08/2014 12:00:00 AM,20:30,03/08/2014 12:00:00 AM,22:30,640,23F,Stealing From Auto,636,9300  NE UNDERGROUND DR,PC1347,KANSAS CITY,SCP,U,1,VIC,W,M,21,"9300 NE UNDERGROUND DR
KANSAS CITY 64161
(39.159827985, -94.468537703)",N,94,6,4,89
140020516,64161,03/28/2014 12:00:00 AM,13:29,03/28/2014 12:00:00 AM,13:29,,,1546,520,Weapons Law Violatio,636,3600  N RANDOLPH RD,PC1296,KANSAS CITY,SCP,U,2,VIC,,,,"3600 N RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",Y,,,4,166
140045288,64161,06/30/2014 12:00:00 AM,8:15,06/28/2014 12:00:00 AM,14:30,,,690,23H,Stealing All Other,636,12500  NE 40 ST,PC1346,KANSAS CITY,SCP,N,1,SUS,U,U,,"12500 NE 40 ST
KANSAS CITY 64161
(39.165633165, -94.443393203)",N,,,4,89
140045288,64161,06/30/2014 12:00:00 AM,8:15,06/28/2014 12:00:00 AM,14:30,,,690,23H,Stealing All Other,636,12500  NE 40 ST,PC1346,KANSAS CITY,SCP,U,1,VIC,,,,"12500 NE 40 ST
KANSAS CITY 64161
(39.165633165, -94.443393203)",N,,,4,89
140036068,64161,05/26/2014 12:00:00 AM,20:38,05/26/2014 12:00:00 AM,13:45,05/26/2014 12:00:00 AM,17:20,702,240,Auto Theft,636,4500  WORLDS OF FUN DR,PC1118,KANSAS CITY,SCP,U,1,SUS,U,U,,"4500 WORLDS OF FUN DR
KANSAS CITY 64161
(39.177006282, -94.484902469)",N,119,6,4,89
140031854,64161,05/10/2014 12:00:00 AM,23:09,05/10/2014 12:00:00 AM,20:27,05/10/2014 12:00:00 AM,20:34,690,23H,Stealing All Other,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,1,SUS,U,U,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140029137,64161,04/30/2014 12:00:00 AM,23:33,04/25/2014 12:00:00 AM,21:30,,,670,23D,Stealing from Buildi,636,8300  NE UNDERGROUND DR,PC1329,KANSAS CITY,SCP,U,1,SUS,U,U,,"8300 NE UNDERGROUND DR
KANSAS CITY 64161
(39.156829891, -94.480614411)",N,119,6,4,89
140021036,64161,03/30/2014 12:00:00 AM,17:26,03/26/2014 12:00:00 AM,8:00,03/26/2014 12:00:00 AM,11:45,1122,26B,Credit/Debit/ATM Car,636,3900  N SKILES AV,PC1329,KANSAS CITY,SCP,N,1,SUS,U,U,,"3900 N SKILES AV
KANSAS CITY 64161
(39.165318157, -94.484686198)",N,119,6,4,89
140075191,64161,10/17/2014 12:00:00 AM,14:43,10/15/2014 12:00:00 AM,17:00,10/16/2014 12:00:00 AM,5:55,1401,290,Property Damage,636,8600  NE PARVIN RD,PC1118,KANSAS CITY,SCP,U,1,VIC,,,,"8600 NE PARVIN RD
KANSAS CITY 64161
(39.168397505, -94.479704466)",N,119,6,4,89
140021025,64161,03/30/2014 12:00:00 AM,15:13,03/30/2014 12:00:00 AM,14:49,,,2601,90Z,Misc Violation,636,10100  NE 28 ST,PC1455,KCMO,SCP,U,1,SUS,U,U,,"10100 NE 28 ST
KCMO 64161
(39.143978002, -94.457129224)",N,138,6,4,89
140053421,64161,07/30/2014 12:00:00 AM,13:18,07/29/2014 12:00:00 AM,20:00,07/29/2014 12:00:00 AM,20:30,650,23G,Stealing Auto Parts/,636,8300  NE UNDERGROUND DR,PC1329,KANSAS CITY,SCP,U,1,VIC,B,F,47,"8300 NE UNDERGROUND DR
KANSAS CITY 64161
(39.156829891, -94.480614411)",N,119,6,4,89
140006186,64161,01/27/2014 12:00:00 AM,11:34,01/23/2014 12:00:00 AM,6:25,,,690,23H,Stealing All Other,636,3000  N MAYWOOD AV,PC1453,KANSAS CITY,SCP,U,1,SUS,U,M,,"3000 N MAYWOOD AV
KANSAS CITY 64161
(39.147130992, -94.454946539)",N,138,6,4,89
140081164,64161,11/09/2014 12:00:00 AM,10:34,11/09/2014 12:00:00 AM,5:00,11/09/2014 12:00:00 AM,6:51,702,240,Auto Theft,636,3200  N AMERISTAR DR,PC1444,KANSAS CITY,SCP,N,1,SUS,B,M,,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
140020516,64161,03/28/2014 12:00:00 AM,13:29,03/28/2014 12:00:00 AM,13:29,,,1850,35B,Possession of Drug E,636,3600  N RANDOLPH RD,PC1296,KANSAS CITY,SCP,U,2,VIC,,,,"3600 N RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
140035361,64161,05/23/2014 12:00:00 AM,17:53,05/23/2014 12:00:00 AM,15:21,,,1201,270,Embezzlement,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,1,VIC,,,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140054498,64161,08/03/2014 12:00:00 AM,16:26,08/03/2014 12:00:00 AM,14:37,,,1201,270,Embezzlement,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,1,ARR,B,M,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140045266,64161,06/30/2014 12:00:00 AM,3:39,06/30/2014 12:00:00 AM,3:39,,,702,240,Auto Theft,636,3900  GREAT MIDWEST DR,PC1265,KANSAS CITY,SCP,U,1,VIC,,,,"3900 GREAT MIDWEST DR
KANSAS CITY 64161
(39.165994336, -94.488671381)",N,119,6,4,89
140048317,64161,07/11/2014 12:00:00 AM,14:28,07/11/2014 12:00:00 AM,12:00,07/11/2014 12:00:00 AM,13:30,690,23H,Stealing All Other,636,4500  WORLDS OF FUN DR,PC1118,KANSAS CITY,SCP,N,1,VIC,W,F,31,"4500 WORLDS OF FUN DR
KANSAS CITY 64161
(39.177006282, -94.484902469)",N,119,6,4,89
140046052,64161,07/02/2014 12:00:00 AM,16:31,07/02/2014 12:00:00 AM,15:00,07/02/2014 12:00:00 AM,17:40,690,23H,Stealing All Other,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,7,VIC,W,M,17,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140082224,64161,11/13/2014 12:00:00 AM,17:00,11/13/2014 12:00:00 AM,17:00,,,401,13A,Aggravated Assault (,636,4800  N KIMBALL DR,PC1126,KANSAS CITY,SCP,N,1,ARR,W,M,43,"4800 N KIMBALL DR
KANSAS CITY 64161
(39.177378852, -94.433886695)",N,138,6,4,116
140062273,64161,08/30/2014 12:00:00 AM,22:15,08/30/2014 12:00:00 AM,19:00,,,690,23H,Stealing All Other,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,1,SUS,U,U,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140045271,64161,06/30/2014 12:00:00 AM,3:39,06/30/2014 12:00:00 AM,2:04,06/30/2014 12:00:00 AM,3:39,640,23F,Stealing From Auto,636,7600  NE 38 ST,PC1337,KANSAS CITY,SCP,U,2,SUS,U,U,,"7600 NE 38 ST
KANSAS CITY 64161
(39.163637158, -94.494398885)",N,119,6,4,166
140000224,64161,01/02/2014 12:00:00 AM,0:51,01/02/2014 12:00:00 AM,0:50,,,502,220,Burglary - Non Resid,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,3,SUS,U,U,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140019994,64161,03/26/2014 12:00:00 AM,13:52,03/26/2014 12:00:00 AM,8:00,03/26/2014 12:00:00 AM,11:45,640,23F,Stealing From Auto,636,3900  N SKILES AV,PC1329,KANSAS CITY,SCP,N,1,VIC,W,F,72,"3900 N SKILES AV
KANSAS CITY 64161
(39.165318157, -94.484686198)",N,119,6,4,89
140062425,64161,08/31/2014 12:00:00 AM,13:59,08/31/2014 12:00:00 AM,13:30,,,1849,35A,Possession/Sale/Dist,636,8200  NE PARVIN RD,PC1118,KANSAS CITY,SCP,U,1,VIC,U,U,,"8200 NE PARVIN RD
KANSAS CITY 64161
(39.168396693, -94.488509099)",N,119,6,4,89
140006186,64161,01/27/2014 12:00:00 AM,11:34,01/23/2014 12:00:00 AM,6:25,,,690,23H,Stealing All Other,636,3000  N MAYWOOD AV,PC1453,KANSAS CITY,SCP,N,1,VIC,W,M,63,"3000 N MAYWOOD AV
KANSAS CITY 64161
(39.147130992, -94.454946539)",N,138,6,4,89
140043021,64161,06/21/2014 12:00:00 AM,16:27,06/20/2014 12:00:00 AM,14:00,06/20/2014 12:00:00 AM,16:00,690,23H,Stealing All Other,636,4500  OCEAN OF FUN DR,PC1118,KANSAS CITY,SCP,U,2,VIC,W,M,,"4500 OCEAN OF FUN DR
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
140014193,64161,03/03/2014 12:00:00 AM,15:02,03/01/2014 12:00:00 AM,19:35,,,630,23C,Stealing Shoplifting,636,9300  NE UNDERGROUND DR,PC1347,KANSAS CITY,SCP,U,1,VIC,,,,"9300 NE UNDERGROUND DR
KANSAS CITY 64161
(39.159827985, -94.468537703)",N,94,6,4,89
140036068,64161,05/26/2014 12:00:00 AM,20:38,05/26/2014 12:00:00 AM,13:45,05/26/2014 12:00:00 AM,17:20,702,240,Auto Theft,636,4500  WORLDS OF FUN DR,PC1118,KANSAS CITY,SCP,U,1,VIC,W,M,43,"4500 WORLDS OF FUN DR
KANSAS CITY 64161
(39.177006282, -94.484902469)",N,119,6,4,89
140046052,64161,07/02/2014 12:00:00 AM,16:31,07/02/2014 12:00:00 AM,15:00,07/02/2014 12:00:00 AM,17:40,690,23H,Stealing All Other,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,8,VIC,A,M,18,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140060290,64161,08/23/2014 12:00:00 AM,20:30,08/23/2014 12:00:00 AM,12:00,08/23/2014 12:00:00 AM,13:30,690,23H,Stealing All Other,636,4500  WORLDS OF FUN DR,PC1118,KANSAS CITY,SCP,U,1,VIC,U,F,57,"4500 WORLDS OF FUN DR
KANSAS CITY 64161
(39.177006282, -94.484902469)",N,119,6,4,89
