Reported_Date,Offense,IBRS,Description,Address,City,Zip Code,Race,Sex,Age,Location 1,Firearm Used Flag  ,Neighborhood Census,Council Districts,County Boundary,Zip Codes
06/01/2014 12:00:00 AM,630,23C,Stealing Shoplifting,4700  E BANNISTER RD,KANSAS CITY,64317,,,,"4700 E BANNISTER RD
KANSAS CITY 64317
(38.953489505, -94.534638333)",N,139,2,7,151
06/05/2014 12:00:00 AM,401,13A,Aggravated Assault (,0  ROYAL WA,KANSAS CITY,64313,B,F,,"0 ROYAL
WA KANSAS CITY 64313
(39.102950303, -94.583075872)",N,5,4,7,75
06/05/2014 12:00:00 AM,401,13A,Aggravated Assault (,0  ROYAL WA,KANSAS CITY,64313,W,F,23,"0 ROYAL
WA KANSAS CITY 64313
(39.102950303, -94.583075872)",N,5,4,7,75
06/05/2014 12:00:00 AM,401,13A,Aggravated Assault (,0  ROYAL WA,KANSAS CITY,64313,W,M,22,"0 ROYAL
WA KANSAS CITY 64313
(39.102950303, -94.583075872)",N,5,4,7,75
06/05/2014 12:00:00 AM,401,13A,Aggravated Assault (,0  ROYAL WA,KANSAS CITY,64313,W,M,,"0 ROYAL
WA KANSAS CITY 64313
(39.102950303, -94.583075872)",N,5,4,7,75
09/16/2014 12:00:00 AM,1750,11D,Sex Off Fondle - mol,3500  E MEYER BL,KANSAS CITY,64310,B,M,35,"3500 E MEYER
BL KANSAS CITY 64310
(39.007733884, -94.545709842)",N,168,2,7,151
09/16/2014 12:00:00 AM,1750,11D,Sex Off Fondle - mol,3500  E MEYER BL,KANSAS CITY,64310,B,F,,"3500 E MEYER
BL KANSAS CITY 64310
(39.007733884, -94.545709842)",N,168,2,7,151
12/13/2014 12:00:00 AM,1050,250,Counterfeiting,10600  BLUE RIDGE BL,KANSAS CITY,64234,,,,"10600 BLUE RIDGE
BL KANSAS CITY 64234
(38.931719295, -94.507851251)",N,166,1,7,143
12/13/2014 12:00:00 AM,1050,250,Counterfeiting,10600  BLUE RIDGE BL,KANSAS CITY,64234,B,M,18,"10600 BLUE RIDGE
BL KANSAS CITY 64234
(38.931719295, -94.507851251)",N,166,1,7,143
04/27/2014 12:00:00 AM,1850,35B,Possession of Drug E,E 27 ST/MONTGALL AV,KANSAS CITY,64217,,,,"27 ST MONTGALL AV
KANSAS CITY 64217
(39.102950303, -94.583075872)",N,5,4,7,75
04/27/2014 12:00:00 AM,1850,35B,Possession of Drug E,E 27 ST/MONTGALL AV,KANSAS CITY,64217,B,M,45,"27 ST MONTGALL AV
KANSAS CITY 64217
(39.102950303, -94.583075872)",N,5,4,7,75
03/11/2014 12:00:00 AM,501,220,Burglary - Residence,2500  QUINCY AV,KANSAS CITY,64217,U,U,,"2500 QUINCY AV
KANSAS CITY 64217
(39.079891506, -94.523559499)",N,107,3,7,95
03/11/2014 12:00:00 AM,501,220,Burglary - Residence,2500  QUINCY AV,KANSAS CITY,64217,B,F,34,"2500 QUINCY AV
KANSAS CITY 64217
(39.079891506, -94.523559499)",N,107,3,7,95
12/30/2014 12:00:00 AM,690,23H,Stealing All Other,1600  CRYSTAL AV,KANSAS CITY,64216,W,M,29,"1600 CRYSTAL AV
KANSAS CITY 64216
(39.092215545, -94.497637568)",N,83,3,7,94
12/30/2014 12:00:00 AM,690,23H,Stealing All Other,1600  CRYSTAL AV,KANSAS CITY,64216,W,M,37,"1600 CRYSTAL AV
KANSAS CITY 64216
(39.092215545, -94.497637568)",N,83,3,7,94
10/02/2014 12:00:00 AM,1122,26B,Credit/Debit/ATM Car,300  MERSINGTON AV,KANSAS CITY,64214,W,M,47,"300 MERSINGTON AV
KANSAS CITY 64214
(39.111133413, -94.5362787)",N,202,4,7,70
10/02/2014 12:00:00 AM,1122,26B,Credit/Debit/ATM Car,300  MERSINGTON AV,KANSAS CITY,64214,U,U,,"300 MERSINGTON AV
KANSAS CITY 64214
(39.111133413, -94.5362787)",N,202,4,7,70
02/26/2014 12:00:00 AM,2100,90D,Driving Under Influe,N GLADSTONE BL/SCARRITT AV,KANSAS CITY,64213,B,F,45,"N GLADSTONE BL/SCARRITT KANSAS CITY, AV 64213
(39.102950303, -94.583075872)",N,5,4,7,75
01/02/2014 12:00:00 AM,630,23C,Stealing Shoplifting,3700  ST JOHN AV,KANSAS CITY,64213,,,,"3700 ST JOHN AV
KANSAS CITY 64213
(39.113104891, -94.537189767)",N,202,4,7,76
01/02/2014 12:00:00 AM,630,23C,Stealing Shoplifting,3700  ST JOHN AV,KANSAS CITY,64213,B,M,22,"3700 ST JOHN AV
KANSAS CITY 64213
(39.113104891, -94.537189767)",N,202,4,7,76
07/11/2014 12:00:00 AM,2655,90J,Trespassing,3500  INDEPENDENCE AV,KANSAS CITY,64213,W,M,51,"3500 INDEPENDENCE AV
KANSAS CITY 64213
(39.105945213, -94.540352022)",N,215,3,7,70
07/11/2014 12:00:00 AM,2655,90J,Trespassing,3500  INDEPENDENCE AV,KANSAS CITY,64213,,,,"3500 INDEPENDENCE AV
KANSAS CITY 64213
(39.105945213, -94.540352022)",N,215,3,7,70
07/26/2014 12:00:00 AM,630,23C,Stealing Shoplifting,2800  NE VIVION RD,KANSAS CITY,64199,W,F,28,"2800 NE VIVION RD
KANSAS CITY 64199
(39.18796936, -94.545694175)",N,89,6,4,135
07/26/2014 12:00:00 AM,630,23C,Stealing Shoplifting,2800  NE VIVION RD,KANSAS CITY,64199,,,,"2800 NE VIVION RD
KANSAS CITY 64199
(39.18796936, -94.545694175)",N,89,6,4,135
09/12/2014 12:00:00 AM,210,11B,Forcible Sodomy,5800  NE 48 ST,KANSAS CITY,64199,B,M,,"5800 NE 48 ST
KANSAS CITY 64199
(39.180743774, -94.511955183)",N,172,6,4,135
09/12/2014 12:00:00 AM,210,11B,Forcible Sodomy,5800  NE 48 ST,KANSAS CITY,64199,W,F,17,"5800 NE 48 ST
KANSAS CITY 64199
(39.180743774, -94.511955183)",N,172,6,4,135
07/26/2014 12:00:00 AM,630,23C,Stealing Shoplifting,2800  NE VIVION RD,KANSAS CITY,64199,W,M,36,"2800 NE VIVION RD
KANSAS CITY 64199
(39.18796936, -94.545694175)",N,89,6,4,135
07/26/2014 12:00:00 AM,630,23C,Stealing Shoplifting,2800  NE VIVION RD,KANSAS CITY,64199,W,F,25,"2800 NE VIVION RD
KANSAS CITY 64199
(39.18796936, -94.545694175)",N,89,6,4,135
09/12/2014 12:00:00 AM,210,11B,Forcible Sodomy,5800  NE 48 ST,KANSAS CITY,64199,W,M,17,"5800 NE 48 ST
KANSAS CITY 64199
(39.180743774, -94.511955183)",N,172,6,4,135
10/23/2014 12:00:00 AM,640,23F,Stealing From Auto,0  MEMORIAL DR,KANSAS CITY,64198,U,U,,"0 MEMORIAL DR
KANSAS CITY 64198
(39.064119182, -94.614770274)",N,,,5,91
10/23/2014 12:00:00 AM,640,23F,Stealing From Auto,0  MEMORIAL DR,KANSAS CITY,64198,W,F,60,"0 MEMORIAL DR
KANSAS CITY 64198
(39.064119182, -94.614770274)",N,,,5,91
03/03/2014 12:00:00 AM,801,13B,Non Aggravated Assau,700  VIRGINIA AV,KANSAS CITY,64196,B,F,21,"700 VIRGINIA AV
KANSAS CITY 64196
(39.105261465, -94.565998325)",N,183,3,7,75
03/03/2014 12:00:00 AM,801,13B,Non Aggravated Assau,700  VIRGINIA AV,KANSAS CITY,64196,B,F,20,"700 VIRGINIA AV
KANSAS CITY 64196
(39.105261465, -94.565998325)",N,183,3,7,75
06/04/2014 12:00:00 AM,650,23G,Stealing Auto Parts/,12300  E 55 TE,KANSAS CITY,64188,U,U,,"12300 E 55
TE KANSAS CITY 64188
(39.02130466, -94.437186706)",N,110,2,7,37
01/05/2014 12:00:00 AM,670,23D,Stealing from Buildi,1300  NE 50 ST,KANSAS CITY,64188,W,M,42,"1300 NE 50 ST
KANSAS CITY 64188
(39.184643922, -94.565215701)",N,82,6,4,154
01/05/2014 12:00:00 AM,670,23D,Stealing from Buildi,1300  NE 50 ST,KANSAS CITY,64188,W,F,27,"1300 NE 50 ST
KANSAS CITY 64188
(39.184643922, -94.565215701)",N,82,6,4,154
06/04/2014 12:00:00 AM,650,23G,Stealing Auto Parts/,12300  E 55 TE,KANSAS CITY,64188,B,M,26,"12300 E 55
TE KANSAS CITY 64188
(39.02130466, -94.437186706)",N,110,2,7,37
02/20/2014 12:00:00 AM,630,23C,Stealing Shoplifting,9200  M 152 HW,KANSAS CITY,64168,W,M,,"9200 M 152
HW KANSAS CITY 64168
(39.182579351, -94.613347591)",N,,,3,66
02/03/2014 12:00:00 AM,640,23F,Stealing From Auto,8000  N CHURCH RD,KANSAS CITY,64168,U,U,,"8000 N CHURCH RD
KANSAS CITY 64168
(39.237382274, -94.461494237)",N,,,4,121
02/20/2014 12:00:00 AM,630,23C,Stealing Shoplifting,9200  M 152 HW,KANSAS CITY,64168,B,M,,"9200 M 152
HW KANSAS CITY 64168
(39.182579351, -94.613347591)",N,,,3,66
01/24/2014 12:00:00 AM,640,23F,Stealing From Auto,8300  N CHURCH RD,KANSAS CITY,64168,W,F,39,"8300 N CHURCH RD
KANSAS CITY 64168
(39.242660794, -94.461862393)",N,244,6,4,122
01/24/2014 12:00:00 AM,640,23F,Stealing From Auto,8300  N CHURCH RD,KANSAS CITY,64168,U,U,,"8300 N CHURCH RD
KANSAS CITY 64168
(39.242660794, -94.461862393)",N,244,6,4,122
02/20/2014 12:00:00 AM,630,23C,Stealing Shoplifting,9200  M 152 HW,KANSAS CITY,64168,,,,"9200 M 152
HW KANSAS CITY 64168
(39.182579351, -94.613347591)",N,,,3,66
02/03/2014 12:00:00 AM,640,23F,Stealing From Auto,8000  N CHURCH RD,KANSAS CITY,64168,W,M,60,"8000 N CHURCH RD
KANSAS CITY 64168
(39.237382274, -94.461494237)",N,,,4,121
04/21/2014 12:00:00 AM,802,13B,Non Agg Assault Dome,2600  E 11 ST,KANSAS CITY,64167,B,F,21,"2600 E 11 ST
KANSAS CITY 64167
(39.100657224, -94.551210361)",N,109,3,7,95
04/21/2014 12:00:00 AM,802,13B,Non Agg Assault Dome,2600  E 11 ST,KANSAS CITY,64167,B,M,40,"2600 E 11 ST
KANSAS CITY 64167
(39.100657224, -94.551210361)",N,109,3,7,95
02/22/2014 12:00:00 AM,1002,250,Forged Checks,9200  M 152 HW,KANSAS CITY,64166,,,,"9200 M 152
HW KANSAS CITY 64166
(39.323566089, -94.524135938)",N,,,4,68
02/22/2014 12:00:00 AM,1002,250,Forged Checks,9200  M 152 HW,KANSAS CITY,64166,W,F,42,"9200 M 152
HW KANSAS CITY 64166
(39.323566089, -94.524135938)",N,,,4,68
12/04/2014 12:00:00 AM,690,23H,Stealing All Other,12200  N MAIN ST,KANSAS CITY,64165,U,U,,"12200 N MAIN ST
KANSAS CITY 64165
(39.314550626, -94.57997603)",N,180,5,4,131
03/28/2014 12:00:00 AM,670,23D,Stealing from Buildi,900  NW 110 TE,KANSAS CITY,64165,W,F,45,"900 NW 110
TE KANSAS CITY 64165
(39.295149748, -94.59030147)",N,180,5,4,82
01/26/2014 12:00:00 AM,670,23D,Stealing from Buildi,12300  N WAYNE AVE,KANSAS CITY,64165,U,U,,"12300 N WAYNE AVE
KANSAS CITY 64165
(39.316771659, -94.560649596)",N,180,5,4,131
02/09/2014 12:00:00 AM,690,23H,Stealing All Other,12300  NW ARROWHEAD TRF,KANSAS CITY,64165,W,F,35,"12300 NW ARROWHEAD
TRF KANSAS CITY 64165
(39.322896959, -94.561398705)",N,180,5,4,131
02/09/2014 12:00:00 AM,690,23H,Stealing All Other,12300  NW ARROWHEAD TRF,KANSAS CITY,64165,U,U,,"12300 NW ARROWHEAD
TRF KANSAS CITY 64165
(39.322896959, -94.561398705)",N,180,5,4,131
01/26/2014 12:00:00 AM,670,23D,Stealing from Buildi,12300  N WAYNE AVE,KANSAS CITY,64165,W,M,37,"12300 N WAYNE AVE
KANSAS CITY 64165
(39.316771659, -94.560649596)",N,180,5,4,131
02/21/2014 12:00:00 AM,2100,90D,Driving Under Influe,169 HWY/NW 124 ST,KANSAS CITY,64165,W,M,50,"169 HWY NW 124 ST
KANSAS CITY 64165
(39.322896959, -94.561398705)",N,180,5,4,131
03/28/2014 12:00:00 AM,670,23D,Stealing from Buildi,900  NW 110 TE,KANSAS CITY,64165,U,U,,"900 NW 110
TE KANSAS CITY 64165
(39.295149748, -94.59030147)",N,180,5,4,82
12/04/2014 12:00:00 AM,690,23H,Stealing All Other,12200  N MAIN ST,KANSAS CITY,64165,,,,"12200 N MAIN ST
KANSAS CITY 64165
(39.314550626, -94.57997603)",N,180,5,4,131
05/02/2014 12:00:00 AM,1198,26C,Impersonation,6400  NW 128 ST,KANSAS CITY,64164,U,U,,"6400 NW 128 ST
KANSAS CITY 64164
(39.325568537, -94.657859882)",N,203,5,3,87
09/09/2014 12:00:00 AM,1401,290,Property Damage,4200  NW COOKINGHAM DR,KANSAS CITY,64164,,,,"4200 NW COOKINGHAM DR
KANSAS CITY 64164
(39.311071723, -94.628028914)",N,203,5,3,87
09/09/2014 12:00:00 AM,1401,290,Property Damage,4200  NW COOKINGHAM DR,KANSAS CITY,64164,U,U,,"4200 NW COOKINGHAM DR
KANSAS CITY 64164
(39.311071723, -94.628028914)",N,203,5,3,87
05/02/2014 12:00:00 AM,1198,26C,Impersonation,6400  NW 128 ST,KANSAS CITY,64164,W,M,73,"6400 NW 128 ST
KANSAS CITY 64164
(39.325568537, -94.657859882)",N,203,5,3,87
07/13/2014 12:00:00 AM,802,13B,Non Agg Assault Dome,7900  NW 122 CT,KANSAS CITY,64163,W,M,40,"7900 NW 122 CT
KANSAS CITY 64163
(39.313806252, -94.670948679)",N,203,5,3,133
02/28/2014 12:00:00 AM,650,23G,Stealing Auto Parts/,7900  NW 128 ST,KANSAS CITY,64163,U,U,,"7900 NW 128 ST
KANSAS CITY 64163
(39.32566013, -94.668655212)",N,203,5,3,133
09/13/2014 12:00:00 AM,670,23D,Stealing from Buildi,7700  NW 122 ST,KANSAS CITY,64163,W,M,39,"7700 NW 122 ST
KANSAS CITY 64163
(39.315215492, -94.668917206)",N,203,5,3,133
08/27/2014 12:00:00 AM,1001,250,Forgery,12300  N ATKINS AV,KANSAS CITY,64163,U,U,,"12300 N ATKINS AV
KANSAS CITY 64163
(39.31586077, -94.672316438)",N,203,5,3,133
08/27/2014 12:00:00 AM,1001,250,Forgery,12300  N ATKINS AV,KANSAS CITY,64163,W,M,31,"12300 N ATKINS AV
KANSAS CITY 64163
(39.31586077, -94.672316438)",N,203,5,3,133
08/17/2014 12:00:00 AM,802,13B,Non Agg Assault Dome,4900  EMERY AV,KANSAS CITY,64163,B,M,38,"4900 EMERY AV
KANSAS CITY 64163
(39.031787344, -94.410013767)",N,214,2,7,132
07/13/2014 12:00:00 AM,1401,290,Property Damage,12100  N POMONA AVE,KANSAS CITY,64163,W,M,49,"12100 N POMONA AVE
KANSAS CITY 64163
(39.315217644, -94.670373361)",N,203,5,3,133
11/26/2014 12:00:00 AM,1401,290,Property Damage,12100  N POMONA AVE,KANSAS CITY,64163,,,,"12100 N POMONA AVE
KANSAS CITY 64163
(39.315217644, -94.670373361)",N,203,5,3,133
04/21/2014 12:00:00 AM,690,23H,Stealing All Other,13500  NW INTERURBAN RD,KANSAS CITY,64163,U,U,,"13500 NW INTERURBAN RD
KANSAS CITY 64163
(39.337267855, -94.67936307)",N,203,5,3,133
04/21/2014 12:00:00 AM,690,23H,Stealing All Other,13500  NW INTERURBAN RD,KANSAS CITY,64163,,,,"13500 NW INTERURBAN RD
KANSAS CITY 64163
(39.337267855, -94.67936307)",N,203,5,3,133
09/13/2014 12:00:00 AM,670,23D,Stealing from Buildi,7700  NW 122 ST,KANSAS CITY,64163,W,M,18,"7700 NW 122 ST
KANSAS CITY 64163
(39.315215492, -94.668917206)",N,203,5,3,133
08/17/2014 12:00:00 AM,802,13B,Non Agg Assault Dome,4900  EMERY AV,KANSAS CITY,64163,B,F,37,"4900 EMERY AV
KANSAS CITY 64163
(39.031787344, -94.410013767)",N,214,2,7,132
03/20/2014 12:00:00 AM,702,240,Auto Theft,13700  NW INTERURBAN RD,KANSAS CITY,64163,W,M,37,"13700 NW INTERURBAN RD
KANSAS CITY 64163
(39.341312229, -94.680795239)",N,203,5,3,133
07/17/2014 12:00:00 AM,3076,,Attempt Suicide by S,12300  N POMONA AV,KANSAS CITY,64163,W,F,54,"12300 N POMONA AV
KANSAS CITY 64163
(39.316146536, -94.670847278)",N,203,5,3,133
11/26/2014 12:00:00 AM,1401,290,Property Damage,12100  N POMONA AVE,KANSAS CITY,64163,U,U,,"12100 N POMONA AVE
KANSAS CITY 64163
(39.315217644, -94.670373361)",N,203,5,3,133
07/13/2014 12:00:00 AM,802,13B,Non Agg Assault Dome,7900  NW 122 CT,KANSAS CITY,64163,W,F,40,"7900 NW 122 CT
KANSAS CITY 64163
(39.313806252, -94.670948679)",N,203,5,3,133
01/13/2014 12:00:00 AM,1198,26C,Impersonation,7800  NW 122 ST,KANSAS CITY,64163,W,M,60,"7800 NW 122 ST
KANSAS CITY 64163
(39.315085284, -94.669107333)",N,203,5,3,133
01/13/2014 12:00:00 AM,1198,26C,Impersonation,7800  NW 122 ST,KANSAS CITY,64163,W,F,59,"7800 NW 122 ST
KANSAS CITY 64163
(39.315085284, -94.669107333)",N,203,5,3,133
07/13/2014 12:00:00 AM,1401,290,Property Damage,12100  N POMONA AVE,KANSAS CITY,64163,U,U,,"12100 N POMONA AVE
KANSAS CITY 64163
(39.315217644, -94.670373361)",N,203,5,3,133
03/20/2014 12:00:00 AM,702,240,Auto Theft,13700  NW INTERURBAN RD,KANSAS CITY,64163,U,U,,"13700 NW INTERURBAN RD
KANSAS CITY 64163
(39.341312229, -94.680795239)",N,203,5,3,133
02/28/2014 12:00:00 AM,650,23G,Stealing Auto Parts/,7900  NW 128 ST,KANSAS CITY,64163,W,M,54,"7900 NW 128 ST
KANSAS CITY 64163
(39.32566013, -94.668655212)",N,203,5,3,133
01/13/2014 12:00:00 AM,1198,26C,Impersonation,7800  NW 122 ST,KANSAS CITY,64163,U,U,,"7800 NW 122 ST
KANSAS CITY 64163
(39.315085284, -94.669107333)",N,203,5,3,133
09/14/2014 12:00:00 AM,1201,270,Embezzlement,4500  WORLDS OF FUN AV,KANSAS CITY,64161,,,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
06/30/2014 12:00:00 AM,690,23H,Stealing All Other,12500  NE 40 ST,KANSAS CITY,64161,,,,"12500 NE 40 ST
KANSAS CITY 64161
(39.165633165, -94.443393203)",N,,,4,89
07/13/2014 12:00:00 AM,670,23D,Stealing from Buildi,3600  N RANDOLPH RD,KANSAS CITY,64161,W,F,28,"3600 N RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
03/28/2014 12:00:00 AM,1849,35A,Possession/Sale/Dist,3600  N RANDOLPH RD,KANSAS CITY,64161,,,,"3600 N RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
11/10/2014 12:00:00 AM,1401,290,Property Damage,3800  N EVANSTON AV,KANSAS CITY,64161,W,F,25,"3800 N EVANSTON AV
KANSAS CITY 64161
(39.16403576, -94.461977741)",N,94,6,4,89
07/03/2014 12:00:00 AM,670,23D,Stealing from Buildi,3200  N AMERISTAR DR,KANSAS CITY,64161,U,U,,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
11/29/2014 12:00:00 AM,502,220,Burglary - Non Resid,8200  NE PARVIN RD,KANSAS CITY,64161,,,,"8200 NE PARVIN RD
KANSAS CITY 64161
(39.168396693, -94.488509099)",N,119,6,4,89
04/05/2014 12:00:00 AM,640,23F,Stealing From Auto,9300  NE UNDERGROUND DR,KANSAS CITY,64161,B,M,,"9300 NE UNDERGROUND DR
KANSAS CITY 64161
(39.159827985, -94.468537703)",N,94,6,4,89
07/02/2014 12:00:00 AM,690,23H,Stealing All Other,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,F,28,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
10/04/2014 12:00:00 AM,670,23D,Stealing from Buildi,3200  N AMERISTAR DR,KANSAS CITY,64161,U,M,,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
08/14/2014 12:00:00 AM,690,23H,Stealing All Other,8200  NE PARVIN RD,KANSAS CITY,64161,W,M,22,"8200 NE PARVIN RD
KANSAS CITY 64161
(39.168396693, -94.488509099)",N,119,6,4,89
02/02/2014 12:00:00 AM,670,23D,Stealing from Buildi,3600  NE RANDOLPH RD,KANSAS CITY,64161,U,U,,"3600 NE RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
12/02/2014 12:00:00 AM,1188,26E,Wire Fraud,3200  N AMERISTAR DR,KANSAS CITY,64161,W,M,53,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
12/15/2014 12:00:00 AM,690,23H,Stealing All Other,4000  N PLEASANT AV,KANSAS CITY,64161,,,,"4000 N PLEASANT AV
KANSAS CITY 64161
(39.027051792, -94.423266916)",N,61,2,7,37
08/31/2014 12:00:00 AM,1849,35A,Possession/Sale/Dist,8200  NE PARVIN RD,KANSAS CITY,64161,U,U,,"8200 NE PARVIN RD
KANSAS CITY 64161
(39.168396693, -94.488509099)",N,119,6,4,89
07/02/2014 12:00:00 AM,690,23H,Stealing All Other,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,F,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
02/05/2014 12:00:00 AM,702,240,Auto Theft,7200  NE PARVIN RD,KANSAS CITY,64161,B,M,36,"7200 NE PARVIN RD
KANSAS CITY 64161
(39.168688285, -94.496126078)",N,240,6,4,166
09/17/2014 12:00:00 AM,1401,290,Property Damage,3000  NE ELDON,KANSAS CITY,64161,U,U,,"3000 NE ELDON
KANSAS CITY 64161
(39.150192959, -94.476649574)",N,138,6,4,89
04/14/2014 12:00:00 AM,801,13B,Non Aggravated Assau,3500  N ARLINGTON AV,KANSAS CITY,64161,W,M,20,"3500 N ARLINGTON AV
KANSAS CITY 64161
(39.156853766, -94.46183468)",N,138,6,4,89
08/03/2014 12:00:00 AM,1201,270,Embezzlement,4500  WORLDS OF FUN AV,KANSAS CITY,64161,,,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
11/10/2014 12:00:00 AM,1401,290,Property Damage,3800  N EVANSTON AV,KANSAS CITY,64161,W,M,54,"3800 N EVANSTON AV
KANSAS CITY 64161
(39.16403576, -94.461977741)",N,94,6,4,89
05/10/2014 12:00:00 AM,690,23H,Stealing All Other,4500  WORLDS OF FUN AV,KANSAS CITY,64161,U,U,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
03/28/2014 12:00:00 AM,1850,35B,Possession of Drug E,3600  N RANDOLPH RD,KANSAS CITY,64161,,,,"3600 N RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
06/21/2014 12:00:00 AM,690,23H,Stealing All Other,4500  OCEAN OF FUN DR,KANSAS CITY,64161,W,M,,"4500 OCEAN OF FUN DR
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
03/28/2014 12:00:00 AM,2601,90Z,Misc Violation,3900  N RANDOLPH RD,KANSAS CITY,64161,U,U,,"3900 N RANDOLPH RD
KANSAS CITY 64161
(39.165389285, -94.493929616)",N,9,6,4,166
07/02/2014 12:00:00 AM,690,23H,Stealing All Other,4500  WORLDS OF FUN AV,KANSAS CITY,64161,B,F,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
06/02/2014 12:00:00 AM,702,240,Auto Theft,M 210 HW/SEARCY CREEK PK,KANSAS CITY,64161,W,M,68,"210 HW SEARCY CREEK PK
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
03/30/2014 12:00:00 AM,2601,90Z,Misc Violation,10100  NE 28 ST,KCMO,64161,W,F,77,"10100 NE 28 ST
KCMO 64161
(39.143978002, -94.457129224)",N,138,6,4,89
06/30/2014 12:00:00 AM,640,23F,Stealing From Auto,7600  NE 38 ST,KANSAS CITY,64161,,,,"7600 NE 38 ST
KANSAS CITY 64161
(39.163637158, -94.494398885)",N,119,6,4,166
07/10/2014 12:00:00 AM,640,23F,Stealing From Auto,4500  WORLDS OF FUN DR,KANSAS CITY,64161,W,F,36,"4500 WORLDS OF FUN DR
KANSAS CITY 64161
(39.177006282, -94.484902469)",N,119,6,4,89
03/27/2014 12:00:00 AM,502,220,Burglary - Non Resid,3500  N KIMBALL DR,KANSAS CITY,64161,U,U,,"3500 N KIMBALL DR
KANSAS CITY 64161
(39.155642789, -94.438109756)",N,138,6,4,116
08/31/2014 12:00:00 AM,630,23C,Stealing Shoplifting,8200  NE PARVIN RD,KANSAS CITY,64161,W,F,,"8200 NE PARVIN RD
KANSAS CITY 64161
(39.168396693, -94.488509099)",N,119,6,4,89
03/30/2014 12:00:00 AM,2601,90Z,Misc Violation,10100  NE 28 ST,KCMO,64161,U,U,,"10100 NE 28 ST
KCMO 64161
(39.143978002, -94.457129224)",N,138,6,4,89
09/26/2014 12:00:00 AM,1201,270,Embezzlement,"4500  WORLDS OF FUN AVE , KC",KANSAS CITY,64161,B,M,,"4500 WORLDS OF FUN AVE
KC KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
04/27/2014 12:00:00 AM,301,120,Strong Arm Robbery,NE 48 ST/N CORRINGTON AVE,KANSAS CITY,64161,B,M,26,"48 ST N CORRINGTON AVE
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
12/16/2014 12:00:00 AM,301,120,Strong Arm Robbery,3200  N AMERISTAR DR,KANSAS CITY,64161,W,F,62,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
04/26/2014 12:00:00 AM,801,13B,Non Aggravated Assau,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,F,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
01/06/2014 12:00:00 AM,1401,290,Property Damage,3200  N AMERISTAR DR,KANSAS CITY,64161,W,M,48,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
06/23/2014 12:00:00 AM,690,23H,Stealing All Other,3800  N KENTUCKY AV,KANSAS CITY,64161,U,U,,"3800 N KENTUCKY AV
KANSAS CITY 64161
(39.16220886, -94.475102229)",N,94,6,4,89
07/31/2014 12:00:00 AM,670,23D,Stealing from Buildi,9400  NE VROOMAN DR,KANSAS CITY,64161,U,U,,"9400 NE VROOMAN DR
KANSAS CITY 64161
(39.149557697, -94.465870171)",N,138,6,4,89
06/12/2014 12:00:00 AM,1701,90Z,Sex Offense -others,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,F,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
05/24/2014 12:00:00 AM,702,240,Auto Theft,3200  N AMERISTAR DR,KANSAS CITY,64161,U,U,,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
