Reported_Date,Offense,IBRS,Description,Address,City,Zip Code,Race,Sex,Age,Location 1,Firearm Used Flag  ,Neighborhood Census,Council Districts,County Boundary,Zip Codes
06/23/2014 12:00:00 AM,702,240,Auto Theft,W 38 ST/BROADWAY,KANSAS CITY,64111,U,U,,"38 ST
BROADWAY KANSAS CITY 64111
(39.05549663, -94.59306945)",N,42,4,7,50
03/30/2014 12:00:00 AM,650,23G,Stealing Auto Parts/,3700  CENTRAL ST,KANSAS CITY,64111,B,F,28,"3700 CENTRAL ST
KANSAS CITY 64111
(39.060224856, -94.589359698)",N,32,4,7,50
11/04/2014 12:00:00 AM,2655,90J,Trespassing,1600  FOREST AV,KANSAS CITY,64111,B,M,,"1600 FOREST AV
KANSAS CITY 64111
(39.049710707, -94.697252359)",N,,,5,71
03/24/2014 12:00:00 AM,802,13B,Non Agg Assault Dome,3700  WYANDOTTE ST,KANSAS CITY,64111,W,F,35,"3700 WYANDOTTE ST
KANSAS CITY 64111
(39.060122192, -94.588275916)",N,32,4,7,50
07/11/2014 12:00:00 AM,640,23F,Stealing From Auto,E EMANUEL CLEAVER II BL/OAK ST,KANSAS CITY,64111,U,U,,"E EMANUEL CLEAVER BL/OAK ST KANSAS CITY, II 64111
(39.05549663, -94.59306945)",N,42,4,7,50
11/29/2014 12:00:00 AM,2655,90J,Trespassing,3800  BROADWAY,KANSAS CITY,64111,,,,"3800 BROADWAY
KANSAS CITY 64111
(39.057803801, -94.590715296)",N,228,4,7,50
08/19/2014 12:00:00 AM,801,13B,Non Aggravated Assau,200  W 43 ST,KANSAS CITY,64111,W,M,40,"200 W 43 ST
KANSAS CITY 64111
(39.049288438, -94.583830412)",N,216,4,7,50
05/05/2014 12:00:00 AM,1651,40A,Prostitution/Patroni,4000  WASHINGTON ST,KANSAS CITY,64111,W,F,43,"4000 WASHINGTON ST
KANSAS CITY 64111
(39.05491821, -94.591638549)",N,42,4,7,50
08/18/2014 12:00:00 AM,802,13B,Non Agg Assault Dome,100  W 31 ST,KANSAS CITY,64111,B,M,29,"100 W 31 ST
KANSAS CITY 64111
(39.06984745, -94.58592987)",N,2,4,7,50
08/22/2014 12:00:00 AM,1850,35B,Possession of Drug E,W 39 ST/WYANDOTTE ST,KANSAS CITY,64111,,,,"39 ST WYANDOTTE ST
KANSAS CITY 64111
(39.05549663, -94.59306945)",N,42,4,7,50
11/16/2014 12:00:00 AM,502,220,Burglary - Non Resid,1600  W 39 ST,KANSAS CITY,64111,W,M,,"1600 W 39 ST
KANSAS CITY 64111
(39.057257619, -94.603820197)",N,232,4,7,50
11/07/2014 12:00:00 AM,630,23C,Stealing Shoplifting,4300  MAIN ST,KANSAS CITY,64111,W,M,31,"4300 MAIN ST
KANSAS CITY 64111
(39.049192799, -94.5865763)",N,216,4,7,50
12/02/2014 12:00:00 AM,840,90Z,Resisting an Officer,100  W 39 ST,KANSAS CITY,64111,,,,"100 W 39 ST
KANSAS CITY 64111
(39.056642115, -94.587422626)",N,32,4,7,50
03/29/2014 12:00:00 AM,302,120,Armed Robbery,4100  WARWICK BL,KANSAS CITY,64111,W,F,21,"4100 WARWICK
BL KANSAS CITY 64111
(39.051584959, -94.584098543)",Y,216,4,7,50
09/06/2014 12:00:00 AM,401,13A,Aggravated Assault (,W 36 ST/WYANDOTTE ST,KANSAS CITY,64111,W,F,34,"36 ST WYANDOTTE ST
KANSAS CITY 64111
(39.05549663, -94.59306945)",Y,42,4,7,50
05/10/2014 12:00:00 AM,702,240,Auto Theft,1200  E LINWOOD BLVD,KANSAS CITY,64111,W,F,20,"1200 E LINWOOD BLVD
KANSAS CITY 64111
(39.068666047, -94.569960245)",N,123,3,7,19
02/28/2014 12:00:00 AM,640,23F,Stealing From Auto,3700  WASHINGTON ST,KANSAS CITY,64111,U,U,,"3700 WASHINGTON ST
KANSAS CITY 64111
(39.060955128, -94.591745082)",N,228,4,7,50
06/07/2014 12:00:00 AM,2402,90C,Disorderly Conduct,4400  J C NICHOLS PK,KANSAS CITY,64111,,,,"4400 J C NICHOLS PK
KANSAS CITY 64111
(39.047469073, -94.588593132)",N,44,4,7,50
07/01/2014 12:00:00 AM,1849,35A,Possession/Sale/Dist,E ARMOUR BLVD/MAIN ST,KANSAS CITY,64111,B,F,24,"E ARMOUR BLVD/MAIN KANSAS CITY, ST 64111
(39.05549663, -94.59306945)",N,42,4,7,50
11/07/2014 12:00:00 AM,640,23F,Stealing From Auto,4500  J C NICHOLS PK,KANSAS CITY,64111,,,,"4500 J C NICHOLS PK
KANSAS CITY 64111
(39.045392573, -94.588894691)",N,44,4,7,50
06/17/2014 12:00:00 AM,301,120,Strong Arm Robbery,GILLHAM PL/E LINWOOD BL,KANSAS CITY,64111,B,M,,"GILLHAM PL/E LINWOOD KANSAS CITY, BL 64111
(39.05549663, -94.59306945)",N,42,4,7,50
11/03/2014 12:00:00 AM,640,23F,Stealing From Auto,BROADWAY/VALENTINE RD,KANSAS CITY,64111,W,F,20,"BROADWAY/VALENTINE KANSAS CITY, RD 64111
(39.05549663, -94.59306945)",N,42,4,7,50
01/20/2014 12:00:00 AM,1401,290,Property Damage,W 46 ST/JEFFERSON ST,KANSAS CITY,64111,U,U,,"46 ST JEFFERSON ST
KANSAS CITY 64111
(39.05549663, -94.59306945)",N,42,4,7,50
07/10/2014 12:00:00 AM,2601,90Z,Misc Violation,500  W 11 ST,KANSAS CITY,64111,W,F,53,"500 W 11 ST
KANSAS CITY 64111
(39.10110473, -94.590101294)",N,185,4,7,72
02/24/2014 12:00:00 AM,2601,90Z,Misc Violation,700  W 42 ST,KANSAS CITY,64111,U,F,,"700 W 42 ST
KANSAS CITY 64111
(39.052790157, -94.594232134)",N,42,4,7,50
06/01/2014 12:00:00 AM,802,13B,Non Agg Assault Dome,400  E ARMOUR BL,KANSAS CITY,64111,B,F,57,"400 E ARMOUR
BL KANSAS CITY 64111
(39.063635357, -94.580871874)",N,41,4,7,19
02/14/2014 12:00:00 AM,302,120,Armed Robbery,4500  GENESEE ST,KANSAS CITY,64111,U,U,,"4500 GENESEE ST
KANSAS CITY 64111
(39.046323276, -94.605883643)",Y,148,4,7,50
12/01/2014 12:00:00 AM,801,13B,Non Aggravated Assau,3800  BROADWAY,KANSAS CITY,64111,B,M,,"3800 BROADWAY
KANSAS CITY 64111
(39.057803801, -94.590715296)",N,228,4,7,50
06/15/2014 12:00:00 AM,1401,290,Property Damage,W 13 ST/LIBERTY ST,KANSAS CITY,64111,W,F,29,"13 ST LIBERTY ST
KANSAS CITY 64111
(39.05549663, -94.59306945)",N,42,4,7,50
04/13/2014 12:00:00 AM,640,23F,Stealing From Auto,BROADWAY/WESTPORT RD,KANSAS CITY,64111,W,F,24,"BROADWAY/WESTPORT KANSAS CITY, RD 64111
(39.05549663, -94.59306945)",N,42,4,7,50
05/03/2014 12:00:00 AM,1401,290,Property Damage,3600  BROADWAY,KANSAS CITY,64111,W,M,27,"3600 BROADWAY
KANSAS CITY 64111
(39.061862137, -94.590515952)",N,228,4,7,50
07/03/2014 12:00:00 AM,670,23D,Stealing from Buildi,4100  BROADWAY,KANSAS CITY,64111,W,F,25,"4100 BROADWAY
KANSAS CITY 64111
(39.053249541, -94.590538203)",N,42,4,7,50
04/14/2014 12:00:00 AM,640,23F,Stealing From Auto,W 42 ST/CLARK AV,KANSAS CITY,64111,W,F,26,"42 ST CLARK AV
KANSAS CITY 64111
(39.05549663, -94.59306945)",N,42,4,7,50
01/27/2014 12:00:00 AM,501,220,Burglary - Residence,4800  MERCIER ST,KANSAS CITY,64111,W,M,23,"4800 MERCIER ST
KANSAS CITY 64111
(39.04074491, -94.601841297)",N,148,4,7,44
07/17/2014 12:00:00 AM,1651,40A,Prostitution/Patroni,500  E 105 ST,KANSAS CITY,64111,W,M,46,"500 E 105 ST
KANSAS CITY 64111
(38.938220576, -94.584987189)",N,51,1,7,163
05/31/2014 12:00:00 AM,801,13B,Non Aggravated Assau,3600  MAIN ST,KANSAS CITY,64111,B,F,23,"3600 MAIN ST
KANSAS CITY 64111
(39.061812589, -94.585845753)",N,32,4,7,50
11/20/2014 12:00:00 AM,640,23F,Stealing From Auto,W 36 ST/BROADWAY,KANSAS CITY,64111,W,F,41,"36 ST
BROADWAY KANSAS CITY 64111
(39.05549663, -94.59306945)",N,42,4,7,50
04/18/2014 12:00:00 AM,630,23C,Stealing Shoplifting,4000  MILL ST,KANSAS CITY,64111,B,M,32,"4000 MILL ST
KANSAS CITY 64111
(39.053583275, -94.59595772)",N,42,4,7,50
06/30/2014 12:00:00 AM,1401,290,Property Damage,4000  MCGEE ST,KANSAS CITY,64111,U,U,,"4000 MCGEE ST
KANSAS CITY 64111
(39.053903327, -94.582755334)",N,216,4,7,50
05/07/2014 12:00:00 AM,650,23G,Stealing Auto Parts/,1100  W 39 ST,KANSAS CITY,64111,U,U,,"1100 W 39 ST
KANSAS CITY 64111
(39.057105137, -94.599909605)",N,75,4,7,50
06/12/2014 12:00:00 AM,1401,290,Property Damage,500  W 40 ST,KANSAS CITY,64111,W,F,28,"500 W 40 ST
KANSAS CITY 64111
(39.055068284, -94.592139517)",N,42,4,7,50
11/07/2014 12:00:00 AM,1401,290,Property Damage,1800  W ROANOKE PK,KANSAS CITY,64111,,,,"1800 W ROANOKE PK
KANSAS CITY 64111
(39.061157163, -94.60213052)",N,232,4,7,50
09/23/2014 12:00:00 AM,401,13A,Aggravated Assault (,4000  OAK ST,KANSAS CITY,64111,W,M,25,"4000 OAK ST
KANSAS CITY 64111
(39.053732789, -94.581635316)",N,216,4,7,50
11/28/2014 12:00:00 AM,702,240,Auto Theft,4600  CAMPBELL ST,KANSAS CITY,64111,W,M,43,"4600 CAMPBELL ST
KANSAS CITY 64111
(39.043542844, -94.575219168)",N,196,4,7,165
06/14/2014 12:00:00 AM,501,220,Burglary - Residence,800  W 38 ST,KANSAS CITY,64111,U,U,,"800 W 38 ST
KANSAS CITY 64111
(39.058133384, -94.595442983)",N,75,4,7,50
10/13/2014 12:00:00 AM,1201,270,Embezzlement,600  W 39 ST,KANSAS CITY,64111,,,,"600 W 39 ST
KANSAS CITY 64111
(39.056857777, -94.593289494)",N,228,4,7,50
11/24/2014 12:00:00 AM,502,220,Burglary - Non Resid,3900  WYANDOTTE ST,KANSAS CITY,64111,,,,"3900 WYANDOTTE ST
KANSAS CITY 64111
(39.056562084, -94.588485563)",N,42,4,7,50
09/23/2014 12:00:00 AM,702,240,Auto Theft,800  PENNSYLVANIA AV,KANSAS CITY,64111,W,M,,"800 PENNSYLVANIA AV
KANSAS CITY 64111
(39.1047033, -94.590947333)",N,185,4,7,72
08/15/2014 12:00:00 AM,301,120,Strong Arm Robbery,200  W 39 ST,KANSAS CITY,64111,B,M,,"200 W 39 ST
KANSAS CITY 64111
(39.056681345, -94.588561008)",N,32,4,7,50
09/15/2014 12:00:00 AM,801,13B,Non Aggravated Assau,3400  WYOMING ST,KANSAS CITY,64111,W,F,49,"3400 WYOMING ST
KANSAS CITY 64111
(39.066092975, -94.604117181)",N,232,4,7,50
04/26/2014 12:00:00 AM,2100,90D,Driving Under Influe,SOUTHWEST BL/SUMMIT ST,KANSAS CITY,64111,B,M,26,"SOUTHWEST BL/SUMMIT KANSAS CITY, ST 64111
(39.05549663, -94.59306945)",N,42,4,7,50
05/17/2014 12:00:00 AM,1401,290,Property Damage,4300  MERCIER ST,KANSAS CITY,64111,U,U,,"4300 MERCIER ST
KANSAS CITY 64111
(39.049872869, -94.601406395)",N,148,4,7,50
12/14/2014 12:00:00 AM,302,120,Armed Robbery,100  W 39 ST,KANSAS CITY,64111,B,M,,"100 W 39 ST
KANSAS CITY 64111
(39.056642115, -94.587422626)",Y,32,4,7,50
10/15/2014 12:00:00 AM,801,13B,Non Aggravated Assau,4100  BROADWAY,KANSAS CITY,64111,W,M,49,"4100 BROADWAY
KANSAS CITY 64111
(39.053249541, -94.590538203)",N,42,4,7,50
02/02/2014 12:00:00 AM,610,23A,Stealing Pickpocket,3400  BROADWAY BLVD,KANSAS CITY,64111,U,U,,"3400 BROADWAY BLVD
KANSAS CITY 64111
(39.066513296, -94.590196983)",N,2,4,7,50
05/30/2014 12:00:00 AM,301,120,Strong Arm Robbery,1000  W 41 PL,KANSAS CITY,64111,W,F,28,"1000 W 41 PL
KANSAS CITY 64111
(39.053058756, -94.598802014)",N,232,4,7,50
03/31/2014 12:00:00 AM,2402,90C,Disorderly Conduct,W ARMOUR BL/MAIN ST,KANSAS CITY,64111,,,,"W ARMOUR BL/MAIN KANSAS CITY, ST 64111
(39.05549663, -94.59306945)",N,42,4,7,50
08/26/2014 12:00:00 AM,403,13A,Agg Assault - Domest,3700  WARWICK BL,KANSAS CITY,64111,B,M,18,"3700 WARWICK
BL KANSAS CITY 64111
(39.059951654, -94.583595347)",N,32,4,7,50
09/17/2014 12:00:00 AM,1651,40A,Prostitution/Patroni,4500  MAIN ST,KANSAS CITY,64111,W,M,61,"4500 MAIN ST
KANSAS CITY 64111
(39.045903034, -94.586775645)",N,216,4,7,50
02/09/2014 12:00:00 AM,801,13B,Non Aggravated Assau,4000  PENNSYLVANIA AV,KANSAS CITY,64111,W,F,29,"4000 PENNSYLVANIA AV
KANSAS CITY 64111
(39.054955716, -94.59314501)",N,42,4,7,50
