Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
160081392,10/29/2016 12:00:00 AM,13:30,10/29/2016 12:00:00 AM,3:00,,12:00,670,23D,Stealing from Buildi,644,11300  N BOOTH AV,KANSAS CITY,64157,PC0057,SCP,U,2,VIC,B,F,,N,"11300 N BOOTH AV
KANSAS CITY 64157
(39.2981, -94.4778)",244,6,4,152
160081399,10/29/2016 12:00:00 AM,13:44,10/28/2016 12:00:00 AM,20:50,,,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,1,VIC,,,,N,"8300 N CHURCH RD
KANSAS CITY 64157
(39.242, -94.4617)",244,6,4,122
160081381,10/29/2016 12:00:00 AM,12:10,10/29/2016 12:00:00 AM,10:55,,,1849,35A,Possession/Sale/Dist,,9000  NE BARRY RD,KANSAS CITY,64157,,,U,2,VIC,,,,N,"9000 NE BARRY RD
KANSAS CITY 64157
(39.245, -94.468)",244,6,4,152
160081364,10/29/2016 12:00:00 AM,11:46,10/28/2016 12:00:00 AM,19:00,,9:30,650,23G,Stealing Auto Parts/,643,9700  N DONNELLY AV,KANSAS CITY,64157,PC0207,SCP,N,1,VIC,W,M,32,N,"9700 N DONNELLY AV
KANSAS CITY 64157
(39.2709, -94.4774)",244,6,4,152
160081198,10/28/2016 12:00:00 AM,18:13,10/28/2016 12:00:00 AM,17:50,,,801,13B,Non Aggravated Assau,644,8600  NE 112 ST,KANSAS CITY,64157,PC0057,SCP,N,1,SUS,B,F,30,N,"8600 NE 112 ST
KANSAS CITY 64157
(39.2965, -94.4772)",244,6,4,152
160080984,10/28/2016 12:00:00 AM,1:48,10/27/2016 12:00:00 AM,23:30,,0:50,702,240,Auto Theft,644,9500  NE BARRY,KANSAS CITY,64157,,,U,1,SUS,U,U,,N,"9500 NE BARRY
KANSAS CITY 64157
(39.2449, -94.4626)",244,6,4,152
160081079,10/28/2016 12:00:00 AM,12:36,08/01/2016 12:00:00 AM,0:01,11/10/2016 12:00:00 AM,23:59,1198,26F,Identity Theft,643,8600  NE 97 ST,KANSAS CITY,64157,PC0207,SCP,N,1,VIC,W,F,75,N,"8600 NE 97 ST
KANSAS CITY 64157
(39.2694, -94.4777)",244,6,4,152
160080984,10/28/2016 12:00:00 AM,1:48,10/27/2016 12:00:00 AM,23:30,,0:50,702,240,Auto Theft,644,9500  NE BARRY,KANSAS CITY,64157,,,U,1,VIC,B,M,53,N,"9500 NE BARRY
KANSAS CITY 64157
(39.2449, -94.4626)",244,6,4,152
160081079,10/28/2016 12:00:00 AM,12:36,08/01/2016 12:00:00 AM,0:01,11/10/2016 12:00:00 AM,23:59,1198,26F,Identity Theft,643,8600  NE 97 ST,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,U,U,,N,"8600 NE 97 ST
KANSAS CITY 64157
(39.2694, -94.4777)",244,6,4,152
160081198,10/28/2016 12:00:00 AM,18:13,10/28/2016 12:00:00 AM,17:50,,,801,13B,Non Aggravated Assau,644,8600  NE 112 ST,KANSAS CITY,64157,PC0057,SCP,U,1,VIC,B,F,46,N,"8600 NE 112 ST
KANSAS CITY 64157
(39.2965, -94.4772)",244,6,4,152
160080684,10/27/2016 12:00:00 AM,2:51,10/26/2016 12:00:00 AM,23:00,,2:40,702,240,Auto Theft,542,8900  NEWTON AV,KANSAS CITY,64158,PJ6346,SPD,U,1,SUS,U,U,,N,"8900 NEWTON AV
KANSAS CITY 64158
(38.9647, -94.5109)",35,2,7,98
160080684,10/27/2016 12:00:00 AM,2:51,10/26/2016 12:00:00 AM,23:00,,2:40,702,240,Auto Theft,542,8900  NEWTON AV,KANSAS CITY,64158,PJ6346,SPD,U,1,VIC,W,F,76,N,"8900 NEWTON AV
KANSAS CITY 64158
(38.9647, -94.5109)",35,2,7,98
160080540,10/26/2016 12:00:00 AM,15:38,01/01/2013 12:00:00 AM,0:01,,,201,11A,Rape,644,11500  N MARSH AV,KANSAS CITY,64157,PC0057,SCP,Y,1,VIC,B,F,,N,"11500 N MARSH AV
KANSAS CITY 64157
(39.3016, -94.4811)",244,6,4,152
160080540,10/26/2016 12:00:00 AM,15:38,01/01/2013 12:00:00 AM,0:01,,,201,11A,Rape,644,11500  N MARSH AV,KANSAS CITY,64157,PC0057,SCP,U,1,SUS,B,M,,N,"11500 N MARSH AV
KANSAS CITY 64157
(39.3016, -94.4811)",244,6,4,152
160080660,10/26/2016 12:00:00 AM,22:40,10/26/2016 12:00:00 AM,22:40,,,3077,,Attempt Suicide by S,643,10700  N LEWIS TE,KANSAS CITY,64157,PC0166,SCP,U,1,VIC,W,F,38,N,"10700 N LEWIS
TE KANSAS CITY 64157
(39.2876, -94.4737)",244,6,4,152
160080196,10/25/2016 12:00:00 AM,12:41,10/25/2016 12:00:00 AM,12:37,,,630,23C,Stealing Shoplifting,641,8300  N BOOTH AV,KANSAS CITY,64158,PC0406,SCP,U,2,SUS,B,M,20,N,"8300 N BOOTH AV
KANSAS CITY 64158
(39.2428, -94.4775)",244,6,4,122
160080196,10/25/2016 12:00:00 AM,12:41,10/25/2016 12:00:00 AM,12:37,,,630,23C,Stealing Shoplifting,641,8300  N BOOTH AV,KANSAS CITY,64158,PC0406,SCP,U,1,VIC,,,,N,"8300 N BOOTH AV
KANSAS CITY 64158
(39.2428, -94.4775)",244,6,4,122
160080297,10/25/2016 12:00:00 AM,15:50,10/16/2016 12:00:00 AM,3:00,,,201,11A,Rape,999,9900  S UNKNOWN ST,KANSAS CITY,64157,PKC000,PD1,U,1,VIC,W,F,,N,"9900 S UNKNOWN ST
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160080297,10/25/2016 12:00:00 AM,15:50,10/16/2016 12:00:00 AM,3:00,,,201,11A,Rape,999,9900  S UNKNOWN ST,KANSAS CITY,64157,PKC000,PD1,U,1,SUS,B,M,22,N,"9900 S UNKNOWN ST
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160080196,10/25/2016 12:00:00 AM,12:41,10/25/2016 12:00:00 AM,12:37,,,630,23C,Stealing Shoplifting,641,8300  N BOOTH AV,KANSAS CITY,64158,PC0406,SCP,U,1,SUS,B,M,20,N,"8300 N BOOTH AV
KANSAS CITY 64158
(39.2428, -94.4775)",244,6,4,122
160079800,10/24/2016 12:00:00 AM,7:56,10/24/2016 12:00:00 AM,7:54,,,640,23F,Stealing From Auto,641,8100  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,U,1,VIC,W,F,52,N,"8100 N CHURCH RD
KANSAS CITY 64158
(39.2391, -94.4604)",244,6,4,122
160079805,10/24/2016 12:00:00 AM,7:56,10/23/2016 12:00:00 AM,23:00,,5:00,670,23D,Stealing from Buildi,641,8200  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,U,1,VIC,,,,N,"8200 N CHURCH RD
KANSAS CITY 64158
(39.2404, -94.4616)",244,6,4,122
160079800,10/24/2016 12:00:00 AM,7:56,10/24/2016 12:00:00 AM,7:54,,,640,23F,Stealing From Auto,641,8100  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,U,2,VIC,,,,N,"8100 N CHURCH RD
KANSAS CITY 64158
(39.2391, -94.4604)",244,6,4,122
160079800,10/24/2016 12:00:00 AM,7:56,10/24/2016 12:00:00 AM,7:54,,,640,23F,Stealing From Auto,641,8100  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,U,3,VIC,W,M,48,N,"8100 N CHURCH RD
KANSAS CITY 64158
(39.2391, -94.4604)",244,6,4,122
160079805,10/24/2016 12:00:00 AM,7:56,10/23/2016 12:00:00 AM,23:00,,5:00,670,23D,Stealing from Buildi,641,8200  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,U,1,SUS,W,F,47,N,"8200 N CHURCH RD
KANSAS CITY 64158
(39.2404, -94.4616)",244,6,4,122
160079704,10/23/2016 12:00:00 AM,20:15,10/23/2016 12:00:00 AM,18:49,,,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,SUS,B,M,33,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160079707,10/23/2016 12:00:00 AM,17:41,10/23/2016 12:00:00 AM,17:30,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64157,PC0406,SCP,U,1,VIC,,,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64157
(39.2398, -94.4671)",244,6,4,122
160079704,10/23/2016 12:00:00 AM,20:15,10/23/2016 12:00:00 AM,18:49,,,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,VIC,,,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160079655,10/23/2016 12:00:00 AM,16:12,10/23/2016 12:00:00 AM,16:00,,,802,13B,Non Agg Assault Dome,644,11800  N COLLEGE AV,KANSAS CITY,64157,PC0032,SCP,Y,1,SUS,W,F,17,N,"11800 N COLLEGE AV
KANSAS CITY 64157
(39.3069, -94.5397)",244,6,4,126
160079707,10/23/2016 12:00:00 AM,17:41,10/23/2016 12:00:00 AM,17:30,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64157,PC0406,SCP,U,1,ARR,B,F,57,N,"8100 N FLINTLOCK RD
KANSAS CITY 64157
(39.2398, -94.4671)",244,6,4,122
160079655,10/23/2016 12:00:00 AM,16:12,10/23/2016 12:00:00 AM,16:00,,,640,23F,Stealing From Auto,644,11800  N COLLEGE AV,KANSAS CITY,64157,PC0032,SCP,Y,1,VIC,B,M,19,N,"11800 N COLLEGE AV
KANSAS CITY 64157
(39.3069, -94.5397)",244,6,4,126
160079655,10/23/2016 12:00:00 AM,16:12,10/23/2016 12:00:00 AM,16:00,,,802,13B,Non Agg Assault Dome,644,11800  N COLLEGE AV,KANSAS CITY,64157,PC0032,SCP,Y,1,VIC,B,M,19,N,"11800 N COLLEGE AV
KANSAS CITY 64157
(39.3069, -94.5397)",244,6,4,126
160079655,10/23/2016 12:00:00 AM,16:12,10/23/2016 12:00:00 AM,16:00,,,640,23F,Stealing From Auto,644,11800  N COLLEGE AV,KANSAS CITY,64157,PC0032,SCP,Y,1,SUS,W,F,17,N,"11800 N COLLEGE AV
KANSAS CITY 64157
(39.3069, -94.5397)",244,6,4,126
160079367,10/22/2016 12:00:00 AM,12:31,10/21/2016 12:00:00 AM,22:00,,22:30,650,23G,Stealing Auto Parts/,999,8000  N CHURCH RD,KANSAS CITY,64158,PCX045,OSPD,U,1,SUS,U,U,,N,"8000 N CHURCH RD
KANSAS CITY 64158
(39.2374, -94.4615)",,,4,121
160079367,10/22/2016 12:00:00 AM,12:31,10/21/2016 12:00:00 AM,22:00,,22:30,650,23G,Stealing Auto Parts/,999,8000  N CHURCH RD,KANSAS CITY,64158,PCX045,OSPD,U,2,VIC,W,M,27,N,"8000 N CHURCH RD
KANSAS CITY 64158
(39.2374, -94.4615)",,,4,121
160079379,10/22/2016 12:00:00 AM,14:51,10/20/2016 12:00:00 AM,14:19,,14:49,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,1,SUS,W,M,27,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160079336,10/22/2016 12:00:00 AM,11:32,10/22/2016 12:00:00 AM,11:32,,,630,23C,Stealing Shoplifting,643,8500  N EVANSTON AV,KANSAS CITY,64157,PC0282,SCP,U,1,SUS,W,M,,N,"8500 N EVANSTON AV
KANSAS CITY 64157
(39.2475, -94.4598)",244,6,4,152
160079367,10/22/2016 12:00:00 AM,12:31,10/21/2016 12:00:00 AM,22:00,,22:30,650,23G,Stealing Auto Parts/,999,8000  N CHURCH RD,KANSAS CITY,64158,PCX045,OSPD,U,1,VIC,W,M,43,N,"8000 N CHURCH RD
KANSAS CITY 64158
(39.2374, -94.4615)",,,4,121
160079379,10/22/2016 12:00:00 AM,14:51,10/20/2016 12:00:00 AM,14:19,,14:49,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,VIC,,,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160079336,10/22/2016 12:00:00 AM,11:32,10/22/2016 12:00:00 AM,11:32,,,630,23C,Stealing Shoplifting,643,8500  N EVANSTON AV,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8500 N EVANSTON AV
KANSAS CITY 64157
(39.2475, -94.4598)",244,6,4,152
160079033,10/21/2016 12:00:00 AM,9:52,03/06/2014 12:00:00 AM,12:00,,,670,23D,Stealing from Buildi,643,8900  NE 89 ST,KANSAS CITY,64157,PC0303,SCP,N,1,VIC,W,M,84,N,"8900 NE 89 ST
KANSAS CITY 64157
(39.2548, -94.472)",244,6,4,152
160079033,10/21/2016 12:00:00 AM,9:52,03/06/2014 12:00:00 AM,12:00,,,670,23D,Stealing from Buildi,643,8900  NE 89 ST,KANSAS CITY,64157,PC0303,SCP,N,1,SUS,W,F,58,N,"8900 NE 89 ST
KANSAS CITY 64157
(39.2548, -94.472)",244,6,4,152
160078814,10/20/2016 12:00:00 AM,13:04,10/20/2016 12:00:00 AM,13:00,,,2402,90C,Disorderly Conduct,643,9700  N ASH AV,KANSAS CITY,64157,PC0233,SCP,U,1,ARR,W,M,53,N,"9700 N ASH AV
KANSAS CITY 64157
(39.2698, -94.4504)",244,6,4,152
160078814,10/20/2016 12:00:00 AM,13:04,10/20/2016 12:00:00 AM,13:00,,,1850,35B,Possession of Drug E,643,9700  N ASH AV,KANSAS CITY,64157,PC0233,SCP,U,1,VIC,,,,N,"9700 N ASH AV
KANSAS CITY 64157
(39.2698, -94.4504)",244,6,4,152
160078903,10/20/2016 12:00:00 AM,18:50,10/20/2016 12:00:00 AM,15:00,,,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,VIC,,,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160078903,10/20/2016 12:00:00 AM,18:50,10/20/2016 12:00:00 AM,15:00,,,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,1,SUS,W,M,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160078814,10/20/2016 12:00:00 AM,13:04,10/20/2016 12:00:00 AM,13:00,,,2402,90C,Disorderly Conduct,643,9700  N ASH AV,KANSAS CITY,64157,PC0233,SCP,U,1,VIC,,,,N,"9700 N ASH AV
KANSAS CITY 64157
(39.2698, -94.4504)",244,6,4,152
160078814,10/20/2016 12:00:00 AM,13:04,10/20/2016 12:00:00 AM,13:00,,,1850,35B,Possession of Drug E,643,9700  N ASH AV,KANSAS CITY,64157,PC0233,SCP,U,1,ARR,W,M,53,N,"9700 N ASH AV
KANSAS CITY 64157
(39.2698, -94.4504)",244,6,4,152
160078562,10/19/2016 12:00:00 AM,15:21,10/18/2016 12:00:00 AM,22:30,,9:25,702,240,Auto Theft,641,8200  N OXFORD AV,KANSAS CITY,64158,PC0406,SCP,U,1,VIC,W,F,49,N,"8200 N OXFORD AV
KANSAS CITY 64158
(39.2424, -94.4665)",244,6,4,122
160078591,10/19/2016 12:00:00 AM,17:03,09/10/2016 12:00:00 AM,8:00,08/10/2016 12:00:00 AM,,670,23D,Stealing from Buildi,641,8100  NE 83 PL ,KANSAS CITY,64158,PC0406,SCP,N,1,VIC,W,M,79,N,"8100 NE 83 PL
KANSAS CITY 64158
(39.2436, -94.4825)",244,6,4,122
160078562,10/19/2016 12:00:00 AM,15:21,10/18/2016 12:00:00 AM,22:30,,9:25,702,240,Auto Theft,641,8200  N OXFORD AV,KANSAS CITY,64158,PC0406,SCP,U,1,SUS,U,U,,N,"8200 N OXFORD AV
KANSAS CITY 64158
(39.2424, -94.4665)",244,6,4,122
160078591,10/19/2016 12:00:00 AM,17:03,09/10/2016 12:00:00 AM,8:00,08/10/2016 12:00:00 AM,,670,23D,Stealing from Buildi,641,8100  NE 83 PL ,KANSAS CITY,64158,PC0406,SCP,N,1,SUS,U,U,,N,"8100 NE 83 PL
KANSAS CITY 64158
(39.2436, -94.4825)",244,6,4,122
160078258,10/18/2016 12:00:00 AM,13:44,06/21/2016 12:00:00 AM,6:33,,,1002,250,Forged Checks,643,8400  N FLINTLOCK RD,KANSAS CITY,64157,PC0303,SCP,U,1,VIC,,,,N,"8400 N FLINTLOCK RD
KANSAS CITY 64157
(39.245, -94.4655)",244,6,4,152
160078258,10/18/2016 12:00:00 AM,13:44,06/21/2016 12:00:00 AM,6:33,,,1002,250,Forged Checks,643,8400  N FLINTLOCK RD,KANSAS CITY,64157,PC0303,SCP,U,2,SUS,W,M,,N,"8400 N FLINTLOCK RD
KANSAS CITY 64157
(39.245, -94.4655)",244,6,4,152
160078258,10/18/2016 12:00:00 AM,13:44,06/21/2016 12:00:00 AM,6:33,,,1002,250,Forged Checks,643,8400  N FLINTLOCK RD,KANSAS CITY,64157,PC0303,SCP,U,1,SUS,W,F,30,N,"8400 N FLINTLOCK RD
KANSAS CITY 64157
(39.245, -94.4655)",244,6,4,152
160078258,10/18/2016 12:00:00 AM,13:44,06/21/2016 12:00:00 AM,6:33,,,1002,250,Forged Checks,643,8400  N FLINTLOCK RD,KANSAS CITY,64157,PC0303,SCP,U,3,VIC,W,F,29,N,"8400 N FLINTLOCK RD
KANSAS CITY 64157
(39.245, -94.4655)",244,6,4,152
160078258,10/18/2016 12:00:00 AM,13:44,06/21/2016 12:00:00 AM,6:33,,,1002,250,Forged Checks,643,8400  N FLINTLOCK RD,KANSAS CITY,64157,PC0303,SCP,U,2,VIC,W,F,28,N,"8400 N FLINTLOCK RD
KANSAS CITY 64157
(39.245, -94.4655)",244,6,4,152
160077901,10/17/2016 12:00:00 AM,12:56,10/13/2016 12:00:00 AM,15:17,,,1120,26A,Fraud/Confidence Gam,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,N,1,SUS,B,F,25,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160080364,10/17/2016 12:00:00 AM,14:33,10/17/2016 12:00:00 AM,14:33,,,1850,35B,Possession of Drug E,643,NE 105 ST and NE COOKINGHAM DR,KANSAS CITY,64157,PC0166,SCP,U,1,VIC,,,,N,"105 ST and NE COOKINGHAM DR
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160080364,10/17/2016 12:00:00 AM,14:33,10/17/2016 12:00:00 AM,14:33,,,1850,35B,Possession of Drug E,643,NE 105 ST and NE COOKINGHAM DR,KANSAS CITY,64157,PC0166,SCP,U,1,ARR,W,M,42,N,"105 ST and NE COOKINGHAM DR
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160077901,10/17/2016 12:00:00 AM,12:56,10/13/2016 12:00:00 AM,15:17,,,1120,26A,Fraud/Confidence Gam,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,1,VIC,,,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160078068,10/17/2016 12:00:00 AM,21:08,10/17/2016 12:00:00 AM,21:00,,,630,23C,Stealing Shoplifting,641,8200  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,1,VIC,,,,N,"8200 N CHURCH RD
KANSAS CITY 64157
(39.2405, -94.4609)",244,6,4,122
160078068,10/17/2016 12:00:00 AM,21:08,10/17/2016 12:00:00 AM,21:00,,,630,23C,Stealing Shoplifting,641,8200  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,1,SUS,W,M,33,N,"8200 N CHURCH RD
KANSAS CITY 64157
(39.2405, -94.4609)",244,6,4,122
160077778,10/16/2016 12:00:00 AM,22:32,10/16/2016 12:00:00 AM,22:15,,22:30,702,240,Auto Theft,641,7300  N LANE AV,KANSAS CITY,64158,PC0502,SCP,U,1,VIC,W,F,66,N,"7300 N LANE AV
KANSAS CITY 64158
(39.2255, -94.4721)",244,6,4,122
160077778,10/16/2016 12:00:00 AM,22:32,10/16/2016 12:00:00 AM,22:15,,22:30,702,240,Auto Theft,641,7300  N LANE AV,KANSAS CITY,64158,PC0502,SCP,N,1,SUS,U,U,,N,"7300 N LANE AV
KANSAS CITY 64158
(39.2255, -94.4721)",244,6,4,122
160077382,10/15/2016 12:00:00 AM,11:25,10/14/2016 12:00:00 AM,16:20,,17:05,670,23D,Stealing from Buildi,643,9800  NE 96 TE,KANSAS CITY,64157,PC0241,SCP,N,1,VIC,W,M,45,N,"9800 NE 96
TE KANSAS CITY 64157
(39.2673, -94.4575)",244,6,4,152
160077467,10/15/2016 12:00:00 AM,16:32,10/15/2016 12:00:00 AM,5:15,,16:27,501,220,Burglary - Residence,641,8300  N TULLIS AVE ,KANSAS CITY,64158,,,U,1,SUS,U,U,,N,"8300 N TULLIS AVE
KANSAS CITY 64158
(39.2264, -94.4863)",244,6,4,122
160077382,10/15/2016 12:00:00 AM,11:25,10/14/2016 12:00:00 AM,16:20,,17:05,670,23D,Stealing from Buildi,643,9800  NE 96 TE,KANSAS CITY,64157,PC0241,SCP,N,1,SUS,U,U,,N,"9800 NE 96
TE KANSAS CITY 64157
(39.2673, -94.4575)",244,6,4,152
160077467,10/15/2016 12:00:00 AM,16:32,10/15/2016 12:00:00 AM,5:15,,16:27,501,220,Burglary - Residence,641,8300  N TULLIS AVE ,KANSAS CITY,64158,,,U,1,VIC,W,M,29,N,"8300 N TULLIS AVE
KANSAS CITY 64158
(39.2264, -94.4863)",244,6,4,122
160077198,10/14/2016 12:00:00 AM,15:29,10/11/2016 12:00:00 AM,19:00,,,630,23C,Stealing Shoplifting,643,9700  N ASH AV,KANSAS CITY,64157,PC0233,SCP,U,2,VIC,,,,N,"9700 N ASH AV
KANSAS CITY 64157
(39.2698, -94.4504)",244,6,4,152
160077198,10/14/2016 12:00:00 AM,15:29,10/11/2016 12:00:00 AM,19:00,,,1050,250,Counterfeiting,643,9700  N ASH AV,KANSAS CITY,64157,PC0233,SCP,U,2,VIC,,,,N,"9700 N ASH AV
KANSAS CITY 64157
(39.2698, -94.4504)",244,6,4,152
160077198,10/14/2016 12:00:00 AM,15:29,10/11/2016 12:00:00 AM,19:00,,,1050,250,Counterfeiting,643,9700  N ASH AV,KANSAS CITY,64157,PC0233,SCP,U,1,VIC,,,,N,"9700 N ASH AV
KANSAS CITY 64157
(39.2698, -94.4504)",244,6,4,152
160077198,10/14/2016 12:00:00 AM,15:29,10/11/2016 12:00:00 AM,19:00,,,1050,250,Counterfeiting,643,9700  N ASH AV,KANSAS CITY,64157,PC0233,SCP,U,1,SUS,W,M,50,N,"9700 N ASH AV
KANSAS CITY 64157
(39.2698, -94.4504)",244,6,4,152
160077198,10/14/2016 12:00:00 AM,15:29,10/11/2016 12:00:00 AM,19:00,,,630,23C,Stealing Shoplifting,643,9700  N ASH AV,KANSAS CITY,64157,PC0233,SCP,U,1,VIC,,,,N,"9700 N ASH AV
KANSAS CITY 64157
(39.2698, -94.4504)",244,6,4,152
160077198,10/14/2016 12:00:00 AM,15:29,10/11/2016 12:00:00 AM,19:00,,,630,23C,Stealing Shoplifting,643,9700  N ASH AV,KANSAS CITY,64157,PC0233,SCP,U,1,SUS,W,M,50,N,"9700 N ASH AV
KANSAS CITY 64157
(39.2698, -94.4504)",244,6,4,152
160076750,10/13/2016 12:00:00 AM,7:14,10/12/2016 12:00:00 AM,19:30,,6:45,640,23F,Stealing From Auto,641,8200  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,N,1,VIC,W,M,55,N,"8200 N CHURCH RD
KANSAS CITY 64158
(39.2404, -94.4616)",244,6,4,122
160076750,10/13/2016 12:00:00 AM,7:14,10/12/2016 12:00:00 AM,19:30,,6:45,640,23F,Stealing From Auto,641,8200  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,U,1,SUS,U,U,,N,"8200 N CHURCH RD
KANSAS CITY 64158
(39.2404, -94.4616)",244,6,4,122
160076563,10/12/2016 12:00:00 AM,11:40,10/12/2016 12:00:00 AM,10:55,,,1198,26F,Identity Theft,643,9000  NE 109 TE,KANSAS CITY,64157,PC0151,SCP,N,1,SUS,U,U,,N,"9000 NE 109
TE KANSAS CITY 64157
(39.2898, -94.4678)",244,6,4,152
160076517,10/12/2016 12:00:00 AM,9:11,10/10/2016 12:00:00 AM,20:00,11/10/2016 12:00:00 AM,6:30,640,23F,Stealing From Auto,641,8100  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,SUS,U,U,,N,"8100 N CHURCH RD
KANSAS CITY 64158
(39.2391, -94.4604)",244,6,4,122
160076608,10/12/2016 12:00:00 AM,14:49,08/20/2016 12:00:00 AM,8:00,,,1198,26F,Identity Theft,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,N,1,VIC,W,F,56,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160076563,10/12/2016 12:00:00 AM,11:40,10/12/2016 12:00:00 AM,10:55,,,1198,26F,Identity Theft,643,9000  NE 109 TE,KANSAS CITY,64157,PC0151,SCP,N,1,VIC,W,M,35,N,"9000 NE 109
TE KANSAS CITY 64157
(39.2898, -94.4678)",244,6,4,152
160076517,10/12/2016 12:00:00 AM,9:11,10/10/2016 12:00:00 AM,20:00,11/10/2016 12:00:00 AM,6:30,640,23F,Stealing From Auto,641,8100  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,VIC,,,,N,"8100 N CHURCH RD
KANSAS CITY 64158
(39.2391, -94.4604)",244,6,4,122
160076608,10/12/2016 12:00:00 AM,14:49,08/20/2016 12:00:00 AM,8:00,,,1198,26F,Identity Theft,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,N,1,SUS,W,F,32,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160076194,10/11/2016 12:00:00 AM,7:57,10/10/2016 12:00:00 AM,23:00,11/10/2016 12:00:00 AM,7:15,640,23F,Stealing From Auto,644,11000  N DITMAN AV,KANSAS CITY,64157,PC0108,SCP,N,2,VIC,W,M,42,N,"11000 N DITMAN AV
KANSAS CITY 64157
(39.2941, -94.4785)",244,6,4,152
160076194,10/11/2016 12:00:00 AM,7:57,10/10/2016 12:00:00 AM,23:00,11/10/2016 12:00:00 AM,7:15,640,23F,Stealing From Auto,644,11000  N DITMAN AV,KANSAS CITY,64157,PC0108,SCP,N,1,SUS,U,U,,N,"11000 N DITMAN AV
KANSAS CITY 64157
(39.2941, -94.4785)",244,6,4,152
160076194,10/11/2016 12:00:00 AM,7:57,10/10/2016 12:00:00 AM,23:00,11/10/2016 12:00:00 AM,7:15,640,23F,Stealing From Auto,644,11000  N DITMAN AV,KANSAS CITY,64157,PC0108,SCP,N,1,VIC,W,F,40,N,"11000 N DITMAN AV
KANSAS CITY 64157
(39.2941, -94.4785)",244,6,4,152
160075841,10/09/2016 12:00:00 AM,23:25,10/09/2016 12:00:00 AM,23:20,,,3077,,Attempt Suicide by S,644,11500  N STARK AV,KANSAS CITY,64157,PC0078,SCP,U,1,VIC,W,F,28,N,"11500 N STARK AV
KANSAS CITY 64157
(39.3018, -94.4735)",244,6,4,152
