"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","firearm_used_flag","latitude","longitude","location_1"
"160000322","2016-01-02T00:00:00.000","11:56","2015-12-25T00:00:00.000","23:02",,,"401","13A","Aggravated Assault (","345","12700  E 62 CT","KANSAS CITY","64133","PJ5008","EPD","N","2","VIC","B","F","29","N","39.0086","-94.4333","12700 E 62 CT
KANSAS CITY,  64133
(39.0086, -94.4333)"
"160000322","2016-01-02T00:00:00.000","11:56","2015-12-25T00:00:00.000","23:02",,,"401","13A","Aggravated Assault (","345","12700  E 62 CT","KANSAS CITY","64133","PJ5008","EPD","U","3","VIC","B","F","28","N","39.0086","-94.4333","12700 E 62 CT
KANSAS CITY,  64133
(39.0086, -94.4333)"
"160000322","2016-01-02T00:00:00.000","11:56","2015-12-25T00:00:00.000","23:02",,,"801","13B","Non Aggravated Assau","345","12700  E 62 CT","KANSAS CITY","64133","PJ5008","EPD","N","2","VIC","B","F","29","N","39.0086","-94.4333","12700 E 62 CT
KANSAS CITY,  64133
(39.0086, -94.4333)"
"160000322","2016-01-02T00:00:00.000","11:56","2015-12-25T00:00:00.000","23:02",,,"401","13A","Aggravated Assault (","345","12700  E 62 CT","KANSAS CITY","64133","PJ5008","EPD","U","1","VIC","B","F","53","N","39.0086","-94.4333","12700 E 62 CT
KANSAS CITY,  64133
(39.0086, -94.4333)"
"160000322","2016-01-02T00:00:00.000","11:56","2015-12-25T00:00:00.000","23:02",,,"801","13B","Non Aggravated Assau","345","12700  E 62 CT","KANSAS CITY","64133","PJ5008","EPD","U","1","VIC","B","F","53","N","39.0086","-94.4333","12700 E 62 CT
KANSAS CITY,  64133
(39.0086, -94.4333)"
"160000323","2016-01-02T00:00:00.000","11:57","2015-12-31T00:00:00.000","22:00",,,"401","13A","Aggravated Assault (","342","E 25 ST and DRURY AV","KANSAS CITY","64127","PJ2071","EPD","U","3","SUS","B","F","29","N","39.0956","-94.5483","25 ST and DRURY AV
KANSAS CITY,  64127
(39.0956, -94.5483)"
"160000323","2016-01-02T00:00:00.000","11:57","2015-12-31T00:00:00.000","22:00",,,"401","13A","Aggravated Assault (","342","E 25 ST and DRURY AV","KANSAS CITY","64127","PJ2071","EPD","N","4","SUS","B","F","27","N","39.0956","-94.5483","25 ST and DRURY AV
KANSAS CITY,  64127
(39.0956, -94.5483)"
"160000323","2016-01-02T00:00:00.000","11:57","2015-12-31T00:00:00.000","22:00",,,"401","13A","Aggravated Assault (","342","E 25 ST and DRURY AV","KANSAS CITY","64127","PJ2071","EPD","N","1","SUS","B","F","35","N","39.0956","-94.5483","25 ST and DRURY AV
KANSAS CITY,  64127
(39.0956, -94.5483)"
"160000323","2016-01-02T00:00:00.000","11:57","2015-12-31T00:00:00.000","22:00",,,"401","13A","Aggravated Assault (","342","E 25 ST and DRURY AV","KANSAS CITY","64127","PJ2071","EPD","N","1","VIC","B","F","32","N","39.0956","-94.5483","25 ST and DRURY AV
KANSAS CITY,  64127
(39.0956, -94.5483)"
"160000323","2016-01-02T00:00:00.000","11:57","2015-12-31T00:00:00.000","22:00",,,"401","13A","Aggravated Assault (","342","E 25 ST and DRURY AV","KANSAS CITY","64127","PJ2071","EPD","N","2","SUS","B","F","24","N","39.0956","-94.5483","25 ST and DRURY AV
KANSAS CITY,  64127
(39.0956, -94.5483)"
"160000324","2016-01-02T00:00:00.000","12:34","2015-12-21T00:00:00.000","12:04",,,"690","23H","Stealing All Other","542","9600  FREMONT AV","KANSAS CITY","64134","PJ6590","SPD","U","1","VIC","W","M","25","N","38.9507","-94.5151","9600 FREMONT AV
KANSAS CITY,  64134
(38.9507, -94.5151)"
"160000324","2016-01-02T00:00:00.000","12:34","2015-12-21T00:00:00.000","12:04",,,"690","23H","Stealing All Other","542","9600  FREMONT AV","KANSAS CITY","64134","PJ6590","SPD","U","1","SUS","U","U",,"N","38.9507","-94.5151","9600 FREMONT AV
KANSAS CITY,  64134
(38.9507, -94.5151)"
"160000326","2016-01-02T00:00:00.000","12:24","2016-01-02T00:00:00.000","12:20",,,"802","13B","Non Agg Assault Dome","635","4000  N WHEELING AV","KANSAS CITY","64117","PC1261","SCP","Y","1","VIC","W","F","38","N","39.1664","-94.509","4000 N WHEELING AV
KANSAS CITY,  64117
(39.1664, -94.509)"
"160000326","2016-01-02T00:00:00.000","12:24","2016-01-02T00:00:00.000","12:20",,,"802","13B","Non Agg Assault Dome","635","4000  N WHEELING AV","KANSAS CITY","64117","PC1261","SCP","Y","1","SUS","W","F","38","N","39.1664","-94.509","4000 N WHEELING AV
KANSAS CITY,  64117
(39.1664, -94.509)"
"160000326","2016-01-02T00:00:00.000","12:24","2016-01-02T00:00:00.000","12:20",,,"802","13B","Non Agg Assault Dome","635","4000  N WHEELING AV","KANSAS CITY","64117","PC1261","SCP","Y","2","SUS","W","M","47","N","39.1664","-94.509","4000 N WHEELING AV
KANSAS CITY,  64117
(39.1664, -94.509)"
"160000326","2016-01-02T00:00:00.000","12:24","2016-01-02T00:00:00.000","12:20",,,"802","13B","Non Agg Assault Dome","635","4000  N WHEELING AV","KANSAS CITY","64117","PC1261","SCP","Y","2","VIC","W","M","47","N","39.1664","-94.509","4000 N WHEELING AV
KANSAS CITY,  64117
(39.1664, -94.509)"
"160000327","2016-01-02T00:00:00.000","12:23","2016-01-02T00:00:00.000","12:23",,,"2601","90Z","Misc Violation","999","9300  MAIN ST","KANSAS CITY","64114","PWX001","OSPD","N","1","VIC","W","F","52","N","38.9596","-94.5911","9300 MAIN ST
KANSAS CITY,  64114
(38.9596, -94.5911)"
"160000327","2016-01-02T00:00:00.000","12:23","2016-01-02T00:00:00.000","12:23",,,"2601","90Z","Misc Violation","999","9300  MAIN ST","KANSAS CITY","64114","PWX001","OSPD","N","1","SUS","B","M",,"N","38.9596","-94.5911","9300 MAIN ST
KANSAS CITY,  64114
(38.9596, -94.5911)"
"160000327","2016-01-02T00:00:00.000","12:23","2016-01-02T00:00:00.000","12:23",,,"2601","90Z","Misc Violation","999","9300  MAIN ST","KANSAS CITY","64114","PWX001","OSPD","N","3","SUS","U","U",,"N","38.9596","-94.5911","9300 MAIN ST
KANSAS CITY,  64114
(38.9596, -94.5911)"
"160000327","2016-01-02T00:00:00.000","12:23","2016-01-02T00:00:00.000","12:23",,,"2601","90Z","Misc Violation","999","9300  MAIN ST","KANSAS CITY","64114","PWX001","OSPD","N","2","SUS","U","U",,"N","38.9596","-94.5911","9300 MAIN ST
KANSAS CITY,  64114
(38.9596, -94.5911)"
"160000331","2016-01-02T00:00:00.000","11:58","2016-01-02T00:00:00.000","2:30",,,"403","13A","Agg Assault - Domest","341","2200  HARDESTY AV","KANSAS CITY","64127","PJ1896","EPD","U","1","SUS","B","F","43","N","39.085","-94.5202","2200 HARDESTY AV
KANSAS CITY,  64127
(39.085, -94.5202)"
"160000331","2016-01-02T00:00:00.000","11:58","2016-01-02T00:00:00.000","2:30",,,"403","13A","Agg Assault - Domest","341","2200  HARDESTY AV","KANSAS CITY","64127","PJ1896","EPD","U","1","VIC","B","M","67","N","39.085","-94.5202","2200 HARDESTY AV
KANSAS CITY,  64127
(39.085, -94.5202)"
"160000332","2016-01-02T00:00:00.000","13:27","2016-01-02T00:00:00.000","13:27",,,"1122","26B","Credit/Debit/ATM Car","644","11200  N RANDOLPH AVE","KANSAS CITY","99999","PC0124","SCP","U","1","SUS","U","U",,"N","39.2966","-94.4911","11200 N RANDOLPH AVE
KANSAS CITY,  99999
(39.2966, -94.4911)"
"160000332","2016-01-02T00:00:00.000","13:27","2016-01-02T00:00:00.000","13:27",,,"1122","26B","Credit/Debit/ATM Car","644","11200  N RANDOLPH AVE","KANSAS CITY","99999","PC0124","SCP","U","2","VIC","W","M","37","N","39.2966","-94.4911","11200 N RANDOLPH AVE
KANSAS CITY,  99999
(39.2966, -94.4911)"
"160000332","2016-01-02T00:00:00.000","13:27","2016-01-02T00:00:00.000","13:27",,,"1122","26B","Credit/Debit/ATM Car","644","11200  N RANDOLPH AVE","KANSAS CITY","99999","PC0124","SCP","U","1","VIC","W","F","37","N","39.2966","-94.4911","11200 N RANDOLPH AVE
KANSAS CITY,  99999
(39.2966, -94.4911)"
"160000333","2016-01-02T00:00:00.000","13:29","2015-12-28T00:00:00.000","14:30",,"8:00","670","23D","Stealing from Buildi","635","6100  NE 51 ST","KANSAS CITY","64119","PC0860","SCP","N","1","VIC","B","M","49","N","39.1861","-94.5112","6100 NE 51 ST
KANSAS CITY,  64119
(39.1861, -94.5112)"
"160000333","2016-01-02T00:00:00.000","13:29","2015-12-28T00:00:00.000","14:30",,"8:00","670","23D","Stealing from Buildi","635","6100  NE 51 ST","KANSAS CITY","64119","PC0860","SCP","U","1","SUS","U","U",,"N","39.1861","-94.5112","6100 NE 51 ST
KANSAS CITY,  64119
(39.1861, -94.5112)"
"160000334","2016-01-02T00:00:00.000","12:49","2015-12-31T00:00:00.000","0:01","2016-02-01T00:00:00.000","12:00","2040","90Z","Violation Full Order","532","6100  E 107 ST","KANSAS CITY","64134","PJ6912","SPD","U","1","VIC","B","F","67","N","38.9311","-94.519","6100 E 107 ST
KANSAS CITY,  64134
(38.9311, -94.519)"
"160000334","2016-01-02T00:00:00.000","12:49","2015-12-31T00:00:00.000","0:01","2016-02-01T00:00:00.000","12:00","2040","90Z","Violation Full Order","532","6100  E 107 ST","KANSAS CITY","64134","PJ6912","SPD","U","1","SUS","B","M","67","N","38.9311","-94.519","6100 E 107 ST
KANSAS CITY,  64134
(38.9311, -94.519)"
"160000339","2016-01-02T00:00:00.000","14:05","2016-01-02T00:00:00.000","0:30","2016-02-01T00:00:00.000","3:00","640","23F","Stealing From Auto","131","800  W 39 ST","KANSAS CITY","64111","PJ3084","CPD","U","1","VIC","W","F","25","N","39.057","-94.5959","800 W 39 ST
KANSAS CITY,  64111
(39.057, -94.5959)"
"160000339","2016-01-02T00:00:00.000","14:05","2016-01-02T00:00:00.000","0:30","2016-02-01T00:00:00.000","3:00","640","23F","Stealing From Auto","131","800  W 39 ST","KANSAS CITY","64111","PJ3084","CPD","U","1","SUS","U","U",,"N","39.057","-94.5959","800 W 39 ST
KANSAS CITY,  64111
(39.057, -94.5959)"
"160000341","2016-01-02T00:00:00.000","13:30","2016-01-02T00:00:00.000","13:30",,,"650","23G","Stealing Auto Parts/","233","1300  E 83 TE","KANSAS CITY","64131","PJ6059","MPD","U","1","VIC","B","F","30","N","38.9759","-94.5739","1300 E 83
TE KANSAS CITY,  64131
(38.9759, -94.5739)"
"160000341","2016-01-02T00:00:00.000","13:30","2016-01-02T00:00:00.000","13:30",,,"650","23G","Stealing Auto Parts/","233","1300  E 83 TE","KANSAS CITY","64131","PJ6059","MPD","U","1","SUS","U","U",,"N","38.9759","-94.5739","1300 E 83
TE KANSAS CITY,  64131
(38.9759, -94.5739)"
"160000342","2016-01-02T00:00:00.000","13:45","2016-01-02T00:00:00.000","13:45",,,"799",,"Auto Theft Outside S","234","E BANNISTER RD and GRANDVIEW RD","KANSAS CITY","64137","PJ6483","MPD","U","1","SUS","U","U",,"N","38.9214","-94.5351","E BANNISTER KANSAS CITY
, RD 64137
(38.9214, -94.5351)"
"160000342","2016-01-02T00:00:00.000","13:45","2016-01-02T00:00:00.000","13:45",,,"799",,"Auto Theft Outside S","234","E BANNISTER RD and GRANDVIEW RD","KANSAS CITY","64137","PJ6483","MPD","U","1","VIC","U","F",,"N","38.9214","-94.5351","E BANNISTER KANSAS CITY
, RD 64137
(38.9214, -94.5351)"
"160000343","2016-01-02T00:00:00.000","14:34","2015-12-24T00:00:00.000","16:00","2016-02-01T00:00:00.000","14:20","640","23F","Stealing From Auto","421","8400  N PARIS CT","KANSAS CITY","64153","PP0318","NPD","N","1","SUS","U","U",,"N","39.2479","-94.7027","8400 N PARIS CT
KANSAS CITY,  64153
(39.2479, -94.7027)"
"160000343","2016-01-02T00:00:00.000","14:34","2015-12-24T00:00:00.000","16:00","2016-02-01T00:00:00.000","14:20","640","23F","Stealing From Auto","421","8400  N PARIS CT","KANSAS CITY","64153","PP0318","NPD","N","1","VIC","W","M","39","N","39.2479","-94.7027","8400 N PARIS CT
KANSAS CITY,  64153
(39.2479, -94.7027)"
"160000346","2016-01-02T00:00:00.000","13:44","2015-12-26T00:00:00.000","16:00",,,"2601","90Z","Misc Violation","213","8700  COUNTRYSHIRE LN ","KANSAS CITY","64138","PJ5803","MPD","U","1","SUS","B","M","19","N","38.9862","-94.4851","8700 COUNTRYSHIRE LN
KANSAS CITY,  64138
(38.9862, -94.4851)"
"160000346","2016-01-02T00:00:00.000","13:44","2015-12-26T00:00:00.000","16:00",,,"2601","90Z","Misc Violation","213","8700  COUNTRYSHIRE LN ","KANSAS CITY","64138","PJ5803","MPD","N","2","VIC","B","F","42","N","38.9862","-94.4851","8700 COUNTRYSHIRE LN
KANSAS CITY,  64138
(38.9862, -94.4851)"
"160000346","2016-01-02T00:00:00.000","13:44","2015-12-26T00:00:00.000","16:00",,,"2601","90Z","Misc Violation","213","8700  COUNTRYSHIRE LN ","KANSAS CITY","64138","PJ5803","MPD","Y","1","VIC","B","F","20","N","38.9862","-94.4851","8700 COUNTRYSHIRE LN
KANSAS CITY,  64138
(38.9862, -94.4851)"
"160000347","2016-01-02T00:00:00.000","14:44","2015-12-31T00:00:00.000","23:45","2016-01-01T00:00:00.000","2:00","640","23F","Stealing From Auto","532","10800  HILLCREST RD","KANSAS CITY","64134","PJ6919","SPD","U","1","VIC","B","M","24","N","38.9291","-94.523","10800 HILLCREST RD
KANSAS CITY,  64134
(38.9291, -94.523)"
"160000347","2016-01-02T00:00:00.000","14:44","2015-12-31T00:00:00.000","23:45","2016-01-01T00:00:00.000","2:00","640","23F","Stealing From Auto","532","10800  HILLCREST RD","KANSAS CITY","64134","PJ6919","SPD","U","1","SUS","U","U",,"N","38.9291","-94.523","10800 HILLCREST RD
KANSAS CITY,  64134
(38.9291, -94.523)"
"160000348","2016-01-02T00:00:00.000","14:46","2015-12-19T00:00:00.000","4:00",,"23:00","640","23F","Stealing From Auto","425","8800  NW 112 ST","KANSAS CITY","64153","PP0221","NPD","N","1","SUS","U","U",,"N","39.2973","-94.6833","8800 NW 112 ST
KANSAS CITY,  64153
(39.2973, -94.6833)"
"160000348","2016-01-02T00:00:00.000","14:46","2015-12-19T00:00:00.000","4:00",,"23:00","640","23F","Stealing From Auto","425","8800  NW 112 ST","KANSAS CITY","64153","PP0221","NPD","N","1","VIC","W","F","43","N","39.2973","-94.6833","8800 NW 112 ST
KANSAS CITY,  64153
(39.2973, -94.6833)"
"160000349","2016-01-02T00:00:00.000","14:47","2015-12-18T00:00:00.000","13:30","2016-01-01T00:00:00.000","12:00","670","23D","Stealing from Buildi","322","1600  LAWN AV","KANSAS CITY","64127","PJ1517","EPD","N","1","VIC","W","M","44","N","39.0924","-94.5281","1600 LAWN AV
KANSAS CITY,  64127
(39.0924, -94.5281)"
"160000349","2016-01-02T00:00:00.000","14:47","2015-12-18T00:00:00.000","13:30","2016-01-01T00:00:00.000","12:00","670","23D","Stealing from Buildi","322","1600  LAWN AV","KANSAS CITY","64127","PJ1517","EPD","N","1","SUS","U","U",,"N","39.0924","-94.5281","1600 LAWN AV
KANSAS CITY,  64127
(39.0924, -94.5281)"
"160000350","2016-01-02T00:00:00.000","14:48","2015-12-19T00:00:00.000","4:00",,"23:00","1001","250","Forgery","425","8800  NW 112 ST","KANSAS CITY","64153","PP0221","NPD","N","1","VIC","W","F","43","N","39.2973","-94.6833","8800 NW 112 ST
KANSAS CITY,  64153
(39.2973, -94.6833)"
"160000350","2016-01-02T00:00:00.000","14:48","2015-12-19T00:00:00.000","4:00",,"23:00","1001","250","Forgery","425","8800  NW 112 ST","KANSAS CITY","64153","PP0221","NPD","N","1","SUS","U","U",,"N","39.2973","-94.6833","8800 NW 112 ST
KANSAS CITY,  64153
(39.2973, -94.6833)"
"160000351","2016-01-02T00:00:00.000","13:38","2016-01-02T00:00:00.000","4:52",,,"502","220","Burglary - Non Resid","543","11600  HICKMAN MILLS DR","KANSAS CITY","64134","PJ7239","SPD","U","1","VIC",,,,"N","38.9142","-94.5246","11600 HICKMAN MILLS DR
KANSAS CITY,  64134
(38.9142, -94.5246)"
"160000351","2016-01-02T00:00:00.000","13:38","2016-01-02T00:00:00.000","4:52",,,"502","220","Burglary - Non Resid","543","11600  HICKMAN MILLS DR","KANSAS CITY","64134","PJ7239","SPD","U","1","SUS","W","M",,"N","38.9142","-94.5246","11600 HICKMAN MILLS DR
KANSAS CITY,  64134
(38.9142, -94.5246)"
"160000353","2016-01-02T00:00:00.000","15:03","2016-01-02T00:00:00.000","0:01","2016-02-01T00:00:00.000","13:00","650","23G","Stealing Auto Parts/","415","8000  N HICKORY ST","KANSAS CITY","64118","PC0388","NPD","N","1","VIC","U","M","48","N","39.2397","-94.5959","8000 N HICKORY ST
KANSAS CITY,  64118
(39.2397, -94.5959)"
"160000353","2016-01-02T00:00:00.000","15:03","2016-01-02T00:00:00.000","0:01","2016-02-01T00:00:00.000","13:00","650","23G","Stealing Auto Parts/","415","8000  N HICKORY ST","KANSAS CITY","64118","PC0388","NPD","N","1","SUS","U","U",,"N","39.2397","-94.5959","8000 N HICKORY ST
KANSAS CITY,  64118
(39.2397, -94.5959)"
"160000356","2016-01-02T00:00:00.000","15:12","2016-01-01T00:00:00.000","4:00","2016-01-01T00:00:00.000","12:00","702","240","Auto Theft","224","E 61 ST and PASEO","KANSAS CITY","64131","PJ4763","MPD","U","1","SUS","U","U",,"N","38.9767","-94.5767","61 ST
and PASEO KANSAS CITY,  64131
(38.9767, -94.5767)"
"160000356","2016-01-02T00:00:00.000","15:12","2016-01-01T00:00:00.000","4:00","2016-01-01T00:00:00.000","12:00","702","240","Auto Theft","224","E 61 ST and PASEO","KANSAS CITY","64131","PJ4763","MPD","U","1","VIC","W","F","56","N","38.9767","-94.5767","61 ST
and PASEO KANSAS CITY,  64131
(38.9767, -94.5767)"
"160000357","2016-01-02T00:00:00.000","14:38","2016-01-02T00:00:00.000","14:38",,,"802","13B","Non Agg Assault Dome","242","8000  CHESTNUT AV","KANSAS CITY","64132","PJ5924","MPD","Y","1","VIC","W","M","40","N","38.9815","-94.5554","8000 CHESTNUT AV
KANSAS CITY,  64132
(38.9815, -94.5554)"
"160000357","2016-01-02T00:00:00.000","14:38","2016-01-02T00:00:00.000","14:38",,,"802","13B","Non Agg Assault Dome","242","8000  CHESTNUT AV","KANSAS CITY","64132","PJ5924","MPD","Y","1","ARR","W","F","29","N","38.9815","-94.5554","8000 CHESTNUT AV
KANSAS CITY,  64132
(38.9815, -94.5554)"
"160000358","2016-01-02T00:00:00.000","14:34","2016-01-01T00:00:00.000","16:00","2016-02-01T00:00:00.000","14:00","501","220","Burglary - Residence","543","7300  RUSKIN WAY","KANSAS CITY","64134","PJ7080","SPD","U","1","VIC","B","M","46","N","38.9199","-94.5026","7300 RUSKIN WAY
KANSAS CITY,  64134
(38.9199, -94.5026)"
"160000358","2016-01-02T00:00:00.000","14:34","2016-01-01T00:00:00.000","16:00","2016-02-01T00:00:00.000","14:00","501","220","Burglary - Residence","543","7300  RUSKIN WAY","KANSAS CITY","64134","PJ7080","SPD","U","1","SUS","U","U",,"N","38.9199","-94.5026","7300 RUSKIN WAY
KANSAS CITY,  64134
(38.9199, -94.5026)"
"160000360","2016-01-02T00:00:00.000","15:33","2016-01-02T00:00:00.000","0:01","2016-02-01T00:00:00.000","12:00","702","240","Auto Theft","632","3100  NE 37 ST","KANSAS CITY","64117","PC1356","SCP","U","1","SUS","U","U",,"N","39.1615","-94.5442","3100 NE 37 ST
KANSAS CITY,  64117
(39.1615, -94.5442)"
"160000360","2016-01-02T00:00:00.000","15:33","2016-01-02T00:00:00.000","0:01","2016-02-01T00:00:00.000","12:00","702","240","Auto Theft","632","3100  NE 37 ST","KANSAS CITY","64117","PC1356","SCP","N","1","VIC","W","M","44","N","39.1615","-94.5442","3100 NE 37 ST
KANSAS CITY,  64117
(39.1615, -94.5442)"
"160000361","2016-01-02T00:00:00.000","15:15","2016-01-02T00:00:00.000","14:50","2016-02-01T00:00:00.000","15:05","670","23D","Stealing from Buildi","125","3300  WABASH AV","KANSAS CITY","64129","PJ2730","CPD","U","1","SUS","W","M","46","N","39.0662","-94.5542","3300 WABASH AV
KANSAS CITY,  64129
(39.0662, -94.5542)"
"160000361","2016-01-02T00:00:00.000","15:15","2016-01-02T00:00:00.000","14:50","2016-02-01T00:00:00.000","15:05","670","23D","Stealing from Buildi","125","3300  WABASH AV","KANSAS CITY","64129","PJ2730","CPD","U","1","VIC","W","M","65","N","39.0662","-94.5542","3300 WABASH AV
KANSAS CITY,  64129
(39.0662, -94.5542)"
"160000362","2016-01-02T00:00:00.000","15:39","2016-01-01T00:00:00.000","23:00","2016-02-01T00:00:00.000","15:00","640","23F","Stealing From Auto","345","10200  E 42 ST","KANSAS CITY","64133","PJ3584","EPD","N","1","VIC","B","F","19","N","39.0468","-94.4589","10200 E 42 ST
KANSAS CITY,  64133
(39.0468, -94.4589)"
"160000362","2016-01-02T00:00:00.000","15:39","2016-01-01T00:00:00.000","23:00","2016-02-01T00:00:00.000","15:00","640","23F","Stealing From Auto","345","10200  E 42 ST","KANSAS CITY","64133","PJ3584","EPD","N","1","SUS","U","U",,"N","39.0468","-94.4589","10200 E 42 ST
KANSAS CITY,  64133
(39.0468, -94.4589)"
"160000364","2016-01-02T00:00:00.000","15:47","2016-01-01T00:00:00.000","19:00","2016-02-01T00:00:00.000","14:30","670","23D","Stealing from Buildi","123","1400  E 30 ST ","KANSAS CITY","64109","PJ2389","CPD","U","1","VIC","B","M","56","N","39.0722","-94.5665","1400 E 30 ST
KANSAS CITY,  64109
(39.0722, -94.5665)"
"160000364","2016-01-02T00:00:00.000","15:47","2016-01-01T00:00:00.000","19:00","2016-02-01T00:00:00.000","14:30","670","23D","Stealing from Buildi","123","1400  E 30 ST ","KANSAS CITY","64109","PJ2389","CPD","U","1","SUS","U","U",,"N","39.0722","-94.5665","1400 E 30 ST
KANSAS CITY,  64109
(39.0722, -94.5665)"
"160000366","2016-01-02T00:00:00.000","15:19","2016-01-02T00:00:00.000","9:00",,,"802","13B","Non Agg Assault Dome","311","100  N LAWN AV ","KANSAS CITY","64124","PJ0281","EPD","Y","1","VIC","W","F","20","N","39.1128","-94.5269","100 N LAWN AV
KANSAS CITY,  64124
(39.1128, -94.5269)"
"160000366","2016-01-02T00:00:00.000","15:19","2016-01-02T00:00:00.000","9:00",,,"802","13B","Non Agg Assault Dome","311","100  N LAWN AV ","KANSAS CITY","64124","PJ0281","EPD","U","1","ARR","W","M","23","N","39.1128","-94.5269","100 N LAWN AV
KANSAS CITY,  64124
(39.1128, -94.5269)"
"160000368","2016-01-02T00:00:00.000","14:53","2016-01-02T00:00:00.000","14:30",,,"670","23D","Stealing from Buildi","542","9500  BLUE RIDGE BL","KANSAS CITY","64138","PJ6586","SPD","U","1","SUS","B","F","50","N","38.9523","-94.508","9500 BLUE RIDGE
BL KANSAS CITY,  64138
(38.9523, -94.508)"
"160000368","2016-01-02T00:00:00.000","14:53","2016-01-02T00:00:00.000","14:30",,,"670","23D","Stealing from Buildi","542","9500  BLUE RIDGE BL","KANSAS CITY","64138","PJ6586","SPD","U","1","VIC","B","F","37","N","38.9523","-94.508","9500 BLUE RIDGE
BL KANSAS CITY,  64138
(38.9523, -94.508)"
"160000369","2016-01-02T00:00:00.000","16:00","2016-01-02T00:00:00.000","15:42",,,"1401","290","Property Damage","144","1500  E 46 ST","KANSAS CITY","64110","PJ3642","CPD","U","1","VIC","B","F","23","N","39.0434","-94.5668","1500 E 46 ST
KANSAS CITY,  64110
(39.0434, -94.5668)"
"160000369","2016-01-02T00:00:00.000","16:00","2016-01-02T00:00:00.000","15:42",,,"1401","290","Property Damage","144","1500  E 46 ST","KANSAS CITY","64110","PJ3642","CPD","U","1","SUS","B","M",,"N","39.0434","-94.5668","1500 E 46 ST
KANSAS CITY,  64110
(39.0434, -94.5668)"
"160000371","2016-01-02T00:00:00.000","16:07","2016-01-01T00:00:00.000","0:01","2016-01-01T00:00:00.000","2:00","690","23H","Stealing All Other","133","4100  PENNSYLVANIA AV","KANSAS CITY","64112","PJ3306","CPD","U","1","SUS","U","U",,"N","39.0528","-94.5914","4100 PENNSYLVANIA AV
KANSAS CITY,  64112
(39.0528, -94.5914)"
"160000371","2016-01-02T00:00:00.000","16:07","2016-01-01T00:00:00.000","0:01","2016-01-01T00:00:00.000","2:00","690","23H","Stealing All Other","133","4100  PENNSYLVANIA AV","KANSAS CITY","64112","PJ3306","CPD","U","1","VIC","W","F","37","N","39.0528","-94.5914","4100 PENNSYLVANIA AV
KANSAS CITY,  64112
(39.0528, -94.5914)"
"160000373","2016-01-02T00:00:00.000","16:10","2015-12-30T00:00:00.000","5:00","2016-02-01T00:00:00.000","16:00","650","23G","Stealing Auto Parts/","124","2700  OLIVE ST","KANSAS CITY","64109","PJ2249","CPD","U","1","SUS","U","U",,"N","39.0771","-94.5551","2700 OLIVE ST
KANSAS CITY,  64109
(39.0771, -94.5551)"
"160000373","2016-01-02T00:00:00.000","16:10","2015-12-30T00:00:00.000","5:00","2016-02-01T00:00:00.000","16:00","650","23G","Stealing Auto Parts/","124","2700  OLIVE ST","KANSAS CITY","64109","PJ2249","CPD","U","1","VIC","B","F","44","N","39.0771","-94.5551","2700 OLIVE ST
KANSAS CITY,  64109
(39.0771, -94.5551)"
"160000377","2016-01-02T00:00:00.000","15:36","2016-01-02T00:00:00.000","15:36",,,"630","23C","Stealing Shoplifting","421","7100  NW 86 TE","KANSAS CITY","64153","PP0317","NPD","U","1","ARR","B","F","34","N","39.2511","-94.6621","7100 NW 86
TE KANSAS CITY,  64153
(39.2511, -94.6621)"
"160000377","2016-01-02T00:00:00.000","15:36","2016-01-02T00:00:00.000","15:36",,,"630","23C","Stealing Shoplifting","421","7100  NW 86 TE","KANSAS CITY","64153","PP0317","NPD","U","1","VIC",,,,"N","39.2511","-94.6621","7100 NW 86
TE KANSAS CITY,  64153
(39.2511, -94.6621)"
"160000380","2016-01-02T00:00:00.000","16:26","2016-01-01T00:00:00.000","23:50","2016-02-01T00:00:00.000","16:00","702","240","Auto Theft","113","1500  GRAND AV","KANSAS CITY","64108","PJ1354","CPD","U","1","SUS","U","U",,"N","39.0956","-94.5812","1500 GRAND AV
KANSAS CITY,  64108
(39.0956, -94.5812)"
"160000380","2016-01-02T00:00:00.000","16:26","2016-01-01T00:00:00.000","23:50","2016-02-01T00:00:00.000","16:00","702","240","Auto Theft","113","1500  GRAND AV","KANSAS CITY","64108","PJ1354","CPD","U","1","VIC","W","M","38","N","39.0956","-94.5812","1500 GRAND AV
KANSAS CITY,  64108
(39.0956, -94.5812)"
"160000381","2016-01-02T00:00:00.000","16:36","2015-12-23T00:00:00.000","8:00",,"17:00","650","23G","Stealing Auto Parts/","343","3600  KENSINGTON AV","KANSAS CITY","64128","PJ2977","EPD","U","1","SUS","U","U",,"N","39.0601","-94.5326","3600 KENSINGTON AV
KANSAS CITY,  64128
(39.0601, -94.5326)"
"160000381","2016-01-02T00:00:00.000","16:36","2015-12-23T00:00:00.000","8:00",,"17:00","650","23G","Stealing Auto Parts/","343","3600  KENSINGTON AV","KANSAS CITY","64128","PJ2977","EPD","U","1","VIC","B","M","48","N","39.0601","-94.5326","3600 KENSINGTON AV
KANSAS CITY,  64128
(39.0601, -94.5326)"
