Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140078715,10/30/2014 12:00:00 AM,15:23,10/27/2014 12:00:00 AM,8:25,,,801,13B,Non Aggravated Assau,545,8900  LONGVIEW RD,KANSAS CITY,64134,PJ7287,SPD,N,1,ARR,B,F,,"8900 LONGVIEW RD
KANSAS CITY 64134
(38.91584729, -94.48471574)",217,1,7,143
140066033,09/14/2014 12:00:00 AM,10:08,09/13/2014 12:00:00 AM,16:00,,,401,13A,Aggravated Assault (,421,8600  NW 83 ST,KANSAS CITY,64152,PP0364,NPD,Y,1,VIC,W,F,38,"8600 NW 83 ST
KANSAS CITY 64152
(39.246397765, -94.679288895)",182,5,3,77
140056373,08/10/2014 12:00:00 AM,4:11,08/10/2014 12:00:00 AM,4:11,,,801,13B,Non Aggravated Assau,132,3500  BROADWAY,KANSAS CITY,64130,PJ2820,CPD,N,2,VIC,B,M,22,"3500 BROADWAY
KANSAS CITY 64130
(39.033319722, -94.544188138)",175,2,7,157
140047287,07/07/2014 12:00:00 AM,18:09,07/07/2014 12:00:00 AM,18:00,,,401,13A,Aggravated Assault (,323,2500  PROSPECT AV,KANSAS CITY,64127,PJ2100,EPD,U,1,VIC,B,M,46,"2500 PROSPECT AV
KANSAS CITY 64127
(39.080582108, -94.552345464)",234,3,7,95
140019384,03/23/2014 12:00:00 AM,20:46,03/23/2014 12:00:00 AM,20:45,,,802,13B,Non Agg Assault Dome,344,3100  WHEELING AV,KANSAS CITY,64129,PJ2638,EPD,Y,1,ARR,W,F,45,"3100 WHEELING AV
KANSAS CITY 64129
(39.067927785, -94.513549086)",211,3,7,155
140080284,11/05/2014 12:00:00 AM,15:14,11/05/2014 12:00:00 AM,15:00,,,801,13B,Non Aggravated Assau,115,1000  E 24 ST,KANSAS CITY,64108,PJ1883,CPD,U,1,VIC,W,M,47,"1000 E 24 ST
KANSAS CITY 64108
(39.083727837, -94.571408814)",11,3,7,92
140022152,04/04/2014 12:00:00 AM,0:23,04/04/2014 12:00:00 AM,0:23,,,802,13B,Non Agg Assault Dome,543,7900  LONGVIEW RD,KANSAS CITY,64134,PJ7202,SPD,Y,1,VIC,B,F,30,"7900 LONGVIEW RD
KANSAS CITY 64134
(38.914837891, -94.499749561)",190,1,7,143
140004233,01/19/2014 12:00:00 AM,2:55,01/19/2014 12:00:00 AM,2:55,,,801,13B,Non Aggravated Assau,113,1300  GRAND AV,KANSAS CITY,54125,PJ1177,CPD,U,1,VIC,W,M,24,"1300 GRAND AV
KANSAS CITY 54125
(38.900852844, -94.592593363)",95,1,7,129
140026714,04/21/2014 12:00:00 AM,16:15,04/21/2014 12:00:00 AM,16:15,,,801,13B,Non Aggravated Assau,345,10600  E 42 ST,KANSAS CITY,64133,PJ3526,EPD,U,1,ARR,B,M,,"10600 E 42 ST
KANSAS CITY 64133
(39.046426665, -94.453902744)",173,3,7,37
140041742,06/17/2014 12:00:00 AM,7:22,06/17/2014 12:00:00 AM,1:47,,,401,13A,Aggravated Assault (,223,6200  AGNES AV,KANSAS CITY,64130,PJ4904,MPD,U,1,SUS,U,U,,"6200 AGNES AV
KANSAS CITY 64130
(39.013892645, -94.551466273)",16,2,7,157
140042576,06/20/2014 12:00:00 AM,1:24,06/20/2014 12:00:00 AM,1:24,,,401,13A,Aggravated Assault (,543,7700  E 110 ST,KANSAS CITY,64134,PJ6951,SPD,U,3,VIC,W,M,21,"7700 E 110 ST
KANSAS CITY 64134
(38.926653389, -94.500270392)",190,1,7,143
140039294,06/07/2014 12:00:00 AM,22:22,06/07/2014 12:00:00 AM,22:22,,,801,13B,Non Aggravated Assau,224,6000  BLUE HILLS RD,KANSAS CITY,64110,PJ4734,MPD,N,1,SUS,U,M,,"6000 BLUE HILLS RD
KANSAS CITY 64110
(39.018107333, -94.568500541)",64,2,7,165
140019044,03/22/2014 12:00:00 AM,8:32,03/22/2014 12:00:00 AM,8:29,,,802,13B,Non Agg Assault Dome,222,5300  EUCLID AV,KANSAS CITY,64123,PJ4286,MPD,Y,1,SUS,B,M,29,"5300 EUCLID AV
KANSAS CITY 64123
(39.030315173, -94.561978243)",58,2,7,157
140070588,09/30/2014 12:00:00 AM,19:00,09/30/2014 12:00:00 AM,19:00,,,401,13A,Aggravated Assault (,411,I 29 HW/NW VIVION RD,KANSAS CITY,64152,PC0987,NPD,U,1,VIC,W,M,22,"29 HW NW VIVION RD
KANSAS CITY 64152
(39.219068707, -94.697028052)",,,3,77
140053073,07/29/2014 12:00:00 AM,0:34,07/29/2014 12:00:00 AM,0:34,,,401,13A,Aggravated Assault (,232,7300  LYDIA AV,KANSAS CITY,64131,PJ5538,MPD,U,1,VIC,B,F,38,"7300 LYDIA AV
KANSAS CITY 64131
(38.994822381, -94.570935227)",98,2,7,163
140020654,03/29/2014 12:00:00 AM,4:24,03/29/2014 12:00:00 AM,4:20,,,802,13B,Non Agg Assault Dome,332,3400  ASKEW AV,KANSAS CITY,64127,PJ2813,EPD,Y,1,VIC,B,M,29,"3400 ASKEW AV
KANSAS CITY 64127
(39.063991679, -94.541707526)",43,3,7,36
140007773,02/03/2014 12:00:00 AM,1:12,02/03/2014 12:00:00 AM,1:10,,,801,13B,Non Aggravated Assau,134,900  W 44 ST,KANSAS CITY,64111,PJ3519,CPD,N,1,ARR,B,M,36,"900 W 44 ST
KANSAS CITY 64111
(39.048069101, -94.597273097)",148,4,7,50
140081781,11/11/2014 12:00:00 AM,18:18,11/11/2014 12:00:00 AM,17:50,,,801,13B,Non Aggravated Assau,322,1800  ELMWOOD AV,KANSAS CITY,64127,PJ1646,EPD,U,1,ARR,W,M,28,"1800 ELMWOOD AV
KANSAS CITY 64127
(39.089874108, -94.529095874)",17,3,7,95
140032237,05/12/2014 12:00:00 AM,11:35,05/12/2014 12:00:00 AM,11:35,,,403,13A,Agg Assault - Domest,213,8600  E 62 ST,KANSAS CITY,64129,PJ4889,MPD,U,2,VIC,B,F,35,"8600 E 62 ST
KANSAS CITY 64129
(39.012594349, -94.487370645)",116,2,7,155
140036285,06/17/2014 12:00:00 AM,16:26,06/17/2014 12:00:00 AM,16:26,,,801,13B,Non Aggravated Assau,122,1100  E 10 ST,KANSAS CITY,64106,PJ0894,CPD,N,1,VIC,B,M,27,"1100 E 10 ST
KANSAS CITY 64106
(39.1019252, -94.569650785)",183,3,7,75
140050817,07/21/2014 12:00:00 AM,0:18,07/21/2014 12:00:00 AM,0:18,,,802,13B,Non Agg Assault Dome,222,5500  EUCLID AV,KANSAS CITY,64132,PJ4436,MPD,Y,1,VIC,W,F,18,"5500 EUCLID AV
KANSAS CITY 64132
(39.026674728, -94.562207463)",58,2,7,157
140060194,08/23/2014 12:00:00 AM,11:49,08/23/2014 12:00:00 AM,11:49,,,802,13B,Non Agg Assault Dome,223,3000  E 54 ST,KANSAS CITY,64130,PJ4300,MPD,Y,2,SUS,B,F,49,"3000 E 54 ST
KANSAS CITY 64130
(39.028177483, -94.550020159)",175,2,7,157
140060368,08/24/2014 12:00:00 AM,2:54,08/24/2014 12:00:00 AM,2:54,,,401,13A,Aggravated Assault (,543,11800  BLUE RIDGE BL,KANSAS CITY,64134,PJ7250,SPD,N,2,VIC,B,M,41,"11800 BLUE RIDGE
BL KANSAS CITY 64134
(38.909955804, -94.521322133)",34,1,7,143
140003538,01/16/2014 12:00:00 AM,9:12,01/16/2014 12:00:00 AM,9:10,,,403,13A,Agg Assault - Domest,125,3200  WABASH AV,KANSAS CITY,64109,PJ2648,CPD,U,1,VIC,B,M,35,"3200 WABASH AV
KANSAS CITY 64109
(39.067992097, -94.55409989)",26,3,7,19
140038013,06/03/2014 12:00:00 AM,7:40,06/03/2014 12:00:00 AM,1:00,,,802,13B,Non Agg Assault Dome,233,2000  E 82 ST,KANSAS CITY,64130,PJ6000,MPD,Y,1,SUS,W,M,39,"2000 E 82 ST
KANSAS CITY 64130
(38.978434958, -94.564672226)",205,2,7,151
140093293,12/30/2014 12:00:00 AM,12:46,12/30/2014 12:00:00 AM,12:46,,,401,13A,Aggravated Assault (,241,2100  E 69 ST,KANSAS CITY,64132,PJ5256,MPD,N,2,VIC,B,M,36,"2100 E 69 ST
KANSAS CITY 64132
(39.00190263, -94.562219295)",49,2,7,151
140071705,10/04/2014 12:00:00 AM,16:55,10/04/2014 12:00:00 AM,16:55,,,801,13B,Non Aggravated Assau,241,6800  PASEO,KANSAS CITY,64131,PJ5231,MPD,U,1,SUS,B,F,,"6800 PASEO
KANSAS CITY 64131
(38.965376871, -94.57690603)",81,2,7,163
140041087,06/14/2014 12:00:00 AM,15:09,06/14/2014 12:00:00 AM,15:09,,,401,13A,Aggravated Assault (,543,11400  RICHMOND AV,KANSAS CITY,64134,PJ7169,SPD,U,1,VIC,W,M,52,"11400 RICHMOND AV
KANSAS CITY 64134
(38.917885677, -94.500984807)",190,1,7,143
140017396,03/15/2014 12:00:00 AM,21:05,03/15/2014 12:00:00 AM,21:05,,,402,13A,Agg Assault - Drive-,533,1100  E RED BRIDGE RD,KANSAS CITY,64134,PJ6971,SPD,U,7,VIC,W,M,51,"1100 E RED BRIDGE RD
KANSAS CITY 64134
(38.925484575, -94.578459162)",95,1,7,163
140022499,04/05/2014 12:00:00 AM,7:19,04/05/2014 12:00:00 AM,2:00,,,802,13B,Non Agg Assault Dome,232,7400  PASEO,KANSAS CITY,64130,PJ5621,MPD,Y,1,VIC,B,F,30,"7400 PASEO
KANSAS CITY 64130
(39.033319722, -94.544188138)",175,2,7,157
140078231,10/28/2014 12:00:00 AM,18:49,10/28/2014 12:00:00 AM,18:49,,,403,13A,Agg Assault - Domest,111,1600  BROADWAY,KANSAS CITY,64106,PJ1398,CPD,Y,1,VIC,W,F,18,"1600 BROADWAY
KANSAS CITY 64106
(39.104256282, -94.574659662)",5,4,7,75
140025995,04/18/2014 12:00:00 AM,19:01,04/18/2014 12:00:00 AM,19:01,,,802,13B,Non Agg Assault Dome,123,1600  E 12 TE,KANSAS CITY,64109,PJ1180,CPD,Y,1,VIC,B,F,29,"1600 E 12
TE KANSAS CITY 64109
(39.098447053, -94.562585136)",134,3,7,75
140086331,12/01/2014 12:00:00 AM,17:23,12/01/2014 12:00:00 AM,17:23,,,802,13B,Non Agg Assault Dome,542,9400  MANCHESTER AV,KANSAS CITY,64138,PJ6501,SPD,Y,1,VIC,B,F,34,"9400 MANCHESTER AV
KANSAS CITY 64138
(38.953521144, -94.498045336)",27,2,7,98
140074118,10/13/2014 12:00:00 AM,17:08,10/03/2014 12:00:00 AM,18:30,,,802,13B,Non Agg Assault Dome,121,4500  AGNES AV,KANSAS CITY,64130,PJ3676,EPD,Y,1,VIC,B,F,52,"4500 AGNES AV
KANSAS CITY 64130
(39.044332474, -94.55005588)",177,3,7,157
140029658,05/03/2014 12:00:00 AM,0:03,05/03/2014 12:00:00 AM,0:03,,,401,13A,Aggravated Assault (,223,E 61 ST/AGNES AV,KANSAS CITY,64128,PJ4786,MPD,N,1,SUS,U,U,,"61 ST AGNES AV
KANSAS CITY 64128
(39.0673976, -94.53796609)",133,3,7,36
140009973,02/13/2014 12:00:00 AM,2:09,02/13/2014 12:00:00 AM,2:09,,,802,13B,Non Agg Assault Dome,132,3600  WARWICK BLVD,KANSAS CITY,64111,PJ2905,CPD,Y,1,ARR,B,M,21,"3600 WARWICK BLVD
KANSAS CITY 64111
(39.061823315, -94.58348689)",32,4,7,50
140026060,04/18/2014 12:00:00 AM,22:54,04/18/2014 12:00:00 AM,22:54,,,801,13B,Non Aggravated Assau,542,7200  E 87 TE,KANSAS CITY,64134,PJ6259,SPD,U,1,SUS,B,M,20,"7200 E 87
TE KANSAS CITY 64134
(38.965642355, -94.5065983)",35,2,7,98
140042993,06/21/2014 12:00:00 AM,14:16,06/21/2014 12:00:00 AM,14:08,06/21/2014 12:00:00 AM,14:11,401,13A,Aggravated Assault (,342,2900  VAN BRUNT BL,KANSAS CITY,64128,PJ2431,EPD,N,1,SUS,W,M,30,"2900 VAN
BRUNT BL KANSAS CITY 64128
(39.07234214, -94.520736069)",107,3,7,36
140009980,02/13/2014 12:00:00 AM,4:39,02/13/2014 12:00:00 AM,4:35,,,403,13A,Agg Assault - Domest,412,6100  N MADISON AV,KANSAS CITY,64118,PC0589,NPD,Y,1,VIC,W,F,32,"6100 N MADISON AV
KANSAS CITY 64118
(39.205714847, -94.59094015)",101,5,4,154
140036220,05/27/2014 12:00:00 AM,11:11,05/27/2014 12:00:00 AM,11:00,,,802,13B,Non Agg Assault Dome,241,6300  COLLEGE AV,KANSAS CITY,64130,PJ4964,MPD,U,1,VIC,B,F,20,"6300 COLLEGE AV
KANSAS CITY 64130
(39.012065376, -94.548067515)",168,2,7,151
140076181,10/21/2014 12:00:00 AM,10:46,10/21/2014 12:00:00 AM,10:45,,,801,13B,Non Aggravated Assau,132,00  W 36 ST,KANSAS CITY,64111,PJ2827,CPD,U,1,VIC,W,M,54,"00 W 36 ST
KANSAS CITY 64111
(39.062015636, -94.585681498)",32,4,7,50
140024490,04/12/2014 12:00:00 AM,19:27,04/12/2014 12:00:00 AM,19:15,,,802,13B,Non Agg Assault Dome,535,13200  WORNALL RD,KANSAS CITY,64145,PJ7400,SPD,Y,1,VIC,B,F,23,"13200 WORNALL RD
KANSAS CITY 64145
(38.887713242, -94.595464611)",159,1,7,129
140066188,09/14/2014 12:00:00 AM,22:25,09/14/2014 12:00:00 AM,22:15,,,802,13B,Non Agg Assault Dome,643,10200  N LEWIS AV,KANSAS CITY,64157,PC0207,SCP,Y,1,VIC,W,F,34,"10200 N LEWIS AV
KANSAS CITY 64157
(39.278052099, -94.4756565)",244,6,4,152
140000237,01/02/2014 12:00:00 AM,6:43,01/02/2014 12:00:00 AM,5:30,01/02/2014 12:00:00 AM,6:59,802,13B,Non Agg Assault Dome,232,2000  E GREGORY BL,KANSAS CITY,64132,PJ5409,MPD,Y,1,SUS,B,M,26,"2000 E GREGORY
BL KANSAS CITY 64132
(38.99838421, -94.56391914)",49,2,7,151
140082105,11/13/2014 12:00:00 AM,8:28,11/13/2014 12:00:00 AM,8:15,,,802,13B,Non Agg Assault Dome,242,7200  BALES AV,KANSAS CITY,64130,PJ5520,MPD,Y,1,VIC,B,F,22,"7200 BALES AV
KANSAS CITY 64130
(38.995653207, -94.546533534)",131,2,7,151
140002498,01/12/2014 12:00:00 AM,0:57,01/12/2014 12:00:00 AM,0:57,,,401,13A,Aggravated Assault (,331,2800  MERSINGTON AV,KANSAS CITY,64128,PJ2383,EPD,N,3,VIC,B,F,24,"2800 MERSINGTON AV
KANSAS CITY 64128
(39.074702014, -94.537635434)",115,3,7,36
140084493,11/23/2014 12:00:00 AM,0:01,11/22/2014 12:00:00 AM,23:55,,,801,13B,Non Aggravated Assau,133,500  WESTPORT RD,KANSAS CITY,64129,PJ3218,CPD,U,2,ARR,B,M,27,"500 WESTPORT RD
KANSAS CITY 64129
(39.052828008, -94.59155288)",42,4,7,50
140004453,01/20/2014 12:00:00 AM,5:02,01/20/2014 12:00:00 AM,5:02,,,802,13B,Non Agg Assault Dome,635,5400  NE 50 ST,KANSAS CITY,64119,PC0895,SCP,Y,1,VIC,W,F,43,"5400 NE 50 ST
KANSAS CITY 64119
(39.184368131, -94.516470322)",172,6,4,135
140092623,12/27/2014 12:00:00 AM,13:55,12/27/2014 12:00:00 AM,13:30,,,401,13A,Aggravated Assault (,411,4800  N OAK TF,KANSAS CITY,64118,PC0863,NPD,U,1,SUS,W,M,17,"4800 N OAK
TF KANSAS CITY 64118
(39.181470142, -94.576686265)",82,6,4,154
140003149,01/14/2014 12:00:00 AM,15:14,01/14/2014 12:00:00 AM,15:14,,,802,13B,Non Agg Assault Dome,314,200  JACKSON AV,KANSAS CITY,64123,PJ0355,EPD,Y,2,SUS,W,F,42,"200 JACKSON AV
KANSAS CITY 64123
(39.11187232, -94.532755521)",202,4,7,76
140071340,10/03/2014 12:00:00 AM,11:11,10/03/2014 12:00:00 AM,11:04,,,401,13A,Aggravated Assault (,211,3000  E 49 ST,KANSAS CITY,64129,PJ3916,MPD,U,1,VIC,B,M,47,"3000 E 49 ST
KANSAS CITY 64129
(39.037214583, -94.549801871)",175,3,7,157
140004450,01/20/2014 12:00:00 AM,4:11,01/20/2014 12:00:00 AM,4:00,,,801,13B,Non Aggravated Assau,141,800  E ARMOUR BL,KANSAS CITY,64109,PJ2767,CPD,U,1,SUS,W,F,22,"800 E ARMOUR
BL KANSAS CITY 64109
(39.063438459, -94.574978584)",41,4,7,19
140037677,06/01/2014 12:00:00 AM,21:31,06/01/2014 12:00:00 AM,21:31,,,801,13B,Non Aggravated Assau,545,10900  ELM AV,KANSAS CITY,64134,PJ7026,SPD,U,1,VIC,W,F,17,"10900 ELM AV
KANSAS CITY 64134
(38.924382901, -94.477937873)",200,1,7,143
140083390,11/18/2014 12:00:00 AM,20:48,11/18/2014 12:00:00 AM,20:48,,,802,13B,Non Agg Assault Dome,111,900  JEFFERSON ST,KANSAS CITY,64111,PJ0842,CPD,U,1,SUS,W,F,18,"900 JEFFERSON ST
KANSAS CITY 64111
(39.10379103, -94.592134088)",185,4,7,72
140033616,05/17/2014 12:00:00 AM,11:34,05/17/2014 12:00:00 AM,11:30,,,802,13B,Non Agg Assault Dome,333,3800  ASKEW AV,KANSAS CITY,64128,PJ3123,EPD,Y,1,VIC,B,F,31,"3800 ASKEW AV
KANSAS CITY 64128
(39.056732179, -94.54201641)",43,3,7,36
140031649,05/10/2014 12:00:00 AM,3:10,05/10/2014 12:00:00 AM,3:10,,,802,13B,Non Agg Assault Dome,532,6400  E 113 ST,KANSAS CITY,64131,PJ7076,SPD,U,1,SUS,B,M,29,"6400 E 113 ST
KANSAS CITY 64131
(38.919308323, -94.516317656)",34,1,7,143
140001559,01/08/2014 12:00:00 AM,6:02,01/08/2014 12:00:00 AM,6:00,,,801,13B,Non Aggravated Assau,332,3400  AGNES AV,KANSAS CITY,64128,PJ2807,EPD,U,1,SUS,W,F,,"3400 AGNES AV
KANSAS CITY 64128
(39.064205625, -94.548546005)",67,3,7,36
140081507,11/10/2014 12:00:00 AM,16:43,11/10/2014 12:00:00 AM,16:00,,,801,13B,Non Aggravated Assau,636,3800  N EVANSTON AV,KANSAS CITY,64161,PC1040,SCP,N,1,SUS,W,M,,"3800 N EVANSTON AV
KANSAS CITY 64161
(39.16403576, -94.461977741)",94,6,4,89
140062516,08/31/2014 12:00:00 AM,21:13,08/31/2014 12:00:00 AM,21:13,,,401,13A,Aggravated Assault (,544,8400  E 98 TE,KANSAS CITY,64134,PJ6670,SPD,U,1,SUS,U,U,,"8400 E 98
TE KANSAS CITY 64134
(38.945284319, -94.492108367)",195,2,7,143
140024951,04/14/2014 12:00:00 AM,18:04,04/14/2014 12:00:00 AM,17:55,,,801,13B,Non Aggravated Assau,312,INDEPENDENCE AV/WALLACE AV,KANSAS CITY,64124,PJ0736,EPD,U,1,ARR,W,M,48,"INDEPENDENCE AV/WALLACE KANSAS CITY, AV 64124
(39.10687632, -94.543605907)",202,4,7,70
140041707,06/17/2014 12:00:00 AM,1:31,06/17/2014 12:00:00 AM,1:30,,,802,13B,Non Agg Assault Dome,333,3800  CHESTNUT AV,KANSAS CITY,64128,PJ3108,EPD,U,3,SUS,B,F,,"3800 CHESTNUT AV
KANSAS CITY 64128
(39.057031772, -94.551225446)",67,3,7,36
140086593,12/02/2014 12:00:00 AM,17:58,12/02/2014 12:00:00 AM,17:57,,,401,13A,Aggravated Assault (,313,3500  INDEPENDENCE AV,KANSAS CITY,64124,PJ0619,EPD,U,2,SUS,B,M,,"3500 INDEPENDENCE AV
KANSAS CITY 64124
(39.105948439, -94.54029951)",215,3,7,70
140049482,07/15/2014 12:00:00 AM,19:54,07/15/2014 12:00:00 AM,19:54,,,401,13A,Aggravated Assault (,123,LYNN AV/VINE ST,KANSAS CITY,64108,PJ2325,CPD,U,1,VIC,U,U,,"LYNN AV/VINE KANSAS CITY, ST 64108
(39.085068738, -94.581576911)",97,4,7,92
140088622,12/10/2014 12:00:00 AM,16:27,12/10/2014 12:00:00 AM,16:27,,,802,13B,Non Agg Assault Dome,545,7400  LONGVIEW RD,KANSAS CITY,64134,PJ7214,SPD,Y,1,VIC,B,F,25,"7400 LONGVIEW RD
KANSAS CITY 64134
(38.91497847, -94.50537961)",151,1,7,143
140058273,08/16/2014 12:00:00 AM,18:01,08/16/2014 12:00:00 AM,18:00,,,802,13B,Non Agg Assault Dome,314,500  NORTON AV,KANSAS CITY,64124,PJ0602,EPD,Y,1,VIC,W,M,63,"500 NORTON AV
KANSAS CITY 64124
(39.107422208, -94.534155543)",202,4,7,70
140006351,01/28/2014 12:00:00 AM,5:22,01/28/2014 12:00:00 AM,5:00,,,801,13B,Non Aggravated Assau,122,1100  E 10 ST,KANSAS CITY,64106,PJ0894,CPD,U,1,VIC,B,M,19,"1100 E 10 ST
KANSAS CITY 64106
(39.1019252, -94.569650785)",183,3,7,75
140067517,09/19/2014 12:00:00 AM,15:22,09/19/2014 12:00:00 AM,15:10,,,801,13B,Non Aggravated Assau,541,6100  E 87 ST,KANSAS CITY,64138,PJ6336,SPD,U,2,VIC,W,F,39,"6100 E 87 ST
KANSAS CITY 64138
(38.96741098, -94.517653703)",179,2,7,98
140010820,02/16/2014 12:00:00 AM,22:17,02/16/2014 12:00:00 AM,11:00,02/16/2014 12:00:00 AM,12:00,802,13B,Non Agg Assault Dome,642,11000  N CAMPBELL ST,KANSAS CITY,64152,PC0122,SCP,Y,1,VIC,W,F,,"11000 N CAMPBELL ST
KANSAS CITY 64152
(39.293431337, -94.567901133)",105,5,4,82
140000946,01/05/2014 12:00:00 AM,4:57,01/05/2014 12:00:00 AM,4:57,,,802,13B,Non Agg Assault Dome,121,1200  INDEPENDENCE AV,KANSAS CITY,64108,PJ0506,CPD,Y,1,VIC,B,M,28,"1200 INDEPENDENCE AV
KANSAS CITY 64108
(39.106938169, -94.568083116)",183,3,7,75
140015355,03/07/2014 12:00:00 AM,21:05,03/07/2014 12:00:00 AM,21:05,,,802,13B,Non Agg Assault Dome,125,3200  BROOKLYN AV,KANSAS CITY,64106,PJ2641,CPD,U,1,VIC,B,F,46,"3200 BROOKLYN AV
KANSAS CITY 64106
(39.068111441, -94.55759751)",26,3,7,19
140071237,10/02/2014 12:00:00 AM,23:56,10/02/2014 12:00:00 AM,23:22,,,801,13B,Non Aggravated Assau,415,7400  N LIBERTY ST,KANSAS CITY,64118,PC0464,NPD,N,1,SUS,W,F,40,"7400 N LIBERTY ST
KANSAS CITY 64118
(39.230008163, -94.597914929)",59,5,4,154
140023157,04/07/2014 12:00:00 AM,18:29,04/07/2014 12:00:00 AM,18:29,,,802,13B,Non Agg Assault Dome,332,3300  JACKSON AV,KANSAS CITY,64128,PJ2784,EPD,Y,1,VIC,B,F,27,"3300 JACKSON AV
KANSAS CITY 64128
(39.065532155, -94.534676375)",133,3,7,36
140048860,07/13/2014 12:00:00 AM,16:36,07/13/2014 12:00:00 AM,16:00,,,401,13A,Aggravated Assault (,112,E 9 ST/HARRISON ST,KANSAS CITY,64106,PJ0822,CPD,N,1,VIC,B,M,47,"9 ST HARRISON ST
KANSAS CITY 64106
(39.104256282, -94.574659662)",5,4,7,75
140055892,08/08/2014 12:00:00 AM,12:18,08/08/2014 12:00:00 AM,9:00,,,801,13B,Non Aggravated Assau,425,8800  NW 112 ST,KANSAS CITY,64153,PP0221,NPD,N,2,SUS,B,M,30,"8800 NW 112 ST
KANSAS CITY 64153
(39.296628034, -94.682970435)",203,5,3,130
140039332,06/08/2014 12:00:00 AM,3:13,06/08/2014 12:00:00 AM,2:58,,,801,13B,Non Aggravated Assau,113,100  E 13 ST,KANSAS CITY,64105,PJ1177,CPD,U,1,VIC,W,F,24,"100 E 13 ST
KANSAS CITY 64105
(39.098641835, -94.584450952)",5,4,7,72
140077856,10/27/2014 12:00:00 AM,12:39,10/25/2014 12:00:00 AM,2:00,,,401,13A,Aggravated Assault (,111,600  W 8 ST,KANSAS CITY,64105,PJ0767,CPD,U,1,SUS,U,U,,"600 W 8 ST
KANSAS CITY 64105
(39.104829084, -94.591020125)",185,4,7,72
140086593,12/02/2014 12:00:00 AM,17:58,12/02/2014 12:00:00 AM,17:57,,,401,13A,Aggravated Assault (,313,3500  INDEPENDENCE AV,KANSAS CITY,64124,PJ0619,EPD,U,1,SUS,B,M,,"3500 INDEPENDENCE AV
KANSAS CITY 64124
(39.105948439, -94.54029951)",215,3,7,70
140009955,02/12/2014 12:00:00 AM,22:33,02/12/2014 12:00:00 AM,22:30,,,802,13B,Non Agg Assault Dome,242,7600  MONROE AV,KANSAS CITY,64130,PJ5718,MPD,Y,1,ARR,B,F,40,"7600 MONROE AV
KANSAS CITY 64130
(38.990122686, -94.544817503)",93,2,7,151
140087458,12/06/2014 12:00:00 AM,2:11,12/06/2014 12:00:00 AM,2:11,,,401,13A,Aggravated Assault (,243,3800  E 71 ST,KANSAS CITY,64131,PJ5411,MPD,N,1,VIC,B,F,31,"3800 E 71 ST
KANSAS CITY 64131
(38.997402478, -94.542778274)",131,2,7,151
140082417,11/14/2014 12:00:00 AM,15:55,11/14/2014 12:00:00 AM,15:55,,,801,13B,Non Aggravated Assau,141,3200  TROOST AV,KANSAS CITY,64109,PJ2623,CPD,N,1,VIC,B,F,26,"3200 TROOST AV
KANSAS CITY 64109
(39.068522326, -94.571475647)",41,4,7,19
140038670,06/05/2014 12:00:00 AM,16:52,06/05/2014 12:00:00 AM,16:52,,,802,13B,Non Agg Assault Dome,141,E 34 ST/TROOST AV,KANSAS CITY,64109,PJ2706,CPD,Y,1,VIC,B,M,26,"34 ST TROOST AV
KANSAS CITY 64109
(39.066698054, -94.568728729)",123,3,7,19
140054235,08/02/2014 12:00:00 AM,14:19,08/02/2014 12:00:00 AM,14:19,,,401,13A,Aggravated Assault (,312,E 12 ST/WHITE AV,KANSAS CITY,64128,PJ1160,EPD,U,2,SUS,B,M,,"12 ST WHITE AV
KANSAS CITY 64128
(39.0673976, -94.53796609)",133,3,7,36
140028607,04/28/2014 12:00:00 AM,19:45,04/28/2014 12:00:00 AM,19:30,,,402,13A,Agg Assault - Drive-,211,3800  E 59 ST,KANSAS CITY,64130,PJ4668,MPD,N,1,VIC,B,M,23,"3800 E 59 ST
KANSAS CITY 64130
(39.018805983, -94.541569577)",170,2,7,157
140069510,09/26/2014 12:00:00 AM,21:25,09/26/2014 12:00:00 AM,20:30,,,802,13B,Non Agg Assault Dome,423,NE BARRY RD/N OAK TF,KANSAS CITY,64152,PC0342,NPD,Y,1,VIC,W,M,25,"BARRY RD/N OAK TF KANSAS CITY, NE 64152
(39.219068707, -94.697028052)",,,3,77
140066200,09/14/2014 12:00:00 AM,23:17,09/14/2014 12:00:00 AM,23:15,,,403,13A,Agg Assault - Domest,411,00  NE 50 CT,KANSAS CITY,64118,PC0863,NPD,U,1,VIC,W,F,37,"00 NE 50 CT
KANSAS CITY 64118
(39.185663083, -94.580993615)",82,6,4,154
140013144,02/26/2014 12:00:00 AM,22:58,02/26/2014 12:00:00 AM,21:45,,,802,13B,Non Agg Assault Dome,232,1700  E 66 TE,KANSAS CITY,64130,PJ5123,MPD,Y,1,VIC,W,F,27,"1700 E 66
TE KANSAS CITY 64130
(39.006651729, -94.566921499)",96,2,7,163
