"fiscal_year","region","gender","race_ethnicity","age_group","children_in_adoption_placements"
"2021","1-Lubbock","Female","African American","Birth to Five Years Old","16"
"2021","1-Lubbock","Female","African American","Six to Twelve Years Old","12"
"2021","1-Lubbock","Female","African American","Thirteen to Seventeen Years Old","2"
"2021","1-Lubbock","Female","Anglo","Birth to Five Years Old","23"
"2021","1-Lubbock","Female","Anglo","Six to Twelve Years Old","18"
"2021","1-Lubbock","Female","Anglo","Thirteen to Seventeen Years Old","5"
"2021","3-Arlington","Female","Anglo","Thirteen to Seventeen Years Old","1"
"2021","1-Lubbock","Female","Hispanic","Birth to Five Years Old","44"
"2021","1-Lubbock","Female","Hispanic","Six to Twelve Years Old","36"
"2021","1-Lubbock","Female","Hispanic","Thirteen to Seventeen Years Old","17"
"2021","1-Lubbock","Female","Native American","Six to Twelve Years Old","1"
"2021","1-Lubbock","Female","Other","Birth to Five Years Old","6"
"2021","1-Lubbock","Female","Other","Six to Twelve Years Old","3"
"2021","1-Lubbock","Female","Unknown","Birth to Five Years Old","3"
"2021","1-Lubbock","Female","Unknown","Six to Twelve Years Old","3"
"2021","1-Lubbock","Male","African American","Birth to Five Years Old","5"
"2021","1-Lubbock","Male","African American","Six to Twelve Years Old","3"
"2021","1-Lubbock","Male","African American","Thirteen to Seventeen Years Old","2"
"2021","1-Lubbock","Male","Anglo","Birth to Five Years Old","37"
"2021","1-Lubbock","Male","Anglo","Six to Twelve Years Old","15"
"2021","1-Lubbock","Male","Anglo","Thirteen to Seventeen Years Old","3"
"2021","1-Lubbock","Male","Hispanic","Birth to Five Years Old","38"
"2021","1-Lubbock","Male","Hispanic","Six to Twelve Years Old","34"
"2021","1-Lubbock","Male","Hispanic","Thirteen to Seventeen Years Old","17"
"2021","1-Lubbock","Male","Native American","Six to Twelve Years Old","1"
"2021","1-Lubbock","Male","Other","Birth to Five Years Old","5"
"2021","1-Lubbock","Male","Other","Six to Twelve Years Old","1"
"2021","1-Lubbock","Male","Unknown","Birth to Five Years Old","3"
"2021","1-Lubbock","Male","Unknown","Six to Twelve Years Old","1"
"2021","1-Lubbock","Unknown","Anglo","Birth to Five Years Old","1"
"2021","2-Abilene","Female","African American","Birth to Five Years Old","6"
"2021","2-Abilene","Female","African American","Six to Twelve Years Old","3"
"2021","2-Abilene","Female","African American","Thirteen to Seventeen Years Old","1"
"2021","2-Abilene","Female","Anglo","Birth to Five Years Old","31"
"2021","2-Abilene","Female","Anglo","Six to Twelve Years Old","15"
"2021","2-Abilene","Female","Anglo","Thirteen to Seventeen Years Old","6"
"2021","2-Abilene","Female","Hispanic","Birth to Five Years Old","11"
"2021","2-Abilene","Female","Hispanic","Six to Twelve Years Old","5"
"2021","2-Abilene","Female","Hispanic","Thirteen to Seventeen Years Old","5"
"2021","2-Abilene","Female","Hispanic",,"1"
"2021","2-Abilene","Female","Other","Birth to Five Years Old","7"
"2021","2-Abilene","Female","Other",,"1"
"2021","2-Abilene","Male","African American","Birth to Five Years Old","7"
"2021","2-Abilene","Male","African American","Six to Twelve Years Old","1"
"2021","2-Abilene","Male","Anglo","Birth to Five Years Old","26"
"2021","2-Abilene","Male","Anglo","Six to Twelve Years Old","11"
"2021","2-Abilene","Male","Anglo","Thirteen to Seventeen Years Old","4"
"2021","2-Abilene","Male","Hispanic","Birth to Five Years Old","24"
"2021","2-Abilene","Male","Hispanic","Six to Twelve Years Old","2"
"2021","2-Abilene","Male","Hispanic","Thirteen to Seventeen Years Old","1"
"2021","2-Abilene","Male","Other","Birth to Five Years Old","2"
"2021","3-Arlington","Female","African American","Birth to Five Years Old","55"
"2021","3-Arlington","Female","African American","Six to Twelve Years Old","20"
"2021","3-Arlington","Female","African American","Thirteen to Seventeen Years Old","8"
"2021","3-Arlington","Female","Anglo","Birth to Five Years Old","90"
"2021","3-Arlington","Female","Anglo","Six to Twelve Years Old","47"
"2021","3-Arlington","Female","Anglo","Thirteen to Seventeen Years Old","17"
"2021","3-Arlington","Female","Anglo",,"1"
"2021","3-Arlington","Female","Asian","Birth to Five Years Old","1"
"2021","3-Arlington","Female","Hispanic","Birth to Five Years Old","64"
"2021","3-Arlington","Female","Hispanic","Six to Twelve Years Old","31"
"2021","3-Arlington","Female","Hispanic","Thirteen to Seventeen Years Old","9"
"2021","3-Arlington","Female","Native American","Birth to Five Years Old","1"
"2021","3-Arlington","Female","Native American","Six to Twelve Years Old","1"
"2021","3-Arlington","Female","Other","Birth to Five Years Old","19"
"2021","3-Arlington","Female","Other","Six to Twelve Years Old","11"
"2021","3-Arlington","Female","Other","Thirteen to Seventeen Years Old","1"
"2021","3-Arlington","Female","Unknown","Birth to Five Years Old","4"
"2021","3-Arlington","Female","Unknown","Six to Twelve Years Old","2"
"2021","3-Arlington","Male","African American","Birth to Five Years Old","70"
"2021","3-Arlington","Male","African American","Six to Twelve Years Old","37"
"2021","3-Arlington","Male","African American","Thirteen to Seventeen Years Old","11"
"2021","3-Arlington","Male","Anglo","Birth to Five Years Old","89"
"2021","3-Arlington","Male","Anglo","Six to Twelve Years Old","33"
"2021","3-Arlington","Male","Anglo","Thirteen to Seventeen Years Old","13"
"2021","3-Arlington","Male","Asian","Birth to Five Years Old","3"
"2021","3-Arlington","Male","Hispanic","Birth to Five Years Old","82"
"2021","3-Arlington","Male","Hispanic","Six to Twelve Years Old","38"
"2021","3-Arlington","Male","Hispanic","Thirteen to Seventeen Years Old","17"
"2021","3-Arlington","Male","Native American","Birth to Five Years Old","1"
"2021","3-Arlington","Male","Native American","Six to Twelve Years Old","1"
"2021","3-Arlington","Male","Other","Birth to Five Years Old","24"
"2021","3-Arlington","Male","Other","Six to Twelve Years Old","7"
"2021","3-Arlington","Male","Other","Thirteen to Seventeen Years Old","3"
"2021","3-Arlington","Male","Unknown","Birth to Five Years Old","6"
"2021","4-Tyler","Female","African American","Birth to Five Years Old","14"
"2021","4-Tyler","Female","African American","Six to Twelve Years Old","10"
"2021","4-Tyler","Female","African American","Thirteen to Seventeen Years Old","4"
"2021","4-Tyler","Female","Anglo","Birth to Five Years Old","47"
"2021","4-Tyler","Female","Anglo","Six to Twelve Years Old","23"
"2021","4-Tyler","Female","Anglo","Thirteen to Seventeen Years Old","11"
"2021","4-Tyler","Female","Asian","Thirteen to Seventeen Years Old","1"
"2021","4-Tyler","Female","Hispanic","Birth to Five Years Old","12"
"2021","4-Tyler","Female","Hispanic","Six to Twelve Years Old","4"
"2021","4-Tyler","Female","Hispanic","Thirteen to Seventeen Years Old","2"
"2021","4-Tyler","Female","Other","Birth to Five Years Old","8"
"2021","4-Tyler","Female","Other","Six to Twelve Years Old","3"
"2021","4-Tyler","Female","Unknown","Birth to Five Years Old","1"
"2021","4-Tyler","Female","Unknown","Thirteen to Seventeen Years Old","1"
"2021","4-Tyler","Male","African American","Birth to Five Years Old","30"
"2021","4-Tyler","Male","African American","Six to Twelve Years Old","15"
"2021","4-Tyler","Male","African American","Thirteen to Seventeen Years Old","3"
"2021","4-Tyler","Male","Anglo","Birth to Five Years Old","50"
"2021","4-Tyler","Male","Anglo","Six to Twelve Years Old","24"
"2021","4-Tyler","Male","Anglo","Thirteen to Seventeen Years Old","7"
"2021","4-Tyler","Male","Anglo",,"1"
"2021","4-Tyler","Male","Asian","Six to Twelve Years Old","3"
"2021","4-Tyler","Male","Hispanic","Birth to Five Years Old","14"
"2021","4-Tyler","Male","Hispanic","Six to Twelve Years Old","3"
"2021","4-Tyler","Male","Hispanic","Thirteen to Seventeen Years Old","1"
"2021","4-Tyler","Male","Other","Birth to Five Years Old","13"
"2021","4-Tyler","Male","Other","Six to Twelve Years Old","8"
"2021","4-Tyler","Male","Other","Thirteen to Seventeen Years Old","2"
"2021","4-Tyler","Male","Unknown","Birth to Five Years Old","1"
"2021","4-Tyler","Male","Unknown","Thirteen to Seventeen Years Old","1"
"2021","5-Beaumont","Female","African American","Birth to Five Years Old","20"
"2021","5-Beaumont","Female","African American","Six to Twelve Years Old","5"
"2021","5-Beaumont","Female","Anglo","Birth to Five Years Old","38"
"2021","5-Beaumont","Female","Anglo","Six to Twelve Years Old","20"
"2021","5-Beaumont","Female","Anglo","Thirteen to Seventeen Years Old","7"
"2021","5-Beaumont","Female","Hispanic","Birth to Five Years Old","7"
"2021","5-Beaumont","Female","Hispanic","Six to Twelve Years Old","2"
"2021","5-Beaumont","Female","Hispanic","Thirteen to Seventeen Years Old","1"
"2021","5-Beaumont","Female","Native American","Birth to Five Years Old","1"
"2021","5-Beaumont","Female","Other","Birth to Five Years Old","6"
"2021","5-Beaumont","Female","Other","Six to Twelve Years Old","4"
"2021","5-Beaumont","Male","African American","Birth to Five Years Old","19"
"2021","5-Beaumont","Male","African American","Six to Twelve Years Old","7"
"2021","5-Beaumont","Male","Anglo","Birth to Five Years Old","36"
"2021","5-Beaumont","Male","Anglo","Six to Twelve Years Old","15"
"2021","5-Beaumont","Male","Anglo","Thirteen to Seventeen Years Old","7"
"2021","5-Beaumont","Male","Hispanic","Birth to Five Years Old","9"
"2021","5-Beaumont","Male","Hispanic","Six to Twelve Years Old","2"
"2021","5-Beaumont","Male","Hispanic","Thirteen to Seventeen Years Old","2"
"2021","5-Beaumont","Male","Native American","Birth to Five Years Old","2"
"2021","5-Beaumont","Male","Other","Birth to Five Years Old","5"
"2021","5-Beaumont","Male","Other","Six to Twelve Years Old","2"
"2021","5-Beaumont","Male","Unknown","Birth to Five Years Old","1"
"2021","6-Houston","Female","African American","Birth to Five Years Old","60"
"2021","6-Houston","Female","African American","Six to Twelve Years Old","42"
"2021","6-Houston","Female","African American","Thirteen to Seventeen Years Old","10"
"2021","6-Houston","Female","Anglo","Birth to Five Years Old","35"
"2021","6-Houston","Female","Anglo","Six to Twelve Years Old","26"
"2021","6-Houston","Female","Anglo","Thirteen to Seventeen Years Old","7"
"2021","6-Houston","Female","Hispanic","Birth to Five Years Old","39"
"2021","6-Houston","Female","Hispanic","Six to Twelve Years Old","34"
"2021","6-Houston","Female","Hispanic","Thirteen to Seventeen Years Old","11"
"2021","6-Houston","Female","Other","Birth to Five Years Old","12"
"2021","6-Houston","Female","Other","Six to Twelve Years Old","7"
"2021","6-Houston","Female","Other","Thirteen to Seventeen Years Old","3"
"2021","6-Houston","Female","Unknown","Birth to Five Years Old","3"
"2021","6-Houston","Male","African American","Birth to Five Years Old","67"
"2021","6-Houston","Male","African American","Six to Twelve Years Old","30"
"2021","6-Houston","Male","African American","Thirteen to Seventeen Years Old","16"
"2021","6-Houston","Male","Anglo","Birth to Five Years Old","32"
"2021","6-Houston","Male","Anglo","Six to Twelve Years Old","30"
"2021","6-Houston","Male","Anglo","Thirteen to Seventeen Years Old","9"
"2021","6-Houston","Male","Asian","Birth to Five Years Old","1"
"2021","6-Houston","Male","Asian","Thirteen to Seventeen Years Old","1"
"2021","6-Houston","Male","Hispanic","Birth to Five Years Old","44"
"2021","6-Houston","Male","Hispanic","Six to Twelve Years Old","39"
"2021","6-Houston","Male","Hispanic","Thirteen to Seventeen Years Old","10"
"2021","6-Houston","Male","Other","Birth to Five Years Old","11"
"2021","6-Houston","Male","Other","Six to Twelve Years Old","4"
"2021","6-Houston","Male","Other","Thirteen to Seventeen Years Old","2"
"2021","6-Houston","Male","Unknown","Birth to Five Years Old","5"
"2021","6-Houston","Male","Unknown","Thirteen to Seventeen Years Old","1"
"2021","6-Houston","Unknown","Asian","Six to Twelve Years Old","1"
"2021","6-Houston","Unknown","Asian","Thirteen to Seventeen Years Old","1"
"2021","7-Austin","Female","African American","Birth to Five Years Old","48"
"2021","7-Austin","Female","African American","Six to Twelve Years Old","22"
"2021","7-Austin","Female","African American","Thirteen to Seventeen Years Old","5"
"2021","7-Austin","Female","African American",,"1"
"2021","7-Austin","Female","Anglo","Birth to Five Years Old","70"
"2021","7-Austin","Female","Anglo","Six to Twelve Years Old","37"
"2021","7-Austin","Female","Anglo","Thirteen to Seventeen Years Old","8"
"2021","7-Austin","Female","Anglo",,"1"
"2021","7-Austin","Female","Asian","Birth to Five Years Old","1"
"2021","7-Austin","Female","Hispanic","Birth to Five Years Old","97"
"2021","7-Austin","Female","Hispanic","Six to Twelve Years Old","57"
"2021","7-Austin","Female","Hispanic","Thirteen to Seventeen Years Old","11"
"2021","7-Austin","Female","Other","Birth to Five Years Old","22"
"2021","7-Austin","Female","Other","Six to Twelve Years Old","7"
"2021","7-Austin","Female","Other","Thirteen to Seventeen Years Old","3"
"2021","7-Austin","Male","African American","Birth to Five Years Old","49"
"2021","7-Austin","Male","African American","Six to Twelve Years Old","21"
"2021","7-Austin","Male","African American","Thirteen to Seventeen Years Old","11"
"2021","7-Austin","Male","Anglo","Birth to Five Years Old","77"
"2021","7-Austin","Male","Anglo","Six to Twelve Years Old","49"
"2021","7-Austin","Male","Anglo","Thirteen to Seventeen Years Old","15"
"2021","7-Austin","Male","Anglo",,"1"
"2021","7-Austin","Male","Hispanic","Birth to Five Years Old","77"
"2021","7-Austin","Male","Hispanic","Six to Twelve Years Old","68"
"2021","7-Austin","Male","Hispanic","Thirteen to Seventeen Years Old","12"
"2021","7-Austin","Male","Other","Birth to Five Years Old","19"
"2021","7-Austin","Male","Other","Six to Twelve Years Old","5"
"2021","7-Austin","Male","Other","Thirteen to Seventeen Years Old","4"
"2021","7-Austin","Male","Unknown","Birth to Five Years Old","3"
"2021","7-Austin","Male","Unknown","Six to Twelve Years Old","2"
"2021","7-Austin","Unknown","Hispanic","Birth to Five Years Old","1"
"2021","8-San Antonio","Female","African American","Birth to Five Years Old","15"
"2021","8-San Antonio","Female","African American","Six to Twelve Years Old","16"
"2021","8-San Antonio","Female","African American","Thirteen to Seventeen Years Old","5"
"2021","8-San Antonio","Female","Anglo","Birth to Five Years Old","39"
"2021","8-San Antonio","Female","Anglo","Six to Twelve Years Old","23"
"2021","8-San Antonio","Female","Anglo","Thirteen to Seventeen Years Old","12"
"2021","8-San Antonio","Female","Hispanic","Birth to Five Years Old","203"
"2021","8-San Antonio","Female","Hispanic","Six to Twelve Years Old","121"
"2021","8-San Antonio","Female","Hispanic","Thirteen to Seventeen Years Old","46"
"2021","8-San Antonio","Female","Other","Birth to Five Years Old","4"
"2021","8-San Antonio","Female","Other","Six to Twelve Years Old","2"
"2021","8-San Antonio","Female","Unknown","Birth to Five Years Old","1"
"2021","8-San Antonio","Male","African American","Birth to Five Years Old","23"
"2021","8-San Antonio","Male","African American","Six to Twelve Years Old","11"
"2021","8-San Antonio","Male","African American","Thirteen to Seventeen Years Old","1"
"2021","8-San Antonio","Male","Anglo","Birth to Five Years Old","22"
"2021","8-San Antonio","Male","Anglo","Six to Twelve Years Old","25"
"2021","8-San Antonio","Male","Anglo","Thirteen to Seventeen Years Old","9"
"2021","8-San Antonio","Male","Hispanic","Birth to Five Years Old","192"
"2021","8-San Antonio","Male","Hispanic","Six to Twelve Years Old","120"
"2021","8-San Antonio","Male","Hispanic","Thirteen to Seventeen Years Old","35"
"2021","8-San Antonio","Male","Hispanic",,"1"
"2021","8-San Antonio","Male","Native American","Thirteen to Seventeen Years Old","1"
"2021","8-San Antonio","Male","Other","Birth to Five Years Old","8"
"2021","8-San Antonio","Male","Other","Six to Twelve Years Old","3"
"2021","8-San Antonio","Male","Other","Thirteen to Seventeen Years Old","2"
"2021","8-San Antonio","Male","Unknown","Birth to Five Years Old","6"
"2021","9-Midland","Female","African American","Birth to Five Years Old","7"
"2021","9-Midland","Female","African American","Six to Twelve Years Old","1"
"2021","9-Midland","Female","African American","Thirteen to Seventeen Years Old","3"
"2021","9-Midland","Female","Anglo","Birth to Five Years Old","17"
"2021","9-Midland","Female","Anglo","Six to Twelve Years Old","20"
"2021","9-Midland","Female","Anglo","Thirteen to Seventeen Years Old","4"
"2021","9-Midland","Female","Hispanic","Birth to Five Years Old","31"
"2021","9-Midland","Female","Hispanic","Six to Twelve Years Old","23"
"2021","9-Midland","Female","Hispanic","Thirteen to Seventeen Years Old","12"
"2021","9-Midland","Female","Other","Six to Twelve Years Old","1"
"2021","9-Midland","Female","Other","Thirteen to Seventeen Years Old","1"
"2021","9-Midland","Female","Unknown","Birth to Five Years Old","1"
"2021","9-Midland","Male","African American","Birth to Five Years Old","8"
"2021","9-Midland","Male","African American","Six to Twelve Years Old","2"
"2021","9-Midland","Male","African American","Thirteen to Seventeen Years Old","1"
"2021","9-Midland","Male","Anglo","Birth to Five Years Old","24"
"2021","9-Midland","Male","Anglo","Six to Twelve Years Old","13"
"2021","9-Midland","Male","Anglo","Thirteen to Seventeen Years Old","4"
"2021","9-Midland","Male","Hispanic","Birth to Five Years Old","32"
"2021","9-Midland","Male","Hispanic","Six to Twelve Years Old","15"
"2021","9-Midland","Male","Hispanic","Thirteen to Seventeen Years Old","7"
"2021","9-Midland","Male","Other","Birth to Five Years Old","1"
"2021","10-El Paso","Female","African American","Six to Twelve Years Old","1"
"2021","10-El Paso","Female","Anglo","Birth to Five Years Old","1"
"2021","10-El Paso","Female","Anglo","Six to Twelve Years Old","2"
"2021","10-El Paso","Female","Hispanic","Birth to Five Years Old","10"
"2021","10-El Paso","Female","Hispanic","Six to Twelve Years Old","12"
"2021","10-El Paso","Female","Hispanic","Thirteen to Seventeen Years Old","1"
"2021","10-El Paso","Female","Other","Birth to Five Years Old","1"
"2021","10-El Paso","Male","African American","Birth to Five Years Old","3"
"2021","10-El Paso","Male","Hispanic","Birth to Five Years Old","10"
"2021","10-El Paso","Male","Hispanic","Six to Twelve Years Old","7"
"2021","10-El Paso","Male","Hispanic","Thirteen to Seventeen Years Old","3"
"2021","10-El Paso","Male","Hispanic",,"1"
"2021","10-El Paso","Male","Other","Birth to Five Years Old","3"
"2021","10-El Paso","Unknown","Hispanic","Birth to Five Years Old","2"
"2021","11-Edinburg","Female","African American","Birth to Five Years Old","3"
"2021","11-Edinburg","Female","African American","Six to Twelve Years Old","1"
"2021","11-Edinburg","Female","Anglo","Birth to Five Years Old","8"
"2021","11-Edinburg","Female","Anglo","Six to Twelve Years Old","8"
"2021","11-Edinburg","Female","Anglo","Thirteen to Seventeen Years Old","6"
"2021","11-Edinburg","Female","Hispanic","Birth to Five Years Old","49"
"2021","11-Edinburg","Female","Hispanic","Six to Twelve Years Old","17"
"2021","11-Edinburg","Female","Hispanic","Thirteen to Seventeen Years Old","10"
"2021","11-Edinburg","Male","African American","Six to Twelve Years Old","4"
"2021","11-Edinburg","Male","Anglo","Birth to Five Years Old","8"
"2021","11-Edinburg","Male","Anglo","Six to Twelve Years Old","5"
"2021","11-Edinburg","Male","Anglo","Thirteen to Seventeen Years Old","1"
"2021","11-Edinburg","Male","Hispanic","Birth to Five Years Old","46"
"2021","11-Edinburg","Male","Hispanic","Six to Twelve Years Old","16"
"2021","11-Edinburg","Male","Hispanic","Thirteen to Seventeen Years Old","11"
"2021","11-Edinburg","Male","Other","Birth to Five Years Old","2"
"2021","11-Edinburg","Male","Other","Six to Twelve Years Old","1"
"2021","11-Edinburg","Male","Unknown","Birth to Five Years Old","1"
"2020","1-Lubbock","Female","African American","Birth to Five Years Old","11"
"2020","1-Lubbock","Female","African American","Six to Twelve Years Old","3"
"2020","1-Lubbock","Female","African American","Thirteen to Seventeen Years Old","3"
"2020","1-Lubbock","Female","Anglo","Birth to Five Years Old","25"
"2020","1-Lubbock","Female","Anglo","Six to Twelve Years Old","19"
"2020","1-Lubbock","Female","Anglo","Thirteen to Seventeen Years Old","7"
"2020","1-Lubbock","Female","Hispanic","Birth to Five Years Old","55"
"2020","1-Lubbock","Female","Hispanic","Six to Twelve Years Old","54"
"2020","1-Lubbock","Female","Hispanic","Thirteen to Seventeen Years Old","11"
"2020","1-Lubbock","Female","Other","Birth to Five Years Old","4"
"2020","1-Lubbock","Female","Other","Six to Twelve Years Old","5"
"2020","1-Lubbock","Female","Other","Thirteen to Seventeen Years Old","2"
"2020","1-Lubbock","Female","Unknown","Birth to Five Years Old","2"
"2020","1-Lubbock","Female","Unknown","Six to Twelve Years Old","1"
"2020","1-Lubbock","Male","African American","Birth to Five Years Old","13"
"2020","1-Lubbock","Male","African American","Six to Twelve Years Old","2"
"2020","1-Lubbock","Male","African American","Thirteen to Seventeen Years Old","1"
"2020","1-Lubbock","Male","Anglo","Birth to Five Years Old","21"
"2020","1-Lubbock","Male","Anglo","Six to Twelve Years Old","22"
"2020","1-Lubbock","Male","Anglo","Thirteen to Seventeen Years Old","4"
"2020","1-Lubbock","Male","Hispanic","Birth to Five Years Old","65"
"2020","1-Lubbock","Male","Hispanic","Six to Twelve Years Old","36"
"2020","1-Lubbock","Male","Hispanic","Thirteen to Seventeen Years Old","11"
"2020","1-Lubbock","Male","Other","Birth to Five Years Old","10"
"2020","1-Lubbock","Male","Other","Six to Twelve Years Old","2"
"2020","1-Lubbock","Male","Unknown","Birth to Five Years Old","2"
"2020","2-Abilene","Female","African American","Birth to Five Years Old","4"
"2020","2-Abilene","Female","African American","Six to Twelve Years Old","1"
"2020","2-Abilene","Female","Anglo","Birth to Five Years Old","26"
"2020","2-Abilene","Female","Anglo","Six to Twelve Years Old","17"
"2020","2-Abilene","Female","Anglo","Thirteen to Seventeen Years Old","4"
"2020","2-Abilene","Female","Hispanic","Birth to Five Years Old","20"
"2020","2-Abilene","Female","Hispanic","Six to Twelve Years Old","11"
"2020","2-Abilene","Female","Hispanic","Thirteen to Seventeen Years Old","5"
"2020","2-Abilene","Female","Other","Birth to Five Years Old","6"
"2020","2-Abilene","Female","Other","Six to Twelve Years Old","3"
"2020","2-Abilene","Female","Other","Thirteen to Seventeen Years Old","3"
"2020","2-Abilene","Female","Unknown","Birth to Five Years Old","3"
"2020","2-Abilene","Female","Unknown","Six to Twelve Years Old","1"
"2020","2-Abilene","Female","Unknown","Thirteen to Seventeen Years Old","1"
"2020","2-Abilene","Male","African American","Birth to Five Years Old","3"
"2020","2-Abilene","Male","African American","Six to Twelve Years Old","1"
"2020","2-Abilene","Male","African American","Thirteen to Seventeen Years Old","1"
"2020","2-Abilene","Male","Anglo","Birth to Five Years Old","39"
"2020","2-Abilene","Male","Anglo","Six to Twelve Years Old","18"
"2020","2-Abilene","Male","Anglo","Thirteen to Seventeen Years Old","6"
"2020","2-Abilene","Male","Hispanic","Birth to Five Years Old","15"
"2020","2-Abilene","Male","Hispanic","Six to Twelve Years Old","9"
"2020","2-Abilene","Male","Hispanic","Thirteen to Seventeen Years Old","2"
"2020","2-Abilene","Male","Other","Birth to Five Years Old","3"
"2020","2-Abilene","Male","Other","Six to Twelve Years Old","6"
"2020","2-Abilene","Male","Unknown","Birth to Five Years Old","2"
"2020","3-Arlington","Female","African American","Birth to Five Years Old","69"
"2020","3-Arlington","Female","African American","Six to Twelve Years Old","34"
"2020","3-Arlington","Female","African American","Thirteen to Seventeen Years Old","10"
"2020","3-Arlington","Female","Anglo","Birth to Five Years Old","103"
"2020","3-Arlington","Female","Anglo","Six to Twelve Years Old","54"
"2020","3-Arlington","Female","Anglo","Thirteen to Seventeen Years Old","18"
"2020","3-Arlington","Female","Anglo",,"1"
"2020","3-Arlington","Female","Asian","Birth to Five Years Old","1"
"2020","3-Arlington","Female","Hispanic","Birth to Five Years Old","77"
"2020","3-Arlington","Female","Hispanic","Six to Twelve Years Old","29"
"2020","3-Arlington","Female","Hispanic","Thirteen to Seventeen Years Old","12"
"2020","3-Arlington","Female","Other","Birth to Five Years Old","25"
"2020","3-Arlington","Female","Other","Six to Twelve Years Old","3"
"2020","3-Arlington","Female","Other","Thirteen to Seventeen Years Old","3"
"2020","3-Arlington","Female","Unknown","Birth to Five Years Old","3"
"2020","3-Arlington","Female","Unknown","Six to Twelve Years Old","1"
"2020","3-Arlington","Male","African American","Birth to Five Years Old","85"
"2020","3-Arlington","Male","African American","Six to Twelve Years Old","33"
"2020","3-Arlington","Male","African American","Thirteen to Seventeen Years Old","12"
"2020","3-Arlington","Male","Anglo","Birth to Five Years Old","130"
"2020","3-Arlington","Male","Anglo","Six to Twelve Years Old","67"
"2020","3-Arlington","Male","Anglo","Thirteen to Seventeen Years Old","25"
"2020","3-Arlington","Male","Anglo",,"1"
"2020","3-Arlington","Male","Asian","Birth to Five Years Old","1"
"2020","3-Arlington","Male","Asian","Thirteen to Seventeen Years Old","2"
"2020","3-Arlington","Male","Hispanic","Birth to Five Years Old","76"
"2020","3-Arlington","Male","Hispanic","Six to Twelve Years Old","33"
"2020","3-Arlington","Male","Hispanic","Thirteen to Seventeen Years Old","11"
"2020","3-Arlington","Male","Other","Birth to Five Years Old","21"
"2020","3-Arlington","Male","Other","Six to Twelve Years Old","9"
"2020","3-Arlington","Male","Other","Thirteen to Seventeen Years Old","2"
"2020","3-Arlington","Male","Unknown","Birth to Five Years Old","5"
"2020","3-Arlington","Male","Unknown","Six to Twelve Years Old","1"
"2020","3-Arlington","Male","Unknown","Thirteen to Seventeen Years Old","1"
"2020","4-Tyler","Female","African American","Birth to Five Years Old","16"
"2020","4-Tyler","Female","African American","Six to Twelve Years Old","8"
"2020","4-Tyler","Female","African American","Thirteen to Seventeen Years Old","1"
"2020","4-Tyler","Female","Anglo","Birth to Five Years Old","42"
"2020","4-Tyler","Female","Anglo","Six to Twelve Years Old","32"
"2020","4-Tyler","Female","Anglo","Thirteen to Seventeen Years Old","9"
"2020","4-Tyler","Female","Asian","Birth to Five Years Old","1"
"2020","4-Tyler","Female","Asian","Six to Twelve Years Old","2"
"2020","4-Tyler","Female","Hispanic","Birth to Five Years Old","8"
"2020","4-Tyler","Female","Hispanic","Six to Twelve Years Old","8"
"2020","4-Tyler","Female","Hispanic","Thirteen to Seventeen Years Old","2"
"2020","4-Tyler","Female","Other","Birth to Five Years Old","12"
"2020","4-Tyler","Female","Other","Six to Twelve Years Old","4"
"2020","4-Tyler","Female","Unknown","Birth to Five Years Old","2"
"2020","4-Tyler","Female","Unknown","Thirteen to Seventeen Years Old","1"
"2020","4-Tyler","Male","African American","Birth to Five Years Old","9"
"2020","4-Tyler","Male","African American","Six to Twelve Years Old","4"
"2020","4-Tyler","Male","African American","Thirteen to Seventeen Years Old","1"
"2020","4-Tyler","Male","Anglo","Birth to Five Years Old","45"
"2020","4-Tyler","Male","Anglo","Six to Twelve Years Old","22"
"2020","4-Tyler","Male","Anglo","Thirteen to Seventeen Years Old","7"
"2020","4-Tyler","Male","Asian","Birth to Five Years Old","1"
"2020","4-Tyler","Male","Asian","Six to Twelve Years Old","1"
"2020","4-Tyler","Male","Hispanic","Birth to Five Years Old","13"
"2020","4-Tyler","Male","Hispanic","Six to Twelve Years Old","7"
"2020","4-Tyler","Male","Hispanic","Thirteen to Seventeen Years Old","1"
"2020","4-Tyler","Male","Other","Birth to Five Years Old","11"
"2020","4-Tyler","Male","Other","Six to Twelve Years Old","1"
"2020","4-Tyler","Male","Other","Thirteen to Seventeen Years Old","1"
"2020","4-Tyler","Male","Unknown","Birth to Five Years Old","2"
"2020","5-Beaumont","Female","African American","Birth to Five Years Old","22"
"2020","5-Beaumont","Female","African American","Six to Twelve Years Old","6"
"2020","5-Beaumont","Female","Anglo","Birth to Five Years Old","30"
"2020","5-Beaumont","Female","Anglo","Six to Twelve Years Old","18"
"2020","5-Beaumont","Female","Anglo","Thirteen to Seventeen Years Old","7"
"2020","5-Beaumont","Female","Hispanic","Birth to Five Years Old","11"
"2020","5-Beaumont","Female","Hispanic","Six to Twelve Years Old","1"
"2020","5-Beaumont","Female","Hispanic","Thirteen to Seventeen Years Old","1"
"2020","5-Beaumont","Female","Other","Birth to Five Years Old","5"
"2020","5-Beaumont","Female","Other","Six to Twelve Years Old","2"
"2020","5-Beaumont","Female","Other","Thirteen to Seventeen Years Old","1"
"2020","5-Beaumont","Female","Unknown","Birth to Five Years Old","1"
"2020","5-Beaumont","Male","African American","Birth to Five Years Old","22"
