"fiscal_year","county","region","disposition","completed_investigations"
"2021","Milam","7-Austin","Unable to Determine","7"
"2021","Milam","7-Austin","Valid","74"
"2021","Mills","7-Austin","Invalid","2"
"2021","Mills","7-Austin","Unable to Determine","2"
"2021","Mills","7-Austin","Valid","13"
"2021","Robertson","7-Austin","Invalid","15"
"2021","Robertson","7-Austin","Unable to Determine","7"
"2021","Robertson","7-Austin","Valid","29"
"2021","San Saba","7-Austin","Invalid","5"
"2021","San Saba","7-Austin","Other","1"
"2021","San Saba","7-Austin","Valid","9"
"2021","Travis","7-Austin","Invalid","800"
"2021","Travis","7-Austin","Other","87"
"2021","Travis","7-Austin","Unable to Determine","205"
"2021","Travis","7-Austin","Valid","1518"
"2021","Washington","7-Austin","Invalid","27"
"2021","Washington","7-Austin","Unable to Determine","4"
"2021","Washington","7-Austin","Valid","73"
"2021","Williamson","7-Austin","Invalid","343"
"2021","Williamson","7-Austin","Other","22"
"2021","Williamson","7-Austin","Unable to Determine","120"
"2021","Williamson","7-Austin","Valid","345"
"2021","Atascosa","8-San Antonio","Invalid","61"
"2021","Atascosa","8-San Antonio","Other","3"
"2021","Atascosa","8-San Antonio","Unable to Determine","5"
"2021","Atascosa","8-San Antonio","Valid","121"
"2021","Bandera","8-San Antonio","Invalid","32"
"2021","Bandera","8-San Antonio","Other","4"
"2021","Bandera","8-San Antonio","Unable to Determine","4"
"2021","Bandera","8-San Antonio","Valid","73"
"2021","Bexar","8-San Antonio","Invalid","2016"
"2021","Bexar","8-San Antonio","Other","217"
"2021","Bexar","8-San Antonio","Unable to Determine","364"
"2021","Bexar","8-San Antonio","Valid","4237"
"2021","Calhoun","8-San Antonio","Invalid","32"
"2021","Calhoun","8-San Antonio","Other","1"
"2021","Calhoun","8-San Antonio","Unable to Determine","3"
"2021","Calhoun","8-San Antonio","Valid","41"
"2021","Comal","8-San Antonio","Invalid","84"
"2021","Comal","8-San Antonio","Other","13"
"2021","Comal","8-San Antonio","Unable to Determine","20"
"2021","Comal","8-San Antonio","Valid","260"
"2021","DeWitt","8-San Antonio","Invalid","22"
"2021","DeWitt","8-San Antonio","Unable to Determine","1"
"2021","DeWitt","8-San Antonio","Valid","51"
"2021","Dimmit","8-San Antonio","Invalid","8"
"2021","Dimmit","8-San Antonio","Valid","27"
"2021","Edwards","8-San Antonio","Valid","1"
"2021","Frio","8-San Antonio","Invalid","15"
"2021","Frio","8-San Antonio","Other","1"
"2021","Frio","8-San Antonio","Valid","33"
"2021","Gillespie","8-San Antonio","Invalid","17"
"2021","Gillespie","8-San Antonio","Unable to Determine","2"
"2021","Gillespie","8-San Antonio","Valid","74"
"2021","Goliad","8-San Antonio","Invalid","13"
"2021","Goliad","8-San Antonio","Unable to Determine","1"
"2021","Goliad","8-San Antonio","Valid","18"
"2021","Gonzales","8-San Antonio","Invalid","9"
"2021","Gonzales","8-San Antonio","Other","1"
"2021","Gonzales","8-San Antonio","Unable to Determine","1"
"2021","Gonzales","8-San Antonio","Valid","47"
"2021","Guadalupe","8-San Antonio","Invalid","115"
"2021","Guadalupe","8-San Antonio","Other","13"
"2021","Guadalupe","8-San Antonio","Unable to Determine","9"
"2021","Guadalupe","8-San Antonio","Valid","228"
"2021","Jackson","8-San Antonio","Invalid","13"
"2021","Jackson","8-San Antonio","Unable to Determine","4"
"2021","Jackson","8-San Antonio","Valid","26"
"2021","Karnes","8-San Antonio","Invalid","15"
"2021","Karnes","8-San Antonio","Unable to Determine","1"
"2021","Karnes","8-San Antonio","Valid","32"
"2021","Kendall","8-San Antonio","Invalid","20"
"2021","Kendall","8-San Antonio","Other","3"
"2021","Kendall","8-San Antonio","Valid","59"
"2021","Kerr","8-San Antonio","Invalid","79"
"2021","Kerr","8-San Antonio","Other","4"
"2021","Kerr","8-San Antonio","Unable to Determine","5"
"2021","Kerr","8-San Antonio","Valid","232"
"2021","Kinney","8-San Antonio","Invalid","2"
"2021","Kinney","8-San Antonio","Other","1"
"2021","Kinney","8-San Antonio","Valid","17"
"2021","La Salle","8-San Antonio","Invalid","8"
"2021","La Salle","8-San Antonio","Unable to Determine","1"
"2021","La Salle","8-San Antonio","Valid","13"
"2021","Lavaca","8-San Antonio","Invalid","11"
"2021","Lavaca","8-San Antonio","Unable to Determine","2"
"2021","Lavaca","8-San Antonio","Valid","44"
"2021","Maverick","8-San Antonio","Invalid","33"
"2021","Maverick","8-San Antonio","Other","2"
"2021","Maverick","8-San Antonio","Valid","61"
"2021","Medina","8-San Antonio","Invalid","55"
"2021","Medina","8-San Antonio","Other","1"
"2021","Medina","8-San Antonio","Unable to Determine","5"
"2021","Medina","8-San Antonio","Valid","76"
"2021","Real","8-San Antonio","Invalid","4"
"2021","Real","8-San Antonio","Valid","10"
"2021","Uvalde","8-San Antonio","Invalid","21"
"2021","Uvalde","8-San Antonio","Other","3"
"2021","Uvalde","8-San Antonio","Unable to Determine","2"
"2021","Uvalde","8-San Antonio","Valid","49"
"2021","Val Verde","8-San Antonio","Invalid","42"
"2021","Val Verde","8-San Antonio","Other","2"
"2021","Val Verde","8-San Antonio","Valid","68"
"2021","Victoria","8-San Antonio","Invalid","128"
"2021","Victoria","8-San Antonio","Other","5"
"2021","Victoria","8-San Antonio","Unable to Determine","14"
"2021","Victoria","8-San Antonio","Valid","203"
"2021","Wilson","8-San Antonio","Invalid","47"
"2021","Wilson","8-San Antonio","Other","1"
"2021","Wilson","8-San Antonio","Unable to Determine","6"
"2021","Wilson","8-San Antonio","Valid","82"
"2021","Zavala","8-San Antonio","Invalid","16"
"2021","Zavala","8-San Antonio","Other","1"
"2021","Zavala","8-San Antonio","Valid","20"
"2021","Andrews","9-Midland","Invalid","11"
"2021","Andrews","9-Midland","Other","2"
"2021","Andrews","9-Midland","Unable to Determine","1"
"2021","Andrews","9-Midland","Valid","20"
"2021","Coke","9-Midland","Invalid","8"
"2021","Coke","9-Midland","Other","1"
"2021","Coke","9-Midland","Unable to Determine","3"
"2021","Coke","9-Midland","Valid","17"
"2021","Concho","9-Midland","Invalid","6"
"2021","Concho","9-Midland","Unable to Determine","2"
"2021","Concho","9-Midland","Valid","15"
"2021","Crane","9-Midland","Invalid","4"
"2021","Crane","9-Midland","Valid","6"
"2021","Crockett","9-Midland","Invalid","8"
"2021","Crockett","9-Midland","Unable to Determine","2"
"2021","Crockett","9-Midland","Valid","9"
"2021","Dawson","9-Midland","Invalid","13"
"2021","Dawson","9-Midland","Unable to Determine","6"
"2021","Dawson","9-Midland","Valid","49"
"2021","Ector","9-Midland","Invalid","162"
"2021","Ector","9-Midland","Other","18"
"2021","Ector","9-Midland","Unable to Determine","51"
"2021","Ector","9-Midland","Valid","336"
"2021","Gaines","9-Midland","Invalid","6"
"2021","Gaines","9-Midland","Other","1"
"2021","Gaines","9-Midland","Unable to Determine","4"
"2021","Gaines","9-Midland","Valid","25"
"2021","Glasscock","9-Midland","Invalid","2"
"2021","Glasscock","9-Midland","Unable to Determine","1"
"2021","Glasscock","9-Midland","Valid","1"
"2021","Howard","9-Midland","Invalid","57"
"2021","Howard","9-Midland","Other","3"
"2021","Howard","9-Midland","Unable to Determine","25"
"2021","Howard","9-Midland","Valid","106"
"2021","Irion","9-Midland","Invalid","2"
"2021","Irion","9-Midland","Unable to Determine","1"
"2021","Irion","9-Midland","Valid","1"
"2021","Kimble","9-Midland","Invalid","7"
"2021","Kimble","9-Midland","Other","1"
"2021","Kimble","9-Midland","Valid","15"
"2021","Martin","9-Midland","Invalid","5"
"2021","Martin","9-Midland","Other","1"
"2021","Martin","9-Midland","Valid","5"
"2021","Mason","9-Midland","Invalid","9"
"2021","Mason","9-Midland","Valid","14"
"2021","McCulloch","9-Midland","Invalid","12"
"2021","McCulloch","9-Midland","Valid","43"
"2021","Menard","9-Midland","Other","2"
"2021","Menard","9-Midland","Unable to Determine","1"
"2021","Menard","9-Midland","Valid","8"
"2021","Midland","9-Midland","Invalid","121"
"2021","Midland","9-Midland","Other","12"
"2021","Midland","9-Midland","Unable to Determine","36"
"2021","Midland","9-Midland","Valid","159"
"2021","Pecos","9-Midland","Invalid","17"
"2021","Pecos","9-Midland","Other","1"
"2021","Pecos","9-Midland","Unable to Determine","14"
"2021","Pecos","9-Midland","Valid","63"
"2021","Reagan","9-Midland","Invalid","2"
"2021","Reagan","9-Midland","Other","1"
"2021","Reagan","9-Midland","Unable to Determine","3"
"2021","Reagan","9-Midland","Valid","5"
"2021","Reeves","9-Midland","Invalid","10"
"2021","Reeves","9-Midland","Other","1"
"2021","Reeves","9-Midland","Unable to Determine","4"
"2021","Reeves","9-Midland","Valid","34"
"2021","Schleicher","9-Midland","Invalid","3"
"2021","Schleicher","9-Midland","Valid","11"
"2021","Sterling","9-Midland","Invalid","2"
"2021","Sterling","9-Midland","Valid","3"
"2021","Sutton","9-Midland","Invalid","1"
"2021","Sutton","9-Midland","Other","1"
"2021","Sutton","9-Midland","Valid","9"
"2021","Terrell","9-Midland","Invalid","1"
"2021","Terrell","9-Midland","Valid","5"
"2021","Tom Green","9-Midland","Invalid","265"
"2021","Tom Green","9-Midland","Other","9"
"2021","Tom Green","9-Midland","Unable to Determine","107"
"2021","Tom Green","9-Midland","Valid","658"
"2021","Upton","9-Midland","Invalid","3"
"2021","Upton","9-Midland","Unable to Determine","3"
"2021","Upton","9-Midland","Valid","2"
"2021","Ward","9-Midland","Invalid","6"
"2021","Ward","9-Midland","Other","1"
"2021","Ward","9-Midland","Unable to Determine","5"
"2021","Ward","9-Midland","Valid","23"
"2021","Winkler","9-Midland","Invalid","2"
"2021","Winkler","9-Midland","Other","4"
"2021","Winkler","9-Midland","Unable to Determine","2"
"2021","Winkler","9-Midland","Valid","12"
"2021","Brewster","10-El Paso","Invalid","7"
"2021","Brewster","10-El Paso","Other","5"
"2021","Brewster","10-El Paso","Unable to Determine","7"
"2021","Brewster","10-El Paso","Valid","74"
"2021","Culberson","10-El Paso","Invalid","1"
"2021","Culberson","10-El Paso","Unable to Determine","1"
"2021","Culberson","10-El Paso","Valid","4"
"2021","El Paso","10-El Paso","Invalid","866"
"2021","El Paso","10-El Paso","Other","97"
"2021","El Paso","10-El Paso","Unable to Determine","283"
"2021","El Paso","10-El Paso","Valid","2142"
"2021","Hudspeth","10-El Paso","Valid","18"
"2021","Jeff Davis","10-El Paso","Invalid","1"
"2021","Jeff Davis","10-El Paso","Valid","2"
"2021","Presidio","10-El Paso","Invalid","4"
"2021","Presidio","10-El Paso","Unable to Determine","1"
"2021","Presidio","10-El Paso","Valid","26"
"2021","Aransas","11-Edinburg","Invalid","53"
"2021","Aransas","11-Edinburg","Valid","92"
"2021","Bee","11-Edinburg","Invalid","81"
"2021","Bee","11-Edinburg","Other","1"
"2021","Bee","11-Edinburg","Unable to Determine","6"
"2021","Bee","11-Edinburg","Valid","38"
"2021","Brooks","11-Edinburg","Invalid","10"
"2021","Brooks","11-Edinburg","Unable to Determine","1"
"2021","Brooks","11-Edinburg","Valid","20"
"2021","Cameron","11-Edinburg","Invalid","505"
"2021","Cameron","11-Edinburg","Other","27"
"2021","Cameron","11-Edinburg","Unable to Determine","39"
"2021","Cameron","11-Edinburg","Valid","831"
"2021","Duval","11-Edinburg","Invalid","27"
"2021","Duval","11-Edinburg","Other","1"
"2021","Duval","11-Edinburg","Unable to Determine","1"
"2021","Duval","11-Edinburg","Valid","23"
"2021","Hidalgo","11-Edinburg","Invalid","750"
"2021","Hidalgo","11-Edinburg","Other","95"
"2021","Hidalgo","11-Edinburg","Unable to Determine","100"
"2021","Hidalgo","11-Edinburg","Valid","1360"
"2021","Jim Hogg","11-Edinburg","Invalid","10"
"2021","Jim Hogg","11-Edinburg","Valid","14"
"2021","Jim Wells","11-Edinburg","Invalid","105"
"2021","Jim Wells","11-Edinburg","Other","1"
"2021","Jim Wells","11-Edinburg","Unable to Determine","10"
"2021","Jim Wells","11-Edinburg","Valid","78"
"2021","Kenedy","11-Edinburg","Invalid","1"
"2021","Kleberg","11-Edinburg","Invalid","45"
"2021","Kleberg","11-Edinburg","Other","4"
"2021","Kleberg","11-Edinburg","Unable to Determine","1"
"2021","Kleberg","11-Edinburg","Valid","56"
"2021","Live Oak","11-Edinburg","Invalid","16"
"2021","Live Oak","11-Edinburg","Other","1"
"2021","Live Oak","11-Edinburg","Valid","14"
"2021","McMullen","11-Edinburg","Valid","1"
"2021","Nueces","11-Edinburg","Invalid","627"
"2021","Nueces","11-Edinburg","Other","38"
"2021","Nueces","11-Edinburg","Unable to Determine","59"
"2021","Nueces","11-Edinburg","Valid","1019"
"2021","Refugio","11-Edinburg","Invalid","8"
"2021","Refugio","11-Edinburg","Unable to Determine","1"
"2021","Refugio","11-Edinburg","Valid","13"
"2021","San Patricio","11-Edinburg","Invalid","139"
"2021","San Patricio","11-Edinburg","Other","1"
"2021","San Patricio","11-Edinburg","Unable to Determine","12"
"2021","San Patricio","11-Edinburg","Valid","154"
"2021","Starr","11-Edinburg","Invalid","51"
"2021","Starr","11-Edinburg","Other","4"
"2021","Starr","11-Edinburg","Unable to Determine","8"
"2021","Starr","11-Edinburg","Valid","91"
"2021","Webb","11-Edinburg","Invalid","242"
"2021","Webb","11-Edinburg","Other","19"
"2021","Webb","11-Edinburg","Unable to Determine","31"
"2021","Webb","11-Edinburg","Valid","274"
"2021","Willacy","11-Edinburg","Invalid","40"
"2021","Willacy","11-Edinburg","Other","4"
"2021","Willacy","11-Edinburg","Unable to Determine","2"
"2021","Willacy","11-Edinburg","Valid","47"
"2021","Zapata","11-Edinburg","Invalid","17"
"2021","Zapata","11-Edinburg","Unable to Determine","1"
"2021","Zapata","11-Edinburg","Valid","19"
"2021","Out of State","Out of State","Invalid","6"
"2021","Out of State","Out of State","Other","4"
"2021","Out of State","Out of State","Unable to Determine","2"
"2021","Out of State","Out of State","Valid","21"
"2020","Armstrong","1-Lubbock","Invalid","1"
"2020","Bailey","1-Lubbock","Invalid","3"
"2020","Bailey","1-Lubbock","Unable to Determine","3"
"2020","Bailey","1-Lubbock","Valid","20"
"2020","Briscoe","1-Lubbock","Valid","2"
"2020","Carson","1-Lubbock","Invalid","2"
"2020","Carson","1-Lubbock","Other","1"
"2020","Carson","1-Lubbock","Unable to Determine","2"
"2020","Carson","1-Lubbock","Valid","13"
"2020","Castro","1-Lubbock","Invalid","4"
"2020","Castro","1-Lubbock","Other","1"
"2020","Castro","1-Lubbock","Valid","13"
"2020","Childress","1-Lubbock","Invalid","3"
"2020","Childress","1-Lubbock","Other","1"
"2020","Childress","1-Lubbock","Unable to Determine","1"
"2020","Childress","1-Lubbock","Valid","22"
"2020","Cochran","1-Lubbock","Invalid","5"
"2020","Cochran","1-Lubbock","Other","1"
"2020","Cochran","1-Lubbock","Unable to Determine","2"
"2020","Cochran","1-Lubbock","Valid","28"
"2020","Collingsworth","1-Lubbock","Invalid","3"
"2020","Collingsworth","1-Lubbock","Unable to Determine","1"
"2020","Collingsworth","1-Lubbock","Valid","15"
"2020","Crosby","1-Lubbock","Invalid","5"
"2020","Crosby","1-Lubbock","Unable to Determine","3"
"2020","Crosby","1-Lubbock","Valid","50"
"2020","Dallam","1-Lubbock","Invalid","2"
"2020","Dallam","1-Lubbock","Unable to Determine","1"
"2020","Dallam","1-Lubbock","Valid","10"
"2020","Deaf Smith","1-Lubbock","Invalid","11"
"2020","Deaf Smith","1-Lubbock","Other","3"
"2020","Deaf Smith","1-Lubbock","Unable to Determine","4"
"2020","Deaf Smith","1-Lubbock","Valid","34"
"2020","Dickens","1-Lubbock","Invalid","1"
"2020","Dickens","1-Lubbock","Unable to Determine","2"
"2020","Dickens","1-Lubbock","Valid","8"
"2020","Donley","1-Lubbock","Invalid","2"
"2020","Donley","1-Lubbock","Valid","23"
"2020","Floyd","1-Lubbock","Invalid","3"
"2020","Floyd","1-Lubbock","Valid","40"
"2020","Garza","1-Lubbock","Invalid","8"
"2020","Garza","1-Lubbock","Unable to Determine","1"
"2020","Garza","1-Lubbock","Valid","34"
"2020","Gray","1-Lubbock","Invalid","27"
"2020","Gray","1-Lubbock","Other","2"
"2020","Gray","1-Lubbock","Unable to Determine","2"
"2020","Gray","1-Lubbock","Valid","96"
"2020","Hale","1-Lubbock","Invalid","37"
"2020","Hale","1-Lubbock","Other","1"
"2020","Hale","1-Lubbock","Unable to Determine","8"
"2020","Hale","1-Lubbock","Valid","106"
"2020","Hall","1-Lubbock","Invalid","1"
"2020","Hall","1-Lubbock","Valid","14"
"2020","Hansford","1-Lubbock","Invalid","4"
"2020","Hansford","1-Lubbock","Valid","14"
"2020","Hartley","1-Lubbock","Invalid","4"
"2020","Hartley","1-Lubbock","Other","1"
"2020","Hartley","1-Lubbock","Valid","2"
"2020","Hemphill","1-Lubbock","Invalid","3"
"2020","Hemphill","1-Lubbock","Valid","4"
"2020","Hockley","1-Lubbock","Invalid","38"
"2020","Hockley","1-Lubbock","Other","4"
"2020","Hockley","1-Lubbock","Unable to Determine","12"
"2020","Hockley","1-Lubbock","Valid","109"
"2020","Hutchinson","1-Lubbock","Invalid","22"
"2020","Hutchinson","1-Lubbock","Unable to Determine","1"
"2020","Hutchinson","1-Lubbock","Valid","102"
"2020","Lamb","1-Lubbock","Invalid","13"
"2020","Lamb","1-Lubbock","Other","1"
"2020","Lamb","1-Lubbock","Unable to Determine","3"
"2020","Lamb","1-Lubbock","Valid","108"
"2020","Lipscomb","1-Lubbock","Invalid","1"
"2020","Lipscomb","1-Lubbock","Valid","4"
"2020","Lubbock","1-Lubbock","Invalid","494"
"2020","Lubbock","1-Lubbock","Other","26"
"2020","Lubbock","1-Lubbock","Unable to Determine","130"
"2020","Lubbock","1-Lubbock","Valid","1338"
"2020","Lynn","1-Lubbock","Invalid","5"
"2020","Lynn","1-Lubbock","Unable to Determine","1"
"2020","Lynn","1-Lubbock","Valid","28"
"2020","Moore","1-Lubbock","Invalid","12"
"2020","Moore","1-Lubbock","Valid","37"
"2020","Motley","1-Lubbock","Valid","3"
"2020","Ochiltree","1-Lubbock","Invalid","6"
"2020","Ochiltree","1-Lubbock","Other","1"
"2020","Ochiltree","1-Lubbock","Unable to Determine","2"
"2020","Ochiltree","1-Lubbock","Valid","22"
"2020","Oldham","1-Lubbock","Valid","5"
"2020","Parmer","1-Lubbock","Other","2"
"2020","Parmer","1-Lubbock","Unable to Determine","1"
"2020","Parmer","1-Lubbock","Valid","14"
"2020","Potter","1-Lubbock","Invalid","149"
"2020","Potter","1-Lubbock","Other","41"
"2020","Potter","1-Lubbock","Unable to Determine","51"
"2020","Potter","1-Lubbock","Valid","552"
"2020","Randall","1-Lubbock","Invalid","112"
"2020","Randall","1-Lubbock","Other","12"
"2020","Randall","1-Lubbock","Unable to Determine","35"
"2020","Randall","1-Lubbock","Valid","258"
"2020","Roberts","1-Lubbock","Valid","2"
"2020","Sherman","1-Lubbock","Other","1"
"2020","Sherman","1-Lubbock","Valid","2"
"2020","Swisher","1-Lubbock","Invalid","8"
"2020","Swisher","1-Lubbock","Unable to Determine","1"
"2020","Swisher","1-Lubbock","Valid","28"
"2020","Terry","1-Lubbock","Invalid","18"
"2020","Terry","1-Lubbock","Unable to Determine","9"
"2020","Terry","1-Lubbock","Valid","122"
"2020","Wheeler","1-Lubbock","Invalid","3"
"2020","Wheeler","1-Lubbock","Valid","12"
"2020","Yoakum","1-Lubbock","Invalid","8"
"2020","Yoakum","1-Lubbock","Other","1"
"2020","Yoakum","1-Lubbock","Unable to Determine","3"
"2020","Yoakum","1-Lubbock","Valid","5"
"2020","Archer","2-Abilene","Invalid","27"
"2020","Archer","2-Abilene","Other","2"
"2020","Archer","2-Abilene","Unable to Determine","3"
"2020","Archer","2-Abilene","Valid","44"
"2020","Baylor","2-Abilene","Invalid","5"
"2020","Baylor","2-Abilene","Other","1"
"2020","Baylor","2-Abilene","Unable to Determine","1"
"2020","Baylor","2-Abilene","Valid","24"
"2020","Brown","2-Abilene","Invalid","64"
"2020","Brown","2-Abilene","Other","3"
"2020","Brown","2-Abilene","Unable to Determine","19"
"2020","Brown","2-Abilene","Valid","178"
"2020","Callahan","2-Abilene","Invalid","27"
"2020","Callahan","2-Abilene","Unable to Determine","3"
"2020","Callahan","2-Abilene","Valid","83"
"2020","Clay","2-Abilene","Invalid","20"
"2020","Clay","2-Abilene","Other","2"
"2020","Clay","2-Abilene","Unable to Determine","4"
"2020","Clay","2-Abilene","Valid","50"
"2020","Coleman","2-Abilene","Invalid","25"
