"fiscal_year","county","region","gender","race_ethnicity","age","sum_child_in_dfps"
"2021","Bastrop","7-Austin","Female","Anglo","9","1"
"2021","Bastrop","7-Austin","Female","Hispanic","0","3"
"2021","Bastrop","7-Austin","Female","Hispanic","1","5"
"2021","Bastrop","7-Austin","Female","Hispanic","10","2"
"2021","Bastrop","7-Austin","Female","Hispanic","11","3"
"2021","Bastrop","7-Austin","Female","Hispanic","12","2"
"2021","Bastrop","7-Austin","Female","Hispanic","13","2"
"2021","Bastrop","7-Austin","Female","Hispanic","14","4"
"2021","Bastrop","7-Austin","Female","Hispanic","15","2"
"2021","Bastrop","7-Austin","Female","Hispanic","16","5"
"2021","Bastrop","7-Austin","Female","Hispanic","17","2"
"2021","Bastrop","7-Austin","Female","Hispanic","18","4"
"2021","Bastrop","7-Austin","Female","Hispanic","2","3"
"2021","Bastrop","7-Austin","Female","Hispanic","3","2"
"2021","Bastrop","7-Austin","Female","Hispanic","4","1"
"2021","Bastrop","7-Austin","Female","Hispanic","5","4"
"2021","Bastrop","7-Austin","Female","Hispanic","6","4"
"2021","Bastrop","7-Austin","Female","Hispanic","7","3"
"2021","Bastrop","7-Austin","Female","Hispanic","8","3"
"2021","Bastrop","7-Austin","Female","Hispanic","9","4"
"2021","Bastrop","7-Austin","Female","Other","0","1"
"2021","Bastrop","7-Austin","Female","Other","12","1"
"2021","Bastrop","7-Austin","Female","Other","14","1"
"2021","Bastrop","7-Austin","Female","Other","2","1"
"2021","Bastrop","7-Austin","Female","Other","7","2"
"2021","Bastrop","7-Austin","Female","Unknown","18","1"
"2021","Bastrop","7-Austin","Male","African American","0","2"
"2021","Bastrop","7-Austin","Male","African American","1","3"
"2021","Bastrop","7-Austin","Male","African American","11","2"
"2021","Bastrop","7-Austin","Male","African American","12","2"
"2021","Bastrop","7-Austin","Male","African American","14","1"
"2021","Bastrop","7-Austin","Male","African American","16","2"
"2021","Bastrop","7-Austin","Male","African American","17","1"
"2021","Bastrop","7-Austin","Male","African American","2","1"
"2021","Bastrop","7-Austin","Male","African American","3","2"
"2021","Bastrop","7-Austin","Male","African American","4","3"
"2021","Bastrop","7-Austin","Male","African American","5","1"
"2021","Bastrop","7-Austin","Male","African American","6","2"
"2021","Bastrop","7-Austin","Male","African American","7","1"
"2021","Bastrop","7-Austin","Male","African American","8","2"
"2021","Bastrop","7-Austin","Male","African American","9","2"
"2021","Bastrop","7-Austin","Male","Anglo","0","4"
"2021","Bastrop","7-Austin","Male","Anglo","1","5"
"2021","Bastrop","7-Austin","Male","Anglo","10","3"
"2021","Bastrop","7-Austin","Male","Anglo","12","3"
"2021","Bastrop","7-Austin","Male","Anglo","13","3"
"2021","Bastrop","7-Austin","Male","Anglo","16","1"
"2021","Bastrop","7-Austin","Male","Anglo","17","1"
"2021","Bastrop","7-Austin","Male","Anglo","2","2"
"2021","Bastrop","7-Austin","Male","Anglo","3","2"
"2021","Bastrop","7-Austin","Male","Anglo","4","2"
"2021","Bastrop","7-Austin","Male","Anglo","5","1"
"2021","Bastrop","7-Austin","Male","Anglo","6","2"
"2021","Bastrop","7-Austin","Male","Anglo","7","1"
"2021","Bastrop","7-Austin","Male","Anglo","9","2"
"2021","Bastrop","7-Austin","Male","Hispanic","0","2"
"2021","Bastrop","7-Austin","Male","Hispanic","1","7"
"2021","Bastrop","7-Austin","Male","Hispanic","10","1"
"2021","Bastrop","7-Austin","Male","Hispanic","11","1"
"2021","Bastrop","7-Austin","Male","Hispanic","12","2"
"2021","Bastrop","7-Austin","Male","Hispanic","13","1"
"2021","Bastrop","7-Austin","Male","Hispanic","14","2"
"2021","Bastrop","7-Austin","Male","Hispanic","15","4"
"2021","Bastrop","7-Austin","Male","Hispanic","17","1"
"2021","Bastrop","7-Austin","Male","Hispanic","18","1"
"2021","Bastrop","7-Austin","Male","Hispanic","2","3"
"2021","Bastrop","7-Austin","Male","Hispanic","3","5"
"2021","Bastrop","7-Austin","Male","Hispanic","4","5"
"2021","Bastrop","7-Austin","Male","Hispanic","5","1"
"2021","Bastrop","7-Austin","Male","Hispanic","6","2"
"2021","Bastrop","7-Austin","Male","Hispanic","7","1"
"2021","Bastrop","7-Austin","Male","Hispanic","8","2"
"2021","Bastrop","7-Austin","Male","Hispanic","9","1"
"2021","Bastrop","7-Austin","Male","Other","1","1"
"2021","Bastrop","7-Austin","Male","Other","15","1"
"2021","Bastrop","7-Austin","Male","Other","18","1"
"2021","Bastrop","7-Austin","Male","Other","3","1"
"2021","Bastrop","7-Austin","Male","Other","4","1"
"2021","Bastrop","7-Austin","Male","Other","6","1"
"2021","Bastrop","7-Austin","Male","Other","9","2"
"2021","Baylor","2-Abilene","Female","Anglo","1","1"
"2021","Baylor","2-Abilene","Female","Anglo","18","1"
"2021","Baylor","2-Abilene","Female","Anglo","2","4"
"2021","Baylor","2-Abilene","Female","Anglo","4","1"
"2021","Baylor","2-Abilene","Female","Anglo","7","1"
"2021","Baylor","2-Abilene","Female","Other","0","1"
"2021","Baylor","2-Abilene","Female","Other","1","1"
"2021","Baylor","2-Abilene","Female","Other","11","1"
"2021","Baylor","2-Abilene","Female","Other","12","1"
"2021","Baylor","2-Abilene","Female","Other","14","1"
"2021","Baylor","2-Abilene","Male","Anglo","1","2"
"2021","Baylor","2-Abilene","Male","Anglo","10","1"
"2021","Baylor","2-Abilene","Male","Anglo","11","2"
"2021","Baylor","2-Abilene","Male","Anglo","12","1"
"2021","Baylor","2-Abilene","Male","Anglo","2","1"
"2021","Baylor","2-Abilene","Male","Anglo","6","1"
"2021","Baylor","2-Abilene","Male","Hispanic","3","1"
"2021","Baylor","2-Abilene","Male","Hispanic","5","1"
"2021","Baylor","2-Abilene","Male","Other","8","1"
"2021","Bee","11-Edinburg","Female","Anglo","0","1"
"2021","Bee","11-Edinburg","Female","Anglo","11","1"
"2021","Bee","11-Edinburg","Female","Anglo","13","1"
"2021","Bee","11-Edinburg","Female","Anglo","17","1"
"2021","Bee","11-Edinburg","Female","Anglo","18","1"
"2021","Bee","11-Edinburg","Female","Anglo","3","1"
"2021","Bee","11-Edinburg","Female","Anglo","4","1"
"2021","Bee","11-Edinburg","Female","Anglo","6","1"
"2021","Bee","11-Edinburg","Female","Anglo","8","1"
"2021","Bee","11-Edinburg","Female","Hispanic","0","3"
"2021","Bee","11-Edinburg","Female","Hispanic","1","1"
"2021","Bee","11-Edinburg","Female","Hispanic","10","3"
"2021","Bee","11-Edinburg","Female","Hispanic","12","3"
"2021","Bee","11-Edinburg","Female","Hispanic","13","4"
"2021","Bee","11-Edinburg","Female","Hispanic","14","7"
"2021","Bee","11-Edinburg","Female","Hispanic","15","5"
"2021","Bee","11-Edinburg","Female","Hispanic","16","3"
"2021","Bee","11-Edinburg","Female","Hispanic","17","4"
"2021","Bee","11-Edinburg","Female","Hispanic","18","1"
"2021","Bee","11-Edinburg","Female","Hispanic","2","5"
"2021","Bee","11-Edinburg","Female","Hispanic","3","2"
"2021","Bee","11-Edinburg","Female","Hispanic","4","1"
"2021","Bee","11-Edinburg","Female","Hispanic","5","3"
"2021","Bee","11-Edinburg","Female","Hispanic","6","2"
"2021","Bee","11-Edinburg","Female","Hispanic","7","1"
"2021","Bee","11-Edinburg","Female","Hispanic","8","1"
"2021","Bee","11-Edinburg","Female","Hispanic","9","5"
"2021","Bee","11-Edinburg","Male","Anglo","0","1"
"2021","Bee","11-Edinburg","Male","Anglo","1","1"
"2021","Bee","11-Edinburg","Male","Anglo","5","1"
"2021","Bee","11-Edinburg","Male","Anglo","7","1"
"2021","Bee","11-Edinburg","Male","Anglo","8","1"
"2021","Bee","11-Edinburg","Male","Hispanic","0","2"
"2021","Bee","11-Edinburg","Male","Hispanic","1","2"
"2021","Bee","11-Edinburg","Male","Hispanic","10","3"
"2021","Bee","11-Edinburg","Male","Hispanic","11","4"
"2021","Bee","11-Edinburg","Male","Hispanic","12","1"
"2021","Bee","11-Edinburg","Male","Hispanic","13","1"
"2021","Bee","11-Edinburg","Male","Hispanic","14","1"
"2021","Bee","11-Edinburg","Male","Hispanic","15","6"
"2021","Bee","11-Edinburg","Male","Hispanic","16","5"
"2021","Bee","11-Edinburg","Male","Hispanic","17","3"
"2021","Bee","11-Edinburg","Male","Hispanic","18","1"
"2021","Bee","11-Edinburg","Male","Hispanic","2","1"
"2021","Bee","11-Edinburg","Male","Hispanic","3","8"
"2021","Bee","11-Edinburg","Male","Hispanic","4","1"
"2021","Bee","11-Edinburg","Male","Hispanic","5","2"
"2021","Bee","11-Edinburg","Male","Hispanic","6","4"
"2021","Bee","11-Edinburg","Male","Hispanic","7","2"
"2021","Bee","11-Edinburg","Male","Hispanic","8","3"
"2021","Bee","11-Edinburg","Male","Hispanic","9","1"
"2021","Bee","11-Edinburg","Male","Other","14","1"
"2021","Bell","7-Austin","Female","African American","0","26"
"2021","Bell","7-Austin","Female","African American","1","38"
"2021","Bell","7-Austin","Female","African American","10","10"
"2021","Bell","7-Austin","Female","African American","11","13"
"2021","Bell","7-Austin","Female","African American","12","15"
"2021","Bell","7-Austin","Female","African American","13","16"
"2021","Bell","7-Austin","Female","African American","14","11"
"2021","Bell","7-Austin","Female","African American","15","14"
"2021","Bell","7-Austin","Female","African American","16","12"
"2021","Bell","7-Austin","Female","African American","17","11"
"2021","Bell","7-Austin","Female","African American","18","6"
"2021","Bell","7-Austin","Female","African American","2","31"
"2021","Bell","7-Austin","Female","African American","3","24"
"2021","Bell","7-Austin","Female","African American","4","22"
"2021","Bell","7-Austin","Female","African American","5","11"
"2021","Bell","7-Austin","Female","African American","6","20"
"2021","Bell","7-Austin","Female","African American","7","16"
"2021","Bell","7-Austin","Female","African American","8","14"
"2021","Bell","7-Austin","Female","African American","9","18"
"2021","Bell","7-Austin","Female","Anglo","0","25"
"2021","Bell","7-Austin","Female","Anglo","1","24"
"2021","Bell","7-Austin","Female","Anglo","10","7"
"2021","Bell","7-Austin","Female","Anglo","11","6"
"2021","Bell","7-Austin","Female","Anglo","12","8"
"2021","Bell","7-Austin","Female","Anglo","13","10"
"2021","Bell","7-Austin","Female","Anglo","14","11"
"2021","Bell","7-Austin","Female","Anglo","15","8"
"2021","Bell","7-Austin","Female","Anglo","16","5"
"2021","Bell","7-Austin","Female","Anglo","17","5"
"2021","Bell","7-Austin","Female","Anglo","18","3"
"2021","Bell","7-Austin","Female","Anglo","2","20"
"2021","Bell","7-Austin","Female","Anglo","3","15"
"2021","Bell","7-Austin","Female","Anglo","4","14"
"2021","Bell","7-Austin","Female","Anglo","5","16"
"2021","Bell","7-Austin","Female","Anglo","6","11"
"2021","Bell","7-Austin","Female","Anglo","7","10"
"2021","Bell","7-Austin","Female","Anglo","8","15"
"2021","Bell","7-Austin","Female","Anglo","9","8"
"2021","Bell","7-Austin","Female","Asian","2","1"
"2021","Bell","7-Austin","Female","Hispanic","0","13"
"2021","Bell","7-Austin","Female","Hispanic","1","33"
"2021","Bell","7-Austin","Female","Hispanic","10","5"
"2021","Bell","7-Austin","Female","Hispanic","11","8"
"2021","Bell","7-Austin","Female","Hispanic","12","8"
"2021","Bell","7-Austin","Female","Hispanic","13","10"
"2021","Bell","7-Austin","Female","Hispanic","14","8"
"2021","Bell","7-Austin","Female","Hispanic","15","9"
"2021","Bell","7-Austin","Female","Hispanic","16","3"
"2021","Bell","7-Austin","Female","Hispanic","17","3"
"2021","Bell","7-Austin","Female","Hispanic","18","2"
"2021","Bell","7-Austin","Female","Hispanic","2","23"
"2021","Bell","7-Austin","Female","Hispanic","3","23"
"2021","Bell","7-Austin","Female","Hispanic","4","17"
"2021","Bell","7-Austin","Female","Hispanic","5","25"
"2021","Bell","7-Austin","Female","Hispanic","6","17"
"2021","Bell","7-Austin","Female","Hispanic","7","20"
"2021","Bell","7-Austin","Female","Hispanic","8","9"
"2021","Bell","7-Austin","Female","Hispanic","9","7"
"2021","Bell","7-Austin","Female","Native American","14","1"
"2021","Bell","7-Austin","Female","Native American","9","1"
"2021","Bell","7-Austin","Female","Other","0","7"
"2021","Bell","7-Austin","Female","Other","1","13"
"2021","Bell","7-Austin","Female","Other","10","1"
"2021","Bell","7-Austin","Female","Other","11","4"
"2021","Bell","7-Austin","Female","Other","12","1"
"2021","Bell","7-Austin","Female","Other","13","2"
"2021","Bell","7-Austin","Female","Other","15","3"
"2021","Bell","7-Austin","Female","Other","16","1"
"2021","Bell","7-Austin","Female","Other","17","3"
"2021","Bell","7-Austin","Female","Other","18","2"
"2021","Bell","7-Austin","Female","Other","2","11"
"2021","Bell","7-Austin","Female","Other","3","10"
"2021","Bell","7-Austin","Female","Other","4","7"
"2021","Bell","7-Austin","Female","Other","5","10"
"2021","Bell","7-Austin","Female","Other","6","7"
"2021","Bell","7-Austin","Female","Other","7","6"
"2021","Bell","7-Austin","Female","Other","8","6"
"2021","Bell","7-Austin","Female","Other","9","3"
"2021","Bell","7-Austin","Male","African American","0","22"
"2021","Bell","7-Austin","Male","African American","1","39"
"2021","Bell","7-Austin","Male","African American","10","10"
"2021","Bell","7-Austin","Male","African American","11","15"
"2021","Bell","7-Austin","Male","African American","12","10"
"2021","Bell","7-Austin","Male","African American","13","12"
"2021","Bell","7-Austin","Male","African American","14","11"
"2021","Bell","7-Austin","Male","African American","15","15"
"2021","Bell","7-Austin","Male","African American","16","12"
"2021","Bell","7-Austin","Male","African American","17","5"
"2021","Bell","7-Austin","Male","African American","18","3"
"2021","Bell","7-Austin","Male","African American","2","27"
"2021","Bell","7-Austin","Male","African American","3","22"
"2021","Bell","7-Austin","Male","African American","4","28"
"2021","Bell","7-Austin","Male","African American","5","20"
"2021","Bell","7-Austin","Male","African American","6","22"
"2021","Bell","7-Austin","Male","African American","7","15"
"2021","Bell","7-Austin","Male","African American","8","17"
"2021","Bell","7-Austin","Male","African American","9","13"
"2021","Bell","7-Austin","Male","Anglo","0","23"
"2021","Bell","7-Austin","Male","Anglo","1","27"
"2021","Bell","7-Austin","Male","Anglo","10","10"
"2021","Bell","7-Austin","Male","Anglo","11","14"
"2021","Bell","7-Austin","Male","Anglo","12","14"
"2021","Bell","7-Austin","Male","Anglo","13","10"
"2021","Bell","7-Austin","Male","Anglo","14","4"
"2021","Bell","7-Austin","Male","Anglo","15","7"
"2021","Bell","7-Austin","Male","Anglo","16","10"
"2021","Bell","7-Austin","Male","Anglo","17","4"
"2021","Bell","7-Austin","Male","Anglo","18","4"
"2021","Bell","7-Austin","Male","Anglo","2","22"
"2021","Bell","7-Austin","Male","Anglo","3","27"
"2021","Bell","7-Austin","Male","Anglo","4","17"
"2021","Bell","7-Austin","Male","Anglo","5","19"
"2021","Bell","7-Austin","Male","Anglo","6","17"
"2021","Bell","7-Austin","Male","Anglo","7","15"
"2021","Bell","7-Austin","Male","Anglo","8","8"
"2021","Bell","7-Austin","Male","Anglo","9","9"
"2021","Bell","7-Austin","Male","Asian","16","1"
"2021","Bell","7-Austin","Male","Asian","9","1"
"2021","Bell","7-Austin","Male","Hispanic","0","20"
"2021","Bell","7-Austin","Male","Hispanic","1","22"
"2021","Bell","7-Austin","Male","Hispanic","10","9"
"2021","Bell","7-Austin","Male","Hispanic","11","8"
"2021","Bell","7-Austin","Male","Hispanic","12","17"
"2021","Bell","7-Austin","Male","Hispanic","13","6"
"2021","Bell","7-Austin","Male","Hispanic","14","7"
"2021","Bell","7-Austin","Male","Hispanic","15","4"
"2021","Bell","7-Austin","Male","Hispanic","16","6"
"2021","Bell","7-Austin","Male","Hispanic","17","3"
"2021","Bell","7-Austin","Male","Hispanic","18","6"
"2021","Bell","7-Austin","Male","Hispanic","2","36"
"2021","Bell","7-Austin","Male","Hispanic","3","15"
"2021","Bell","7-Austin","Male","Hispanic","4","21"
"2021","Bell","7-Austin","Male","Hispanic","5","12"
"2021","Bell","7-Austin","Male","Hispanic","6","16"
"2021","Bell","7-Austin","Male","Hispanic","7","10"
"2021","Bell","7-Austin","Male","Hispanic","8","8"
"2021","Bell","7-Austin","Male","Hispanic","9","9"
"2021","Bell","7-Austin","Male","Other","0","11"
"2021","Bell","7-Austin","Male","Other","1","8"
"2021","Bell","7-Austin","Male","Other","10","5"
"2021","Bell","7-Austin","Male","Other","11","7"
"2021","Bell","7-Austin","Male","Other","12","1"
"2021","Bell","7-Austin","Male","Other","13","2"
"2021","Bell","7-Austin","Male","Other","14","3"
"2021","Bell","7-Austin","Male","Other","15","2"
"2021","Bell","7-Austin","Male","Other","17","2"
"2021","Bell","7-Austin","Male","Other","18","1"
"2021","Bell","7-Austin","Male","Other","2","9"
"2021","Bell","7-Austin","Male","Other","3","15"
"2021","Bell","7-Austin","Male","Other","4","7"
"2021","Bell","7-Austin","Male","Other","5","6"
"2021","Bell","7-Austin","Male","Other","6","2"
"2021","Bell","7-Austin","Male","Other","7","3"
"2021","Bell","7-Austin","Male","Other","8","4"
"2021","Bell","7-Austin","Male","Other","9","5"
"2021","Bell","7-Austin","Unknown","Anglo","8","1"
"2021","Bexar","8-San Antonio","Female","African American","0","12"
"2021","Bexar","8-San Antonio","Female","African American","1","22"
"2021","Bexar","8-San Antonio","Female","African American","10","10"
"2021","Bexar","8-San Antonio","Female","African American","11","6"
"2021","Bexar","8-San Antonio","Female","African American","12","12"
"2021","Bexar","8-San Antonio","Female","African American","13","9"
"2021","Bexar","8-San Antonio","Female","African American","14","14"
"2021","Bexar","8-San Antonio","Female","African American","15","8"
"2021","Bexar","8-San Antonio","Female","African American","16","12"
"2021","Bexar","8-San Antonio","Female","African American","17","13"
"2021","Bexar","8-San Antonio","Female","African American","18","12"
"2021","Bexar","8-San Antonio","Female","African American","2","22"
"2021","Bexar","8-San Antonio","Female","African American","3","17"
"2021","Bexar","8-San Antonio","Female","African American","4","13"
"2021","Bexar","8-San Antonio","Female","African American","5","15"
"2021","Bexar","8-San Antonio","Female","African American","6","15"
"2021","Bexar","8-San Antonio","Female","African American","7","10"
"2021","Bexar","8-San Antonio","Female","African American","8","11"
"2021","Bexar","8-San Antonio","Female","African American","9","9"
"2021","Bexar","8-San Antonio","Female","Anglo","0","19"
"2021","Bexar","8-San Antonio","Female","Anglo","1","28"
"2021","Bexar","8-San Antonio","Female","Anglo","10","7"
"2021","Bexar","8-San Antonio","Female","Anglo","11","12"
"2021","Bexar","8-San Antonio","Female","Anglo","12","9"
"2021","Bexar","8-San Antonio","Female","Anglo","13","10"
"2021","Bexar","8-San Antonio","Female","Anglo","14","17"
"2021","Bexar","8-San Antonio","Female","Anglo","15","12"
"2021","Bexar","8-San Antonio","Female","Anglo","16","12"
"2021","Bexar","8-San Antonio","Female","Anglo","17","8"
"2021","Bexar","8-San Antonio","Female","Anglo","18","10"
"2021","Bexar","8-San Antonio","Female","Anglo","2","26"
"2021","Bexar","8-San Antonio","Female","Anglo","3","20"
"2021","Bexar","8-San Antonio","Female","Anglo","4","17"
"2021","Bexar","8-San Antonio","Female","Anglo","5","17"
"2021","Bexar","8-San Antonio","Female","Anglo","6","13"
"2021","Bexar","8-San Antonio","Female","Anglo","7","7"
"2021","Bexar","8-San Antonio","Female","Anglo","8","14"
"2021","Bexar","8-San Antonio","Female","Anglo","9","14"
"2021","Bexar","8-San Antonio","Female","Asian","17","3"
"2021","Bexar","8-San Antonio","Female","Hispanic","0","104"
"2021","Bexar","8-San Antonio","Female","Hispanic","1","185"
"2021","Bexar","8-San Antonio","Female","Hispanic","10","78"
"2021","Bexar","8-San Antonio","Female","Hispanic","11","71"
"2021","Bexar","8-San Antonio","Female","Hispanic","12","70"
"2021","Bexar","8-San Antonio","Female","Hispanic","13","81"
"2021","Bexar","8-San Antonio","Female","Hispanic","14","73"
"2021","Bexar","8-San Antonio","Female","Hispanic","15","81"
"2021","Bexar","8-San Antonio","Female","Hispanic","16","96"
"2021","Bexar","8-San Antonio","Female","Hispanic","17","75"
"2021","Bexar","8-San Antonio","Female","Hispanic","18","62"
"2021","Bexar","8-San Antonio","Female","Hispanic","2","152"
"2021","Bexar","8-San Antonio","Female","Hispanic","3","138"
"2021","Bexar","8-San Antonio","Female","Hispanic","4","113"
"2021","Bexar","8-San Antonio","Female","Hispanic","5","97"
"2021","Bexar","8-San Antonio","Female","Hispanic","6","118"
"2021","Bexar","8-San Antonio","Female","Hispanic","7","83"
"2021","Bexar","8-San Antonio","Female","Hispanic","8","79"
"2021","Bexar","8-San Antonio","Female","Hispanic","9","75"
"2021","Bexar","8-San Antonio","Female","Native American","16","1"
"2021","Bexar","8-San Antonio","Female","Native American","7","1"
"2021","Bexar","8-San Antonio","Female","Other","0","7"
"2021","Bexar","8-San Antonio","Female","Other","1","9"
"2021","Bexar","8-San Antonio","Female","Other","10","4"
"2021","Bexar","8-San Antonio","Female","Other","11","3"
"2021","Bexar","8-San Antonio","Female","Other","12","5"
"2021","Bexar","8-San Antonio","Female","Other","14","3"
"2021","Bexar","8-San Antonio","Female","Other","15","4"
"2021","Bexar","8-San Antonio","Female","Other","16","2"
"2021","Bexar","8-San Antonio","Female","Other","17","1"
"2021","Bexar","8-San Antonio","Female","Other","18","1"
"2021","Bexar","8-San Antonio","Female","Other","2","6"
"2021","Bexar","8-San Antonio","Female","Other","3","5"
"2021","Bexar","8-San Antonio","Female","Other","4","5"
"2021","Bexar","8-San Antonio","Female","Other","5","2"
"2021","Bexar","8-San Antonio","Female","Other","6","3"
"2021","Bexar","8-San Antonio","Female","Other","7","1"
"2021","Bexar","8-San Antonio","Female","Other","8","5"
"2021","Bexar","8-San Antonio","Female","Other","9","2"
"2021","Bexar","8-San Antonio","Female","Unknown","14","1"
"2021","Bexar","8-San Antonio","Female","Unknown","16","1"
"2021","Bexar","8-San Antonio","Female","Unknown","17","2"
"2021","Bexar","8-San Antonio","Male","African American","0","13"
"2021","Bexar","8-San Antonio","Male","African American","1","26"
"2021","Bexar","8-San Antonio","Male","African American","10","5"
"2021","Bexar","8-San Antonio","Male","African American","11","12"
"2021","Bexar","8-San Antonio","Male","African American","12","14"
"2021","Bexar","8-San Antonio","Male","African American","13","9"
"2021","Bexar","8-San Antonio","Male","African American","14","16"
"2021","Bexar","8-San Antonio","Male","African American","15","11"
"2021","Bexar","8-San Antonio","Male","African American","16","12"
"2021","Bexar","8-San Antonio","Male","African American","17","10"
"2021","Bexar","8-San Antonio","Male","African American","18","9"
"2021","Bexar","8-San Antonio","Male","African American","2","30"
"2021","Bexar","8-San Antonio","Male","African American","3","21"
"2021","Bexar","8-San Antonio","Male","African American","4","15"
"2021","Bexar","8-San Antonio","Male","African American","5","18"
"2021","Bexar","8-San Antonio","Male","African American","6","8"
"2021","Bexar","8-San Antonio","Male","African American","7","13"
"2021","Bexar","8-San Antonio","Male","African American","8","9"
"2021","Bexar","8-San Antonio","Male","African American","9","18"
"2021","Bexar","8-San Antonio","Male","Anglo","0","26"
"2021","Bexar","8-San Antonio","Male","Anglo","1","27"
"2021","Bexar","8-San Antonio","Male","Anglo","10","10"
"2021","Bexar","8-San Antonio","Male","Anglo","11","18"
"2021","Bexar","8-San Antonio","Male","Anglo","12","5"
"2021","Bexar","8-San Antonio","Male","Anglo","13","8"
"2021","Bexar","8-San Antonio","Male","Anglo","14","17"
"2021","Bexar","8-San Antonio","Male","Anglo","15","11"
"2021","Bexar","8-San Antonio","Male","Anglo","16","10"
"2021","Bexar","8-San Antonio","Male","Anglo","17","19"
"2021","Bexar","8-San Antonio","Male","Anglo","18","12"
"2021","Bexar","8-San Antonio","Male","Anglo","2","21"
"2021","Bexar","8-San Antonio","Male","Anglo","3","11"
"2021","Bexar","8-San Antonio","Male","Anglo","4","15"
"2021","Bexar","8-San Antonio","Male","Anglo","5","13"
"2021","Bexar","8-San Antonio","Male","Anglo","6","18"
"2021","Bexar","8-San Antonio","Male","Anglo","7","14"
"2021","Bexar","8-San Antonio","Male","Anglo","8","12"
"2021","Bexar","8-San Antonio","Male","Anglo","9","9"
"2021","Bexar","8-San Antonio","Male","Asian","5","1"
"2021","Bexar","8-San Antonio","Male","Hispanic","0","116"
"2021","Bexar","8-San Antonio","Male","Hispanic","1","185"
"2021","Bexar","8-San Antonio","Male","Hispanic","10","77"
"2021","Bexar","8-San Antonio","Male","Hispanic","11","93"
"2021","Bexar","8-San Antonio","Male","Hispanic","12","67"
"2021","Bexar","8-San Antonio","Male","Hispanic","13","79"
"2021","Bexar","8-San Antonio","Male","Hispanic","14","72"
"2021","Bexar","8-San Antonio","Male","Hispanic","15","67"
"2021","Bexar","8-San Antonio","Male","Hispanic","16","62"
"2021","Bexar","8-San Antonio","Male","Hispanic","17","61"
"2021","Bexar","8-San Antonio","Male","Hispanic","18","58"
"2021","Bexar","8-San Antonio","Male","Hispanic","2","162"
"2021","Bexar","8-San Antonio","Male","Hispanic","3","107"
"2021","Bexar","8-San Antonio","Male","Hispanic","4","142"
"2021","Bexar","8-San Antonio","Male","Hispanic","5","119"
"2021","Bexar","8-San Antonio","Male","Hispanic","6","89"
"2021","Bexar","8-San Antonio","Male","Hispanic","7","94"
"2021","Bexar","8-San Antonio","Male","Hispanic","8","93"
"2021","Bexar","8-San Antonio","Male","Hispanic","9","77"
"2021","Bexar","8-San Antonio","Male","Native American","11","1"
"2021","Bexar","8-San Antonio","Male","Native American","16","1"
"2021","Bexar","8-San Antonio","Male","Other","0","6"
"2021","Bexar","8-San Antonio","Male","Other","1","1"
"2021","Bexar","8-San Antonio","Male","Other","10","2"
"2021","Bexar","8-San Antonio","Male","Other","11","3"
"2021","Bexar","8-San Antonio","Male","Other","12","2"
"2021","Bexar","8-San Antonio","Male","Other","13","2"
"2021","Bexar","8-San Antonio","Male","Other","14","2"
"2021","Bexar","8-San Antonio","Male","Other","15","1"
"2021","Bexar","8-San Antonio","Male","Other","16","2"
"2021","Bexar","8-San Antonio","Male","Other","17","1"
"2021","Bexar","8-San Antonio","Male","Other","18","4"
"2021","Bexar","8-San Antonio","Male","Other","2","7"
"2021","Bexar","8-San Antonio","Male","Other","3","9"
"2021","Bexar","8-San Antonio","Male","Other","4","4"
"2021","Bexar","8-San Antonio","Male","Other","5","4"
"2021","Bexar","8-San Antonio","Male","Other","6","3"
"2021","Bexar","8-San Antonio","Male","Other","7","4"
"2021","Bexar","8-San Antonio","Male","Other","8","4"
"2021","Bexar","8-San Antonio","Unknown","Hispanic","13","1"
"2021","Bexar","8-San Antonio","Unknown","Hispanic","2","2"
"2021","Bexar","8-San Antonio","Unknown","Hispanic","3","1"
"2021","Bexar","8-San Antonio","Unknown","Hispanic","4","1"
"2021","Bexar","8-San Antonio","Unknown","Hispanic","5","1"
"2021","Bexar","8-San Antonio","Unknown","Hispanic","8","1"
"2021","Blanco","7-Austin","Female","Anglo","1","2"
"2021","Blanco","7-Austin","Female","Anglo","2","1"
"2021","Blanco","7-Austin","Female","Anglo","4","1"
"2021","Blanco","7-Austin","Female","Hispanic","18","2"
"2021","Blanco","7-Austin","Female","Hispanic","2","1"
"2021","Blanco","7-Austin","Female","Hispanic","3","2"
"2021","Blanco","7-Austin","Female","Hispanic","7","1"
"2021","Blanco","7-Austin","Female","Other","12","1"
"2021","Blanco","7-Austin","Female","Other","5","1"
"2021","Blanco","7-Austin","Male","Anglo","0","1"
"2021","Blanco","7-Austin","Male","Anglo","11","1"
"2021","Blanco","7-Austin","Male","Anglo","12","1"
"2021","Blanco","7-Austin","Male","Anglo","13","1"
"2021","Blanco","7-Austin","Male","Anglo","2","1"
"2021","Blanco","7-Austin","Male","Anglo","4","1"
"2021","Blanco","7-Austin","Male","Hispanic","2","1"
"2021","Blanco","7-Austin","Male","Other","9","1"
"2021","Bosque","7-Austin","Female","Anglo","0","1"
"2021","Bosque","7-Austin","Female","Anglo","1","1"
"2021","Bosque","7-Austin","Female","Anglo","10","1"
"2021","Bosque","7-Austin","Female","Anglo","12","4"
"2021","Bosque","7-Austin","Female","Anglo","13","2"
