"taxpayer_number","taxpayer_name","taxpayer_address","taxpayer_city","taxpayer_state","taxpayer_zip","taxpayer_county","location_number","location_name","location_address","location_city","location_state","location_zip","location_county","inside_outside_city_limits_code_y_n","tabc_permit_number","responsibility_begin_date_yyyymmdd","responsibility_end_date_yyyymmdd","obligation_end_date_yyyymmdd","liquor_receipts","wine_receipts","beer_receipts","cover_charge_receipts","total_receipts"
"32057551007","CASTLE GREYSKULL, LLC","8517 FORTUNE CT","EL PASO","TX","79907","71","2","COLLEGE DROPOUT","207 CINCINNATI AVE","EL PASO","TX","79902","71","Y","MB972534","2017-02-10T00:00:00.000",,"2019-02-28T00:00:00.000","55107","10681","1355","0","67143"
"32061553403","TIMOTHY P BURNS ET AL","11276 BLUE BARREL ST","EL PASO","TX","79934","71","1","DOGFISH","200 ANTHONY ST","EL PASO","TX","79901","71","Y","MB960351","2016-10-07T00:00:00.000","2022-06-01T00:00:00.000","2019-02-28T00:00:00.000","55638","475","9418","0","65531"
"17426310771","SACATONE, INC.","6110 N MESA ST STE E","EL PASO","TX","79912","71","1","LLOYDS PUB","6110 N MESA ST STE E","EL PASO","TX","79912","71","Y","MB227589","1993-12-01T00:00:00.000",,"2019-02-28T00:00:00.000","45652","1461","17979","0","65092"
"32060322941","ALWAYS GOLD, LLC","110 MONTECILLO BLVD STE 3B","EL PASO","TX","79912","71","1","FOOLS GOLD","2700 N MESA ST","EL PASO","TX","79902","71","Y","MB949791","2016-07-05T00:00:00.000",,"2019-02-28T00:00:00.000","47250","0","17376","0","64626"
"32041912091","COCONUTS GRILL AND BAR LLC","1833 PETE BROWN DR","EL PASO","TX","79936","71","1","BOURBON & BREWS BAR & GRILLE","2931 GEORGE DIETER DR STE I","EL PASO","TX","79936","71","Y","MB754891","2010-08-13T00:00:00.000",,"2019-02-28T00:00:00.000","31888","85","32578","0","64551"
"17428812659","LAMP ENTERPRISES, INC.","10848 SOMBRA VERDE DR","EL PASO","TX","79935","71","2","BIG LOU'S ICEHOUSE","1188 N YARBROUGH DR STE B&C","EL PASO","TX","79925","71","Y","MB943440","2016-05-05T00:00:00.000",,"2019-02-28T00:00:00.000","36398","13","28090","0","64501"
"32019836462","MERCADO NEGRO, LLC","1011 KELLY WAY","EL PASO","TX","79902","71","3","THE PALOMINO TAVERN","205 CINCINNATI AVE","EL PASO","TX","79902","71","Y","MB977938","2017-04-04T00:00:00.000",,"2019-02-28T00:00:00.000","48828","2534","13033","0","64395"
"32058434781","LOBBY BAR LLC","300 E MAIN DR STE 620","EL PASO","TX","79901","71","1","HOTEL INDIGO","325 N KANSAS ST","EL PASO","TX","79901","71","Y","MB929970","2015-12-16T00:00:00.000",,"2019-02-28T00:00:00.000","41311","10440","12468","0","64219"
"32052451450","11335 MONTWOOD, LLC","4012 TIERRA MORENA DR","EL PASO","TX","79938","71","2","JOHNNY CASH","11335 MONTWOOD DR STE J","EL PASO","TX","79936","71","Y","MB870781","2018-08-01T00:00:00.000","2020-06-30T00:00:00.000","2019-02-28T00:00:00.000","35261","49","28445","0","63755"
"32065045075","TCDEM, LLC","8517 FORTUNE CT","EL PASO","TX","79907","71","1","SISTER ESTHERS CHURCH ENTERTAINMENT EMPORIUM","2708 N MESA ST STE F","EL PASO","TX","79902","71","Y","MB1004964","2018-01-22T00:00:00.000",,"2019-02-28T00:00:00.000","48107","3980","10935","0","63022"
"32049680351","EL CHUCO, LLC","234 CARNES RD","EL PASO","TX","79907","71","1","10-4","12275 PELLICANO DR STE D","EL PASO","TX","79936","71","Y","MB833615","2013-03-05T00:00:00.000",,"2019-02-28T00:00:00.000","31355","56","31478","0","62889"
"32040034186","KELBOR ENTERPRISES INC.","809 TONY LAMA ST","EL PASO","TX","79915","71","3","BEACH BAR","6920 DELTA DR STE 13","EL PASO","TX","79905","71","Y","MB938514","2016-03-21T00:00:00.000",,"2019-02-28T00:00:00.000","32010","0","29242","0","61252"
"32051992702","E & M WESTSIDE TAVERN INC","1833 PETE BROWN DR","EL PASO","TX","79936","71","1","WESTSIDE 3RD HOLE","1035 BELVIDERE ST STE 166-168-169","EL PASO","TX","79912","71","Y","MB857462","2013-11-18T00:00:00.000",,"2019-02-28T00:00:00.000","32209","714","28301","0","61224"
"32056797015","RAMMARDAN,LLC","PO BOX 962247","EL PASO","TX","79996","71","1","B-2 BOMBERS OYSTER PUB","12798 EDGEMERE BLVD UNIT D","EL PASO","TX","79938","71","Y","MB928713","2015-12-04T00:00:00.000","2019-07-02T00:00:00.000","2019-02-28T00:00:00.000","32837","92","28238","0","61167"
"15508795562","SMOKEY'S VISCOUNT, LP","PO BOX 1300","HIGLEY","AZ","85236","0","1","SMOKEY'S PIT STOP","9100 VISCOUNT BLVD STE J","EL PASO","TX","79925","71","Y","MB633061","2006-07-07T00:00:00.000",,"2019-02-28T00:00:00.000","27208","128","33535","0","60871"
"17527408888","ROADHOUSE ENTERPRISES, INC.","6040 DUTCHMANS LN ATTN: TAX DEPT","LOUISVILLE","KY","40205","0","18","TEXAS ROADHOUSE","10729 GATEWAY BLVD W","EL PASO","TX","79935","71","Y","MB557352","2004-06-18T00:00:00.000",,"2019-02-28T00:00:00.000","20098","1763","38668","0","60529"
"17422356935","AIKMAN REALTY, INC.","4119 N MESA ST","EL PASO","TX","79902","71","1","KING'S X","4119 N MESA ST","EL PASO","TX","79902","71","Y","MB721968","2009-05-15T00:00:00.000",,"2019-02-28T00:00:00.000","32237","230","27000","0","59467"
"12711483367","MANIR BAR & RESTAURANT, LP","6655 GATEWAY BLVD W","EL PASO","TX","79925","71","1","BEST WESTERN INTERNATIONAL","6655 GATEWAY BLVD W","EL PASO","TX","79925","71","Y","MB737069","2009-11-19T00:00:00.000",,"2019-02-28T00:00:00.000","38294","382","20062","0","58738"
"32065885322","STEP YOUR GAME UP LLC","2626 N MESA ST","EL PASO","TX","79902","71","1","STEP YOUR GAME UP LLC","2626 N MESA ST","EL PASO","TX","79902","71","Y","MB1041025","2018-12-28T00:00:00.000",,"2019-02-28T00:00:00.000","44657","1808","11445","0","57910"
"17429037306","MESA STREET BAR & GRILL, L.L.C.","3800 N MESA ST STE D1","EL PASO","TX","79902","71","5","MESA STREET BAR & GRILL","3800 N MESA ST STE D1","EL PASO","TX","79902","71","Y","MB450861","2014-07-16T00:00:00.000",,"2019-02-28T00:00:00.000","25574","26896","5439","0","57909"
"12645237533","PIRATES AND PIRANHAS, LLC","600 SUNLAND PARK DR BLDG 2 STE 300","EL PASO","TX","79912","71","1","HOPE AND ANCHOR","4012 N MESA ST","EL PASO","TX","79902","71","Y","MB726817","2009-07-16T00:00:00.000",,"2019-02-28T00:00:00.000","32442","239","23708","0","56389"
"32061900182","PAULLRICK INVESTMENTS, INC.","10780 PEBBLE HILLS BLVD STE D","EL PASO","TX","79935","71","1","RICKYD'S","10780 PEBBLE HILLS BLVD","EL PASO","TX","79935","71","Y","MB969752","2017-01-20T00:00:00.000",,"2019-02-28T00:00:00.000","34639","70","21668","0","56377"
"32041504468","THE HOPPY MONK, L.L.C.","5624 VALLEY ELDER LN","EL PASO","TX","79932","71","1","THE HOPPY MONK, L.L.C.","4141 N MESA ST","EL PASO","TX","79902","71","Y","MB756366","2010-09-02T00:00:00.000",,"2019-02-28T00:00:00.000","14611","753","41001","0","56365"
"32068517971","CHUCO ENTERPRISES, LLC","14025 RED DEER ROCK DR","EL PASO","TX","79938","71","1","DOUBLE THE FUN BAR & GRILL","11395 JAMES WATT DR STE A16","EL PASO","TX","79936","71","Y","MB1043585","2019-01-29T00:00:00.000","2019-08-01T00:00:00.000","2019-02-28T00:00:00.000","33879","50","22266","0","56195"
"32067071228","CHUCO COCKTAIL, INC.","3041 N ZARAGOZA RD STE B","EL PASO","TX","79938","71","1","BENNY FRANKS","3041 N ZARAGOZA RD STE B","EL PASO","TX","79938","71","Y","MB1036028","2018-11-01T00:00:00.000",,"2019-02-28T00:00:00.000","36846","240","18343","0","55429"
"32041099154","THE TORTUGA SPORTS LOUNGE, LP","9203 VICKSBURG DR","EL PASO","TX","79924","71","1","THE TORTUGA SPORTS LOUNGE, LP","126 SHADOW MOUNTAIN DR","EL PASO","TX","79912","71","Y","MB745347","2010-03-31T00:00:00.000","2022-08-01T00:00:00.000","2019-02-28T00:00:00.000","32100","123","22421","0","54644"
"32014492378","POCKETS BILLIARDS & FUN, LLC","1441 N ZARAGOZA RD STE 17","EL PASO","TX","79936","71","2","POCKETS BILLIARDS & FUN","4007 N MESA ST","EL PASO","TX","79902","71","Y","MB756975","2010-09-13T00:00:00.000",,"2019-02-28T00:00:00.000","21335","133","33088","0","54556"
"32041797831","RESTAURANT ADMINISTRATION INTERNATIONAL, LLC","700 N STANTON ST STE 350","EL PASO","TX","79902","71","1","CORRALITO STEAK HOUSE","5800 DONIPHAN DR","EL PASO","TX","79932","71","Y","MB776200","2011-06-02T00:00:00.000","2019-04-22T00:00:00.000","2019-02-28T00:00:00.000","25683","12436","16327","0","54446"
"32063401494","WERK INDUSTRIES LLC","10620 POLYCRATES PL","EL PASO","TX","79924","71","1","WERK BAR / THE OTHER BAR","1441 N ZARAGOZA RD STE A14-15","EL PASO","TX","79936","71","Y","MB1008430","2018-02-26T00:00:00.000",,"2019-02-28T00:00:00.000","38087","0","16144","0","54231"
"32058507487","JOHNNY & LEONA ENTERTAINMENT, LLC","PO BOX 13725","EL PASO","TX","79913","71","1","THE ROCKIN' CIGAR BAR & GRILL","226 CINCINNATI AVE","EL PASO","TX","79902","71","Y","MB927972","2015-11-30T00:00:00.000",,"2019-02-28T00:00:00.000","32587","82","21422","0","54091"
"32060336644","CARLITOS AND MIGUEL'S LLC","12111 MONTWOOD DR","EL PASO","TX","79936","71","1","CARLOS AND MICKEY'S","12111 MONTWOOD DR","EL PASO","TX","79936","71","Y","MB953109","2016-08-02T00:00:00.000",,"2019-02-28T00:00:00.000","37215","2702","14064","0","53981"
"32052737155","MCBIN, LLC","5016 MONTOYA DR","EL PASO","TX","79922","71","1","BREW SPORTS BAR","1441 N ZARAGOZA RD STE I","EL PASO","TX","79936","71","Y","MB865339","2014-03-04T00:00:00.000","2022-07-31T00:00:00.000","2019-02-28T00:00:00.000","23120","195","30446","0","53761"
"17423002108","CLICKS-EL PASO, INC.","3100 MONTICELLO AVE STE 350","DALLAS","TX","75205","57","1","CLICKS","1201 AIRWAY BLVD STE A-3","EL PASO","TX","79925","71","Y","MB180263","2020-10-15T00:00:00.000",,"2019-02-28T00:00:00.000","23683","194","28895","0","52772"
"32059876261","TECLOS CANTINA, LLC","12034 DESERT QUAIL AVE","EL PASO","TX","79936","71","1","CANTINA CAZADORES","3530 DURAZNO AVE","EL PASO","TX","79905","71","Y","MB947608","2016-06-14T00:00:00.000","2019-08-26T00:00:00.000","2019-02-28T00:00:00.000","23801","0","28963","0","52764"
"17427553833","RANO ENTERPRISES, INC.","508 N STANTON ST","EL PASO","TX","79901","71","2","THE BRIAR PATCH","508 N STANTON ST INCLUDEDING 508 1/2","EL PASO","TX","79901","71","Y","MB258428","1997-01-06T00:00:00.000",,"2019-02-28T00:00:00.000","39650","74","12925","0","52649"
"32055333721","RUBIK'S ARCADE BAR LLC","1201 E BALTIMORE DR","EL PASO","TX","79902","71","1","RUBIK'S ARCADE BAR/ THE MAD HATTER","4025 N MESA ST STE A","EL PASO","TX","79902","71","Y","MB890741","2014-11-18T00:00:00.000",,"2019-02-28T00:00:00.000","34416","0","17712","0","52128"
"32034255383","BC ENTERTAINMENT, LLC","5980 SILVER SPRINGS DR","EL PASO","TX","79912","71","1","OASIS LANES","1660 N ZARAGOZA RD","EL PASO","TX","79936","71","Y","MB704874","2008-09-30T00:00:00.000",,"2019-02-28T00:00:00.000","16705","0","34544","0","51249"
"32040201900","EL PASO HOUSE OF ROCK, LLC","931 N RESLER DR STE 108","EL PASO","TX","79912","71","1","EL PASO HOUSE OF ROCK","931 N RESLER DR STE 108","EL PASO","TX","79912","71","Y","MB739370","2009-12-29T00:00:00.000","2019-11-30T00:00:00.000","2019-02-28T00:00:00.000","24577","241","25647","0","50465"
"32028567892","ERNIE'S LOUNGE & GRILLE, LLC","6261 COSECHA LUNA","EL PASO","TX","79932","71","2","BRASS MONKEY","3233 N MESA ST STE 103","EL PASO","TX","79902","71","Y","MB671051","2015-12-01T00:00:00.000","2021-06-03T00:00:00.000","2019-02-28T00:00:00.000","25243","627","24551","0","50421"
"17427038314","KING BEE, INC.","PO BOX 370768","EL PASO","TX","79937","71","1","RED PARROT","14401 GATEWAY BLVD W","EL PASO","TX","79928","71","N","MB554396","2004-06-07T00:00:00.000",,"2019-02-28T00:00:00.000","30708","32","19643","0","50383"
