"taxpayer_number","taxpayer_name","taxpayer_city","location_name","location_address","location_city","obligation_end_date_yyyymmdd","liquor_receipts","wine_receipts","beer_receipts","cover_charge_receipts","total_receipts"
"32055052594","THE WELL RESTAURANT, LLC","SAN ANTONIO","THE WELL","5539 UTSA BLVD","SAN ANTONIO","2017-12-31T00:00:00.000","82932","4292","48356","0","135580"
"17416113326","CATERING BY ROSEMARY, INC.","SAN ANTONIO","CATERING BY ROSEMARY INC.","1174 E COMMERCE ST","SAN ANTONIO","2017-12-31T00:00:00.000","45177","41833","47537","0","134547"
"17418113407","1122 CORPORATION","SAN ANTONIO","BONHAM EXCHANGE","411 BONHAM","SAN ANTONIO","2017-10-31T00:00:00.000","96549","89","36864","0","133502"
"15623521000","STONE WERKS GRILLE @ VINEYARDS, LLC","SAN ANTONIO","STONE WERKS BIG ROCK GRILLE","1201 N LOOP 1604 W STE 101","SAN ANTONIO","2017-12-31T00:00:00.000","59579","35527","38380","0","133486"
"16114337187","MAMITA'S CUISINE, INC.","SAN ANTONIO","SOLUNA","7959 BROADWAY ST STE 204","SAN ANTONIO","2017-10-31T00:00:00.000","113605","7413","11593","0","132611"
"32058574032","DEOL BROTHERS BAR 2 LLC","SAN ANTONIO","DEOL II SPORTS BAR & LOUNGE","11804 CULEBRA RD # 101","SAN ANTONIO","2017-11-30T00:00:00.000","60733","0","71809","0","132542"
"17108642665","CINEMA RESTAURANTS LLC","SAN ANTONIO","SANTIKOS CASA BLANCA","11210 ALAMO RANCH PKWY","SAN ANTONIO","2017-12-31T00:00:00.000","47795","5907","77822","0","131524"
"17316653678","35 BAR&GRILL, LLC","SAN ANTONIO","SAN ANTONIO MENS CLUB","8244 INTERCHANGE PKWY","SAN ANTONIO","2017-12-31T00:00:00.000","96228","2370","32147","0","130745"
"17608194423","WAXY O'CONNORS IRISH PUB, LLC","SAN ANTONIO","WAXY O'CONNORS IRISH PUB LLC","234 RIVERWALK","SAN ANTONIO","2017-12-31T00:00:00.000","66485","3980","60269","0","130734"
"17416665333","THE KANGAROO COURT RESTAURANTS OF TEXAS, INC.","SAN ANTONIO","THE ORIGINAL MEXICAN RESTAURANT","415 E COMMERCE ST","SAN ANTONIO","2017-12-31T00:00:00.000","91838","3006","35588","0","130432"
"32048554292","SHGY II ENTERPRISES INC","SAN ANTONIO","SHENANIGAN'S SPORTS BAR AND LOUNGE II","8827 STATE HIGHWAY 151 STE 106","SAN ANTONIO","2017-11-30T00:00:00.000","69973","401","59701","0","130075"
"17427593870","HILLS & DALES, INC.","SAN ANTONIO","HILLS & DALES","15403 WHITE FAWN DR","SAN ANTONIO","2017-11-30T00:00:00.000","68382","562","60788","0","129732"
"32053116250","BAR AMERICA, LLC","SAN ANTONIO","BAR AMERICA, LLC","723 S ALAMO ST","SAN ANTONIO","2017-12-31T00:00:00.000","74965","281","53329","0","128575"
"17608194423","WAXY O'CONNORS IRISH PUB, LLC","SAN ANTONIO","WAXY O'CONNORS IRISH PUB LLC","234 RIVERWALK","SAN ANTONIO","2017-10-31T00:00:00.000","58445","4638","64552","0","127635"
"12083940820","STONE WERKS GRILLE @ RIM, LLC","SAN ANTONIO","STONE WERKS BIG ROCK GRILLE","5807 WORTH PKWY","SAN ANTONIO","2017-10-31T00:00:00.000","61312","21318","44463","0","127093"
"17420657540","EL JARRO DE ARTURO, INC.","SAN ANTONIO","EL JARRO DE ARTURO","13421 SAN PEDRO AVE","SAN ANTONIO","2017-12-31T00:00:00.000","100239","10797","15687","0","126723"
"17426096818","SOOKE HARBOUR INVESTMENTS, INC.","SAN ANTONIO","WILD WEST","21025 US HIGHWAY 281 N # 101","SAN ANTONIO","2017-12-31T00:00:00.000","82437","707","43504","0","126648"
"32062844132","INGRAM SPORTS, LLC","SAN ANTONIO","PERFECT SCORE","6420 NW LOOP 410 STE 108","SAN ANTONIO","2017-12-31T00:00:00.000","70033","100","56510","0","126643"
"32056582177","LOUD NOISES LTD.","SAN ANTONIO","PAPER TIGER","2410 N SAINT MARYS ST","SAN ANTONIO","2017-12-31T00:00:00.000","75203","185","51035","0","126423"
"17426313403","LISA'S CAFE & CANTINA, INC.","SAN ANTONIO","ROSARIO'S CAFE & CANTINA","910 S ALAMO","SAN ANTONIO","2017-11-30T00:00:00.000","101186","2351","22641","0","126178"
"32047317808","BCL ABC, LLC","SAN ANTONIO","ST. ANTHONY HOTEL","300 E TRAVIS ST","SAN ANTONIO","2017-11-30T00:00:00.000","77474","32156","16258","0","125888"
"17426523514","W. BEEN, INC.","SAN ANTONIO","RUTH'S CHRIS STEAK HOUSE","7720 JONES MALTSBERGER RD STE 118","SAN ANTONIO","2017-12-31T00:00:00.000","40677","79353","5759","0","125789"
"32050927667","E-BAR INVESTMENTS, LLC","SAN ANTONIO","GEORGE'S KEEP","17101 LA CANTERA PKWY # P2-1P22","SAN ANTONIO","2017-10-31T00:00:00.000","102752","8455","14185","0","125392"
"17415645468","LITTLE RHEIN STEAK HOUSE, INC.","SAN ANTONIO","LITTLE RHEIN STEAK HOUSE INC","231 S ALAMO ST","SAN ANTONIO","2017-10-31T00:00:00.000","42668","72728","9787","0","125183"
"15218379848","HOSPITALITY INTERNATIONAL, INC.","SAN ANTONIO","HOSPITALITY INTERNATIONAL INC","889 E MARKET ST","SAN ANTONIO","2017-10-31T00:00:00.000","57437","30125","30489","6512","124563"
"17417308032","MTC, INC.","SAN ANTONIO","LA MARGARITA RESTAURANT AND BAR","120 PRODUCE ROW","SAN ANTONIO","2017-12-31T00:00:00.000","87907","2275","34243","0","124425"
"32055983996","MASH'D SAN ANTONIO, LLC","SAN ANTONIO","MASH'D","17623 LA CANTERA PKWY STE 107","SAN ANTONIO","2017-12-31T00:00:00.000","87124","19529","17455","0","124108"
"32053126630","ON THE ROCKS PUB LLC","SAN ANTONIO","ON THE ROCKS PUB","101 ALAMO PLZ STE 105","SAN ANTONIO","2017-10-31T00:00:00.000","78696","198","44757","0","123651"
"32046814474","MWJI LLC","SAN ANTONIO","THE ANGRY ELEPHANT/ROO PUB","19314 US HIGHWAY 281 N STE 107","SAN ANTONIO","2017-11-30T00:00:00.000","65746","1382","55418","0","122546"
"32048554292","SHGY II ENTERPRISES INC","SAN ANTONIO","SHENANIGAN'S SPORTS BAR AND LOUNGE II","8827 STATE HIGHWAY 151 STE 106","SAN ANTONIO","2017-10-31T00:00:00.000","65254","398","56858","0","122510"
"12629467817","CHAMA GAUCHA BRAZILIAN STEAKHOUSE, INC.","SAN ANTONIO","CHAMA GAUCHA BRAZILIAN STEAKHOUSE","18318 SONTERRA PL","SAN ANTONIO","2017-10-31T00:00:00.000","58989","57291","6092","0","122372"
"17429632734","CYMRU LIMITED COMPANY","SAN ANTONIO","MIDNIGHT RODEO","12260 NACOGDOCHES RD # 101","SAN ANTONIO","2017-12-31T00:00:00.000","69855","771","51471","0","122097"
"32056582177","LOUD NOISES LTD.","SAN ANTONIO","PAPER TIGER","2410 N SAINT MARYS ST","SAN ANTONIO","2017-10-31T00:00:00.000","70229","422","51361","0","122012"
"12043707210","THE GRILL AT LEON SPRINGS, LTD.","SAN ANTONIO","THE GRILL AT LEON SPRINGS, LTD","24116 IH 10 W","SAN ANTONIO","2017-12-31T00:00:00.000","44442","10868","66253","0","121563"
"17416960296","PAESANO'S DI SAN ANTONIO, LTD.","SAN ANTONIO","PAESANO'S RESTAURANT","555 E BASSE RD STE 100","SAN ANTONIO","2017-11-30T00:00:00.000","24444","92704","4382","0","121530"
"17426907956","E & I ENTERPRISES, INC.","SAN ANTONIO","ALL STARS","9440 IH 10 W","SAN ANTONIO","2017-10-31T00:00:00.000","88257","983","32041","0","121281"
"32055052594","THE WELL RESTAURANT, LLC","SAN ANTONIO","THE WELL","5539 UTSA BLVD","SAN ANTONIO","2017-10-31T00:00:00.000","73758","3869","43267","0","120894"
"32059274574","SAVOR BLACK TIE JOINT VENTURE, LLC","SAN ANTONIO","ALAMODOME","100 MONTANA ST","SAN ANTONIO","2017-11-30T00:00:00.000","5682","9415","105712","0","120809"
"32044737842","BAR 1919, LLC","SAN ANTONIO","1919","1420 S ALAMO ST STE 1","SAN ANTONIO","2017-12-31T00:00:00.000","107190","2668","10117","0","119975"
"17429308475","L.D. DUKE, INC.","SAN ANTONIO","RUTH'S CHRIS STEAK HOUSE","600 E MARKET ST STE L101","SAN ANTONIO","2017-11-30T00:00:00.000","40525","67249","11894","0","119668"
"12083940820","STONE WERKS GRILLE @ RIM, LLC","SAN ANTONIO","STONE WERKS BIG ROCK GRILLE","5807 WORTH PKWY","SAN ANTONIO","2017-11-30T00:00:00.000","56053","23443","40155","0","119651"
"32053116250","BAR AMERICA, LLC","SAN ANTONIO","BAR AMERICA, LLC","723 S ALAMO ST","SAN ANTONIO","2017-10-31T00:00:00.000","64552","309","54741","0","119602"
"32055671476","RCPJMP, L.L.C.","SAN ANTONIO","PICKS","4553 N LOOP 1604 W STE 1101","SAN ANTONIO","2017-11-30T00:00:00.000","82844","2320","33809","0","118973"
"13645511679","I CARMA, LTD.","SAN ANTONIO","MOSES ROSE'S HIDEOUT","516 E HOUSTON ST","SAN ANTONIO","2017-11-30T00:00:00.000","67381","246","49093","2200","118920"
"32034078413","AVARICE MANAGEMENT GROUP, LLC","SAN ANTONIO","LUSH ULTRA LOUNGE","4553 N LOOP 1604 W STE 1201","SAN ANTONIO","2017-12-31T00:00:00.000","99875","975","17644","0","118494"
"32058574032","DEOL BROTHERS BAR 2 LLC","SAN ANTONIO","DEOL II SPORTS BAR & LOUNGE","11804 CULEBRA RD # 101","SAN ANTONIO","2017-12-31T00:00:00.000","53370","0","64823","0","118193"
"17608194423","WAXY O'CONNORS IRISH PUB, LLC","SAN ANTONIO","WAXY O'CONNORS IRISH PUB LLC","234 RIVERWALK","SAN ANTONIO","2017-11-30T00:00:00.000","54783","3503","59309","0","117595"
"17426907956","E & I ENTERPRISES, INC.","SAN ANTONIO","ALL STARS","9440 IH 10 W","SAN ANTONIO","2017-11-30T00:00:00.000","84636","998","31716","0","117350"
"15623521000","STONE WERKS GRILLE @ VINEYARDS, LLC","SAN ANTONIO","STONE WERKS BIG ROCK GRILLE","1201 N LOOP 1604 W STE 101","SAN ANTONIO","2017-11-30T00:00:00.000","51126","31787","34431","0","117344"
"32034078413","AVARICE MANAGEMENT GROUP, LLC","SAN ANTONIO","LUSH ULTRA LOUNGE","4553 N LOOP 1604 W STE 1201","SAN ANTONIO","2017-11-30T00:00:00.000","95885","205","21002","0","117092"
"32043250599","STONE WERKS GRILLE @ HEIGHTS, LLC","SAN ANTONIO","STONE WERKS BIG ROCK GRILLE","999 E BASSE RD","SAN ANTONIO","2017-10-31T00:00:00.000","42358","30609","43469","0","116436"
"32058356372","LA FOGATA COMIDA, LLC","SAN ANTONIO","LA FOGATA MEXICAN CUISINE","2427 VANCE JACKSON RD","SAN ANTONIO","2017-12-31T00:00:00.000","97838","2261","16313","0","116412"
"32053116250","BAR AMERICA, LLC","SAN ANTONIO","BAR AMERICA, LLC","723 S ALAMO ST","SAN ANTONIO","2017-11-30T00:00:00.000","65004","251","50652","0","115907"
"32055052594","THE WELL RESTAURANT, LLC","SAN ANTONIO","THE WELL","5539 UTSA BLVD","SAN ANTONIO","2017-11-30T00:00:00.000","69917","3183","42713","0","115813"
"17425296302","RIO, RIO CANTINA CORPORATION","SAN ANTONIO","RIO RIO CANTINA CORPORATION","421 E COMMERCE ST STE 102","SAN ANTONIO","2017-12-31T00:00:00.000","85033","8241","22228","0","115502"
"12708885657","DADY RESTAURANTS LLC","SAN ANTONIO","RANGE","125 E HOUSTON ST","SAN ANTONIO","2017-12-31T00:00:00.000","44947","60068","10346","0","115361"
"32056547147","BURNHOUSE CIGAR & MARTINI, LLC","SAN ANTONIO","BURNHOUSE","4553 N LOOP 1604 W STE 1229","SAN ANTONIO","2017-12-31T00:00:00.000","94192","361","19853","0","114406"
"32055671476","RCPJMP, L.L.C.","SAN ANTONIO","PICKS","4553 N LOOP 1604 W STE 1101","SAN ANTONIO","2017-10-31T00:00:00.000","76967","2320","34756","0","114043"
"15623521000","STONE WERKS GRILLE @ VINEYARDS, LLC","SAN ANTONIO","STONE WERKS BIG ROCK GRILLE","1201 N LOOP 1604 W STE 101","SAN ANTONIO","2017-10-31T00:00:00.000","50608","28614","34528","0","113750"
"32053544295","CHAMA @ THE VINEYARDS, LLC","SAN ANTONIO","J-PRIME STEAKHOUSE","1401 N LOOP 1604 W STE 105","SAN ANTONIO","2017-10-31T00:00:00.000","36293","73990","3067","0","113350"
"32043250599","STONE WERKS GRILLE @ HEIGHTS, LLC","SAN ANTONIO","STONE WERKS BIG ROCK GRILLE","999 E BASSE RD","SAN ANTONIO","2017-11-30T00:00:00.000","40430","31733","40335","0","112498"
"17418113407","1122 CORPORATION","SAN ANTONIO","BONHAM EXCHANGE","411 BONHAM","SAN ANTONIO","2017-11-30T00:00:00.000","80153","142","30456","988","111739"
"32056329090","JAZZ IN THE BASEMENT, LP","SAN ANTONIO","JAZZ, TX","312 PEARL PKWY","SAN ANTONIO","2017-12-31T00:00:00.000","73176","28385","9896","0","111457"
"17425296302","RIO, RIO CANTINA CORPORATION","SAN ANTONIO","RIO RIO CANTINA CORPORATION","421 E COMMERCE ST STE 102","SAN ANTONIO","2017-10-31T00:00:00.000","84209","5507","21062","0","110778"
"17316653678","35 BAR&GRILL, LLC","SAN ANTONIO","SAN ANTONIO MENS CLUB","8244 INTERCHANGE PKWY","SAN ANTONIO","2017-11-30T00:00:00.000","79863","2906","27219","0","109988"
"12007221745","VIVA AGUA BEVERAGE, LLC","SAN ANTONIO","ACENAR","146 E HOUSTON ST","SAN ANTONIO","2017-11-30T00:00:00.000","83567","10829","15145","0","109541"
"17316653678","35 BAR&GRILL, LLC","SAN ANTONIO","SAN ANTONIO MENS CLUB","8244 INTERCHANGE PKWY","SAN ANTONIO","2017-10-31T00:00:00.000","78664","2358","28256","0","109278"
"32040429220","REEL DINNER PARTNERS VII, LLC","SAN ANTONIO","ALAMO DRAFTHOUSE CINEMA - STONE OAK","22806 US HIGHWAY 281 N","SAN ANTONIO","2017-12-31T00:00:00.000","30769","15577","62628","0","108974"
"17426096818","SOOKE HARBOUR INVESTMENTS, INC.","SAN ANTONIO","WILD WEST","21025 US HIGHWAY 281 N # 101","SAN ANTONIO","2017-11-30T00:00:00.000","70216","142","38603","0","108961"
"17416960296","PAESANO'S DI SAN ANTONIO, LTD.","SAN ANTONIO","PAESANO'S RESTAURANT","555 E BASSE RD STE 100","SAN ANTONIO","2017-10-31T00:00:00.000","24207","79862","3990","0","108059"
"17417308032","MTC, INC.","SAN ANTONIO","LA MARGARITA RESTAURANT AND BAR","120 PRODUCE ROW","SAN ANTONIO","2017-10-31T00:00:00.000","70881","2246","34849","0","107976"
"32055983996","MASH'D SAN ANTONIO, LLC","SAN ANTONIO","MASH'D","17623 LA CANTERA PKWY STE 107","SAN ANTONIO","2017-10-31T00:00:00.000","72820","19363","14770","0","106953"
"12029575367","RIVERTON BEVERAGES, LLC","SAN ANTONIO","RIVERTON BEVERAGES, LLC","306 W MARKET ST","SAN ANTONIO","2017-12-31T00:00:00.000","51161","32702","21437","1500","106800"
"17420657540","EL JARRO DE ARTURO, INC.","SAN ANTONIO","EL JARRO DE ARTURO","13421 SAN PEDRO AVE","SAN ANTONIO","2017-11-30T00:00:00.000","87400","9135","10232","0","106767"
"32053126630","ON THE ROCKS PUB LLC","SAN ANTONIO","ON THE ROCKS PUB","101 ALAMO PLZ STE 105","SAN ANTONIO","2017-11-30T00:00:00.000","69732","143","36888","0","106763"
"13645511679","I CARMA, LTD.","SAN ANTONIO","MOSES ROSE'S HIDEOUT","516 E HOUSTON ST","SAN ANTONIO","2017-10-31T00:00:00.000","61267","245","43561","1550","106623"
"12054938142","ELEVATED RESTAURANT GROUP, L.P.","SAN ANTONIO","SILO ELEVATED CUISINE AND BAR","434 N LOOP 1604 W BLDG 1","SAN ANTONIO","2017-12-31T00:00:00.000","37940","62876","4959","0","105775"
"12708885657","DADY RESTAURANTS LLC","SAN ANTONIO","RANGE","125 E HOUSTON ST","SAN ANTONIO","2017-10-31T00:00:00.000","43375","51466","10002","0","104843"
"32044258229","R & J LOUNGE, LLC","SAN ANTONIO","R & J SALOON","4910 S FLORES ST","SAN ANTONIO","2017-12-31T00:00:00.000","34939","0","69711","0","104650"
"12082463766","GUSTO CULINARY SERVICES LLC","SAN ANTONIO","QUARRY HOFBRAU & BEER GARDEN","7310 JONES MALTSBERGER RD","SAN ANTONIO","2017-12-31T00:00:00.000","66744","3928","33942","0","104614"
"17426796037","CAPPY'S, INC.","SAN ANTONIO","CAPPY'S AND CAPPYCCINOS","5011 BROADWAY ST","SAN ANTONIO","2017-12-31T00:00:00.000","29661","68692","5742","0","104095"
"32047854834","GARDEN BISTRO BAR, L.L.C.","SAN ANTONIO","GARDEN BISTRO BAR","18360 BLANCO RD STE 100","SAN ANTONIO","2017-12-31T00:00:00.000","84887","0","19187","0","104074"
"32052765719","SIG GROUP ENT LLC","SAN ANTONIO","LIVE ULTRA LOUNGE","19314 US HIGHWAY 281 N STE 101","SAN ANTONIO","2017-10-31T00:00:00.000","91567","0","12463","0","104030"
"32055983996","MASH'D SAN ANTONIO, LLC","SAN ANTONIO","MASH'D","17623 LA CANTERA PKWY STE 107","SAN ANTONIO","2017-11-30T00:00:00.000","71600","17801","13709","0","103110"
"15218379848","HOSPITALITY INTERNATIONAL, INC.","SAN ANTONIO","HOSPITALITY INTERNATIONAL INC","889 E MARKET ST","SAN ANTONIO","2017-12-31T00:00:00.000","49799","25098","24009","4033","102939"
"32058242325","CALVILLO'S CONCEPTOS DE COMIDA, LLC","SAN ANTONIO","EL MIRASOL AT ALON","10003 NW MILITARY HWY STE 2107","SAN ANTONIO","2017-12-31T00:00:00.000","85046","5817","11854","0","102717"
"17426295568","HILL COUNTRY BEVERAGES, INC.","SAN ANTONIO","HILL COUNTRY BEVERAGES INC","318 E HOUSTON ST","SAN ANTONIO","2017-10-31T00:00:00.000","35680","25220","41386","0","102286"
"17418113407","1122 CORPORATION","SAN ANTONIO","BONHAM EXCHANGE","411 BONHAM","SAN ANTONIO","2017-12-31T00:00:00.000","77631","121","23807","0","101559"
"32034078413","AVARICE MANAGEMENT GROUP, LLC","SAN ANTONIO","LUSH ULTRA LOUNGE","4553 N LOOP 1604 W STE 1201","SAN ANTONIO","2017-10-31T00:00:00.000","85055","150","16087","0","101292"
"32040429220","REEL DINNER PARTNERS VII, LLC","SAN ANTONIO","ALAMO DRAFTHOUSE CINEMA - STONE OAK","22806 US HIGHWAY 281 N","SAN ANTONIO","2017-11-30T00:00:00.000","29173","17495","54027","0","100695"
"32053544295","CHAMA @ THE VINEYARDS, LLC","SAN ANTONIO","J-PRIME STEAKHOUSE","1401 N LOOP 1604 W STE 105","SAN ANTONIO","2017-11-30T00:00:00.000","29498","68274","2877","0","100649"
"32038592666","REEL DINNER PARTNERS V, LLC","SAN ANTONIO","ALAMO DRAFTHOUSE CINEMA-PARK NORTH","618 NW LOOP 410 # 307","SAN ANTONIO","2017-10-31T00:00:00.000","31457","13030","55970","0","100457"
"17429168937","BIGA INTERNATIONAL, L.P.","SAN ANTONIO","BIGA ON THE BANKS","203 S SAINT MARYS STE 100","SAN ANTONIO","2017-11-30T00:00:00.000","26378","69572","4228","0","100178"
"17426048207","ZUNI, INC.","SAN ANTONIO","CHARLIE WANTS A BURGERS","511 RIVER WALK ST","SAN ANTONIO","2017-12-31T00:00:00.000","51430","46824","1792","0","100046"
"17425296302","RIO, RIO CANTINA CORPORATION","SAN ANTONIO","RIO RIO CANTINA CORPORATION","421 E COMMERCE ST STE 102","SAN ANTONIO","2017-11-30T00:00:00.000","73895","6277","19019","0","99191"
"32056583332","NEW HD BAR, LLC","SAN ANTONIO","THE HANGAR BAR & GRILL","8203 BROADWAY ST","SAN ANTONIO","2017-10-31T00:00:00.000","51917","608","45689","0","98214"
"17420657540","EL JARRO DE ARTURO, INC.","SAN ANTONIO","EL JARRO DE ARTURO","13421 SAN PEDRO AVE","SAN ANTONIO","2017-10-31T00:00:00.000","78227","9931","10048","0","98206"
"12005121699","RAMSEY-WHITE BARS, LLC","SAN ANTONIO","KENNEDY'S","19179 BLANCO RD STE 113","SAN ANTONIO","2017-12-31T00:00:00.000","62476","1872","33636","0","97984"
"32058356372","LA FOGATA COMIDA, LLC","SAN ANTONIO","LA FOGATA MEXICAN CUISINE","2427 VANCE JACKSON RD","SAN ANTONIO","2017-10-31T00:00:00.000","83714","2347","11445","0","97506"
"32044737842","BAR 1919, LLC","SAN ANTONIO","1919","1420 S ALAMO ST STE 1","SAN ANTONIO","2017-11-30T00:00:00.000","86461","1858","8530","0","96849"
"12708885657","DADY RESTAURANTS LLC","SAN ANTONIO","RANGE","125 E HOUSTON ST","SAN ANTONIO","2017-11-30T00:00:00.000","42960","42537","11335","0","96832"
"32047854834","GARDEN BISTRO BAR, L.L.C.","SAN ANTONIO","GARDEN BISTRO BAR","18360 BLANCO RD STE 100","SAN ANTONIO","2017-10-31T00:00:00.000","77453","0","18748","0","96201"
"12082463766","GUSTO CULINARY SERVICES LLC","SAN ANTONIO","QUARRY HOFBRAU & BEER GARDEN","7310 JONES MALTSBERGER RD","SAN ANTONIO","2017-10-31T00:00:00.000","59455","3870","31644","0","94969"
"32056582177","LOUD NOISES LTD.","SAN ANTONIO","PAPER TIGER","2410 N SAINT MARYS ST","SAN ANTONIO","2017-11-30T00:00:00.000","60003","347","33937","0","94287"
"32058356372","LA FOGATA COMIDA, LLC","SAN ANTONIO","LA FOGATA MEXICAN CUISINE","2427 VANCE JACKSON RD","SAN ANTONIO","2017-11-30T00:00:00.000","79377","1977","11910","0","93264"
"32044737842","BAR 1919, LLC","SAN ANTONIO","1919","1420 S ALAMO ST STE 1","SAN ANTONIO","2017-10-31T00:00:00.000","82939","1550","8739","0","93228"
"17419197508","THE REPUBLIC OF TEXAS RESTAURANTS, INC.","SAN ANTONIO","THE REPUBLIC OF TEXAS","526 RIVERWALK","SAN ANTONIO","2017-10-31T00:00:00.000","52201","6384","33802","0","92387"
"32057937941","ELEVATED ENTERTAINMENT, LLC","SAN ANTONIO","ELEVATED ENTERTAINMENT, LLC","401 S ALAMO ST","SAN ANTONIO","2017-12-31T00:00:00.000","28296","61875","2199","0","92370"
"17415645468","LITTLE RHEIN STEAK HOUSE, INC.","SAN ANTONIO","LITTLE RHEIN STEAK HOUSE INC","231 S ALAMO ST","SAN ANTONIO","2017-12-31T00:00:00.000","27576","58287","6197","0","92060"
"17415645468","LITTLE RHEIN STEAK HOUSE, INC.","SAN ANTONIO","LITTLE RHEIN STEAK HOUSE INC","231 S ALAMO ST","SAN ANTONIO","2017-11-30T00:00:00.000","26971","59194","5524","0","91689"
"17426096818","SOOKE HARBOUR INVESTMENTS, INC.","SAN ANTONIO","WILD WEST","21025 US HIGHWAY 281 N # 101","SAN ANTONIO","2017-10-31T00:00:00.000","58906","287","31791","0","90984"
"17426955443","RIVER ENTERPRISES LIMITED","SAN ANTONIO","ZINC","209 N PRESA ST","SAN ANTONIO","2017-10-31T00:00:00.000","35246","47289","8396","0","90931"
"17426048207","ZUNI, INC.","SAN ANTONIO","CHARLIE WANTS A BURGERS","511 RIVER WALK ST","SAN ANTONIO","2017-10-31T00:00:00.000","53260","36560","1097","0","90917"
"12084249957","TICKET SPORTS PUBS INC.","SAN ANTONIO","MADDY MCMURPHY'S IRISH SPORTS BAR","420 E HOUSTON ST","SAN ANTONIO","2017-10-31T00:00:00.000","44061","759","45857","0","90677"
"32056547147","BURNHOUSE CIGAR & MARTINI, LLC","SAN ANTONIO","BURNHOUSE","4553 N LOOP 1604 W STE 1229","SAN ANTONIO","2017-10-31T00:00:00.000","72236","206","18121","0","90563"
"32058242325","CALVILLO'S CONCEPTOS DE COMIDA, LLC","SAN ANTONIO","EL MIRASOL AT ALON","10003 NW MILITARY HWY STE 2107","SAN ANTONIO","2017-10-31T00:00:00.000","74571","5266","10565","0","90402"
"17417308032","MTC, INC.","SAN ANTONIO","LA MARGARITA RESTAURANT AND BAR","120 PRODUCE ROW","SAN ANTONIO","2017-11-30T00:00:00.000","61092","1672","27375","0","90139"
"17421441639","ALAMO RESTAURANTS, INC.","SAN ANTONIO","ALAMO CAFE","14250 N US HIGHWAY 281","SAN ANTONIO","2017-12-31T00:00:00.000","60724","6160","22916","0","89800"
"32044634668","RECTOR BAR, LLC","SAN ANTONIO","SLACKERS","126 W RECTOR ST STE 136","SAN ANTONIO","2017-12-31T00:00:00.000","58571","156","30862","0","89589"
"17416665333","THE KANGAROO COURT RESTAURANTS OF TEXAS, INC.","SAN ANTONIO","THE ORIGINAL MEXICAN RESTAURANT","415 E COMMERCE ST","SAN ANTONIO","2017-11-30T00:00:00.000","63133","2083","24070","0","89286"
"17422006076","CLUB GIRAUD","SAN ANTONIO","CLUB GIRAUD","707 N SAINT MARYS ST","SAN ANTONIO","2017-11-30T00:00:00.000","34050","55207","0","0","89257"
"12029575367","RIVERTON BEVERAGES, LLC","SAN ANTONIO","RIVERTON BEVERAGES, LLC","306 W MARKET ST","SAN ANTONIO","2017-10-31T00:00:00.000","44998","21034","22196","950","89178"
"17418020636","LAFONDA, INCORPORATED","SAN ANTONIO","LA FONDA","2415 N MAIN AVE","SAN ANTONIO","2017-12-31T00:00:00.000","63468","15245","10215","0","88928"
"17428927077","POLLY ESTHER'S OF SAN ANTONIO, LLC","SAN ANTONIO","POLLY ESTHER'S AND ACAPULCO SAM'S","212 COLLEGE ST","SAN ANTONIO","2017-10-31T00:00:00.000","65981","658","21989","0","88628"
"12082463766","GUSTO CULINARY SERVICES LLC","SAN ANTONIO","QUARRY HOFBRAU & BEER GARDEN","7310 JONES MALTSBERGER RD","SAN ANTONIO","2017-11-30T00:00:00.000","56505","3824","27986","0","88315"
"32056583332","NEW HD BAR, LLC","SAN ANTONIO","THE HANGAR BAR & GRILL","8203 BROADWAY ST","SAN ANTONIO","2017-12-31T00:00:00.000","50321","371","37529","0","88221"
"17419197508","THE REPUBLIC OF TEXAS RESTAURANTS, INC.","SAN ANTONIO","THE REPUBLIC OF TEXAS","526 RIVERWALK","SAN ANTONIO","2017-12-31T00:00:00.000","54072","4360","29458","0","87890"
"10437598153","LA HACIENDA DE LOS BARRIOS, LTD.","SAN ANTONIO","LA HACIENDA DE LOS BARRIOS","18747 REDLAND RD","SAN ANTONIO","2017-10-31T00:00:00.000","65712","4989","17189","0","87890"
"17426955443","RIVER ENTERPRISES LIMITED","SAN ANTONIO","ZINC","209 N PRESA ST","SAN ANTONIO","2017-12-31T00:00:00.000","36727","43543","7455","0","87725"
"17416665333","THE KANGAROO COURT RESTAURANTS OF TEXAS, INC.","SAN ANTONIO","THE ORIGINAL MEXICAN RESTAURANT","415 E COMMERCE ST","SAN ANTONIO","2017-10-31T00:00:00.000","60163","2326","25163","0","87652"
"32058242325","CALVILLO'S CONCEPTOS DE COMIDA, LLC","SAN ANTONIO","EL MIRASOL AT ALON","10003 NW MILITARY HWY STE 2107","SAN ANTONIO","2017-11-30T00:00:00.000","72659","5032","9955","0","87646"
"32044890252","HARDSHOE BARS, LLC","SAN ANTONIO","SILVER FOX","24802 IMA RUTH PKWY","SAN ANTONIO","2017-12-31T00:00:00.000","34917","246","52346","0","87509"
"15218379848","HOSPITALITY INTERNATIONAL, INC.","SAN ANTONIO","HOSPITALITY INTERNATIONAL INC","889 E MARKET ST","SAN ANTONIO","2017-11-30T00:00:00.000","41424","21632","22681","1555","87292"
