"fiscal_year","region","program","race_ethnicity","gender","age","youth_served"
"2021","2-Abilene","SYSN","Hispanic","Male","0","1"
"2021","2-Abilene","SYSN","Hispanic","Male","8","1"
"2021","2-Abilene","SYSN","Hispanic","Male","9","1"
"2021","2-Abilene","SYSN","Hispanic","Male","10","9"
"2021","2-Abilene","SYSN","Hispanic","Male","11","9"
"2021","2-Abilene","SYSN","Hispanic","Male","12","4"
"2021","2-Abilene","SYSN","Hispanic","Male","13","2"
"2021","2-Abilene","SYSN","Hispanic","Male","15","1"
"2021","2-Abilene","SYSN","Other","Female","0","1"
"2021","2-Abilene","SYSN","Other","Female","8","1"
"2021","2-Abilene","SYSN","Other","Female","10","2"
"2021","2-Abilene","SYSN","Other","Female","11","2"
"2021","2-Abilene","SYSN","Other","Male","10","1"
"2021","2-Abilene","SYSN","Other","Male","11","1"
"2021","2-Abilene","SYSN","Other","Male","14","1"
"2021","3-Arlington","CYD","African Amercan","Female","4","1"
"2021","3-Arlington","CYD","African Amercan","Female","5","1"
"2021","3-Arlington","CYD","African Amercan","Female","6","2"
"2021","3-Arlington","CYD","African Amercan","Female","7","4"
"2021","3-Arlington","CYD","African Amercan","Female","8","5"
"2021","3-Arlington","CYD","African Amercan","Female","9","7"
"2021","3-Arlington","CYD","African Amercan","Female","10","19"
"2021","3-Arlington","CYD","African Amercan","Female","11","12"
"2021","3-Arlington","CYD","African Amercan","Female","12","14"
"2021","3-Arlington","CYD","African Amercan","Female","13","6"
"2021","3-Arlington","CYD","African Amercan","Female","14","14"
"2021","3-Arlington","CYD","African Amercan","Female","15","14"
"2021","3-Arlington","CYD","African Amercan","Female","16","9"
"2021","3-Arlington","CYD","African Amercan","Female","17","9"
"2021","3-Arlington","CYD","African Amercan","Female","18","1"
"2021","3-Arlington","CYD","African Amercan","Male","6","3"
"2021","3-Arlington","CYD","African Amercan","Male","7","6"
"2021","3-Arlington","CYD","African Amercan","Male","8","5"
"2021","3-Arlington","CYD","African Amercan","Male","9","15"
"2021","3-Arlington","CYD","African Amercan","Male","10","16"
"2021","3-Arlington","CYD","African Amercan","Male","11","10"
"2021","3-Arlington","CYD","African Amercan","Male","12","28"
"2021","3-Arlington","CYD","African Amercan","Male","13","21"
"2021","3-Arlington","CYD","African Amercan","Male","14","19"
"2021","3-Arlington","CYD","African Amercan","Male","15","7"
"2021","3-Arlington","CYD","African Amercan","Male","16","9"
"2021","3-Arlington","CYD","African Amercan","Male","17","6"
"2021","3-Arlington","CYD","African Amercan","Male","18","1"
"2021","3-Arlington","CYD","Anglo","Female","7","1"
"2021","3-Arlington","CYD","Anglo","Female","9","1"
"2021","3-Arlington","CYD","Anglo","Female","11","1"
"2021","3-Arlington","CYD","Anglo","Female","13","1"
"2021","3-Arlington","CYD","Anglo","Female","14","2"
"2021","3-Arlington","CYD","Anglo","Female","15","2"
"2021","3-Arlington","CYD","Anglo","Female","16","1"
"2021","3-Arlington","CYD","Anglo","Male","6","1"
"2021","3-Arlington","CYD","Anglo","Male","7","1"
"2021","3-Arlington","CYD","Anglo","Male","10","1"
"2021","3-Arlington","CYD","Anglo","Male","11","1"
"2021","3-Arlington","CYD","Anglo","Male","17","1"
"2021","3-Arlington","CYD","Asian","Female","8","1"
"2021","3-Arlington","CYD","Asian","Female","12","1"
"2021","3-Arlington","CYD","Asian","Female","13","1"
"2021","3-Arlington","CYD","Asian","Female","14","1"
"2021","3-Arlington","CYD","Asian","Male","10","1"
"2021","3-Arlington","CYD","Asian","Male","11","1"
"2021","3-Arlington","CYD","Asian","Male","12","2"
"2021","3-Arlington","CYD","Hispanic","Female","4","2"
"2021","3-Arlington","CYD","Hispanic","Female","5","4"
"2021","3-Arlington","CYD","Hispanic","Female","6","30"
"2021","3-Arlington","CYD","Hispanic","Female","7","32"
"2021","3-Arlington","CYD","Hispanic","Female","8","53"
"2021","3-Arlington","CYD","Hispanic","Female","9","61"
"2021","3-Arlington","CYD","Hispanic","Female","10","63"
"2021","3-Arlington","CYD","Hispanic","Female","11","44"
"2021","3-Arlington","CYD","Hispanic","Female","12","39"
"2021","3-Arlington","CYD","Hispanic","Female","13","32"
"2021","3-Arlington","CYD","Hispanic","Female","14","50"
"2021","3-Arlington","CYD","Hispanic","Female","15","38"
"2021","3-Arlington","CYD","Hispanic","Female","16","25"
"2021","3-Arlington","CYD","Hispanic","Female","17","31"
"2021","3-Arlington","CYD","Hispanic","Female","18","4"
"2021","3-Arlington","CYD","Hispanic","Male","5","1"
"2021","3-Arlington","CYD","Hispanic","Male","6","35"
"2021","3-Arlington","CYD","Hispanic","Male","7","31"
"2021","3-Arlington","CYD","Hispanic","Male","8","45"
"2021","3-Arlington","CYD","Hispanic","Male","9","33"
"2021","3-Arlington","CYD","Hispanic","Male","10","45"
"2021","3-Arlington","CYD","Hispanic","Male","11","24"
"2021","3-Arlington","CYD","Hispanic","Male","12","35"
"2021","3-Arlington","CYD","Hispanic","Male","13","31"
"2021","3-Arlington","CYD","Hispanic","Male","14","46"
"2021","3-Arlington","CYD","Hispanic","Male","15","22"
"2021","3-Arlington","CYD","Hispanic","Male","16","11"
"2021","3-Arlington","CYD","Hispanic","Male","17","11"
"2021","3-Arlington","CYD","Hispanic","Male","18","1"
"2021","3-Arlington","CYD","Native American","Female","14","1"
"2021","3-Arlington","CYD","Other","Female","7","2"
"2021","3-Arlington","CYD","Other","Female","8","2"
"2021","3-Arlington","CYD","Other","Female","10","2"
"2021","3-Arlington","CYD","Other","Female","11","5"
"2021","3-Arlington","CYD","Other","Female","13","3"
"2021","3-Arlington","CYD","Other","Female","14","4"
"2021","3-Arlington","CYD","Other","Female","15","3"
"2021","3-Arlington","CYD","Other","Female","16","1"
"2021","3-Arlington","CYD","Other","Female","17","2"
"2021","3-Arlington","CYD","Other","Female","18","1"
"2021","3-Arlington","CYD","Other","Female","19","1"
"2021","3-Arlington","CYD","Other","Male","6","2"
"2021","3-Arlington","CYD","Other","Male","9","1"
"2021","3-Arlington","CYD","Other","Male","10","2"
"2021","3-Arlington","CYD","Other","Male","11","2"
"2021","3-Arlington","CYD","Other","Male","12","3"
"2021","3-Arlington","CYD","Other","Male","13","6"
"2021","3-Arlington","CYD","Other","Male","14","6"
"2021","3-Arlington","CYD","Other","Male","15","4"
"2021","3-Arlington","CYD","Other","Male","17","1"
"2021","3-Arlington","FAYS","African Amercan","Female","0","1"
"2021","3-Arlington","FAYS","African Amercan","Female","1","1"
"2021","3-Arlington","FAYS","African Amercan","Female","3","2"
"2021","3-Arlington","FAYS","African Amercan","Female","4","1"
"2021","3-Arlington","FAYS","African Amercan","Female","5","7"
"2021","3-Arlington","FAYS","African Amercan","Female","6","10"
"2021","3-Arlington","FAYS","African Amercan","Female","7","11"
"2021","3-Arlington","FAYS","African Amercan","Female","8","18"
"2021","3-Arlington","FAYS","African Amercan","Female","9","23"
"2021","3-Arlington","FAYS","African Amercan","Female","10","22"
"2021","3-Arlington","FAYS","African Amercan","Female","11","33"
"2021","3-Arlington","FAYS","African Amercan","Female","12","41"
"2021","3-Arlington","FAYS","African Amercan","Female","13","36"
"2021","3-Arlington","FAYS","African Amercan","Female","14","52"
"2021","3-Arlington","FAYS","African Amercan","Female","15","39"
"2021","3-Arlington","FAYS","African Amercan","Female","16","49"
"2021","3-Arlington","FAYS","African Amercan","Female","17","26"
"2021","3-Arlington","FAYS","African Amercan","Female","18","1"
"2021","3-Arlington","FAYS","African Amercan","Male","1","1"
"2021","3-Arlington","FAYS","African Amercan","Male","3","3"
"2021","3-Arlington","FAYS","African Amercan","Male","4","2"
"2021","3-Arlington","FAYS","African Amercan","Male","5","2"
"2021","3-Arlington","FAYS","African Amercan","Male","6","18"
"2021","3-Arlington","FAYS","African Amercan","Male","7","18"
"2021","3-Arlington","FAYS","African Amercan","Male","8","23"
"2021","3-Arlington","FAYS","African Amercan","Male","9","27"
"2021","3-Arlington","FAYS","African Amercan","Male","10","25"
"2021","3-Arlington","FAYS","African Amercan","Male","11","26"
"2021","3-Arlington","FAYS","African Amercan","Male","12","30"
"2021","3-Arlington","FAYS","African Amercan","Male","13","28"
"2021","3-Arlington","FAYS","African Amercan","Male","14","20"
"2021","3-Arlington","FAYS","African Amercan","Male","15","29"
"2021","3-Arlington","FAYS","African Amercan","Male","16","24"
"2021","3-Arlington","FAYS","African Amercan","Male","17","17"
"2021","3-Arlington","FAYS","Anglo","Female","0","2"
"2021","3-Arlington","FAYS","Anglo","Female","3","1"
"2021","3-Arlington","FAYS","Anglo","Female","4","4"
"2021","3-Arlington","FAYS","Anglo","Female","5","6"
"2021","3-Arlington","FAYS","Anglo","Female","6","10"
"2021","3-Arlington","FAYS","Anglo","Female","7","23"
"2021","3-Arlington","FAYS","Anglo","Female","8","31"
"2021","3-Arlington","FAYS","Anglo","Female","9","37"
"2021","3-Arlington","FAYS","Anglo","Female","10","31"
"2021","3-Arlington","FAYS","Anglo","Female","11","43"
"2021","3-Arlington","FAYS","Anglo","Female","12","48"
"2021","3-Arlington","FAYS","Anglo","Female","13","77"
"2021","3-Arlington","FAYS","Anglo","Female","14","47"
"2021","3-Arlington","FAYS","Anglo","Female","15","45"
"2021","3-Arlington","FAYS","Anglo","Female","16","43"
"2021","3-Arlington","FAYS","Anglo","Female","17","29"
"2021","3-Arlington","FAYS","Anglo","Female","52","1"
"2021","3-Arlington","FAYS","Anglo","Male","0","2"
"2021","3-Arlington","FAYS","Anglo","Male","4","4"
"2021","3-Arlington","FAYS","Anglo","Male","5","7"
"2021","3-Arlington","FAYS","Anglo","Male","6","22"
"2021","3-Arlington","FAYS","Anglo","Male","7","25"
"2021","3-Arlington","FAYS","Anglo","Male","8","17"
"2021","3-Arlington","FAYS","Anglo","Male","9","27"
"2021","3-Arlington","FAYS","Anglo","Male","10","25"
"2021","3-Arlington","FAYS","Anglo","Male","11","28"
"2021","3-Arlington","FAYS","Anglo","Male","12","29"
"2021","3-Arlington","FAYS","Anglo","Male","13","37"
"2021","3-Arlington","FAYS","Anglo","Male","14","38"
"2021","3-Arlington","FAYS","Anglo","Male","15","29"
"2021","3-Arlington","FAYS","Anglo","Male","16","32"
"2021","3-Arlington","FAYS","Anglo","Male","17","24"
"2021","3-Arlington","FAYS","Anglo","Male","18","1"
"2021","3-Arlington","FAYS","Asian","Female","7","1"
"2021","3-Arlington","FAYS","Asian","Female","9","1"
"2021","3-Arlington","FAYS","Asian","Female","10","2"
"2021","3-Arlington","FAYS","Asian","Female","12","1"
"2021","3-Arlington","FAYS","Asian","Female","13","5"
"2021","3-Arlington","FAYS","Asian","Female","14","8"
"2021","3-Arlington","FAYS","Asian","Female","15","2"
"2021","3-Arlington","FAYS","Asian","Female","16","5"
"2021","3-Arlington","FAYS","Asian","Female","17","6"
"2021","3-Arlington","FAYS","Asian","Male","9","2"
"2021","3-Arlington","FAYS","Asian","Male","10","1"
"2021","3-Arlington","FAYS","Asian","Male","11","1"
"2021","3-Arlington","FAYS","Asian","Male","12","5"
"2021","3-Arlington","FAYS","Asian","Male","13","3"
"2021","3-Arlington","FAYS","Asian","Male","14","1"
"2021","3-Arlington","FAYS","Asian","Male","15","5"
"2021","3-Arlington","FAYS","Asian","Male","16","1"
"2021","3-Arlington","FAYS","Asian","Male","17","1"
"2021","3-Arlington","FAYS","Hispanic","Female","0","1"
"2021","3-Arlington","FAYS","Hispanic","Female","3","3"
"2021","3-Arlington","FAYS","Hispanic","Female","4","2"
"2021","3-Arlington","FAYS","Hispanic","Female","5","6"
"2021","3-Arlington","FAYS","Hispanic","Female","6","18"
"2021","3-Arlington","FAYS","Hispanic","Female","7","19"
"2021","3-Arlington","FAYS","Hispanic","Female","8","25"
"2021","3-Arlington","FAYS","Hispanic","Female","9","36"
"2021","3-Arlington","FAYS","Hispanic","Female","10","42"
"2021","3-Arlington","FAYS","Hispanic","Female","11","93"
"2021","3-Arlington","FAYS","Hispanic","Female","12","99"
"2021","3-Arlington","FAYS","Hispanic","Female","13","85"
"2021","3-Arlington","FAYS","Hispanic","Female","14","88"
"2021","3-Arlington","FAYS","Hispanic","Female","15","79"
"2021","3-Arlington","FAYS","Hispanic","Female","16","60"
"2021","3-Arlington","FAYS","Hispanic","Female","17","46"
"2021","3-Arlington","FAYS","Hispanic","Female","19","2"
"2021","3-Arlington","FAYS","Hispanic","Male","1","2"
"2021","3-Arlington","FAYS","Hispanic","Male","3","1"
"2021","3-Arlington","FAYS","Hispanic","Male","4","4"
"2021","3-Arlington","FAYS","Hispanic","Male","5","6"
"2021","3-Arlington","FAYS","Hispanic","Male","6","22"
"2021","3-Arlington","FAYS","Hispanic","Male","7","35"
"2021","3-Arlington","FAYS","Hispanic","Male","8","32"
"2021","3-Arlington","FAYS","Hispanic","Male","9","43"
"2021","3-Arlington","FAYS","Hispanic","Male","10","46"
"2021","3-Arlington","FAYS","Hispanic","Male","11","57"
"2021","3-Arlington","FAYS","Hispanic","Male","12","51"
"2021","3-Arlington","FAYS","Hispanic","Male","13","65"
"2021","3-Arlington","FAYS","Hispanic","Male","14","46"
"2021","3-Arlington","FAYS","Hispanic","Male","15","58"
"2021","3-Arlington","FAYS","Hispanic","Male","16","50"
"2021","3-Arlington","FAYS","Hispanic","Male","17","26"
"2021","3-Arlington","FAYS","Native American","Female","11","1"
"2021","3-Arlington","FAYS","Native American","Female","14","1"
"2021","3-Arlington","FAYS","Native American","Female","15","1"
"2021","3-Arlington","FAYS","Native American","Female","17","1"
"2021","3-Arlington","FAYS","Native American","Male","5","1"
"2021","3-Arlington","FAYS","Native American","Male","7","1"
"2021","3-Arlington","FAYS","Native American","Male","9","1"
"2021","3-Arlington","FAYS","Native American","Male","10","1"
"2021","3-Arlington","FAYS","Native American","Male","14","1"
"2021","3-Arlington","FAYS","Other","Female","0","2"
"2021","3-Arlington","FAYS","Other","Female","3","2"
"2021","3-Arlington","FAYS","Other","Female","4","2"
"2021","3-Arlington","FAYS","Other","Female","5","3"
"2021","3-Arlington","FAYS","Other","Female","6","2"
"2021","3-Arlington","FAYS","Other","Female","7","1"
"2021","3-Arlington","FAYS","Other","Female","8","5"
"2021","3-Arlington","FAYS","Other","Female","9","5"
"2021","3-Arlington","FAYS","Other","Female","10","7"
"2021","3-Arlington","FAYS","Other","Female","11","4"
"2021","3-Arlington","FAYS","Other","Female","12","7"
"2021","3-Arlington","FAYS","Other","Female","13","7"
"2021","3-Arlington","FAYS","Other","Female","14","9"
"2021","3-Arlington","FAYS","Other","Female","15","10"
"2021","3-Arlington","FAYS","Other","Female","16","7"
"2021","3-Arlington","FAYS","Other","Female","17","5"
"2021","3-Arlington","FAYS","Other","Male","4","2"
"2021","3-Arlington","FAYS","Other","Male","5","1"
"2021","3-Arlington","FAYS","Other","Male","6","1"
"2021","3-Arlington","FAYS","Other","Male","7","3"
"2021","3-Arlington","FAYS","Other","Male","8","5"
"2021","3-Arlington","FAYS","Other","Male","9","5"
"2021","3-Arlington","FAYS","Other","Male","10","3"
"2021","3-Arlington","FAYS","Other","Male","11","3"
"2021","3-Arlington","FAYS","Other","Male","12","5"
"2021","3-Arlington","FAYS","Other","Male","13","2"
"2021","3-Arlington","FAYS","Other","Male","14","2"
"2021","3-Arlington","FAYS","Other","Male","15","3"
"2021","3-Arlington","FAYS","Other","Male","16","7"
"2021","3-Arlington","FAYS","Other","Male","17","1"
"2021","3-Arlington","SYSN","African Amercan","Female","0","2"
"2021","3-Arlington","SYSN","African Amercan","Female","6","2"
"2021","3-Arlington","SYSN","African Amercan","Female","7","3"
"2021","3-Arlington","SYSN","African Amercan","Female","8","6"
"2021","3-Arlington","SYSN","African Amercan","Female","9","12"
"2021","3-Arlington","SYSN","African Amercan","Female","10","47"
"2021","3-Arlington","SYSN","African Amercan","Female","11","47"
"2021","3-Arlington","SYSN","African Amercan","Female","12","45"
"2021","3-Arlington","SYSN","African Amercan","Female","13","24"
"2021","3-Arlington","SYSN","African Amercan","Female","14","12"
"2021","3-Arlington","SYSN","African Amercan","Female","15","13"
"2021","3-Arlington","SYSN","African Amercan","Female","16","4"
"2021","3-Arlington","SYSN","African Amercan","Female","17","1"
"2021","3-Arlington","SYSN","African Amercan","Male","0","5"
"2021","3-Arlington","SYSN","African Amercan","Male","1","1"
"2021","3-Arlington","SYSN","African Amercan","Male","6","2"
"2021","3-Arlington","SYSN","African Amercan","Male","7","1"
"2021","3-Arlington","SYSN","African Amercan","Male","8","4"
"2021","3-Arlington","SYSN","African Amercan","Male","9","14"
"2021","3-Arlington","SYSN","African Amercan","Male","10","34"
"2021","3-Arlington","SYSN","African Amercan","Male","11","34"
"2021","3-Arlington","SYSN","African Amercan","Male","12","37"
"2021","3-Arlington","SYSN","African Amercan","Male","13","23"
"2021","3-Arlington","SYSN","African Amercan","Male","14","16"
"2021","3-Arlington","SYSN","African Amercan","Male","15","14"
"2021","3-Arlington","SYSN","African Amercan","Male","16","8"
"2021","3-Arlington","SYSN","African Amercan","Male","17","2"
"2021","3-Arlington","SYSN","Anglo","Female","6","2"
"2021","3-Arlington","SYSN","Anglo","Female","7","1"
"2021","3-Arlington","SYSN","Anglo","Female","9","4"
"2021","3-Arlington","SYSN","Anglo","Female","10","22"
"2021","3-Arlington","SYSN","Anglo","Female","11","11"
"2021","3-Arlington","SYSN","Anglo","Female","12","12"
"2021","3-Arlington","SYSN","Anglo","Female","13","5"
"2021","3-Arlington","SYSN","Anglo","Female","14","4"
"2021","3-Arlington","SYSN","Anglo","Female","15","6"
"2021","3-Arlington","SYSN","Anglo","Female","16","5"
"2021","3-Arlington","SYSN","Anglo","Female","17","1"
"2021","3-Arlington","SYSN","Anglo","Male","0","1"
"2021","3-Arlington","SYSN","Anglo","Male","7","3"
"2021","3-Arlington","SYSN","Anglo","Male","8","4"
"2021","3-Arlington","SYSN","Anglo","Male","9","3"
"2021","3-Arlington","SYSN","Anglo","Male","10","17"
"2021","3-Arlington","SYSN","Anglo","Male","11","17"
"2021","3-Arlington","SYSN","Anglo","Male","12","22"
"2021","3-Arlington","SYSN","Anglo","Male","13","10"
"2021","3-Arlington","SYSN","Anglo","Male","14","12"
"2021","3-Arlington","SYSN","Anglo","Male","15","11"
"2021","3-Arlington","SYSN","Anglo","Male","16","10"
"2021","3-Arlington","SYSN","Anglo","Male","17","2"
"2021","3-Arlington","SYSN","Asian","Female","13","1"
"2021","3-Arlington","SYSN","Asian","Female","14","2"
"2021","3-Arlington","SYSN","Asian","Female","15","4"
"2021","3-Arlington","SYSN","Asian","Female","16","2"
"2021","3-Arlington","SYSN","Asian","Male","0","1"
"2021","3-Arlington","SYSN","Asian","Male","9","2"
"2021","3-Arlington","SYSN","Asian","Male","10","1"
"2021","3-Arlington","SYSN","Asian","Male","12","1"
"2021","3-Arlington","SYSN","Asian","Male","13","2"
"2021","3-Arlington","SYSN","Asian","Male","14","1"
"2021","3-Arlington","SYSN","Asian","Male","16","2"
"2021","3-Arlington","SYSN","Hispanic","Female","0","4"
"2021","3-Arlington","SYSN","Hispanic","Female","6","1"
"2021","3-Arlington","SYSN","Hispanic","Female","7","1"
"2021","3-Arlington","SYSN","Hispanic","Female","8","6"
"2021","3-Arlington","SYSN","Hispanic","Female","9","7"
"2021","3-Arlington","SYSN","Hispanic","Female","10","39"
"2021","3-Arlington","SYSN","Hispanic","Female","11","23"
"2021","3-Arlington","SYSN","Hispanic","Female","12","13"
"2021","3-Arlington","SYSN","Hispanic","Female","13","17"
"2021","3-Arlington","SYSN","Hispanic","Female","14","11"
"2021","3-Arlington","SYSN","Hispanic","Female","15","44"
"2021","3-Arlington","SYSN","Hispanic","Female","16","18"
"2021","3-Arlington","SYSN","Hispanic","Female","17","3"
"2021","3-Arlington","SYSN","Hispanic","Male","6","2"
"2021","3-Arlington","SYSN","Hispanic","Male","7","1"
"2021","3-Arlington","SYSN","Hispanic","Male","8","3"
"2021","3-Arlington","SYSN","Hispanic","Male","9","5"
"2021","3-Arlington","SYSN","Hispanic","Male","10","34"
"2021","3-Arlington","SYSN","Hispanic","Male","11","25"
"2021","3-Arlington","SYSN","Hispanic","Male","12","13"
"2021","3-Arlington","SYSN","Hispanic","Male","13","13"
"2021","3-Arlington","SYSN","Hispanic","Male","14","12"
"2021","3-Arlington","SYSN","Hispanic","Male","15","22"
"2021","3-Arlington","SYSN","Hispanic","Male","16","16"
"2021","3-Arlington","SYSN","Native American","Female","11","1"
"2021","3-Arlington","SYSN","Native American","Female","14","1"
"2021","3-Arlington","SYSN","Other","Female","7","1"
"2021","3-Arlington","SYSN","Other","Female","9","2"
"2021","3-Arlington","SYSN","Other","Female","10","13"
"2021","3-Arlington","SYSN","Other","Female","11","9"
"2021","3-Arlington","SYSN","Other","Female","12","5"
"2021","3-Arlington","SYSN","Other","Female","13","4"
"2021","3-Arlington","SYSN","Other","Female","14","5"
"2021","3-Arlington","SYSN","Other","Female","15","3"
"2021","3-Arlington","SYSN","Other","Female","16","2"
"2021","3-Arlington","SYSN","Other","Male","6","1"
"2021","3-Arlington","SYSN","Other","Male","7","1"
"2021","3-Arlington","SYSN","Other","Male","8","3"
"2021","3-Arlington","SYSN","Other","Male","10","10"
"2021","3-Arlington","SYSN","Other","Male","11","8"
"2021","3-Arlington","SYSN","Other","Male","12","11"
"2021","3-Arlington","SYSN","Other","Male","13","2"
"2021","3-Arlington","SYSN","Other","Male","15","7"
"2021","3-Arlington","SYSN","Other","Male","16","1"
"2021","4-Tyler","CYD","African Amercan","Female","17","1"
"2021","4-Tyler","FAYS","African Amercan","Female","0","2"
"2021","4-Tyler","FAYS","African Amercan","Female","1","1"
"2021","4-Tyler","FAYS","African Amercan","Female","2","1"
"2021","4-Tyler","FAYS","African Amercan","Female","3","1"
"2021","4-Tyler","FAYS","African Amercan","Female","4","7"
"2021","4-Tyler","FAYS","African Amercan","Female","5","3"
"2021","4-Tyler","FAYS","African Amercan","Female","6","5"
"2021","4-Tyler","FAYS","African Amercan","Female","7","5"
"2021","4-Tyler","FAYS","African Amercan","Female","8","3"
"2021","4-Tyler","FAYS","African Amercan","Female","9","2"
"2021","4-Tyler","FAYS","African Amercan","Female","10","3"
"2021","4-Tyler","FAYS","African Amercan","Female","11","9"
"2021","4-Tyler","FAYS","African Amercan","Female","12","8"
"2021","4-Tyler","FAYS","African Amercan","Female","13","10"
"2021","4-Tyler","FAYS","African Amercan","Female","14","16"
"2021","4-Tyler","FAYS","African Amercan","Female","15","17"
"2021","4-Tyler","FAYS","African Amercan","Female","16","10"
"2021","4-Tyler","FAYS","African Amercan","Female","17","7"
"2021","4-Tyler","FAYS","African Amercan","Female","18","1"
"2021","4-Tyler","FAYS","African Amercan","Male","0","1"
"2021","4-Tyler","FAYS","African Amercan","Male","1","1"
"2021","4-Tyler","FAYS","African Amercan","Male","2","1"
"2021","4-Tyler","FAYS","African Amercan","Male","3","1"
"2021","4-Tyler","FAYS","African Amercan","Male","5","6"
"2021","4-Tyler","FAYS","African Amercan","Male","6","5"
"2021","4-Tyler","FAYS","African Amercan","Male","7","1"
"2021","4-Tyler","FAYS","African Amercan","Male","8","5"
"2021","4-Tyler","FAYS","African Amercan","Male","9","5"
"2021","4-Tyler","FAYS","African Amercan","Male","10","9"
"2021","4-Tyler","FAYS","African Amercan","Male","11","10"
"2021","4-Tyler","FAYS","African Amercan","Male","12","9"
"2021","4-Tyler","FAYS","African Amercan","Male","13","11"
"2021","4-Tyler","FAYS","African Amercan","Male","14","7"
"2021","4-Tyler","FAYS","African Amercan","Male","15","9"
"2021","4-Tyler","FAYS","African Amercan","Male","16","17"
"2021","4-Tyler","FAYS","African Amercan","Male","17","7"
"2021","4-Tyler","FAYS","African Amercan","Male","18","1"
"2021","4-Tyler","FAYS","Anglo","Female","0","7"
"2021","4-Tyler","FAYS","Anglo","Female","1","2"
"2021","4-Tyler","FAYS","Anglo","Female","2","5"
"2021","4-Tyler","FAYS","Anglo","Female","3","2"
"2021","4-Tyler","FAYS","Anglo","Female","4","10"
"2021","4-Tyler","FAYS","Anglo","Female","5","7"
"2021","4-Tyler","FAYS","Anglo","Female","6","14"
"2021","4-Tyler","FAYS","Anglo","Female","7","9"
"2021","4-Tyler","FAYS","Anglo","Female","8","15"
"2021","4-Tyler","FAYS","Anglo","Female","9","11"
"2021","4-Tyler","FAYS","Anglo","Female","10","26"
"2021","4-Tyler","FAYS","Anglo","Female","11","11"
"2021","4-Tyler","FAYS","Anglo","Female","12","26"
"2021","4-Tyler","FAYS","Anglo","Female","13","21"
"2021","4-Tyler","FAYS","Anglo","Female","14","23"
"2021","4-Tyler","FAYS","Anglo","Female","15","24"
"2021","4-Tyler","FAYS","Anglo","Female","16","33"
"2021","4-Tyler","FAYS","Anglo","Female","17","8"
"2021","4-Tyler","FAYS","Anglo","Male","0","3"
"2021","4-Tyler","FAYS","Anglo","Male","1","3"
"2021","4-Tyler","FAYS","Anglo","Male","2","4"
"2021","4-Tyler","FAYS","Anglo","Male","3","3"
"2021","4-Tyler","FAYS","Anglo","Male","4","6"
"2021","4-Tyler","FAYS","Anglo","Male","5","11"
"2021","4-Tyler","FAYS","Anglo","Male","6","11"
"2021","4-Tyler","FAYS","Anglo","Male","7","11"
"2021","4-Tyler","FAYS","Anglo","Male","8","13"
"2021","4-Tyler","FAYS","Anglo","Male","9","18"
"2021","4-Tyler","FAYS","Anglo","Male","10","23"
"2021","4-Tyler","FAYS","Anglo","Male","11","14"
"2021","4-Tyler","FAYS","Anglo","Male","12","15"
"2021","4-Tyler","FAYS","Anglo","Male","13","24"
"2021","4-Tyler","FAYS","Anglo","Male","14","20"
"2021","4-Tyler","FAYS","Anglo","Male","15","21"
"2021","4-Tyler","FAYS","Anglo","Male","16","14"
"2021","4-Tyler","FAYS","Anglo","Male","17","12"
"2021","4-Tyler","FAYS","Asian","Male","12","1"
"2021","4-Tyler","FAYS","Asian","Male","17","2"
"2021","4-Tyler","FAYS","Hispanic","Female","3","1"
"2021","4-Tyler","FAYS","Hispanic","Female","4","2"
"2021","4-Tyler","FAYS","Hispanic","Female","5","3"
"2021","4-Tyler","FAYS","Hispanic","Female","6","1"
"2021","4-Tyler","FAYS","Hispanic","Female","7","1"
"2021","4-Tyler","FAYS","Hispanic","Female","8","1"
"2021","4-Tyler","FAYS","Hispanic","Female","9","8"
"2021","4-Tyler","FAYS","Hispanic","Female","10","13"
"2021","4-Tyler","FAYS","Hispanic","Female","11","13"
"2021","4-Tyler","FAYS","Hispanic","Female","12","15"
"2021","4-Tyler","FAYS","Hispanic","Female","13","17"
"2021","4-Tyler","FAYS","Hispanic","Female","14","9"
"2021","4-Tyler","FAYS","Hispanic","Female","15","16"
"2021","4-Tyler","FAYS","Hispanic","Female","16","20"
"2021","4-Tyler","FAYS","Hispanic","Female","17","9"
"2021","4-Tyler","FAYS","Hispanic","Male","3","1"
"2021","4-Tyler","FAYS","Hispanic","Male","4","3"
"2021","4-Tyler","FAYS","Hispanic","Male","5","2"
"2021","4-Tyler","FAYS","Hispanic","Male","6","7"
"2021","4-Tyler","FAYS","Hispanic","Male","7","10"
"2021","4-Tyler","FAYS","Hispanic","Male","8","4"
"2021","4-Tyler","FAYS","Hispanic","Male","9","5"
"2021","4-Tyler","FAYS","Hispanic","Male","10","10"
"2021","4-Tyler","FAYS","Hispanic","Male","11","4"
"2021","4-Tyler","FAYS","Hispanic","Male","12","14"
"2021","4-Tyler","FAYS","Hispanic","Male","13","9"
"2021","4-Tyler","FAYS","Hispanic","Male","14","26"
"2021","4-Tyler","FAYS","Hispanic","Male","15","18"
"2021","4-Tyler","FAYS","Hispanic","Male","16","13"
"2021","4-Tyler","FAYS","Hispanic","Male","17","12"
"2021","4-Tyler","FAYS","Other","Female","0","1"
"2021","4-Tyler","FAYS","Other","Female","3","2"
"2021","4-Tyler","FAYS","Other","Female","5","1"
