"incidentyear","county","agency","nciccode","agegroup","gender","racecode","location","locationgroup","numberofcases"
"2014","El Paso","Fountain PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","5"
"2014","El Paso","Fountain PD","MJSales",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","3"
"2014","El Paso","Fountain PD","MJUnknown",,,,"Park/Playground","Public space","1"
"2014","El Paso","Manitou Springs PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","16"
"2014","El Paso","Manitou Springs PD","MJPossession",,,,"Hotel/Motel/Etc.","Hotel/Motel/Etc.","1"
"2014","El Paso","Manitou Springs PD","MJPossession",,,,"Park/Playground","Public space","9"
"2014","El Paso","University of Colorado Springs","MJUnknown",,,,"Residence/Home","Residence/Home","1"
"2014","Elbert","Elizabeth PD","MJSales",,,,"School – Elementary/Secondary","School – Elementary/Secondary","1"
"2014","Fremont","Canon City PD","MJPossession",,,,"Other/Unknown","Other","2"
"2014","Fremont","Canon City PD","MJPossession",,,,"Specialty Store","Specialty Store","1"
"2014","Garfield","GARFIELD  When RIFLE CO. CT. ","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2014","Garfield","Garfield County SO","MJUnknown",,,,"Dock/Wharf/Freight/Modal Terminal","Workplace","1"
"2014","Garfield","Glenwood Springs PD","MJPossession",,,,"Field/Woods","Public space","1"
"2014","Garfield","Glenwood Springs PD","MJPossession",,,,"Park/Playground","Public space","1"
"2014","Garfield","Glenwood Springs PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","12"
"2014","Garfield","Glenwood Springs PD","MJPossession",,,,"Specialty Store","Specialty Store","1"
"2014","Garfield","New Castle PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2014","Garfield","Parachute PD","MJUnknown",,,,"Residence/Home","Residence/Home","1"
"2014","Montezuma","Montezuma County SO","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","5"
"2014","Montrose","MONTROSE COUNTY SHERIFF","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","3"
"2014","Montrose","MONTROSE COUNTY SHERIFF","MJPossession",,,,"Jail/Prison/Penitentiary/Corrections Facility","Jail/Prison/Penitentiary/Corrections Facility","1"
"2014","Montrose","Montrose PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","8"
"2014","Montrose","Montrose PD","MJPossession",,,,"Residence/Home","Residence/Home","5"
"2014","Montrose","Montrose PD","MJUnknown",,,,"Park/Playground","Public space","1"
"2014","Morgan","Fort Morgan PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","5"
"2014","Morgan","Fort Morgan PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","11"
"2014","Otero","La Junta PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","2"
"2014","Otero","La Junta PD","MJSales",,,,"Residence/Home","Residence/Home","1"
"2014","Pitkin","Aspen PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","4"
"2014","Pitkin","Aspen PD","MJSales",,,,"Hotel/Motel/Etc.","Hotel/Motel/Etc.","1"
"2014","Prowers","Lamar PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","7"
"2014","Pueblo","Pueblo County SO","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","3"
"2014","Pueblo","Pueblo County SO","MJUnknown",,,,"Community Center","Public building","1"
"2014","Pueblo","Pueblo County SO","MJUnknown",,,,"School – College/University","School – College/University","2"
"2014","Pueblo","Pueblo PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2014","Pueblo","Pueblo PD","MJPossession",,,,"Specialty Store","Specialty Store","1"
"2014","Pueblo","Pueblo PD","MJSales",,,,"Other/Unknown","Other","1"
"2014","Pueblo","Pueblo PD","MJUnknown",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","1"
"2014","Rio Blanco","Meeker PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","1"
"2014","Rio Blanco","Rangely PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","7"
"2014","Routt","Steamboat Springs PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","6"
"2014","Summit","Breckenridge PD","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2014","Teller","Cripple Creek PD","MJPossession",,,,"Arena/Stadium/Fairgrounds/Coliseum","Public space","1"
"2014","Teller","Cripple Creek PD","MJPossession",,,,"Residence/Home","Residence/Home","1"
"2014","Teller","Cripple Creek PD","MJUnknown",,,,"Gambling Facility/Casino/Race Track","Retail site/bank/restaurant/bar","1"
"2014","Teller","Woodland Park PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","11"
"2014","Teller","Woodland Park PD","MJPossession",,,,"Hotel/Motel/Etc.","Hotel/Motel/Etc.","1"
"2014","Teller","Woodland Park PD","MJPossession",,,,"Residence/Home","Residence/Home","1"
"2014","Washington","Washington County SO","MJUnknown",,,,"Other/Unknown","Other","1"
"2014","Weld","Erie PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","5"
"2014","Weld","Erie PD","MJPossession",,,,"School – College/University","School – College/University","1"
"2014","Weld","Evans PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","11"
"2014","Weld","Evans PD","MJPossession",,,,"Hotel/Motel/Etc.","Hotel/Motel/Etc.","1"
"2014","Weld","Evans PD","MJPossession",,,,"Other/Unknown","Other","1"
"2014","Weld","Firestone PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","2"
"2014","Weld","Firestone PD","MJPossession",,,,"Residence/Home","Residence/Home","2"
"2014","Weld","Fort Lupton PD","MJPossession",,,,"Commercial/Office Building","Workplace","1"
"2014","Weld","Garden City PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","4"
"2014","Weld","Greeley PD","MJPossession",,,,"Air/Bus/Train Terminal","Public space","1"
"2014","Weld","Greeley PD","MJPossession",,,,"Department/Discount Store","Retail site/bank/restaurant/bar","3"
"2014","Weld","Greeley PD","MJPossession",,,,"Grocery/Supermarket","Retail site/bank/restaurant/bar","1"
"2014","Weld","Greeley PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","3"
"2014","Weld","Johnstown PD","MJProduction",,,,"Residence/Home","Residence/Home","1"
"2014","Weld","Kersey PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2014","Weld","Kersey PD","MJSales",,,,"School – Elementary/Secondary","School – Elementary/Secondary","1"
"2014","Weld","Mead PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","4"
"2014","Weld","Mead PD","MJPossession",,,,"Residence/Home","Residence/Home","2"
"2014","Weld","Milliken PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","1"
"2014","Weld","Severance PD","MJPossession",,,,"Residence/Home","Residence/Home","2"
"2014","Weld","Weld County SO","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","17"
"2014","Jefferson","Lakewood PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","40"
"2014","Jefferson","Lakewood PD","MJPossession",,,,"Other/Unknown","Other","29"
"2014","Jefferson","Lakewood PD","MJUnknown",,,,"Air/Bus/Train Terminal","Public space","4"
"2014","Jefferson","Lakewood PD","MJUnknown",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","3"
"2014","Jefferson","Red Rocks PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","3"
"2014","Jefferson","Wheat Ridge PD","MJPossession",,,,"Bar/Nightclub","Bar/Nightclub","1"
"2014","Jefferson","Wheat Ridge PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","2"
"2014","Jefferson","Wheat Ridge PD","MJSales",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2014","Kit Carson","Kit Carson County SO","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","4"
"2014","La Plata","Durango PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","2"
"2014","La Plata","Fort Lewis College PD","MJPossession",,,,"School – College/University","School – College/University","58"
"2014","La Plata","La Plata County SO","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2014","La Plata","La Plata County SO","MJPossession",,,,"Residence/Home","Residence/Home","1"
"2014","Larimer","DPS - COLORADO STATE UNIVERSITY-FT COLLINS","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","35"
"2014","Larimer","DPS - COLORADO STATE UNIVERSITY-FT COLLINS","MJUnknown",,,,"Residence/Home","Residence/Home","2"
"2014","Larimer","DPS - COLORADO STATE UNIVERSITY-FT COLLINS","MJUnknown",,,,"School – College/University","School – College/University","73"
"2014","Larimer","Estes Park PD","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","2"
"2014","Weld","Mead PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","4"
"2014","Weld","Milliken PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","6"
"2014","Weld","Weld County SO","MJPossession",,,,"Government/Public Building","Public building","1"
"2014","Weld","Weld County SO","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","8"
"2015",,"Acet When All Crimes Enforcement Team ","MJProduction",,,,"Residence/Home","Residence/Home","1"
"2015","","Colorado State Patrol","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","24"
"2015","Adams","Adams County SO","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","6"
"2015","Adams","Adams County SO","MJUnknown",,,,"Convenience Store","Retail site/bank/restaurant/bar","1"
"2015","Adams","Adams County SO","MJUnknown",,,,"Government/Public Building","Public building","2"
"2015","Adams","Brighton PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","26"
"2015","Adams","Brighton PD","MJPossession",,,,"Park/Playground","Public space","2"
"2015","Adams","Brighton PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","31"
"2015","Adams","Brighton PD","MJUnknown",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","2"
"2015","Adams","Brighton PD","MJUnknown",,,,"Residence/Home","Residence/Home","4"
"2015","Adams","Brighton PD","MJUnknown",,,,"School – College/University","School – College/University","4"
"2015","Adams","Commerce City PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","3"
"2015","Adams","Commerce City PD","MJSales",,,,"Commercial/Office Building","Workplace","4"
"2015","Adams","Commerce City PD","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","5"
"2015","Adams","Commerce City PD","MJUnknown",,,,"Industrial Site","Workplace","1"
"2015","Adams","Commerce City PD","MJUnknown",,,,"Park/Playground","Public space","1"
"2015","Adams","Northglenn PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","28"
"2014","Weld","Weld County SO","MJPossession",,,,"Jail/Prison/Penitentiary/Corrections Facility","Jail/Prison/Penitentiary/Corrections Facility","6"
"2014","Weld","Weld County SO","MJPossession",,,,"Other/Unknown","Other","1"
"2014","Weld","Weld County SO","MJPossession",,,,"Residence/Home","Residence/Home","7"
"2015",,"Southwest Drug Task Force","MJProduction",,,,"Field/Woods","Public space","5"
"2015",,"Southwest Drug Task Force","MJSmuggle",,,,"Other/Unknown","Other","1"
"2015","","Colorado State Patrol","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","294"
"2015","","Colorado State Patrol","MJPossession",,,,"Hotel/Motel/Etc.","Hotel/Motel/Etc.","1"
"2015","Adams","Adams County SO","MJPossession",,,,"Field/Woods","Public space","1"
"2015","Adams","Adams County SO","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","16"
"2015","Adams","Adams County SO","MJProduction",,,,"Residence/Home","Residence/Home","2"
"2015","Adams","Adams County SO","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","9"
"2015","Adams","Adams County SO","MJUnknown",,,,"Hotel/Motel/Etc.","Hotel/Motel/Etc.","1"
"2015","Adams","Adams County SO","MJUnknown",,,,"Residence/Home","Residence/Home","1"
"2015","Adams","Brighton PD","MJPossession",,,,"Department/Discount Store","Retail site/bank/restaurant/bar","2"
"2015","Adams","Brighton PD","MJPossession",,,,"Jail/Prison/Penitentiary/Corrections Facility","Jail/Prison/Penitentiary/Corrections Facility","1"
"2015","Adams","Brighton PD","MJPossession",,,,"Residence/Home","Residence/Home","2"
"2015","Adams","Brighton PD","MJUnknown",,,,"Park/Playground","Public space","2"
"2015","Adams","Commerce City PD","MJPossession",,,,"Commercial/Office Building","Workplace","8"
"2015","Adams","Commerce City PD","MJPossession",,,,"Government/Public Building","Public building","7"
"2015","Adams","Commerce City PD","MJUnknown",,,,"Other/Unknown","Other","6"
"2015","Adams","Federal Heights PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","5"
"2015","Adams","Northglenn PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","4"
"2015","Adams","Thornton PD","MJPossession",,,,"Other/Unknown","Other","18"
"2015","Adams","Thornton PD","MJPossession",,,,"Park/Playground","Public space","7"
"2015","Adams","Thornton PD","MJPossession",,,,"Residence/Home","Residence/Home","6"
"2015","Adams","Thornton PD","MJPossession",,,,"School – College/University","School – College/University","1"
"2015","Adams","Thornton PD","MJSales",,,,"Park/Playground","Public space","1"
"2015","Adams","Westminster PD","MJPossession",,,,"Commercial/Office Building","Workplace","1"
"2015","Adams","Westminster PD","MJProduction",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","1"
"2015","Adams","Westminster PD","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","2"
"2015","Alamosa","Adams State College","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","1"
"2015","Arapahoe","Araphaoe County SO","MJPossession",,,,"Commercial/Office Building","Workplace","3"
"2015","Arapahoe","Araphaoe County SO","MJProduction",,,,"Residence/Home","Residence/Home","1"
"2015","Arapahoe","Araphaoe County SO","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","3"
"2015","Arapahoe","Aurora PD","MJPossession",,,,"Abandoned/Condemned Structure","Private building","1"
"2015","Arapahoe","Aurora PD","MJPossession",,,,"Church/Synagogue/Temple/Mosque","Church/Synagogue/Temple/Mosque","2"
"2015","Arapahoe","Aurora PD","MJPossession",,,,"Field/Woods","Public space","2"
"2015","Arapahoe","Aurora PD","MJPossession",,,,"Government/Public Building","Public building","2"
"2015","Arapahoe","Aurora PD","MJPossession",,,,"Restaurant","Restaurant","3"
"2015","Arapahoe","Aurora PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","119"
"2015","Arapahoe","Aurora PD","MJProduction",,,,"Residence/Home","Residence/Home","130"
"2015","Arapahoe","Aurora PD","MJSales",,,,"School – Elementary/Secondary","School – Elementary/Secondary","1"
"2015","Arapahoe","Aurora PD","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","3"
"2015","Arapahoe","Aurora PD","MJUnknown",,,,"Residence/Home","Residence/Home","2"
"2015","Arapahoe","Aurora PD","MJUnknown",,,,"School – College/University","School – College/University","1"
"2015","Arapahoe","Centennial PD","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2015","Arapahoe","Englewood PD","MJPossession",,,,"Field/Woods","Public space","1"
"2015","Arapahoe","Englewood PD","MJPossession",,,,"Government/Public Building","Public building","4"
"2015","Arapahoe","Englewood PD","MJPossession",,,,"Rental Storage Facility","Rental Storage Facility","1"
"2015","Arapahoe","Englewood PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","18"
"2015","Arapahoe","Englewood PD","MJSales",,,,"School – Elementary/Secondary","School – Elementary/Secondary","1"
"2015","Arapahoe","Greenwood Village PD","MJPossession",,,,"Park/Playground","Public space","6"
"2014","Montezuma","Montezuma County SO","MJPossession",,,,"Convenience Store","Retail site/bank/restaurant/bar","1"
"2014","Montrose","MONTROSE COUNTY SHERIFF","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","1"
"2014","Montrose","Montrose PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","5"
"2014","Montrose","Montrose PD","MJPossession",,,,"School – College/University","School – College/University","2"
"2014","Morgan","Morgan County SO","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","2"
"2014","Pitkin","Aspen PD","MJPossession",,,,"Government/Public Building","Public building","1"
"2014","Pitkin","Aspen PD","MJPossession",,,,"Other/Unknown","Other","2"
"2014","Prowers","Lamar PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","2"
"2014","Prowers","Prowers County SO","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","1"
"2014","Prowers","Prowers County SO","MJUnknown",,,,"Jail/Prison/Penitentiary/Corrections Facility","Jail/Prison/Penitentiary/Corrections Facility","1"
"2014","Pueblo","Pueblo County SO","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","5"
"2014","Pueblo","Pueblo County SO","MJPossession",,,,"Park/Playground","Public space","2"
"2014","Pueblo","Pueblo PD","MJUnknown",,,,"Other/Unknown","Other","1"
"2014","Rio Blanco","Rangely PD","MJPossession",,,,"Hotel/Motel/Etc.","Hotel/Motel/Etc.","1"
"2014","Rio Blanco","Rangely PD","MJPossession",,,,"Residence/Home","Residence/Home","2"
"2014","Rio Grande","Monte Vista PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2014","Routt","Haxtun PD","MJPossession",,,,"Residence/Home","Residence/Home","1"
"2014","Routt","Routt County SO","MJProduction",,,,"Field/Woods","Public space","1"
"2014","Routt","Steamboat Springs PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","9"
"2014","Routt","Steamboat Springs PD","MJProduction",,,,"Residence/Home","Residence/Home","1"
"2014","Routt","Steamboat Springs PD","MJSales",,,,"School – Elementary/Secondary","School – Elementary/Secondary","1"
"2014","Saguache","Saguache County SO","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","1"
"2014","Sedgwick","Sedgwick County SO","MJProduction",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2014","Summit","Breckenridge PD","MJUnknown",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","3"
"2014","Teller","Cripple Creek PD","MJUnknown",,,,"School – Elementary/Secondary","School – Elementary/Secondary","1"
"2014","Teller","Teller County SO","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","4"
"2014","Teller","Woodland Park PD","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2014","Teller","Woodland Park PD","MJUnknown",,,,"Park/Playground","Public space","1"
"2014","Weld","DPS - UNIVERSITY OF NORTHERN COLORADO - GREELEY","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","4"
"2014","Weld","Erie PD","MJPossession",,,,"Park/Playground","Public space","1"
"2014","Weld","Erie PD","MJPossession",,,,"Residence/Home","Residence/Home","4"
"2014","Weld","Evans PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","1"
"2014","Weld","Evans PD","MJSales",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2014","Weld","Fort Lupton PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","1"
"2014","Weld","Frederick PD","MJPossession",,,,"Convenience Store","Retail site/bank/restaurant/bar","1"
"2014","Weld","Frederick PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","6"
"2014","Weld","Frederick PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","5"
"2014","Weld","Garden City PD","MJPossession",,,,"Bar/Nightclub","Bar/Nightclub","1"
"2014","Weld","Garden City PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","1"
"2014","Weld","Greeley PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","42"
"2014","Weld","Greeley PD","MJPossession",,,,"Hotel/Motel/Etc.","Hotel/Motel/Etc.","3"
"2014","Weld","Greeley PD","MJPossession",,,,"Residence/Home","Residence/Home","17"
"2014","Weld","Greeley PD","MJProduction",,,,"Residence/Home","Residence/Home","1"
"2014","Weld","Greeley PD","MJSales",,,,"School – Elementary/Secondary","School – Elementary/Secondary","3"
"2014","Weld","Johnstown PD","MJUnknown",,,,"Dock/Wharf/Freight/Modal Terminal","Workplace","1"
"2014","Weld","Weld County SO","MJProduction",,,,"Residence/Home","Residence/Home","1"
"2014","Weld","Weld County SO","MJSales",,,,"School – Elementary/Secondary","School – Elementary/Secondary","2"
"2015","Bent","Bent County SO","MJUnknown",,,,"Restaurant","Restaurant","1"
"2015","Boulder","Boulder County SO","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","6"
"2015","Boulder","Boulder County SO","MJPossession",,,,"Lake/Waterway/Beach","Lake/Waterway/Beach","2"
"2015","Boulder","Boulder County SO","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","1"
"2015","Boulder","Boulder County SO","MJPossession",,,,"School – College/University","School – College/University","2"
"2015","Boulder","Boulder County SO","MJUnknown",,,,"Government/Public Building","Public building","1"
"2015","Boulder","Boulder PD","MJPossession",,,,"Field/Woods","Public space","1"
"2015","Boulder","Boulder PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","3"
"2015","Boulder","Boulder PD","MJPossession",,,,"Specialty Store","Specialty Store","1"
"2015","Boulder","Boulder PD","MJUnknown",,,,"Other/Unknown","Other","7"
"2015","Boulder","Boulder PD","MJUnknown",,,,"Residence/Home","Residence/Home","2"
"2015","Boulder","Lafayette PD","MJPossession",,,,"Church/Synagogue/Temple/Mosque","Church/Synagogue/Temple/Mosque","1"
