"entityid","fein","name","stateabbreviation","authorizedsoliciting","registranttypeabbr","registranttype"
"20053009041","391383650","NATIONAL CREDIT UNION FOUNDATION, INC.","RI",,"CO","Charitable Organization"
"20023005172","362884730","THE NATIONAL WHEELCHAIR BASKETBALL ASSOCIATION","CT",,"CO","Charitable Organization"
"20183037384","510110625","LONGWOOD GARDENS, INC.","UT",,"CO","Charitable Organization"
"20123026119","041564655","THE MASSACHUSETTS GENERAL HOSPITAL","MT",,"CO","Charitable Organization"
"20053007453","203395272","REPUBLIC SERVICES EMPLOYEE RELIEF FUND","NC",,"CO","Charitable Organization"
"20183018790","581485954","GEORGIA SOUTHERN UNIVERSITY ATHLETIC FOUNDATION, INC.","MI",,"CO","Charitable Organization"
"20083009662","650946164","SELECTIVE MUTISM ASSOCIATION, INC.","OH",,"CO","Charitable Organization"
"20093007883","592672303","LOVE A CHILD, INC.","PA",,"CO","Charitable Organization"
"20133019021","237424444","JHPIEGO CORPORATION","MD",,"CO","Charitable Organization"
"20063005795","521557765","EARTHWORKS","NJ",,"CO","Charitable Organization"
"20063004757","135562424","ORT AMERICA, INC.","RI",,"CO","Charitable Organization"
"20153020671","710606585","ARKANSAS CHILDREN'S HOSPITAL AUXILIARY","IL",,"CO","Charitable Organization"
"20063004757","135562424","ORT AMERICA, INC.","VA",,"CO","Charitable Organization"
"20063000414","521072749","NATIONAL COMMITTEE FOR RESPONSIVE PHILANTHROPY","WV",,"CO","Charitable Organization"
"20093002377","521254078","SARNOFF CARDIOVASCULAR RESEARCH FOUNDATION, INC.","NC",,"CO","Charitable Organization"
"20153031333","562125831","ORGANIZATION FOR TROPICAL STUDIES, INC.","CO",,"CO","Charitable Organization"
"20143020643","237090658","CALIFORNIA NURSES FOUNDATION","KS",,"CO","Charitable Organization"
"20083009662","650946164","SELECTIVE MUTISM ASSOCIATION, INC.","TN",,"CO","Charitable Organization"
"20113026989","570756987","COMMUNITY FOUNDATION OF THE LOWCOUNTRY","AK",,"CO","Charitable Organization"
"20133018500","593819154","AIA FOUNDATION","AR",,"CO","Charitable Organization"
"20173014556","814374103","CIVIC ACTION","GA",,"CO","Charitable Organization"
"20093002377","521254078","SARNOFF CARDIOVASCULAR RESEARCH FOUNDATION, INC.","OK",,"CO","Charitable Organization"
"20133018500","593819154","AIA FOUNDATION","MD",,"CO","Charitable Organization"
"20093004542","060646959","WESLEYAN UNIVERSITY","CA",,"CO","Charitable Organization"
"20133033895","830313191","VISION BEYOND BORDERS, INC.","VA",,"CO","Charitable Organization"
"20033002290","116107128","ENVIRONMENTAL DEFENSE FUND, INCORPORATED","OH",,"CO","Charitable Organization"
"20163028727","951644029","ORTHOPAEDIC INSTITUTE FOR CHILDREN FOUNDATION","NM",,"CO","Charitable Organization"
"20163028727","951644029","ORTHOPAEDIC INSTITUTE FOR CHILDREN FOUNDATION","MN",,"CO","Charitable Organization"
"20063002934","221539721","THE SEEING EYE, INC.","CA",,"CO","Charitable Organization"
"20193002822","952630437","LUTHERAN BIBLE TRANSLATORS, INC.","VA",,"CO","Charitable Organization"
"20203014495","237254561","JEWISH AGENCY FOR ISRAEL","NC",,"CO","Charitable Organization"
"20093006502","421143702","IOWA STATE UNIVERSITY FOUNDATION","MN",,"CO","Charitable Organization"
"20093002377","521254078","SARNOFF CARDIOVASCULAR RESEARCH FOUNDATION, INC.","MO",,"CO","Charitable Organization"
"20113031248","820413981","BLUERIBBON COALITION, INC.","NV",,"CO","Charitable Organization"
"20063000414","521072749","NATIONAL COMMITTEE FOR RESPONSIVE PHILANTHROPY","TN",,"CO","Charitable Organization"
"20093007883","592672303","LOVE A CHILD, INC.","MI",,"CO","Charitable Organization"
"20113031248","820413981","BLUERIBBON COALITION, INC.","WI",,"CO","Charitable Organization"
"20063010931","133720473","DO SOMETHING, INC.","SC",,"CO","Charitable Organization"
"20063005141","720973161","NEW ORLEANS AREA HABITAT FOR HUMANITY","MS",,"CO","Charitable Organization"
"20063005795","521557765","EARTHWORKS","MI",,"CO","Charitable Organization"
"20063005795","521557765","EARTHWORKS","OR",,"CO","Charitable Organization"
"20063002948","136161225","FOUNDATION FOR PHYSICAL THERAPY RESEARCH, INC.","OH",,"CO","Charitable Organization"
"20123026119","041564655","THE MASSACHUSETTS GENERAL HOSPITAL","MA",,"CO","Charitable Organization"
"20093004542","060646959","WESLEYAN UNIVERSITY","CT",,"CO","Charitable Organization"
"20023005208","731502797","GRAMEEN FOUNDATION USA","OH",,"CO","Charitable Organization"
"20063002948","136161225","FOUNDATION FOR PHYSICAL THERAPY RESEARCH, INC.","DC",,"CO","Charitable Organization"
"20133019021","237424444","JHPIEGO CORPORATION","OK",,"CO","Charitable Organization"
"20043006360","131624016","GIRL SCOUTS OF THE UNITED STATES OF AMERICA","ND",,"CO","Charitable Organization"
"20063004757","135562424","ORT AMERICA, INC.","NY",,"CO","Charitable Organization"
"20063002934","221539721","THE SEEING EYE, INC.","WV",,"CO","Charitable Organization"
"20063010931","133720473","DO SOMETHING, INC.","KY",,"CO","Charitable Organization"
"20153020671","710606585","ARKANSAS CHILDREN'S HOSPITAL AUXILIARY","OH",,"CO","Charitable Organization"
"20133026326","591970458","KAIROS PRISON MINISTRY INTERNATIONAL INC.","WI",,"CO","Charitable Organization"
"20083005673","841205096","TELECOMMUNICATIONS HISTORY GROUP, INC.","WA",,"CO","Charitable Organization"
"20053008339","943139952","OUTRIGHT ACTION INTERNATIONAL","MD",,"CO","Charitable Organization"
"20073001008","521149668","VIETNAM VETERANS MEMORIAL FUND, INC.","RI",,"CO","Charitable Organization"
"20053007453","203395272","REPUBLIC SERVICES EMPLOYEE RELIEF FUND","DE",,"CO","Charitable Organization"
"20063010931","133720473","DO SOMETHING, INC.","VA",,"CO","Charitable Organization"
"20063005795","521557765","EARTHWORKS","SD",,"CO","Charitable Organization"
"20033002290","116107128","ENVIRONMENTAL DEFENSE FUND, INCORPORATED","MI",,"CO","Charitable Organization"
"20073001008","521149668","VIETNAM VETERANS MEMORIAL FUND, INC.","WA",,"CO","Charitable Organization"
"20093007883","592672303","LOVE A CHILD, INC.","VA",,"CO","Charitable Organization"
"20183018790","581485954","GEORGIA SOUTHERN UNIVERSITY ATHLETIC FOUNDATION, INC.","CA",,"CO","Charitable Organization"
"20053008339","943139952","OUTRIGHT ACTION INTERNATIONAL","UT",,"CO","Charitable Organization"
"20093004542","060646959","WESLEYAN UNIVERSITY","MN",,"CO","Charitable Organization"
"20193032861","133553974","GREEN SEAL, INC.","PA",,"CO","Charitable Organization"
"20063002934","221539721","THE SEEING EYE, INC.","MI",,"CO","Charitable Organization"
"20043006360","131624016","GIRL SCOUTS OF THE UNITED STATES OF AMERICA","TN",,"CO","Charitable Organization"
"20173014013","980013023","THE AMERICAN UNIVERSITY OF PARIS INC.","UT",,"CO","Charitable Organization"
"20153043158","510197108","SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE","MI",,"CO","Charitable Organization"
"20183037384","510110625","LONGWOOD GARDENS, INC.","CA",,"CO","Charitable Organization"
"20173014556","814374103","CIVIC ACTION","MN",,"CO","Charitable Organization"
"20193032861","133553974","GREEN SEAL, INC.","NY",,"CO","Charitable Organization"
"20203014495","237254561","JEWISH AGENCY FOR ISRAEL","GA",,"CO","Charitable Organization"
"20143020355","042104021","BOSTON FOUNDATION, INC.","OH",,"CO","Charitable Organization"
"20093007883","592672303","LOVE A CHILD, INC.","NV",,"CO","Charitable Organization"
"20063010931","133720473","DO SOMETHING, INC.","WA",,"CO","Charitable Organization"
"20143017478","231352685","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA","CA",,"CO","Charitable Organization"
"20183018898","237380563","RARE","MD",,"CO","Charitable Organization"
"20053005690","202268389","NATIONAL INSTITUTE FOR EXCELLENCE IN TEACHING","OK",,"CO","Charitable Organization"
"20133019021","237424444","JHPIEGO CORPORATION","ND",,"CO","Charitable Organization"
"20133020010","311023437","PARENTS OF MURDERED CHILDREN, INC","NY",,"CO","Charitable Organization"
"20183024125","822826256","NEHI RESEARCH FOUNDATION","MA",,"CO","Charitable Organization"
"20053009041","391383650","NATIONAL CREDIT UNION FOUNDATION, INC.","KY",,"CO","Charitable Organization"
"20183018764","455261907","HEAD STRONG PROJECT INC","GA",,"CO","Charitable Organization"
"20183018898","237380563","RARE","CO",,"CO","Charitable Organization"
"20173014013","980013023","THE AMERICAN UNIVERSITY OF PARIS INC.","WV",,"CO","Charitable Organization"
"20063004149","742918904","ADOPTAPLATOON SOLDIER SUPPORT EFFORT","OK",,"CO","Charitable Organization"
"20093007883","592672303","LOVE A CHILD, INC.","IL",,"CO","Charitable Organization"
"20173035467","811272489","WOUNDED PAW PROJECT","SC",,"CO","Charitable Organization"
"20143020643","237090658","CALIFORNIA NURSES FOUNDATION","ME",,"CO","Charitable Organization"
"20023005208","731502797","GRAMEEN FOUNDATION USA","CT",,"CO","Charitable Organization"
"20183023379","462407872","PAX CHRISTI FUND FOR PEACE","DC",,"CO","Charitable Organization"
"20153031333","562125831","ORGANIZATION FOR TROPICAL STUDIES, INC.","MO",,"CO","Charitable Organization"
"20063002934","221539721","THE SEEING EYE, INC.","VA",,"CO","Charitable Organization"
"20183030711","460565393","SEAL FUTURE FOUNDATION, INC.","NH",,"CO","Charitable Organization"
"20063002934","221539721","THE SEEING EYE, INC.","NV",,"CO","Charitable Organization"
"20113030162","426058591","UNIVERSITY OF NORTHERN IOWA FOUNDATION","GA",,"CO","Charitable Organization"
"20153031333","562125831","ORGANIZATION FOR TROPICAL STUDIES, INC.","WA",,"CO","Charitable Organization"
"20193001516","610673886","BRIGHTON CENTER, INC.","MI",,"CO","Charitable Organization"
"20123026119","041564655","THE MASSACHUSETTS GENERAL HOSPITAL","IL",,"CO","Charitable Organization"
"20053009041","391383650","NATIONAL CREDIT UNION FOUNDATION, INC.","MS",,"CO","Charitable Organization"
"20113039989","264431001","GLOBAL DOWN SYNDROME FOUNDATION","AK",,"CO","Charitable Organization"
"20103002633","760700153","APFED","AK",,"CO","Charitable Organization"
"20203014627","841533220","CECIL & LISA PAXTON MINISTRIES, INC.","CO",,"CO","Charitable Organization"
"20133018500","593819154","AIA FOUNDATION","OR",,"CO","Charitable Organization"
"20173014013","980013023","THE AMERICAN UNIVERSITY OF PARIS INC.","KY",,"CO","Charitable Organization"
"20133019021","237424444","JHPIEGO CORPORATION","ME",,"CO","Charitable Organization"
"20113030162","426058591","UNIVERSITY OF NORTHERN IOWA FOUNDATION","NM",,"CO","Charitable Organization"
"20063005795","521557765","EARTHWORKS","NE",,"CO","Charitable Organization"
"20033002290","116107128","ENVIRONMENTAL DEFENSE FUND, INCORPORATED","NM",,"CO","Charitable Organization"
"20153031333","562125831","ORGANIZATION FOR TROPICAL STUDIES, INC.","NY",,"CO","Charitable Organization"
"20043006360","131624016","GIRL SCOUTS OF THE UNITED STATES OF AMERICA","CA",,"CO","Charitable Organization"
"20173014556","814374103","CIVIC ACTION","ME",,"CO","Charitable Organization"
"20123026119","041564655","THE MASSACHUSETTS GENERAL HOSPITAL","FL",,"CO","Charitable Organization"
"20183024125","822826256","NEHI RESEARCH FOUNDATION","MI",,"CO","Charitable Organization"
"20173035467","811272489","WOUNDED PAW PROJECT","KY",,"CO","Charitable Organization"
"20073001008","521149668","VIETNAM VETERANS MEMORIAL FUND, INC.","MT",,"CO","Charitable Organization"
"20183018898","237380563","RARE","LA",,"CO","Charitable Organization"
"20033009810","900080500","ENVIRONMENTAL DEFENSE ACTION FUND","AL",,"CO","Charitable Organization"
"20093004206","237283854","ROAD RUNNERS CLUB OF AMERICA","NE",,"CO","Charitable Organization"
"20153031333","562125831","ORGANIZATION FOR TROPICAL STUDIES, INC.","KY",,"CO","Charitable Organization"
"20073001008","521149668","VIETNAM VETERANS MEMORIAL FUND, INC.","MI",,"CO","Charitable Organization"
"20093004206","237283854","ROAD RUNNERS CLUB OF AMERICA","MT",,"CO","Charitable Organization"
"20093004206","237283854","ROAD RUNNERS CLUB OF AMERICA","SD",,"CO","Charitable Organization"
"20093004206","237283854","ROAD RUNNERS CLUB OF AMERICA","MN",,"CO","Charitable Organization"
"20093007883","592672303","LOVE A CHILD, INC.","OK",,"CO","Charitable Organization"
"20123026119","041564655","THE MASSACHUSETTS GENERAL HOSPITAL","MI",,"CO","Charitable Organization"
"20123032496","133836763","ACTION WITHOUT BORDERS, INC.","IL",,"CO","Charitable Organization"
"20053008339","943139952","OUTRIGHT ACTION INTERNATIONAL","DE",,"CO","Charitable Organization"
"20143017478","231352685","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA","CT",,"CO","Charitable Organization"
"20053005690","202268389","NATIONAL INSTITUTE FOR EXCELLENCE IN TEACHING","VA",,"CO","Charitable Organization"
"20183018898","237380563","RARE","OK",,"CO","Charitable Organization"
"20183024125","822826256","NEHI RESEARCH FOUNDATION","OK",,"CO","Charitable Organization"
"20173020941","521811500","SMART RECOVERY USA, INC","FL",,"CO","Charitable Organization"
"20033005085","592891462","THE FOUNDATION FOR THE MALCOLM BALDRIGE NATIONAL QUALITY AWARD, INC.","ND",,"CO","Charitable Organization"
"20063010931","133720473","DO SOMETHING, INC.","CA",,"CO","Charitable Organization"
"20023005179","840404233","CRAIG HOSPITAL","CO",,"CO","Charitable Organization"
"20193022658","136192346","ROUNDABOUT THEATRE COMPANY, INC.","OH",,"CO","Charitable Organization"
"20143020643","237090658","CALIFORNIA NURSES FOUNDATION","AK",,"CO","Charitable Organization"
"20063010931","133720473","DO SOMETHING, INC.","NY",,"CO","Charitable Organization"
"20183027854","133366846","GOD'S LOVE WE DELIVER, INC.","NV",,"CO","Charitable Organization"
"20133033895","830313191","VISION BEYOND BORDERS, INC.","GA",,"CO","Charitable Organization"
"20153020671","710606585","ARKANSAS CHILDREN'S HOSPITAL AUXILIARY","WV",,"CO","Charitable Organization"
"20153011215","221957406","STOCKTON UNIVERSITY FOUNDATION","VA",,"CO","Charitable Organization"
"20143017478","231352685","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA","GA",,"CO","Charitable Organization"
"20153011215","221957406","STOCKTON UNIVERSITY FOUNDATION","NV",,"CO","Charitable Organization"
"20113030162","426058591","UNIVERSITY OF NORTHERN IOWA FOUNDATION","AR",,"CO","Charitable Organization"
"20143020355","042104021","BOSTON FOUNDATION, INC.","VA",,"CO","Charitable Organization"
"20153020671","710606585","ARKANSAS CHILDREN'S HOSPITAL AUXILIARY","PA",,"CO","Charitable Organization"
"20193022658","136192346","ROUNDABOUT THEATRE COMPANY, INC.","DC",,"CO","Charitable Organization"
"20193032861","133553974","GREEN SEAL, INC.","GA",,"CO","Charitable Organization"
"20153011215","221957406","STOCKTON UNIVERSITY FOUNDATION","KY",,"CO","Charitable Organization"
"20023005172","362884730","THE NATIONAL WHEELCHAIR BASKETBALL ASSOCIATION","KY",,"CO","Charitable Organization"
"20113031248","820413981","BLUERIBBON COALITION, INC.","UT",,"CO","Charitable Organization"
"20033009810","900080500","ENVIRONMENTAL DEFENSE ACTION FUND","TN",,"CO","Charitable Organization"
"20033001993","431138252","VITAE FOUNDATION","OH",,"CO","Charitable Organization"
"20143020643","237090658","CALIFORNIA NURSES FOUNDATION","OH",,"CO","Charitable Organization"
"20053008339","943139952","OUTRIGHT ACTION INTERNATIONAL","GA",,"CO","Charitable Organization"
"20143017478","231352685","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA","OH",,"CO","Charitable Organization"
"20103004404","710568795","ARKANSAS CHILDREN'S FOUNDATION, INC.","VA",,"CO","Charitable Organization"
"20053008339","943139952","OUTRIGHT ACTION INTERNATIONAL","ME",,"CO","Charitable Organization"
"20103000025","205350994","THE JOSHUA FUND","MN",,"CO","Charitable Organization"
"20053005690","202268389","NATIONAL INSTITUTE FOR EXCELLENCE IN TEACHING","KY",,"CO","Charitable Organization"
"20183018790","581485954","GEORGIA SOUTHERN UNIVERSITY ATHLETIC FOUNDATION, INC.","MN",,"CO","Charitable Organization"
"20033009810","900080500","ENVIRONMENTAL DEFENSE ACTION FUND","AK",,"CO","Charitable Organization"
"20163028727","951644029","ORTHOPAEDIC INSTITUTE FOR CHILDREN FOUNDATION","OH",,"CO","Charitable Organization"
"20123026119","041564655","THE MASSACHUSETTS GENERAL HOSPITAL","CO",,"CO","Charitable Organization"
"20163028727","951644029","ORTHOPAEDIC INSTITUTE FOR CHILDREN FOUNDATION","KY",,"CO","Charitable Organization"
"20193002822","952630437","LUTHERAN BIBLE TRANSLATORS, INC.","GA",,"CO","Charitable Organization"
"20073001008","521149668","VIETNAM VETERANS MEMORIAL FUND, INC.","OH",,"CO","Charitable Organization"
"20133018500","593819154","AIA FOUNDATION","NJ",,"CO","Charitable Organization"
"20063000414","521072749","NATIONAL COMMITTEE FOR RESPONSIVE PHILANTHROPY","CO",,"CO","Charitable Organization"
"20173035467","811272489","WOUNDED PAW PROJECT","CA",,"CO","Charitable Organization"
"20153031333","562125831","ORGANIZATION FOR TROPICAL STUDIES, INC.","FL",,"CO","Charitable Organization"
"20033002290","116107128","ENVIRONMENTAL DEFENSE FUND, INCORPORATED","VA",,"CO","Charitable Organization"
"20133019021","237424444","JHPIEGO CORPORATION","UT",,"CO","Charitable Organization"
"20163028727","951644029","ORTHOPAEDIC INSTITUTE FOR CHILDREN FOUNDATION","NY",,"CO","Charitable Organization"
"20153020671","710606585","ARKANSAS CHILDREN'S HOSPITAL AUXILIARY","KS",,"CO","Charitable Organization"
"20063005141","720973161","NEW ORLEANS AREA HABITAT FOR HUMANITY","ME",,"CO","Charitable Organization"
"20093002377","521254078","SARNOFF CARDIOVASCULAR RESEARCH FOUNDATION, INC.","GA",,"CO","Charitable Organization"
"20203014495","237254561","JEWISH AGENCY FOR ISRAEL","OK",,"CO","Charitable Organization"
"20203014535","560818833","JAARS, INC","NH",,"CO","Charitable Organization"
"20123031240","454251869","HEART & HAND CENTER","CO",,"CO","Charitable Organization"
"20133033895","830313191","VISION BEYOND BORDERS, INC.","WA",,"CO","Charitable Organization"
"20193002822","952630437","LUTHERAN BIBLE TRANSLATORS, INC.","MS",,"CO","Charitable Organization"
"20063004149","742918904","ADOPTAPLATOON SOLDIER SUPPORT EFFORT","CA",,"CO","Charitable Organization"
"20123032496","133836763","ACTION WITHOUT BORDERS, INC.","ME",,"CO","Charitable Organization"
"20123032496","133836763","ACTION WITHOUT BORDERS, INC.","NY",,"CO","Charitable Organization"
"20023005172","362884730","THE NATIONAL WHEELCHAIR BASKETBALL ASSOCIATION","CO",,"CO","Charitable Organization"
"20173013486","474543845","ABOLISH PRIVATE PRISONS","SC",,"CO","Charitable Organization"
"20183018790","581485954","GEORGIA SOUTHERN UNIVERSITY ATHLETIC FOUNDATION, INC.","NM",,"CO","Charitable Organization"
"20063010931","133720473","DO SOMETHING, INC.","KS",,"CO","Charitable Organization"
"20063004149","742918904","ADOPTAPLATOON SOLDIER SUPPORT EFFORT","MN",,"CO","Charitable Organization"
"20093006502","421143702","IOWA STATE UNIVERSITY FOUNDATION","CA",,"CO","Charitable Organization"
"20183018790","581485954","GEORGIA SOUTHERN UNIVERSITY ATHLETIC FOUNDATION, INC.","OK",,"CO","Charitable Organization"
"20103004404","710568795","ARKANSAS CHILDREN'S FOUNDATION, INC.","ME",,"CO","Charitable Organization"
"20183037384","510110625","LONGWOOD GARDENS, INC.","RI",,"CO","Charitable Organization"
"20183027854","133366846","GOD'S LOVE WE DELIVER, INC.","NY",,"CO","Charitable Organization"
"20033001993","431138252","VITAE FOUNDATION","AL",,"CO","Charitable Organization"
"20153043158","510197108","SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE","TN",,"CO","Charitable Organization"
"20193001516","610673886","BRIGHTON CENTER, INC.","AL",,"CO","Charitable Organization"
"20063005795","521557765","EARTHWORKS","IA",,"CO","Charitable Organization"
"20183018764","455261907","HEAD STRONG PROJECT INC","VA",,"CO","Charitable Organization"
"20033001993","431138252","VITAE FOUNDATION","WV",,"CO","Charitable Organization"
"20153011215","221957406","STOCKTON UNIVERSITY FOUNDATION","CA",,"CO","Charitable Organization"
"20183024125","822826256","NEHI RESEARCH FOUNDATION","RI",,"CO","Charitable Organization"
"20163028727","951644029","ORTHOPAEDIC INSTITUTE FOR CHILDREN FOUNDATION","MA",,"CO","Charitable Organization"
"20183024125","822826256","NEHI RESEARCH FOUNDATION","CO",,"CO","Charitable Organization"
"20103002633","760700153","APFED","MA",,"CO","Charitable Organization"
"20123026119","041564655","THE MASSACHUSETTS GENERAL HOSPITAL","SD",,"CO","Charitable Organization"
"20023005172","362884730","THE NATIONAL WHEELCHAIR BASKETBALL ASSOCIATION","NM",,"CO","Charitable Organization"
"20153011215","221957406","STOCKTON UNIVERSITY FOUNDATION","OH",,"CO","Charitable Organization"
"20183027854","133366846","GOD'S LOVE WE DELIVER, INC.","MD",,"CO","Charitable Organization"
"20043006360","131624016","GIRL SCOUTS OF THE UNITED STATES OF AMERICA","UT",,"CO","Charitable Organization"
"20023005208","731502797","GRAMEEN FOUNDATION USA","KY",,"CO","Charitable Organization"
"20063002934","221539721","THE SEEING EYE, INC.","AL",,"CO","Charitable Organization"
"20173014556","814374103","CIVIC ACTION","KS",,"CO","Charitable Organization"
"20143020643","237090658","CALIFORNIA NURSES FOUNDATION","NH",,"CO","Charitable Organization"
"20053008339","943139952","OUTRIGHT ACTION INTERNATIONAL","NY",,"CO","Charitable Organization"
"20203014551","841210691","LUTHERAN CAMPUS MINISTRY","CO",,"CO","Charitable Organization"
"20123041021","275083595","BIG GREEN","MI",,"CO","Charitable Organization"
"20063002948","136161225","FOUNDATION FOR PHYSICAL THERAPY RESEARCH, INC.","MN",,"CO","Charitable Organization"
"20193032861","133553974","GREEN SEAL, INC.","WA",,"CO","Charitable Organization"
"20053008339","943139952","OUTRIGHT ACTION INTERNATIONAL","LA",,"CO","Charitable Organization"
"20183024125","822826256","NEHI RESEARCH FOUNDATION","FL",,"CO","Charitable Organization"
"20053009041","391383650","NATIONAL CREDIT UNION FOUNDATION, INC.","PA",,"CO","Charitable Organization"
"20183027854","133366846","GOD'S LOVE WE DELIVER, INC.","TN",,"CO","Charitable Organization"
"20183017930","474428490","VETERANS PATH INC","CA",,"CO","Charitable Organization"
"20053008339","943139952","OUTRIGHT ACTION INTERNATIONAL","SD",,"CO","Charitable Organization"
"20133018500","593819154","AIA FOUNDATION","ME",,"CO","Charitable Organization"
"20093004206","237283854","ROAD RUNNERS CLUB OF AMERICA","NH",,"CO","Charitable Organization"
"20093004542","060646959","WESLEYAN UNIVERSITY","FL",,"CO","Charitable Organization"
"20073001008","521149668","VIETNAM VETERANS MEMORIAL FUND, INC.","PA",,"CO","Charitable Organization"
"20193032861","133553974","GREEN SEAL, INC.","NV",,"CO","Charitable Organization"
"20163028727","951644029","ORTHOPAEDIC INSTITUTE FOR CHILDREN FOUNDATION","IL",,"CO","Charitable Organization"
"20163009227","204226976","PORT OF HOPE OUTREACH","CO",,"CO","Charitable Organization"
"20093002377","521254078","SARNOFF CARDIOVASCULAR RESEARCH FOUNDATION, INC.","FL",,"CO","Charitable Organization"
"20063004757","135562424","ORT AMERICA, INC.","KS",,"CO","Charitable Organization"
"20153011215","221957406","STOCKTON UNIVERSITY FOUNDATION","MN",,"CO","Charitable Organization"
"20113031248","820413981","BLUERIBBON COALITION, INC.","CT",,"CO","Charitable Organization"
"20143020355","042104021","BOSTON FOUNDATION, INC.","WA",,"CO","Charitable Organization"
"20123026119","041564655","THE MASSACHUSETTS GENERAL HOSPITAL","KS",,"CO","Charitable Organization"
"20063002934","221539721","THE SEEING EYE, INC.","UT",,"CO","Charitable Organization"
"20163028727","951644029","ORTHOPAEDIC INSTITUTE FOR CHILDREN FOUNDATION","SC",,"CO","Charitable Organization"
"20063005795","521557765","EARTHWORKS","MA",,"CO","Charitable Organization"
"20023005208","731502797","GRAMEEN FOUNDATION USA","FL",,"CO","Charitable Organization"
"20193032861","133553974","GREEN SEAL, INC.","CA",,"CO","Charitable Organization"
"20063000414","521072749","NATIONAL COMMITTEE FOR RESPONSIVE PHILANTHROPY","MD",,"CO","Charitable Organization"
"20203014535","560818833","JAARS, INC","NC",,"CO","Charitable Organization"
"20153043158","510197108","SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE","VA",,"CO","Charitable Organization"
"20203014535","560818833","JAARS, INC","WI",,"CO","Charitable Organization"
"20183027854","133366846","GOD'S LOVE WE DELIVER, INC.","PA",,"CO","Charitable Organization"
"20133026326","591970458","KAIROS PRISON MINISTRY INTERNATIONAL INC.","CA",,"CO","Charitable Organization"
"20023005208","731502797","GRAMEEN FOUNDATION USA","ME",,"CO","Charitable Organization"
"20203014495","237254561","JEWISH AGENCY FOR ISRAEL","KY",,"CO","Charitable Organization"
"20183018790","581485954","GEORGIA SOUTHERN UNIVERSITY ATHLETIC FOUNDATION, INC.","RI",,"CO","Charitable Organization"
"20173020941","521811500","SMART RECOVERY USA, INC","NJ",,"CO","Charitable Organization"
"20033001993","431138252","VITAE FOUNDATION","MA",,"CO","Charitable Organization"
"20133018500","593819154","AIA FOUNDATION","CO",,"CO","Charitable Organization"
"20133020010","311023437","PARENTS OF MURDERED CHILDREN, INC","ME",,"CO","Charitable Organization"
"20143017478","231352685","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA","NJ",,"CO","Charitable Organization"
"20123032496","133836763","ACTION WITHOUT BORDERS, INC.","RI",,"CO","Charitable Organization"
"20123032496","133836763","ACTION WITHOUT BORDERS, INC.","MA",,"CO","Charitable Organization"
"20063004757","135562424","ORT AMERICA, INC.","OK",,"CO","Charitable Organization"
"20053008339","943139952","OUTRIGHT ACTION INTERNATIONAL","VA",,"CO","Charitable Organization"
"20133019021","237424444","JHPIEGO CORPORATION","HI",,"CO","Charitable Organization"
"20063000414","521072749","NATIONAL COMMITTEE FOR RESPONSIVE PHILANTHROPY","GA",,"CO","Charitable Organization"
"20143017478","231352685","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA","NY",,"CO","Charitable Organization"
"20123026119","041564655","THE MASSACHUSETTS GENERAL HOSPITAL","NJ",,"CO","Charitable Organization"
"20183018790","581485954","GEORGIA SOUTHERN UNIVERSITY ATHLETIC FOUNDATION, INC.","CO",,"CO","Charitable Organization"
"20173035467","811272489","WOUNDED PAW PROJECT","OK",,"CO","Charitable Organization"
"20063010931","133720473","DO SOMETHING, INC.","WI",,"CO","Charitable Organization"
"20173014013","980013023","THE AMERICAN UNIVERSITY OF PARIS INC.","MN",,"CO","Charitable Organization"
"20133019021","237424444","JHPIEGO CORPORATION","WA",,"CO","Charitable Organization"
"20113030162","426058591","UNIVERSITY OF NORTHERN IOWA FOUNDATION","TN",,"CO","Charitable Organization"
"20053009041","391383650","NATIONAL CREDIT UNION FOUNDATION, INC.","MA",,"CO","Charitable Organization"
"20103002633","760700153","APFED","OH",,"CO","Charitable Organization"
"20133026326","591970458","KAIROS PRISON MINISTRY INTERNATIONAL INC.","PA",,"CO","Charitable Organization"
"20193002822","952630437","LUTHERAN BIBLE TRANSLATORS, INC.","NJ",,"CO","Charitable Organization"
"20173014556","814374103","CIVIC ACTION","SC",,"CO","Charitable Organization"
"20153043158","510197108","SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE","OH",,"CO","Charitable Organization"
"20153031333","562125831","ORGANIZATION FOR TROPICAL STUDIES, INC.","OK",,"CO","Charitable Organization"
"20183018790","581485954","GEORGIA SOUTHERN UNIVERSITY ATHLETIC FOUNDATION, INC.","MD",,"CO","Charitable Organization"
"20113031248","820413981","BLUERIBBON COALITION, INC.","NC",,"CO","Charitable Organization"
"20183037384","510110625","LONGWOOD GARDENS, INC.","NM",,"CO","Charitable Organization"
