"the_geom","objectid","zone_","link","city_name","minx","miny","maxx","maxy","centerx","centery","area","refcd","globalid","shape__are","shape__len"
"MULTIPOLYGON (((-104.81415253087302 39.8817878797438, -104.8141466086 39.8817888086022, -104.814147649669 39.8817126367207, -104.814160984997 39.8807850193068, -104.814198938091 39.8781444649895, -104.814199018937 39.8781366875207, -104.814191291655 39.8781379150698, -104.809557312238 39.8781366407891, -104.809549072492 39.8781359598668, -104.809549217499 39.8781320771065, -104.80956382525602 39.87769179740351, -104.809579814312 39.8772102339718, -104.809580134598 39.8772024561151, -104.809570452501 39.8772040901226, -104.809475628587 39.8772013991104, -104.809469539585 39.8771990400751, -104.809480402029 39.87638884971331, -104.809576684189 39.8763870419189, -104.809582558561 39.8763869315529, -104.80959142373 39.8753423845079, -104.809599004612 39.8744489455633, -104.811579933713 39.8744500054378, -104.818964045742 39.8744471952481, -104.818966529228 39.8744541868698, -104.818961774221 39.8752015553629, -104.818961724188 39.8753986076655, -104.818961496451 39.8763753655205, -104.818944373928 39.8771800814821, -104.81894253941 39.8773319033275, -104.818933394133 39.8780941526978, -104.818930685749 39.8789803712299, -104.818888834689 39.8817658719076, -104.81862876032 39.8817674791102, -104.81859946644 39.8817676619133, -104.817135690723 39.8817746695491, -104.816520174512 39.8817793370887, -104.816520811664 39.8817749049335, -104.81634498429 39.8817735299969, -104.816093815954 39.8817760393164, -104.81415253087302 39.8817878797438)))","322","A-3","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3191152","1744115","3193814","1746800","3192483","1745463",,,"90f1e3bc-10ae-4a4f-8544-9fa46335272e","5307791.1953125","10664.7455285294"
"MULTIPOLYGON (((-104.733452617287 39.9367632230888, -104.733299558057 39.9367647451325, -104.73068303492 39.9367593836596, -104.73068494107102 39.9360998838653, -104.733296325355 39.936110931046, -104.73345403469 39.9361188183389, -104.733452617287 39.9367632230888)))","323","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3214966","1766770","3215744","1767012","3215355","1766890",,,"55d68371-9601-4cc6-98db-38bee915fe64","185660.62109375","2028.35588921806"
"MULTIPOLYGON (((-104.912607169712 39.854557032939, -104.912609768172 39.8542473002692, -104.912609858369 39.854236548839104, -104.912611683418 39.854019003934, -104.912613113128 39.8538485823073, -104.912620324021 39.8538503303933, -104.913615791264 39.8540917175115, -104.913737461076 39.854094610377, -104.914735646824 39.8540238503092, -104.914886785499 39.8539811356334, -104.914354032548 39.8546874274327, -104.914040705046 39.8550997030551, -104.913956704913 39.8550642846579, -104.912607169712 39.854557032939)))","324","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3164281","1736428","3164920","1736881","3164600","1736677",,,"843ebe7f-4ba0-45e0-8bd3-38ffe29c414a","163732.562988281","1834.11942162208"
"MULTIPOLYGON (((-104.91983016473 39.8465378110651, -104.919293795817 39.8463688580221, -104.919440266741 39.8460634933713, -104.919462656211 39.84601190298821, -104.919491431382 39.845941814166, -104.919515004054 39.8458906871269, -104.919542900198 39.8458192213752, -104.920182641206 39.8459765574575, -104.920093848677 39.8461982504533, -104.919975498425 39.8464769888992, -104.919927542603 39.8465696310543, -104.91983016473 39.8465378110651)))","325","C-5","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3162813","1733491","3163062","1733763","3162937","1733625",,,"492db4a6-a06f-4472-8b49-fc2d46924835","41876.4995117188","820.803112447624"
"MULTIPOLYGON (((-104.921812145838 39.8444808967071, -104.922065959068 39.8445441367343, -104.92207037659 39.8451236178812, -104.92179878184501 39.8450570879543, -104.920751336655 39.8448206638849, -104.920647966909 39.8447959067768, -104.920811531946 39.8443961447077, -104.920868201165 39.8442543606459, -104.920975418624 39.8442802802951, -104.921812145838 39.8444808967071)))","327","C-4","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3162285","1732918","3162685","1733233","3162485","1733067",,,"46f41634-6810-41f2-991b-2f4d552900f9","78387.1083984375","1187.24884999956"
"MULTIPOLYGON (((-104.920945761156 39.8437036487896, -104.921068084121 39.8437330740467, -104.921054427389 39.843769609234, -104.921008223063 39.84390206549, -104.920344117606 39.8437503329451, -104.920362865043 39.8437083325345, -104.920400745594 39.84361358168, -104.920416198331 39.8435752252833, -104.920945761156 39.8437036487896)))","328","I-2","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3162569","1732672","3162773","1732790","3162671","1732731",,,"3b07fc86-7c68-4b93-b92b-2ca59e65b421","12599.8237304688","517.12199152972"
"MULTIPOLYGON (((-104.917217067325 39.8422854599494, -104.917215242342 39.8423977742513, -104.917165387861 39.8423975277002, -104.916672184616 39.8423950874687, -104.916585236033 39.8423946570574, -104.916587358779 39.8422823442342, -104.916673116402 39.8422832262784, -104.917166322666 39.8422852089961, -104.917217067325 39.8422854599494)))","329","R-2","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3163654","1732208","3163831","1732248","3163743","1732228",,,"79e33f0b-5f76-470d-9bc5-fcbc9508437f","7223.5869140625","435.586131794531"
"MULTIPOLYGON (((-104.919023498573 39.8440709628714, -104.91913122435 39.8440712651178, -104.919126287865 39.8443443852556, -104.919019157089 39.8443438571757, -104.918498638048 39.8443412899943, -104.918453233595 39.8443410659522, -104.917932714596 39.8443384962713, -104.917846950637 39.844338072654, -104.917849219369 39.8440651681309, -104.917934982994 39.8440655917466, -104.91845549996502 39.8440681614177, -104.918500904241 39.844068385459, -104.919023498573 39.8440709628714)))","330","R-2","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3163112","1732855","3163472","1732954","3163292","1732904",,,"5b33ca1d-b3d9-4234-b9db-84c8b618f0a2","35753.947265625","918.169608033765"
"MULTIPOLYGON (((-104.733669877968 39.9053034394568, -104.73367082642 39.9052439675089, -104.733677140046 39.9049116173701, -104.733678243826 39.9048379631774, -104.733679809978 39.9047492136936, -104.733685844044 39.9044152603357, -104.733686752382 39.9043594482978, -104.733749716254 39.9043600860987, -104.738400616892 39.9043902072882, -104.73839540772 39.904868743596, -104.738391122301 39.9052624151234, -104.738391035148 39.9052704212258, -104.73825329545 39.9052898916071, -104.738004971289 39.9053173404583, -104.737844530648 39.9053211079067, -104.733748284976 39.9053044063434, -104.733669877968 39.9053034394568)))","331","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3213677","1755202","3215001","1755546","3214339","1755373",,,"6931b9ff-2ee9-491e-a4d0-3c02d30fc0d4","451521.166992188","3313.13540744966"
"MULTIPOLYGON (((-104.740794773856 39.8999761207101, -104.740795426632 39.8999159604219, -104.741970059535 39.8999209990918, -104.741969459811 39.8999763557126, -104.741960150021 39.90163070420411, -104.741939649037 39.9035228920762, -104.740765854137 39.9035171726081, -104.740794773856 39.8999761207101)))","332","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3212687","1753566","3213019","1754879","3212853","1754222",,,"0b2e5fed-4905-4d3d-86a6-c8080f35127a","433102.87109375","3283.00955111866"
"MULTIPOLYGON (((-104.740794773856 39.8999761207101, -104.740765854137 39.9035171726081, -104.74018549093 39.9035143505848, -104.73959502702 39.9035116893525, -104.739620461964 39.8999687847875, -104.73962139037 39.8999106851371, -104.740795426632 39.8999159604219, -104.740794773856 39.8999761207101)))","333","A-2","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3213016","1753567","3213348","1754879","3213182","1754223",,,"b6da7653-a131-4a2e-953c-ad6e3fb3407b","431611.735839844","3281.67671448413"
"MULTIPOLYGON (((-104.73489745345 39.902594172524, -104.73490230616602 39.9021504053096, -104.734907846692 39.9016437328481, -104.734909522034 39.899969431991, -104.73490943765 39.8999499866361, -104.734909805999 39.8998891382147, -104.735147107828 39.8998902197638, -104.736107303937 39.8998946123554, -104.736105980721 39.8999614024121, -104.73610574347 39.899983133305, -104.736072750518 39.903494648886806, -104.73548615053 39.9034917633468, -104.734887670288 39.9034887978278, -104.73489745345 39.902594172524)))","334","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3214333","1753570","3214670","1754882","3214501","1754226",,,"a37a38cc-2f8b-4d66-9ba9-6b695370ed5d","436606.34375","3291.35498499321"
"MULTIPOLYGON (((-104.97771802818401 39.848487679578206, -104.97774331012 39.84848779161, -104.977743119885 39.8485008624234, -104.977742025384 39.8486600443927, -104.977716743386 39.8486599323607, -104.977226814264 39.8486577602691, -104.977140444281 39.8486582921899, -104.977139431822 39.8485951491325, -104.97713995665 39.8484851164926, -104.977228100268 39.8484855074918, -104.97771802818401 39.848487679578206)))","335","C-0","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3146645","1734364","3146814","1734427","3146730","1734395",,,"a128db9c-c37e-4280-94ec-59c6ab9bc511","10625.9077148438","464.172895041342"
"MULTIPOLYGON (((-104.977142063623 39.8481234516169, -104.977230805465 39.8481231589813, -104.977720730846 39.8481253310567, -104.977746012651 39.8481254430879, -104.977745822418 39.8481385139033, -104.97774470233702 39.8483011272264, -104.977719420468 39.8483010151949, -104.977229493858 39.84829884311421, -104.977140756917 39.8482984494827, -104.977142063623 39.8481234516169)))","336","C-2","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3146645","1734232","3146815","1734296","3146730","1734264",,,"dc2c2946-7e4c-47de-8957-1de964ecb253","10849.3852539063","466.917997739805"
"MULTIPOLYGON (((-104.97714281605302 39.8479431897313, -104.977232144391 39.8479438147495, -104.977722065278 39.8479464210974, -104.977747346845 39.8479465563612, -104.977747156786 39.8479596039446, -104.977746012651 39.8481254430879, -104.977720730846 39.8481253310567, -104.977230805465 39.8481231589813, -104.977142063623 39.8481234516169, -104.97714281605302 39.8479431897313)))","337","C-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3146645","1734166","3146815","1734232","3146730","1734199",,,"1a9df4b4-9fa6-47c6-af47-a7d315c83bb8","11076.1787109375","470.168443714984"
"MULTIPOLYGON (((-104.977190214376 39.8490281938191, -104.977154998502 39.8489747358494, -104.977142977773 39.8489152041715, -104.977141543856 39.84870976872371, -104.977140444281 39.8486582921899, -104.977226814264 39.8486577602691, -104.977716743386 39.8486599323607, -104.977742025384 39.8486600443927, -104.97774183283 39.848673115195, -104.977740552922 39.848840678347, -104.977739479924 39.848904955964, -104.97773806061 39.8490324528104, -104.977712753441 39.8490319671397, -104.977645178025 39.8490306686155, -104.977638355448 39.8490301808519, -104.977631829653 39.8490296944034, -104.977625302152 39.8490294367098, -104.977618772945 39.8490294077712, -104.97760986777301 39.8490295970641, -104.977601257676 39.8490300164272, -104.977592645873 39.8490306645449, -104.977584030657 39.8490317701726, -104.977577492915 39.8490328850082, -104.977571253663 39.8490337724037, -104.977562633325 39.8490355642957, -104.977554604845 39.8490375875736, -104.977546279582 39.8490396095354, -104.977540031794 39.8490416407058, -104.977534082495 39.8490434444361, -104.977526343967 39.8490463840489, -104.97751830695 39.8490495511009, -104.977510565007 39.8490529482232, -104.977503713411 39.849056349292205, -104.977496264835 39.8490602052399, -104.97748940641002 39.8490645213292, -104.97748254969 39.8490686086628, -104.977476284827 39.8490729273828, -104.97746971806 39.8490779310527, -104.977464043346 39.8490827099142, -104.977459265807 39.8490865777016, -104.977455081833 39.849090448120506, -104.977450602782 39.8490940884681, -104.977446715589 39.8490979602025, -104.977440447307 39.8491027364311, -104.977436259916 39.8491070643599, -104.977431780864 39.8491107047067, -104.977426106145 39.8491154835664, -104.977420724793 39.8491207212522, -104.977414456508 39.8491254974795, -104.977409073447 39.8491309639201, -104.977403398725 39.8491357427786, -104.977397423805 39.8491409778315, -104.977391749081 39.8491457566894, -104.977386070941 39.8491509930576, -104.977223542401 39.8490562507238, -104.977190214376 39.8490281938191)))","338","C-2","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3146645","1734426","3146814","1734606","3146730","1734508",,,"c18c87fa-5aa4-4214-8a89-dc7afdc30a57","24718.5654296875","628.732883611819"
"MULTIPOLYGON (((-104.990138397512 39.8426635416745, -104.989851731776 39.8426623010987, -104.989626791174 39.8426613271565, -104.989360898334 39.8426601753465, -104.989072452093 39.8426589251601, -104.988841576406 39.8426579239877, -104.988588444072 39.8426568257815, -104.988331750682 39.8426557115706, -104.988063483842 39.842654546526006, -104.987620428117 39.8426526210611, -104.987278269225 39.8426511329413, -104.987278352969 39.8426396951396, -104.987279851967 39.8424349584795, -104.987281317459 39.8422347969242, -104.987283374774 39.84203486669111, -104.987284385755 39.8418157157645, -104.987278616224 39.8417525519647, -104.987355183138 39.8417521987703, -104.98763265585002 39.8417520328871, -104.98763288398 39.8417614131782, -104.987633113784 39.8417705647132, -104.987633964381 39.8418165498536, -104.98763256852601 39.8420073324467, -104.987630906186 39.842072294017, -104.988014607662 39.842073961612506, -104.988016484138 39.8418172972579, -104.988017549266 39.8417527906095, -104.988525314536 39.8417517927852, -104.98895442728 39.84175228183051, -104.989035147038 39.8417521743167, -104.989424496747 39.8417522604754, -104.991427924861 39.841752916588106, -104.991428880331 39.841825667454, -104.99142275509601 39.8426690913048, -104.99135094193302 39.8426685526107, -104.99096456465901 39.8426671130982, -104.990680569693 39.8426658860745, -104.990399542291 39.8426646711988, -104.990138397512 39.8426635416745)))","339","P-U-D","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3142816","1731888","3143982","1732222","3143399","1732057",,,"dd81d185-d3ed-4900-a8a8-40a314434a4e","372283.313964844","3223.51390077885"
