"periodyear","area","statefips","periodtype","areatype","cpi","title","periodtypedescription","percentchangeyear","source","cpisourcedescription","dataregion","areaname"
"2008","2","8","1","24","233.300","CPI-U:  Transportation","Annual","6.3","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2008","2","8","1","24","201.300","CPI-U:  Food and beverages","Annual","4.8","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2008","2","8","1","24","102.800","CPI-U:  Apparel","Annual","3.4","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2008","2","8","1","24","202.600","CPI-U:  Fuels and utilities","Annual","10.5","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2009","2","8","1","24","193.700","CPI-U:  Housing","Annual","-0.4","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2009","2","8","1","24","208.500","CPI-U all items 1982-84=100, not seasonally adjusted","Annual","-0.6","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2009","2","8","1","24","321.500","CPI-U:  Other goods and services","Annual","2.9","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2009","2","8","1","24","116.700","CPI-U:  Education and communication","Annual","3.2","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2009","2","8","1","24","133.000","CPI-U:  Recreation","Annual","3.7","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2009","2","8","1","24","442.900","CPI-U:  Medical Care","Annual","2.3","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2009","2","8","1","24","217.400","CPI-U:  Transportation","Annual","-6.8","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2009","2","8","1","24","103.000","CPI-U:  Apparel","Annual","0.2","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2009","2","8","1","24","184.400","CPI-U:  Fuels and utilities","Annual","-9.0","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2009","2","8","1","24","201.300","CPI-U:  Food and beverages","Annual","0.0","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2010","2","8","1","24","200.900","CPI-U:  Food and beverages","Annual","-0.2","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2010","2","8","1","24","333.100","CPI-U:  Other goods and services","Annual","3.6","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2010","2","8","1","24","117.500","CPI-U:  Education and communication","Annual","0.7","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2010","2","8","1","24","137.700","CPI-U:  Recreation","Annual","3.5","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2010","2","8","1","24","446.400","CPI-U:  Medical Care","Annual","0.8","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2010","2","8","1","24","236.400","CPI-U:  Transportation","Annual","8.7","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2010","2","8","1","24","98.800","CPI-U:  Apparel","Annual","-4.0","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2010","2","8","1","24","191.300","CPI-U:  Fuels and utilities","Annual","3.7","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2010","2","8","1","24","193.700","CPI-U:  Housing","Annual","0.6","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2010","2","8","1","24","212.400","CPI-U all items 1982-84=100, not seasonally adjusted","Annual","1.9","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2011","2","8","1","24","333.700","CPI-U:  Other goods and services","Annual","0.2","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2011","2","8","1","24","220.300","CPI-U all items 1982-84=100, not seasonally adjusted","Annual","3.7","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2011","2","8","1","24","208.900","CPI-U:  Food and beverages","Annual","4.0","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2011","2","8","1","24","198.000","CPI-U:  Housing","Annual","2.2","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2011","2","8","1","24","205.900","CPI-U:  Fuels and utilities","Annual","7.7","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2011","2","8","1","24","101.500","CPI-U:  Apparel","Annual","2.7","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2011","2","8","1","24","260.300","CPI-U:  Transportation","Annual","10.1","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2011","2","8","1","24","452.300","CPI-U:  Medical Care","Annual","1.3","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2011","2","8","1","24","143.900","CPI-U:  Recreation","Annual","4.5","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2011","2","8","1","24","118.700","CPI-U:  Education and communication","Annual","1.0","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
"2012","2","8","1","24","224.568","CPI-U all items 1982-84=100, not seasonally adjusted","Annual","1.9","1","US DOL, Bureau of Labor Statistics","CO","Denver/Boulder/Greeley"
