"year","month","state","utilitynumber","utilityname","datastatus","type","residentialcapacityphotovoltaic","commercialcapacityphotovoltaic","industrialcapacityphotovoltaic","transportationcapacityphotovoltaic","totalcapacityphotovoltaic","residentialcustomerphotovoltaic","commercialcustomerphotovoltaic","industrialcustomerphotovoltaic","transportationcustomerphotovoltaic","totalcustomerphotovoltaic","residentialstoragecapacityphotovoltaic","commercialstoragecapacityphotovoltaic","industrialstoragecapacityphotovoltaic","transportationstoragecapacityphotovoltaic","totalstoragecapacityphotovoltaic","residentialstoragecustomerphotovoltaic","commercialstoragecustomerphotovoltaic","industrialstoragecustomerphotovoltaic","transportationstoragecustomerphotovoltaic","totalstoragecustomerphotovoltaic","residentialvirtualcapacityphotovoltaic","commercialvirtualcapacityphotovoltaic","industrialvirtualcapacityphotovoltaic","transportationvirtualcapacityphotovoltaic","totalvirtualcapacityphotovoltaic","residentialvirtualcustomerphotovoltaic","commercialvirtualcustomerphotovoltaic","industrialvirtualcustomerphotovoltaic","transportationvirtualcustomerphotovoltaic","totalvirtualcustomerphotovoltaic","residentialsoldbackphotovoltaic","commercialsoldbackphotovoltaic","industrialsoldbackphotovoltaic","transportationsoldbackphotovoltaic","totalsoldbackphotovoltaic","residentialcapacitywind","commercialcapacitywind","industrialcapacitywind","transportationcapacitywind","totalcapacitywind","residentialcustomerwind","commercialcustomerwind","industrialcustomerwind","transportationcustomerwind","totalcustomerwind","residentialsoldbackwind","commercialsoldbackwind","industrialsoldbackwind","transportationsoldbackwind","totalsoldbackwind","residentialcapacityother","commercialcapacityother","industrialcapacityother","transportationcapacityother","totalcapacityother","residentialcustomerother","commercialcustomerother","industrialcustomerother","transportationcustomerother","totalcustomerother","residentialsoldbackother","commercialsoldbackother","industrialsoldbackother","transportationsoldbackother","totalsoldbackother","residentialcapacityall","commercialcapacityall","industrialcapacityall","transportationcapacityall","totalcapacityall","residentialcustomerall","commercialcustomerall","industrialcustomerall","transportationcustomerall","totalcustomerall","residentialsoldbackall","commercialsoldbackall","industrialsoldbackall","transportationsoldbackall","totalsoldbackall"
"2011","4","KY","11249","Louisville Gas & Electric Co","Final",,"0.11","0.07","0","0","0.18","50","6","0","0","56",,,,,,,,,,,,,,,,,,,,,"4.12","0.66","0","0","4.78","0","0.002","0","0","0.002","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","4","MO","19436","Union Electric Co - (MO)","Final",,"0.494","0.471","0","0","0.97","129","24","0","0","153",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.028","0.017","0","0","0.045","11","7","0","0","18","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","KY","10171","Kentucky Utilities Co","Final",,"0.032","0.064","0","0","0.1","21","7","0","0","28",,,,,,,,,,,,,,,,,,,,,"4.27","1.4","0","0","5.67","0.007","0","0","0","0.007","3","0","0","0","3","0.19","0","0","0","0.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","4","KS","10005","Kansas Gas & Electric Co","Final",,"0.078","0.052",,,"0.13","16","4",,,"20",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.014","0.255",,,"0.269","6","2",,,"8",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","FL","6457","Florida Public Utilities Co","Final",,"0.084","0","0","0","0.08","21","0","0","0","21",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","FL","6455","Progress Energy Florida Inc","Final",,"2.805","0.991","0","0","3.8","545","47","0","0","592",,,,,,,,,,,,,,,,,,,,,"184.94","38.936","0","0","223.876","0.002","0","0","0","0.002","1","0","0","0","1","0.005","0","0","0","0.005",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","FL","6452","Florida Power & Light Co","Final",,"4.881","4.981","0","0","9.86","1008","135","0","0","1143",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.009","0","0","0","0.009","3","0","0","0","3",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","DE","5335","City of Dover - (DE)","Final",,"0.047","0.062","0","0","0.11","10","7","0","0","17",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","DE","5070","Delaware Electric Cooperative","Final",,"0.807","0.219","0","0","1.03","156","19","0","0","175",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.03","0.005","0","0","0.035","12","1","0","0","13","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","DE","5027","Delmarva Power","Final",,"3.293","3.197","0.113","0","6.6","538","96","4","0","638",,,,,,,,,,,,,,,,,,,,,"11.69","19.2","0","0","30.89","0.016","0.102","0","0","0.118","8","6","0","0","14","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","DC","15270","Potomac Electric Power Co","Final",,"1.303","0.935","0","0","2.24","341","22","0","0","363",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","FL","7801","Gulf Power Co","Final",,"0.23","0.052","0","0","0.28","58","18","0","0","76",,,,,,,,,,,,,,,,,,,,,"17.212","2.628","0","0","19.84","0.002","0.036","0","0","0.038","1","15","0","0","16","0.012","0.884","0","0","0.896",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","CT","19497","United Illuminating Co","Final",,"1.462","1.32","0.326","0","3.11","246","20","3","0","269",,,,,,,,,,,,,,,,,,,,,"23.555","53.392","9.44","0","86.387","0","0","0.1","0","0.1","0","0","1","0","1","0","0","4.3","0","4.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.075","0.723","0","0","0.798","1","8","0","0","9","0","3.4","0","0","3.4"
"2011","4","CO","56146","Black Hills/Colorado Elec.Util","Final",,"2.639","4.28","0.1","0","7.02","451","149","1","0","601",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.04","0.958","1.8","0","2.798","7","14","1","0","22",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","CO","19499","United Power, Inc","Final",,"0.29","0.153","0.021","0","0.46","62","6","1","0","69",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.016","0.012","0","0","0.028","6","2","0","0","8","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","CO","16603","San Luis Valley R E C, Inc","Final",,"0.137","0.029","0.03","0","0.2","37","3","2","0","42",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.003","0","0","0","0.003","2","0","0","0","2",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","CO","15257","Poudre Valley R  E  A, Inc","Final",,"0.375","0.04","0","0","0.42","75","2","0","0","77",,,,,,,,,,,,,,,,,,,,,"33.639","0.897","0","0","34.536",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","CO","9336","Intermountain Rural Elec Assn","Final",,"0.441","0","0","0","0.44","95","0","0","0","95",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.044","0","0","0","0.044","14","0","0","0","14",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","CO","6604","City of Fort Collins - (CO)","Final",,"0.216","0.455","0.18","0","0.85","68","23","1","0","92",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.002","0","0","0","0.002","1","0","0","0","1","0","0","0","0","0","0","0","3.445","0","3.445","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","4","ID","9187","City of Idaho Falls - (ID)","Final",,"0.003",,,,"0","2",,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","CT","4176","Connecticut Light & Power Co","Final",,"11.796","14.963","1.019","0","27.78","1819","322","7","0","2148",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.074","0.035","0","0","0.109","16","5","0","0","21",,,,,"0",,,,,"0",,,,,"0",,,,,"0","0.045","4.212","2.025","0","6.282","8","11","4","0","23",,,,,"0"
"2011","4","FL","9617","JEA","Final",,"0.241","0.527","0","0","0.77","60","10","0","0","70",,,,,,,,,,,,,,,,,,,,,"14.451","5.271","0","0","19.722",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","FL","18454","Tampa Electric Co","Final",,"0.506","0.825","0","0","1.33","110","27","0","0","137",,,,,,,,,,,,,,,,,,,,,"33.947","21.598","0","0","55.545",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","GA","3916","Cobb Electric Membership Corp","Final",,"0.04","0.07","0","0","0.11","8","3","0","0","11",,,,,,,,,,,,,,,,,,,,,"0.41","0","0","0","0.41",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","IN","17633","Southern Indiana Gas & Elec Co","Final",,"0.044","0.034","0","0","0.08","10","4","0","0","14",,,,,,,,,,,,,,,,,,,,,"0","0.674","0","0","0.674","0.002","0.002","0","0","0.004","1","1","0","0","2","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","IN","15470","Duke Energy Indiana Inc","Final",,"0.211","0.116","0","0","0.33","56","31","0","0","87",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.055","0.026","0","0","0.081","16","5","0","0","21",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","IN","9324","Indiana Michigan Power Co","Final",,"0.032","0.001","0","0","0.03","8","1","0","0","9",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.09","0.001","0","0","0.091","23","1","0","0","24","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","IN","9273","Indianapolis Power & Light Co","Final",,"0.016","0.002","0","0","0.02","6","1","0","0","7",,,,,,,,,,,,,,,,,,,,,"0.698","0.109","0","0","0.807",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","IL","56697","Ameren Illinois Company","Final",,,,,,"0",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0","0.786","0.204","0","0","0.99","139","43","0","0","182","0","0","0","0","0"
"2011","4","IL","12341","MidAmerican Energy Co","Final",,"0.009","0","0","0","0.01","4","0","0","0","4",,,,,,,,,,,,,,,,,,,,,"0.396","0","0","0","0.396","0.024","0.6","0","0","0.624","3","1","0","0","4","0.271","34.105","0","0","34.376","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2","0","0","1.2","0","1","0","0","1","0","0","0","0","0"
"2011","4","IL","4110","Commonwealth Edison Co","Final",,"0.723","0.461","0","0","1.18","198","26","0","0","224",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.185","1.235","0","0","1.42","49","9","0","0","58",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","ID","20169","Avista Corp","Final",,"0.042","0.006","0","0","0.05","15","2","0","0","17",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.01","0.002","0","0","0.012","3","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0","0","0","0.001","1","0","0","0","1","0","0","0","0","0"
"2011","4","ID","14354","PacifiCorp","Final",,"0.003","0","0","0","0","1","0","0","0","1",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.019","0","0","0","0.019","3","0","0","0","3",,,,,"0","0","0","0","0","0","0","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0",,,,,"0"
"2011","4","ID","9191","Idaho Power Co","Final",,"0.324","0.119","0.024","0","0.47","91","20","1","0","112",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.273","0.102","0","0","0.375","46","2","0","0","48",,,,,"0",,,,,"0",,,,,"0",,,,,"0","0.049","0.098","0","0","0.147","10","5","0","0","15",,,,,"0"
"2011","4","IA","12341","MidAmerican Energy Co","Final",,"0.062","0.078","0","0","0.14","7","3","0","0","10",,,,,,,,,,,,,,,,,,,,,"1.473","0.054","0","0","1.527","0.197","0.773","0.006","0","0.976","40","19","1","0","60","8.85","29.828","0","0","38.678","0","0","2","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0.29","0","0.29","0","0","1","0","1","0","0","0","0","0"
"2011","4","IA","9417","Interstate Power and Light Co","Final",,"0.059","0.036","0","0","0.1","20","11","0","0","31",,,,,,,,,,,,,,,,,,,,,"0.144","0","0","0","0.144","0.849","2.726","0.15","0","3.725","48","32","1","0","81","25.92","12.074","0","0","37.994","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.292","0.056","0","1.348","0","3","1","0","4","0","163.1","0","0","163.1"
"2011","4","HI","19547","Hawaiian Electric Co Inc","Final",,"8.483","7.057","0","0","15.54","2902","214","0","0","3116",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.001","0.016","0","0","0.017","1","1","0","0","2","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","HI","11843","Maui Electric Co Ltd","Final",,"3.709","3.113","0","0","6.82","945","134","0","0","1079",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.004","0.007","0","0","0.011","3","2","0","0","5",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","HI","10071","Kauai Island Utility Cooperative","Final",,"1.379","3.29","0","0","4.67","434","44","0","0","478",,,,,,,,,,,,,,,,,,,,,"93.685","33.91","0","0","127.595","0.014","0","0","0","0.014","8","0","0","0","8","1.086","0","0","0","1.086",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","HI","8287","Hawaii Electric Light Co Inc","Final",,"3.24","3.272","0","0","6.51","853","130","0","0","983",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.054","0.067","0","0","0.121","17","2","0","0","19",,,,,"0",,,,,"0",,,,,"0",,,,,"0","0","0.049","0","0","0.049","0","1","0","0","1",,,,,"0"
"2011","4","GA","7140","Georgia Power Co","Final",,"1.635","0.874","0","0","2.51","101","54","0","0","155",,,,,,,,,,,,,,,,,,,,,"48.1","111.7","0","0","159.8",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","KS","22500","Westar Energy Inc","Final",,"0.065","0.264","0","0","0.33","16","12","0","0","28",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.091","0.244","0","0","0.335","19","11","0","0","30",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","VA","17066","Shenandoah Valley Elec Coop","Final",,"0.253","0.047","0","0","0.3","34","3","0","0","37",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.019","0","0","0","0.019","4","0","0","0","4","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","MT","6395","Flathead Electric Coop Inc","Final",,"0.033","0.003","0","0","0.04","12","2","0","0","14",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.003","0","0","0","0.003","2","0","0","0","2","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","MT","12825","NorthWestern Energy LLC - (MT)","Final",,"1.167","0.834","0","0","2","469","165","0","0","634",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.385","0.347","0","0","0.732","73","27","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.015","0.07","0","0","0.085","2","2","0","0","4","0","0","0","0","0"
"2011","4","PA","19390","UGI Utilities, Inc","Final",,"0.194","0.053","0.06","0","0.31","29","4","2","0","35",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.019","0","0","0","0.019","6","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","4","PA","15045","Pike County Light & Power Co","Final",,"0.007","0","0","0","0.01","1","0","0","0","1",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","PA","14940","PECO Energy Co","Final",,"11","8","2","0","21","1378","134","7","0","1519",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","PA","14716","Pennsylvania Power Co","Final",,"0.037","0","0.027","0","0.06","4","0","3","0","7",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","4","PA","14715","PPL Electric Utilities Corp","Final",,"10.691","8.257","1.16","0","20.11","1346","145","12","0","1503",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.134","0.039","0","0","0.173","49","10","0","0","59",,,,,"0","0","0","0","0","0","0","0","0","0","0",,,,,"0","0.265","0.279","0","0","0.544","36","7","0","0","43",,,,,"0"
"2011","4","PA","14711","Pennsylvania Electric Co","Final",,"0.465","0.203","0.002","0","0.67","55","7","1","0","63",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.016","0","0.005","0","0.021","3","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","4","PA","12390","Metropolitan Edison Co","Final",,"2.766","2.585","3.62","0","8.97","384","39","4","0","427",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.01","0","0","0","0.01","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","4","PA","20334","Wellsborough Electric Co","Final",,"0.014","0.003","0","0","0.02","2","1","0","0","3",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.018","0.002","0","0","0.02","5","1","0","0","6","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","PA","5487","Duquesne Light Co","Final",,"0.322","0.479","0","0","0.8","73","11","0","0","84",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.076","0.004","0","0","0.08","13","2","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","4","OR","40437","Emerald People's Utility Dist","Final",,"0.053","0.043","0","0","0.1","18","6","0","0","24",,,,,,,,,,,,,,,,,,,,,"2.191","2.144","0","0","4.335",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","UT","2010","City of Bountiful","Final",,"0.011","0","0","0","0.01","4","0","0","0","4",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","OR","15248","Portland General Electric Co","Final",,"4.116","8.196","0","0","12.31","1246","178","0","0","1424",,,,,,,,,,,,,,,,,,,,,"134.642","165.201","0","0","299.843","0.166","0.247","0","0","0.413","18","6","0","0","24","5.563","4.687","0","0","10.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.008","0.533","0","0","0.541","1","5","0","0","6","0.66","0","0","0","0.66"
"2011","4","OR","14354","PacifiCorp","Final",,"0.195","0.444","0.066","0","0.71","51","14","2","0","67",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.01","0","0","0","0.01","2","0","0","0","2",,,,,"0","0","0","0","0","0","0","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0",,,,,"0"
"2011","4","OR","9191","Idaho Power Co","Final",,"0.003","0.104","0.013","0","0.12","2","2","1","0","5",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.002","0","0","0","0.002","1","0","0","0","1",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","OR","6022","City of Eugene - (OR)","Final",,"0.057","0.065","0","0","0.12","16","2","0","0","18",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","OK","15474","Public Service Co of Oklahoma","Final",,"0.072","0.011","0","0","0.08","28","3","0","0","31",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","4","PA","3597","Citizens Electric Co - (PA)","Final",,"0.045","0.206","0.003","0","0.25","9","3","1","0","13",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","4","PA","20387","West Penn Power Company","Final",,"1.17","1.015","0.508","0","2.69","181","22","3","0","206",,,,,,,,,,,,,,,,,,,,,"5.221","1.434","0","0","6.655","0.076","0.017","0.003","0","0.096","26","8","1","0","35","0","0.11","0","0","0.11","0","0.005","0","0","0.005","0","1","0","0","1","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","RI","1857","Block Island Power Co","Final",,,,,,"0",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.01","0","0","0","0.01","2","0","0","0","2","0.9","0","0","0","0.9",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","RI","13214","The Narragansett Electric Co","Final",,"0.554","0.738","0","0","1.29","129","43","0","0","172",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.023","2.272","0","0","2.295","7","5","0","0","12",,,,,"0","0.002","0.001","0","0","0.003","2","1","0","0","3",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","UT","17874","City of St George","Final",,"0.111","0.044","0","0","0.16","28","3","0","0","31",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","UT","17845","City of Springville","Final",,"0.003","0","0","0","0","2","0","0","0","2",,,,,,,,,,,,,,,,,,,,,"0.068","0","0","0","0.068",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","UT","15444","Provo City Corp","Final",,"0.06",,,,"0.06","13",,,,"13",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","UT","14354","PacifiCorp","Final",,"0.238","0.315","0","0","0.55","73","25","0","0","98",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.01","0.001","0","0","0.011","3","1","0","0","4",,,,,"0","0","0","0","0","0","0","0","0","0","0",,,,,"0","0","0.075","0","0","0.075","0","1","0","0","1",,,,,"0"
"2011","4","UT","11135","City of Logan - (UT)","Final",,"0.017","0.06",,,"0.08","14","1",,,"15",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","TX","55937","Entergy Texas Inc.","Final",,"0.21","0.122","0","0","0.33","28","9","0","0","37",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.013","0","0","0","0.013","4","0","0","0","4","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","TX","17698","Southwestern Electric Power Co","Final",,"0.099","0.187",,,"0.29","14","14",,,"28",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","TX","17008","Sharyland Utilities LP","Final",,"0.043","0","0","0","0.04","5","0","0","0","5",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.036","0.085","0","0","0.121","16","4","0","0","20",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","TX","5701","El Paso Electric Co","Final",,"0.168","0.024","0","0","0.19","47","4","0","0","51",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.007","0.004","0","0","0.011","2","1","0","0","3","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","TN","10331","Kingsport Power Co","Final",,"0","0.036","0","0","0.04","0","1","0","0","1",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","SD","20401","West River Electric Assn Inc","Final",,,,,,"0",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.098","0.01","0","0","0.108","20","1","0","0","21","2.284","0.517","0","0","2.801",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","SD","14232","Otter Tail Power Co","Final",,"0","0.04","0","0","0.04","0","2","0","0","2",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.003","0.02","0","0","0.023","1","1","0","0","2","0","1.368","0","0","1.368",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","4","SD","1769","Black Hills Electric Coop, Inc","Final",,"0.006","0","0","0","0.01","2","0","0","0","2",,,,,,,,,,,,,,,,,,,,,"0.16","0","0","0","0.16","0.005","0","0","0","0.005","1","0","0","0","1","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
