"county","precinct","active_voters","ballots_cast","turnout"
"Boulder","2171207042","1049","972","92.66"
"Boulder","2171207043","771","702","91.05"
"Boulder","2171207044","789","690","87.45"
"Boulder","2171207045","908","802","88.33"
"Boulder","2171207046","834","797","95.56"
"Boulder","2171207047","975","911","93.44"
"Boulder","2171207048","746","702","94.10"
"Boulder","2171207049","784","694","88.52"
"Boulder","2171207050","1009","945","93.66"
"Boulder","2171207051","813","777","95.57"
"Boulder","2171207052","597","576","96.48"
"Boulder","2171207053","873","844","96.68"
"Boulder","2171207054","877","845","96.35"
"Boulder","2171207055","1005","959","95.42"
"Boulder","2171207056","878","830","94.53"
"Boulder","2171207057","903","858","95.02"
"Boulder","2171207058","622","602","96.78"
"Boulder","2171207059","557","537","96.41"
"Boulder","2171207060","983","901","91.66"
"Boulder","2171207061","592","574","96.96"
"Boulder","2171207062","690","660","95.65"
"Boulder","2173307063","980","944","96.33"
"Boulder","2173307064","954","900","94.34"
"Boulder","2173307065","1091","1041","95.42"
"Boulder","2173307066","529","503","95.09"
"Boulder","2173307067","909","872","95.93"
"Boulder","2173307068","1120","1059","94.55"
"Boulder","2181007069","703","676","96.16"
"Boulder","2181007070","977","945","96.72"
"Boulder","2181007071","722","690","95.57"
"Boulder","2181007072","551","526","95.46"
"Boulder","2181007073","476","453","95.17"
"Boulder","2181007074","711","675","94.94"
"Boulder","2181007075","929","856","92.14"
"Boulder","2181007076","966","928","96.07"
"Boulder","2181007077","693","616","88.89"
"Boulder","2181007078","808","738","91.34"
"Boulder","2181007079","920","885","96.20"
"Boulder","2181007080","819","791","96.58"
"Boulder","2181007081","877","843","96.12"
"Boulder","2181007082","508","500","98.43"
"Boulder","2181007083","860","832","96.74"
"Boulder","2181007084","666","636","95.50"
"Boulder","2181007085","827","730","88.27"
"Boulder","2181007086","1057","961","90.92"
"Boulder","2181007087","907","801","88.31"
"Boulder","2181007088","1047","935","89.30"
"Boulder","2181007089","1024","953","93.07"
"Boulder","2181007090","648","604","93.21"
"Boulder","2181007091","576","546","94.79"
"Boulder","2181007092","777","738","94.98"
"Boulder","2181007093","996","890","89.36"
"Boulder","2181007094","815","709","86.99"
"Boulder","2181007095","864","771","89.24"
"Boulder","2181007096","741","655","88.39"
"Boulder","2181007097","781","685","87.71"
"Boulder","2181007098","902","777","86.14"
"Boulder","2181007099","799","689","86.23"
"Boulder","2181007100","1013","833","82.23"
"Boulder","2181007101","426","385","90.38"
"Boulder","2181007102","1442","1155","80.10"
"Boulder","2181007103","513","417","81.29"
"Boulder","2181007104","835","707","84.67"
"Boulder","2181007105","905","735","81.22"
"Boulder","2181007106","677","565","83.46"
"Boulder","2181007107","588","505","85.88"
"Boulder","2181007108","745","644","86.44"
"Boulder","2181007109","627","576","91.87"
"Boulder","2181007110","713","631","88.50"
"Boulder","2181007111","593","568","95.78"
"Boulder","2181007112","628","572","91.08"
"Boulder","2181007113","653","616","94.33"
"Boulder","2181007114","1050","998","95.05"
"Boulder","2181007115","780","739","94.74"
"Boulder","2181007116","844","803","95.14"
"Boulder","2181007117","798","747","93.61"
"Boulder","2181007118","1081","917","84.83"
"Boulder","2181007119","642","610","95.02"
"Boulder","2181007120","1038","955","92.00"
"Boulder","2181007121","755","683","90.46"
"Boulder","2181007122","967","897","92.76"
"Boulder","2181007123","791","758","95.83"
"Boulder","2181107124","972","931","95.78"
"Boulder","2181107125","1030","980","95.15"
"Boulder","2181107126","942","902","95.75"
"Boulder","2181107127","899","849","94.44"
"Boulder","2181107128","968","899","92.87"
"Boulder","2181107129","987","921","93.31"
"Boulder","2181107130","802","767","95.64"
"Boulder","2181107131","1086","1011","93.09"
"Boulder","2181107132","775","741","95.61"
"Boulder","2181107133","578","532","92.04"
"Boulder","2181107134","798","736","92.23"
"Boulder","2181107135","520","478","91.92"
"Boulder","2181107136","710","674","94.93"
"Boulder","2181107137","773","728","94.18"
"Boulder","2181107138","706","620","87.82"
"Boulder","2181107139","669","619","92.53"
"Boulder","2181207140","603","588","97.51"
"Boulder","2181307141","375","356","94.93"
"Boulder","2181307142","939","843","89.78"
"Boulder","2181307143","1450","1336","92.14"
"Boulder","2181307144","1101","1065","96.73"
"Boulder","2181307145","596","543","91.11"
"Boulder","2181307146","774","670","86.56"
"Boulder","2181307147","775","706","91.10"
"Boulder","2181307148","887","723","81.51"
"Boulder","2181307149","730","679","93.01"
"Boulder","2181307150","801","667","83.27"
"Boulder","2181307151","994","925","93.06"
"Boulder","2181307152","724","620","85.64"
"Boulder","2181307153","933","782","83.82"
"Boulder","2181307154","401","383","95.51"
"Boulder","2181307155","568","529","93.13"
"Boulder","2181307156","860","752","87.44"
"Boulder","2181307157","822","754","91.73"
"Boulder","2181307158","604","545","90.23"
"Boulder","2181307159","838","802","95.70"
"Boulder","2181307160","729","669","91.77"
"Boulder","2181307161","748","725","96.93"
"Boulder","2181307162","802","756","94.26"
"Boulder","2181307163","637","605","94.98"
"Boulder","2181307164","773","684","88.49"
"Boulder","2181307165","605","534","88.26"
"Boulder","2181307166","573","526","91.80"
"Boulder","2181307167","796","707","88.82"
"Boulder","2181307168","647","603","93.20"
"Boulder","2181307169","583","554","95.03"
"Boulder","2181307170","674","652","96.74"
"Boulder","2181307171","821","768","93.54"
"Boulder","2181307172","896","851","94.98"
"Boulder","2181307173","647","605","93.51"
"Boulder","2999907999","909","764","84.05"
"Boulder","4171107174","744","675","90.73"
"Boulder","4171107175","540","517","95.74"
"Boulder","4171107176","655","637","97.25"
"Boulder","4171107177","802","742","92.52"
"Boulder","4171107178","848","799","94.22"
"Boulder","4171107179","707","630","89.11"
"Boulder","4171107180","625","544","87.04"
"Boulder","4171107181","842","752","89.31"
"Boulder","4171107182","791","760","96.08"
"Boulder","4171107183","1198","1120","93.49"
"Boulder","4171107184","737","698","94.71"
"Boulder","4171107185","682","624","91.50"
"Boulder","4171107186","904","829","91.70"
"Boulder","4171107187","645","592","91.78"
"Boulder","4171107188","616","532","86.36"
"Boulder","4171107189","726","678","93.39"
"Boulder","4171107190","829","797","96.14"
"Boulder","4171107191","1001","943","94.21"
"Boulder","4171107192","732","686","93.72"
"Boulder","4171107193","695","646","92.95"
"Boulder","4171107194","651","574","88.17"
"Boulder","4171107195","653","559","85.60"
"Boulder","4171107196","980","936","95.51"
"Boulder","4171107197","997","964","96.69"
"Boulder","4171107198","839","812","96.78"
"Boulder","4171107199","922","890","96.53"
"Boulder","4171107200","638","583","91.38"
"Boulder","4171107201","674","594","88.13"
"Boulder","4171107202","937","877","93.60"
"Boulder","4171107203","582","545","93.64"
"Boulder","4171107204","834","781","93.65"
"Boulder","4171107205","1049","960","91.52"
"Boulder","4171107206","1335","1257","94.16"
"Boulder","4171107207","1198","1097","91.57"
"Boulder","4171107208","886","843","95.15"
"Boulder","4171107209","838","779","92.96"
"Boulder","4171107210","696","673","96.70"
"Boulder","4171107211","1124","1047","93.15"
"Boulder","4171107212","769","735","95.58"
"Boulder","4171107213","759","713","93.94"
"Boulder","4171107214","976","926","94.88"
"Boulder","4171207215","513","476","92.79"
"Boulder","4171207216","727","657","90.37"
"Boulder","4171207217","548","513","93.61"
"Boulder","4171207218","691","630","91.17"
"Boulder","4171207219","770","738","95.84"
"Boulder","4171207220","687","632","91.99"
"Boulder","4171207221","757","664","87.71"
"Boulder","4171207222","569","502","88.22"
"Boulder","4171207223","648","566","87.35"
"Boulder","4171207224","839","786","93.68"
"Boulder","4171207225","830","790","95.18"
"Boulder","4171207226","674","617","91.54"
"Boulder","4171207227","713","656","92.01"
"Boulder","4171207228","671","629","93.74"
"Boulder","4171207229","1086","1004","92.45"
"Boulder","4171207230","857","823","96.03"
"Boulder","4181107231","264","247","93.56"
"Boulder","4181307232","573","553","96.51"
"Boulder","4181307233","546","535","97.99"
"Boulder","4181307234","600","557","92.83"
"Boulder","4999907999","98","81","82.65"
"Broomfield","2233364001","276","237","85.87"
"Broomfield","2233364002","679","566","83.36"
"Broomfield","2233364003","125","119","95.20"
"Broomfield","2233364004","1127","1026","91.04"
"Broomfield","2233364005","485","448","92.37"
"Broomfield","2233364006","151","129","85.43"
"Broomfield","2233364007","693","634","91.49"
"Broomfield","2233364008","571","514","90.02"
"Broomfield","2233364009","719","678","94.30"
"Broomfield","2233364010","1014","966","95.27"
"Broomfield","2233364011","1013","940","92.79"
"Broomfield","2233364012","1146","1117","97.47"
"Broomfield","2233364013","826","773","93.58"
"Broomfield","2233364014","964","915","94.92"
"Broomfield","2233364015","1069","1027","96.07"
"Broomfield","2233364016","1026","985","96.00"
"Broomfield","2233364017","1021","981","96.08"
"Broomfield","2233364018","626","562","89.78"
"Broomfield","2233364019","1123","1011","90.03"
"Broomfield","2233364020","1041","979","94.04"
"Broomfield","2233364021","1571","1468","93.44"
"Broomfield","2233364022","604","594","98.34"
"Broomfield","2233364023","689","660","95.79"
"Broomfield","2233364024","1328","1285","96.76"
"Broomfield","2233364025","1941","1841","94.85"
"Broomfield","2233364026","556","529","95.14"
"Broomfield","2233364027","1313","1246","94.90"
"Broomfield","2233364028","806","699","86.72"
"Broomfield","2233364029","959","885","92.28"
"Broomfield","2233364030","905","864","95.47"
"Broomfield","2233364031","793","732","92.31"
"Broomfield","2233364032","1493","1404","94.04"
"Broomfield","2233364033","1215","1146","94.32"
"Broomfield","2233364034","342","323","94.44"
"Broomfield","2233364035","1375","1297","94.33"
"Broomfield","2233364036","9","4","44.44"
"Broomfield","2233364037","5","5","100.00"
"Broomfield","2233364038","7","7","100.00"
"Chaffee","5056008001","523","483","92.35"
"Chaffee","5056008002","559","529","94.63"
"Chaffee","5056008003","842","757","89.90"
"Chaffee","5056008004","787","737","93.65"
"Chaffee","5056008005","794","743","93.58"
"Chaffee","5056008006","857","832","97.08"
"Chaffee","5056008007","1100","1012","92.00"
"Chaffee","5056008008","690","649","94.06"
"Chaffee","5056008009","726","683","94.08"
"Chaffee","5056008010","805","747","92.80"
"Chaffee","5056008011","695","636","91.51"
"Chaffee","5056008012","594","569","95.79"
"Chaffee","5056008013","833","785","94.24"
"Chaffee","5056008014","510","481","94.31"
"Chaffee","5056008015","381","352","92.39"
"Chaffee","5999908999","19","0","0.00"
"Cheyenne","4016309001","138","131","94.93"
"Cheyenne","4016309002","350","309","88.29"
"Cheyenne","4016309003","406","359","88.42"
"Cheyenne","4016309004","264","253","95.83"
"Cheyenne","4016309005","77","71","92.21"
"Clear Creek","2161310001","885","778","87.91"
"Clear Creek","2161310002","313","279","89.14"
"Clear Creek","2161310003","406","378","93.10"
"Clear Creek","2161310004","809","723","89.37"
"Clear Creek","2161310005","740","651","87.97"
"Clear Creek","2161310006","441","381","86.39"
"Clear Creek","2161310007","1074","1017","94.69"
"Clear Creek","2161310008","681","639","93.83"
"Clear Creek","2161310009","1004","944","94.02"
"Conejos","3056211001","413","348","84.26"
"Conejos","3056211002","491","442","90.02"
"Conejos","3056211003","359","321","89.42"
"Conejos","3056211004","489","439","89.78"
"Conejos","3056211005","432","385","89.12"
"Conejos","3056211006","593","503","84.82"
"Conejos","3056211007","315","288","91.43"
"Conejos","3056211008","616","592","96.10"
"Conejos","3056211009","371","331","89.22"
"Conejos","3056211010","327","300","91.74"
"Costilla","3056212001","203","183","90.15"
"Costilla","3056212002","242","211","87.19"
"Costilla","3056212003","166","146","87.95"
"Costilla","3056212004","291","233","80.07"
"Costilla","3056212005","151","139","92.05"
"Costilla","3056212006","103","83","80.58"
"Costilla","3056212007","517","461","89.17"
"Costilla","3056212008","355","318","89.58"
"Crowley","4026313001","370","352","95.14"
"Crowley","4026313002","261","246","94.25"
"Crowley","4026313003","283","238","84.10"
"Crowley","4026313004","282","261","92.55"
"Crowley","4026313005","282","253","89.72"
"Crowley","4026313006","268","238","88.81"
"Custer","3026014001","1492","1257","84.25"
"Custer","3026014002","418","353","84.45"
"Custer","3026014003","1214","1039","85.58"
"Delta","3055415001","813","757","93.11"
"Delta","3055415004","912","868","95.18"
"Delta","3055415006","311","277","89.07"
"Delta","3055415008","872","804","92.20"
"Delta","3055415009","779","697","89.47"
"Delta","3055415011","654","622","95.11"
"Delta","3055415012","726","689","94.90"
"Delta","3055415013","821","747","90.99"
"Delta","3055415016","768","728","94.79"
"Delta","3055415018","970","933","96.19"
"Delta","3055415019","1043","964","92.43"
"Delta","3055415020","899","863","96.00"
"Delta","3055815002","847","817","96.46"
"Delta","3055815003","823","780","94.78"
"Delta","3055815005","867","839","96.77"
"Delta","3055815007","961","900","93.65"
"Delta","3055815010","928","897","96.66"
"Delta","3055815014","1096","1050","95.80"
"Delta","3055815015","722","669","92.66"
"Delta","3055815017","740","682","92.16"
"Delta","3999915999","13","0","0.00"
"Denver","1310216202","755","538","71.26"
"Denver","1310216203","527","449","85.20"
"Denver","1310216205","477","414","86.79"
"Denver","1310216206","952","817","85.82"
"Denver","1310216207","645","560","86.82"
"Denver","1310216208","996","865","86.85"
"Denver","1310216209","884","788","89.14"
"Denver","1310216210","785","693","88.28"
"Denver","1310216211","543","495","91.16"
"Denver","1310216212","949","860","90.62"
"Denver","1310216213","780","683","87.56"
"Denver","1310216214","742","671","90.43"
"Denver","1310216217","488","430","88.11"
"Denver","1310216218","771","679","88.07"
"Denver","1310216219","734","640","87.19"
"Denver","1310216220","705","629","89.22"
"Denver","1310216230","705","621","88.09"
"Denver","1310316301","700","652","93.14"
"Denver","1310316302","701","661","94.29"
"Denver","1310316303","667","627","94.00"
"Denver","1310316304","699","665","95.14"
"Denver","1310316305","979","910","92.95"
"Denver","1310516506","511","395","77.30"
"Denver","1310516507","577","481","83.36"
"Denver","1310516508","278","213","76.62"
"Denver","1310516518","1554","1404","90.35"
"Denver","1310516519","810","660","81.48"
"Denver","1310516520","1432","1256","87.71"
"Denver","1310516521","912","801","87.83"
"Denver","1310516522","1519","1103","72.61"
