deviceNetType,deviceNetworkType,deviceSignalStrength,deviceNetOp,deviceSimOp,addressZip,latitude,longitude,location,Counties
CDMA1xEVDORevA,,-43,Verizon Wireless,Verizon Wireless,81401,38.450000000000003,-107.86,"(38.45, -107.86)",32
CDMA1xEVDORevA,,-43,Verizon Wireless,Verizon Wireless,81120,37.06,-106.07,"(37.06, -106.07)",1440
CDMA1xEVDORevA,CDMA,-43,Verizon Wireless,Verizon Wireless,80108,39.4,-104.85,"(39.4, -104.85)",3133
CDMA1xEVDORevA,,-43,Verizon Wireless,Verizon Wireless,80640,39.83,-104.94,"(39.83, -104.94)",82
CDMA1xEVDORevA,,-43,Verizon Wireless,Verizon Wireless,80863,38.979999999999997,-105.04,"(38.98, -105.04)",1071
CDMA1xEVDORevA,,-43,Verizon Wireless,Verizon Wireless,80446,40.08,-105.94,"(40.08, -105.94)",1450
CDMA1xEVDORevA,,-43,Verizon Wireless,Verizon Wireless,81089,37.6,-104.83,"(37.6, -104.83)",1006
LTE,CDMA,-43,Verizon Wireless,Verizon Wireless,80214,39.72,-105.05,"(39.72, -105.05)",1444
CDMA1xEVDORevA,,-43,Verizon Wireless,Verizon Wireless,80863,38.979999999999997,-105.06,"(38.98, -105.06)",1071
LTE,CDMA,-43,Verizon Wireless,Verizon Wireless,80111,39.61,-104.89,"(39.61, -104.89)",1395
CDMA1xEVDORevA,CDMA,-43,Verizon Wireless,Verizon Wireless,80108,39.4,-104.85,"(39.4, -104.85)",3133
CDMA - eHRPD,CDMA,-43,Sprint,Sprint,80202,39.75,-104.98,"(39.75, -104.98)",1444
CDMA - eHRPD,CDMA,-44,Verizon Wireless,Verizon Wireless,80433,39.5,-105.32,"(39.5, -105.32)",1008
CDMA - eHRPD,CDMA,-44,Verizon Wireless,Verizon Wireless,80433,39.54,-105.27,"(39.54, -105.27)",1008
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80015,39.619999999999997,-104.74,"(39.62, -104.74)",1395
LTE,CDMA,-44,Verizon Wireless,Verizon Wireless,80033,39.78,-105.11,"(39.78, -105.11)",1008
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80015,39.619999999999997,-104.74,"(39.62, -104.74)",1395
LTE,CDMA,-44,Verizon Wireless,Verizon Wireless,80202,39.74,-104.99,"(39.74, -104.99)",1444
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80446,39.950000000000003,-105.81,"(39.95, -105.81)",1450
CDMA - eHRPD,CDMA,-44,Verizon Wireless,Verizon Wireless,80465,39.58,-105.22,"(39.58, -105.22)",1008
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80430,40.450000000000003,-106.44,"(40.45, -106.44)",1007
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80722,40.47,-103.28,"(40.47, -103.28)",1014
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80863,38.99,-105.04,"(38.99, -105.04)",1071
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,81149,37.979999999999997,-106.14,"(37.98, -106.14)",1067
CDMA - EvDo rev. A,CDMA,-44,Sprint,Sprint,80612,40.869999999999997,-104.95,"(40.87, -104.95)",1012
LTE,CDMA,-44,Verizon Wireless,Verizon Wireless,80214,39.72,-105.08,"(39.72, -105.08)",1008
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,81125,37.89,-106.14,"(37.89, -106.14)",1067
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,81155,38.090000000000003,-106.07,"(38.09, -106.07)",1067
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80446,40.090000000000003,-105.89,"(40.09, -105.89)",1450
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80640,39.89,-104.86,"(39.89, -104.86)",82
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,81155,38.090000000000003,-106.06,"(38.09, -106.06)",1067
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,81155,38.090000000000003,-106.07,"(38.09, -106.07)",1067
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,81149,37.979999999999997,-106.14,"(37.98, -106.14)",1067
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80640,39.85,-104.93,"(39.85, -104.93)",82
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,81125,37.85,-106.14,"(37.85, -106.14)",1067
CDMA - eHRPD,CDMA,-44,Verizon Wireless,Verizon Wireless,80465,39.619999999999997,-105.2,"(39.62, -105.2)",1008
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80446,40.090000000000003,-105.95,"(40.09, -105.95)",1450
CDMA1xRTT,,-44,Verizon Wireless,Verizon Wireless,80022,39.840000000000003,-104.92,"(39.84, -104.92)",82
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,81155,38.090000000000003,-106.07,"(38.09, -106.07)",1067
CDMA - EvDo rev. A,CDMA,-44,Verizon Wireless,Verizon Wireless,80238,39.78,-104.87,"(39.78, -104.87)",1444
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,81418,38.86,-107.94,"(38.86, -107.94)",1443
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80204,39.72,-104.99,"(39.72, -104.99)",1444
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80640,39.85,-104.91,"(39.85, -104.91)",82
CDMA1xRTT,,-44,Verizon Wireless,Verizon Wireless,80022,39.840000000000003,-104.92,"(39.84, -104.92)",82
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80430,40.450000000000003,-106.44,"(40.45, -106.44)",1007
CDMA - EvDo rev. A,CDMA,-44,Sprint,Sprint,80909,38.840000000000003,-104.77,"(38.84, -104.77)",1447
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,81149,37.979999999999997,-106.16,"(37.98, -106.16)",1067
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80221,39.81,-105.02,"(39.81, -105.02)",82
CDMA1xEVDORevA,CDMA,-44,Verizon Wireless,Verizon Wireless,80104,39.4,-104.85,"(39.4, -104.85)",3133
,,-44,Verizon Wireless,Verizon Wireless,80209,39.700000000000003,-104.94,"(39.7, -104.94)",1444
,,-44,Verizon Wireless,Verizon Wireless,80202,39.75,-104.99,"(39.75, -104.99)",1444
,,-44,Verizon Wireless,Verizon Wireless,80246,39.700000000000003,-104.94,"(39.7, -104.94)",1444
,,-44,Verizon Wireless,Verizon Wireless,80246,39.700000000000003,-104.93,"(39.7, -104.93)",1444
,,-44,Verizon Wireless,Verizon Wireless,80209,39.700000000000003,-104.96,"(39.7, -104.96)",1444
LTE,CDMA,-44,Verizon Wireless,Verizon Wireless,80612,40.76,-104.99,"(40.76, -104.99)",1012
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80601,39.94,-104.79,"(39.94, -104.79)",82
CDMA - EvDo rev. A,CDMA,-44,Verizon Wireless,Verizon Wireless,80907,38.86,-104.83,"(38.86, -104.83)",1447
CDMA1xRTT,,-44,Verizon Wireless,Verizon Wireless,81401,38.479999999999997,-107.86,"(38.48, -107.86)",32
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80022,39.85,-104.91,"(39.85, -104.91)",82
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,81004,38.17,-104.63,"(38.17, -104.63)",34
NO DATA,CDMA,-44,Verizon Wireless,Verizon Wireless,80209,39.700000000000003,-104.95,"(39.7, -104.95)",1444
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,81050,37.979999999999997,-103.54,"(37.98, -103.54)",1060
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,81050,37.979999999999997,-103.54,"(37.98, -103.54)",1060
CDMA1xRTT,,-44,Verizon Wireless,Verizon Wireless,80525,40.520000000000003,-105.06,"(40.52, -105.06)",1012
LTE,CDMA,-44,Verizon Wireless,Verizon Wireless,80210,39.68,-104.95,"(39.68, -104.95)",1444
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,81067,38.04,-103.7,"(38.04, -103.7)",1060
,,-44,Verizon Wireless,Verizon Wireless,80210,39.68,-104.96,"(39.68, -104.96)",1444
,,-44,Verizon Wireless,Verizon Wireless,80209,39.700000000000003,-104.96,"(39.7, -104.96)",1444
CDMA1xEVDORevA,CDMA,-44,Verizon Wireless,Verizon Wireless,80104,39.4,-104.85,"(39.4, -104.85)",3133
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80102,39.729999999999997,-104.52,"(39.73, -104.52)",1395
Unknown,CDMA,-44,Verizon Wireless,Verizon Wireless,80108,39.46,-104.87,"(39.46, -104.87)",3133
3G,CDMA,-44,Verizon Wireless,Verizon Wireless,80224,39.71,-104.9,"(39.71, -104.9)",1444
3G,CDMA,-44,Verizon Wireless,Verizon Wireless,80246,39.700000000000003,-104.94,"(39.7, -104.94)",1444
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80459,40.43,-106.47,"(40.43, -106.47)",1007
LTE,CDMA,-44,Verizon Wireless,Verizon Wireless,80528,40.5,-104.99,"(40.5, -104.99)",1012
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80701,40.25,-103.84,"(40.25, -103.84)",1059
3G,CDMA,-44,Verizon Wireless,Verizon Wireless,80246,39.700000000000003,-104.94,"(39.7, -104.94)",1444
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80814,38.950000000000003,-105.12,"(38.95, -105.12)",1071
CDMA1xRTT,,-44,Verizon Wireless,Verizon Wireless,80016,39.57,-104.75,"(39.57, -104.75)",1395
CDMA - eHRPD,CDMA,-44,Verizon Wireless,Verizon Wireless,80470,39.46,-105.38,"(39.46, -105.38)",1008
CDMA1xRTT,,-44,Verizon Wireless,Verizon Wireless,80016,39.57,-104.73,"(39.57, -104.73)",1395
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80459,40.43,-106.48,"(40.43, -106.48)",1007
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80814,38.94,-105.15,"(38.94, -105.15)",1071
LTE,CDMA,-44,Verizon Wireless,Verizon Wireless,80422,39.76,-105.44,"(39.76, -105.44)",89
CDMA1xRTT,,-44,Verizon Wireless,Verizon Wireless,80216,39.799999999999997,-104.98,"(39.8, -104.98)",82
Unknown,CDMA,-44,Verizon Wireless,Verizon Wireless,80109,39.4,-104.87,"(39.4, -104.87)",3133
3G,,-44,Verizon Wireless,Verizon Wireless,80224,39.71,-104.9,"(39.71, -104.9)",1444
,,-44,AT&T Wireless,AT&T Wireless,80202,39.74,-104.98,"(39.74, -104.98)",1444
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80446,40.08,-105.93,"(40.08, -105.93)",1450
,,-44,Verizon Wireless,Verizon Wireless,80231,39.67,-104.89,"(39.67, -104.89)",1444
CDMA - EvDo rev. A,CDMA,-44,Verizon Wireless,Verizon Wireless,80301,40.01,-105.23,"(40.01, -105.23)",85
CDMA - EvDo rev. A,CDMA,-44,Verizon Wireless,Verizon Wireless,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA1xRTT,,-44,Verizon Wireless,Verizon Wireless,80015,39.61,-104.74,"(39.61, -104.74)",1395
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80018,39.630000000000003,-104.72,"(39.63, -104.72)",1395
Unknown,CDMA,-44,Verizon Wireless,Verizon Wireless,80124,39.520000000000003,-104.86,"(39.52, -104.86)",3133
CDMA - EvDo rev. A,CDMA,-44,Verizon Wireless,Verizon Wireless,80020,39.93,-105.08,"(39.93, -105.08)",86
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80452,39.82,-105.75,"(39.82, -105.75)",1450
CDMA1xEVDORevA,,-44,Verizon Wireless,Verizon Wireless,80018,39.67,-104.72,"(39.67, -104.72)",1395
CDMA - EvDo rev. A,CDMA,-44,Verizon Wireless,Verizon Wireless,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-44,Verizon Wireless,Verizon Wireless,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-44,Verizon Wireless,Verizon Wireless,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-44,Verizon Wireless,Verizon Wireless,80020,39.93,-105.08,"(39.93, -105.08)",86
CDMA - eHRPD,CDMA,-44,Verizon Wireless,Verizon Wireless,80007,39.86,-105.22,"(39.86, -105.22)",1008
CDMA - EvDo rev. A,CDMA,-44,Verizon Wireless,Verizon Wireless,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-44,Verizon Wireless,Verizon Wireless,80020,39.93,-105.08,"(39.93, -105.08)",86
3G,CDMA,-44,Verizon Wireless,Verizon Wireless,80206,39.72,-104.94,"(39.72, -104.94)",1444
,,-44,AT&T Wireless,AT&T Wireless,80204,39.74,-104.99,"(39.74, -104.99)",1444
CDMA1xRTT,,-45,Verizon Wireless,Verizon Wireless,80221,39.81,-105,"(39.81, -105.0)",82
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,81003,38.28,-104.66,"(38.28, -104.66)",34
CDMA1xRTT,,-45,Verizon Wireless,Verizon Wireless,80112,39.549999999999997,-104.85,"(39.55, -104.85)",3133
,,-45,AT&T Wireless,AT&T Wireless,80234,39.880000000000003,-104.98,"(39.88, -104.98)",82
,,-45,Verizon Wireless,Verizon Wireless,80012,39.68,-104.82,"(39.68, -104.82)",1395
LTE,CDMA,-45,Verizon Wireless,Verizon Wireless,80305,39.979999999999997,-105.24,"(39.98, -105.24)",85
CDMA - eHRPD,CDMA,-45,Sprint,Sprint,80301,40.020000000000003,-105.25,"(40.02, -105.25)",85
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,81416,38.74,-108.05,"(38.74, -108.05)",1443
CDMA1xRTT,,-45,Verizon Wireless,Verizon Wireless,80221,39.82,-105.03,"(39.82, -105.03)",82
LTE,CDMA,-45,Verizon Wireless,Verizon Wireless,80124,39.549999999999997,-104.87,"(39.55, -104.87)",3133
3G,,-45,Verizon Wireless,Verizon Wireless,80230,39.71,-104.9,"(39.71, -104.9)",1444
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80018,39.69,-104.72,"(39.69, -104.72)",1395
3G,CDMA,-45,Verizon Wireless,Verizon Wireless,80020,39.950000000000003,-105.09,"(39.95, -105.09)",85
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80221,39.83,-104.98,"(39.83, -104.98)",82
CDMA1xEVDORevA,CDMA,-45,Verizon Wireless,Verizon Wireless,80104,39.369999999999997,-104.82,"(39.37, -104.82)",3133
CDMA1xEVDORevA,CDMA,-45,Verizon Wireless,Verizon Wireless,81501,39.08,-108.55,"(39.08, -108.55)",1015
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80022,39.880000000000003,-104.76,"(39.88, -104.76)",82
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80451,40.06,-106.13,"(40.06, -106.13)",1450
NO DATA,,-45,Verizon Wireless,Verizon Wireless,80262,39.71,-104.95,"(39.71, -104.95)",1444
,,-45,Verizon Wireless,Verizon Wireless,80209,39.700000000000003,-104.96,"(39.7, -104.96)",1444
LTE,CDMA,-45,Verizon Wireless,Verizon Wireless,80120,39.619999999999997,-105,"(39.62, -105.0)",1395
CDMA1xEVDORevA,CDMA,-45,Verizon Wireless,Verizon Wireless,81501,39.07,-108.55,"(39.07, -108.55)",1015
CDMA1xEVDORevA,CDMA,-45,Verizon Wireless,Verizon Wireless,81501,39.08,-108.55,"(39.08, -108.55)",1015
CDMA - EvDo rev. A,CDMA,-45,Sprint,Sprint,80903,38.83,-104.81,"(38.83, -104.81)",1447
CDMA - EvDo rev. A,CDMA,-45,Sprint,Sprint,80524,40.590000000000003,-104.99,"(40.59, -104.99)",1012
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80022,39.840000000000003,-104.92,"(39.84, -104.92)",82
CDMA1xEVDORevA,CDMA,-45,Verizon Wireless,Verizon Wireless,81501,39.08,-108.55,"(39.08, -108.55)",1015
CDMA - EvDo rev. A,CDMA,-45,Sprint,Sprint,80903,38.82,-104.81,"(38.82, -104.81)",1447
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80603,39.909999999999997,-104.79,"(39.91, -104.79)",82
CDMA1xEVDORevA,CDMA,-45,Verizon Wireless,Verizon Wireless,81501,39.07,-108.55,"(39.07, -108.55)",1015
CDMA1xRTT,,-45,Verizon Wireless,Verizon Wireless,80022,39.840000000000003,-104.92,"(39.84, -104.92)",82
CDMA - EvDo rev. A,CDMA,-45,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA1xEVDORevA,CDMA,-45,Verizon Wireless,Verizon Wireless,80104,39.4,-104.85,"(39.4, -104.85)",3133
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80022,39.880000000000003,-104.76,"(39.88, -104.76)",82
CDMA1xEVDORevA,CDMA,-45,Verizon Wireless,Verizon Wireless,80104,39.4,-104.85,"(39.4, -104.85)",3133
,,-45,AT&T Wireless,AT&T Wireless,80205,39.75,-104.98,"(39.75, -104.98)",1444
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80468,39.909999999999997,-105.78,"(39.91, -105.78)",1450
LTE,CDMA,-45,Verizon Wireless,Verizon Wireless,80302,40.01,-105.27,"(40.01, -105.27)",85
LTE,CDMA,-45,Verizon Wireless,Verizon Wireless,80202,39.729999999999997,-104.98,"(39.73, -104.98)",1444
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80216,39.79,-104.97,"(39.79, -104.97)",1444
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80229,39.81,-104.97,"(39.81, -104.97)",82
LTE,CDMA,-45,Verizon Wireless,Verizon Wireless,80309,40,-105.26,"(40.0, -105.26)",85
LTE,CDMA,-45,Verizon Wireless,Verizon Wireless,80302,40,-105.26,"(40.0, -105.26)",85
LTE,CDMA,-45,Verizon Wireless,Verizon Wireless,80303,40,-105.25,"(40.0, -105.25)",85
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80640,39.85,-104.91,"(39.85, -104.91)",82
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80809,38.92,-104.99,"(38.92, -104.99)",1447
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,81052,38.1,-102.61,"(38.1, -102.61)",1064
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,81125,37.9,-106.14,"(37.9, -106.14)",1067
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,81149,37.979999999999997,-106.16,"(37.98, -106.16)",1067
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,81125,37.78,-106.14,"(37.78, -106.14)",1067
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,81149,37.979999999999997,-106.16,"(37.98, -106.16)",1067
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,81125,37.78,-106.14,"(37.78, -106.14)",1067
CDMA1xEVDORevA,CDMA,-45,Verizon Wireless,Verizon Wireless,81501,39.06,-108.56,"(39.06, -108.56)",1015
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,81125,37.81,-106.14,"(37.81, -106.14)",1067
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,81149,37.979999999999997,-106.15,"(37.98, -106.15)",1067
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80809,38.92,-104.99,"(38.92, -104.99)",1447
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80446,40.090000000000003,-105.89,"(40.09, -105.89)",1450
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80643,40.159999999999997,-104.39,"(40.16, -104.39)",1072
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80652,40.17,-104.32,"(40.17, -104.32)",1072
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80446,40.01,-105.93,"(40.01, -105.93)",1450
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80446,40.090000000000003,-105.91,"(40.09, -105.91)",1450
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80446,40.090000000000003,-105.91,"(40.09, -105.91)",1450
CDMA1xEVDORevA,CDMA,-45,Verizon Wireless,Verizon Wireless,81505,39.1,-108.62,"(39.1, -108.62)",1015
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80216,39.81,-104.97,"(39.81, -104.97)",82
LTE,CDMA,-45,Verizon Wireless,Verizon Wireless,80202,39.74,-104.99,"(39.74, -104.99)",1444
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80015,39.619999999999997,-104.74,"(39.62, -104.74)",1395
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80102,39.729999999999997,-104.52,"(39.73, -104.52)",1395
CDMA - 1xRTT,CDMA,-45,Verizon Wireless,Verizon Wireless,80209,39.700000000000003,-104.98,"(39.7, -104.98)",1444
LTE,CDMA,-45,Verizon Wireless,Verizon Wireless,80209,39.71,-104.98,"(39.71, -104.98)",1444
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80216,39.799999999999997,-104.99,"(39.8, -104.99)",82
LTE,CDMA,-45,Verizon Wireless,Verizon Wireless,80216,39.78,-104.96,"(39.78, -104.96)",1444
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,81413,38.869999999999997,-107.94,"(38.87, -107.94)",1443
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80814,38.89,-105.15,"(38.89, -105.15)",1071
LTE,CDMA,-45,Verizon Wireless,Verizon Wireless,80216,39.78,-104.93,"(39.78, -104.93)",1444
CDMA1xRTT,,-45,Verizon Wireless,Verizon Wireless,81089,37.6,-104.81,"(37.6, -104.81)",1006
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,81144,37.659999999999997,-106.14,"(37.66, -106.14)",35
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,81101,37.43,-105.88,"(37.43, -105.88)",83
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80814,38.96,-105.2,"(38.96, -105.2)",1071
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80814,38.89,-105.16,"(38.89, -105.16)",1071
CDMA1xRTT,,-45,Verizon Wireless,Verizon Wireless,80216,39.799999999999997,-104.98,"(39.8, -104.98)",82
CDMA1xEVDORevA,CDMA,-45,Verizon Wireless,Verizon Wireless,81504,39.07,-108.5,"(39.07, -108.5)",1015
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80701,40.25,-103.69,"(40.25, -103.69)",1059
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80478,39.99,-105.89,"(39.99, -105.89)",1450
CDMA - eHRPD,CDMA,-45,Verizon Wireless,Verizon Wireless,81623,39.4,-107.11,"(39.4, -107.11)",1446
LTE,CDMA,-45,Verizon Wireless,Verizon Wireless,80439,39.729999999999997,-105.41,"(39.73, -105.41)",1439
3G,CDMA,-45,Verizon Wireless,Verizon Wireless,80246,39.700000000000003,-104.94,"(39.7, -104.94)",1444
CDMA - eHRPD,CDMA,-45,Sprint,Sprint,80215,39.76,-105.14,"(39.76, -105.14)",1008
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,80233,39.909999999999997,-104.97,"(39.91, -104.97)",82
LTE,CDMA,-45,Verizon Wireless,Verizon Wireless,80108,39.47,-104.87,"(39.47, -104.87)",3133
CDMA1xEVDORevA,,-45,Verizon Wireless,Verizon Wireless,81140,37.17,-105.97,"(37.17, -105.97)",1440
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80016,39.56,-104.75,"(39.56, -104.75)",3133
CDMA1xRTT,,-46,Verizon Wireless,Verizon Wireless,80018,39.64,-104.71,"(39.64, -104.71)",1395
CDMA1xRTT,,-46,Verizon Wireless,Verizon Wireless,80019,39.81,-104.72,"(39.81, -104.72)",82
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80216,39.799999999999997,-104.98,"(39.8, -104.98)",82
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80216,39.81,-104.98,"(39.81, -104.98)",82
CDMA - eHRPD,CDMA,-46,Verizon Wireless,Verizon Wireless,80303,40.01,-105.25,"(40.01, -105.25)",85
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,80435,39.700000000000003,-105.86,"(39.7, -105.86)",1439
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,80401,39.71,-105.29,"(39.71, -105.29)",1008
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80640,39.869999999999997,-104.89,"(39.87, -104.89)",82
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80459,40.08,-106.55,"(40.08, -106.55)",1450
CDMA - eHRPD,CDMA,-46,Sprint,Sprint,80304,40.020000000000003,-105.28,"(40.02, -105.28)",85
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80216,39.799999999999997,-104.98,"(39.8, -104.98)",82
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80814,38.94,-105.15,"(38.94, -105.15)",1071
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80640,39.89,-104.85,"(39.89, -104.85)",82
CDMA - eHRPD,CDMA,-46,Sprint,Sprint,80305,40,-105.26,"(40.0, -105.26)",85
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80915,38.83,-104.71,"(38.83, -104.71)",1447
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80915,38.83,-104.71,"(38.83, -104.71)",1447
Unknown,CDMA,-46,Verizon Wireless,Verizon Wireless,80634,40.380000000000003,-104.73,"(40.38, -104.73)",1072
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80640,39.86,-104.9,"(39.86, -104.9)",82
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80814,38.950000000000003,-105.22,"(38.95, -105.22)",1071
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80459,40.380000000000003,-106.58,"(40.38, -106.58)",1450
CDMA - eHRPD,CDMA,-46,Verizon Wireless,Verizon Wireless,80476,39.69,-105.71,"(39.69, -105.71)",1439
3G,CDMA,-46,Verizon Wireless,Verizon Wireless,80246,39.700000000000003,-104.94,"(39.7, -104.94)",1444
CDMA1xRTT,,-46,Verizon Wireless,Verizon Wireless,80216,39.799999999999997,-104.98,"(39.8, -104.98)",82
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80216,39.799999999999997,-104.97,"(39.8, -104.97)",82
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80915,38.840000000000003,-104.74,"(38.84, -104.74)",1447
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80134,39.54,-104.79,"(39.54, -104.79)",3133
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80016,39.619999999999997,-104.71,"(39.62, -104.71)",1395
