"stateabbrv","statename","stfips","areaname","areatype","area","periodyear","periodtype","pertypdesc","period","indcodty","indcode","indcodetitle","occodetype","occodetydesc","codetitle","wagesource","wagesrdesc","ratetype","ratetydesc","empcount","response","mean","entrywg","experience","pct10","pct25","median","pct75","pct90","udpct","udpctwage","udrnglopct","udrnghipct","udrngmean","wpctrelerr","epctrelerr","panelcode"
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Managers, All Other","3","Occupational Employment Statistics Survey","4","Annual wage or salary","70","93","77712.00","50551.00","91292.00","40375.00","63972.00","81385.00","93892.00","110937.00","0","0.00","0","0","0.00","3.27","3.16",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Managers, All Other","3","Occupational Employment Statistics Survey","1","Hourly wage","220","83","34.69","23.26","40.40","21.43","25.81","33.92","42.43","51.35","0","0.00","0","0","0.00","1.87","4.91",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Managers, All Other","3","Occupational Employment Statistics Survey","4","Annual wage or salary","220","83","72146.00","48379.00","84030.00","44576.00","53684.00","70551.00","88259.00","106800.00","0","0.00","0","0","0.00","1.87","4.91",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Managers, All Other","3","Occupational Employment Statistics Survey","1","Hourly wage","190","79","37.44","24.53","43.89","21.34","28.33","38.46","44.35","52.69",,,,,,"1.98","5.13",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Managers, All Other","3","Occupational Employment Statistics Survey","4","Annual wage or salary","190","79","77870.00","51026.00","91292.00","44397.00","58918.00","79987.00","92241.00","109590.00",,,,,,"1.98","5.13",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Business and Financial Operations Occupations","3","Occupational Employment Statistics Survey","1","Hourly wage","3520","78","29.78","16.24","36.56","14.53","19.59","27.99","36.36","45.92",,,,,,"2.32","4.33",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Business and Financial Operations Occupations","3","Occupational Employment Statistics Survey","4","Annual wage or salary","3520","78","61951.00","33780.00","76036.00","30228.00","40748.00","58210.00","75625.00","95514.00",,,,,,"2.32","4.33",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Business and Financial Operations Occupations","3","Occupational Employment Statistics Survey","1","Hourly wage","3920","81","29.41","16.66","35.78","15.16","18.89","25.39","34.96","44.95","0","0.00","0","0","0.00","3.34","4.78",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Business and Financial Operations Occupations","3","Occupational Employment Statistics Survey","4","Annual wage or salary","3920","81","61171.00","34652.00","74430.00","31531.00","39283.00","52804.00","72712.00","93505.00","0","0.00","0","0","0.00","3.34","4.78",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Business and Financial Operations Occupations","3","Occupational Employment Statistics Survey","1","Hourly wage","710","89","25.70","16.22","30.45","13.97","19.07","23.27","30.69","40.13","0","0.00","0","0","0.00","2.87","17.75",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Business and Financial Operations Occupations","3","Occupational Employment Statistics Survey","4","Annual wage or salary","710","89","53465.00","33738.00","63328.00","29062.00","39662.00","48402.00","63839.00","83479.00","0","0.00","0","0","0.00","2.87","17.75",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Business and Financial Operations Occupations","3","Occupational Employment Statistics Survey","1","Hourly wage","3190","76","31.73","17.55","38.82","15.41","20.92","27.97","38.24","53.18",,,,,,"2.75","4.69",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Business and Financial Operations Occupations","3","Occupational Employment Statistics Survey","4","Annual wage or salary","3190","76","65992.00","36502.00","80738.00","32063.00","43506.00","58187.00","79545.00","110609.00",,,,,,"2.75","4.69",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Business and Financial Operations Occupations","3","Occupational Employment Statistics Survey","1","Hourly wage","1950","78","25.37","14.49","30.81","13.25","16.64","22.36","30.85","41.90",,,,,,"2.63","4.60",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Business and Financial Operations Occupations","3","Occupational Employment Statistics Survey","4","Annual wage or salary","1950","78","52769.00","30146.00","64081.00","27569.00","34607.00","46508.00","64175.00","87156.00",,,,,,"2.63","4.60",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Business and Financial Operations Occupations","3","Occupational Employment Statistics Survey","1","Hourly wage","1820","81","24.00","14.56","28.72","13.34","16.54","21.68","29.28","37.81","0","0.00","0","0","0.00","2.92","6.14",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Business and Financial Operations Occupations","3","Occupational Employment Statistics Survey","4","Annual wage or salary","1820","81","49912.00","30277.00","59730.00","27745.00","34393.00","45097.00","60900.00","78649.00","0","0.00","0","0","0.00","2.92","6.14",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Business and Financial Operations Occupations","3","Occupational Employment Statistics Survey","1","Hourly wage","590","86","26.06","15.21","31.48","13.51","17.34","24.03","32.20","40.93",,,,,,"2.96","5.78",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Business and Financial Operations Occupations","3","Occupational Employment Statistics Survey","4","Annual wage or salary","590","86","54198.00","31642.00","65476.00","28096.00","36066.00","49975.00","66966.00","85128.00",,,,,,"2.96","5.78",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Buyers and Purchasing Agents, Farm Products","3","Occupational Employment Statistics Survey","1","Hourly wage","10","100","32.23","20.44","38.13","15.93","24.28","36.60","40.59","43.24","0","0.00","0","0","0.00","11.35","43.63",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Buyers and Purchasing Agents, Farm Products","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","100","67044.00","42526.00","79304.00","33131.00","50510.00","76123.00","84431.00","89947.00","0","0.00","0","0","0.00","11.35","43.63",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Wholesale and Retail Buyers, Except Farm Products","3","Occupational Employment Statistics Survey","1","Hourly wage","30","78","27.64","18.43","32.25","16.61","21.12","30.27","33.69","35.74",,,,,,"8.74","39.39",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Wholesale and Retail Buyers, Except Farm Products","3","Occupational Employment Statistics Survey","4","Annual wage or salary","30","78","57496.00","38337.00","67076.00","34552.00","43930.00","62959.00","70070.00","74336.00",,,,,,"8.74","39.39",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Wholesale and Retail Buyers, Except Farm Products","3","Occupational Employment Statistics Survey","1","Hourly wage","40","75","21.96","13.54","26.18","12.99","14.57","17.80","27.71","37.91","0","0.00","0","0","0.00","9.50","35.90",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Wholesale and Retail Buyers, Except Farm Products","3","Occupational Employment Statistics Survey","4","Annual wage or salary","40","75","45682.00","28157.00","54445.00","27016.00","30299.00","37028.00","57647.00","78843.00","0","0.00","0","0","0.00","9.50","35.90",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Wholesale and Retail Buyers, Except Farm Products","3","Occupational Employment Statistics Survey","1","Hourly wage","50","84","20.80","13.24","24.57","11.11","15.03","17.83","27.05","32.94",,,,,,"7.03","25.13",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Wholesale and Retail Buyers, Except Farm Products","3","Occupational Employment Statistics Survey","4","Annual wage or salary","50","84","43254.00","27533.00","51114.00","23103.00","31273.00","37090.00","56265.00","68525.00",,,,,,"7.03","25.13",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Purchasing Agents, Except Wholesale, Retail, and Farm Products","3","Occupational Employment Statistics Survey","1","Hourly wage","110","77","25.51","17.38","29.57","15.49","19.52","24.42","30.33","36.38",,,,,,"2.80","8.73",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Purchasing Agents, Except Wholesale, Retail, and Farm Products","3","Occupational Employment Statistics Survey","4","Annual wage or salary","110","77","53057.00","36148.00","61512.00","32213.00","40604.00","50786.00","63091.00","75673.00",,,,,,"2.80","8.73",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Purchasing Agents, Except Wholesale, Retail, and Farm Products","3","Occupational Employment Statistics Survey","1","Hourly wage","130","77","24.49","15.12","29.17","12.49","18.14","23.43","29.69","39.01","0","0.00","0","0","0.00","3.45","10.23",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Purchasing Agents, Except Wholesale, Retail, and Farm Products","3","Occupational Employment Statistics Survey","4","Annual wage or salary","130","77","50940.00","31453.00","60684.00","25979.00","37724.00","48734.00","61751.00","81132.00","0","0.00","0","0","0.00","3.45","10.23",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Purchasing Agents, Except Wholesale, Retail, and Farm Products","3","Occupational Employment Statistics Survey","1","Hourly wage","90","71","26.24","16.66","31.03","14.81","18.97","25.11","32.96","40.94",,,,,,"5.47","13.86",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Purchasing Agents, Except Wholesale, Retail, and Farm Products","3","Occupational Employment Statistics Survey","4","Annual wage or salary","90","71","54577.00","34656.00","64537.00","30811.00","39460.00","52219.00","68562.00","85152.00",,,,,,"5.47","13.86",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Purchasing Agents, Except Wholesale, Retail, and Farm Products","3","Occupational Employment Statistics Survey","1","Hourly wage","10","86","25.98","15.56","31.18","14.35","16.79","22.42","32.90","42.26","0","0.00","0","0","0.00","6.08","8.64",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Purchasing Agents, Except Wholesale, Retail, and Farm Products","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","86","54032.00","32371.00","64862.00","29842.00","34927.00","46631.00","68442.00","87894.00","0","0.00","0","0","0.00","6.08","8.64",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Purchasing Agents, Except Wholesale, Retail, and Farm Products","3","Occupational Employment Statistics Survey","1","Hourly wage","60","78","23.72","14.21","28.47","12.06","16.50","24.51","30.09","33.62","0","0.00","0","0","0.00","3.55","14.94",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Purchasing Agents, Except Wholesale, Retail, and Farm Products","3","Occupational Employment Statistics Survey","4","Annual wage or salary","60","78","49332.00","29552.00","59222.00","25084.00","34315.00","50985.00","62583.00","69931.00","0","0.00","0","0","0.00","3.55","14.94",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Purchasing Agents, Except Wholesale, Retail, and Farm Products","3","Occupational Employment Statistics Survey","1","Hourly wage","40","72","21.79","13.88","25.75","12.83","14.87","19.58","25.75","35.46",,,,,,"4.72","14.86",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Purchasing Agents, Except Wholesale, Retail, and Farm Products","3","Occupational Employment Statistics Survey","4","Annual wage or salary","40","72","45333.00","28878.00","53561.00","26685.00","30935.00","40725.00","53568.00","73763.00",,,,,,"4.72","14.86",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Purchasing Agents, Except Wholesale, Retail, and Farm Products","3","Occupational Employment Statistics Survey","1","Hourly wage","10","67","20.87","15.55","23.53","14.75","15.93","17.88","21.63","30.42",,,,,,"9.82","34.52",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Purchasing Agents, Except Wholesale, Retail, and Farm Products","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","67","43401.00","32339.00","48932.00","30690.00","33125.00","37183.00","44987.00","63272.00",,,,,,"9.82","34.52",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Claims Adjusters, Examiners, and Investigators","3","Occupational Employment Statistics Survey","1","Hourly wage","40","88","31.81","18.08","38.67","15.50","22.81","30.71","39.66","48.51",,,,,,"8.74","32.11",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Claims Adjusters, Examiners, and Investigators","3","Occupational Employment Statistics Survey","4","Annual wage or salary","40","88","66155.00","37609.00","80428.00","32239.00","47447.00","63878.00","82494.00","100906.00",,,,,,"8.74","32.11",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Claims Adjusters, Examiners, and Investigators","3","Occupational Employment Statistics Survey","1","Hourly wage","20","100","32.40","22.07","37.57","15.99","28.26","33.44","41.17","44.52","0","0.00","0","0","0.00","4.24","21.24",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Claims Adjusters, Examiners, and Investigators","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","100","67392.00","45904.00","78136.00","33255.00","58780.00","69558.00","85637.00","92597.00","0","0.00","0","0","0.00","4.24","21.24",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Claims Adjusters, Examiners, and Investigators","3","Occupational Employment Statistics Survey","1","Hourly wage","50","75","35.79","28.87","39.25","28.02","30.74","35.25","40.09","46.39","0","0.00","0","0","0.00","4.81","26.59",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Claims Adjusters, Examiners, and Investigators","3","Occupational Employment Statistics Survey","4","Annual wage or salary","50","75","74445.00","60045.00","81645.00","58284.00","63939.00","73325.00","83381.00","96482.00","0","0.00","0","0","0.00","4.81","26.59",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Compliance Officers","3","Occupational Employment Statistics Survey","1","Hourly wage","260","81","27.62","15.85","33.50","14.04","17.55","24.83","36.72","42.70","0","0.00","0","0","0.00","11.51","22.91",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Compliance Officers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","260","81","57447.00","32961.00","69690.00","29198.00","36500.00","51648.00","76378.00","88823.00","0","0.00","0","0","0.00","11.51","22.91",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Compliance Officers","3","Occupational Employment Statistics Survey","1","Hourly wage","170","88","32.26","18.49","39.15","16.31","21.34","29.65","40.64","45.38",,,,,,"7.15","23.73",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Compliance Officers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","170","88","67111.00","38449.00","81441.00","33916.00","44387.00","61676.00","84526.00","94386.00",,,,,,"7.15","23.73",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Compliance Officers","3","Occupational Employment Statistics Survey","1","Hourly wage","20","90","24.09","12.11","30.08","9.09","13.23","25.85","29.14","35.26","0","0.00","0","0","0.00","4.75","9.44",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Compliance Officers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","90","50107.00","25184.00","62568.00","18897.00","27514.00","53759.00","60621.00","73336.00","0","0.00","0","0","0.00","4.75","9.44",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Compliance Officers","3","Occupational Employment Statistics Survey","1","Hourly wage","60","88","30.21","20.48","35.07","19.57","23.90","31.08","36.89","42.49",,,,,,"3.08","13.48",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Compliance Officers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","60","88","62831.00","42590.00","72951.00","40703.00","49706.00","64638.00","76723.00","88375.00",,,,,,"3.08","13.48",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Compliance Officers","3","Occupational Employment Statistics Survey","1","Hourly wage","140","92","24.37","17.73","27.69","16.54","19.52","23.92","28.37","34.00","0","0.00","0","0","0.00","2.11","5.98",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Compliance Officers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","140","92","50689.00","36886.00","57590.00","34413.00","40597.00","49750.00","59009.00","70724.00","0","0.00","0","0","0.00","2.11","5.98",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Compliance Officers","3","Occupational Employment Statistics Survey","1","Hourly wage","160","93","24.94","17.31","28.75","16.61","19.17","23.81","29.35","33.62",,,,,,"2.40","8.46",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Compliance Officers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","160","93","51865.00","36006.00","59795.00","34552.00","39864.00","49528.00","61044.00","69937.00",,,,,,"2.40","8.46",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Cost Estimators","3","Occupational Employment Statistics Survey","1","Hourly wage","40","72","25.24","15.60","30.06","15.04","17.32","22.41","31.86","41.75",,,,,,"7.33","24.90",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Cost Estimators","3","Occupational Employment Statistics Survey","4","Annual wage or salary","40","72","52493.00","32448.00","62515.00","31278.00","36018.00","46610.00","66265.00","86832.00",,,,,,"7.33","24.90",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Cost Estimators","3","Occupational Employment Statistics Survey","1","Hourly wage","40","68","22.25","15.16","25.79","14.70","17.34","19.86","27.02","33.57","0","0.00","0","0","0.00","7.58","25.70",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Cost Estimators","3","Occupational Employment Statistics Survey","4","Annual wage or salary","40","68","46271.00","31541.00","53637.00","30567.00","36069.00","41309.00","56194.00","69825.00","0","0.00","0","0","0.00","7.58","25.70",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Cost Estimators","3","Occupational Employment Statistics Survey","1","Hourly wage","160","74","32.74","22.91","37.65","19.71","25.16","28.63","38.86","49.48",,,,,,"6.97","22.79",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Cost Estimators","3","Occupational Employment Statistics Survey","4","Annual wage or salary","160","74","68093.00","47657.00","78311.00","40988.00","52340.00","59557.00","80831.00","102928.00",,,,,,"6.97","22.79",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Cost Estimators","3","Occupational Employment Statistics Survey","1","Hourly wage","130","79","30.51","20.89","35.32","16.99","26.02","31.84","35.29","40.64",,,,,,"4.97","17.29",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Cost Estimators","3","Occupational Employment Statistics Survey","4","Annual wage or salary","130","79","63469.00","43457.00","73475.00","35335.00","54119.00","66232.00","73401.00","84532.00",,,,,,"4.97","17.29",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Cost Estimators","3","Occupational Employment Statistics Survey","1","Hourly wage","180","80","28.81","19.99","33.22","19.00","22.92","29.20","34.72","40.50","0","0.00","0","0","0.00","4.11","16.18",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Cost Estimators","3","Occupational Employment Statistics Survey","4","Annual wage or salary","180","80","59930.00","41577.00","69106.00","39511.00","47677.00","60728.00","72211.00","84248.00","0","0.00","0","0","0.00","4.11","16.18",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Cost Estimators","3","Occupational Employment Statistics Survey","1","Hourly wage","10","89","23.93","18.64","26.58","17.07","19.60","22.32","27.32","34.47",,,,,,"4.02","20.47",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Cost Estimators","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","89","49777.00","38775.00","55278.00","35502.00","40767.00","46428.00","56831.00","71689.00",,,,,,"4.02","20.47",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Emergency Management Specialists","3","Occupational Employment Statistics Survey","1","Hourly wage","40","69","23.16","12.96","28.26","12.33","13.50","21.13","26.79","44.00","0","0.00","0","0","0.00","15.15","44.65",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Emergency Management Specialists","3","Occupational Employment Statistics Survey","4","Annual wage or salary","40","69","48169.00","26950.00","58779.00","25656.00","28073.00","43953.00","55734.00","91528.00","0","0.00","0","0","0.00","15.15","44.65",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Emergency Management Specialists","3","Occupational Employment Statistics Survey","1","Hourly wage","20","82","17.76","8.77","22.25","7.59","8.83","15.54","22.76","33.67","0","0.00","0","0","0.00","9.10","12.50",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Emergency Management Specialists","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","82","36931.00","18237.00","46278.00","15780.00","18366.00","32318.00","47340.00","70039.00","0","0.00","0","0","0.00","9.10","12.50",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Emergency Management Specialists","3","Occupational Employment Statistics Survey","1","Hourly wage","20","92","21.24","11.27","26.23","8.99","12.92","20.09","27.81","39.07",,,,,,"8.83","22.30",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Emergency Management Specialists","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","92","44184.00","23448.00","54551.00","18706.00","26882.00","41785.00","57850.00","81262.00",,,,,,"8.83","22.30",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Employment, Recruitment, and Placement Specialists","3","Occupational Employment Statistics Survey","1","Hourly wage","30","62","19.24","12.04","22.83","10.93","13.42","17.80","25.30","28.11","0","0.00","0","0","0.00","8.34","26.46",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Employment, Recruitment, and Placement Specialists","3","Occupational Employment Statistics Survey","4","Annual wage or salary","30","62","40011.00","25048.00","47492.00","22727.00","27921.00","37031.00","52624.00","58471.00","0","0.00","0","0","0.00","8.34","26.46",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Compensation, Benefits, and Job Analysis Specialis","3","Occupational Employment Statistics Survey","1","Hourly wage","20","83","23.12","12.60","28.38","11.63","13.86","22.47","28.26","34.89","0","0.00","0","0","0.00","9.55","21.62",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Compensation, Benefits, and Job Analysis Specialis","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","83","48094.00","26202.00","59040.00","24186.00","28830.00","46745.00","58782.00","72571.00","0","0.00","0","0","0.00","9.55","21.62",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Compensation, Benefits, and Job Analysis Specialis","3","Occupational Employment Statistics Survey","1","Hourly wage","40","64","26.79","17.29","31.54","16.30","18.75","23.24","33.93","45.56","0","0.00","0","0","0.00","6.59","23.86",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Compensation, Benefits, and Job Analysis Specialis","3","Occupational Employment Statistics Survey","4","Annual wage or salary","40","64","55726.00","35963.00","65607.00","33903.00","39002.00","48339.00","70572.00","94762.00","0","0.00","0","0","0.00","6.59","23.86",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Compensation, Benefits, and Job Analysis Specialis","3","Occupational Employment Statistics Survey","1","Hourly wage","20","67","25.65","19.50","28.73","18.61","20.21","22.90","31.94","35.96",,,,,,"6.10","31.75",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Compensation, Benefits, and Job Analysis Specialis","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","67","53359.00","40568.00","59755.00","38699.00","42035.00","47635.00","66439.00","74794.00",,,,,,"6.10","31.75",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Compensation, Benefits, and Job Analysis Specialis","3","Occupational Employment Statistics Survey","1","Hourly wage","20","60","29.31","19.80","34.06","14.83","23.58","28.89","35.51","42.64",,,,,,"7.50","25.72",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Compensation, Benefits, and Job Analysis Specialis","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","60","60963.00","41188.00","70851.00","30848.00","49042.00","60096.00","73859.00","88694.00",,,,,,"7.50","25.72",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Training and Development Specialists","3","Occupational Employment Statistics Survey","1","Hourly wage","40","82","26.47","19.60","29.91","18.93","20.79","25.14","31.18","36.65",,,,,,"4.87","15.14",
