"devicenettype","devicenetworktype","deviceroaming","devicesignalstrength","latencyaverage","latencystatus","downloadspeed","downloadstatus","islatency","uploadspeed","uploadstatus","devicenetop","devicesimop","addresszip","latitude","longitude","location"
"1xEVDO REVA","GSM","false","-63","234","success","1466.02","success","false","445.4","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-63","269","success","5400.62","success","false","570.97","success","Verizon Wireless","Verizon Wireless","80903","38.81","-104.79","(38.81, -104.79)"
"1xEVDO REVA","GSM","false","-63","302.8","success","3161.97","success","false","495.09","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.81","(38.82, -104.81)"
"1xEVDO REVA","GSM","false","-63","306.8","success","4399.3500000000004","success","false","486.93","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-63","380.4","success","362.97","success","false","165.33","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-63","393.6","success","1659.29","success","false","322.89","success","Verizon Wireless","Verizon Wireless","80903","38.85","-104.81","(38.85, -104.81)"
"1xEVDO REVA","GSM","false","-63","436.2","success","196.37","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-63","480.6","success","429.86","success","false","354.19","success","Verizon Wireless","Verizon Wireless","80903","38.81","-104.8","(38.81, -104.8)"
"1xEVDO REVA","GSM","false","-63","677.2","success","55.18","success","false","0","error","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-63","1129","success","120.67","success","false","9.8000000000000007","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.82","(38.84, -104.82)"
"1xEVDO REVA","GSM","false","-61",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80903","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-61","129.80000000000001","success","11716.85","success","false","962.42","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-61","154.4","success","7756.57","success","false","807.12","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.82","(38.84, -104.82)"
"1xEVDO REVA","GSM","false","-61","158","success","8036.8","success","false","869.71","success","Verizon Wireless","Verizon Wireless","80903","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-61","162","success","6491.89","success","false","859.86","success","Verizon Wireless","Verizon Wireless","80903","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-61","165","success","8182.26","success","false","743.1","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-61","231","success","2480.7399999999998","success","false","421.39","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-61","268.60000000000002","success","1874.71","success","false","438","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.82","(38.84, -104.82)"
"1xEVDO REVA","GSM","false","-61","331.4","success","4473.25","success","false","488.03","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.81","(38.84, -104.81)"
"1xEVDO REVA","GSM","false","-61","419.4","success","1159.83","success","false","308.2","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-61","499.6","success","3329.64","success","false","457.24","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-59","156.4","success","8796.44","success","false","900.51","success","Verizon Wireless","Verizon Wireless","80903","38.81","-104.79","(38.81, -104.79)"
"1xEVDO REVA","GSM","false","-59","160","success","11159.26","success","false","1036.8399999999999","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-59","207.6","success","561.71","success","false","372.42","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-59","294.39999999999998","success","5429.64","success","false","562.09","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-59","294.8","success","4971.78","success","false","519.87","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.81","(38.82, -104.81)"
"1xEVDO REVA","GSM","false","-59","525","success","257.62","success","false","40.409999999999997","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-59","535.4","success","173.35","success","false","23.77","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.82","(38.84, -104.82)"
"1xEVDO REVA","GSM","false","-57","164.4","success","9682.25","success","false","929.5","success","Verizon Wireless","Verizon Wireless","80903","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-57","165.6","success","12188.93","success","false","880.15","success","Verizon Wireless","Verizon Wireless","80903","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-57","187","success","7997.36","success","false","883.79","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-57","232.2","success","8761.5","success","false","676.21","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-57","294","success","5478.23","success","false","490.52","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-57","300.8","success","4280.25","success","false","528.5","success","Verizon Wireless","Verizon Wireless","80903","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-57","302","success","3558.38","success","false","517.15","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.81","(38.82, -104.81)"
"1xEVDO REVA","GSM","false","-57","451.2","success","1012.86","success","false","297.47000000000003","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.82","(38.84, -104.82)"
"1xEVDO REVA","GSM","false","-57","462","success","232.82","success","false","187.54","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.8","(38.83, -104.8)"
"1xEVDO REVA","GSM","false","-55","146.19999999999999","success","12782.76","success","false","907.88","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-55","233.6","success","8228.49","success","false","665.56","success","Verizon Wireless","Verizon Wireless","80903","38.81","-104.8","(38.81, -104.8)"
"1xEVDO REVA","GSM","false","-55","255.4","success","1869.51","success","false","429.16","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-55","257.2","success","1873.97","success","false","356.28","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-55","290.2","success","2113.4","success","false","390.34","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-55","313.2","success","4366.87","success","false","478.63","success","Verizon Wireless","Verizon Wireless","80903","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-55","315.39999999999998","success","5023.45","success","false","518.85","success","Verizon Wireless","Verizon Wireless","80903","38.799999999999997","-104.79","(38.8, -104.79)"
"1xEVDO REVA","GSM","false","-53","258","success","304.33999999999997","success","false","296.37","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-53","259","success","1262.7","success","false","359.74","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-53","276.2","success","6039.33","success","false","572.75","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-53","302.60000000000002","success","4393.7","success","false","540.12","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.81","(38.84, -104.81)"
"1xEVDO REVA","GSM","false","-53","338.4","success","1885.3","success","false","317.33","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-53","421.2","success","212.16","success","false","440.43","success","Verizon Wireless","Verizon Wireless","80903","38.799999999999997","-104.79","(38.8, -104.79)"
"1xEVDO REVA","GSM","false","-53","436","success","592.91","success","false","216.21","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.82","(38.84, -104.82)"
"1xEVDO REVA","GSM","false","-51","134","success","15106.46","success","false","888.48","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.82","(38.84, -104.82)"
"1xEVDO REVA","GSM","false","-51","142.4","success","7172.54","success","false","867.84","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","142.4","success","11712.67","success","false","889.19","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.82","(38.84, -104.82)"
"1xEVDO REVA","GSM","false","-51","158.6","success","8004.41","success","false","841.08","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","164.4","success","8698.68","success","false","860.47","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","168.4","success","9976.7999999999993","success","false","870.12","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-51","172","success","5619.31","success","false","836.54","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-51","182","success","6887.18","success","false","1018.32","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","196.6","success","6633.02","success","false","856.78","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","216","success","1222.69","success","false","359.55","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","222","success","27.84","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","228.4","success","5947.93","success","false","701.23","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","235.4","success","4639.6099999999997","success","false","618.11","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","262","success","5070.18","success","false","576.29","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-51","263.8","success","6933.57","success","false","644.98","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","274.60000000000002","success","4226.4799999999996","success","false","509.74","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-51","280","success","4826.13","success","false","481.59","success","Verizon Wireless","Verizon Wireless","80903","38.81","-104.8","(38.81, -104.8)"
"1xEVDO REVA","GSM","false","-51","285","success","4744.1499999999996","success","false","515.05999999999995","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","288.39999999999998","success","6133.94","success","false","559.63","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","300.60000000000002","success","4521.1899999999996","success","false","531.84","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","304","success","5426.77","success","false","503.65","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","307.60000000000002","success","4183.4399999999996","success","false","525.57000000000005","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","310.39999999999998","success","5000.2","success","false","540.54","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","355.2","success","4474.4399999999996","success","false","456.03","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","357.8","success","2345.16","success","false","326.97000000000003","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","368.8","success","528.74","success","false","261.2","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-51","370.2","success","3459.72","success","false","455.92","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","375.2","success","1345.6","success","false","305.60000000000002","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","383.2","success","224.04","success","false","0","error","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","386.8","success","1855.11","success","false","337.8","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","387.8","success","5558.95","success","false","577.49","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.82","(38.84, -104.82)"
"1xEVDO REVA","GSM","false","-51","454","success","49.96","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","502.6","success","2209.0700000000002","success","false","290.89","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","691.4","success","45.15","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-51","1028.2","success","152.38","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","CDMA","false","-67",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","CDMA","false","-67","368.2","success","3296.99","success","false","442.56","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-107","655.6","success","360.3","success","false","91.86","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.86","(38.84, -104.86)"
"1xEVDO REVA","GSM","false","-99",,"error","12.2","success","false","96.15","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.87","(38.86, -104.87)"
"1xEVDO REVA","GSM","false","-97","418","success","765.69","success","false","265.51","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-95","546","success","231.28","success","false","40.75","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.84","(38.84, -104.84)"
"1xEVDO REVA","GSM","false","-95","575.6","success","479.22","success","false","178.82","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-95","598.79999999999995","success","695.72","success","false","187.61","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.89","(38.86, -104.89)"
"1xEVDO REVA","GSM","false","-95","1110.8","success","196.36","success","false","215.8","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.87","(38.86, -104.87)"
"1xEVDO REVA","GSM","false","-93","389.8","success","2238.1","success","false","330.78","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.84","(38.85, -104.84)"
"1xEVDO REVA","GSM","false","-93","494.6","success","492.16","success","false","265.62","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.85","(38.85, -104.85)"
"1xEVDO REVA","GSM","false","-89","217.4","success","897.65","success","false","420.58","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-89","236.2","success","1167.3900000000001","success","false","129.91999999999999","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-89","239.2","success","487.54","success","false","0","error","Verizon Wireless","Verizon Wireless","80904","38.869999999999997","-104.88","(38.87, -104.88)"
"1xEVDO REVA","GSM","false","-89","353.8","success","775.76","success","false","288.32","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.85","(38.83, -104.85)"
"1xEVDO REVA","GSM","false","-89","360","success","323.2","success","false","354.41","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.83","(38.85, -104.83)"
"1xEVDO REVA","GSM","false","-87","222.4","success","409.68","success","false","56.99","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.88","(38.86, -104.88)"
"1xEVDO REVA","GSM","false","-87","500.4","success","1000.11","success","false","282.57","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.86","(38.86, -104.86)"
"1xEVDO REVA","GSM","false","-87","562","success","1005.23","success","false","244.13","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-87","709","success","57.15","success","false","0","error","Verizon Wireless","Verizon Wireless","80904","38.86","-104.87","(38.86, -104.87)"
"1xEVDO REVA","GSM","false","-87","863.4","success","98.47","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80904","38.86","-104.89","(38.86, -104.89)"
"1xEVDO REVA","GSM","false","-85","260.39999999999998","success","1790.68","success","false","301.19","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.86","(38.85, -104.86)"
"1xEVDO REVA","GSM","false","-85","266.2","success","1019.34","success","false","380.04","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-85","416","success","472.06","success","false","268.02999999999997","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-85","482.6","success","1847.95","success","false","270.17","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-85","539.79999999999995","success","209.84","success","false","56.66","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.85","(38.83, -104.85)"
"1xEVDO REVA","GSM","false","-83","588.4","success","1818.04","success","false","273.11","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.84","(38.84, -104.84)"
"1xEVDO REVA","GSM","false","-81",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80904","38.85","-104.85","(38.85, -104.85)"
"1xEVDO REVA","GSM","false","-81","240.2","success","768.17","success","false","81.87","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.86","(38.84, -104.86)"
"1xEVDO REVA","GSM","false","-81","371","success","94.95","success","false","94","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-81","408.8","success","670.09","success","false","278.02999999999997","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.85","(38.85, -104.85)"
"1xEVDO REVA","GSM","false","-81","513.6","success","202.55","success","false","96.87","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.85","(38.83, -104.85)"
"1xEVDO REVA","GSM","false","-79","198.4","success","1964.05","success","false","457.61","success","Verizon Wireless","Verizon Wireless","80904","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-79","255.2","success","618.62","success","false","375.72","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.86","(38.84, -104.86)"
"1xEVDO REVA","GSM","false","-79","266.2","success","1260.04","success","false","417.2","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-79","289.60000000000002","success","901.62","success","false","365.63","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.86","(38.85, -104.86)"
"1xEVDO REVA","GSM","false","-79","345.6","success","1171.07","success","false","293.18","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-79","346.2","success","1895.05","success","false","319.14999999999998","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-79","359.2","success","1361.96","success","false","338.69","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.86","(38.86, -104.86)"
"1xEVDO REVA","GSM","false","-79","361.2","success","1783.61","success","false","343.69","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-79","393.4","success","1425.95","success","false","248.86","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-79","440.6","success","249.03","success","false","155.57","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-79","533.79999999999995","success","706.69","success","false","247.96","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-77","212.2","success","1001.81","success","false","371.25","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.86","(38.85, -104.86)"
"1xEVDO REVA","GSM","false","-77","221.6","success","674.13","success","false","370.16","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-77","353.4","success","790.82","success","false","342.59","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.86","(38.84, -104.86)"
"1xEVDO REVA","GSM","false","-77","371","success","1188.17","success","false","184.63","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.86","(38.86, -104.86)"
"1xEVDO REVA","GSM","false","-77","372","success","1337.79","success","false","331.15","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-77","474.4","success","1255.32","success","false","279.55","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.86","(38.85, -104.86)"
"1xEVDO REVA","GSM","false","-77","716","success","839.58","success","false","169.46","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.86","(38.84, -104.86)"
"1xEVDO REVA","GSM","false","-77","963.4","success","1943.43","success","false","327.23","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-75","177.8","success","6500.95","success","false","706.94","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.83","(38.84, -104.83)"
"1xEVDO REVA","GSM","false","-75","229.2","success","1157.1099999999999","success","false","379.16","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-75","245.2","success","1596.82","success","false","388.04","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.86","(38.84, -104.86)"
"1xEVDO REVA","GSM","false","-75","309.60000000000002","success","3414.95","success","false","454.17","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.88","(38.86, -104.88)"
"1xEVDO REVA","GSM","false","-75","386.2","success","280.63","success","false","109.65","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.87","(38.86, -104.87)"
"1xEVDO REVA","GSM","false","-75","394","success","2143.9299999999998","success","false","310.97000000000003","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.87","(38.86, -104.87)"
"1xEVDO REVA","GSM","false","-75","413.8","success","1165.53","success","false","326.93","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.88","(38.85, -104.88)"
"1xEVDO REVA","GSM","false","-75","530.20000000000005","success","1454.88","success","false","390.42","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.86","(38.85, -104.86)"
"1xEVDO REVA","GSM","false","-75","702.2","success","1452.63","success","false","289.35000000000002","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.86","(38.84, -104.86)"
"1xEVDO REVA","GSM","false","-73","400.2","success","1011.96","success","false","263.82","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-73","444","success","302.7","success","false","82.42","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-73","450","success","2027.04","success","false","302.27999999999997","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.86","(38.84, -104.86)"
"1xEVDO REVA","GSM","false","-73","503.8","success","831.84","success","false","126.34","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.88","(38.85, -104.88)"
"1xEVDO REVA","GSM","false","-73","552.20000000000005","success","859.97","success","false","256.17","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.87","(38.84, -104.87)"
"1xEVDO REVA","GSM","false","-73","609.4","success","159.41","success","false","89.01","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-73","722.8","success","132.9","success","false","104.69","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-71","142","success","5505.62","success","false","817.81","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.85","(38.85, -104.85)"
"1xEVDO REVA","GSM","false","-71","159.4","success","7564.99","success","false","818.51","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-71","163","success","1983.36","success","false","675.29","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.84","(38.84, -104.84)"
"1xEVDO REVA","GSM","false","-71","304.39999999999998","success","1343.24","success","false","413.55","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-71","311.39999999999998","success","1040.8699999999999","success","false","461.44","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-71","366.6","success","1473.6","success","false","319.74","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.86","(38.85, -104.86)"
"1xEVDO REVA","GSM","false","-69","134","success","14007.96","success","false","982.9","success","Verizon Wireless","Verizon Wireless","80904","38.89","-104.87","(38.89, -104.87)"
"1xEVDO REVA","GSM","false","-69","161.4","success","12067.65","success","false","851.44","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-69","283.39999999999998","success","4253.38","success","false","552.87","success","Verizon Wireless","Verizon Wireless","80904","38.86","-104.86","(38.86, -104.86)"
"1xEVDO REVA","GSM","false","-69","301.8","success","3044.63","success","false","450.12","success","Verizon Wireless","Verizon Wireless","80904","38.880000000000003","-104.88","(38.88, -104.88)"
"1xEVDO REVA","GSM","false","-69","407.2","success","970.33","success","false","265.72000000000003","success","Verizon Wireless","Verizon Wireless","80904","38.85","-104.87","(38.85, -104.87)"
